Input Number, Run_Number, Result@ 100, LeaderX1, ao, at, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 162, 80, 2, 0, 79, 3, 0, 24, 9, 30, 10, 2, 1, 162, 2, 0, 16, 0, 19, 1, 1, 1, 0, 81, 1, 0, 12, 4, 14, 5, 1, 0, 0, 0, 0, 13, 5, 14, 6, 1, 161, 3, 0, 6, 0, 0, 10, 1, 1, 1, 1, 1, 1, 38, 0, 3, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 1, 1, 44, 0, 0, 232, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 043, P, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 78, 3, 0, 80, 0, 0, 0, 0, 4, 1, 2, 1, 158, 6, 0, 29, 2, 36, 3, 1, 1, 0, 82, 0, 0, 4, 1, 5, 2, 1, 0, 0, 28, 0, 4, 3, 5, 3, 0, 159, 4, 1, 2, 3, 0, 8, 2, 1, 1, 1, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 160, 80, 2, 0, 80, 2, 0, 21, 5, 26, 6, 4, 1, 159, 4, 1, 20, 5, 26, 7, 1, 1, 0, 81, 1, 0, 15, 9, 17, 10, 1, 0, 0, 7, 0, 8, 2, 9, 3, 1, 160, 4, 0, 5, 0, 0, 10, 1, 1, 1, 1, 1, 1, 43, 0, 12, 0, 250, 3, 0, 0, 0, 0, 0, 0, 0, 1, 3, 4, 7, 4, 0, 39, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 045, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 1, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 82, 0, 0, 82, 0, 0, 2, 0, 3, 1, 5, 1, 158, 6, 0, 4, 1, 11, 2, 1, 1, 1, 82, 0, 0, 10, 1, 11, 2, 1, 0, 0, 42, 0, 3, 0, 3, 0, 0, 162, 2, 0, 1, 12, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 161, 80, 2, 0, 82, 0, 0, 19, 3, 22, 4, 3, 1, 157, 6, 1, 13, 6, 21, 8, 1, 1, 0, 82, 0, 0, 8, 1, 9, 2, 1, 0, 0, 1, 0, 25, 2, 26, 3, 1, 163, 1, 0, 5, 1, 1, 7, 2, 1, 1, 1, 1, 1, 39, 0, 5, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 5, 24, 5, 0, 43, 0, 0, 245, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 78, 4, 0, 78, 4, 0, 14, 5, 23, 6, 2, 1, 159, 5, 0, 1, 2, 7, 3, 1, 1, 0, 82, 0, 0, 2, 0, 3, 1, 1, 0, 0, 26, 0, 12, 1, 13, 2, 1, 159, 5, 0, 17, 4, 7, 23, 8, 1, 1, 1, 1, 1, 43, 1, 29, 0, 249, 2, 0, 0, 0, 0, 0, 0, 0, 5, 11, 1, 14, 1, 0, 38, 0, 0, 242, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 161, 80, 2, 0, 76, 6, 0, 25, 9, 34, 10, 3, 1, 156, 8, 0, 6, 1, 15, 2, 1, 1, 0, 81, 1, 0, 0, 0, 2, 1, 1, 0, 0, 16, 0, 31, 10, 32, 11, 1, 163, 0, 1, 14, 4, 6, 16, 8, 1, 1, 1, 1, 1, 40, 0, 20, 0, 244, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2, 3, 3, 1, 42, 0, 0, 248, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 79, 3, 0, 81, 1, 0, 47, 16, 52, 17, 3, 1, 160, 4, 0, 11, 2, 16, 3, 1, 1, 0, 82, 0, 0, 28, 3, 29, 4, 1, 0, 0, 6, 0, 1, 1, 2, 2, 1, 159, 5, 0, 2, 3, 0, 8, 1, 1, 1, 1, 1, 1, 40, 0, 10, 0, 240, 1, 0, 0, 0, 0, 0, 0, 0, 4, 16, 3, 17, 3, 0, 42, 0, 0, 252, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 158, 79, 1, 2, 80, 2, 0, 3, 0, 9, 3, 3, 1, 161, 3, 0, 2, 0, 6, 1, 1, 1, 3, 82, 0, 0, 37, 11, 38, 12, 1, 0, 0, 3, 0, 4, 2, 5, 3, 1, 162, 2, 0, 10, 0, 1, 13, 2, 1, 1, 1, 1, 1, 44, 0, 10, 0, 258, 2, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4, 1, 1, 38, 0, 0, 233, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 160, 80, 2, 0, 81, 1, 0, 19, 5, 23, 6, 3, 1, 162, 2, 0, 3, 0, 6, 1, 1, 1, 1, 81, 1, 0, 7, 0, 9, 1, 1, 0, 0, 9, 0, 29, 5, 30, 6, 1, 162, 1, 1, 6, 0, 2, 9, 4, 1, 1, 1, 1, 1, 44, 0, 14, 0, 237, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4, 1, 1, 38, 0, 0, 254, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 052, P, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 159, 80, 1, 0, 78, 3, 0, 1, 1, 6, 2, 5, 1, 159, 5, 0, 26, 8, 32, 9, 1, 1, 0, 82, 0, 0, 2, 0, 3, 1, 1, 0, 0, 7, 0, 0, 0, 1, 1, 1, 160, 4, 0, 10, 1, 2, 15, 3, 1, 1, 1, 1, 1, 43, 1, 13, 0, 256, 3, 0, 0, 0, 0, 0, 0, 0, 2, 12, 3, 17, 4, 1, 38, 0, 0, 234, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 053, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 1, 0, 161, 80, 2, 0, 78, 3, 0, 1, 0, 7, 1, 3, 1, 162, 2, 0, 9, 2, 12, 3, 1, 1, 0, 82, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 7, 2, 8, 3, 1, 162, 2, 0, 18, 0, 3, 21, 4, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 240, 0, 0, 42, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 250, 3, 0, 40, 0, 0, 0, 0, 4, 1, 1, 1
INVAR-3, Run: 054, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 2, 82, 0, 0, 0, 0, 1, 1, 1, 0, 81, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 78, 3, 1, 78, 4, 0, 2, 1, 11, 3, 3, 1, 158, 6, 0, 52, 11, 59, 12, 1, 1, 0, 80, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 81, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 055, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 1, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 78, 4, 0, 81, 1, 0, 1, 1, 7, 2, 5, 1, 161, 3, 0, 4, 1, 8, 2, 1, 1, 0, 82, 0, 0, 49, 8, 50, 9, 1, 0, 0, 1, 0, 12, 4, 12, 4, 0, 160, 4, 0, 4, 0, 1, 9, 2, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 056, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 82, 0, 0, 78, 4, 0, 33, 7, 38, 8, 6, 1, 159, 4, 1, 38, 8, 44, 10, 1, 1, 0, 81, 1, 0, 13, 3, 15, 4, 1, 0, 0, 4, 0, 6, 2, 7, 2, 0, 162, 2, 0, 4, 0, 5, 7, 6, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 159, 81, 1, 0, 82, 0, 0, 11, 5, 13, 6, 4, 1, 161, 3, 0, 6, 2, 10, 3, 1, 1, 1, 81, 1, 0, 6, 3, 8, 4, 1, 0, 0, 6, 0, 2, 0, 3, 1, 1, 164, 0, 0, 2, 1, 1, 3, 2, 1, 1, 1, 1, 1, 43, 1, 12, 0, 239, 3, 0, 0, 0, 0, 0, 0, 0, 3, 32, 12, 37, 13, 1, 38, 0, 0, 251, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 161, 80, 2, 0, 82, 0, 0, 14, 4, 17, 5, 3, 1, 162, 2, 0, 11, 2, 14, 3, 1, 1, 0, 81, 0, 1, 4, 0, 6, 2, 1, 0, 0, 5, 0, 6, 1, 7, 2, 1, 160, 4, 0, 8, 0, 7, 13, 8, 1, 1, 1, 1, 1, 44, 0, 9, 0, 237, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 2, 13, 3, 1, 38, 0, 0, 256, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 059, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 1, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 79, 3, 0, 80, 2, 0, 3, 0, 9, 1, 2, 1, 161, 3, 0, 30, 9, 34, 10, 1, 1, 0, 82, 0, 0, 17, 5, 18, 6, 1, 0, 0, 11, 0, 18, 5, 18, 5, 0, 161, 3, 0, 13, 3, 3, 17, 4, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 060, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 1, 0, 161, 80, 2, 0, 81, 0, 0, 0, 0, 3, 1, 3, 1, 157, 7, 0, 2, 1, 10, 2, 1, 1, 0, 82, 0, 0, 3, 0, 4, 1, 1, 0, 0, 15, 0, 17, 6, 18, 7, 1, 162, 2, 0, 11, 1, 1, 14, 2, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 253, 0, 0, 43, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 239, 1, 0, 38, 1, 0, 14, 2, 17, 1, 3, 1
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 162, 80, 2, 0, 77, 4, 1, 2, 1, 10, 3, 2, 1, 163, 1, 0, 18, 6, 20, 7, 1, 1, 0, 81, 1, 0, 5, 1, 7, 2, 1, 0, 0, 0, 0, 7, 0, 8, 1, 1, 161, 2, 1, 7, 1, 0, 11, 2, 1, 1, 1, 1, 1, 42, 0, 3, 0, 253, 3, 0, 0, 0, 0, 0, 0, 0, 2, 21, 7, 25, 8, 1, 40, 0, 0, 237, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 062, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 25, 0, 0, 0, 0, 1, 1, 1, 0, 82, 0, 0, 0, 0, 0, 0, 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 82, 0, 0, 80, 2, 0, 14, 3, 17, 4, 2, 1, 161, 2, 1, 20, 7, 24, 9, 1, 1, 1, 82, 0, 0, 2, 0, 2, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 137, 2, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 164, 164, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 78, 4, 0, 81, 1, 0, 8, 1, 14, 2, 2, 1, 162, 2, 0, 48, 6, 50, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 156, 81, 1, 0, 81, 1, 0, 1, 2, 4, 3, 8, 1, 162, 2, 0, 22, 5, 25, 6, 1, 1, 0, 82, 0, 0, 8, 1, 9, 2, 1, 0, 0, 9, 0, 1, 0, 2, 1, 1, 163, 1, 0, 3, 4, 0, 5, 1, 1, 1, 1, 1, 1, 48, 0, 18, 0, 236, 1, 0, 0, 0, 0, 0, 0, 0, 5, 7, 2, 9, 3, 1, 34, 0, 0, 256, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 162, 78, 4, 0, 82, 0, 0, 5, 1, 10, 2, 2, 1, 160, 2, 2, 14, 3, 19, 6, 1, 1, 0, 82, 0, 0, 5, 2, 6, 3, 1, 0, 0, 7, 0, 20, 6, 21, 7, 1, 161, 3, 0, 5, 1, 0, 9, 1, 1, 1, 1, 1, 1, 43, 0, 10, 0, 259, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 4, 0, 0, 39, 0, 0, 232, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 79, 3, 0, 79, 3, 0, 7, 2, 14, 3, 6, 1, 162, 2, 0, 0, 0, 3, 1, 1, 1, 0, 80, 2, 0, 23, 6, 26, 7, 1, 0, 0, 30, 0, 7, 2, 8, 3, 1, 162, 2, 0, 9, 3, 1, 12, 2, 1, 1, 1, 1, 1, 40, 0, 37, 0, 239, 2, 0, 0, 0, 0, 0, 0, 0, 4, 5, 1, 7, 1, 0, 42, 0, 0, 252, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 158, 80, 2, 0, 81, 1, 0, 1, 0, 5, 1, 6, 1, 163, 1, 0, 5, 3, 7, 4, 1, 1, 0, 81, 1, 0, 9, 1, 11, 2, 1, 0, 0, 7, 0, 4, 0, 5, 1, 1, 161, 3, 0, 2, 0, 2, 6, 3, 1, 1, 1, 1, 1, 45, 1, 14, 0, 248, 2, 0, 0, 0, 0, 0, 0, 0, 1, 11, 0, 15, 1, 1, 36, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 068, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 80, 2, 0, 77, 5, 0, 3, 3, 11, 4, 6, 1, 159, 5, 0, 28, 8, 34, 9, 1, 1, 0, 82, 0, 0, 32, 7, 33, 7, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 160, 4, 0, 3, 0, 1, 8, 2, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 159, 77, 5, 0, 80, 2, 0, 34, 4, 42, 5, 4, 1, 163, 1, 0, 19, 7, 21, 8, 1, 1, 1, 80, 2, 0, 12, 3, 15, 4, 1, 0, 0, 2, 0, 18, 4, 19, 5, 1, 161, 3, 0, 21, 1, 4, 25, 5, 1, 1, 1, 1, 1, 51, 0, 8, 0, 248, 2, 0, 0, 0, 0, 0, 0, 0, 3, 6, 2, 9, 3, 1, 31, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 070, P, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 161, 76, 1, 0, 77, 0, 0, 0, 0, 2, 1, 3, 1, 159, 5, 0, 4, 2, 10, 3, 1, 1, 0, 82, 0, 0, 21, 5, 22, 6, 1, 0, 0, 13, 0, 4, 2, 5, 3, 1, 162, 2, 0, 13, 1, 0, 16, 1, 1, 1, 1, 1, 1, 38, 0, 17, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 3, 18, 3, 0, 44, 0, 0, 251, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
