Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE
INVAR-8, Run: 016, P, 0, 39, 0, 0, 0, 0, 0, 9, 127, 127, 0, 0
INVAR-8, Run: 017, P, 0, 35, 0, 0, 0, 0, 0, 11, 129, 129, 0, 0
INVAR-8, Run: 018, P, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2
INVAR-8, Run: 019, P, 0, 31, 0, 0, 0, 0, 0, 114, 30, 30, 0, 0
INVAR-8, Run: 020, P, 0, 33, 0, 0, 0, 0, 0, 124, 18, 18, 0, 0
INVAR-8, Run: 021, P, 0, 35, 0, 0, 0, 0, 0, 16, 124, 124, 0, 0
INVAR-8, Run: 022, P, 0, 35, 0, 0, 0, 0, 0, 18, 122, 122, 0, 0
INVAR-8, Run: 023, P, 0, 38, 0, 0, 0, 0, 0, 136, 0, 2, 1, 2
INVAR-8, Run: 024, P, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2
INVAR-8, Run: 025, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 026, P, 0, 31, 0, 0, 0, 0, 0, 117, 27, 27, 0, 0
INVAR-8, Run: 027, P, 0, 35, 2, 0, 0, 0, 0, 0, 142, 142, 0, 0
INVAR-8, Run: 028, P, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2
INVAR-8, Run: 029, P, 0, 35, 0, 0, 0, 0, 0, 6, 134, 134, 0, 0
INVAR-8, Run: 030, P, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0
INVAR-8, Run: 031, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 032, P, 0, 39, 0, 0, 0, 0, 0, 28, 108, 108, 0, 0
INVAR-8, Run: 033, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 034, P, 0, 35, 0, 0, 0, 0, 0, 107, 33, 33, 0, 0
INVAR-8, Run: 035, P, 0, 35, 0, 0, 0, 0, 0, 56, 84, 84, 0, 0
INVAR-8, Run: 036, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 037, P, 0, 39, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0
INVAR-8, Run: 038, P, 0, 33, 0, 0, 0, 0, 0, 30, 112, 112, 0, 0
INVAR-8, Run: 039, P, 0, 37, 0, 0, 0, 0, 0, 4, 134, 134, 0, 0
INVAR-8, Run: 040, P, 0, 39, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0
INVAR-8, Run: 041, P, 0, 35, 0, 0, 0, 0, 0, 34, 106, 106, 0, 0
INVAR-8, Run: 042, P, 0, 37, 0, 0, 0, 0, 0, 13, 125, 125, 0, 0
INVAR-8, Run: 043, P, 0, 35, 0, 0, 0, 0, 0, 34, 106, 106, 0, 0
INVAR-8, Run: 044, P, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2
INVAR-8, Run: 045, P, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2
INVAR-8, Run: 046, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 047, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 048, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 049, P, 0, 39, 0, 0, 0, 0, 0, 13, 123, 123, 0, 0
INVAR-8, Run: 050, P, 0, 35, 0, 0, 0, 0, 0, 35, 105, 105, 0, 0
INVAR-8, Run: 051, P, 0, 33, 0, 0, 0, 0, 0, 44, 98, 98, 0, 0
INVAR-8, Run: 052, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 053, P, 0, 41, 0, 0, 0, 0, 0, 54, 80, 80, 0, 0
INVAR-8, Run: 054, P, 0, 33, 0, 0, 0, 0, 0, 87, 55, 55, 0, 0
INVAR-8, Run: 055, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 056, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 057, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 058, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 059, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 060, P, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0
INVAR-8, Run: 061, P, 0, 33, 0, 0, 0, 0, 0, 97, 45, 45, 0, 0
INVAR-8, Run: 062, P, 0, 35, 0, 0, 0, 0, 0, 55, 85, 85, 0, 0
INVAR-8, Run: 063, P, 0, 36, 0, 0, 0, 0, 0, 138, 0, 2, 1, 2
INVAR-8, Run: 064, P, 0, 31, 0, 0, 0, 0, 0, 39, 105, 105, 0, 0
INVAR-8, Run: 065, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 066, P, 0, 35, 0, 0, 0, 0, 0, 6, 134, 134, 0, 0
INVAR-8, Run: 067, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 068, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 069, P, 0, 37, 0, 0, 0, 0, 0, 110, 28, 28, 0, 0
INVAR-8, Run: 070, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 071, P, 0, 31, 0, 0, 0, 0, 0, 70, 74, 74, 0, 0
INVAR-8, Run: 072, P, 0, 33, 0, 0, 0, 0, 0, 50, 92, 92, 0, 0
INVAR-8, Run: 073, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 074, P, 0, 35, 0, 0, 0, 0, 0, 25, 115, 115, 0, 0
INVAR-8, Run: 075, P, 0, 29, 0, 0, 0, 0, 0, 126, 20, 20, 0, 0
INVAR-8, Run: 076, P, 0, 31, 0, 0, 0, 0, 0, 14, 130, 130, 0, 0
INVAR-8, Run: 077, P, 0, 37, 0, 0, 0, 0, 0, 22, 116, 116, 0, 0
INVAR-8, Run: 078, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 079, P, 0, 35, 2, 0, 0, 0, 0, 0, 142, 142, 0, 0
INVAR-8, Run: 080, P, 0, 37, 0, 0, 0, 0, 0, 113, 25, 25, 0, 0
INVAR-8, Run: 081, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 082, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 083, P, 0, 39, 0, 0, 0, 0, 0, 3, 133, 133, 0, 0
INVAR-8, Run: 084, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 085, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 086, P, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0
INVAR-8, Run: 087, P, 0, 37, 0, 0, 0, 0, 0, 27, 111, 111, 0, 0
INVAR-8, Run: 088, P, 0, 35, 0, 0, 0, 0, 0, 36, 104, 104, 0, 0
INVAR-8, Run: 089, P, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2
INVAR-8, Run: 090, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 091, P, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0
INVAR-8, Run: 092, P, 0, 29, 0, 0, 0, 0, 0, 117, 29, 29, 0, 0
INVAR-8, Run: 093, P, 0, 33, 0, 0, 0, 0, 0, 82, 60, 60, 0, 0
INVAR-8, Run: 094, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 095, P, 0, 37, 0, 0, 0, 0, 0, 48, 90, 90, 0, 0
INVAR-8, Run: 096, P, 0, 31, 0, 0, 0, 0, 0, 2, 142, 142, 0, 0
INVAR-8, Run: 097, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 098, P, 0, 28, 0, 0, 0, 0, 0, 146, 0, 2, 1, 2
INVAR-8, Run: 099, P, 0, 35, 2, 0, 0, 0, 0, 0, 142, 142, 0, 0
INVAR-8, Run: 100, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-9, Run: 001, P, 0, 62, 0, 0, 0, 0, 0, 45, 243, 243, 0, 0
INVAR-9, Run: 002, P, 0, 58, 0, 0, 0, 0, 0, 121, 171, 171, 0, 0
INVAR-9, Run: 003, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 004, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 005, P, 0, 64, 0, 0, 0, 0, 0, 0, 286, 286, 0, 0
INVAR-9, Run: 006, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 007, P, 0, 62, 0, 0, 0, 0, 0, 118, 170, 170, 0, 0
INVAR-9, Run: 008, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
INVAR-9, Run: 009, P, 0, 62, 0, 0, 0, 0, 0, 137, 151, 151, 0, 0
INVAR-9, Run: 010, P, 0, 62, 0, 0, 0, 0, 0, 45, 243, 243, 0, 0
INVAR-9, Run: 011, P, 0, 64, 0, 0, 0, 0, 0, 186, 100, 100, 0, 0
INVAR-9, Run: 012, P, 0, 62, 0, 0, 0, 0, 0, 204, 84, 84, 0, 0
INVAR-9, Run: 013, P, 0, 68, 0, 0, 0, 0, 0, 228, 54, 54, 0, 0
INVAR-9, Run: 014, P, 0, 60, 0, 0, 0, 0, 0, 21, 269, 269, 0, 0
INVAR-9, Run: 015, P, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2
INVAR-9, Run: 016, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 017, P, 0, 66, 0, 0, 0, 0, 0, 29, 255, 255, 0, 0
INVAR-9, Run: 018, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 019, P, 0, 70, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0
INVAR-9, Run: 020, P, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2
INVAR-9, Run: 021, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 022, P, 0, 62, 0, 0, 0, 0, 0, 22, 266, 266, 0, 0
INVAR-9, Run: 023, P, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0
INVAR-9, Run: 024, P, 0, 70, 0, 0, 0, 0, 0, 37, 243, 243, 0, 0
INVAR-9, Run: 025, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 026, P, 0, 66, 0, 0, 0, 0, 0, 14, 270, 270, 0, 0
INVAR-9, Run: 027, P, 0, 64, 0, 0, 0, 0, 0, 150, 136, 136, 0, 0
INVAR-9, Run: 028, P, 0, 68, 0, 0, 0, 0, 0, 66, 216, 216, 0, 0
INVAR-9, Run: 029, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 030, P, 0, 66, 0, 0, 0, 0, 0, 20, 264, 264, 0, 0
INVAR-9, Run: 031, P, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0
INVAR-9, Run: 032, P, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2
INVAR-9, Run: 033, P, 0, 60, 0, 0, 0, 0, 0, 76, 214, 214, 0, 0
INVAR-9, Run: 034, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 035, P, 0, 60, 0, 0, 0, 0, 0, 160, 130, 130, 0, 0
INVAR-9, Run: 036, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 037, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 038, P, 0, 62, 0, 0, 0, 0, 0, 256, 32, 32, 0, 0
INVAR-9, Run: 039, P, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2
INVAR-9, Run: 040, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
INVAR-9, Run: 041, P, 0, 64, 0, 0, 0, 0, 0, 245, 41, 41, 0, 0
INVAR-9, Run: 042, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 043, P, 0, 62, 0, 0, 0, 0, 0, 22, 266, 266, 0, 0
INVAR-9, Run: 044, P, 0, 64, 0, 0, 0, 0, 0, 22, 264, 264, 0, 0
INVAR-9, Run: 045, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 046, P, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2
INVAR-9, Run: 047, P, 0, 62, 0, 0, 0, 0, 0, 32, 256, 256, 0, 0
INVAR-9, Run: 048, P, 0, 66, 0, 0, 0, 0, 0, 161, 123, 123, 0, 0
INVAR-9, Run: 049, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 050, P, 0, 64, 2, 0, 0, 0, 0, 1, 287, 287, 0, 0
INVAR-9, Run: 051, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 052, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 053, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 054, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 055, P, 0, 68, 0, 0, 0, 0, 0, 117, 165, 165, 0, 0
INVAR-9, Run: 056, P, 0, 66, 0, 0, 0, 0, 0, 22, 262, 262, 0, 0
INVAR-9, Run: 057, P, 0, 60, 0, 0, 0, 0, 0, 62, 228, 228, 0, 0
INVAR-9, Run: 058, P, 0, 66, 0, 0, 0, 0, 0, 237, 47, 47, 0, 0
INVAR-9, Run: 059, P, 0, 68, 0, 0, 0, 0, 0, 100, 182, 182, 0, 0
INVAR-9, Run: 060, P, 0, 62, 0, 0, 0, 0, 0, 13, 275, 275, 0, 0
INVAR-9, Run: 061, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 062, P, 0, 60, 0, 0, 0, 0, 0, 76, 214, 214, 0, 0
INVAR-9, Run: 063, P, 0, 56, 0, 0, 0, 0, 0, 294, 0, 0, 1, 0
INVAR-9, Run: 064, P, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0
INVAR-9, Run: 065, P, 0, 58, 0, 0, 0, 0, 0, 164, 128, 128, 0, 0
INVAR-9, Run: 066, P, 0, 64, 0, 0, 0, 0, 0, 210, 76, 76, 0, 0
INVAR-9, Run: 067, P, 0, 66, 0, 0, 0, 0, 0, 251, 33, 33, 0, 0
INVAR-9, Run: 068, P, 0, 68, 0, 0, 0, 0, 0, 58, 224, 224, 0, 0
INVAR-9, Run: 069, P, 0, 60, 0, 0, 0, 0, 0, 25, 265, 265, 0, 0
INVAR-9, Run: 070, P, 0, 58, 0, 0, 0, 0, 0, 253, 39, 39, 0, 0
INVAR-9, Run: 071, P, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2
INVAR-9, Run: 072, P, 0, 62, 0, 0, 0, 0, 0, 25, 263, 263, 0, 0
INVAR-9, Run: 073, P, 0, 66, 0, 0, 0, 0, 0, 145, 139, 139, 0, 0
INVAR-9, Run: 074, P, 0, 62, 0, 0, 0, 0, 0, 231, 57, 57, 0, 0
INVAR-9, Run: 075, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 076, P, 0, 62, 0, 0, 0, 0, 0, 154, 134, 134, 0, 0
INVAR-9, Run: 077, P, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2
INVAR-9, Run: 078, P, 0, 58, 0, 0, 0, 0, 0, 215, 77, 77, 0, 0
INVAR-9, Run: 079, P, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0
INVAR-9, Run: 080, P, 0, 66, 0, 0, 0, 0, 0, 100, 184, 184, 0, 0
INVAR-9, Run: 081, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 082, P, 0, 62, 0, 0, 0, 0, 0, 7, 281, 281, 0, 0
INVAR-9, Run: 083, P, 0, 58, 0, 0, 0, 0, 0, 234, 58, 58, 0, 0
INVAR-9, Run: 084, P, 0, 58, 0, 0, 0, 0, 0, 111, 181, 181, 0, 0
INVAR-9, Run: 085, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 086, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 087, P, 0, 64, 0, 0, 0, 0, 0, 231, 55, 55, 0, 0
INVAR-9, Run: 088, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 089, P, 0, 64, 0, 0, 0, 0, 0, 20, 266, 266, 0, 0
INVAR-9, Run: 090, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 091, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 092, P, 0, 58, 0, 0, 0, 0, 0, 83, 209, 209, 0, 0
INVAR-9, Run: 093, P, 0, 60, 0, 0, 0, 0, 0, 248, 42, 42, 0, 0
INVAR-9, Run: 094, P, 0, 66, 0, 0, 0, 0, 0, 39, 245, 245, 0, 0
INVAR-9, Run: 095, P, 0, 64, 0, 0, 0, 0, 0, 148, 138, 138, 0, 0
INVAR-9, Run: 096, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 097, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 098, P, 0, 62, 0, 0, 0, 0, 0, 88, 200, 200, 0, 0
INVAR-9, Run: 099, P, 0, 58, 0, 0, 0, 0, 0, 265, 27, 27, 0, 0
INVAR-9, Run: 100, P, 0, 62, 0, 0, 0, 0, 0, 104, 184, 184, 0, 0
