Input Number, Run_Number, Result@ 100, F, Y, CE, X1, A, B, C, PO, D, CO, PE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 481, 18, 31, 351, 19, 12, 7, 26, 13, 39, 159, 73
INVAR-4, Run: 037, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 584, 15, 28, 454, 19, 12, 7, 26, 13, 39, 123, 55
INVAR-4, Run: 038, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 448, 14, 25, 320, 19, 14, 5, 25, 14, 39, 231, 110
INVAR-4, Run: 039, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 580, 22, 31, 454, 19, 13, 6, 24, 15, 39, 155, 73
INVAR-4, Run: 040, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 382, 19, 28, 256, 19, 10, 9, 24, 15, 39, 275, 133
INVAR-4, Run: 041, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 683, 21, 34, 553, 19, 13, 6, 26, 13, 39, 75, 31
INVAR-4, Run: 042, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 552, 13, 22, 426, 19, 13, 6, 24, 15, 39, 161, 76
INVAR-4, Run: 043, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 511, 18, 31, 381, 19, 13, 6, 26, 13, 39, 169, 78
INVAR-4, Run: 044, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 424, 3, 16, 294, 19, 15, 4, 26, 13, 39, 53, 20
INVAR-4, Run: 045, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 723, 5, 16, 595, 19, 16, 3, 25, 14, 39, 215, 102
INVAR-4, Run: 046, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 562, 19, 32, 432, 19, 7, 12, 26, 13, 39, 145, 66
INVAR-4, Run: 047, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 661, 14, 25, 533, 19, 10, 9, 25, 14, 39, 123, 56
INVAR-4, Run: 048, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 132, 0, 27, 15, 39, 806, 16, 31, 674, 19, 12, 7, 27, 12, 39, 191, 88
INVAR-4, Run: 049, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 136, 0, 29, 19, 39, 574, 15, 34, 438, 19, 8, 11, 29, 10, 39, 65, 23
INVAR-4, Run: 050, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 660, 21, 32, 532, 19, 14, 5, 25, 14, 39, 147, 68
INVAR-4, Run: 051, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 132, 0, 27, 15, 39, 534, 13, 28, 402, 19, 14, 5, 27, 12, 39, 135, 60
INVAR-4, Run: 052, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 596, 21, 32, 468, 19, 14, 5, 25, 14, 39, 89, 39
INVAR-4, Run: 053, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 476, 12, 23, 348, 19, 9, 10, 25, 14, 39, 121, 55
INVAR-4, Run: 054, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 455, 16, 29, 325, 19, 12, 7, 26, 13, 39, 121, 54
INVAR-4, Run: 055, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 373, 10, 19, 247, 19, 12, 7, 24, 15, 39, 99, 45
INVAR-4, Run: 056, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 469, 18, 31, 339, 19, 12, 7, 26, 13, 39, 79, 33
INVAR-4, Run: 057, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 516, 17, 30, 386, 19, 13, 6, 26, 13, 39, 145, 66
INVAR-4, Run: 058, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 132, 0, 27, 15, 39, 534, 7, 22, 402, 19, 13, 6, 27, 12, 39, 243, 114
INVAR-4, Run: 059, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 596, 15, 26, 468, 19, 9, 10, 25, 14, 39, 83, 36
INVAR-4, Run: 060, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 398, 19, 28, 272, 19, 14, 5, 24, 15, 39, 81, 36
INVAR-4, Run: 061, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 727, 23, 34, 599, 19, 12, 7, 25, 14, 39, 185, 87
INVAR-4, Run: 062, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 425, 10, 17, 301, 19, 14, 5, 23, 16, 39, 317, 155
INVAR-4, Run: 063, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 367, 18, 31, 237, 19, 7, 12, 26, 13, 39, 149, 68
INVAR-4, Run: 064, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 570, 10, 23, 440, 19, 9, 10, 26, 13, 39, 171, 79
INVAR-4, Run: 065, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 725, 19, 26, 601, 19, 17, 2, 23, 16, 39, 111, 52
INVAR-4, Run: 066, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 122, 0, 22, 5, 39, 438, 15, 20, 316, 19, 12, 7, 22, 17, 39, 139, 67
INVAR-4, Run: 067, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 450, 15, 26, 322, 19, 13, 6, 25, 14, 39, 231, 110
INVAR-4, Run: 068, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 742, 10, 23, 612, 19, 18, 1, 26, 13, 39, 111, 49
INVAR-4, Run: 069, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 394, 19, 28, 268, 19, 13, 6, 24, 15, 39, 135, 63
INVAR-4, Run: 070, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 505, 20, 29, 379, 19, 15, 4, 24, 15, 39, 109, 50
INVAR-4, Run: 071, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 599, 20, 29, 473, 19, 11, 8, 24, 15, 39, 463, 227
INVAR-4, Run: 072, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 456, 11, 22, 328, 19, 12, 7, 25, 14, 39, 63, 26
INVAR-4, Run: 073, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 548, 12, 25, 418, 19, 11, 8, 26, 13, 39, 181, 84
INVAR-4, Run: 074, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 537, 12, 21, 411, 19, 9, 10, 24, 15, 39, 193, 92
INVAR-4, Run: 075, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 531, 17, 24, 407, 19, 10, 9, 23, 16, 39, 129, 61
INVAR-4, Run: 076, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 796, 20, 31, 668, 19, 11, 8, 25, 14, 39, 233, 111
INVAR-4, Run: 077, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 578, 14, 25, 450, 19, 16, 3, 25, 14, 39, 137, 63
INVAR-4, Run: 078, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 311, 17, 26, 185, 19, 13, 6, 24, 15, 39, 141, 66
INVAR-4, Run: 079, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 617, 13, 26, 487, 19, 14, 5, 26, 13, 39, 251, 119
INVAR-4, Run: 080, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 483, 13, 24, 355, 19, 9, 10, 25, 14, 39, 107, 48
INVAR-4, Run: 081, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 442, 17, 24, 318, 19, 10, 9, 23, 16, 39, 111, 52
INVAR-4, Run: 082, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 498, 19, 26, 374, 19, 12, 7, 23, 16, 39, 295, 144
INVAR-4, Run: 083, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 630, 9, 16, 506, 19, 16, 3, 23, 16, 39, 71, 32
INVAR-4, Run: 084, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 134, 0, 28, 17, 39, 727, 24, 41, 593, 19, 15, 4, 28, 11, 39, 325, 154
INVAR-4, Run: 085, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 132, 0, 27, 15, 39, 711, 17, 32, 579, 19, 9, 10, 27, 12, 39, 235, 110
INVAR-4, Run: 086, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 658, 8, 19, 530, 19, 15, 4, 25, 14, 39, 161, 75
INVAR-4, Run: 087, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 551, 10, 23, 421, 19, 12, 7, 26, 13, 39, 299, 143
INVAR-4, Run: 088, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 436, 12, 23, 308, 19, 11, 8, 25, 14, 39, 115, 52
INVAR-4, Run: 089, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 530, 27, 40, 400, 19, 11, 8, 26, 13, 39, 101, 44
INVAR-4, Run: 090, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 462, 13, 26, 332, 19, 12, 7, 26, 13, 39, 97, 42
INVAR-4, Run: 091, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 293, 14, 23, 167, 19, 9, 10, 24, 15, 39, 269, 130
INVAR-4, Run: 092, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 631, 23, 34, 503, 19, 13, 6, 25, 14, 39, 299, 144
INVAR-4, Run: 093, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 540, 28, 41, 410, 19, 9, 10, 26, 13, 39, 173, 80
INVAR-4, Run: 094, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 361, 13, 20, 237, 19, 12, 7, 23, 16, 39, 161, 77
INVAR-4, Run: 095, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 512, 16, 23, 388, 19, 12, 7, 23, 16, 39, 175, 84
INVAR-4, Run: 096, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 124, 0, 23, 7, 39, 503, 20, 27, 379, 19, 11, 8, 23, 16, 39, 191, 92
INVAR-4, Run: 097, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 569, 22, 31, 443, 19, 13, 6, 24, 15, 39, 107, 49
INVAR-4, Run: 098, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 126, 0, 24, 9, 39, 354, 18, 27, 228, 19, 11, 8, 24, 15, 39, 45, 18
INVAR-4, Run: 099, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 130, 0, 26, 13, 39, 457, 9, 22, 327, 19, 16, 3, 26, 13, 39, 155, 71
INVAR-4, Run: 100, P, 0, 117, 0, 0, 0, 0, 0, 1, 0, 128, 0, 25, 11, 39, 579, 19, 30, 451, 19, 11, 8, 25, 14, 39, 261, 125
INVAR-5, Run: 001, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 843, 19, 28, 675, 26, 18, 8, 31, 22, 53, 181, 86
INVAR-5, Run: 002, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 699, 20, 31, 529, 26, 18, 8, 32, 21, 53, 249, 119
INVAR-5, Run: 003, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 622, 23, 38, 448, 26, 21, 5, 34, 19, 53, 203, 94
INVAR-5, Run: 004, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1077, 22, 35, 905, 26, 15, 11, 33, 20, 53, 361, 174
INVAR-5, Run: 005, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 610, 16, 27, 440, 26, 17, 9, 32, 21, 53, 411, 200
INVAR-5, Run: 006, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 591, 13, 22, 423, 26, 16, 10, 31, 22, 53, 267, 129
INVAR-5, Run: 007, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 772, 12, 25, 600, 26, 14, 12, 33, 20, 53, 293, 140
INVAR-5, Run: 008, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 800, 24, 41, 624, 26, 16, 10, 35, 18, 53, 329, 156
INVAR-5, Run: 009, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 1044, 20, 35, 870, 26, 14, 12, 34, 19, 53, 131, 58
INVAR-5, Run: 010, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 790, 19, 30, 620, 26, 19, 7, 32, 21, 53, 327, 158
INVAR-5, Run: 011, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 164, 0, 29, 5, 53, 488, 23, 28, 324, 26, 15, 11, 29, 24, 53, 209, 102
INVAR-5, Run: 012, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 884, 17, 30, 712, 26, 17, 9, 33, 20, 53, 257, 122
INVAR-5, Run: 013, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 555, 22, 37, 381, 26, 14, 12, 34, 19, 53, 125, 55
INVAR-5, Run: 014, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 520, 12, 23, 350, 26, 18, 8, 32, 21, 53, 203, 96
INVAR-5, Run: 015, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 725, 22, 33, 555, 26, 14, 12, 32, 21, 53, 149, 69
INVAR-5, Run: 016, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 669, 21, 40, 491, 26, 14, 12, 36, 17, 53, 211, 96
INVAR-5, Run: 017, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1056, 17, 30, 884, 26, 21, 5, 33, 20, 53, 221, 104
INVAR-5, Run: 018, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 674, 14, 25, 504, 26, 21, 5, 32, 21, 53, 167, 78
INVAR-5, Run: 019, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1087, 31, 44, 915, 26, 12, 14, 33, 20, 53, 325, 156
INVAR-5, Run: 020, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 676, 31, 40, 508, 26, 15, 11, 31, 22, 53, 315, 153
INVAR-5, Run: 021, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 594, 25, 34, 426, 26, 16, 10, 31, 22, 53, 249, 120
INVAR-5, Run: 022, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 652, 21, 36, 478, 26, 21, 5, 34, 19, 53, 313, 149
INVAR-5, Run: 023, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 1052, 21, 30, 884, 26, 18, 8, 31, 22, 53, 233, 112
INVAR-5, Run: 024, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 777, 20, 35, 603, 26, 18, 8, 34, 19, 53, 187, 86
INVAR-5, Run: 025, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 559, 22, 33, 389, 26, 15, 11, 32, 21, 53, 675, 332
INVAR-5, Run: 026, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 964, 18, 33, 790, 26, 19, 7, 34, 19, 53, 399, 192
INVAR-5, Run: 027, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 813, 22, 37, 639, 26, 18, 8, 34, 19, 53, 481, 233
INVAR-5, Run: 028, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 166, 0, 30, 7, 53, 719, 14, 21, 553, 26, 18, 8, 30, 23, 53, 185, 89
INVAR-5, Run: 029, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 750, 7, 20, 578, 26, 15, 11, 33, 20, 53, 221, 104
INVAR-5, Run: 030, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 878, 16, 31, 704, 26, 13, 13, 34, 19, 53, 377, 181
INVAR-5, Run: 031, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 986, 20, 29, 818, 26, 16, 10, 31, 22, 53, 377, 184
INVAR-5, Run: 032, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 180, 0, 37, 21, 53, 891, 12, 33, 711, 26, 18, 8, 37, 16, 53, 323, 151
INVAR-5, Run: 033, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 911, 14, 31, 735, 26, 20, 6, 35, 18, 53, 265, 124
INVAR-5, Run: 034, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 584, 25, 38, 412, 26, 14, 12, 33, 20, 53, 181, 84
INVAR-5, Run: 035, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 635, 13, 28, 461, 26, 14, 12, 34, 19, 53, 119, 52
INVAR-5, Run: 036, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 597, 16, 31, 423, 26, 21, 5, 34, 19, 53, 127, 56
INVAR-5, Run: 037, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 674, 17, 30, 502, 26, 18, 8, 33, 20, 53, 355, 171
INVAR-5, Run: 038, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 874, 9, 26, 698, 26, 18, 8, 35, 18, 53, 251, 117
INVAR-5, Run: 039, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 797, 22, 41, 619, 26, 16, 10, 36, 17, 53, 253, 117
INVAR-5, Run: 040, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 935, 23, 36, 763, 26, 21, 5, 33, 20, 53, 207, 97
INVAR-5, Run: 041, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 1332, 27, 42, 1158, 26, 18, 8, 34, 19, 53, 243, 114
INVAR-5, Run: 042, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 1057, 24, 41, 881, 26, 17, 9, 35, 18, 53, 163, 73
INVAR-5, Run: 043, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 892, 19, 36, 716, 26, 19, 7, 35, 18, 53, 295, 139
INVAR-5, Run: 044, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 829, 22, 39, 653, 26, 16, 10, 35, 18, 53, 133, 58
INVAR-5, Run: 045, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 1174, 17, 28, 1004, 26, 21, 5, 32, 21, 53, 253, 121
INVAR-5, Run: 046, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 721, 25, 38, 549, 26, 22, 4, 33, 20, 53, 117, 52
INVAR-5, Run: 047, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 744, 17, 30, 572, 26, 16, 10, 33, 20, 53, 213, 100
INVAR-5, Run: 048, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 1006, 28, 43, 832, 26, 16, 10, 34, 19, 53, 213, 99
INVAR-5, Run: 049, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 1100, 20, 31, 930, 26, 18, 8, 32, 21, 53, 325, 157
INVAR-5, Run: 050, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 616, 21, 36, 442, 26, 16, 10, 34, 19, 53, 327, 156
INVAR-5, Run: 051, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 865, 29, 44, 691, 26, 15, 11, 34, 19, 53, 197, 91
INVAR-5, Run: 052, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 843, 18, 31, 671, 26, 12, 14, 33, 20, 53, 219, 103
INVAR-5, Run: 053, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 840, 19, 38, 662, 26, 15, 11, 36, 17, 53, 201, 91
INVAR-5, Run: 054, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 977, 24, 41, 801, 26, 19, 7, 35, 18, 53, 337, 160
INVAR-5, Run: 055, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 776, 26, 39, 604, 26, 15, 11, 33, 20, 53, 395, 191
INVAR-5, Run: 056, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 1050, 22, 37, 876, 26, 16, 10, 34, 19, 53, 281, 133
INVAR-5, Run: 057, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 696, 19, 34, 522, 26, 14, 12, 34, 19, 53, 155, 70
INVAR-5, Run: 058, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 740, 30, 43, 568, 26, 20, 6, 33, 20, 53, 301, 144
INVAR-5, Run: 059, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 880, 16, 29, 708, 26, 17, 9, 33, 20, 53, 321, 154
INVAR-5, Run: 060, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1064, 26, 39, 892, 26, 14, 12, 33, 20, 53, 173, 80
INVAR-5, Run: 061, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 929, 18, 31, 757, 26, 16, 10, 33, 20, 53, 255, 121
INVAR-5, Run: 062, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 926, 21, 36, 752, 26, 18, 8, 34, 19, 53, 265, 125
INVAR-5, Run: 063, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 845, 18, 35, 669, 26, 18, 8, 35, 18, 53, 179, 81
INVAR-5, Run: 064, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 696, 25, 40, 522, 26, 16, 10, 34, 19, 53, 199, 92
INVAR-5, Run: 065, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 887, 38, 53, 713, 26, 15, 11, 34, 19, 53, 175, 80
INVAR-5, Run: 066, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 862, 20, 33, 690, 26, 18, 8, 33, 20, 53, 267, 127
INVAR-5, Run: 067, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 667, 30, 41, 497, 26, 15, 11, 32, 21, 53, 339, 164
INVAR-5, Run: 068, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 787, 23, 34, 617, 26, 17, 9, 32, 21, 53, 487, 238
INVAR-5, Run: 069, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1442, 28, 41, 1270, 26, 12, 14, 33, 20, 53, 369, 178
INVAR-5, Run: 070, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 804, 14, 33, 626, 26, 15, 11, 36, 17, 53, 165, 73
INVAR-5, Run: 071, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 1349, 29, 40, 1179, 26, 16, 10, 32, 21, 53, 171, 80
INVAR-5, Run: 072, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 901, 16, 33, 725, 26, 18, 8, 35, 18, 53, 103, 43
INVAR-5, Run: 073, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 655, 11, 26, 481, 26, 21, 5, 34, 19, 53, 297, 141
INVAR-5, Run: 074, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 1266, 19, 28, 1098, 26, 18, 8, 31, 22, 53, 315, 153
INVAR-5, Run: 075, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 804, 18, 37, 626, 26, 20, 6, 36, 17, 53, 133, 57
INVAR-5, Run: 076, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 907, 18, 31, 735, 26, 17, 9, 33, 20, 53, 515, 251
INVAR-5, Run: 077, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 1360, 26, 37, 1190, 26, 16, 10, 32, 21, 53, 231, 110
INVAR-5, Run: 078, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 840, 39, 56, 664, 26, 20, 6, 35, 18, 53, 397, 190
INVAR-5, Run: 079, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 788, 23, 36, 616, 26, 14, 12, 33, 20, 53, 337, 162
INVAR-5, Run: 080, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 823, 20, 37, 647, 26, 21, 5, 35, 18, 53, 219, 101
INVAR-5, Run: 081, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 730, 27, 42, 556, 26, 14, 12, 34, 19, 53, 223, 104
INVAR-5, Run: 082, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 779, 13, 24, 609, 26, 18, 8, 32, 21, 53, 287, 138
INVAR-5, Run: 083, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 737, 22, 35, 565, 26, 16, 10, 33, 20, 53, 345, 166
