Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AIuAJab, AGuAIab, Leaderai, AIuAJX1, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-5, Run: 089, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 160, 0, 0, 0, 0, 0, 0, 0, 0, 53, 26, 1, 0, 26, 0, 0, 4, 2, 6, 3, 0, 1, 52, 1, 0, 28, 1, 30, 2, 1, 1, 0, 26, 0, 0, 2, 0, 3, 1, 1, 1, 0, 1, 0, 28, 2, 29, 3, 1, 50, 3, 0, 9, 0, 2, 13, 3, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 88, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 71, 1, 0, 16, 1, 0, 3, 0, 5, 1, 0, 0
INVAR-5, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 1, 53, 24, 2, 1, 25, 1, 0, 3, 0, 8, 2, 0, 1, 49, 4, 0, 17, 2, 22, 3, 1, 1, 0, 25, 1, 0, 14, 6, 15, 6, 0, 0, 0, 0, 1, 6, 2, 7, 3, 1, 50, 2, 1, 18, 0, 3, 22, 5, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 80, 0, 0, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 77, 3, 0, 7, 0, 0, 2, 0, 6, 1, 1, 1
INVAR-5, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 1, 50, 25, 1, 1, 24, 2, 0, 1, 0, 6, 2, 3, 1, 50, 3, 0, 16, 0, 20, 1, 1, 1, 0, 26, 0, 0, 10, 1, 11, 2, 1, 1, 0, 4, 0, 25, 3, 26, 4, 1, 52, 1, 0, 3, 1, 1, 5, 2, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 71, 0, 0, 10, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 88, 1, 0, 16, 0, 0, 6, 1, 8, 1, 2, 1
INVAR-5, Run: 092, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 0, 0, 157, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 26, 0, 1, 24, 2, 0, 9, 1, 13, 3, 2, 1, 53, 0, 0, 18, 6, 19, 7, 1, 1, 1, 26, 0, 0, 11, 0, 12, 1, 1, 0, 1, 27, 0, 7, 0, 8, 0, 0, 49, 3, 0, 3, 11, 0, 7, 1, 1, 1, 1, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 093, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 160, 0, 0, 0, 0, 0, 0, 0, 0, 52, 27, 0, 0, 26, 0, 0, 9, 3, 10, 4, 0, 1, 49, 4, 0, 11, 1, 16, 2, 1, 1, 1, 25, 1, 0, 11, 3, 13, 4, 1, 1, 0, 11, 0, 42, 14, 42, 14, 1, 50, 3, 0, 9, 2, 1, 13, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 87, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 69, 3, 1, 13, 0, 0, 17, 3, 21, 1, 4, 0
INVAR-5, Run: 094, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 160, 0, 0, 0, 0, 0, 0, 0, 0, 52, 26, 1, 0, 26, 0, 0, 8, 2, 10, 3, 1, 1, 51, 2, 0, 23, 4, 26, 5, 1, 1, 0, 25, 1, 0, 6, 1, 8, 2, 1, 1, 0, 21, 0, 23, 5, 23, 5, 1, 52, 1, 0, 11, 0, 0, 13, 1, 1, 1, 1, 1, 1, 0, 0, 23, 0, 0, 0, 0, 75, 0, 0, 14, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 85, 0, 0, 9, 2, 0, 6, 4, 8, 1, 4, 0
INVAR-5, Run: 095, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 0, 0, 160, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 26, 1, 0, 25, 1, 0, 29, 4, 32, 5, 1, 1, 50, 3, 0, 17, 3, 21, 4, 1, 1, 1, 26, 0, 0, 15, 3, 16, 4, 1, 1, 0, 26, 0, 10, 1, 10, 1, 0, 50, 3, 0, 16, 2, 1, 20, 2, 1, 1, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 096, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 26, 0, 0, 0, 1, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 27, 0, 0, 23, 3, 0, 43, 9, 47, 10, 3, 1, 50, 3, 0, 24, 9, 28, 10, 1, 1, 0, 26, 0, 0, 5, 1, 6, 2, 1, 1, 0, 25, 0, 0, 0, 0, 0, 0, 51, 1, 1, 7, 4, 1, 9, 2, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 097, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 25, 0, 0, 0, 1, 0, 1, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 26, 1, 0, 25, 0, 1, 12, 4, 15, 6, 3, 1, 50, 3, 0, 2, 0, 6, 1, 1, 1, 0, 25, 1, 0, 1, 4, 3, 5, 1, 0, 0, 37, 1, 4, 1, 5, 2, 1, 51, 2, 0, 13, 13, 5, 15, 5, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 098, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 25, 0, 0, 0, 0, 1, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 25, 2, 0, 25, 1, 0, 7, 1, 11, 2, 1, 1, 49, 3, 1, 30, 8, 35, 10, 1, 1, 0, 25, 1, 0, 5, 3, 6, 3, 0, 0, 0, 17, 1, 4, 2, 5, 2, 0, 51, 2, 0, 2, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-5, Run: 099, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 160, 0, 0, 0, 0, 0, 0, 0, 0, 50, 23, 4, 0, 26, 0, 0, 5, 0, 10, 1, 3, 1, 51, 2, 0, 24, 8, 27, 9, 1, 1, 0, 26, 0, 0, 8, 1, 9, 2, 1, 1, 0, 3, 0, 7, 1, 8, 2, 1, 49, 3, 1, 15, 1, 4, 20, 6, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 84, 0, 0, 17, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 73, 2, 1, 9, 0, 0, 17, 4, 20, 1, 5, 0
INVAR-5, Run: 100, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 160, 0, 0, 0, 0, 0, 0, 0, 0, 50, 26, 1, 0, 24, 2, 0, 8, 3, 12, 4, 3, 1, 51, 2, 0, 4, 0, 7, 1, 1, 1, 0, 26, 0, 0, 9, 2, 10, 3, 1, 1, 0, 1, 0, 45, 9, 46, 10, 1, 53, 0, 0, 16, 1, 5, 17, 6, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 74, 0, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 82, 4, 0, 17, 0, 0, 1, 0, 5, 1, 0, 0
INVAR-6, Run: 001, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 87, 0, 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 87, 1, 0, 85, 2, 0, 2, 0, 6, 1, 5, 1, 173, 2, 0, 17, 2, 20, 3, 1, 1, 0, 87, 0, 0, 44, 5, 44, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 166, 5, 0, 0, 0, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 172, 86, 1, 1, 87, 0, 0, 18, 3, 21, 5, 3, 1, 173, 2, 0, 18, 1, 21, 2, 1, 1, 0, 87, 0, 0, 4, 2, 5, 3, 1, 1, 0, 1, 0, 9, 5, 10, 6, 1, 173, 2, 0, 9, 1, 0, 12, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 255, 0, 0, 38, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 271, 0, 0, 48, 1, 0, 4, 0, 6, 1, 1, 1
INVAR-6, Run: 003, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 1, 0, 0, 0, 0, 174, 83, 4, 0, 84, 3, 0, 1, 0, 9, 1, 1, 1, 173, 2, 0, 5, 2, 8, 3, 1, 1, 0, 87, 0, 0, 11, 2, 12, 3, 1, 1, 0, 7, 0, 4, 0, 5, 1, 1, 171, 4, 0, 6, 2, 2, 11, 3, 1, 1, 1, 1, 1, 43, 0, 9, 0, 254, 3, 1, 0, 0, 0, 0, 0, 0, 3, 5, 0, 10, 2, 1, 44, 0, 0, 268, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 168, 86, 1, 1, 85, 2, 0, 20, 3, 25, 5, 7, 1, 174, 1, 0, 16, 4, 18, 5, 1, 1, 0, 87, 0, 0, 9, 0, 10, 1, 1, 1, 0, 0, 0, 10, 4, 11, 5, 1, 167, 7, 1, 2, 1, 1, 11, 3, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 267, 0, 0, 36, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 257, 2, 0, 51, 0, 0, 8, 5, 11, 1, 6, 1
INVAR-6, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 174, 86, 2, 0, 82, 5, 0, 9, 1, 17, 2, 1, 1, 173, 2, 0, 6, 2, 9, 3, 1, 1, 0, 86, 1, 0, 0, 1, 2, 2, 1, 0, 0, 2, 1, 14, 3, 15, 4, 1, 171, 4, 0, 29, 0, 5, 34, 6, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 266, 0, 0, 36, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 258, 2, 0, 49, 1, 0, 3, 0, 7, 1, 1, 1
INVAR-6, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 169, 88, 0, 0, 86, 1, 0, 11, 1, 13, 2, 6, 1, 171, 4, 0, 10, 1, 15, 2, 1, 1, 0, 87, 0, 0, 4, 1, 5, 2, 1, 0, 1, 17, 0, 1, 0, 3, 1, 1, 170, 5, 0, 2, 7, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 24, 0, 0, 0, 0, 267, 0, 0, 40, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 256, 3, 0, 46, 1, 0, 11, 3, 16, 1, 4, 1
INVAR-6, Run: 007, P, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 87, 0, 0, 0, 1, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 87, 0, 0, 31, 5, 33, 5, 5, 0, 174, 1, 0, 6, 1, 8, 2, 1, 1, 0, 87, 0, 0, 7, 2, 8, 3, 1, 1, 0, 28, 0, 12, 1, 12, 1, 0, 171, 4, 0, 7, 16, 0, 12, 1, 1, 1, 1, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 008, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 87, 0, 0, 0, 0, 0, 1, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 85, 3, 0, 87, 0, 0, 4, 1, 8, 2, 2, 1, 174, 1, 0, 9, 3, 11, 4, 1, 1, 0, 87, 0, 0, 5, 1, 6, 2, 1, 1, 0, 7, 0, 5, 1, 6, 2, 1, 172, 3, 0, 39, 0, 8, 42, 8, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 009, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 87, 0, 0, 0, 1, 0, 0, 525, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 84, 4, 0, 85, 2, 0, 6, 2, 13, 3, 4, 1, 171, 4, 0, 15, 2, 20, 3, 1, 1, 0, 87, 0, 0, 18, 4, 19, 5, 1, 0, 1, 27, 0, 5, 2, 6, 2, 0, 172, 3, 0, 24, 2, 2, 28, 2, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 010, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 87, 0, 0, 0, 1, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 85, 2, 0, 15, 5, 20, 6, 4, 1, 171, 4, 0, 14, 6, 19, 7, 1, 1, 1, 87, 0, 0, 26, 7, 27, 8, 1, 1, 0, 15, 0, 12, 0, 12, 0, 0, 171, 4, 0, 7, 5, 2, 12, 3, 1, 1, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 011, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 1, 0, 0, 0, 169, 86, 1, 1, 83, 4, 0, 6, 2, 13, 4, 6, 1, 173, 2, 0, 5, 1, 8, 2, 1, 1, 0, 86, 1, 0, 16, 4, 18, 5, 1, 1, 0, 6, 0, 37, 19, 37, 19, 1, 173, 2, 0, 25, 2, 9, 28, 10, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 248, 0, 0, 46, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 278, 0, 0, 40, 0, 0, 12, 3, 13, 1, 3, 0
INVAR-6, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 171, 87, 1, 0, 86, 0, 1, 5, 2, 8, 4, 4, 1, 174, 1, 0, 2, 0, 4, 1, 1, 1, 0, 86, 0, 1, 2, 1, 4, 3, 1, 1, 0, 16, 0, 10, 2, 11, 3, 1, 175, 0, 0, 4, 6, 3, 5, 4, 1, 1, 1, 1, 1, 0, 0, 21, 0, 0, 0, 0, 264, 0, 0, 46, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 261, 1, 0, 40, 1, 0, 22, 10, 25, 1, 11, 1
INVAR-6, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 169, 86, 2, 0, 87, 0, 0, 12, 0, 15, 1, 6, 1, 171, 4, 0, 5, 0, 10, 1, 1, 1, 0, 86, 1, 0, 11, 2, 12, 2, 0, 1, 0, 19, 0, 14, 4, 14, 4, 1, 171, 4, 0, 8, 3, 5, 13, 6, 1, 1, 1, 1, 1, 0, 0, 26, 0, 0, 0, 0, 254, 0, 0, 46, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 272, 0, 0, 40, 0, 0, 11, 1, 12, 1, 2, 1
INVAR-6, Run: 014, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 1, 0, 0, 0, 171, 88, 0, 0, 86, 1, 0, 5, 1, 7, 2, 4, 1, 172, 3, 0, 15, 3, 19, 4, 1, 1, 0, 87, 0, 0, 16, 4, 17, 5, 1, 1, 0, 8, 0, 11, 3, 12, 4, 1, 171, 4, 0, 12, 0, 5, 17, 6, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 277, 0, 0, 38, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 249, 0, 0, 48, 1, 0, 3, 0, 5, 1, 0, 0
INVAR-6, Run: 015, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 175, 175, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 86, 2, 0, 82, 3, 2, 9, 0, 17, 3, 2, 1, 168, 6, 1, 52, 7, 60, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 1, 169, 86, 2, 0, 84, 3, 0, 7, 2, 13, 3, 6, 1, 172, 3, 0, 4, 0, 8, 1, 1, 1, 0, 85, 1, 0, 11, 4, 13, 5, 1, 1, 0, 6, 2, 31, 6, 33, 8, 1, 169, 5, 0, 2, 1, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 258, 0, 0, 48, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 262, 3, 0, 37, 0, 0, 3, 0, 7, 1, 1, 1
INVAR-6, Run: 017, P, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 1, 175, 175, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 83, 5, 0, 84, 3, 0, 27, 5, 35, 5, 2, 0, 168, 7, 0, 17, 7, 24, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 167, 84, 4, 0, 84, 2, 1, 5, 0, 13, 2, 8, 1, 169, 6, 0, 5, 1, 12, 2, 1, 1, 0, 87, 0, 0, 10, 3, 11, 4, 1, 1, 0, 15, 0, 2, 1, 3, 2, 1, 175, 0, 0, 5, 4, 1, 6, 2, 1, 1, 1, 1, 1, 0, 0, 24, 0, 0, 0, 0, 291, 0, 0, 48, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 234, 1, 0, 39, 0, 0, 15, 6, 17, 1, 7, 1
