Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, CO, D, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 24, 24, 0, 19, 10, 9, 19, 19, 39, 333, 166
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 8, 8, 0, 19, 13, 6, 19, 19, 39, 409, 204
INVAR-4, Run: 058, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 11, 8, 19, 19, 39, 335, 167
INVAR-4, Run: 059, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 10, 9, 19, 19, 39, 277, 138
INVAR-4, Run: 060, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 22, 22, 0, 19, 12, 7, 19, 19, 39, 319, 159
INVAR-4, Run: 061, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 21, 21, 0, 19, 14, 5, 19, 19, 39, 383, 191
INVAR-4, Run: 062, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 13, 6, 19, 19, 39, 395, 197
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 16, 3, 19, 19, 39, 391, 195
INVAR-4, Run: 064, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 10, 9, 19, 19, 39, 457, 228
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 13, 6, 19, 19, 39, 733, 366
INVAR-4, Run: 066, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 17, 17, 0, 19, 12, 7, 19, 19, 39, 807, 403
INVAR-4, Run: 067, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 12, 7, 19, 19, 39, 365, 182
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 14, 5, 19, 19, 39, 285, 142
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 20, 20, 0, 19, 15, 4, 19, 19, 39, 419, 209
INVAR-4, Run: 070, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 13, 6, 19, 19, 39, 305, 152
INVAR-4, Run: 071, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 12, 7, 19, 19, 39, 303, 151
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 15, 4, 19, 19, 39, 411, 205
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 19, 19, 0, 19, 15, 4, 19, 19, 39, 567, 283
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 10, 9, 19, 19, 39, 457, 228
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 13, 6, 19, 19, 39, 419, 209
INVAR-4, Run: 076, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 13, 6, 19, 19, 39, 537, 268
INVAR-4, Run: 077, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 12, 7, 19, 19, 39, 213, 106
INVAR-4, Run: 078, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 14, 5, 19, 19, 39, 629, 314
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 11, 8, 19, 19, 39, 381, 190
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 8, 8, 0, 19, 12, 7, 19, 19, 39, 371, 185
INVAR-4, Run: 081, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 15, 4, 19, 19, 39, 141, 70
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 14, 5, 19, 19, 39, 421, 210
INVAR-4, Run: 083, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 12, 7, 19, 19, 39, 323, 161
INVAR-4, Run: 084, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 23, 23, 0, 19, 9, 10, 19, 19, 39, 449, 224
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 13, 6, 19, 19, 39, 391, 195
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 16, 3, 19, 19, 39, 505, 252
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 19, 19, 0, 19, 12, 7, 19, 19, 39, 337, 168
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 16, 3, 19, 19, 39, 453, 226
INVAR-4, Run: 089, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 11, 8, 19, 19, 39, 363, 181
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 13, 6, 19, 19, 39, 497, 248
INVAR-4, Run: 091, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 8, 8, 0, 19, 12, 7, 19, 19, 39, 433, 216
INVAR-4, Run: 092, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 14, 5, 19, 19, 39, 507, 253
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 8, 11, 19, 19, 39, 397, 198
INVAR-4, Run: 094, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 13, 6, 19, 19, 39, 471, 235
INVAR-4, Run: 095, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 8, 8, 0, 19, 10, 9, 19, 19, 39, 307, 153
INVAR-4, Run: 096, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 13, 6, 19, 19, 39, 655, 327
INVAR-4, Run: 097, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 11, 8, 19, 19, 39, 249, 124
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 12, 7, 19, 19, 39, 515, 257
INVAR-4, Run: 099, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 19, 19, 0, 19, 12, 7, 19, 19, 39, 407, 203
INVAR-4, Run: 100, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 11, 8, 19, 19, 39, 477, 238
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 11, 11, 0, 26, 19, 7, 26, 26, 53, 443, 221
INVAR-5, Run: 002, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 14, 12, 26, 26, 53, 631, 315
INVAR-5, Run: 003, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 19, 7, 26, 26, 53, 529, 264
INVAR-5, Run: 004, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 15, 11, 26, 26, 53, 451, 225
INVAR-5, Run: 005, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 20, 6, 26, 26, 53, 497, 248
INVAR-5, Run: 006, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 35, 35, 0, 26, 16, 10, 26, 26, 53, 609, 304
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 14, 12, 26, 26, 53, 391, 195
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 13, 13, 26, 26, 53, 431, 215
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 18, 8, 26, 26, 53, 391, 195
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 18, 8, 26, 26, 53, 883, 441
INVAR-5, Run: 011, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 15, 11, 26, 26, 53, 791, 395
INVAR-5, Run: 012, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 18, 8, 26, 26, 53, 557, 278
INVAR-5, Run: 013, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 20, 6, 26, 26, 53, 917, 458
INVAR-5, Run: 014, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 18, 8, 26, 26, 53, 461, 230
INVAR-5, Run: 015, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 16, 10, 26, 26, 53, 627, 313
INVAR-5, Run: 016, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 929, 464
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 16, 10, 26, 26, 53, 773, 386
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 17, 9, 26, 26, 53, 435, 217
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 11, 11, 0, 26, 20, 6, 26, 26, 53, 375, 187
INVAR-5, Run: 020, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 29, 29, 0, 26, 20, 6, 26, 26, 53, 377, 188
INVAR-5, Run: 021, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 15, 11, 26, 26, 53, 713, 356
INVAR-5, Run: 022, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 13, 13, 26, 26, 53, 771, 385
INVAR-5, Run: 023, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 26, 26, 0, 26, 16, 10, 26, 26, 53, 697, 348
INVAR-5, Run: 024, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 17, 9, 26, 26, 53, 555, 277
INVAR-5, Run: 025, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 13, 13, 26, 26, 53, 427, 213
INVAR-5, Run: 026, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 8, 8, 0, 26, 25, 1, 26, 26, 53, 519, 259
INVAR-5, Run: 027, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 17, 9, 26, 26, 53, 827, 413
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 19, 7, 26, 26, 53, 841, 420
INVAR-5, Run: 029, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 18, 8, 26, 26, 53, 675, 337
INVAR-5, Run: 030, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 11, 15, 26, 26, 53, 893, 446
INVAR-5, Run: 031, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 11, 15, 26, 26, 53, 1043, 521
INVAR-5, Run: 032, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 15, 11, 26, 26, 53, 603, 301
INVAR-5, Run: 033, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 637, 318
INVAR-5, Run: 034, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 16, 10, 26, 26, 53, 1181, 590
INVAR-5, Run: 035, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 22, 4, 26, 26, 53, 831, 415
INVAR-5, Run: 036, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 16, 10, 26, 26, 53, 727, 363
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 22, 4, 26, 26, 53, 523, 261
INVAR-5, Run: 038, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 23, 3, 26, 26, 53, 847, 423
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 15, 11, 26, 26, 53, 531, 265
INVAR-5, Run: 040, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 9, 9, 0, 26, 19, 7, 26, 26, 53, 955, 477
INVAR-5, Run: 041, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 19, 7, 26, 26, 53, 629, 314
INVAR-5, Run: 042, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 18, 8, 26, 26, 53, 375, 187
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 15, 11, 26, 26, 53, 465, 232
INVAR-5, Run: 044, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 14, 12, 26, 26, 53, 347, 173
INVAR-5, Run: 045, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 14, 12, 26, 26, 53, 397, 198
INVAR-5, Run: 046, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 16, 10, 26, 26, 53, 633, 316
INVAR-5, Run: 047, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 26, 26, 0, 26, 13, 13, 26, 26, 53, 815, 407
INVAR-5, Run: 048, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 15, 11, 26, 26, 53, 461, 230
INVAR-5, Run: 049, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 10, 10, 0, 26, 20, 6, 26, 26, 53, 727, 363
INVAR-5, Run: 050, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 15, 11, 26, 26, 53, 507, 253
INVAR-5, Run: 051, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 12, 12, 0, 26, 21, 5, 26, 26, 53, 557, 278
INVAR-5, Run: 052, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 17, 9, 26, 26, 53, 275, 137
INVAR-5, Run: 053, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 20, 6, 26, 26, 53, 675, 337
INVAR-5, Run: 054, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 15, 11, 26, 26, 53, 581, 290
INVAR-5, Run: 055, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 15, 11, 26, 26, 53, 811, 405
INVAR-5, Run: 056, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 21, 5, 26, 26, 53, 821, 410
INVAR-5, Run: 057, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 22, 4, 26, 26, 53, 747, 373
INVAR-5, Run: 058, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 17, 9, 26, 26, 53, 689, 344
INVAR-5, Run: 059, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 18, 8, 26, 26, 53, 1107, 553
INVAR-5, Run: 060, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 13, 13, 26, 26, 53, 347, 173
INVAR-5, Run: 061, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 19, 7, 26, 26, 53, 501, 250
INVAR-5, Run: 062, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 21, 5, 26, 26, 53, 639, 319
INVAR-5, Run: 063, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 17, 9, 26, 26, 53, 883, 441
INVAR-5, Run: 064, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 20, 6, 26, 26, 53, 367, 183
INVAR-5, Run: 065, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 663, 331
INVAR-5, Run: 066, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 16, 10, 26, 26, 53, 625, 312
INVAR-5, Run: 067, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 14, 12, 26, 26, 53, 537, 268
INVAR-5, Run: 068, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 873, 436
INVAR-5, Run: 069, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 21, 5, 26, 26, 53, 689, 344
INVAR-5, Run: 070, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 27, 27, 0, 26, 18, 8, 26, 26, 53, 695, 347
INVAR-5, Run: 071, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 30, 30, 0, 26, 15, 11, 26, 26, 53, 873, 436
INVAR-5, Run: 072, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 28, 28, 0, 26, 18, 8, 26, 26, 53, 567, 283
INVAR-5, Run: 073, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 15, 11, 26, 26, 53, 553, 276
INVAR-5, Run: 074, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 18, 8, 26, 26, 53, 441, 220
INVAR-5, Run: 075, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 22, 4, 26, 26, 53, 1013, 506
INVAR-5, Run: 076, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 16, 10, 26, 26, 53, 649, 324
INVAR-5, Run: 077, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 27, 27, 0, 26, 16, 10, 26, 26, 53, 1135, 567
INVAR-5, Run: 078, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 585, 292
INVAR-5, Run: 079, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 18, 8, 26, 26, 53, 663, 331
INVAR-5, Run: 080, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 16, 10, 26, 26, 53, 511, 255
INVAR-5, Run: 081, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 8, 8, 0, 26, 15, 11, 26, 26, 53, 695, 347
INVAR-5, Run: 082, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 12, 12, 0, 26, 18, 8, 26, 26, 53, 369, 184
INVAR-5, Run: 083, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 16, 10, 26, 26, 53, 723, 361
INVAR-5, Run: 084, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 17, 9, 26, 26, 53, 411, 205
INVAR-5, Run: 085, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 27, 27, 0, 26, 13, 13, 26, 26, 53, 621, 310
INVAR-5, Run: 086, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 18, 8, 26, 26, 53, 421, 210
INVAR-5, Run: 087, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 21, 5, 26, 26, 53, 249, 124
INVAR-5, Run: 088, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 873, 436
INVAR-5, Run: 089, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 14, 12, 26, 26, 53, 395, 197
INVAR-5, Run: 090, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 26, 26, 0, 26, 15, 11, 26, 26, 53, 761, 380
INVAR-5, Run: 091, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 16, 10, 26, 26, 53, 369, 184
INVAR-5, Run: 092, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 17, 9, 26, 26, 53, 669, 334
INVAR-5, Run: 093, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 12, 12, 0, 26, 16, 10, 26, 26, 53, 701, 350
INVAR-5, Run: 094, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 19, 7, 26, 26, 53, 435, 217
INVAR-5, Run: 095, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 10, 10, 0, 26, 20, 6, 26, 26, 53, 805, 402
INVAR-5, Run: 096, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 18, 8, 26, 26, 53, 659, 329
INVAR-5, Run: 097, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 14, 12, 26, 26, 53, 455, 227
INVAR-5, Run: 098, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 26, 26, 0, 26, 18, 8, 26, 26, 53, 585, 292
INVAR-5, Run: 099, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 33, 33, 0, 26, 15, 11, 26, 26, 53, 513, 256
INVAR-5, Run: 100, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 10, 10, 0, 26, 16, 10, 26, 26, 53, 913, 456
INVAR-6, Run: 001, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 66, 66, 0, 87, 49, 38, 87, 87, 175, 4881, 2440
INVAR-6, Run: 002, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 53, 53, 0, 87, 55, 32, 87, 87, 175, 3611, 1805
INVAR-6, Run: 003, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 55, 55, 0, 87, 59, 28, 87, 87, 175, 3687, 1843
INVAR-6, Run: 004, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 63, 63, 0, 87, 51, 36, 87, 87, 175, 3825, 1912
INVAR-6, Run: 005, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 67, 67, 0, 87, 62, 25, 87, 87, 175, 3403, 1701
INVAR-6, Run: 006, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 50, 50, 0, 87, 63, 24, 87, 87, 175, 4387, 2193
INVAR-6, Run: 007, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 67, 67, 0, 87, 58, 29, 87, 87, 175, 5145, 2572
INVAR-6, Run: 008, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 64, 64, 0, 87, 48, 39, 87, 87, 175, 5239, 2619
