Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 021, P, 290, 2, 0, 0, 0, 0, 185, 0, 1, 492, 0, 105, 164, 609, 3458, 82, 49, 32, 82, 164, 246, 794, 3458
INVAR-3, Run: 022, P, 293, 3, 0, 0, 0, 0, 186, 0, 1, 492, 0, 107, 164, 619, 4500, 82, 57, 24, 82, 164, 246, 805, 4500
INVAR-3, Run: 023, P, 288, 0, 0, 0, 0, 0, 185, 0, 1, 492, 0, 103, 164, 620, 3388, 82, 53, 28, 82, 164, 246, 805, 3388
INVAR-3, Run: 024, P, 256, 0, 0, 0, 0, 0, 169, 0, 1, 492, 0, 87, 164, 570, 3062, 82, 61, 20, 82, 164, 246, 739, 3062
INVAR-3, Run: 025, P, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0, 95, 164, 475, 3120, 82, 48, 33, 82, 164, 246, 652, 3120
INVAR-3, Run: 026, P, 280, 4, 0, 0, 0, 0, 179, 0, 1, 492, 0, 101, 164, 577, 4224, 82, 49, 32, 82, 164, 246, 756, 4224
INVAR-3, Run: 027, P, 261, 1, 0, 0, 0, 0, 171, 0, 1, 492, 0, 90, 164, 543, 3242, 82, 59, 22, 82, 164, 246, 714, 3242
INVAR-3, Run: 028, P, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0, 104, 164, 601, 3832, 82, 59, 22, 82, 164, 246, 786, 3832
INVAR-3, Run: 029, P, 268, 0, 0, 0, 0, 0, 175, 0, 1, 492, 0, 93, 164, 496, 3444, 82, 56, 25, 82, 164, 246, 671, 3444
INVAR-3, Run: 030, P, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0, 104, 164, 789, 4399, 82, 48, 33, 82, 164, 246, 974, 4399
INVAR-3, Run: 031, P, 290, 2, 0, 0, 0, 0, 185, 0, 1, 492, 0, 105, 164, 715, 3967, 82, 48, 33, 82, 164, 246, 900, 3967
INVAR-3, Run: 032, P, 291, 3, 0, 0, 0, 0, 185, 0, 1, 492, 0, 106, 164, 688, 3943, 82, 54, 27, 82, 164, 246, 873, 3943
INVAR-3, Run: 033, P, 247, 3, 0, 0, 0, 0, 163, 0, 1, 492, 0, 84, 164, 632, 3118, 82, 53, 28, 82, 164, 246, 795, 3118
INVAR-3, Run: 034, P, 262, 2, 0, 0, 0, 0, 171, 0, 1, 492, 0, 91, 164, 557, 3014, 82, 42, 39, 82, 164, 246, 728, 3014
INVAR-3, Run: 035, P, 254, 0, 0, 0, 0, 0, 168, 0, 1, 492, 0, 86, 164, 705, 4939, 82, 57, 24, 82, 164, 246, 873, 4939
INVAR-3, Run: 036, P, 282, 2, 0, 0, 0, 0, 181, 0, 1, 492, 0, 101, 164, 659, 3267, 82, 47, 34, 82, 164, 246, 840, 3267
INVAR-3, Run: 037, P, 283, 1, 0, 0, 0, 0, 182, 0, 1, 492, 0, 101, 164, 806, 3651, 82, 54, 27, 82, 164, 246, 988, 3651
INVAR-3, Run: 038, P, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0, 98, 164, 732, 4109, 82, 46, 35, 82, 164, 246, 912, 4109
INVAR-3, Run: 039, P, 270, 0, 0, 0, 0, 0, 176, 0, 1, 492, 0, 94, 164, 696, 2863, 82, 57, 24, 82, 164, 246, 872, 2863
INVAR-3, Run: 040, P, 275, 1, 0, 0, 0, 0, 178, 0, 1, 492, 0, 97, 164, 741, 4697, 82, 57, 24, 82, 164, 246, 919, 4697
INVAR-3, Run: 041, P, 297, 1, 0, 0, 0, 0, 189, 0, 1, 492, 0, 108, 164, 776, 3474, 82, 37, 44, 82, 164, 246, 965, 3474
INVAR-3, Run: 042, P, 267, 1, 0, 0, 0, 0, 174, 0, 1, 492, 0, 93, 164, 806, 4226, 82, 42, 39, 82, 164, 246, 980, 4226
INVAR-3, Run: 043, P, 287, 1, 0, 0, 0, 0, 184, 0, 1, 492, 0, 103, 164, 582, 2328, 82, 52, 29, 82, 164, 246, 766, 2328
INVAR-3, Run: 044, P, 262, 0, 0, 0, 0, 0, 172, 0, 1, 492, 0, 90, 164, 586, 2890, 82, 53, 28, 82, 164, 246, 758, 2890
INVAR-3, Run: 045, P, 268, 0, 0, 0, 0, 0, 175, 0, 1, 492, 0, 93, 164, 490, 3435, 82, 51, 30, 82, 164, 246, 665, 3435
INVAR-3, Run: 046, P, 292, 0, 0, 0, 0, 0, 187, 0, 1, 492, 0, 105, 164, 701, 4687, 82, 59, 22, 82, 164, 246, 888, 4687
INVAR-3, Run: 047, P, 275, 3, 0, 0, 0, 0, 177, 0, 1, 492, 0, 98, 164, 637, 3683, 82, 57, 24, 82, 164, 246, 814, 3683
INVAR-3, Run: 048, P, 287, 1, 0, 0, 0, 0, 184, 0, 1, 492, 0, 103, 164, 533, 3222, 82, 58, 23, 82, 164, 246, 717, 3222
INVAR-3, Run: 049, P, 278, 0, 0, 0, 0, 0, 180, 0, 1, 492, 0, 98, 164, 792, 3739, 82, 50, 31, 82, 164, 246, 972, 3739
INVAR-3, Run: 050, P, 282, 2, 0, 0, 0, 0, 181, 0, 1, 492, 0, 101, 164, 506, 2924, 82, 56, 25, 82, 164, 246, 687, 2924
INVAR-3, Run: 051, P, 260, 0, 0, 0, 0, 0, 171, 0, 1, 492, 0, 89, 164, 972, 4731, 82, 51, 30, 82, 164, 246, 1143, 4731
INVAR-3, Run: 052, P, 277, 1, 0, 0, 0, 0, 179, 0, 1, 492, 0, 98, 164, 627, 3100, 82, 52, 29, 82, 164, 246, 806, 3100
INVAR-3, Run: 053, P, 288, 0, 0, 0, 0, 0, 185, 0, 1, 492, 0, 103, 164, 725, 3341, 82, 52, 29, 82, 164, 246, 910, 3341
INVAR-3, Run: 054, P, 310, 0, 0, 0, 0, 0, 196, 0, 1, 492, 0, 114, 164, 701, 3739, 82, 49, 32, 82, 164, 246, 897, 3739
INVAR-3, Run: 055, P, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0, 100, 164, 712, 3923, 82, 52, 29, 82, 164, 246, 893, 3923
INVAR-3, Run: 056, P, 286, 0, 0, 0, 0, 0, 184, 0, 1, 492, 0, 102, 164, 886, 4097, 82, 41, 40, 82, 164, 246, 1070, 4097
INVAR-3, Run: 057, P, 270, 2, 0, 0, 0, 0, 175, 0, 1, 492, 0, 95, 164, 668, 3447, 82, 54, 27, 82, 164, 246, 843, 3447
INVAR-3, Run: 058, P, 255, 1, 0, 0, 0, 0, 168, 0, 1, 492, 0, 87, 164, 536, 2694, 82, 60, 21, 82, 164, 246, 704, 2694
INVAR-3, Run: 059, P, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0, 100, 164, 551, 4296, 82, 53, 28, 82, 164, 246, 732, 4296
INVAR-3, Run: 060, P, 281, 3, 0, 0, 0, 0, 180, 0, 1, 492, 0, 101, 164, 661, 3587, 82, 45, 36, 82, 164, 246, 841, 3587
INVAR-3, Run: 061, P, 309, 1, 0, 0, 0, 0, 195, 0, 1, 492, 0, 114, 164, 678, 3504, 82, 57, 24, 82, 164, 246, 873, 3504
INVAR-3, Run: 062, P, 296, 2, 0, 0, 0, 0, 188, 0, 1, 492, 0, 108, 164, 1063, 4786, 82, 55, 26, 82, 164, 246, 1251, 4786
INVAR-3, Run: 063, P, 270, 2, 0, 0, 0, 0, 175, 0, 1, 492, 0, 95, 164, 568, 3366, 82, 60, 21, 82, 164, 246, 743, 3366
INVAR-3, Run: 064, P, 288, 2, 0, 0, 0, 0, 184, 0, 1, 492, 0, 104, 164, 880, 3165, 82, 50, 31, 82, 164, 246, 1064, 3165
INVAR-3, Run: 065, P, 306, 0, 0, 0, 0, 0, 194, 0, 1, 492, 0, 112, 164, 1120, 4822, 82, 53, 28, 82, 164, 246, 1314, 4822
INVAR-3, Run: 066, P, 267, 1, 0, 0, 0, 0, 174, 0, 1, 492, 0, 93, 164, 798, 4553, 82, 46, 35, 82, 164, 246, 972, 4553
INVAR-3, Run: 067, P, 253, 1, 0, 0, 0, 0, 167, 0, 1, 492, 0, 86, 164, 632, 3035, 82, 54, 27, 82, 164, 246, 799, 3035
INVAR-3, Run: 068, P, 282, 0, 0, 0, 0, 0, 182, 0, 1, 492, 0, 100, 164, 676, 3151, 82, 54, 27, 82, 164, 246, 858, 3151
INVAR-3, Run: 069, P, 273, 1, 0, 0, 0, 0, 177, 0, 1, 492, 0, 96, 164, 560, 3865, 82, 49, 32, 82, 164, 246, 737, 3865
INVAR-3, Run: 070, P, 252, 0, 0, 0, 0, 0, 167, 0, 1, 492, 0, 85, 164, 719, 3654, 82, 49, 32, 82, 164, 246, 886, 3654
INVAR-3, Run: 071, P, 280, 2, 0, 0, 0, 0, 180, 0, 1, 492, 0, 100, 164, 615, 3083, 82, 50, 31, 82, 164, 246, 795, 3083
INVAR-3, Run: 072, P, 252, 2, 0, 0, 0, 0, 166, 0, 1, 492, 0, 86, 164, 518, 4040, 82, 54, 27, 82, 164, 246, 684, 4040
INVAR-3, Run: 073, P, 268, 2, 0, 0, 0, 0, 174, 0, 1, 492, 0, 94, 164, 659, 3329, 82, 48, 33, 82, 164, 246, 833, 3329
INVAR-3, Run: 074, P, 258, 2, 0, 0, 0, 0, 169, 0, 1, 492, 0, 89, 164, 712, 3514, 82, 55, 26, 82, 164, 246, 881, 3514
INVAR-3, Run: 075, P, 242, 2, 0, 0, 0, 0, 161, 0, 1, 492, 0, 81, 164, 683, 4454, 82, 53, 28, 82, 164, 246, 844, 4454
INVAR-3, Run: 076, P, 271, 1, 0, 0, 0, 0, 176, 0, 1, 492, 0, 95, 164, 768, 3855, 82, 49, 32, 82, 164, 246, 944, 3855
INVAR-3, Run: 077, P, 283, 1, 0, 0, 0, 0, 182, 0, 1, 492, 0, 101, 164, 508, 3046, 82, 50, 31, 82, 164, 246, 690, 3046
INVAR-3, Run: 078, P, 248, 0, 0, 0, 0, 0, 165, 0, 1, 492, 0, 83, 164, 628, 3359, 82, 54, 27, 82, 164, 246, 793, 3359
INVAR-3, Run: 079, P, 291, 1, 0, 0, 0, 0, 186, 0, 1, 492, 0, 105, 164, 728, 2830, 82, 43, 38, 82, 164, 246, 914, 2830
INVAR-3, Run: 080, P, 274, 0, 0, 0, 0, 0, 178, 0, 1, 492, 0, 96, 164, 910, 3621, 82, 53, 28, 82, 164, 246, 1088, 3621
INVAR-3, Run: 081, P, 296, 0, 0, 0, 0, 0, 189, 0, 1, 492, 0, 107, 164, 590, 3827, 82, 53, 28, 82, 164, 246, 779, 3827
INVAR-3, Run: 082, P, 299, 1, 0, 0, 0, 0, 190, 0, 1, 492, 0, 109, 164, 613, 3171, 82, 51, 30, 82, 164, 246, 803, 3171
INVAR-3, Run: 083, P, 297, 1, 0, 0, 0, 0, 189, 0, 1, 492, 0, 108, 164, 689, 3980, 82, 54, 27, 82, 164, 246, 878, 3980
INVAR-3, Run: 084, P, 299, 3, 0, 0, 0, 0, 189, 0, 1, 492, 0, 110, 164, 611, 3893, 82, 50, 31, 82, 164, 246, 800, 3893
INVAR-3, Run: 085, P, 271, 1, 0, 0, 0, 0, 176, 0, 1, 492, 0, 95, 164, 699, 3338, 82, 50, 31, 82, 164, 246, 875, 3338
INVAR-3, Run: 086, P, 288, 0, 0, 0, 0, 0, 185, 0, 1, 492, 0, 103, 164, 677, 3045, 82, 52, 29, 82, 164, 246, 862, 3045
INVAR-3, Run: 087, P, 303, 1, 0, 0, 0, 0, 192, 0, 1, 492, 0, 111, 164, 749, 3807, 82, 47, 34, 82, 164, 246, 941, 3807
INVAR-3, Run: 088, P, 293, 1, 0, 0, 0, 0, 187, 0, 1, 492, 0, 106, 164, 516, 3138, 82, 50, 31, 82, 164, 246, 703, 3138
INVAR-3, Run: 089, P, 262, 2, 0, 0, 0, 0, 171, 0, 1, 492, 0, 91, 164, 670, 3798, 82, 59, 22, 82, 164, 246, 841, 3798
INVAR-3, Run: 090, P, 263, 1, 0, 0, 0, 0, 172, 0, 1, 492, 0, 91, 164, 679, 3208, 82, 48, 33, 82, 164, 246, 851, 3208
INVAR-3, Run: 091, P, 289, 1, 0, 0, 0, 0, 185, 0, 1, 492, 0, 104, 164, 792, 4596, 82, 60, 21, 82, 164, 246, 977, 4596
INVAR-3, Run: 092, P, 248, 0, 0, 0, 0, 0, 165, 0, 1, 492, 0, 83, 164, 559, 3124, 82, 57, 24, 82, 164, 246, 724, 3124
INVAR-3, Run: 093, P, 271, 3, 0, 0, 0, 0, 175, 0, 1, 492, 0, 96, 164, 465, 3086, 82, 51, 30, 82, 164, 246, 640, 3086
INVAR-3, Run: 094, P, 278, 2, 0, 0, 0, 0, 179, 0, 1, 492, 0, 99, 164, 643, 3833, 82, 49, 32, 82, 164, 246, 822, 3833
INVAR-3, Run: 095, P, 252, 2, 0, 0, 0, 0, 166, 0, 1, 492, 0, 86, 164, 689, 3500, 82, 51, 30, 82, 164, 246, 855, 3500
INVAR-3, Run: 096, P, 335, 3, 0, 0, 0, 0, 207, 0, 1, 492, 0, 128, 164, 780, 5138, 82, 55, 26, 82, 164, 246, 987, 5138
INVAR-3, Run: 097, P, 301, 3, 0, 0, 0, 0, 190, 0, 1, 492, 0, 111, 164, 656, 3579, 82, 53, 28, 82, 164, 246, 846, 3579
INVAR-3, Run: 098, P, 237, 3, 0, 0, 0, 0, 158, 0, 1, 492, 0, 79, 164, 563, 3272, 82, 51, 30, 82, 164, 246, 721, 3272
INVAR-3, Run: 099, P, 290, 0, 0, 0, 0, 0, 186, 0, 1, 492, 0, 104, 164, 544, 3110, 82, 49, 32, 82, 164, 246, 730, 3110
INVAR-3, Run: 100, P, 307, 3, 0, 0, 0, 0, 193, 0, 1, 492, 0, 114, 164, 626, 4582, 82, 50, 31, 82, 164, 246, 819, 4582
INVAR-4, Run: 001, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 198, 364, 19, 12, 7, 19, 39, 58, 102, 482
INVAR-4, Run: 002, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 303, 1014, 19, 13, 6, 19, 39, 58, 208, 1132
INVAR-4, Run: 003, P, 0, 255, 0, 1, 0, 1, 0, 118, 0, 0, 1, 118, 39, 255, 465, 19, 12, 7, 19, 39, 58, 137, 583
INVAR-4, Run: 004, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 228, 619, 19, 11, 8, 19, 39, 58, 135, 737
INVAR-4, Run: 005, P, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1, 94, 39, 209, 481, 19, 13, 6, 19, 39, 58, 115, 599
INVAR-4, Run: 006, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1, 109, 39, 204, 493, 19, 13, 6, 19, 39, 58, 95, 611
INVAR-4, Run: 007, P, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1, 87, 39, 224, 667, 19, 18, 1, 19, 39, 58, 137, 785
INVAR-4, Run: 008, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1, 105, 39, 204, 239, 19, 13, 6, 19, 39, 58, 99, 357
INVAR-4, Run: 009, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 208, 421, 19, 14, 5, 19, 39, 58, 106, 539
INVAR-4, Run: 010, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1, 99, 39, 254, 438, 19, 14, 5, 19, 39, 58, 155, 556
INVAR-4, Run: 011, P, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1, 92, 39, 196, 497, 19, 13, 6, 19, 39, 58, 104, 615
INVAR-4, Run: 012, P, 1, 208, 0, 1, 0, 1, 24, 118, 0, 0, 1, 95, 39, 221, 540, 19, 11, 8, 19, 39, 58, 127, 658
INVAR-4, Run: 013, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1, 97, 39, 200, 315, 19, 12, 7, 19, 39, 58, 103, 433
INVAR-4, Run: 014, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 160, 229, 19, 10, 9, 19, 39, 58, 67, 347
INVAR-4, Run: 015, P, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1, 94, 39, 190, 396, 19, 14, 5, 19, 39, 58, 96, 514
INVAR-4, Run: 016, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 180, 229, 19, 14, 5, 19, 39, 58, 79, 347
INVAR-4, Run: 017, P, 0, 163, 0, 1, 0, 1, 46, 118, 0, 0, 1, 72, 39, 200, 389, 19, 9, 10, 19, 39, 58, 128, 507
INVAR-4, Run: 018, P, 0, 245, 0, 1, 0, 1, 5, 118, 0, 0, 1, 113, 39, 228, 478, 19, 17, 2, 19, 39, 58, 115, 596
INVAR-4, Run: 019, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 190, 384, 19, 18, 1, 19, 39, 58, 95, 502
INVAR-4, Run: 020, P, 0, 247, 0, 1, 0, 1, 4, 118, 0, 0, 1, 114, 39, 216, 500, 19, 14, 5, 19, 39, 58, 102, 618
INVAR-4, Run: 021, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1, 99, 39, 159, 281, 19, 14, 5, 19, 39, 58, 60, 399
INVAR-4, Run: 022, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 168, 221, 19, 14, 5, 19, 39, 58, 72, 339
INVAR-4, Run: 023, P, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1, 92, 39, 190, 515, 19, 15, 4, 19, 39, 58, 98, 633
INVAR-4, Run: 024, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1, 91, 39, 180, 355, 19, 14, 5, 19, 39, 58, 89, 473
INVAR-4, Run: 025, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 225, 517, 19, 11, 8, 19, 39, 58, 124, 635
INVAR-4, Run: 026, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 168, 311, 19, 13, 6, 19, 39, 58, 66, 429
INVAR-4, Run: 027, P, 0, 251, 0, 1, 0, 1, 2, 118, 0, 0, 1, 116, 39, 206, 381, 19, 13, 6, 19, 39, 58, 90, 499
INVAR-4, Run: 028, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 286, 792, 19, 14, 5, 19, 39, 58, 185, 910
INVAR-4, Run: 029, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1, 99, 39, 189, 434, 19, 17, 2, 19, 39, 58, 90, 552
INVAR-4, Run: 030, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1, 91, 39, 197, 281, 19, 11, 8, 19, 39, 58, 106, 399
INVAR-4, Run: 031, P, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1, 92, 39, 209, 292, 19, 15, 4, 19, 39, 58, 117, 410
INVAR-4, Run: 032, P, 0, 241, 0, 1, 0, 1, 7, 118, 0, 0, 1, 111, 39, 199, 365, 19, 11, 8, 19, 39, 58, 88, 483
INVAR-4, Run: 033, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1, 105, 39, 241, 507, 19, 11, 8, 19, 39, 58, 136, 625
INVAR-4, Run: 034, P, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1, 86, 39, 197, 342, 19, 15, 4, 19, 39, 58, 111, 460
INVAR-4, Run: 035, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1, 88, 39, 229, 593, 19, 13, 6, 19, 39, 58, 141, 711
INVAR-4, Run: 036, P, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1, 89, 39, 178, 255, 19, 14, 5, 19, 39, 58, 89, 373
INVAR-4, Run: 037, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 185, 398, 19, 12, 7, 19, 39, 58, 89, 516
INVAR-4, Run: 038, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 194, 263, 19, 7, 12, 19, 39, 58, 92, 381
INVAR-4, Run: 039, P, 1, 236, 0, 1, 0, 1, 10, 118, 0, 0, 1, 109, 39, 151, 156, 19, 11, 8, 19, 39, 58, 43, 274
INVAR-4, Run: 040, P, 0, 241, 0, 1, 0, 1, 7, 118, 0, 0, 1, 111, 39, 283, 534, 19, 10, 9, 19, 39, 58, 172, 652
INVAR-4, Run: 041, P, 0, 243, 0, 1, 0, 1, 6, 118, 0, 0, 1, 112, 39, 204, 360, 19, 16, 3, 19, 39, 58, 92, 478
INVAR-4, Run: 042, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1, 108, 39, 162, 153, 19, 12, 7, 19, 39, 58, 54, 271
INVAR-4, Run: 043, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 269, 565, 19, 11, 8, 19, 39, 58, 167, 683
INVAR-4, Run: 044, P, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1, 87, 39, 173, 367, 19, 11, 8, 19, 39, 58, 86, 485
INVAR-4, Run: 045, P, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1, 89, 39, 162, 364, 19, 13, 6, 19, 39, 58, 73, 482
INVAR-4, Run: 046, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 189, 226, 19, 11, 8, 19, 39, 58, 88, 344
INVAR-4, Run: 047, P, 0, 227, 0, 1, 0, 1, 14, 118, 0, 0, 1, 104, 39, 202, 397, 19, 13, 6, 19, 39, 58, 98, 515
INVAR-4, Run: 048, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1, 108, 39, 162, 349, 19, 14, 5, 19, 39, 58, 54, 467
INVAR-4, Run: 049, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 206, 479, 19, 10, 9, 19, 39, 58, 105, 597
INVAR-4, Run: 050, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 248, 429, 19, 10, 9, 19, 39, 58, 146, 547
INVAR-4, Run: 051, P, 1, 200, 0, 1, 0, 1, 28, 118, 0, 0, 1, 91, 39, 171, 457, 19, 10, 9, 19, 39, 58, 81, 575
INVAR-4, Run: 052, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1, 91, 39, 204, 413, 19, 14, 5, 19, 39, 58, 113, 531
INVAR-4, Run: 053, P, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1, 107, 39, 162, 379, 19, 14, 5, 19, 39, 58, 55, 497
INVAR-4, Run: 054, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 161, 286, 19, 8, 11, 19, 39, 58, 65, 404
INVAR-4, Run: 055, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 152, 262, 19, 15, 4, 19, 39, 58, 51, 380
INVAR-4, Run: 056, P, 0, 227, 0, 1, 0, 1, 14, 118, 0, 0, 1, 104, 39, 232, 407, 19, 10, 9, 19, 39, 58, 128, 525
INVAR-4, Run: 057, P, 1, 230, 0, 1, 0, 1, 13, 118, 0, 0, 1, 106, 39, 179, 233, 19, 12, 7, 19, 39, 58, 74, 351
INVAR-4, Run: 058, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 182, 346, 19, 11, 8, 19, 39, 58, 89, 464
INVAR-4, Run: 059, P, 1, 202, 0, 1, 0, 1, 27, 118, 0, 0, 1, 92, 39, 151, 178, 19, 13, 6, 19, 39, 58, 60, 296
INVAR-4, Run: 060, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1, 88, 39, 181, 365, 19, 12, 7, 19, 39, 58, 93, 483
INVAR-4, Run: 061, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1, 97, 39, 362, 841, 19, 12, 7, 19, 39, 58, 265, 959
INVAR-4, Run: 062, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1, 106, 39, 228, 386, 19, 12, 7, 19, 39, 58, 122, 504
INVAR-4, Run: 063, P, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1, 100, 39, 161, 212, 19, 14, 5, 19, 39, 58, 61, 330
INVAR-4, Run: 064, P, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1, 100, 39, 221, 256, 19, 10, 9, 19, 39, 58, 121, 374
INVAR-4, Run: 065, P, 0, 245, 0, 1, 0, 1, 5, 118, 0, 0, 1, 113, 39, 239, 355, 19, 13, 6, 19, 39, 58, 126, 473
INVAR-4, Run: 066, P, 0, 241, 0, 1, 0, 1, 7, 118, 0, 0, 1, 111, 39, 201, 387, 19, 14, 5, 19, 39, 58, 90, 505
INVAR-4, Run: 067, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 181, 457, 19, 13, 6, 19, 39, 58, 88, 575
INVAR-4, Run: 068, P, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1, 87, 39, 190, 414, 19, 7, 12, 19, 39, 58, 103, 532
INVAR-4, Run: 069, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1, 99, 39, 220, 451, 19, 9, 10, 19, 39, 58, 121, 569
INVAR-4, Run: 070, P, 1, 218, 0, 1, 0, 1, 19, 118, 0, 0, 1, 100, 39, 254, 420, 19, 14, 5, 19, 39, 58, 155, 538
INVAR-4, Run: 071, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 209, 461, 19, 14, 5, 19, 39, 58, 108, 579
INVAR-4, Run: 072, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 157, 275, 19, 14, 5, 19, 39, 58, 62, 393
INVAR-4, Run: 073, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1, 106, 39, 205, 269, 19, 10, 9, 19, 39, 58, 99, 387
INVAR-4, Run: 074, P, 0, 169, 0, 1, 0, 1, 43, 118, 0, 0, 1, 75, 39, 124, 154, 19, 8, 11, 19, 39, 58, 49, 272
INVAR-4, Run: 075, P, 0, 255, 0, 1, 0, 1, 0, 118, 0, 0, 1, 118, 39, 242, 410, 19, 10, 9, 19, 39, 58, 124, 528
INVAR-4, Run: 076, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1, 97, 39, 151, 142, 19, 9, 10, 19, 39, 58, 54, 260
INVAR-4, Run: 077, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 231, 378, 19, 15, 4, 19, 39, 58, 129, 496
INVAR-4, Run: 078, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 176, 311, 19, 12, 7, 19, 39, 58, 83, 429
INVAR-4, Run: 079, P, 0, 249, 0, 1, 0, 1, 3, 118, 0, 0, 1, 115, 39, 204, 367, 19, 14, 5, 19, 39, 58, 89, 485
INVAR-4, Run: 080, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 226, 551, 19, 15, 4, 19, 39, 58, 131, 669
INVAR-4, Run: 081, P, 0, 187, 0, 1, 0, 1, 34, 118, 0, 0, 1, 84, 39, 211, 556, 19, 13, 6, 19, 39, 58, 127, 674
INVAR-4, Run: 082, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1, 108, 39, 223, 394, 19, 12, 7, 19, 39, 58, 115, 512
INVAR-4, Run: 083, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 185, 219, 19, 10, 9, 19, 39, 58, 83, 337
