Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-13, Run: 027, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 3, 2, 4, 3, 1, 1, 6, 0, 0, 5, 0, 6, 1, 1, 1, 0, 2, 1, 0, 16, 2, 18, 3, 1, 0, 0, 4, 0, 22, 5, 23, 6, 1, 6, 0, 0, 22, 1, 6, 23, 7, 1, 1, 1, 1, 1, 2, 0, 6, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 2, 16, 3, 17, 3, 0, 1, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 2, 1, 0, 10, 5, 13, 6, 1, 1, 6, 0, 0, 11, 5, 12, 6, 1, 1, 0, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 6, 0, 7, 2, 8, 3, 1, 6, 0, 0, 4, 5, 2, 5, 3, 1, 1, 1, 1, 1, 2, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 41, 6, 42, 7, 1, 1, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 1, 0, 3, 0, 0, 0, 0, 2, 1, 2, 1, 6, 0, 0, 1, 0, 2, 1, 1, 1, 0, 2, 1, 0, 9, 1, 11, 2, 1, 0, 0, 23, 0, 9, 1, 10, 2, 1, 2, 4, 0, 8, 5, 7, 13, 8, 1, 1, 1, 1, 1, 1, 0, 26, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21, 4, 22, 5, 1, 2, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 2, 1, 0, 36, 10, 38, 11, 1, 1, 6, 0, 0, 8, 3, 9, 4, 1, 1, 0, 3, 0, 0, 5, 1, 6, 2, 1, 0, 0, 4, 0, 40, 5, 41, 6, 1, 6, 0, 0, 4, 0, 1, 5, 2, 1, 1, 1, 1, 1, 1, 0, 6, 0, 10, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 5, 3, 1, 2, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 7, 3, 8, 4, 0, 1, 6, 0, 0, 25, 6, 26, 7, 1, 1, 0, 2, 1, 0, 0, 2, 2, 3, 1, 0, 0, 4, 0, 31, 9, 32, 10, 1, 5, 1, 0, 20, 0, 2, 22, 3, 1, 1, 1, 1, 1, 1, 0, 5, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 1, 16, 2, 18, 3, 1, 2, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 14, 6, 15, 7, 1, 1, 6, 0, 0, 13, 2, 14, 3, 1, 1, 0, 3, 0, 0, 22, 11, 23, 12, 1, 0, 0, 1, 0, 1, 0, 2, 1, 1, 6, 0, 0, 24, 0, 2, 25, 3, 1, 1, 1, 1, 1, 2, 0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 3, 32, 4, 1, 1, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 1, 0, 2, 1, 0, 2, 1, 5, 2, 2, 1, 6, 0, 0, 6, 1, 7, 2, 1, 1, 0, 3, 0, 0, 25, 9, 26, 10, 1, 0, 0, 7, 0, 0, 0, 1, 1, 1, 4, 2, 0, 18, 0, 2, 21, 3, 1, 1, 1, 1, 1, 1, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 5, 31, 6, 1, 2, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 7, 3, 8, 4, 2, 1, 6, 0, 0, 6, 2, 7, 3, 1, 1, 0, 3, 0, 0, 8, 2, 9, 3, 1, 0, 0, 6, 0, 4, 0, 5, 1, 1, 5, 1, 0, 4, 4, 0, 6, 1, 1, 1, 1, 1, 1, 1, 0, 9, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 5, 12, 3, 14, 4, 1, 2, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 10, 0, 11, 1, 1, 1, 6, 0, 0, 12, 2, 13, 3, 1, 1, 0, 3, 0, 0, 28, 7, 29, 8, 1, 0, 0, 4, 0, 5, 0, 6, 1, 1, 5, 1, 0, 4, 1, 1, 6, 2, 1, 1, 1, 1, 1, 1, 0, 6, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 7, 2, 1, 2, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 036, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 1, 57, 15, 59, 17, 1, 1, 6, 0, 0, 8, 2, 9, 3, 1, 1, 1, 3, 0, 0, 1, 1, 2, 2, 1, 0, 0, 3, 0, 13, 4, 14, 5, 1, 5, 1, 0, 27, 0, 5, 29, 6, 1, 1, 1, 1, 1, 1, 0, 6, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 4, 2, 0, 2, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 11, 0, 12, 1, 0, 1, 6, 0, 0, 29, 4, 30, 5, 1, 1, 0, 3, 0, 0, 3, 0, 4, 1, 1, 0, 0, 13, 0, 17, 3, 18, 4, 1, 3, 2, 0, 1, 3, 0, 4, 1, 1, 1, 1, 1, 1, 0, 1, 14, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 5, 1, 1, 2, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 2, 0, 1, 17, 5, 19, 7, 3, 1, 6, 0, 0, 16, 1, 17, 2, 1, 1, 0, 3, 0, 0, 4, 1, 5, 2, 1, 0, 0, 11, 0, 11, 4, 12, 5, 1, 5, 0, 1, 5, 2, 1, 7, 3, 1, 1, 1, 1, 1, 1, 0, 15, 0, 11, 3, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 8, 2, 1, 2, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 19, 4, 20, 5, 0, 1, 6, 0, 0, 21, 4, 22, 5, 1, 1, 0, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 8, 0, 47, 13, 48, 14, 1, 5, 1, 0, 15, 3, 3, 17, 4, 1, 1, 1, 1, 1, 1, 0, 9, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2, 1, 1, 2, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 040, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 2, 1, 0, 23, 4, 25, 5, 0, 1, 6, 0, 0, 17, 8, 18, 9, 1, 1, 0, 3, 0, 0, 1, 1, 2, 2, 1, 0, 0, 5, 0, 0, 0, 1, 1, 1, 5, 1, 0, 52, 2, 17, 54, 18, 1, 1, 1, 1, 1, 1, 0, 6, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 3, 12, 1, 13, 1, 0, 2, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 041, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 2, 2, 3, 3, 1, 1, 6, 0, 0, 7, 1, 8, 2, 1, 1, 1, 3, 0, 0, 7, 0, 8, 1, 1, 0, 0, 28, 0, 16, 5, 17, 6, 1, 6, 0, 0, 11, 7, 2, 12, 3, 1, 1, 1, 1, 1, 3, 0, 31, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 6, 13, 6, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 042, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 1, 2, 0, 9, 5, 12, 6, 2, 1, 6, 0, 0, 11, 2, 12, 3, 1, 1, 0, 3, 0, 0, 68, 18, 69, 18, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 1, 0, 2, 5, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 27, 4, 28, 5, 1, 1, 6, 0, 0, 12, 3, 13, 4, 1, 1, 1, 3, 0, 0, 7, 1, 8, 2, 1, 0, 0, 3, 0, 1, 0, 2, 1, 1, 5, 1, 0, 19, 1, 3, 21, 4, 1, 1, 1, 1, 1, 1, 0, 6, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 6, 1, 1, 2, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 2, 1, 0, 3, 0, 0, 10, 3, 12, 4, 0, 1, 6, 0, 0, 21, 7, 22, 8, 1, 1, 0, 3, 0, 0, 13, 2, 14, 3, 1, 0, 0, 5, 0, 0, 0, 1, 1, 1, 6, 0, 0, 5, 0, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 6, 0, 14, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 6, 3, 1, 3, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 045, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 0, 0, 2, 0, 0, 12, 4, 13, 5, 1, 1, 5, 0, 0, 31, 8, 32, 9, 1, 1, 0, 2, 0, 0, 46, 11, 47, 12, 1, 1, 0, 1, 0, 0, 1, 1, 2, 1, 4, 1, 0, 33, 0, 8, 35, 9, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 1, 0, 0, 7, 1, 8, 1, 2, 1
INVAR-13, Run: 046, P, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 1, 6, 0, 0, 45, 6, 46, 7, 1, 1, 1, 3, 0, 0, 2, 0, 3, 1, 1, 0, 0, 13, 0, 2, 0, 3, 1, 1, 6, 0, 0, 3, 3, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 16, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 2, 0, 0, 35, 6, 36, 1, 7, 1
INVAR-13, Run: 047, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 2, 1, 0, 19, 5, 21, 6, 0, 1, 6, 0, 0, 5, 1, 6, 2, 1, 1, 0, 3, 0, 0, 19, 4, 20, 5, 1, 0, 0, 34, 0, 11, 3, 12, 4, 1, 6, 0, 0, 2, 3, 1, 3, 2, 1, 1, 1, 1, 1, 3, 0, 35, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 7, 10, 7, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 048, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 19, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2, 0, 2, 1, 0, 5, 3, 9, 4, 1, 1, 6, 0, 0, 28, 7, 29, 8, 1, 1, 0, 3, 0, 0, 27, 9, 28, 10, 1, 0, 0, 8, 0, 30, 13, 31, 14, 0, 5, 1, 0, 11, 1, 3, 13, 4, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 0, 0, 2, 1, 0, 22, 7, 24, 8, 2, 1, 6, 0, 0, 18, 2, 19, 3, 1, 1, 0, 2, 0, 1, 1, 0, 3, 2, 1, 0, 0, 15, 0, 18, 3, 19, 4, 1, 5, 1, 0, 15, 2, 1, 17, 2, 1, 1, 1, 1, 1, 1, 0, 18, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 1, 6, 2, 1, 2, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 1, 2, 0, 29, 7, 33, 8, 0, 1, 6, 0, 0, 27, 8, 28, 9, 1, 1, 1, 3, 0, 0, 2, 0, 3, 1, 1, 0, 0, 27, 0, 13, 0, 14, 1, 1, 6, 0, 0, 17, 6, 3, 18, 4, 1, 1, 1, 1, 1, 2, 0, 29, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 4, 8, 5, 1, 1, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 051, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 7, 3, 8, 4, 0, 1, 6, 0, 0, 3, 0, 4, 1, 1, 1, 0, 3, 0, 0, 3, 2, 4, 3, 1, 0, 0, 9, 0, 12, 2, 13, 3, 1, 5, 1, 0, 2, 3, 0, 4, 1, 1, 1, 1, 1, 1, 2, 0, 10, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 4, 38, 10, 40, 10, 0, 1, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 052, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 12, 0, 13, 1, 1, 1, 6, 0, 0, 3, 0, 4, 1, 1, 1, 0, 3, 0, 0, 18, 3, 19, 4, 1, 0, 0, 15, 0, 5, 0, 6, 1, 1, 6, 0, 0, 7, 2, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 17, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 3, 20, 2, 21, 2, 0, 3, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 053, P, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 1, 6, 0, 0, 46, 12, 47, 13, 1, 1, 1, 3, 0, 0, 9, 4, 10, 5, 1, 0, 0, 43, 0, 8, 0, 8, 0, 0, 6, 0, 0, 4, 11, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 2, 0, 1, 15, 3, 17, 5, 1, 1, 6, 0, 0, 7, 2, 8, 3, 1, 1, 0, 3, 0, 0, 10, 0, 11, 1, 1, 0, 0, 7, 0, 9, 5, 10, 6, 1, 4, 2, 0, 9, 2, 4, 12, 5, 1, 1, 1, 1, 1, 2, 1, 9, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 3, 10, 5, 13, 7, 1, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 1, 2, 0, 19, 6, 23, 7, 1, 1, 6, 0, 0, 14, 5, 15, 6, 1, 1, 0, 3, 0, 0, 37, 3, 38, 4, 1, 0, 0, 8, 0, 0, 0, 1, 1, 1, 5, 1, 0, 34, 0, 6, 36, 7, 1, 1, 1, 1, 1, 2, 0, 10, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 16, 3, 18, 5, 1, 1, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 3, 0, 4, 1, 0, 1, 6, 0, 0, 46, 9, 47, 10, 1, 1, 0, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 34, 0, 3, 2, 4, 3, 1, 4, 2, 0, 6, 9, 0, 9, 1, 1, 1, 1, 1, 1, 0, 0, 35, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 1, 1, 3, 0, 0, 15, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
