Input Number, Run_Number, Result@ 100, X, XP, Z, YP
INVAR-19, Run: 029, E, 0, 0, 84, 49
INVAR-19, Run: 030, E, 0, 0, 87, 52
INVAR-19, Run: 031, E, 0, 0, 86, 51
INVAR-19, Run: 032, E, 0, 0, 82, 47
INVAR-19, Run: 033, E, 0, 0, 84, 49
INVAR-19, Run: 034, E, 0, 0, 100, 65
INVAR-19, Run: 035, E, 0, 0, 104, 69
INVAR-19, Run: 036, E, 0, 0, 100, 65
INVAR-19, Run: 037, E, 0, 0, 96, 61
INVAR-19, Run: 038, E, 0, 0, 87, 52
INVAR-19, Run: 039, E, 0, 0, 101, 66
INVAR-19, Run: 040, E, 0, 0, 102, 67
INVAR-19, Run: 041, E, 0, 0, 97, 62
INVAR-19, Run: 042, E, 0, 0, 101, 66
INVAR-19, Run: 043, E, 0, 0, 97, 62
INVAR-19, Run: 044, E, 0, 0, 81, 46
INVAR-19, Run: 045, E, 0, 0, 103, 68
INVAR-19, Run: 046, E, 0, 0, 107, 72
INVAR-19, Run: 047, E, 0, 0, 99, 64
INVAR-19, Run: 048, E, 0, 0, 87, 52
INVAR-19, Run: 049, E, 0, 0, 107, 72
INVAR-19, Run: 050, E, 0, 0, 115, 80
INVAR-19, Run: 051, E, 0, 0, 95, 60
INVAR-19, Run: 052, E, 0, 0, 92, 57
INVAR-19, Run: 053, E, 0, 0, 118, 83
INVAR-19, Run: 054, E, 0, 0, 111, 76
INVAR-19, Run: 055, E, 0, 0, 113, 78
INVAR-19, Run: 056, E, 0, 0, 115, 80
INVAR-19, Run: 057, E, 0, 0, 94, 59
INVAR-19, Run: 058, E, 0, 0, 112, 77
INVAR-19, Run: 059, E, 0, 0, 86, 51
INVAR-19, Run: 060, E, 0, 0, 102, 67
INVAR-19, Run: 061, E, 0, 0, 103, 68
INVAR-19, Run: 062, E, 0, 0, 111, 76
INVAR-19, Run: 063, E, 0, 0, 104, 69
INVAR-19, Run: 064, E, 0, 0, 92, 57
INVAR-19, Run: 065, E, 0, 0, 97, 62
INVAR-19, Run: 066, E, 0, 0, 103, 68
INVAR-19, Run: 067, E, 0, 0, 98, 63
INVAR-19, Run: 068, E, 0, 0, 100, 65
INVAR-19, Run: 069, E, 0, 0, 95, 60
INVAR-19, Run: 070, E, 0, 0, 110, 75
INVAR-19, Run: 071, E, 0, 0, 95, 60
INVAR-19, Run: 072, E, 0, 0, 91, 56
INVAR-19, Run: 073, E, 0, 0, 96, 61
INVAR-19, Run: 074, E, 0, 0, 114, 79
INVAR-19, Run: 075, E, 0, 0, 95, 60
INVAR-19, Run: 076, E, 0, 0, 118, 83
INVAR-19, Run: 077, E, 0, 0, 107, 72
INVAR-19, Run: 078, E, 0, 0, 108, 73
INVAR-19, Run: 079, E, 0, 0, 113, 78
INVAR-19, Run: 080, E, 0, 0, 112, 77
INVAR-19, Run: 081, E, 0, 0, 124, 89
INVAR-19, Run: 082, E, 0, 0, 75, 40
INVAR-19, Run: 083, E, 0, 0, 81, 46
INVAR-19, Run: 084, E, 0, 0, 111, 76
INVAR-19, Run: 085, E, 0, 0, 101, 66
INVAR-19, Run: 086, E, 0, 0, 106, 71
INVAR-19, Run: 087, E, 0, 0, 95, 60
INVAR-19, Run: 088, E, 0, 0, 81, 46
INVAR-19, Run: 089, E, 0, 0, 89, 54
INVAR-19, Run: 090, E, 0, 0, 98, 63
INVAR-19, Run: 091, E, 0, 0, 105, 70
INVAR-19, Run: 092, E, 0, 0, 95, 60
INVAR-19, Run: 093, E, 0, 0, 102, 67
INVAR-19, Run: 094, E, 0, 0, 112, 77
INVAR-19, Run: 095, E, 0, 0, 96, 61
INVAR-19, Run: 096, E, 0, 0, 83, 48
INVAR-19, Run: 097, E, 0, 0, 107, 72
INVAR-19, Run: 098, E, 0, 0, 90, 55
INVAR-19, Run: 099, E, 0, 0, 96, 61
INVAR-19, Run: 100, E, 0, 0, 90, 55
INVAR-2, Run: 001, E, 0, 0, 95, 35
INVAR-2, Run: 002, E, 0, 0, 104, 44
INVAR-2, Run: 003, E, 0, 0, 98, 38
INVAR-2, Run: 004, E, 0, 0, 90, 30
INVAR-2, Run: 005, E, 0, 0, 97, 37
INVAR-2, Run: 006, E, 0, 0, 100, 40
INVAR-2, Run: 007, E, 0, 0, 116, 56
INVAR-2, Run: 008, E, 0, 0, 108, 48
INVAR-2, Run: 009, E, 0, 0, 105, 45
INVAR-2, Run: 010, E, 0, 0, 92, 32
INVAR-2, Run: 011, E, 0, 0, 95, 35
INVAR-2, Run: 012, E, 0, 0, 98, 38
INVAR-2, Run: 013, E, 0, 0, 104, 44
INVAR-2, Run: 014, E, 0, 0, 103, 43
INVAR-2, Run: 015, E, 0, 0, 90, 30
INVAR-2, Run: 016, E, 0, 0, 93, 33
INVAR-2, Run: 017, E, 0, 0, 110, 50
INVAR-2, Run: 018, E, 0, 0, 99, 39
INVAR-2, Run: 019, E, 0, 0, 122, 62
INVAR-2, Run: 020, E, 0, 0, 96, 36
INVAR-2, Run: 021, E, 0, 0, 105, 45
INVAR-2, Run: 022, E, 0, 0, 104, 44
INVAR-2, Run: 023, E, 0, 0, 99, 39
INVAR-2, Run: 024, E, 0, 0, 95, 35
INVAR-2, Run: 025, E, 0, 0, 101, 41
INVAR-2, Run: 026, E, 0, 0, 103, 43
INVAR-2, Run: 027, E, 0, 0, 100, 40
INVAR-2, Run: 028, E, 0, 0, 96, 36
INVAR-2, Run: 029, E, 0, 0, 110, 50
INVAR-2, Run: 030, E, 0, 0, 94, 34
INVAR-2, Run: 031, E, 0, 0, 94, 34
INVAR-2, Run: 032, E, 0, 0, 103, 43
INVAR-2, Run: 033, E, 0, 0, 82, 22
INVAR-2, Run: 034, E, 0, 0, 106, 46
INVAR-2, Run: 035, E, 0, 0, 98, 38
INVAR-2, Run: 036, E, 0, 0, 110, 50
INVAR-2, Run: 037, E, 0, 0, 106, 46
INVAR-2, Run: 038, E, 0, 0, 110, 50
INVAR-2, Run: 039, E, 0, 0, 95, 35
INVAR-2, Run: 040, E, 0, 0, 112, 52
INVAR-2, Run: 041, E, 0, 0, 86, 26
INVAR-2, Run: 042, E, 0, 0, 111, 51
INVAR-2, Run: 043, E, 0, 0, 107, 47
INVAR-2, Run: 044, E, 0, 0, 106, 46
INVAR-2, Run: 045, E, 0, 0, 103, 43
INVAR-2, Run: 046, E, 0, 0, 100, 40
INVAR-2, Run: 047, E, 0, 0, 95, 35
INVAR-2, Run: 048, E, 0, 0, 127, 67
INVAR-2, Run: 049, E, 0, 0, 99, 39
INVAR-2, Run: 050, E, 0, 0, 86, 26
INVAR-2, Run: 051, E, 0, 0, 107, 47
INVAR-2, Run: 052, E, 0, 0, 100, 40
INVAR-2, Run: 053, E, 0, 0, 85, 25
INVAR-2, Run: 054, E, 0, 0, 97, 37
INVAR-2, Run: 055, E, 0, 0, 120, 60
INVAR-2, Run: 056, E, 0, 0, 123, 63
INVAR-2, Run: 057, E, 0, 0, 94, 34
INVAR-2, Run: 058, E, 0, 0, 118, 58
INVAR-2, Run: 059, E, 0, 0, 98, 38
INVAR-2, Run: 060, E, 0, 0, 92, 32
INVAR-2, Run: 061, E, 0, 0, 103, 43
INVAR-2, Run: 062, E, 0, 0, 104, 44
INVAR-2, Run: 063, E, 0, 0, 86, 26
INVAR-2, Run: 064, E, 0, 0, 99, 39
INVAR-2, Run: 065, E, 0, 0, 116, 56
INVAR-2, Run: 066, E, 0, 0, 102, 42
INVAR-2, Run: 067, E, 0, 0, 90, 30
INVAR-2, Run: 068, E, 0, 0, 117, 57
INVAR-2, Run: 069, E, 0, 0, 102, 42
INVAR-2, Run: 070, E, 0, 0, 110, 50
INVAR-2, Run: 071, E, 0, 0, 99, 39
INVAR-2, Run: 072, E, 0, 0, 99, 39
INVAR-2, Run: 073, E, 0, 0, 101, 41
INVAR-2, Run: 074, E, 0, 0, 96, 36
INVAR-2, Run: 075, E, 0, 0, 95, 35
INVAR-2, Run: 076, E, 0, 0, 93, 33
INVAR-2, Run: 077, E, 0, 0, 109, 49
INVAR-2, Run: 078, E, 0, 0, 82, 22
INVAR-2, Run: 079, E, 0, 0, 94, 34
INVAR-2, Run: 080, E, 0, 0, 86, 26
INVAR-2, Run: 081, E, 0, 0, 119, 59
INVAR-2, Run: 082, E, 0, 0, 107, 47
INVAR-2, Run: 083, E, 0, 0, 98, 38
INVAR-2, Run: 084, E, 0, 0, 105, 45
INVAR-2, Run: 085, E, 0, 0, 103, 43
INVAR-2, Run: 086, E, 0, 0, 126, 66
INVAR-2, Run: 087, E, 0, 0, 110, 50
INVAR-2, Run: 088, E, 0, 0, 101, 41
INVAR-2, Run: 089, E, 0, 0, 94, 34
INVAR-2, Run: 090, E, 0, 0, 123, 63
INVAR-2, Run: 091, E, 0, 0, 95, 35
INVAR-2, Run: 092, E, 0, 0, 118, 58
INVAR-2, Run: 093, E, 0, 0, 84, 24
INVAR-2, Run: 094, E, 0, 0, 95, 35
INVAR-2, Run: 095, E, 0, 0, 103, 43
INVAR-2, Run: 096, E, 0, 0, 98, 38
INVAR-2, Run: 097, E, 0, 0, 106, 46
INVAR-2, Run: 098, E, 0, 0, 84, 24
INVAR-2, Run: 099, E, 0, 0, 89, 29
INVAR-2, Run: 100, E, 0, 0, 105, 45
INVAR-20, Run: 001, E, 0, 0, 95, 4
INVAR-20, Run: 002, E, 0, 0, 96, 5
INVAR-20, Run: 003, E, 0, 0, 92, 1
INVAR-20, Run: 004, E, 0, 0, 98, 7
INVAR-20, Run: 005, E, 0, 0, 96, 5
INVAR-20, Run: 006, E, 0, 0, 120, 29
INVAR-20, Run: 007, E, 0, 0, 97, 6
INVAR-20, Run: 008, E, 0, 0, 99, 8
INVAR-20, Run: 009, E, 0, 0, 91, 0
INVAR-20, Run: 010, E, 0, 0, 93, 2
INVAR-20, Run: 011, E, 0, 0, 104, 13
INVAR-20, Run: 012, E, 0, 0, 103, 12
INVAR-20, Run: 013, E, 0, 0, 95, 4
INVAR-20, Run: 014, E, 0, 0, 102, 11
INVAR-20, Run: 015, E, 0, 0, 115, 24
INVAR-20, Run: 016, E, 0, 0, 93, 2
INVAR-20, Run: 017, E, 0, 0, 104, 13
INVAR-20, Run: 018, E, 0, 0, 101, 10
INVAR-20, Run: 019, E, 0, 0, 94, 3
INVAR-20, Run: 020, E, 0, 0, 92, 1
INVAR-20, Run: 021, E, 0, 0, 109, 18
INVAR-20, Run: 022, E, 0, 2, 91, 0
INVAR-20, Run: 023, E, 0, 0, 100, 9
INVAR-20, Run: 024, E, 0, 0, 106, 15
INVAR-20, Run: 025, E, 0, 0, 100, 9
INVAR-20, Run: 026, E, 0, 0, 116, 25
INVAR-20, Run: 027, E, 0, 0, 97, 6
INVAR-20, Run: 028, E, 0, 0, 92, 1
INVAR-20, Run: 029, E, 0, 0, 95, 4
INVAR-20, Run: 030, E, 0, 0, 103, 12
INVAR-20, Run: 031, E, 0, 0, 110, 19
INVAR-20, Run: 032, E, 0, 4, 91, 0
INVAR-20, Run: 033, E, 0, 0, 96, 5
INVAR-20, Run: 034, E, 0, 0, 92, 1
INVAR-20, Run: 035, E, 0, 5, 91, 0
INVAR-20, Run: 036, E, 0, 0, 107, 16
INVAR-20, Run: 037, E, 0, 0, 97, 6
INVAR-20, Run: 038, E, 0, 0, 96, 5
INVAR-20, Run: 039, E, 0, 0, 115, 24
INVAR-20, Run: 040, E, 0, 0, 111, 20
INVAR-20, Run: 041, E, 0, 0, 99, 8
INVAR-20, Run: 042, E, 0, 0, 95, 4
INVAR-20, Run: 043, E, 0, 0, 105, 14
INVAR-20, Run: 044, E, 0, 1, 91, 0
INVAR-20, Run: 045, E, 0, 0, 94, 3
INVAR-20, Run: 046, E, 0, 0, 113, 22
INVAR-20, Run: 047, E, 0, 0, 106, 15
INVAR-20, Run: 048, E, 0, 0, 95, 4
INVAR-20, Run: 049, E, 0, 3, 91, 0
INVAR-20, Run: 050, E, 0, 3, 91, 0
INVAR-20, Run: 051, E, 0, 7, 91, 0
INVAR-20, Run: 052, E, 0, 0, 97, 6
INVAR-20, Run: 053, E, 0, 0, 122, 31
INVAR-20, Run: 054, E, 0, 0, 116, 25
INVAR-20, Run: 055, E, 0, 12, 91, 0
INVAR-20, Run: 056, E, 0, 0, 108, 17
INVAR-20, Run: 057, E, 0, 0, 104, 13
INVAR-20, Run: 058, E, 0, 0, 94, 3
INVAR-20, Run: 059, E, 0, 0, 106, 15
INVAR-20, Run: 060, E, 0, 0, 103, 12
INVAR-20, Run: 061, E, 0, 0, 106, 15
INVAR-20, Run: 062, E, 0, 0, 102, 11
INVAR-20, Run: 063, E, 0, 0, 102, 11
INVAR-20, Run: 064, E, 0, 0, 102, 11
INVAR-20, Run: 065, E, 0, 0, 116, 25
INVAR-20, Run: 066, E, 0, 5, 91, 0
INVAR-20, Run: 067, E, 0, 0, 103, 12
INVAR-20, Run: 068, E, 0, 0, 99, 8
INVAR-20, Run: 069, E, 0, 0, 98, 7
INVAR-20, Run: 070, E, 0, 0, 95, 4
INVAR-20, Run: 071, E, 0, 11, 91, 0
INVAR-20, Run: 072, E, 0, 0, 117, 26
INVAR-20, Run: 073, E, 0, 0, 99, 8
INVAR-20, Run: 074, E, 0, 0, 93, 2
INVAR-20, Run: 075, E, 0, 0, 94, 3
INVAR-20, Run: 076, E, 0, 1, 91, 0
INVAR-20, Run: 077, E, 0, 2, 91, 0
INVAR-20, Run: 078, E, 0, 0, 101, 10
INVAR-20, Run: 079, E, 0, 0, 112, 21
INVAR-20, Run: 080, E, 0, 0, 107, 16
INVAR-20, Run: 081, E, 0, 0, 96, 5
INVAR-20, Run: 082, E, 0, 0, 106, 15
INVAR-20, Run: 083, E, 0, 2, 91, 0
INVAR-20, Run: 084, E, 0, 0, 112, 21
INVAR-20, Run: 085, E, 0, 0, 109, 18
INVAR-20, Run: 086, E, 0, 0, 92, 1
INVAR-20, Run: 087, E, 0, 0, 109, 18
INVAR-20, Run: 088, E, 0, 0, 103, 12
INVAR-20, Run: 089, E, 0, 0, 104, 13
INVAR-20, Run: 090, E, 0, 0, 101, 10
INVAR-20, Run: 091, E, 0, 0, 103, 12
INVAR-20, Run: 092, E, 0, 0, 97, 6
INVAR-20, Run: 093, E, 0, 0, 91, 0
INVAR-20, Run: 094, E, 0, 0, 102, 11
INVAR-20, Run: 095, E, 0, 0, 93, 2
INVAR-20, Run: 096, E, 0, 0, 112, 21
INVAR-20, Run: 097, E, 0, 0, 119, 28
INVAR-20, Run: 098, E, 0, 0, 94, 3
INVAR-20, Run: 099, E, 0, 0, 97, 6
INVAR-20, Run: 100, E, 0, 0, 104, 13
INVAR-21, Run: 001, E, 0, 34, 133, 0
INVAR-21, Run: 002, E, 0, 50, 133, 0
INVAR-21, Run: 003, E, 0, 32, 133, 0
INVAR-21, Run: 004, E, 0, 24, 133, 0
INVAR-21, Run: 005, E, 0, 36, 133, 0
INVAR-21, Run: 006, E, 0, 36, 133, 0
INVAR-21, Run: 007, E, 0, 33, 133, 0
INVAR-21, Run: 008, E, 0, 40, 133, 0
INVAR-21, Run: 009, E, 0, 29, 133, 0
INVAR-21, Run: 010, E, 0, 20, 133, 0
INVAR-21, Run: 011, E, 0, 36, 133, 0
INVAR-21, Run: 012, E, 0, 32, 133, 0
INVAR-21, Run: 013, E, 0, 48, 133, 0
INVAR-21, Run: 014, E, 0, 24, 133, 0
INVAR-21, Run: 015, E, 0, 37, 133, 0
INVAR-21, Run: 016, E, 0, 14, 133, 0
INVAR-21, Run: 017, E, 0, 40, 133, 0
INVAR-21, Run: 018, E, 0, 40, 133, 0
INVAR-21, Run: 019, E, 0, 33, 133, 0
INVAR-21, Run: 020, E, 0, 28, 133, 0
INVAR-21, Run: 021, E, 0, 35, 133, 0
INVAR-21, Run: 022, E, 0, 31, 133, 0
INVAR-21, Run: 023, E, 0, 30, 133, 0
INVAR-21, Run: 024, E, 0, 30, 133, 0
INVAR-21, Run: 025, E, 0, 46, 133, 0
INVAR-21, Run: 026, E, 0, 41, 133, 0
INVAR-21, Run: 027, E, 0, 36, 133, 0
INVAR-21, Run: 028, E, 0, 38, 133, 0
INVAR-21, Run: 029, E, 0, 26, 133, 0
INVAR-21, Run: 030, E, 0, 51, 133, 0
INVAR-21, Run: 031, E, 0, 23, 133, 0
INVAR-21, Run: 032, E, 0, 42, 133, 0
INVAR-21, Run: 033, E, 0, 37, 133, 0
INVAR-21, Run: 034, E, 0, 36, 133, 0
INVAR-21, Run: 035, E, 0, 34, 133, 0
INVAR-21, Run: 036, E, 0, 25, 133, 0
INVAR-21, Run: 037, E, 0, 37, 133, 0
INVAR-21, Run: 038, E, 0, 39, 133, 0
INVAR-21, Run: 039, E, 0, 38, 133, 0
INVAR-21, Run: 040, E, 0, 30, 133, 0
INVAR-21, Run: 041, E, 0, 48, 133, 0
INVAR-21, Run: 042, E, 0, 19, 133, 0
INVAR-21, Run: 043, E, 0, 20, 133, 0
INVAR-21, Run: 044, E, 0, 27, 133, 0
INVAR-21, Run: 045, E, 0, 50, 133, 0
INVAR-21, Run: 046, E, 0, 30, 133, 0
INVAR-21, Run: 047, E, 0, 40, 133, 0
INVAR-21, Run: 048, E, 0, 41, 133, 0
INVAR-21, Run: 049, E, 0, 36, 133, 0
INVAR-21, Run: 050, E, 0, 42, 133, 0
INVAR-21, Run: 051, E, 0, 39, 133, 0
INVAR-21, Run: 052, E, 0, 22, 133, 0
INVAR-21, Run: 053, E, 0, 40, 133, 0
INVAR-21, Run: 054, E, 0, 51, 133, 0
INVAR-21, Run: 055, E, 0, 38, 133, 0
INVAR-21, Run: 056, E, 0, 42, 133, 0
INVAR-21, Run: 057, E, 0, 25, 133, 0
INVAR-21, Run: 058, E, 0, 27, 133, 0
INVAR-21, Run: 059, E, 0, 24, 133, 0
INVAR-21, Run: 060, E, 0, 36, 133, 0
INVAR-21, Run: 061, E, 0, 9, 133, 0
INVAR-21, Run: 062, E, 0, 43, 133, 0
INVAR-21, Run: 063, E, 0, 3, 133, 0
INVAR-21, Run: 064, E, 0, 25, 133, 0
INVAR-21, Run: 065, E, 0, 23, 133, 0
INVAR-21, Run: 066, E, 0, 20, 133, 0
INVAR-21, Run: 067, E, 0, 37, 133, 0
INVAR-21, Run: 068, E, 0, 19, 133, 0
INVAR-21, Run: 069, E, 0, 32, 133, 0
INVAR-21, Run: 070, E, 0, 30, 133, 0
INVAR-21, Run: 071, E, 0, 44, 133, 0
INVAR-21, Run: 072, E, 0, 36, 133, 0
INVAR-21, Run: 073, E, 0, 6, 133, 0
INVAR-21, Run: 074, E, 0, 34, 133, 0
INVAR-21, Run: 075, E, 0, 9, 133, 0
INVAR-21, Run: 076, E, 0, 42, 133, 0
INVAR-21, Run: 077, E, 0, 40, 133, 0
INVAR-21, Run: 078, E, 0, 13, 133, 0
INVAR-21, Run: 079, E, 0, 27, 133, 0
INVAR-21, Run: 080, E, 0, 34, 133, 0
INVAR-21, Run: 081, E, 0, 24, 133, 0
INVAR-21, Run: 082, E, 0, 37, 133, 0
INVAR-21, Run: 083, E, 0, 28, 133, 0
INVAR-21, Run: 084, E, 0, 29, 133, 0
INVAR-21, Run: 085, E, 0, 36, 133, 0
INVAR-21, Run: 086, E, 0, 23, 133, 0
INVAR-21, Run: 087, E, 0, 32, 133, 0
INVAR-21, Run: 088, E, 0, 52, 133, 0
INVAR-21, Run: 089, E, 0, 33, 133, 0
INVAR-21, Run: 090, E, 0, 44, 133, 0
INVAR-21, Run: 091, E, 0, 27, 133, 0
INVAR-21, Run: 092, E, 0, 28, 133, 0
INVAR-21, Run: 093, E, 0, 39, 133, 0
INVAR-21, Run: 094, E, 0, 35, 133, 0
INVAR-21, Run: 095, E, 0, 40, 133, 0
INVAR-21, Run: 096, E, 0, 46, 133, 0
INVAR-21, Run: 097, E, 0, 43, 133, 0
INVAR-21, Run: 098, E, 0, 21, 133, 0
INVAR-21, Run: 099, E, 0, 45, 133, 0
INVAR-21, Run: 100, E, 0, 39, 133, 0
INVAR-22, Run: 001, E, 0, 0, 93, 72
INVAR-22, Run: 002, E, 0, 0, 104, 83
INVAR-22, Run: 003, E, 0, 0, 109, 88
INVAR-22, Run: 004, E, 0, 0, 99, 78
INVAR-22, Run: 005, E, 0, 0, 96, 75
INVAR-22, Run: 006, E, 0, 0, 108, 87
INVAR-22, Run: 007, E, 0, 0, 104, 83
INVAR-22, Run: 008, E, 0, 0, 94, 73
INVAR-22, Run: 009, E, 0, 0, 95, 74
INVAR-22, Run: 010, E, 0, 0, 102, 81
INVAR-22, Run: 011, E, 0, 0, 92, 71
INVAR-22, Run: 012, E, 0, 0, 107, 86
INVAR-22, Run: 013, E, 0, 0, 93, 72
INVAR-22, Run: 014, E, 0, 0, 108, 87
INVAR-22, Run: 015, E, 0, 0, 93, 72
INVAR-22, Run: 016, E, 0, 0, 100, 79
INVAR-22, Run: 017, E, 0, 0, 88, 67
INVAR-22, Run: 018, E, 0, 0, 116, 95
INVAR-22, Run: 019, E, 0, 0, 120, 99
INVAR-22, Run: 020, E, 0, 0, 101, 80
INVAR-22, Run: 021, E, 0, 0, 111, 90
INVAR-22, Run: 022, E, 0, 0, 108, 87
INVAR-22, Run: 023, E, 0, 0, 100, 79
INVAR-22, Run: 024, E, 0, 0, 112, 91
INVAR-22, Run: 025, E, 0, 0, 90, 69
INVAR-22, Run: 026, E, 0, 0, 95, 74
INVAR-22, Run: 027, E, 0, 0, 103, 82
INVAR-22, Run: 028, E, 0, 0, 103, 82
INVAR-22, Run: 029, E, 0, 0, 96, 75
INVAR-22, Run: 030, E, 0, 0, 106, 85
INVAR-22, Run: 031, E, 0, 0, 91, 70
INVAR-22, Run: 032, E, 0, 0, 97, 76
INVAR-22, Run: 033, E, 0, 0, 114, 93
INVAR-22, Run: 034, E, 0, 0, 110, 89
INVAR-22, Run: 035, E, 0, 0, 126, 105
INVAR-22, Run: 036, E, 0, 0, 104, 83
INVAR-22, Run: 037, E, 0, 0, 80, 59
INVAR-22, Run: 038, E, 0, 0, 87, 66
INVAR-22, Run: 039, E, 0, 0, 107, 86
INVAR-22, Run: 040, E, 0, 0, 90, 69
INVAR-22, Run: 041, E, 0, 0, 99, 78
INVAR-22, Run: 042, E, 0, 0, 91, 70
INVAR-22, Run: 043, E, 0, 0, 88, 67
INVAR-22, Run: 044, E, 0, 0, 102, 81
INVAR-22, Run: 045, E, 0, 0, 90, 69
INVAR-22, Run: 046, E, 0, 0, 97, 76
INVAR-22, Run: 047, E, 0, 0, 86, 65
INVAR-22, Run: 048, E, 0, 0, 90, 69
INVAR-22, Run: 049, E, 0, 0, 98, 77
INVAR-22, Run: 050, E, 0, 0, 92, 71
INVAR-22, Run: 051, E, 0, 0, 98, 77
INVAR-22, Run: 052, E, 0, 0, 98, 77
INVAR-22, Run: 053, E, 0, 0, 100, 79
INVAR-22, Run: 054, E, 0, 0, 114, 93
INVAR-22, Run: 055, E, 0, 0, 96, 75
INVAR-22, Run: 056, E, 0, 0, 104, 83
INVAR-22, Run: 057, E, 0, 0, 83, 62
INVAR-22, Run: 058, E, 0, 0, 104, 83
INVAR-22, Run: 059, E, 0, 0, 103, 82
INVAR-22, Run: 060, E, 0, 0, 96, 75
INVAR-22, Run: 061, E, 0, 0, 114, 93
INVAR-22, Run: 062, E, 0, 0, 89, 68
INVAR-22, Run: 063, E, 0, 0, 86, 65
INVAR-22, Run: 064, E, 0, 0, 81, 60
INVAR-22, Run: 065, E, 0, 0, 103, 82
INVAR-22, Run: 066, E, 0, 0, 99, 78
INVAR-22, Run: 067, E, 0, 0, 124, 103
INVAR-22, Run: 068, E, 0, 0, 86, 65
INVAR-22, Run: 069, E, 0, 0, 102, 81
INVAR-22, Run: 070, E, 0, 0, 85, 64
INVAR-22, Run: 071, E, 0, 0, 92, 71
INVAR-22, Run: 072, E, 0, 0, 120, 99
INVAR-22, Run: 073, E, 0, 0, 102, 81
INVAR-22, Run: 074, E, 0, 0, 95, 74
INVAR-22, Run: 075, E, 0, 0, 90, 69
INVAR-22, Run: 076, E, 0, 0, 91, 70
INVAR-22, Run: 077, E, 0, 0, 111, 90
INVAR-22, Run: 078, E, 0, 0, 95, 74
INVAR-22, Run: 079, E, 0, 0, 99, 78
INVAR-22, Run: 080, E, 0, 0, 108, 87
INVAR-22, Run: 081, E, 0, 0, 106, 85
INVAR-22, Run: 082, E, 0, 0, 103, 82
INVAR-22, Run: 083, E, 0, 0, 86, 65
INVAR-22, Run: 084, E, 0, 0, 90, 69
INVAR-22, Run: 085, E, 0, 0, 97, 76
INVAR-22, Run: 086, E, 0, 0, 90, 69
INVAR-22, Run: 087, E, 0, 0, 117, 96
INVAR-22, Run: 088, E, 0, 0, 112, 91
INVAR-22, Run: 089, E, 0, 0, 104, 83
INVAR-22, Run: 090, E, 0, 0, 106, 85
INVAR-22, Run: 091, E, 0, 0, 108, 87
INVAR-22, Run: 092, E, 0, 0, 100, 79
INVAR-22, Run: 093, E, 0, 0, 97, 76
INVAR-22, Run: 094, E, 0, 0, 101, 80
INVAR-22, Run: 095, E, 0, 0, 105, 84
INVAR-22, Run: 096, E, 0, 0, 109, 88
INVAR-22, Run: 097, E, 0, 0, 103, 82
INVAR-22, Run: 098, E, 0, 0, 91, 70
INVAR-22, Run: 099, E, 0, 0, 113, 92
INVAR-22, Run: 100, E, 0, 0, 127, 106
INVAR-23, Run: 001, E, 0, 0, 110, 53
INVAR-23, Run: 002, E, 0, 0, 112, 55
INVAR-23, Run: 003, E, 0, 0, 92, 35
INVAR-23, Run: 004, E, 0, 0, 94, 37
INVAR-23, Run: 005, E, 0, 0, 95, 38
INVAR-23, Run: 006, E, 0, 0, 111, 54
INVAR-23, Run: 007, E, 0, 0, 103, 46
INVAR-23, Run: 008, E, 0, 0, 96, 39
INVAR-23, Run: 009, E, 0, 0, 81, 24
INVAR-23, Run: 010, E, 0, 0, 92, 35
INVAR-23, Run: 011, E, 0, 0, 114, 57
INVAR-23, Run: 012, E, 0, 0, 101, 44
INVAR-23, Run: 013, E, 0, 0, 114, 57
INVAR-23, Run: 014, E, 0, 0, 105, 48
INVAR-23, Run: 015, E, 0, 0, 101, 44
INVAR-23, Run: 016, E, 0, 0, 88, 31
INVAR-23, Run: 017, E, 0, 0, 77, 20
INVAR-23, Run: 018, E, 0, 0, 93, 36
INVAR-23, Run: 019, E, 0, 0, 94, 37
INVAR-23, Run: 020, E, 0, 0, 91, 34
INVAR-23, Run: 021, E, 0, 0, 95, 38
INVAR-23, Run: 022, E, 0, 0, 109, 52
INVAR-23, Run: 023, E, 0, 0, 96, 39
INVAR-23, Run: 024, E, 0, 0, 98, 41
INVAR-23, Run: 025, E, 0, 0, 112, 55
INVAR-23, Run: 026, E, 0, 0, 84, 27
INVAR-23, Run: 027, E, 0, 0, 86, 29
INVAR-23, Run: 028, E, 0, 0, 104, 47
INVAR-23, Run: 029, E, 0, 0, 87, 30
INVAR-23, Run: 030, E, 0, 0, 104, 47
INVAR-23, Run: 031, E, 0, 0, 109, 52
INVAR-23, Run: 032, E, 0, 0, 104, 47
INVAR-23, Run: 033, E, 0, 0, 94, 37
INVAR-23, Run: 034, E, 0, 0, 93, 36
INVAR-23, Run: 035, E, 0, 0, 82, 25
INVAR-23, Run: 036, E, 0, 0, 109, 52
INVAR-23, Run: 037, E, 0, 0, 94, 37
INVAR-23, Run: 038, E, 0, 0, 89, 32
INVAR-23, Run: 039, E, 0, 0, 97, 40
INVAR-23, Run: 040, E, 0, 0, 103, 46
INVAR-23, Run: 041, E, 0, 0, 95, 38
INVAR-23, Run: 042, E, 0, 0, 95, 38
INVAR-23, Run: 043, E, 0, 0, 114, 57
INVAR-23, Run: 044, E, 0, 0, 99, 42
INVAR-23, Run: 045, E, 0, 0, 108, 51
