Input Number, Run_Number, Result@ 100, predator_g494, predator_mrna495, predator_g532_Q2b_H2, predator_mrna533, predator_A, predator_g555, predator_mrna556, predator_ccdB, predator_Q1a, predator_H1, predator_H2, predator_Q2b, predator_Q2b_H2, prey_g594, prey_mrna595, prey_H1_Q1b, prey_g594_H1_Q1b, prey_ccdB, prey_g616, prey_mrna617, prey_Q1b, prey_Q2a, prey_H2, prey_H1, H1, H2, predator_g532, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 055, F, 1, 3, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 1, 126, 16, 111, 99, 0, 87, 86, 82, 81, 75, 26, 123, 26, 0, 39, 17, 40, 66, 25, 24, 21, 86, 129, 67, 66, 106, 105, 122, 120, 92, 65, 43, 30, 127, 28, 26, 31, 25, 35, 34, 17, 17, 133, 92, 95, 15, 15
INVAR-1, Run: 056, F, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 1, 3, 4, 1, 2, 0, 0, 1, 0, 93, 20, 103, 100, 0, 107, 106, 118, 117, 55, 35, 93, 34, 0, 30, 30, 46, 100, 6, 6, 4, 104, 109, 104, 103, 115, 112, 112, 108, 132, 79, 68, 12, 108, 12, 31, 25, 52, 25, 25, 35, 34, 94, 48, 83, 27, 26
INVAR-1, Run: 057, F, 1, 2, 0, 2, 0, 1, 3, 0, 1, 0, 2, 0, 1, 0, 3, 1, 1, 3, 1, 2, 2, 1, 0, 0, 0, 0, 1, 107, 14, 84, 107, 0, 87, 84, 91, 91, 74, 30, 105, 29, 0, 36, 38, 41, 75, 28, 27, 39, 111, 111, 135, 132, 106, 104, 115, 111, 104, 60, 93, 56, 110, 54, 52, 36, 43, 38, 38, 41, 41, 114, 72, 72, 22, 22
INVAR-1, Run: 058, F, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 2, 2, 4, 1, 1, 0, 2, 1, 103, 20, 92, 78, 0, 103, 102, 94, 93, 42, 26, 101, 25, 0, 18, 37, 38, 90, 13, 13, 16, 106, 86, 102, 102, 115, 113, 100, 98, 87, 60, 75, 13, 85, 13, 33, 23, 23, 24, 24, 41, 39, 86, 48, 72, 16, 16
INVAR-1, Run: 059, F, 1, 2, 1, 0, 0, 1, 3, 4, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 94, 15, 97, 91, 0, 108, 105, 107, 103, 65, 38, 92, 36, 0, 28, 34, 55, 93, 9, 8, 11, 103, 97, 94, 94, 117, 116, 101, 100, 111, 66, 62, 13, 94, 12, 26, 36, 45, 37, 37, 36, 36, 118, 63, 82, 17, 16
INVAR-1, Run: 060, F, 1, 3, 1, 0, 0, 1, 1, 1, 1, 2, 0, 3, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 110, 6, 95, 82, 0, 92, 91, 107, 106, 76, 5, 107, 4, 0, 36, 16, 35, 112, 2, 2, 1, 112, 97, 113, 112, 85, 85, 53, 53, 59, 46, 37, 1, 93, 1, 20, 35, 13, 38, 35, 17, 17, 122, 86, 89, 6, 5
INVAR-1, Run: 061, F, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 2, 1, 0, 0, 2, 1, 0, 1, 98, 8, 89, 96, 0, 94, 93, 96, 95, 73, 16, 97, 15, 0, 36, 31, 52, 75, 14, 14, 20, 94, 111, 110, 110, 101, 99, 116, 115, 97, 62, 55, 30, 109, 30, 23, 33, 35, 36, 35, 32, 32, 112, 59, 82, 8, 8
INVAR-1, Run: 062, F, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 1, 2, 0, 2, 0, 0, 0, 1, 1, 81, 34, 103, 115, 0, 90, 90, 82, 82, 39, 26, 80, 26, 0, 19, 30, 26, 80, 15, 15, 12, 92, 74, 100, 99, 82, 80, 85, 85, 102, 59, 53, 24, 72, 24, 22, 20, 41, 20, 20, 31, 30, 62, 36, 70, 27, 27
INVAR-1, Run: 063, F, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 104, 24, 95, 96, 0, 81, 79, 90, 88, 74, 25, 104, 25, 0, 38, 29, 38, 79, 22, 22, 17, 95, 115, 122, 121, 93, 92, 92, 90, 81, 44, 54, 30, 115, 30, 25, 35, 37, 36, 36, 29, 29, 120, 82, 71, 22, 22
INVAR-1, Run: 064, F, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0, 97, 8, 96, 90, 0, 110, 110, 99, 97, 60, 10, 96, 9, 0, 26, 29, 38, 66, 34, 34, 32, 97, 93, 106, 103, 108, 108, 104, 103, 113, 76, 66, 38, 90, 38, 36, 33, 37, 34, 34, 30, 30, 100, 62, 88, 12, 11
INVAR-1, Run: 065, F, 1, 2, 0, 1, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 97, 14, 77, 61, 0, 116, 116, 89, 87, 91, 26, 95, 26, 0, 40, 18, 51, 89, 30, 29, 29, 117, 145, 93, 92, 89, 88, 85, 83, 71, 46, 33, 39, 144, 37, 15, 48, 24, 51, 50, 18, 18, 141, 89, 64, 18, 18
INVAR-1, Run: 066, F, 1, 4, 1, 1, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 3, 4, 4, 0, 0, 1, 0, 91, 14, 108, 103, 0, 98, 98, 109, 108, 48, 20, 87, 19, 0, 26, 42, 34, 78, 10, 9, 6, 84, 83, 88, 88, 99, 99, 109, 103, 101, 65, 79, 24, 81, 21, 30, 17, 32, 20, 20, 45, 44, 84, 50, 95, 15, 14
INVAR-1, Run: 067, F, 1, 2, 0, 0, 0, 1, 1, 2, 1, 0, 0, 2, 0, 1, 2, 0, 0, 2, 1, 3, 2, 1, 0, 0, 0, 2, 1, 132, 28, 97, 106, 0, 103, 102, 116, 114, 98, 39, 130, 39, 0, 46, 33, 42, 77, 28, 28, 35, 110, 115, 88, 86, 119, 116, 104, 102, 100, 65, 66, 50, 113, 50, 31, 52, 34, 52, 52, 35, 33, 122, 79, 69, 21, 21
INVAR-1, Run: 068, F, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 103, 20, 96, 101, 0, 92, 92, 55, 55, 57, 21, 101, 21, 0, 32, 30, 26, 77, 21, 21, 20, 96, 94, 109, 107, 100, 100, 90, 90, 103, 76, 63, 25, 92, 25, 33, 25, 27, 25, 25, 30, 30, 93, 67, 76, 31, 31
INVAR-1, Run: 069, F, 1, 0, 0, 2, 0, 1, 3, 6, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 94, 9, 96, 91, 0, 97, 94, 104, 98, 64, 20, 94, 20, 0, 35, 17, 47, 110, 12, 12, 8, 115, 98, 109, 108, 108, 107, 99, 99, 94, 52, 41, 21, 98, 21, 24, 29, 42, 29, 29, 17, 17, 93, 46, 89, 14, 14
INVAR-1, Run: 070, F, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0, 1, 0, 0, 2, 1, 1, 1, 94, 19, 94, 63, 0, 92, 91, 91, 91, 37, 28, 93, 28, 0, 18, 19, 40, 90, 8, 8, 1, 90, 102, 84, 82, 92, 92, 76, 75, 71, 46, 43, 14, 102, 14, 23, 16, 25, 19, 18, 20, 19, 93, 53, 77, 16, 16
INVAR-1, Run: 071, F, 1, 1, 1, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 92, 22, 83, 75, 0, 93, 92, 82, 82, 81, 34, 91, 33, 0, 42, 35, 25, 62, 23, 23, 26, 88, 99, 85, 85, 103, 102, 129, 127, 122, 84, 73, 34, 97, 33, 37, 37, 38, 38, 38, 36, 36, 102, 77, 63, 34, 33
INVAR-1, Run: 072, F, 1, 1, 0, 2, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 1, 2, 1, 0, 0, 0, 1, 94, 20, 99, 121, 0, 92, 90, 89, 88, 59, 32, 93, 32, 0, 41, 24, 50, 85, 11, 11, 10, 95, 95, 86, 86, 98, 96, 106, 105, 88, 49, 59, 17, 95, 17, 34, 18, 37, 18, 18, 24, 24, 104, 54, 81, 27, 27
INVAR-1, Run: 073, F, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 1, 1, 2, 2, 1, 0, 0, 0, 1, 106, 42, 98, 88, 0, 106, 106, 125, 125, 42, 45, 105, 44, 0, 22, 38, 43, 82, 11, 11, 16, 98, 114, 87, 86, 112, 111, 125, 123, 123, 76, 83, 27, 111, 27, 43, 20, 45, 20, 20, 39, 39, 82, 39, 57, 37, 37
INVAR-1, Run: 074, F, 1, 0, 0, 1, 0, 1, 1, 4, 0, 0, 0, 1, 1, 1, 2, 0, 0, 2, 1, 0, 1, 0, 1, 0, 0, 0, 1, 103, 14, 88, 83, 0, 94, 93, 117, 113, 44, 13, 103, 12, 0, 29, 30, 39, 94, 22, 22, 18, 110, 89, 115, 113, 113, 113, 121, 120, 140, 79, 65, 25, 87, 25, 33, 15, 61, 15, 15, 31, 31, 95, 56, 75, 17, 17
INVAR-1, Run: 075, F, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 97, 17, 96, 111, 0, 102, 102, 95, 95, 42, 21, 95, 21, 0, 20, 26, 32, 84, 25, 25, 22, 105, 99, 121, 120, 103, 103, 94, 93, 73, 34, 46, 27, 98, 27, 20, 22, 39, 22, 22, 26, 26, 93, 61, 80, 19, 19
INVAR-1, Run: 076, F, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 1, 3, 1, 0, 0, 1, 1, 99, 10, 92, 88, 0, 98, 98, 101, 101, 59, 26, 99, 25, 0, 38, 21, 33, 87, 2, 2, 3, 90, 97, 106, 106, 109, 106, 106, 105, 127, 72, 50, 12, 96, 12, 26, 21, 52, 21, 21, 23, 22, 87, 54, 82, 19, 19
INVAR-1, Run: 077, F, 1, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 2, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 93, 13, 97, 117, 0, 108, 106, 87, 85, 70, 18, 92, 18, 0, 37, 31, 30, 68, 30, 30, 23, 89, 101, 96, 96, 101, 101, 93, 92, 105, 82, 56, 29, 99, 28, 25, 32, 23, 33, 33, 31, 31, 96, 66, 84, 21, 21
INVAR-1, Run: 078, F, 1, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 100, 28, 107, 117, 0, 105, 104, 101, 101, 38, 29, 98, 29, 0, 17, 32, 32, 83, 12, 12, 13, 94, 81, 100, 99, 95, 94, 91, 91, 76, 52, 60, 10, 81, 10, 28, 21, 24, 21, 21, 32, 32, 94, 62, 80, 28, 28
INVAR-1, Run: 079, F, 1, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 3, 2, 0, 0, 0, 0, 1, 97, 15, 109, 100, 0, 96, 94, 91, 91, 64, 11, 96, 11, 0, 34, 21, 40, 71, 30, 29, 22, 92, 82, 98, 97, 96, 95, 87, 83, 73, 46, 42, 27, 82, 26, 21, 29, 25, 30, 30, 21, 21, 95, 55, 95, 12, 12
INVAR-1, Run: 080, F, 1, 1, 0, 1, 0, 1, 2, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 106, 0, 95, 67, 0, 100, 98, 76, 74, 74, 12, 105, 11, 0, 35, 19, 34, 97, 16, 15, 10, 107, 111, 74, 74, 90, 90, 75, 74, 75, 52, 43, 23, 110, 22, 23, 34, 23, 37, 36, 20, 20, 104, 70, 96, 3, 3
INVAR-1, Run: 081, F, 1, 1, 0, 0, 0, 1, 4, 4, 1, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 1, 3, 1, 0, 0, 0, 1, 1, 101, 4, 79, 88, 0, 117, 113, 136, 132, 57, 18, 100, 18, 0, 33, 31, 51, 91, 11, 10, 10, 98, 86, 86, 86, 81, 80, 64, 60, 76, 46, 56, 14, 86, 13, 24, 23, 29, 24, 24, 32, 31, 109, 57, 75, 10, 10
INVAR-1, Run: 082, F, 1, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 101, 21, 100, 108, 0, 100, 98, 82, 82, 56, 31, 100, 31, 0, 26, 42, 22, 110, 12, 12, 10, 120, 84, 112, 112, 112, 112, 119, 119, 117, 83, 70, 14, 83, 14, 28, 30, 34, 30, 30, 42, 42, 78, 56, 80, 23, 23
INVAR-1, Run: 083, F, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 103, 20, 101, 75, 0, 90, 90, 88, 88, 93, 35, 103, 34, 0, 44, 35, 35, 65, 19, 18, 18, 83, 94, 79, 78, 87, 87, 59, 58, 99, 73, 80, 27, 93, 26, 43, 47, 26, 49, 49, 37, 36, 97, 62, 83, 19, 19
INVAR-1, Run: 084, F, 1, 1, 1, 0, 0, 1, 1, 1, 2, 3, 0, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 108, 10, 97, 132, 0, 85, 84, 84, 83, 83, 11, 107, 9, 0, 35, 12, 50, 100, 13, 13, 11, 110, 114, 116, 115, 99, 97, 92, 91, 84, 45, 38, 23, 112, 23, 24, 44, 39, 45, 44, 14, 14, 119, 67, 87, 15, 14
INVAR-1, Run: 085, F, 1, 2, 0, 1, 0, 1, 0, 0, 3, 0, 0, 2, 0, 1, 3, 0, 0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 1, 105, 23, 105, 116, 0, 104, 104, 102, 102, 59, 13, 103, 13, 0, 32, 28, 30, 75, 21, 21, 21, 93, 102, 85, 82, 78, 78, 88, 87, 90, 57, 52, 23, 100, 23, 24, 26, 33, 27, 27, 28, 28, 91, 58, 83, 20, 20
INVAR-1, Run: 086, F, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 4, 1, 0, 1, 0, 0, 1, 1, 0, 1, 95, 19, 91, 122, 0, 95, 95, 87, 86, 78, 30, 95, 30, 0, 40, 24, 23, 83, 13, 13, 9, 92, 86, 108, 104, 85, 85, 67, 66, 96, 67, 53, 12, 85, 12, 28, 36, 29, 38, 37, 25, 25, 95, 72, 73, 23, 23
INVAR-1, Run: 087, F, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 111, 24, 89, 68, 0, 100, 99, 87, 87, 85, 47, 110, 46, 0, 50, 26, 47, 91, 10, 9, 17, 105, 158, 93, 91, 85, 85, 75, 74, 76, 53, 59, 9, 157, 8, 31, 32, 23, 35, 34, 28, 28, 125, 78, 66, 31, 30
INVAR-1, Run: 088, F, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 88, 25, 130, 152, 0, 88, 88, 86, 86, 58, 10, 87, 10, 0, 24, 20, 24, 80, 18, 18, 36, 112, 63, 139, 138, 115, 114, 105, 105, 105, 57, 49, 27, 63, 27, 28, 34, 48, 34, 34, 21, 20, 78, 54, 106, 10, 10
INVAR-1, Run: 089, F, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 3, 0, 0, 3, 0, 1, 0, 1, 3, 1, 3, 1, 0, 1, 1, 1, 93, 9, 116, 113, 0, 100, 100, 97, 97, 86, 15, 92, 15, 0, 39, 17, 25, 78, 26, 25, 26, 101, 97, 115, 115, 94, 91, 119, 117, 96, 46, 50, 56, 94, 55, 30, 45, 47, 47, 46, 19, 18, 91, 65, 108, 8, 8
INVAR-1, Run: 090, F, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 105, 5, 81, 82, 0, 107, 107, 97, 95, 98, 20, 105, 20, 0, 55, 16, 52, 73, 27, 27, 22, 94, 121, 97, 93, 102, 102, 110, 110, 100, 71, 40, 54, 121, 54, 24, 43, 29, 43, 43, 16, 16, 138, 86, 78, 6, 6
INVAR-1, Run: 091, F, 1, 0, 0, 0, 0, 1, 4, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2, 0, 1, 84, 16, 106, 111, 0, 97, 93, 90, 90, 66, 16, 84, 16, 0, 38, 13, 35, 91, 13, 12, 9, 100, 82, 108, 108, 90, 90, 71, 68, 87, 54, 33, 15, 82, 14, 20, 23, 33, 27, 25, 13, 13, 77, 41, 90, 21, 21
INVAR-1, Run: 092, F, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 1, 2, 0, 0, 0, 0, 0, 0, 1, 93, 18, 96, 122, 0, 100, 99, 88, 88, 52, 37, 93, 36, 0, 22, 23, 24, 58, 31, 30, 15, 72, 104, 74, 72, 94, 92, 87, 86, 80, 55, 44, 34, 103, 33, 20, 29, 25, 30, 30, 24, 24, 90, 66, 79, 28, 28
INVAR-1, Run: 093, F, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 78, 7, 90, 90, 0, 71, 70, 57, 56, 68, 9, 77, 8, 0, 35, 30, 14, 92, 17, 17, 15, 106, 77, 100, 98, 120, 120, 115, 115, 108, 79, 75, 23, 75, 23, 43, 33, 29, 33, 33, 32, 32, 91, 76, 84, 5, 4
INVAR-1, Run: 094, F, 1, 5, 0, 2, 0, 1, 1, 1, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 85, 9, 115, 120, 0, 89, 88, 83, 82, 42, 11, 80, 11, 0, 28, 17, 32, 76, 4, 4, 1, 77, 95, 72, 72, 98, 98, 79, 79, 83, 62, 44, 12, 91, 12, 27, 14, 21, 14, 14, 17, 17, 79, 47, 108, 8, 8
INVAR-1, Run: 095, F, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 4, 1, 2, 0, 0, 0, 1, 1, 108, 17, 110, 111, 0, 103, 103, 79, 78, 71, 31, 108, 31, 0, 36, 30, 26, 79, 10, 10, 14, 93, 86, 102, 101, 93, 89, 92, 91, 90, 60, 66, 23, 86, 23, 35, 35, 28, 35, 35, 31, 30, 103, 77, 95, 21, 21
INVAR-1, Run: 096, F, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 1, 1, 2, 1, 1, 0, 0, 1, 1, 95, 19, 98, 93, 0, 107, 106, 92, 90, 71, 19, 95, 19, 0, 34, 40, 38, 93, 19, 19, 9, 100, 71, 100, 98, 109, 108, 102, 100, 131, 92, 81, 19, 71, 19, 39, 37, 38, 37, 37, 41, 40, 100, 62, 79, 11, 11
INVAR-1, Run: 097, F, 1, 2, 0, 2, 0, 1, 0, 2, 0, 0, 2, 2, 0, 1, 1, 1, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 88, 5, 95, 87, 0, 95, 95, 86, 84, 49, 8, 86, 8, 0, 26, 24, 26, 87, 8, 8, 13, 99, 95, 111, 111, 100, 99, 80, 79, 92, 49, 51, 22, 93, 21, 24, 22, 41, 23, 23, 26, 26, 77, 51, 92, 7, 7
INVAR-1, Run: 098, F, 1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 2, 3, 1, 0, 0, 0, 0, 1, 96, 23, 103, 97, 0, 112, 111, 103, 102, 62, 26, 95, 26, 0, 29, 35, 50, 80, 19, 18, 10, 88, 106, 78, 76, 100, 98, 124, 120, 111, 78, 73, 21, 106, 20, 38, 32, 32, 33, 33, 35, 35, 105, 55, 82, 26, 26
INVAR-1, Run: 099, F, 1, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 107, 24, 103, 110, 0, 97, 97, 83, 83, 73, 19, 106, 19, 0, 31, 22, 24, 66, 17, 17, 25, 91, 109, 96, 96, 98, 97, 85, 84, 88, 53, 42, 34, 109, 33, 20, 41, 35, 42, 42, 22, 22, 95, 68, 79, 18, 18
INVAR-1, Run: 100, F, 1, 2, 0, 2, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 1, 0, 1, 0, 1, 103, 11, 100, 95, 0, 111, 108, 91, 91, 58, 17, 101, 16, 0, 30, 21, 37, 70, 22, 21, 20, 90, 94, 97, 95, 103, 101, 78, 75, 86, 36, 43, 34, 92, 32, 19, 24, 50, 27, 26, 23, 23, 102, 64, 91, 13, 13
