Input Number, Run_Number, Result@ 100, H, X1, M, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 693, 4001, 82, 47, 34, 74, 164, 246, 767, 4001
INVAR-3, Run: 027, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 772, 4362, 82, 59, 22, 71, 164, 246, 843, 4362
INVAR-3, Run: 028, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 764, 4337, 82, 52, 29, 76, 164, 246, 840, 4337
INVAR-3, Run: 029, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 464, 3491, 82, 51, 30, 74, 164, 246, 538, 3491
INVAR-3, Run: 030, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 498, 3839, 82, 54, 27, 75, 164, 246, 573, 3839
INVAR-3, Run: 031, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 511, 3815, 82, 56, 25, 72, 164, 246, 583, 3815
INVAR-3, Run: 032, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 475, 3990, 82, 53, 28, 74, 164, 246, 549, 3990
INVAR-3, Run: 033, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 523, 4078, 82, 52, 29, 74, 164, 246, 597, 4078
INVAR-3, Run: 034, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 631, 3075, 82, 53, 28, 70, 164, 246, 701, 3075
INVAR-3, Run: 035, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 554, 3592, 82, 56, 25, 72, 164, 246, 626, 3592
INVAR-3, Run: 036, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 635, 5075, 82, 52, 29, 73, 164, 246, 708, 5075
INVAR-3, Run: 037, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 531, 3668, 82, 55, 26, 75, 164, 246, 606, 3668
INVAR-3, Run: 038, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 593, 2226, 82, 46, 35, 73, 164, 246, 666, 2226
INVAR-3, Run: 039, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 574, 3034, 82, 49, 32, 74, 164, 246, 648, 3034
INVAR-3, Run: 040, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 582, 3641, 82, 45, 36, 71, 164, 246, 653, 3641
INVAR-3, Run: 041, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 505, 3676, 82, 60, 21, 71, 164, 246, 576, 3676
INVAR-3, Run: 042, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 532, 3534, 82, 47, 34, 71, 164, 246, 603, 3534
INVAR-3, Run: 043, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 563, 3679, 82, 54, 27, 73, 164, 246, 636, 3679
INVAR-3, Run: 044, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 424, 3242, 82, 57, 24, 73, 164, 246, 497, 3242
INVAR-3, Run: 045, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 538, 4334, 82, 58, 23, 74, 164, 246, 612, 4334
INVAR-3, Run: 046, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 538, 2741, 82, 47, 34, 70, 164, 246, 608, 2741
INVAR-3, Run: 047, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 480, 3573, 82, 48, 33, 74, 164, 246, 554, 3573
INVAR-3, Run: 048, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 570, 3885, 82, 52, 29, 71, 164, 246, 641, 3885
INVAR-3, Run: 049, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 591, 3703, 82, 48, 33, 70, 164, 246, 661, 3703
INVAR-3, Run: 050, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 469, 4563, 82, 48, 33, 72, 164, 246, 541, 4563
INVAR-3, Run: 051, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 615, 3977, 82, 52, 29, 75, 164, 246, 690, 3977
INVAR-3, Run: 052, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 492, 0, 10, 164, 565, 2768, 82, 47, 34, 77, 164, 246, 642, 2768
INVAR-3, Run: 053, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 444, 3037, 82, 47, 34, 75, 164, 246, 519, 3037
INVAR-3, Run: 054, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 630, 3569, 82, 53, 28, 74, 164, 246, 704, 3569
INVAR-3, Run: 055, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 604, 3491, 82, 50, 31, 75, 164, 246, 679, 3491
INVAR-3, Run: 056, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 595, 4259, 82, 57, 24, 74, 164, 246, 669, 4259
INVAR-3, Run: 057, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 575, 3470, 82, 54, 27, 76, 164, 246, 651, 3470
INVAR-3, Run: 058, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 365, 3284, 82, 53, 28, 71, 164, 246, 436, 3284
INVAR-3, Run: 059, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 576, 3201, 82, 47, 34, 75, 164, 246, 651, 3201
INVAR-3, Run: 060, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 484, 2187, 82, 47, 34, 76, 164, 246, 560, 2187
INVAR-3, Run: 061, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 471, 3251, 82, 47, 34, 74, 164, 246, 545, 3251
INVAR-3, Run: 062, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 681, 3723, 82, 44, 37, 74, 164, 246, 755, 3723
INVAR-3, Run: 063, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 526, 3057, 82, 50, 31, 74, 164, 246, 600, 3057
INVAR-3, Run: 064, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 492, 0, 8, 164, 608, 4640, 82, 53, 28, 78, 164, 246, 686, 4640
INVAR-3, Run: 065, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 586, 3803, 82, 52, 29, 72, 164, 246, 658, 3803
INVAR-3, Run: 066, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 589, 3132, 82, 50, 31, 73, 164, 246, 662, 3132
INVAR-3, Run: 067, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 548, 4101, 82, 60, 21, 72, 164, 246, 620, 4101
INVAR-3, Run: 068, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 587, 3489, 82, 44, 37, 73, 164, 246, 660, 3489
INVAR-3, Run: 069, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 482, 3967, 82, 50, 31, 72, 164, 246, 554, 3967
INVAR-3, Run: 070, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 490, 3547, 82, 58, 23, 75, 164, 246, 565, 3547
INVAR-3, Run: 071, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 684, 3999, 82, 47, 34, 74, 164, 246, 758, 3999
INVAR-3, Run: 072, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 607, 3239, 82, 57, 24, 71, 164, 246, 678, 3239
INVAR-3, Run: 073, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 684, 3622, 82, 58, 23, 72, 164, 246, 756, 3622
INVAR-3, Run: 074, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 596, 4391, 82, 50, 31, 73, 164, 246, 669, 4391
INVAR-3, Run: 075, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 527, 3228, 82, 50, 31, 75, 164, 246, 602, 3228
INVAR-3, Run: 076, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 517, 4199, 82, 50, 31, 72, 164, 246, 589, 4199
INVAR-3, Run: 077, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 640, 3755, 82, 55, 26, 76, 164, 246, 716, 3755
INVAR-3, Run: 078, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 549, 2833, 82, 49, 32, 73, 164, 246, 622, 2833
INVAR-3, Run: 079, P, 0, 0, 0, 0, 69, 69, 0, 0, 1, 492, 0, 26, 164, 599, 3556, 82, 48, 33, 69, 164, 246, 668, 3556
INVAR-3, Run: 080, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 431, 3395, 82, 53, 28, 74, 164, 246, 505, 3395
INVAR-3, Run: 081, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 693, 4542, 82, 49, 32, 72, 164, 246, 765, 4542
INVAR-3, Run: 082, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 577, 3289, 82, 42, 39, 74, 164, 246, 651, 3289
INVAR-3, Run: 083, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 553, 3346, 82, 50, 31, 76, 164, 246, 629, 3346
INVAR-3, Run: 084, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 630, 4426, 82, 46, 35, 73, 164, 246, 703, 4426
INVAR-3, Run: 085, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 435, 4435, 82, 58, 23, 73, 164, 246, 508, 4435
INVAR-3, Run: 086, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 417, 2426, 82, 49, 32, 72, 164, 246, 489, 2426
INVAR-3, Run: 087, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 543, 3761, 82, 53, 28, 72, 164, 246, 615, 3761
INVAR-3, Run: 088, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 462, 3306, 82, 52, 29, 73, 164, 246, 535, 3306
INVAR-3, Run: 089, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 492, 0, 10, 164, 471, 3004, 82, 55, 26, 77, 164, 246, 548, 3004
INVAR-3, Run: 090, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 709, 4819, 82, 47, 34, 73, 164, 246, 782, 4819
INVAR-3, Run: 091, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 601, 3747, 82, 46, 35, 73, 164, 246, 674, 3747
INVAR-3, Run: 092, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 592, 4158, 82, 51, 30, 70, 164, 246, 662, 4158
INVAR-3, Run: 093, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 626, 3913, 82, 58, 23, 76, 164, 246, 702, 3913
INVAR-3, Run: 094, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 462, 3361, 82, 48, 33, 71, 164, 246, 533, 3361
INVAR-3, Run: 095, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 537, 3497, 82, 54, 27, 75, 164, 246, 612, 3497
INVAR-3, Run: 096, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 661, 3890, 82, 49, 32, 74, 164, 246, 735, 3890
INVAR-3, Run: 097, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 588, 3593, 82, 50, 31, 70, 164, 246, 658, 3593
INVAR-3, Run: 098, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 472, 5160, 82, 51, 30, 74, 164, 246, 546, 5160
INVAR-3, Run: 099, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 600, 3992, 82, 48, 33, 73, 164, 246, 673, 3992
INVAR-3, Run: 100, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 562, 3421, 82, 46, 35, 73, 164, 246, 635, 3421
INVAR-4, Run: 001, P, 0, 0, 0, 1, 0, 118, 18, 118, 0, 0, 1, 3, 39, 96, 460, 19, 12, 7, 18, 39, 58, 96, 578
INVAR-4, Run: 002, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 80, 551, 19, 12, 7, 15, 39, 58, 80, 669
INVAR-4, Run: 003, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 37, 133, 19, 11, 8, 15, 39, 58, 37, 251
INVAR-4, Run: 004, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 41, 407, 19, 14, 5, 17, 39, 58, 41, 525
INVAR-4, Run: 005, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 72, 377, 19, 11, 8, 16, 39, 58, 72, 495
INVAR-4, Run: 006, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 61, 308, 19, 13, 6, 14, 39, 58, 61, 426
INVAR-4, Run: 007, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 41, 295, 19, 14, 5, 17, 39, 58, 41, 413
INVAR-4, Run: 008, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 45, 229, 19, 12, 7, 14, 39, 58, 45, 347
INVAR-4, Run: 009, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 79, 409, 19, 16, 3, 14, 39, 58, 79, 527
INVAR-4, Run: 010, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 70, 436, 19, 13, 6, 15, 39, 58, 70, 554
INVAR-4, Run: 011, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 40, 297, 19, 15, 4, 14, 39, 58, 40, 415
INVAR-4, Run: 012, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 60, 375, 19, 13, 6, 17, 39, 58, 60, 493
INVAR-4, Run: 013, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 50, 451, 19, 10, 9, 14, 39, 58, 50, 569
INVAR-4, Run: 014, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 70, 211, 19, 9, 10, 17, 39, 58, 70, 329
INVAR-4, Run: 015, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 36, 343, 19, 14, 5, 14, 39, 58, 36, 461
INVAR-4, Run: 016, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 79, 324, 19, 8, 11, 16, 39, 58, 79, 442
INVAR-4, Run: 017, P, 0, 0, 0, 1, 0, 118, 13, 118, 0, 0, 1, 13, 39, 54, 497, 19, 13, 6, 13, 39, 58, 54, 615
INVAR-4, Run: 018, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 52, 392, 19, 14, 5, 15, 39, 58, 52, 510
INVAR-4, Run: 019, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 37, 433, 19, 17, 2, 17, 39, 58, 37, 551
INVAR-4, Run: 020, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 85, 687, 19, 16, 3, 14, 39, 58, 85, 805
INVAR-4, Run: 021, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 69, 378, 19, 15, 4, 14, 39, 58, 69, 496
INVAR-4, Run: 022, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 50, 249, 19, 14, 5, 14, 39, 58, 50, 367
INVAR-4, Run: 023, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 56, 363, 19, 14, 5, 17, 39, 58, 56, 481
INVAR-4, Run: 024, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 89, 564, 19, 10, 9, 16, 39, 58, 89, 682
INVAR-4, Run: 025, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 53, 540, 19, 13, 6, 15, 39, 58, 53, 658
INVAR-4, Run: 026, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 64, 329, 19, 17, 2, 14, 39, 58, 64, 447
INVAR-4, Run: 027, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 53, 320, 19, 14, 5, 15, 39, 58, 53, 438
INVAR-4, Run: 028, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 81, 743, 19, 11, 8, 14, 39, 58, 81, 861
INVAR-4, Run: 029, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 57, 350, 19, 17, 2, 15, 39, 58, 57, 468
INVAR-4, Run: 030, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 109, 695, 19, 15, 4, 15, 39, 58, 109, 813
INVAR-4, Run: 031, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 59, 330, 19, 13, 6, 15, 39, 58, 59, 448
INVAR-4, Run: 032, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 59, 492, 19, 14, 5, 15, 39, 58, 59, 610
INVAR-4, Run: 033, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 97, 478, 19, 16, 3, 16, 39, 58, 97, 596
INVAR-4, Run: 034, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 91, 398, 19, 9, 10, 14, 39, 58, 91, 516
INVAR-4, Run: 035, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 76, 328, 19, 9, 10, 15, 39, 58, 76, 446
INVAR-4, Run: 036, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 93, 472, 19, 9, 10, 16, 39, 58, 93, 590
INVAR-4, Run: 037, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 51, 561, 19, 16, 3, 14, 39, 58, 51, 679
INVAR-4, Run: 038, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 58, 245, 19, 15, 4, 15, 39, 58, 58, 363
INVAR-4, Run: 039, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 60, 185, 19, 8, 11, 15, 39, 58, 60, 303
INVAR-4, Run: 040, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 34, 173, 19, 13, 6, 16, 39, 58, 34, 291
INVAR-4, Run: 041, P, 0, 0, 0, 1, 0, 118, 18, 118, 0, 0, 1, 3, 39, 62, 287, 19, 13, 6, 18, 39, 58, 62, 405
INVAR-4, Run: 042, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 113, 741, 19, 12, 7, 16, 39, 58, 113, 859
INVAR-4, Run: 043, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 69, 406, 19, 16, 3, 17, 39, 58, 69, 524
INVAR-4, Run: 044, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 54, 299, 19, 12, 7, 17, 39, 58, 54, 417
INVAR-4, Run: 045, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 65, 334, 19, 12, 7, 17, 39, 58, 65, 452
INVAR-4, Run: 046, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 38, 480, 19, 19, 0, 16, 39, 58, 38, 598
INVAR-4, Run: 047, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 69, 331, 19, 12, 7, 14, 39, 58, 69, 449
INVAR-4, Run: 048, P, 0, 0, 0, 1, 0, 118, 13, 118, 0, 0, 1, 13, 39, 57, 372, 19, 9, 10, 13, 39, 58, 57, 490
INVAR-4, Run: 049, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 68, 116, 19, 8, 11, 16, 39, 58, 68, 234
INVAR-4, Run: 050, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 49, 320, 19, 16, 3, 15, 39, 58, 49, 438
INVAR-4, Run: 051, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 64, 299, 19, 13, 6, 17, 39, 58, 64, 417
INVAR-4, Run: 052, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 47, 240, 19, 13, 6, 14, 39, 58, 47, 358
INVAR-4, Run: 053, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 96, 489, 19, 12, 7, 15, 39, 58, 96, 607
INVAR-4, Run: 054, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 55, 340, 19, 13, 6, 16, 39, 58, 55, 458
INVAR-4, Run: 055, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 86, 555, 19, 12, 7, 14, 39, 58, 86, 673
INVAR-4, Run: 056, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 108, 766, 19, 11, 8, 14, 39, 58, 108, 884
INVAR-4, Run: 057, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 67, 496, 19, 14, 5, 17, 39, 58, 67, 614
INVAR-4, Run: 058, P, 0, 0, 0, 1, 0, 118, 18, 118, 0, 0, 1, 3, 39, 63, 360, 19, 13, 6, 18, 39, 58, 63, 478
INVAR-4, Run: 059, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 47, 437, 19, 14, 5, 15, 39, 58, 47, 555
INVAR-4, Run: 060, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 72, 357, 19, 13, 6, 15, 39, 58, 72, 475
INVAR-4, Run: 061, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 84, 514, 19, 13, 6, 14, 39, 58, 84, 632
INVAR-4, Run: 062, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 96, 477, 19, 10, 9, 17, 39, 58, 96, 595
INVAR-4, Run: 063, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 61, 294, 19, 8, 11, 16, 39, 58, 61, 412
INVAR-4, Run: 064, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 22, 283, 19, 15, 4, 15, 39, 58, 22, 401
INVAR-4, Run: 065, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 53, 226, 19, 8, 11, 14, 39, 58, 53, 344
INVAR-4, Run: 066, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 46, 334, 19, 16, 3, 16, 39, 58, 46, 452
INVAR-4, Run: 067, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 55, 414, 19, 13, 6, 15, 39, 58, 55, 532
INVAR-4, Run: 068, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 114, 719, 19, 11, 8, 17, 39, 58, 114, 837
INVAR-4, Run: 069, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 85, 420, 19, 7, 12, 17, 39, 58, 85, 538
INVAR-4, Run: 070, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 50, 259, 19, 12, 7, 17, 39, 58, 50, 377
INVAR-4, Run: 071, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 93, 637, 19, 14, 5, 16, 39, 58, 93, 755
INVAR-4, Run: 072, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 86, 557, 19, 14, 5, 14, 39, 58, 86, 675
INVAR-4, Run: 073, P, 0, 0, 0, 1, 0, 118, 13, 118, 0, 0, 1, 13, 39, 63, 441, 19, 11, 8, 13, 39, 58, 63, 559
INVAR-4, Run: 074, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 47, 340, 19, 13, 6, 15, 39, 58, 47, 458
INVAR-4, Run: 075, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 77, 483, 19, 13, 6, 15, 39, 58, 77, 601
INVAR-4, Run: 076, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 55, 381, 19, 12, 7, 14, 39, 58, 55, 499
INVAR-4, Run: 077, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 46, 396, 19, 10, 9, 15, 39, 58, 46, 514
INVAR-4, Run: 078, P, 0, 0, 0, 1, 0, 118, 13, 118, 0, 0, 1, 13, 39, 72, 331, 19, 9, 10, 13, 39, 58, 72, 449
INVAR-4, Run: 079, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 71, 197, 19, 8, 11, 16, 39, 58, 71, 315
INVAR-4, Run: 080, P, 0, 0, 0, 1, 0, 118, 11, 118, 0, 0, 1, 17, 39, 86, 541, 19, 12, 7, 11, 39, 58, 86, 659
INVAR-4, Run: 081, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 130, 839, 19, 14, 5, 15, 39, 58, 130, 957
INVAR-4, Run: 082, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 61, 467, 19, 15, 4, 16, 39, 58, 61, 585
INVAR-4, Run: 083, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 62, 273, 19, 8, 11, 14, 39, 58, 62, 391
INVAR-4, Run: 084, P, 0, 0, 0, 1, 0, 118, 18, 118, 0, 0, 1, 3, 39, 61, 243, 19, 9, 10, 18, 39, 58, 61, 361
INVAR-4, Run: 085, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 56, 207, 19, 11, 8, 15, 39, 58, 56, 325
INVAR-4, Run: 086, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 60, 272, 19, 10, 9, 16, 39, 58, 60, 390
INVAR-4, Run: 087, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 50, 296, 19, 14, 5, 14, 39, 58, 50, 414
INVAR-4, Run: 088, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 60, 325, 19, 13, 6, 15, 39, 58, 60, 443
