Input Number, Run_Number, Result@ 100, H, CO, M, X1, PO, CE, Y, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 086, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 52, 330, 19, 14, 5, 16, 46, 69, 52, 468
INVAR-4, Run: 087, F, 0, 129, 0, 0, 1, 0, 126, 18, 0, 0, 0, 3, 39, 68, 400, 19, 14, 5, 18, 42, 63, 68, 526
INVAR-4, Run: 088, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 72, 496, 19, 15, 4, 16, 46, 69, 72, 634
INVAR-4, Run: 089, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 100, 546, 19, 13, 6, 17, 44, 66, 100, 678
INVAR-4, Run: 090, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 95, 419, 19, 11, 8, 17, 44, 66, 95, 551
INVAR-4, Run: 091, F, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0, 11, 39, 65, 396, 19, 11, 8, 14, 50, 75, 65, 546
INVAR-4, Run: 092, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 61, 522, 19, 16, 3, 17, 44, 66, 61, 654
INVAR-4, Run: 093, F, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0, 9, 39, 26, 357, 19, 15, 4, 15, 48, 72, 26, 501
INVAR-4, Run: 094, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 47, 471, 19, 14, 5, 16, 46, 69, 47, 609
INVAR-4, Run: 095, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 61, 262, 19, 12, 7, 17, 44, 66, 61, 394
INVAR-4, Run: 096, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 88, 787, 19, 11, 8, 16, 46, 69, 88, 925
INVAR-4, Run: 097, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 57, 497, 19, 14, 5, 17, 44, 66, 57, 629
INVAR-4, Run: 098, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 43, 213, 19, 15, 4, 17, 44, 66, 43, 345
INVAR-4, Run: 099, F, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0, 5, 39, 47, 269, 19, 13, 6, 17, 44, 66, 47, 401
INVAR-4, Run: 100, F, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0, 7, 39, 61, 339, 19, 10, 9, 16, 46, 69, 61, 477
INVAR-5, Run: 001, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 72, 577, 26, 19, 7, 22, 62, 93, 72, 763
INVAR-5, Run: 002, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 99, 953, 26, 21, 5, 22, 62, 93, 99, 1139
INVAR-5, Run: 003, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 109, 765, 26, 21, 5, 23, 60, 90, 109, 945
INVAR-5, Run: 004, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 90, 622, 26, 18, 8, 22, 62, 93, 90, 808
INVAR-5, Run: 005, F, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0, 15, 53, 84, 496, 26, 14, 12, 19, 68, 102, 84, 700
INVAR-5, Run: 006, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 71, 450, 26, 18, 8, 22, 62, 93, 71, 636
INVAR-5, Run: 007, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 75, 760, 26, 19, 7, 21, 64, 96, 75, 952
INVAR-5, Run: 008, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 221, 1656, 26, 18, 8, 22, 62, 93, 221, 1842
INVAR-5, Run: 009, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 163, 1179, 26, 21, 5, 22, 62, 93, 163, 1365
INVAR-5, Run: 010, F, 0, 171, 0, 0, 1, 0, 168, 25, 0, 0, 0, 3, 53, 93, 758, 26, 18, 8, 25, 56, 84, 93, 926
INVAR-5, Run: 011, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 129, 779, 26, 14, 12, 24, 58, 87, 129, 953
INVAR-5, Run: 012, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 145, 887, 26, 15, 11, 22, 62, 93, 145, 1073
INVAR-5, Run: 013, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 132, 780, 26, 19, 7, 24, 58, 87, 132, 954
INVAR-5, Run: 014, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 143, 1159, 26, 15, 11, 22, 62, 93, 143, 1345
INVAR-5, Run: 015, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 131, 691, 26, 16, 10, 22, 62, 93, 131, 877
INVAR-5, Run: 016, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 65, 699, 26, 17, 9, 21, 64, 96, 65, 891
INVAR-5, Run: 017, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 108, 922, 26, 13, 13, 22, 62, 93, 108, 1108
INVAR-5, Run: 018, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 68, 410, 26, 18, 8, 23, 60, 90, 68, 590
INVAR-5, Run: 019, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 95, 520, 26, 18, 8, 23, 60, 90, 95, 700
INVAR-5, Run: 020, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 99, 850, 26, 18, 8, 22, 62, 93, 99, 1036
INVAR-5, Run: 021, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 74, 595, 26, 11, 15, 23, 60, 90, 74, 775
INVAR-5, Run: 022, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 96, 429, 26, 13, 13, 23, 60, 90, 96, 609
INVAR-5, Run: 023, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 104, 860, 26, 19, 7, 23, 60, 90, 104, 1040
INVAR-5, Run: 024, F, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0, 15, 53, 100, 1124, 26, 18, 8, 19, 68, 102, 100, 1328
INVAR-5, Run: 025, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 97, 556, 26, 18, 8, 22, 62, 93, 97, 742
INVAR-5, Run: 026, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 97, 815, 26, 17, 9, 21, 64, 96, 97, 1007
INVAR-5, Run: 027, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 70, 457, 26, 20, 6, 23, 60, 90, 70, 637
INVAR-5, Run: 028, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 86, 671, 26, 17, 9, 21, 64, 96, 86, 863
INVAR-5, Run: 029, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 114, 498, 26, 20, 6, 22, 62, 93, 114, 684
INVAR-5, Run: 030, F, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0, 13, 53, 91, 825, 26, 19, 7, 20, 66, 99, 91, 1023
INVAR-5, Run: 031, F, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0, 13, 53, 118, 1066, 26, 19, 7, 20, 66, 99, 118, 1264
INVAR-5, Run: 032, F, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0, 15, 53, 109, 998, 26, 9, 17, 19, 68, 102, 109, 1202
INVAR-5, Run: 033, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 131, 560, 26, 12, 14, 23, 60, 90, 131, 740
INVAR-5, Run: 034, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 118, 738, 26, 13, 13, 21, 64, 96, 118, 930
INVAR-5, Run: 035, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 72, 719, 26, 19, 7, 24, 58, 87, 72, 893
INVAR-5, Run: 036, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 91, 501, 26, 15, 11, 23, 60, 90, 91, 681
INVAR-5, Run: 037, F, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0, 13, 53, 106, 596, 26, 14, 12, 20, 66, 99, 106, 794
INVAR-5, Run: 038, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 131, 627, 26, 14, 12, 22, 62, 93, 131, 813
INVAR-5, Run: 039, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 91, 755, 26, 21, 5, 23, 60, 90, 91, 935
INVAR-5, Run: 040, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 92, 961, 26, 19, 7, 21, 64, 96, 92, 1153
INVAR-5, Run: 041, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 114, 733, 26, 16, 10, 21, 64, 96, 114, 925
INVAR-5, Run: 042, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 75, 562, 26, 18, 8, 22, 62, 93, 75, 748
INVAR-5, Run: 043, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 108, 590, 26, 19, 7, 22, 62, 93, 108, 776
INVAR-5, Run: 044, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 99, 1036, 26, 22, 4, 23, 60, 90, 99, 1216
INVAR-5, Run: 045, F, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0, 15, 53, 97, 1346, 26, 18, 8, 19, 68, 102, 97, 1550
INVAR-5, Run: 046, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 89, 503, 26, 22, 4, 23, 60, 90, 89, 683
INVAR-5, Run: 047, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 99, 610, 26, 18, 8, 23, 60, 90, 99, 790
INVAR-5, Run: 048, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 95, 736, 26, 19, 7, 24, 58, 87, 95, 910
INVAR-5, Run: 049, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 160, 1013, 26, 17, 9, 24, 58, 87, 160, 1187
INVAR-5, Run: 050, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 168, 918, 26, 18, 8, 21, 64, 96, 168, 1110
INVAR-5, Run: 051, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 96, 521, 26, 17, 9, 22, 62, 93, 96, 707
INVAR-5, Run: 052, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 84, 686, 26, 20, 6, 23, 60, 90, 84, 866
INVAR-5, Run: 053, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 91, 434, 26, 15, 11, 23, 60, 90, 91, 614
INVAR-5, Run: 054, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 88, 681, 26, 19, 7, 21, 64, 96, 88, 873
INVAR-5, Run: 055, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 154, 977, 26, 14, 12, 22, 62, 93, 154, 1163
INVAR-5, Run: 056, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 104, 706, 26, 13, 13, 23, 60, 90, 104, 886
INVAR-5, Run: 057, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 160, 770, 26, 15, 11, 24, 58, 87, 160, 944
INVAR-5, Run: 058, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 102, 668, 26, 13, 13, 21, 64, 96, 102, 860
INVAR-5, Run: 059, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 98, 505, 26, 19, 7, 22, 62, 93, 98, 691
INVAR-5, Run: 060, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 71, 537, 26, 17, 9, 23, 60, 90, 71, 717
INVAR-5, Run: 061, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 116, 704, 26, 22, 4, 22, 62, 93, 116, 890
INVAR-5, Run: 062, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 83, 659, 26, 17, 9, 21, 64, 96, 83, 851
INVAR-5, Run: 063, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 110, 1019, 26, 16, 10, 23, 60, 90, 110, 1199
INVAR-5, Run: 064, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 82, 752, 26, 21, 5, 22, 62, 93, 82, 938
INVAR-5, Run: 065, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 64, 436, 26, 21, 5, 22, 62, 93, 64, 622
INVAR-5, Run: 066, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 94, 771, 26, 21, 5, 22, 62, 93, 94, 957
INVAR-5, Run: 067, F, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0, 13, 53, 44, 642, 26, 18, 8, 20, 66, 99, 44, 840
INVAR-5, Run: 068, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 122, 744, 26, 18, 8, 24, 58, 87, 122, 918
INVAR-5, Run: 069, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 174, 1489, 26, 16, 10, 21, 64, 96, 174, 1681
INVAR-5, Run: 070, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 93, 855, 26, 21, 5, 21, 64, 96, 93, 1047
INVAR-5, Run: 071, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 99, 907, 26, 17, 9, 23, 60, 90, 99, 1087
INVAR-5, Run: 072, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 112, 612, 26, 17, 9, 21, 64, 96, 112, 804
INVAR-5, Run: 073, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 77, 639, 26, 13, 13, 21, 64, 96, 77, 831
INVAR-5, Run: 074, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 143, 966, 26, 14, 12, 22, 62, 93, 143, 1152
INVAR-5, Run: 075, F, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0, 15, 53, 63, 840, 26, 16, 10, 19, 68, 102, 63, 1044
INVAR-5, Run: 076, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 125, 954, 26, 18, 8, 23, 60, 90, 125, 1134
INVAR-5, Run: 077, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 99, 616, 26, 16, 10, 22, 62, 93, 99, 802
INVAR-5, Run: 078, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 166, 859, 26, 15, 11, 24, 58, 87, 166, 1033
INVAR-5, Run: 079, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 141, 633, 26, 17, 9, 24, 58, 87, 141, 807
INVAR-5, Run: 080, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 146, 984, 26, 20, 6, 23, 60, 90, 146, 1164
INVAR-5, Run: 081, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 135, 931, 26, 16, 10, 21, 64, 96, 135, 1123
INVAR-5, Run: 082, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 89, 773, 26, 16, 10, 22, 62, 93, 89, 959
INVAR-5, Run: 083, F, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0, 15, 53, 106, 823, 26, 10, 16, 19, 68, 102, 106, 1027
INVAR-5, Run: 084, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 61, 594, 26, 19, 7, 22, 62, 93, 61, 780
INVAR-5, Run: 085, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 186, 1328, 26, 18, 8, 24, 58, 87, 186, 1502
INVAR-5, Run: 086, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 110, 518, 26, 14, 12, 23, 60, 90, 110, 698
INVAR-5, Run: 087, F, 0, 227, 0, 0, 1, 0, 210, 18, 0, 0, 0, 17, 53, 104, 820, 26, 14, 12, 18, 70, 105, 104, 1030
INVAR-5, Run: 088, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 128, 911, 26, 19, 7, 23, 60, 90, 128, 1091
INVAR-5, Run: 089, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 117, 583, 26, 16, 10, 24, 58, 87, 117, 757
INVAR-5, Run: 090, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 150, 939, 26, 16, 10, 22, 62, 93, 150, 1125
INVAR-5, Run: 091, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 85, 784, 26, 21, 5, 22, 62, 93, 85, 970
INVAR-5, Run: 092, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 93, 769, 26, 15, 11, 21, 64, 96, 93, 961
INVAR-5, Run: 093, F, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0, 13, 53, 123, 1317, 26, 12, 14, 20, 66, 99, 123, 1515
INVAR-5, Run: 094, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 119, 764, 26, 13, 13, 24, 58, 87, 119, 938
INVAR-5, Run: 095, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 75, 629, 26, 19, 7, 23, 60, 90, 75, 809
INVAR-5, Run: 096, F, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0, 5, 53, 123, 665, 26, 17, 9, 24, 58, 87, 123, 839
INVAR-5, Run: 097, F, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0, 11, 53, 72, 859, 26, 22, 4, 21, 64, 96, 72, 1051
INVAR-5, Run: 098, F, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0, 15, 53, 99, 689, 26, 16, 10, 19, 68, 102, 99, 893
INVAR-5, Run: 099, F, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0, 9, 53, 121, 715, 26, 17, 9, 22, 62, 93, 121, 901
INVAR-5, Run: 100, F, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0, 7, 53, 84, 788, 26, 19, 7, 23, 60, 90, 84, 968
INVAR-6, Run: 001, F, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0, 13, 175, 607, 4983, 87, 62, 25, 81, 188, 282, 607, 5547
INVAR-6, Run: 002, F, 0, 625, 0, 0, 1, 0, 600, 75, 0, 0, 0, 25, 175, 620, 4175, 87, 50, 37, 75, 200, 300, 620, 4775
INVAR-6, Run: 003, F, 0, 649, 0, 0, 1, 0, 618, 72, 0, 0, 0, 31, 175, 553, 5521, 87, 61, 26, 72, 206, 309, 553, 6139
INVAR-6, Run: 004, F, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0, 13, 175, 754, 5065, 87, 56, 31, 81, 188, 282, 754, 5629
INVAR-6, Run: 005, F, 0, 569, 0, 0, 1, 0, 558, 82, 0, 0, 0, 11, 175, 581, 3633, 87, 51, 36, 82, 186, 279, 581, 4191
INVAR-6, Run: 006, F, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0, 15, 175, 589, 4142, 87, 55, 32, 80, 190, 285, 589, 4712
INVAR-6, Run: 007, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 612, 4267, 87, 52, 35, 78, 194, 291, 612, 4849
INVAR-6, Run: 008, F, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0, 23, 175, 700, 4909, 87, 54, 33, 76, 198, 297, 700, 5503
INVAR-6, Run: 009, F, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0, 15, 175, 844, 5106, 87, 61, 26, 80, 190, 285, 844, 5676
INVAR-6, Run: 010, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 612, 6219, 87, 65, 22, 77, 196, 294, 612, 6807
INVAR-6, Run: 011, F, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0, 15, 175, 599, 4364, 87, 61, 26, 80, 190, 285, 599, 4934
INVAR-6, Run: 012, F, 0, 633, 0, 0, 1, 0, 606, 74, 0, 0, 0, 27, 175, 628, 4830, 87, 54, 33, 74, 202, 303, 628, 5436
INVAR-6, Run: 013, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 724, 4645, 87, 50, 37, 77, 196, 294, 724, 5233
INVAR-6, Run: 014, F, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0, 17, 175, 779, 6680, 87, 62, 25, 79, 192, 288, 779, 7256
INVAR-6, Run: 015, F, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0, 17, 175, 684, 4847, 87, 55, 32, 79, 192, 288, 684, 5423
INVAR-6, Run: 016, F, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0, 13, 175, 528, 4885, 87, 60, 27, 81, 188, 282, 528, 5449
INVAR-6, Run: 017, F, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0, 15, 175, 527, 3446, 87, 64, 23, 80, 190, 285, 527, 4016
INVAR-6, Run: 018, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 656, 3811, 87, 43, 44, 77, 196, 294, 656, 4399
INVAR-6, Run: 019, F, 0, 641, 0, 0, 1, 0, 612, 73, 0, 0, 0, 29, 175, 637, 4419, 87, 52, 35, 73, 204, 306, 637, 5031
INVAR-6, Run: 020, F, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0, 17, 175, 807, 6107, 87, 60, 27, 79, 192, 288, 807, 6683
INVAR-6, Run: 021, F, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0, 17, 175, 1018, 6278, 87, 52, 35, 79, 192, 288, 1018, 6854
INVAR-6, Run: 022, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 654, 3807, 87, 47, 40, 78, 194, 291, 654, 4389
INVAR-6, Run: 023, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 740, 4181, 87, 52, 35, 77, 196, 294, 740, 4769
INVAR-6, Run: 024, F, 0, 625, 0, 0, 1, 0, 600, 75, 0, 0, 0, 25, 175, 620, 5169, 87, 68, 19, 75, 200, 300, 620, 5769
INVAR-6, Run: 025, F, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0, 17, 175, 701, 5159, 87, 59, 28, 79, 192, 288, 701, 5735
INVAR-6, Run: 026, F, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0, 13, 175, 1047, 6842, 87, 59, 28, 81, 188, 282, 1047, 7406
INVAR-6, Run: 027, F, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0, 23, 175, 564, 3845, 87, 53, 34, 76, 198, 297, 564, 4439
INVAR-6, Run: 028, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 525, 4609, 87, 61, 26, 78, 194, 291, 525, 5191
INVAR-6, Run: 029, F, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0, 23, 175, 573, 3796, 87, 62, 25, 76, 198, 297, 573, 4390
INVAR-6, Run: 030, F, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0, 23, 175, 718, 4074, 87, 56, 31, 76, 198, 297, 718, 4668
INVAR-6, Run: 031, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 437, 5205, 87, 61, 26, 78, 194, 291, 437, 5787
INVAR-6, Run: 032, F, 0, 625, 0, 0, 1, 0, 600, 75, 0, 0, 0, 25, 175, 638, 3679, 87, 59, 28, 75, 200, 300, 638, 4279
INVAR-6, Run: 033, F, 0, 561, 0, 0, 1, 0, 552, 83, 0, 0, 0, 9, 175, 659, 5063, 87, 47, 40, 83, 184, 276, 659, 5615
INVAR-6, Run: 034, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 577, 3918, 87, 57, 30, 77, 196, 294, 577, 4506
INVAR-6, Run: 035, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 696, 4771, 87, 55, 32, 77, 196, 294, 696, 5359
INVAR-6, Run: 036, F, 0, 569, 0, 0, 1, 0, 558, 82, 0, 0, 0, 11, 175, 640, 4767, 87, 55, 32, 82, 186, 279, 640, 5325
INVAR-6, Run: 037, F, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0, 15, 175, 681, 4473, 87, 55, 32, 80, 190, 285, 681, 5043
INVAR-6, Run: 038, F, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0, 15, 175, 738, 5448, 87, 58, 29, 80, 190, 285, 738, 6018
INVAR-6, Run: 039, F, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0, 15, 175, 736, 4885, 87, 48, 39, 80, 190, 285, 736, 5455
INVAR-6, Run: 040, F, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0, 13, 175, 739, 3585, 87, 51, 36, 81, 188, 282, 739, 4149
INVAR-6, Run: 041, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 542, 3717, 87, 41, 46, 78, 194, 291, 542, 4299
INVAR-6, Run: 042, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 687, 5158, 87, 48, 39, 78, 194, 291, 687, 5740
INVAR-6, Run: 043, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 617, 4696, 87, 61, 26, 78, 194, 291, 617, 5278
INVAR-6, Run: 044, F, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0, 19, 175, 586, 4850, 87, 62, 25, 78, 194, 291, 586, 5432
INVAR-6, Run: 045, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 605, 3930, 87, 52, 35, 77, 196, 294, 605, 4518
INVAR-6, Run: 046, F, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0, 21, 175, 759, 6011, 87, 49, 38, 77, 196, 294, 759, 6599
INVAR-6, Run: 047, F, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0, 17, 175, 1229, 7475, 87, 53, 34, 79, 192, 288, 1229, 8051
INVAR-6, Run: 048, F, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0, 23, 175, 602, 4702, 87, 55, 32, 76, 198, 297, 602, 5296
