Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 82, 0, 47, 1, 445, 0, 129, 164, 669, 3657, 82, 47, 34, 82, 164, 246, 751, 3704
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 465, 2270, 82, 53, 28, 82, 164, 246, 547, 2270
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 82, 0, 4, 1, 488, 0, 86, 164, 703, 4021, 82, 60, 21, 82, 164, 246, 785, 4025
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 82, 0, 128, 1, 364, 0, 210, 164, 534, 2955, 82, 45, 36, 82, 164, 246, 616, 3083
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 545, 3249, 82, 49, 32, 82, 164, 246, 627, 3249
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 82, 0, 308, 1, 184, 0, 390, 164, 631, 3880, 82, 51, 30, 82, 164, 246, 713, 4188
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 82, 0, 1, 1, 491, 0, 83, 164, 676, 3388, 82, 48, 33, 82, 164, 246, 758, 3389
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 82, 0, 255, 1, 237, 0, 337, 164, 693, 3394, 82, 49, 32, 82, 164, 246, 775, 3649
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 82, 0, 77, 1, 415, 0, 159, 164, 561, 2724, 82, 42, 39, 82, 164, 246, 643, 2801
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 82, 0, 47, 1, 445, 0, 129, 164, 569, 3719, 82, 57, 24, 82, 164, 246, 651, 3766
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 82, 0, 20, 1, 472, 0, 102, 164, 643, 3843, 82, 51, 30, 82, 164, 246, 725, 3863
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 82, 0, 7, 1, 485, 0, 89, 164, 621, 3409, 82, 54, 27, 82, 164, 246, 703, 3416
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 82, 0, 29, 1, 463, 0, 111, 164, 529, 3492, 82, 54, 27, 82, 164, 246, 611, 3521
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 532, 2808, 82, 55, 26, 82, 164, 246, 614, 2808
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 82, 0, 287, 1, 205, 0, 369, 164, 511, 2577, 82, 49, 32, 82, 164, 246, 593, 2864
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 82, 0, 10, 1, 482, 0, 92, 164, 585, 3753, 82, 49, 32, 82, 164, 246, 667, 3763
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 597, 2970, 82, 53, 28, 82, 164, 246, 679, 2970
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 82, 0, 98, 1, 394, 0, 180, 164, 534, 3329, 82, 56, 25, 82, 164, 246, 616, 3427
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 578, 2727, 82, 49, 32, 82, 164, 246, 660, 2727
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 570, 2995, 82, 42, 39, 82, 164, 246, 652, 2995
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 82, 0, 18, 1, 474, 0, 100, 164, 771, 4125, 82, 51, 30, 82, 164, 246, 853, 4143
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 82, 0, 40, 1, 452, 0, 122, 164, 692, 4092, 82, 59, 22, 82, 164, 246, 774, 4132
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 82, 0, 2, 1, 490, 0, 84, 164, 703, 3966, 82, 56, 25, 82, 164, 246, 785, 3968
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 82, 0, 161, 1, 331, 0, 243, 164, 552, 2975, 82, 47, 34, 82, 164, 246, 634, 3136
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 82, 0, 294, 1, 198, 0, 376, 164, 602, 3309, 82, 54, 27, 82, 164, 246, 684, 3603
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 82, 0, 289, 1, 203, 0, 371, 164, 516, 3167, 82, 51, 30, 82, 164, 246, 598, 3456
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 623, 3191, 82, 56, 25, 82, 164, 246, 705, 3191
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 634, 3705, 82, 54, 27, 82, 164, 246, 716, 3705
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 82, 0, 21, 1, 471, 0, 103, 164, 654, 3833, 82, 47, 34, 82, 164, 246, 736, 3854
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 82, 0, 200, 1, 292, 0, 282, 164, 654, 3027, 82, 53, 28, 82, 164, 246, 736, 3227
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 82, 0, 16, 1, 476, 0, 98, 164, 860, 3554, 82, 54, 27, 82, 164, 246, 942, 3570
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 82, 0, 8, 1, 484, 0, 90, 164, 496, 3509, 82, 47, 34, 82, 164, 246, 578, 3517
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 82, 0, 37, 1, 455, 0, 119, 164, 754, 3961, 82, 61, 20, 82, 164, 246, 836, 3998
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 520, 3026, 82, 57, 24, 82, 164, 246, 602, 3026
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 563, 2881, 82, 53, 28, 82, 164, 246, 645, 2881
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 82, 0, 38, 1, 454, 0, 120, 164, 376, 2787, 82, 54, 27, 82, 164, 246, 458, 2825
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 82, 0, 33, 1, 459, 0, 115, 164, 547, 3360, 82, 51, 30, 82, 164, 246, 629, 3393
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 82, 0, 292, 1, 200, 0, 374, 164, 655, 3418, 82, 51, 30, 82, 164, 246, 737, 3710
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 82, 0, 111, 1, 381, 0, 193, 164, 508, 3157, 82, 56, 25, 82, 164, 246, 590, 3268
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 82, 0, 254, 1, 238, 0, 336, 164, 643, 3528, 82, 53, 28, 82, 164, 246, 725, 3782
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 82, 0, 7, 1, 485, 0, 89, 164, 635, 4000, 82, 49, 32, 82, 164, 246, 717, 4007
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 667, 3494, 82, 52, 29, 82, 164, 246, 749, 3494
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 620, 3727, 82, 57, 24, 82, 164, 246, 702, 3727
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 82, 0, 1, 1, 491, 0, 83, 164, 577, 3685, 82, 55, 26, 82, 164, 246, 659, 3686
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 82, 0, 69, 1, 423, 0, 151, 164, 554, 3614, 82, 48, 33, 82, 164, 246, 636, 3683
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 82, 0, 54, 1, 438, 0, 136, 164, 474, 2623, 82, 59, 22, 82, 164, 246, 556, 2677
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 82, 0, 79, 1, 413, 0, 161, 164, 674, 3517, 82, 47, 34, 82, 164, 246, 756, 3596
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 82, 0, 4, 1, 488, 0, 86, 164, 733, 3517, 82, 48, 33, 82, 164, 246, 815, 3521
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 82, 0, 12, 1, 480, 0, 94, 164, 608, 4196, 82, 56, 25, 82, 164, 246, 690, 4208
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 82, 0, 248, 1, 244, 0, 330, 164, 504, 2910, 82, 49, 32, 82, 164, 246, 586, 3158
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 82, 0, 52, 1, 440, 0, 134, 164, 475, 3484, 82, 58, 23, 82, 164, 246, 557, 3536
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 82, 0, 238, 1, 254, 0, 320, 164, 630, 3725, 82, 42, 39, 82, 164, 246, 712, 3963
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 82, 0, 176, 1, 316, 0, 258, 164, 620, 3290, 82, 57, 24, 82, 164, 246, 702, 3466
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 82, 0, 24, 1, 468, 0, 106, 164, 615, 3709, 82, 45, 36, 82, 164, 246, 697, 3733
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 82, 0, 13, 1, 479, 0, 95, 164, 503, 3112, 82, 59, 22, 82, 164, 246, 585, 3125
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 82, 0, 54, 1, 438, 0, 136, 164, 563, 2872, 82, 51, 30, 82, 164, 246, 645, 2926
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 82, 0, 20, 1, 472, 0, 102, 164, 551, 3145, 82, 44, 37, 82, 164, 246, 633, 3165
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 507, 2845, 82, 59, 22, 82, 164, 246, 589, 2845
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 82, 0, 63, 1, 429, 0, 145, 164, 454, 3546, 82, 55, 26, 82, 164, 246, 536, 3609
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 82, 0, 111, 1, 381, 0, 193, 164, 527, 3186, 82, 52, 29, 82, 164, 246, 609, 3297
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 691, 3530, 82, 54, 27, 82, 164, 246, 773, 3530
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 543, 2716, 82, 52, 29, 82, 164, 246, 625, 2716
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 689, 3459, 82, 50, 31, 82, 164, 246, 771, 3459
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 82, 0, 25, 1, 467, 0, 107, 164, 525, 3075, 82, 45, 36, 82, 164, 246, 607, 3100
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 82, 0, 18, 1, 474, 0, 100, 164, 758, 4414, 82, 45, 36, 82, 164, 246, 840, 4432
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 82, 0, 96, 1, 396, 0, 178, 164, 722, 3406, 82, 52, 29, 82, 164, 246, 804, 3502
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 82, 0, 118, 1, 374, 0, 200, 164, 569, 3113, 82, 45, 36, 82, 164, 246, 651, 3231
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 82, 0, 147, 1, 345, 0, 229, 164, 614, 3911, 82, 43, 38, 82, 164, 246, 696, 4058
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 82, 0, 157, 1, 335, 0, 239, 164, 466, 2606, 82, 44, 37, 82, 164, 246, 548, 2763
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 82, 0, 164, 1, 328, 0, 246, 164, 562, 2765, 82, 49, 32, 82, 164, 246, 644, 2929
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 82, 0, 97, 1, 395, 0, 179, 164, 546, 3075, 82, 45, 36, 82, 164, 246, 628, 3172
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 82, 0, 24, 1, 468, 0, 106, 164, 508, 3221, 82, 57, 24, 82, 164, 246, 590, 3245
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 650, 3174, 82, 46, 35, 82, 164, 246, 732, 3174
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 82, 164, 662, 3087, 82, 47, 34, 82, 164, 246, 744, 3087
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 82, 0, 181, 1, 311, 0, 263, 164, 784, 3672, 82, 38, 43, 82, 164, 246, 866, 3853
INVAR-4, Run: 001, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 34, 215, 19, 14, 5, 19, 39, 58, 34, 333
INVAR-4, Run: 002, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 66, 250, 19, 13, 6, 19, 39, 58, 66, 368
INVAR-4, Run: 003, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 88, 370, 19, 14, 5, 19, 39, 58, 88, 488
INVAR-4, Run: 004, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 56, 263, 19, 16, 3, 19, 39, 58, 56, 381
INVAR-4, Run: 005, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 82, 263, 19, 9, 10, 19, 39, 58, 82, 381
INVAR-4, Run: 006, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 81, 324, 19, 15, 4, 19, 39, 58, 81, 442
INVAR-4, Run: 007, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 46, 299, 19, 18, 1, 19, 39, 58, 46, 417
INVAR-4, Run: 008, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 61, 205, 19, 12, 7, 19, 39, 58, 61, 323
INVAR-4, Run: 009, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 60, 226, 19, 11, 8, 19, 39, 58, 60, 344
INVAR-4, Run: 010, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 68, 378, 19, 13, 6, 19, 39, 58, 68, 496
INVAR-4, Run: 011, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 62, 325, 19, 14, 5, 19, 39, 58, 62, 443
INVAR-4, Run: 012, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 86, 321, 19, 12, 7, 19, 39, 58, 86, 439
INVAR-4, Run: 013, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 79, 269, 19, 10, 9, 19, 39, 58, 79, 387
INVAR-4, Run: 014, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 71, 333, 19, 11, 8, 19, 39, 58, 71, 451
INVAR-4, Run: 015, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 70, 445, 19, 15, 4, 19, 39, 58, 70, 563
INVAR-4, Run: 016, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 45, 261, 19, 13, 6, 19, 39, 58, 45, 379
INVAR-4, Run: 017, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 64, 257, 19, 10, 9, 19, 39, 58, 64, 375
INVAR-4, Run: 018, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 62, 266, 19, 11, 8, 19, 39, 58, 62, 384
INVAR-4, Run: 019, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 40, 265, 19, 13, 6, 19, 39, 58, 40, 383
INVAR-4, Run: 020, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 60, 331, 19, 14, 5, 19, 39, 58, 60, 449
INVAR-4, Run: 021, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 72, 361, 19, 15, 4, 19, 39, 58, 72, 479
INVAR-4, Run: 022, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 64, 236, 19, 12, 7, 19, 39, 58, 64, 354
INVAR-4, Run: 023, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 55, 223, 19, 13, 6, 19, 39, 58, 55, 341
INVAR-4, Run: 024, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 50, 251, 19, 14, 5, 19, 39, 58, 50, 369
INVAR-4, Run: 025, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 51, 315, 19, 10, 9, 19, 39, 58, 51, 433
INVAR-4, Run: 026, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 91, 396, 19, 13, 6, 19, 39, 58, 91, 514
INVAR-4, Run: 027, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 91, 340, 19, 10, 9, 19, 39, 58, 91, 458
INVAR-4, Run: 028, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 52, 286, 19, 13, 6, 19, 39, 58, 52, 404
INVAR-4, Run: 029, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 65, 353, 19, 11, 8, 19, 39, 58, 65, 471
INVAR-4, Run: 030, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 106, 594, 19, 10, 9, 19, 39, 58, 106, 712
INVAR-4, Run: 031, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 59, 194, 19, 13, 6, 19, 39, 58, 59, 312
INVAR-4, Run: 032, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 48, 259, 19, 16, 3, 19, 39, 58, 48, 377
INVAR-4, Run: 033, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 31, 165, 19, 15, 4, 19, 39, 58, 31, 283
INVAR-4, Run: 034, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 87, 375, 19, 11, 8, 19, 39, 58, 87, 493
INVAR-4, Run: 035, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 56, 240, 19, 9, 10, 19, 39, 58, 56, 358
INVAR-4, Run: 036, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 104, 482, 19, 10, 9, 19, 39, 58, 104, 600
INVAR-4, Run: 037, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 49, 195, 19, 11, 8, 19, 39, 58, 49, 313
INVAR-4, Run: 038, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 59, 287, 19, 11, 8, 19, 39, 58, 59, 405
INVAR-4, Run: 039, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 96, 511, 19, 16, 3, 19, 39, 58, 96, 629
INVAR-4, Run: 040, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 60, 278, 19, 16, 3, 19, 39, 58, 60, 396
INVAR-4, Run: 041, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 55, 239, 19, 10, 9, 19, 39, 58, 55, 357
INVAR-4, Run: 042, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 58, 285, 19, 12, 7, 19, 39, 58, 58, 403
INVAR-4, Run: 043, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 94, 529, 19, 17, 2, 19, 39, 58, 94, 647
INVAR-4, Run: 044, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 59, 249, 19, 16, 3, 19, 39, 58, 59, 367
INVAR-4, Run: 045, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 77, 418, 19, 8, 11, 19, 39, 58, 77, 536
INVAR-4, Run: 046, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 56, 449, 19, 14, 5, 19, 39, 58, 56, 567
INVAR-4, Run: 047, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 78, 249, 19, 10, 9, 19, 39, 58, 78, 367
INVAR-4, Run: 048, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 90, 438, 19, 12, 7, 19, 39, 58, 90, 556
INVAR-4, Run: 049, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 59, 241, 19, 16, 3, 19, 39, 58, 59, 359
INVAR-4, Run: 050, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 74, 226, 19, 8, 11, 19, 39, 58, 74, 344
INVAR-4, Run: 051, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 57, 163, 19, 14, 5, 19, 39, 58, 57, 281
INVAR-4, Run: 052, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 68, 280, 19, 8, 11, 19, 39, 58, 68, 398
INVAR-4, Run: 053, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 56, 292, 19, 12, 7, 19, 39, 58, 56, 410
INVAR-4, Run: 054, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 69, 324, 19, 12, 7, 19, 39, 58, 69, 442
INVAR-4, Run: 055, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 68, 388, 19, 16, 3, 19, 39, 58, 68, 506
INVAR-4, Run: 056, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 61, 304, 19, 13, 6, 19, 39, 58, 61, 422
INVAR-4, Run: 057, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 70, 417, 19, 11, 8, 19, 39, 58, 70, 535
INVAR-4, Run: 058, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 45, 239, 19, 9, 10, 19, 39, 58, 45, 357
INVAR-4, Run: 059, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 53, 342, 19, 15, 4, 19, 39, 58, 53, 460
INVAR-4, Run: 060, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 60, 308, 19, 11, 8, 19, 39, 58, 60, 426
INVAR-4, Run: 061, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 62, 213, 19, 15, 4, 19, 39, 58, 62, 331
INVAR-4, Run: 062, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 77, 407, 19, 13, 6, 19, 39, 58, 77, 525
INVAR-4, Run: 063, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 62, 347, 19, 13, 6, 19, 39, 58, 62, 465
INVAR-4, Run: 064, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 43, 330, 19, 14, 5, 19, 39, 58, 43, 448
INVAR-4, Run: 065, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 75, 291, 19, 10, 9, 19, 39, 58, 75, 409
INVAR-4, Run: 066, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 86, 349, 19, 9, 10, 19, 39, 58, 86, 467
INVAR-4, Run: 067, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 98, 369, 19, 10, 9, 19, 39, 58, 98, 487
INVAR-4, Run: 068, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 98, 402, 19, 10, 9, 19, 39, 58, 98, 520
INVAR-4, Run: 069, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 86, 310, 19, 16, 3, 19, 39, 58, 86, 428
INVAR-4, Run: 070, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 95, 371, 19, 14, 5, 19, 39, 58, 95, 489
INVAR-4, Run: 071, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 60, 171, 19, 14, 5, 19, 39, 58, 60, 289
INVAR-4, Run: 072, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 87, 414, 19, 12, 7, 19, 39, 58, 87, 532
INVAR-4, Run: 073, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 44, 231, 19, 12, 7, 19, 39, 58, 44, 349
INVAR-4, Run: 074, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 90, 477, 19, 17, 2, 19, 39, 58, 90, 595
INVAR-4, Run: 075, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 69, 260, 19, 12, 7, 19, 39, 58, 69, 378
INVAR-4, Run: 076, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 70, 239, 19, 13, 6, 19, 39, 58, 70, 357
INVAR-4, Run: 077, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 81, 367, 19, 14, 5, 19, 39, 58, 81, 485
INVAR-4, Run: 078, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 85, 413, 19, 11, 8, 19, 39, 58, 85, 531
INVAR-4, Run: 079, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 76, 479, 19, 15, 4, 19, 39, 58, 76, 597
INVAR-4, Run: 080, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 47, 228, 19, 10, 9, 19, 39, 58, 47, 346
INVAR-4, Run: 081, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 96, 439, 19, 13, 6, 19, 39, 58, 96, 557
INVAR-4, Run: 082, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 49, 404, 19, 16, 3, 19, 39, 58, 49, 522
INVAR-4, Run: 083, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 99, 486, 19, 14, 5, 19, 39, 58, 99, 604
INVAR-4, Run: 084, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 44, 262, 19, 16, 3, 19, 39, 58, 44, 380
INVAR-4, Run: 085, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 79, 356, 19, 14, 5, 19, 39, 58, 79, 474
INVAR-4, Run: 086, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 89, 525, 19, 13, 6, 19, 39, 58, 89, 643
INVAR-4, Run: 087, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 62, 271, 19, 16, 3, 19, 39, 58, 62, 389
INVAR-4, Run: 088, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 78, 313, 19, 12, 7, 19, 39, 58, 78, 431
