Input Number, Run_Number, Result@ 100, PE, X1, A, B, C, PO, D, CO, Y, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-10, Run: 048, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6237, 55, 55, 5603, 105, 68, 26, 105, 105, 211, 4521, 2260
INVAR-10, Run: 049, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 5868, 76, 76, 5234, 105, 60, 34, 105, 105, 211, 4545, 2272
INVAR-10, Run: 050, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6051, 66, 66, 5405, 107, 59, 33, 107, 107, 215, 4497, 2248
INVAR-10, Run: 051, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 7657, 67, 67, 7017, 106, 61, 32, 106, 106, 213, 6859, 3429
INVAR-10, Run: 052, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 7422, 63, 63, 6782, 106, 59, 34, 106, 106, 213, 7047, 3523
INVAR-10, Run: 053, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6898, 88, 88, 6258, 106, 59, 34, 106, 106, 213, 6023, 3011
INVAR-10, Run: 054, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 7129, 61, 61, 6483, 107, 70, 22, 107, 107, 215, 6099, 3049
INVAR-10, Run: 055, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6172, 74, 74, 5532, 106, 53, 40, 106, 106, 213, 6175, 3087
INVAR-10, Run: 056, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6880, 66, 66, 6246, 105, 60, 34, 105, 105, 211, 6631, 3315
INVAR-10, Run: 057, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 8103, 64, 64, 7457, 107, 61, 31, 107, 107, 215, 6407, 3203
INVAR-10, Run: 058, P, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 5920, 68, 68, 5268, 108, 55, 36, 108, 108, 217, 7059, 3529
INVAR-10, Run: 059, P, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 6554, 72, 72, 5926, 104, 61, 34, 104, 104, 209, 5223, 2611
INVAR-10, Run: 060, P, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 7820, 48, 48, 7168, 108, 60, 31, 108, 108, 217, 7461, 3730
INVAR-10, Run: 061, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6466, 54, 54, 5820, 107, 59, 33, 107, 107, 215, 4881, 2440
INVAR-10, Run: 062, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6467, 46, 46, 5821, 107, 65, 27, 107, 107, 215, 4645, 2322
INVAR-10, Run: 063, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 5150, 68, 68, 4510, 106, 61, 32, 106, 106, 213, 5045, 2522
INVAR-10, Run: 064, P, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 5916, 76, 76, 5288, 104, 60, 35, 104, 104, 209, 4869, 2434
INVAR-10, Run: 065, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6049, 57, 57, 5415, 105, 68, 26, 105, 105, 211, 6397, 3198
INVAR-10, Run: 066, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6724, 55, 55, 6078, 107, 61, 31, 107, 107, 215, 6925, 3462
INVAR-10, Run: 067, P, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 7337, 60, 60, 6685, 108, 63, 28, 108, 108, 217, 5025, 2512
INVAR-10, Run: 068, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 5114, 60, 60, 4474, 106, 54, 39, 106, 106, 213, 5959, 2979
INVAR-10, Run: 069, P, 0, 0, 1, 0, 0, 1, 0, 622, 622, 0, 103, 1, 7, 207, 5025, 62, 62, 4403, 103, 64, 32, 103, 103, 207, 5193, 2596
INVAR-10, Run: 070, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 5923, 63, 63, 5283, 106, 64, 29, 106, 106, 213, 4693, 2346
INVAR-10, Run: 071, P, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 6783, 59, 59, 6131, 108, 67, 24, 108, 108, 217, 4789, 2394
INVAR-10, Run: 072, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 7848, 70, 70, 7214, 105, 53, 41, 105, 105, 211, 6135, 3067
INVAR-10, Run: 073, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6250, 78, 78, 5616, 105, 65, 29, 105, 105, 211, 6733, 3366
INVAR-10, Run: 074, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6860, 79, 79, 6226, 105, 57, 37, 105, 105, 211, 5345, 2672
INVAR-10, Run: 075, P, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 6519, 64, 64, 5867, 108, 56, 35, 108, 108, 217, 8895, 4447
INVAR-10, Run: 076, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 7023, 71, 71, 6389, 105, 61, 33, 105, 105, 211, 6061, 3030
INVAR-10, Run: 077, P, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 6548, 68, 68, 5896, 108, 58, 33, 108, 108, 217, 7073, 3536
INVAR-10, Run: 078, P, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 6575, 59, 59, 5947, 104, 59, 36, 104, 104, 209, 5901, 2950
INVAR-10, Run: 079, P, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 7583, 64, 64, 6925, 109, 53, 37, 109, 109, 219, 8425, 4212
INVAR-10, Run: 080, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6627, 62, 62, 5981, 107, 57, 35, 107, 107, 215, 5597, 2798
INVAR-10, Run: 081, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 5687, 66, 66, 5053, 105, 62, 32, 105, 105, 211, 5829, 2914
INVAR-10, Run: 082, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6029, 51, 51, 5389, 106, 60, 33, 106, 106, 213, 5677, 2838
INVAR-10, Run: 083, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6918, 55, 55, 6284, 105, 69, 25, 105, 105, 211, 6591, 3295
INVAR-10, Run: 084, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 5981, 61, 61, 5335, 107, 62, 30, 107, 107, 215, 6751, 3375
INVAR-10, Run: 085, P, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 4997, 60, 60, 4369, 104, 66, 29, 104, 104, 209, 4627, 2313
INVAR-10, Run: 086, P, 0, 0, 1, 0, 0, 1, 0, 664, 664, 0, 110, 1, 21, 221, 6105, 74, 74, 5441, 110, 60, 29, 110, 110, 221, 7901, 3950
INVAR-10, Run: 087, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 8203, 59, 59, 7557, 107, 57, 35, 107, 107, 215, 6493, 3246
INVAR-10, Run: 088, P, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 6293, 74, 74, 5635, 109, 54, 36, 109, 109, 219, 8341, 4170
INVAR-10, Run: 089, P, 0, 0, 1, 0, 0, 1, 0, 634, 634, 0, 105, 1, 11, 211, 6495, 58, 58, 5861, 105, 66, 28, 105, 105, 211, 5015, 2507
INVAR-10, Run: 090, P, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 5749, 59, 59, 5121, 104, 64, 31, 104, 104, 209, 6215, 3107
INVAR-10, Run: 091, P, 0, 0, 1, 0, 0, 1, 0, 622, 622, 0, 103, 1, 7, 207, 7654, 69, 69, 7032, 103, 66, 30, 103, 103, 207, 4485, 2242
INVAR-10, Run: 092, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6604, 79, 79, 5964, 106, 60, 33, 106, 106, 213, 4699, 2349
INVAR-10, Run: 093, P, 0, 0, 1, 0, 0, 1, 0, 652, 652, 0, 108, 1, 17, 217, 7543, 50, 50, 6891, 108, 66, 25, 108, 108, 217, 5035, 2517
INVAR-10, Run: 094, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6491, 50, 50, 5851, 106, 66, 27, 106, 106, 213, 5607, 2803
INVAR-10, Run: 095, P, 0, 0, 1, 0, 0, 1, 0, 658, 658, 0, 109, 1, 19, 219, 5725, 63, 63, 5067, 109, 59, 31, 109, 109, 219, 7591, 3795
INVAR-10, Run: 096, P, 0, 0, 1, 0, 0, 1, 0, 628, 628, 0, 104, 1, 9, 209, 6207, 53, 53, 5579, 104, 60, 35, 104, 104, 209, 5435, 2717
INVAR-10, Run: 097, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 6122, 55, 55, 5476, 107, 57, 35, 107, 107, 215, 5385, 2692
INVAR-10, Run: 098, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6407, 67, 67, 5767, 106, 49, 44, 106, 106, 213, 4679, 2339
INVAR-10, Run: 099, P, 0, 0, 1, 0, 0, 1, 0, 646, 646, 0, 107, 1, 15, 215, 5887, 77, 77, 5241, 107, 61, 31, 107, 107, 215, 5215, 2607
INVAR-10, Run: 100, P, 0, 0, 1, 0, 0, 1, 0, 640, 640, 0, 106, 1, 13, 213, 6762, 45, 45, 6122, 106, 63, 30, 106, 106, 213, 7165, 3582
INVAR-2, Run: 001, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1000, 19, 19, 816, 30, 18, 7, 30, 30, 61, 869, 434
INVAR-2, Run: 002, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1138, 11, 11, 942, 32, 12, 11, 32, 32, 65, 1355, 677
INVAR-2, Run: 003, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1239, 26, 26, 1049, 31, 18, 6, 31, 31, 63, 731, 365
INVAR-2, Run: 004, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1368, 27, 27, 1172, 32, 16, 7, 32, 32, 65, 1415, 707
INVAR-2, Run: 005, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 995, 20, 20, 805, 31, 13, 11, 31, 31, 63, 991, 495
INVAR-2, Run: 006, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 973, 14, 14, 777, 32, 18, 5, 32, 32, 65, 591, 295
INVAR-2, Run: 007, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1323, 31, 31, 1127, 32, 13, 10, 32, 32, 65, 1075, 537
INVAR-2, Run: 008, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 835, 28, 28, 639, 32, 17, 6, 32, 32, 65, 611, 305
INVAR-2, Run: 009, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 1, 57, 688, 12, 12, 516, 28, 18, 9, 28, 28, 57, 533, 266
INVAR-2, Run: 010, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 817, 22, 22, 633, 30, 17, 8, 30, 30, 61, 1307, 653
INVAR-2, Run: 011, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 946, 22, 22, 750, 32, 14, 9, 32, 32, 65, 621, 310
INVAR-2, Run: 012, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 828, 14, 14, 644, 30, 20, 5, 30, 30, 61, 1645, 822
INVAR-2, Run: 013, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1029, 21, 21, 839, 31, 11, 13, 31, 31, 63, 1245, 622
INVAR-2, Run: 014, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1128, 22, 22, 938, 31, 18, 6, 31, 31, 63, 753, 376
INVAR-2, Run: 015, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 3, 59, 1022, 13, 13, 844, 29, 21, 5, 29, 29, 59, 597, 298
INVAR-2, Run: 016, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 884, 26, 26, 700, 30, 16, 9, 30, 30, 61, 497, 248
INVAR-2, Run: 017, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1002, 20, 20, 812, 31, 16, 8, 31, 31, 63, 983, 491
INVAR-2, Run: 018, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 817, 8, 8, 633, 30, 19, 6, 30, 30, 61, 525, 262
INVAR-2, Run: 019, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 945, 21, 21, 749, 32, 18, 5, 32, 32, 65, 991, 495
INVAR-2, Run: 020, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1053, 22, 22, 869, 30, 21, 4, 30, 30, 61, 945, 472
INVAR-2, Run: 021, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 658, 19, 19, 474, 30, 15, 10, 30, 30, 61, 853, 426
INVAR-2, Run: 022, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1156, 34, 34, 960, 32, 16, 7, 32, 32, 65, 951, 475
INVAR-2, Run: 023, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 854, 18, 18, 658, 32, 15, 8, 32, 32, 65, 737, 368
INVAR-2, Run: 024, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 942, 31, 31, 746, 32, 14, 9, 32, 32, 65, 1011, 505
INVAR-2, Run: 025, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 3, 59, 910, 21, 21, 732, 29, 19, 7, 29, 29, 59, 561, 280
INVAR-2, Run: 026, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1219, 21, 21, 1029, 31, 18, 6, 31, 31, 63, 681, 340
INVAR-2, Run: 027, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 876, 17, 17, 692, 30, 20, 5, 30, 30, 61, 635, 317
INVAR-2, Run: 028, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 893, 17, 17, 697, 32, 17, 6, 32, 32, 65, 1327, 663
INVAR-2, Run: 029, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 986, 10, 10, 796, 31, 15, 9, 31, 31, 63, 799, 399
INVAR-2, Run: 030, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1353, 25, 25, 1157, 32, 18, 5, 32, 32, 65, 559, 279
INVAR-2, Run: 031, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 3, 59, 932, 16, 16, 754, 29, 16, 10, 29, 29, 59, 539, 269
INVAR-2, Run: 032, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 886, 19, 19, 696, 31, 15, 9, 31, 31, 63, 1267, 633
INVAR-2, Run: 033, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1161, 21, 21, 971, 31, 19, 5, 31, 31, 63, 1065, 532
INVAR-2, Run: 034, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 909, 11, 11, 725, 30, 18, 7, 30, 30, 61, 845, 422
INVAR-2, Run: 035, P, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 11, 67, 1130, 19, 19, 928, 33, 15, 7, 33, 33, 67, 1297, 648
INVAR-2, Run: 036, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 878, 16, 16, 688, 31, 14, 10, 31, 31, 63, 1239, 619
INVAR-2, Run: 037, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1124, 25, 25, 940, 30, 18, 7, 30, 30, 61, 1197, 598
INVAR-2, Run: 038, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1181, 17, 17, 991, 31, 18, 6, 31, 31, 63, 759, 379
INVAR-2, Run: 039, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 899, 20, 20, 703, 32, 17, 6, 32, 32, 65, 953, 476
INVAR-2, Run: 040, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1315, 21, 21, 1119, 32, 15, 8, 32, 32, 65, 1135, 567
INVAR-2, Run: 041, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1229, 24, 24, 1033, 32, 17, 6, 32, 32, 65, 999, 499
INVAR-2, Run: 042, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 917, 24, 24, 727, 31, 10, 14, 31, 31, 63, 1203, 601
INVAR-2, Run: 043, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1336, 17, 17, 1146, 31, 19, 5, 31, 31, 63, 627, 313
INVAR-2, Run: 044, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1042, 16, 16, 852, 31, 15, 9, 31, 31, 63, 817, 408
INVAR-2, Run: 045, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1219, 23, 23, 1023, 32, 16, 7, 32, 32, 65, 1053, 526
INVAR-2, Run: 046, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1120, 10, 10, 930, 31, 21, 3, 31, 31, 63, 781, 390
INVAR-2, Run: 047, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 985, 21, 21, 795, 31, 13, 11, 31, 31, 63, 693, 346
INVAR-2, Run: 048, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 828, 15, 15, 638, 31, 17, 7, 31, 31, 63, 1383, 691
INVAR-2, Run: 049, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 955, 26, 26, 771, 30, 16, 9, 30, 30, 61, 573, 286
INVAR-2, Run: 050, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 947, 19, 19, 757, 31, 19, 5, 31, 31, 63, 863, 431
INVAR-2, Run: 051, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1097, 18, 18, 907, 31, 17, 7, 31, 31, 63, 957, 478
INVAR-2, Run: 052, P, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 11, 67, 1415, 19, 19, 1213, 33, 18, 4, 33, 33, 67, 815, 407
INVAR-2, Run: 053, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 832, 18, 18, 648, 30, 11, 14, 30, 30, 61, 691, 345
INVAR-2, Run: 054, P, 0, 0, 1, 0, 0, 1, 0, 214, 214, 0, 35, 1, 15, 71, 1447, 18, 18, 1233, 35, 14, 6, 35, 35, 71, 1119, 559
INVAR-2, Run: 055, P, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 11, 67, 1248, 31, 31, 1046, 33, 11, 11, 33, 33, 67, 1699, 849
INVAR-2, Run: 056, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 768, 14, 14, 584, 30, 19, 6, 30, 30, 61, 797, 398
INVAR-2, Run: 057, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 994, 24, 24, 804, 31, 16, 8, 31, 31, 63, 903, 451
INVAR-2, Run: 058, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 861, 12, 12, 671, 31, 17, 7, 31, 31, 63, 1007, 503
INVAR-2, Run: 059, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1181, 16, 16, 997, 30, 17, 8, 30, 30, 61, 1103, 551
INVAR-2, Run: 060, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1278, 20, 20, 1088, 31, 16, 8, 31, 31, 63, 901, 450
INVAR-2, Run: 061, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 854, 13, 13, 664, 31, 16, 8, 31, 31, 63, 1219, 609
INVAR-2, Run: 062, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1083, 19, 19, 899, 30, 18, 7, 30, 30, 61, 1581, 790
INVAR-2, Run: 063, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1141, 21, 21, 951, 31, 13, 11, 31, 31, 63, 1321, 660
INVAR-2, Run: 064, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1094, 11, 11, 910, 30, 13, 12, 30, 30, 61, 681, 340
INVAR-2, Run: 065, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 837, 16, 16, 653, 30, 15, 10, 30, 30, 61, 1461, 730
INVAR-2, Run: 066, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1336, 25, 25, 1152, 30, 16, 9, 30, 30, 61, 717, 358
INVAR-2, Run: 067, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1322, 13, 13, 1126, 32, 15, 8, 32, 32, 65, 1127, 563
INVAR-2, Run: 068, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 985, 11, 11, 795, 31, 20, 4, 31, 31, 63, 1083, 541
INVAR-2, Run: 069, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1065, 24, 24, 869, 32, 15, 8, 32, 32, 65, 951, 475
INVAR-2, Run: 070, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 827, 21, 21, 643, 30, 18, 7, 30, 30, 61, 551, 275
INVAR-2, Run: 071, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 996, 14, 14, 812, 30, 19, 6, 30, 30, 61, 1349, 674
INVAR-2, Run: 072, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 853, 16, 16, 663, 31, 20, 4, 31, 31, 63, 1443, 721
INVAR-2, Run: 073, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 895, 13, 13, 711, 30, 15, 10, 30, 30, 61, 411, 205
INVAR-2, Run: 074, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1284, 18, 18, 1094, 31, 17, 7, 31, 31, 63, 1007, 503
INVAR-2, Run: 075, P, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 11, 67, 1416, 17, 17, 1214, 33, 15, 7, 33, 33, 67, 1193, 596
INVAR-2, Run: 076, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 850, 25, 25, 660, 31, 16, 8, 31, 31, 63, 695, 347
INVAR-2, Run: 077, P, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 11, 67, 1343, 11, 11, 1141, 33, 17, 5, 33, 33, 67, 1725, 862
INVAR-2, Run: 078, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1030, 14, 14, 840, 31, 17, 7, 31, 31, 63, 1301, 650
INVAR-2, Run: 079, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 753, 21, 21, 569, 30, 18, 7, 30, 30, 61, 1265, 632
INVAR-2, Run: 080, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1102, 16, 16, 906, 32, 12, 11, 32, 32, 65, 907, 453
INVAR-2, Run: 081, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1179, 19, 19, 983, 32, 18, 5, 32, 32, 65, 1207, 603
INVAR-2, Run: 082, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1170, 17, 17, 980, 31, 18, 6, 31, 31, 63, 719, 359
INVAR-2, Run: 083, P, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 11, 67, 1304, 22, 22, 1102, 33, 15, 7, 33, 33, 67, 853, 426
INVAR-2, Run: 084, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 1611, 19, 19, 1421, 31, 21, 3, 31, 31, 63, 453, 226
INVAR-2, Run: 085, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 3, 59, 923, 19, 19, 745, 29, 18, 8, 29, 29, 59, 517, 258
INVAR-2, Run: 086, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1137, 27, 27, 953, 30, 18, 7, 30, 30, 61, 1083, 541
INVAR-2, Run: 087, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1331, 13, 13, 1135, 32, 16, 7, 32, 32, 65, 937, 468
INVAR-2, Run: 088, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 3, 59, 835, 15, 15, 657, 29, 19, 7, 29, 29, 59, 741, 370
INVAR-2, Run: 089, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 858, 12, 12, 668, 31, 16, 8, 31, 31, 63, 1383, 691
INVAR-2, Run: 090, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1154, 14, 14, 958, 32, 12, 11, 32, 32, 65, 499, 249
INVAR-2, Run: 091, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 931, 15, 15, 741, 31, 13, 11, 31, 31, 63, 813, 406
INVAR-2, Run: 092, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1346, 15, 15, 1162, 30, 20, 5, 30, 30, 61, 899, 449
