Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B
INVAR-8, Run: 068, F, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-8, Run: 069, F, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1
INVAR-8, Run: 070, F, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1
INVAR-8, Run: 071, F, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1
INVAR-8, Run: 072, F, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0
INVAR-8, Run: 073, F, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-8, Run: 074, F, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-8, Run: 075, F, 0, 0, 1, 0, 1, 275, 9, 244, 0, 0, 1
INVAR-8, Run: 076, F, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1
INVAR-8, Run: 077, F, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0
INVAR-8, Run: 078, F, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1
INVAR-8, Run: 079, F, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1
INVAR-8, Run: 080, F, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0
INVAR-8, Run: 081, F, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1
INVAR-8, Run: 082, F, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1
INVAR-8, Run: 083, F, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1
INVAR-8, Run: 084, F, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-8, Run: 085, F, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0
INVAR-8, Run: 086, F, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-8, Run: 087, F, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0
INVAR-8, Run: 088, F, 0, 0, 1, 0, 1, 275, 9, 244, 0, 0, 1
INVAR-8, Run: 089, F, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1
INVAR-8, Run: 090, F, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1
INVAR-8, Run: 091, F, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-8, Run: 092, F, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1
INVAR-8, Run: 093, F, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1
INVAR-8, Run: 094, F, 0, 0, 1, 0, 1, 275, 9, 244, 0, 0, 1
INVAR-8, Run: 095, F, 0, 0, 1, 0, 1, 187, 20, 178, 0, 0, 1
INVAR-8, Run: 096, F, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1
INVAR-8, Run: 097, F, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0
INVAR-8, Run: 098, F, 0, 0, 1, 0, 1, 275, 9, 244, 0, 0, 1
INVAR-8, Run: 099, F, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1
INVAR-8, Run: 100, F, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1
INVAR-9, Run: 001, F, 17, 0, 0, 0, 0, 83, 0, 0, 1, 498, 0
INVAR-9, Run: 002, F, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 003, F, 0, 0, 1, 0, 1, 521, 22, 466, 0, 0, 1
INVAR-9, Run: 004, F, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 005, F, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 006, F, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1
INVAR-9, Run: 007, F, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 008, F, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 009, F, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0
INVAR-9, Run: 010, F, 0, 0, 1, 0, 1, 617, 10, 538, 0, 0, 1
INVAR-9, Run: 011, F, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 012, F, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1
INVAR-9, Run: 013, F, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1
INVAR-9, Run: 014, F, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 015, F, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1
INVAR-9, Run: 016, F, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0
INVAR-9, Run: 017, F, 0, 0, 1, 0, 1, 593, 13, 520, 0, 0, 1
INVAR-9, Run: 018, F, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 019, F, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 020, F, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1
INVAR-9, Run: 021, F, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1
INVAR-9, Run: 022, F, 0, 0, 1, 0, 1, 473, 28, 430, 0, 0, 1
INVAR-9, Run: 023, F, 8, 0, 0, 0, 0, 92, 0, 0, 1, 552, 0
INVAR-9, Run: 024, F, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0
INVAR-9, Run: 025, F, 13, 0, 0, 0, 0, 87, 0, 0, 1, 522, 0
INVAR-9, Run: 026, F, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0
INVAR-9, Run: 027, F, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1
INVAR-9, Run: 028, F, 29, 0, 0, 0, 0, 71, 0, 0, 1, 426, 0
INVAR-9, Run: 029, F, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 030, F, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0
INVAR-9, Run: 031, F, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1
INVAR-9, Run: 032, F, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 033, F, 0, 0, 1, 0, 1, 457, 30, 418, 0, 0, 1
INVAR-9, Run: 034, F, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0
INVAR-9, Run: 035, F, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0
INVAR-9, Run: 036, F, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 037, F, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0
INVAR-9, Run: 038, F, 0, 0, 1, 0, 1, 537, 20, 478, 0, 0, 1
INVAR-9, Run: 039, F, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1
INVAR-9, Run: 040, F, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 041, F, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1
INVAR-9, Run: 042, F, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0
INVAR-9, Run: 043, F, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 044, F, 35, 0, 0, 0, 0, 65, 0, 0, 1, 390, 0
INVAR-9, Run: 045, F, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 046, F, 17, 0, 0, 0, 0, 83, 0, 0, 1, 498, 0
INVAR-9, Run: 047, F, 0, 0, 1, 0, 1, 441, 32, 406, 0, 0, 1
INVAR-9, Run: 048, F, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0
INVAR-9, Run: 049, F, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 050, F, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0
INVAR-9, Run: 051, F, 0, 0, 1, 0, 1, 537, 20, 478, 0, 0, 1
INVAR-9, Run: 052, F, 11, 0, 0, 0, 0, 89, 0, 0, 1, 534, 0
INVAR-9, Run: 053, F, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1
INVAR-9, Run: 054, F, 18, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-9, Run: 055, F, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 056, F, 0, 0, 1, 0, 1, 617, 10, 538, 0, 0, 1
INVAR-9, Run: 057, F, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0
INVAR-9, Run: 058, F, 21, 0, 0, 0, 0, 79, 0, 0, 1, 474, 0
INVAR-9, Run: 059, F, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 060, F, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1
INVAR-9, Run: 061, F, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 062, F, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 063, F, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 064, F, 0, 0, 1, 0, 1, 473, 28, 430, 0, 0, 1
INVAR-9, Run: 065, F, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0
INVAR-9, Run: 066, F, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 067, F, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 068, F, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 069, F, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 070, F, 18, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0
INVAR-9, Run: 071, F, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0
INVAR-9, Run: 072, F, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0
INVAR-9, Run: 073, F, 0, 0, 1, 0, 1, 593, 13, 520, 0, 0, 1
INVAR-9, Run: 074, F, 12, 0, 0, 0, 0, 88, 0, 0, 1, 528, 0
INVAR-9, Run: 075, F, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 076, F, 16, 0, 0, 0, 0, 84, 0, 0, 1, 504, 0
INVAR-9, Run: 077, F, 29, 0, 0, 0, 0, 71, 0, 0, 1, 426, 0
INVAR-9, Run: 078, F, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 079, F, 0, 0, 1, 0, 1, 561, 17, 496, 0, 0, 1
INVAR-9, Run: 080, F, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1
INVAR-9, Run: 081, F, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0
INVAR-9, Run: 082, F, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 083, F, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0
INVAR-9, Run: 084, F, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0
INVAR-9, Run: 085, F, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0
INVAR-9, Run: 086, F, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 087, F, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1
INVAR-9, Run: 088, F, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1
INVAR-9, Run: 089, F, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0
INVAR-9, Run: 090, F, 17, 0, 0, 0, 0, 83, 0, 0, 1, 498, 0
INVAR-9, Run: 091, F, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1
INVAR-9, Run: 092, F, 0, 0, 1, 0, 1, 553, 18, 490, 0, 0, 1
INVAR-9, Run: 093, F, 12, 0, 0, 0, 0, 88, 0, 0, 1, 528, 0
INVAR-9, Run: 094, F, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0
INVAR-9, Run: 095, F, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1
INVAR-9, Run: 096, F, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0
INVAR-9, Run: 097, F, 0, 0, 1, 0, 1, 433, 33, 400, 0, 0, 1
INVAR-9, Run: 098, F, 34, 0, 0, 0, 0, 66, 0, 0, 1, 396, 0
INVAR-9, Run: 099, F, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1
INVAR-9, Run: 100, F, 12, 0, 0, 0, 0, 88, 0, 0, 1, 528, 0
