Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE
INVAR-8, Run: 019, P, 0, 28, 0, 0, 0, 0, 0, 146, 0, 2, 1, 2
INVAR-8, Run: 020, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 021, P, 0, 39, 0, 0, 0, 0, 0, 17, 119, 119, 0, 0
INVAR-8, Run: 022, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 023, P, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2
INVAR-8, Run: 024, P, 0, 39, 0, 0, 0, 0, 0, 22, 114, 114, 0, 0
INVAR-8, Run: 025, P, 0, 35, 0, 0, 0, 0, 0, 50, 90, 90, 0, 0
INVAR-8, Run: 026, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 027, P, 0, 39, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0
INVAR-8, Run: 028, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 029, P, 0, 33, 0, 0, 0, 0, 0, 41, 101, 101, 0, 0
INVAR-8, Run: 030, P, 0, 29, 0, 0, 0, 0, 0, 146, 0, 0, 1, 0
INVAR-8, Run: 031, P, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2
INVAR-8, Run: 032, P, 0, 37, 0, 0, 0, 0, 0, 5, 133, 133, 0, 0
INVAR-8, Run: 033, P, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2
INVAR-8, Run: 034, P, 0, 35, 0, 0, 0, 0, 0, 37, 103, 103, 0, 0
INVAR-8, Run: 035, P, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2
INVAR-8, Run: 036, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 037, P, 0, 39, 0, 0, 0, 0, 0, 115, 21, 21, 0, 0
INVAR-8, Run: 038, P, 0, 31, 0, 0, 0, 0, 0, 29, 115, 115, 0, 0
INVAR-8, Run: 039, P, 0, 33, 0, 0, 0, 0, 0, 33, 109, 109, 0, 0
INVAR-8, Run: 040, P, 0, 35, 0, 0, 0, 0, 0, 92, 48, 48, 0, 0
INVAR-8, Run: 041, P, 0, 37, 0, 0, 0, 0, 0, 46, 92, 92, 0, 0
INVAR-8, Run: 042, P, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2
INVAR-8, Run: 043, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 044, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 045, P, 0, 37, 2, 0, 0, 0, 0, 0, 140, 140, 0, 0
INVAR-8, Run: 046, P, 0, 35, 0, 0, 0, 0, 0, 39, 101, 101, 0, 0
INVAR-8, Run: 047, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 048, P, 0, 39, 0, 0, 0, 0, 0, 0, 136, 136, 0, 0
INVAR-8, Run: 049, P, 0, 28, 0, 0, 0, 0, 0, 146, 0, 2, 1, 2
INVAR-8, Run: 050, P, 0, 29, 0, 0, 0, 0, 0, 56, 90, 90, 0, 0
INVAR-8, Run: 051, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 052, P, 0, 39, 0, 0, 0, 0, 0, 21, 115, 115, 0, 0
INVAR-8, Run: 053, P, 0, 35, 0, 0, 0, 0, 0, 2, 138, 138, 0, 0
INVAR-8, Run: 054, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 055, P, 0, 41, 0, 0, 0, 0, 0, 91, 43, 43, 0, 0
INVAR-8, Run: 056, P, 0, 29, 0, 0, 0, 0, 0, 32, 114, 114, 0, 0
INVAR-8, Run: 057, P, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0
INVAR-8, Run: 058, P, 0, 35, 0, 0, 0, 0, 0, 54, 86, 86, 0, 0
INVAR-8, Run: 059, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 060, P, 0, 31, 0, 0, 0, 0, 0, 44, 100, 100, 0, 0
INVAR-8, Run: 061, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 062, P, 0, 39, 0, 0, 0, 0, 0, 44, 92, 92, 0, 0
INVAR-8, Run: 063, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 064, P, 0, 33, 0, 0, 0, 0, 0, 10, 132, 132, 0, 0
INVAR-8, Run: 065, P, 0, 31, 0, 0, 0, 0, 0, 106, 38, 38, 0, 0
INVAR-8, Run: 066, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 067, P, 0, 35, 0, 0, 0, 0, 0, 18, 122, 122, 0, 0
INVAR-8, Run: 068, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 069, P, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2
INVAR-8, Run: 070, P, 0, 35, 0, 0, 0, 0, 0, 92, 48, 48, 0, 0
INVAR-8, Run: 071, P, 0, 29, 0, 0, 0, 0, 0, 146, 0, 0, 1, 0
INVAR-8, Run: 072, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 073, P, 0, 37, 0, 0, 0, 0, 0, 99, 39, 39, 0, 0
INVAR-8, Run: 074, P, 0, 37, 0, 0, 0, 0, 0, 6, 132, 132, 0, 0
INVAR-8, Run: 075, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 076, P, 0, 42, 0, 0, 0, 0, 0, 132, 0, 2, 1, 2
INVAR-8, Run: 077, P, 0, 38, 0, 0, 0, 0, 0, 136, 0, 2, 1, 2
INVAR-8, Run: 078, P, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0
INVAR-8, Run: 079, P, 0, 33, 0, 0, 0, 0, 0, 68, 74, 74, 0, 0
INVAR-8, Run: 080, P, 0, 39, 0, 0, 0, 0, 0, 32, 104, 104, 0, 0
INVAR-8, Run: 081, P, 0, 33, 0, 0, 0, 0, 0, 10, 132, 132, 0, 0
INVAR-8, Run: 082, P, 0, 33, 0, 0, 0, 0, 0, 125, 17, 17, 0, 0
INVAR-8, Run: 083, P, 0, 28, 0, 0, 0, 0, 0, 146, 0, 2, 1, 2
INVAR-8, Run: 084, P, 0, 28, 0, 0, 0, 0, 0, 146, 0, 2, 1, 2
INVAR-8, Run: 085, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 086, P, 0, 35, 0, 0, 0, 0, 0, 0, 140, 140, 0, 0
INVAR-8, Run: 087, P, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0
INVAR-8, Run: 088, P, 0, 33, 0, 0, 0, 0, 0, 44, 98, 98, 0, 0
INVAR-8, Run: 089, P, 0, 33, 0, 0, 0, 0, 0, 28, 114, 114, 0, 0
INVAR-8, Run: 090, P, 0, 29, 0, 0, 0, 0, 0, 129, 17, 17, 0, 0
INVAR-8, Run: 091, P, 0, 37, 0, 0, 0, 0, 0, 17, 121, 121, 0, 0
INVAR-8, Run: 092, P, 0, 35, 0, 0, 0, 0, 0, 119, 21, 21, 0, 0
INVAR-8, Run: 093, P, 0, 36, 0, 0, 0, 0, 0, 138, 0, 2, 1, 2
INVAR-8, Run: 094, P, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2
INVAR-8, Run: 095, P, 0, 41, 2, 0, 0, 0, 0, 1, 135, 135, 0, 0
INVAR-8, Run: 096, P, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0
INVAR-8, Run: 097, P, 0, 33, 0, 0, 0, 0, 0, 9, 133, 133, 0, 0
INVAR-8, Run: 098, P, 0, 36, 0, 0, 0, 0, 0, 138, 0, 2, 1, 2
INVAR-8, Run: 099, P, 0, 29, 0, 0, 0, 0, 0, 2, 144, 144, 0, 0
INVAR-8, Run: 100, P, 0, 35, 0, 0, 0, 0, 0, 32, 108, 108, 0, 0
INVAR-9, Run: 001, P, 0, 67, 0, 0, 0, 0, 0, 282, 0, 2, 1, 2
INVAR-9, Run: 002, P, 0, 60, 0, 0, 0, 0, 0, 156, 134, 134, 0, 0
INVAR-9, Run: 003, P, 0, 66, 0, 0, 0, 0, 0, 5, 279, 279, 0, 0
INVAR-9, Run: 004, P, 0, 64, 0, 0, 0, 0, 0, 128, 158, 158, 0, 0
INVAR-9, Run: 005, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 006, P, 0, 62, 0, 0, 0, 0, 0, 248, 40, 40, 0, 0
INVAR-9, Run: 007, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 008, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 009, P, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2
INVAR-9, Run: 010, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 011, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 012, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
INVAR-9, Run: 013, P, 0, 70, 0, 0, 0, 0, 0, 15, 265, 265, 0, 0
INVAR-9, Run: 014, P, 0, 60, 0, 0, 0, 0, 0, 58, 232, 232, 0, 0
INVAR-9, Run: 015, P, 0, 64, 0, 0, 0, 0, 0, 58, 228, 228, 0, 0
INVAR-9, Run: 016, P, 0, 66, 0, 0, 0, 0, 0, 88, 196, 196, 0, 0
INVAR-9, Run: 017, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 018, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 019, P, 0, 64, 0, 0, 0, 0, 0, 77, 209, 209, 0, 0
INVAR-9, Run: 020, P, 0, 60, 0, 0, 0, 0, 0, 107, 183, 183, 0, 0
INVAR-9, Run: 021, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 022, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
INVAR-9, Run: 023, P, 0, 64, 0, 0, 0, 0, 0, 100, 186, 186, 0, 0
INVAR-9, Run: 024, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 025, P, 0, 70, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0
INVAR-9, Run: 026, P, 0, 62, 0, 0, 0, 0, 0, 45, 243, 243, 0, 0
INVAR-9, Run: 027, P, 0, 70, 0, 0, 0, 0, 0, 129, 151, 151, 0, 0
INVAR-9, Run: 028, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 029, P, 0, 64, 0, 0, 0, 0, 0, 25, 261, 261, 0, 0
INVAR-9, Run: 030, P, 0, 58, 0, 0, 0, 0, 0, 124, 168, 168, 0, 0
INVAR-9, Run: 031, P, 0, 72, 0, 0, 0, 0, 0, 202, 76, 76, 0, 0
INVAR-9, Run: 032, P, 0, 64, 0, 0, 0, 0, 0, 154, 132, 132, 0, 0
INVAR-9, Run: 033, P, 0, 57, 0, 0, 1, 0, 0, 267, 25, 26, 0, 1
INVAR-9, Run: 034, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 035, P, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2
INVAR-9, Run: 036, P, 0, 66, 0, 0, 0, 0, 0, 19, 265, 265, 0, 0
INVAR-9, Run: 037, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 038, P, 0, 68, 0, 0, 0, 0, 0, 249, 33, 33, 0, 0
INVAR-9, Run: 039, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 040, P, 0, 68, 0, 0, 0, 0, 0, 167, 115, 115, 0, 0
INVAR-9, Run: 041, P, 0, 64, 0, 0, 0, 0, 0, 7, 279, 279, 0, 0
INVAR-9, Run: 042, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 043, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 044, P, 0, 56, 0, 0, 0, 0, 0, 176, 118, 118, 0, 0
INVAR-9, Run: 045, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 046, P, 0, 66, 0, 0, 0, 0, 0, 30, 254, 254, 0, 0
INVAR-9, Run: 047, P, 0, 70, 0, 0, 0, 0, 0, 213, 67, 67, 0, 0
INVAR-9, Run: 048, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 049, P, 0, 62, 0, 0, 0, 0, 0, 27, 261, 261, 0, 0
INVAR-9, Run: 050, P, 0, 62, 0, 0, 0, 0, 0, 14, 274, 274, 0, 0
INVAR-9, Run: 051, P, 0, 76, 0, 0, 0, 0, 0, 63, 211, 211, 0, 0
INVAR-9, Run: 052, P, 0, 64, 0, 0, 0, 0, 0, 62, 224, 224, 0, 0
INVAR-9, Run: 053, P, 0, 60, 0, 0, 0, 0, 0, 156, 134, 134, 0, 0
INVAR-9, Run: 054, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 055, P, 0, 54, 0, 0, 0, 0, 0, 296, 0, 0, 1, 0
INVAR-9, Run: 056, P, 0, 64, 0, 0, 0, 0, 0, 165, 121, 121, 0, 0
INVAR-9, Run: 057, P, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2
INVAR-9, Run: 058, P, 0, 60, 0, 0, 0, 0, 0, 182, 108, 108, 0, 0
INVAR-9, Run: 059, P, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0
INVAR-9, Run: 060, P, 0, 55, 0, 0, 0, 0, 0, 294, 0, 2, 1, 2
INVAR-9, Run: 061, P, 0, 70, 0, 0, 0, 0, 0, 39, 241, 241, 0, 0
INVAR-9, Run: 062, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 063, P, 0, 58, 0, 0, 0, 0, 0, 202, 90, 90, 0, 0
INVAR-9, Run: 064, P, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0
INVAR-9, Run: 065, P, 0, 60, 0, 0, 0, 0, 0, 133, 157, 157, 0, 0
INVAR-9, Run: 066, P, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2
INVAR-9, Run: 067, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 068, P, 0, 58, 0, 0, 0, 0, 0, 19, 273, 273, 0, 0
INVAR-9, Run: 069, P, 0, 62, 0, 0, 0, 0, 0, 237, 51, 51, 0, 0
INVAR-9, Run: 070, P, 0, 60, 0, 0, 0, 0, 0, 225, 65, 65, 0, 0
INVAR-9, Run: 071, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 072, P, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2
INVAR-9, Run: 073, P, 0, 56, 0, 0, 0, 0, 0, 80, 214, 214, 0, 0
INVAR-9, Run: 074, P, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2
INVAR-9, Run: 075, P, 0, 62, 0, 0, 0, 0, 0, 178, 110, 110, 0, 0
INVAR-9, Run: 076, P, 0, 60, 0, 0, 0, 0, 0, 63, 227, 227, 0, 0
INVAR-9, Run: 077, P, 0, 62, 0, 0, 0, 0, 0, 7, 281, 281, 0, 0
INVAR-9, Run: 078, P, 0, 67, 0, 0, 0, 0, 0, 282, 0, 2, 1, 2
INVAR-9, Run: 079, P, 0, 58, 0, 0, 0, 0, 0, 70, 222, 222, 0, 0
INVAR-9, Run: 080, P, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0
INVAR-9, Run: 081, P, 0, 60, 0, 0, 0, 0, 0, 34, 256, 256, 0, 0
INVAR-9, Run: 082, P, 0, 58, 0, 0, 0, 0, 0, 241, 51, 51, 0, 0
INVAR-9, Run: 083, P, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0
INVAR-9, Run: 084, P, 0, 56, 0, 0, 0, 0, 0, 136, 158, 158, 0, 0
INVAR-9, Run: 085, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 086, P, 0, 64, 0, 0, 0, 0, 0, 110, 176, 176, 0, 0
INVAR-9, Run: 087, P, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0
INVAR-9, Run: 088, P, 0, 60, 0, 0, 0, 0, 0, 136, 154, 154, 0, 0
INVAR-9, Run: 089, P, 0, 64, 0, 0, 0, 0, 0, 79, 207, 207, 0, 0
INVAR-9, Run: 090, P, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0
INVAR-9, Run: 091, P, 0, 62, 0, 0, 0, 0, 0, 241, 47, 47, 0, 0
INVAR-9, Run: 092, P, 0, 66, 0, 0, 0, 0, 0, 17, 267, 267, 0, 0
INVAR-9, Run: 093, P, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0
INVAR-9, Run: 094, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 095, P, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0
INVAR-9, Run: 096, P, 0, 60, 0, 0, 0, 0, 0, 125, 165, 165, 0, 0
INVAR-9, Run: 097, P, 0, 64, 0, 0, 0, 0, 0, 145, 141, 141, 0, 0
INVAR-9, Run: 098, P, 0, 60, 0, 0, 0, 0, 0, 39, 251, 251, 0, 0
INVAR-9, Run: 099, P, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0
INVAR-9, Run: 100, P, 0, 60, 0, 0, 0, 0, 0, 33, 257, 257, 0, 0
