Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 033, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 716, 15, 15, 532, 30, 5, 3, 30, 41, 61, 965, 482
INVAR-4, Run: 034, P, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1000, 15, 15, 810, 31, 6, 1, 31, 43, 63, 1717, 858
INVAR-4, Run: 035, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 882, 10, 10, 710, 28, 7, 3, 28, 37, 57, 949, 474
INVAR-4, Run: 036, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 852, 4, 4, 680, 28, 8, 2, 28, 37, 57, 663, 331
INVAR-4, Run: 037, P, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 665, 10, 10, 499, 27, 10, 1, 27, 35, 55, 605, 302
INVAR-4, Run: 038, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 649, 4, 4, 477, 28, 6, 4, 28, 37, 57, 799, 399
INVAR-4, Run: 039, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 879, 10, 10, 695, 30, 7, 1, 30, 41, 61, 955, 477
INVAR-4, Run: 040, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 950, 9, 9, 772, 29, 8, 1, 29, 39, 59, 1157, 578
INVAR-4, Run: 041, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1074, 8, 8, 890, 30, 6, 2, 30, 41, 61, 1137, 568
INVAR-4, Run: 042, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 859, 7, 7, 681, 29, 5, 4, 29, 39, 59, 943, 471
INVAR-4, Run: 043, P, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1129, 11, 11, 939, 31, 7, 0, 31, 43, 63, 1579, 789
INVAR-4, Run: 044, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 601, 6, 6, 429, 28, 8, 2, 28, 37, 57, 1239, 619
INVAR-4, Run: 045, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 741, 6, 6, 569, 28, 7, 3, 28, 37, 57, 721, 360
INVAR-4, Run: 046, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 1005, 11, 11, 833, 28, 8, 2, 28, 37, 57, 1159, 579
INVAR-4, Run: 047, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 822, 13, 13, 650, 28, 7, 3, 28, 37, 57, 1233, 616
INVAR-4, Run: 048, P, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 815, 11, 11, 625, 31, 6, 1, 31, 43, 63, 1315, 657
INVAR-4, Run: 049, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 863, 10, 10, 691, 28, 8, 2, 28, 37, 57, 827, 413
INVAR-4, Run: 050, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 790, 6, 6, 618, 28, 8, 2, 28, 37, 57, 791, 395
INVAR-4, Run: 051, P, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1162, 10, 10, 972, 31, 6, 1, 31, 43, 63, 1189, 594
INVAR-4, Run: 052, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 679, 9, 9, 507, 28, 9, 1, 28, 37, 57, 797, 398
INVAR-4, Run: 053, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1058, 11, 11, 874, 30, 4, 4, 30, 41, 61, 1141, 570
INVAR-4, Run: 054, P, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 748, 3, 3, 582, 27, 10, 1, 27, 35, 55, 1097, 548
INVAR-4, Run: 055, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 856, 6, 6, 678, 29, 7, 2, 29, 39, 59, 701, 350
INVAR-4, Run: 056, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 892, 8, 8, 720, 28, 9, 1, 28, 37, 57, 711, 355
INVAR-4, Run: 057, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 883, 7, 7, 699, 30, 8, 0, 30, 41, 61, 1117, 558
INVAR-4, Run: 058, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1361, 8, 8, 1177, 30, 8, 0, 30, 41, 61, 1143, 571
INVAR-4, Run: 059, P, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 844, 4, 4, 678, 27, 8, 3, 27, 35, 55, 723, 361
INVAR-4, Run: 060, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1003, 10, 10, 819, 30, 7, 1, 30, 41, 61, 1011, 505
INVAR-4, Run: 061, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 760, 8, 8, 588, 28, 9, 1, 28, 37, 57, 1193, 596
INVAR-4, Run: 062, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 793, 9, 9, 609, 30, 7, 1, 30, 41, 61, 815, 407
INVAR-4, Run: 063, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 874, 5, 5, 690, 30, 6, 2, 30, 41, 61, 815, 407
INVAR-4, Run: 064, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 755, 9, 9, 583, 28, 9, 1, 28, 37, 57, 721, 360
INVAR-4, Run: 065, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 881, 13, 13, 697, 30, 6, 2, 30, 41, 61, 1257, 628
INVAR-4, Run: 066, P, 5, 0, 0, 0, 1, 0, 1, 0, 202, 202, 0, 1, 28, 67, 1211, 13, 13, 1009, 33, 5, 0, 33, 47, 67, 1197, 598
INVAR-4, Run: 067, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 803, 13, 13, 631, 28, 8, 2, 28, 37, 57, 977, 488
INVAR-4, Run: 068, P, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 892, 9, 9, 702, 31, 7, 0, 31, 43, 63, 1245, 622
INVAR-4, Run: 069, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 882, 7, 7, 704, 29, 8, 1, 29, 39, 59, 595, 297
INVAR-4, Run: 070, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1072, 9, 9, 888, 30, 7, 1, 30, 41, 61, 905, 452
INVAR-4, Run: 071, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 784, 10, 10, 612, 28, 9, 1, 28, 37, 57, 1189, 594
INVAR-4, Run: 072, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1006, 8, 8, 828, 29, 7, 2, 29, 39, 59, 1401, 700
INVAR-4, Run: 073, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 925, 14, 14, 741, 30, 7, 1, 30, 41, 61, 1147, 573
INVAR-4, Run: 074, P, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 682, 6, 6, 516, 27, 10, 1, 27, 35, 55, 873, 436
INVAR-4, Run: 075, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1034, 12, 12, 856, 29, 5, 4, 29, 39, 59, 1065, 532
INVAR-4, Run: 076, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 972, 5, 5, 788, 30, 8, 0, 30, 41, 61, 1139, 569
INVAR-4, Run: 077, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 820, 11, 11, 648, 28, 9, 1, 28, 37, 57, 1039, 519
INVAR-4, Run: 078, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 977, 14, 14, 793, 30, 8, 0, 30, 41, 61, 1221, 610
INVAR-4, Run: 079, P, 6, 0, 0, 0, 1, 0, 1, 0, 196, 196, 0, 1, 26, 65, 963, 13, 13, 767, 32, 5, 1, 32, 45, 65, 1875, 937
INVAR-4, Run: 080, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 922, 10, 10, 738, 30, 7, 1, 30, 41, 61, 1423, 711
INVAR-4, Run: 081, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1114, 10, 10, 930, 30, 6, 2, 30, 41, 61, 1129, 564
INVAR-4, Run: 082, P, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 838, 4, 4, 648, 31, 5, 2, 31, 43, 63, 1859, 929
INVAR-4, Run: 083, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 784, 7, 7, 612, 28, 6, 4, 28, 37, 57, 1033, 516
INVAR-4, Run: 084, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 782, 13, 13, 604, 29, 8, 1, 29, 39, 59, 1011, 505
INVAR-4, Run: 085, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 857, 12, 12, 685, 28, 9, 1, 28, 37, 57, 1077, 538
INVAR-4, Run: 086, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 846, 4, 4, 668, 29, 6, 3, 29, 39, 59, 1393, 696
INVAR-4, Run: 087, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 747, 4, 4, 575, 28, 10, 0, 28, 37, 57, 861, 430
INVAR-4, Run: 088, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 989, 5, 5, 817, 28, 9, 1, 28, 37, 57, 921, 460
INVAR-4, Run: 089, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 874, 5, 5, 702, 28, 8, 2, 28, 37, 57, 897, 448
INVAR-4, Run: 090, P, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 784, 8, 8, 606, 29, 6, 3, 29, 39, 59, 1359, 679
INVAR-4, Run: 091, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 869, 9, 9, 697, 28, 5, 5, 28, 37, 57, 1077, 538
INVAR-4, Run: 092, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 767, 4, 4, 595, 28, 6, 4, 28, 37, 57, 1035, 517
INVAR-4, Run: 093, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 873, 16, 16, 689, 30, 5, 3, 30, 41, 61, 877, 438
INVAR-4, Run: 094, P, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 523, 5, 5, 357, 27, 9, 2, 27, 35, 55, 669, 334
INVAR-4, Run: 095, P, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 708, 17, 17, 542, 27, 9, 2, 27, 35, 55, 761, 380
INVAR-4, Run: 096, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 847, 3, 3, 675, 28, 7, 3, 28, 37, 57, 789, 394
INVAR-4, Run: 097, P, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 765, 6, 6, 599, 27, 7, 4, 27, 35, 55, 1019, 509
INVAR-4, Run: 098, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 1027, 13, 13, 855, 28, 7, 3, 28, 37, 57, 1189, 594
INVAR-4, Run: 099, P, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 965, 8, 8, 781, 30, 6, 2, 30, 41, 61, 851, 425
INVAR-4, Run: 100, P, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 959, 12, 12, 787, 28, 9, 1, 28, 37, 57, 943, 471
INVAR-5, Run: 001, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1446, 6, 6, 1208, 39, 13, 0, 39, 52, 79, 1353, 676
INVAR-5, Run: 002, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1652, 17, 17, 1408, 40, 10, 2, 40, 54, 81, 1375, 687
INVAR-5, Run: 003, P, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1, 34, 87, 1922, 13, 13, 1660, 43, 8, 1, 43, 60, 87, 2829, 1414
INVAR-5, Run: 004, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1389, 12, 12, 1133, 42, 7, 3, 42, 58, 85, 1655, 827
INVAR-5, Run: 005, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1524, 8, 8, 1274, 41, 10, 1, 41, 56, 83, 2031, 1015
INVAR-5, Run: 006, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1374, 10, 10, 1142, 38, 8, 6, 38, 50, 77, 1585, 792
INVAR-5, Run: 007, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1602, 13, 13, 1358, 40, 9, 3, 40, 54, 81, 1493, 746
INVAR-5, Run: 008, P, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1, 36, 89, 2136, 12, 12, 1868, 44, 7, 1, 44, 62, 89, 2925, 1462
INVAR-5, Run: 009, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1257, 7, 7, 1025, 38, 10, 4, 38, 50, 77, 1877, 938
INVAR-5, Run: 010, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1398, 15, 15, 1154, 40, 12, 0, 40, 54, 81, 1849, 924
INVAR-5, Run: 011, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1172, 7, 7, 940, 38, 11, 3, 38, 50, 77, 1639, 819
INVAR-5, Run: 012, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1638, 4, 4, 1394, 40, 10, 2, 40, 54, 81, 1837, 918
INVAR-5, Run: 013, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1472, 9, 9, 1228, 40, 10, 2, 40, 54, 81, 1983, 991
INVAR-5, Run: 014, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 2137, 8, 8, 1881, 42, 8, 2, 42, 58, 85, 2623, 1311
INVAR-5, Run: 015, P, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1, 34, 87, 1976, 14, 14, 1714, 43, 8, 1, 43, 60, 87, 2329, 1164
INVAR-5, Run: 016, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1402, 16, 16, 1164, 39, 8, 5, 39, 52, 79, 1369, 684
INVAR-5, Run: 017, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1963, 14, 14, 1713, 41, 10, 1, 41, 56, 83, 1857, 928
INVAR-5, Run: 018, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1555, 6, 6, 1299, 42, 6, 4, 42, 58, 85, 1923, 961
INVAR-5, Run: 019, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1816, 11, 11, 1572, 40, 10, 2, 40, 54, 81, 1755, 877
INVAR-5, Run: 020, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1324, 10, 10, 1092, 38, 13, 1, 38, 50, 77, 1297, 648
INVAR-5, Run: 021, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1200, 8, 8, 962, 39, 13, 0, 39, 52, 79, 1783, 891
INVAR-5, Run: 022, P, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1, 34, 87, 1818, 15, 15, 1556, 43, 5, 4, 43, 60, 87, 1803, 901
INVAR-5, Run: 023, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1539, 7, 7, 1295, 40, 8, 4, 40, 54, 81, 1773, 886
INVAR-5, Run: 024, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1405, 13, 13, 1161, 40, 8, 4, 40, 54, 81, 1915, 957
INVAR-5, Run: 025, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1513, 9, 9, 1269, 40, 11, 1, 40, 54, 81, 1815, 907
INVAR-5, Run: 026, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1464, 9, 9, 1220, 40, 10, 2, 40, 54, 81, 1983, 991
INVAR-5, Run: 027, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1338, 12, 12, 1088, 41, 6, 5, 41, 56, 83, 1957, 978
INVAR-5, Run: 028, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1605, 8, 8, 1355, 41, 9, 2, 41, 56, 83, 1747, 873
INVAR-5, Run: 029, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1178, 12, 12, 940, 39, 10, 3, 39, 52, 79, 2011, 1005
INVAR-5, Run: 030, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1483, 13, 13, 1251, 38, 10, 4, 38, 50, 77, 1707, 853
INVAR-5, Run: 031, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1603, 10, 10, 1365, 39, 12, 1, 39, 52, 79, 1937, 968
INVAR-5, Run: 032, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1538, 18, 18, 1300, 39, 8, 5, 39, 52, 79, 1481, 740
INVAR-5, Run: 033, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1253, 9, 9, 1015, 39, 9, 4, 39, 52, 79, 1149, 574
INVAR-5, Run: 034, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1571, 16, 16, 1321, 41, 10, 1, 41, 56, 83, 2175, 1087
INVAR-5, Run: 035, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1607, 10, 10, 1357, 41, 10, 1, 41, 56, 83, 2085, 1042
INVAR-5, Run: 036, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1714, 16, 16, 1458, 42, 8, 2, 42, 58, 85, 2565, 1282
INVAR-5, Run: 037, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1280, 10, 10, 1042, 39, 12, 1, 39, 52, 79, 2045, 1022
INVAR-5, Run: 038, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1243, 11, 11, 1011, 38, 14, 0, 38, 50, 77, 1159, 579
INVAR-5, Run: 039, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1464, 6, 6, 1226, 39, 10, 3, 39, 52, 79, 1763, 881
INVAR-5, Run: 040, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 2003, 9, 9, 1753, 41, 8, 3, 41, 56, 83, 2821, 1410
INVAR-5, Run: 041, P, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1202, 7, 7, 976, 37, 12, 3, 37, 48, 75, 1475, 737
INVAR-5, Run: 042, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1257, 10, 10, 1013, 40, 10, 2, 40, 54, 81, 1829, 914
INVAR-5, Run: 043, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1296, 8, 8, 1052, 40, 12, 0, 40, 54, 81, 1327, 663
INVAR-5, Run: 044, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1387, 12, 12, 1143, 40, 11, 1, 40, 54, 81, 2135, 1067
INVAR-5, Run: 045, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1560, 12, 12, 1328, 38, 11, 3, 38, 50, 77, 1599, 799
INVAR-5, Run: 046, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1274, 11, 11, 1036, 39, 8, 5, 39, 52, 79, 1469, 734
INVAR-5, Run: 047, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1459, 11, 11, 1227, 38, 8, 6, 38, 50, 77, 1487, 743
INVAR-5, Run: 048, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1772, 15, 15, 1528, 40, 7, 5, 40, 54, 81, 1901, 950
INVAR-5, Run: 049, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1738, 10, 10, 1488, 41, 11, 0, 41, 56, 83, 2127, 1063
INVAR-5, Run: 050, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1427, 15, 15, 1183, 40, 8, 4, 40, 54, 81, 1527, 763
INVAR-5, Run: 051, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1590, 11, 11, 1346, 40, 10, 2, 40, 54, 81, 2035, 1017
INVAR-5, Run: 052, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1187, 11, 11, 949, 39, 11, 2, 39, 52, 79, 1539, 769
INVAR-5, Run: 053, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1459, 19, 19, 1209, 41, 6, 5, 41, 56, 83, 1887, 943
INVAR-5, Run: 054, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1304, 7, 7, 1066, 39, 13, 0, 39, 52, 79, 2135, 1067
INVAR-5, Run: 055, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1687, 9, 9, 1437, 41, 10, 1, 41, 56, 83, 2439, 1219
INVAR-5, Run: 056, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1637, 13, 13, 1387, 41, 9, 2, 41, 56, 83, 2139, 1069
INVAR-5, Run: 057, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1249, 11, 11, 1005, 40, 9, 3, 40, 54, 81, 1991, 995
INVAR-5, Run: 058, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1522, 6, 6, 1284, 39, 10, 3, 39, 52, 79, 1547, 773
INVAR-5, Run: 059, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1532, 11, 11, 1288, 40, 11, 1, 40, 54, 81, 1629, 814
INVAR-5, Run: 060, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1497, 13, 13, 1253, 40, 11, 1, 40, 54, 81, 1863, 931
INVAR-5, Run: 061, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1549, 13, 13, 1293, 42, 7, 3, 42, 58, 85, 1849, 924
INVAR-5, Run: 062, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1339, 8, 8, 1101, 39, 10, 3, 39, 52, 79, 2517, 1258
INVAR-5, Run: 063, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1720, 12, 12, 1464, 42, 8, 2, 42, 58, 85, 2043, 1021
INVAR-5, Run: 064, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1404, 9, 9, 1154, 41, 9, 2, 41, 56, 83, 1817, 908
INVAR-5, Run: 065, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1217, 14, 14, 985, 38, 11, 3, 38, 50, 77, 1099, 549
INVAR-5, Run: 066, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1720, 18, 18, 1476, 40, 9, 3, 40, 54, 81, 1933, 966
INVAR-5, Run: 067, P, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1, 34, 87, 1973, 15, 15, 1711, 43, 8, 1, 43, 60, 87, 1795, 897
INVAR-5, Run: 068, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1392, 14, 14, 1142, 41, 10, 1, 41, 56, 83, 2049, 1024
INVAR-5, Run: 069, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1234, 10, 10, 1002, 38, 10, 4, 38, 50, 77, 2397, 1198
INVAR-5, Run: 070, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1614, 13, 13, 1376, 39, 7, 6, 39, 52, 79, 1581, 790
INVAR-5, Run: 071, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1538, 7, 7, 1300, 39, 11, 2, 39, 52, 79, 2629, 1314
INVAR-5, Run: 072, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1192, 10, 10, 954, 39, 9, 4, 39, 52, 79, 1209, 604
INVAR-5, Run: 073, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1092, 8, 8, 860, 38, 12, 2, 38, 50, 77, 1085, 542
INVAR-5, Run: 074, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1497, 9, 9, 1241, 42, 8, 2, 42, 58, 85, 2047, 1023
INVAR-5, Run: 075, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1720, 6, 6, 1470, 41, 9, 2, 41, 56, 83, 1643, 821
INVAR-5, Run: 076, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1632, 10, 10, 1382, 41, 8, 3, 41, 56, 83, 1569, 784
INVAR-5, Run: 077, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 951, 11, 11, 719, 38, 11, 3, 38, 50, 77, 1097, 548
