Input Number, Run_Number, Result@ 100, V, Y, X
5, Run: 035, P, 16, 0, 0
5, Run: 036, P, 4, 0, 0
5, Run: 037, P, 9, 0, 0
5, Run: 038, P, 27, 0, 0
5, Run: 039, P, 31, 0, 0
5, Run: 040, P, 30, 0, 0
5, Run: 041, P, 5, 0, 0
5, Run: 042, P, 4, 0, 0
5, Run: 043, P, 7, 0, 0
5, Run: 044, P, 38, 0, 0
5, Run: 045, P, 7, 0, 0
5, Run: 046, P, 11, 0, 0
5, Run: 047, P, 11, 0, 0
5, Run: 048, P, 4, 0, 0
5, Run: 049, P, 22, 0, 0
5, Run: 050, P, 13, 0, 0
5, Run: 051, P, 31, 0, 0
5, Run: 052, P, 3, 0, 0
5, Run: 053, P, 7, 0, 0
5, Run: 054, P, 28, 0, 0
5, Run: 055, P, 1, 0, 0
5, Run: 056, P, 12, 0, 0
5, Run: 057, P, 2, 0, 0
5, Run: 058, P, 1, 0, 0
5, Run: 059, P, 35, 0, 0
5, Run: 060, P, 3, 0, 0
5, Run: 061, P, 4, 0, 0
5, Run: 062, P, 1, 0, 0
5, Run: 063, P, 20, 0, 0
5, Run: 064, P, 1, 0, 0
5, Run: 065, P, 31, 0, 0
5, Run: 066, P, 18, 0, 0
5, Run: 067, P, 4, 0, 0
5, Run: 068, P, 4, 0, 0
5, Run: 069, P, 17, 0, 0
5, Run: 070, P, 1, 0, 0
5, Run: 071, P, 11, 0, 0
5, Run: 072, P, 1, 0, 0
5, Run: 073, P, 13, 0, 0
5, Run: 074, P, 4, 0, 0
5, Run: 075, P, 2, 0, 0
5, Run: 076, P, 15, 0, 0
5, Run: 077, P, 8, 0, 0
5, Run: 078, P, 6, 0, 0
5, Run: 079, P, 1, 0, 0
5, Run: 080, P, 30, 0, 0
5, Run: 081, P, 1, 0, 0
5, Run: 082, P, 5, 0, 0
5, Run: 083, P, 10, 0, 0
5, Run: 084, P, 18, 0, 0
5, Run: 085, P, 19, 0, 0
5, Run: 086, P, 25, 0, 0
5, Run: 087, P, 22, 0, 0
5, Run: 088, P, 5, 0, 0
5, Run: 089, P, 12, 0, 0
5, Run: 090, P, 18, 0, 0
5, Run: 091, P, 12, 0, 0
5, Run: 092, P, 8, 0, 0
5, Run: 093, P, 2, 0, 0
5, Run: 094, P, 8, 0, 0
5, Run: 095, P, 1, 0, 0
5, Run: 096, P, 10, 0, 0
5, Run: 097, P, 21, 0, 0
5, Run: 098, P, 2, 0, 0
5, Run: 099, P, 1, 0, 0
5, Run: 100, P, 3, 0, 0
6, Run: 001, P, 36, 0, 0
6, Run: 002, P, 2, 0, 0
6, Run: 003, P, 3, 0, 0
6, Run: 004, P, 37, 0, 0
6, Run: 005, P, 4, 0, 0
6, Run: 006, P, 27, 0, 0
6, Run: 007, P, 88, 0, 0
6, Run: 008, P, 1, 0, 0
6, Run: 009, P, 2, 0, 0
6, Run: 010, P, 13, 0, 0
6, Run: 011, P, 78, 0, 0
6, Run: 012, P, 86, 0, 0
6, Run: 013, P, 69, 0, 0
6, Run: 014, P, 1, 0, 0
6, Run: 015, P, 37, 0, 0
6, Run: 016, P, 1, 0, 0
6, Run: 017, P, 4, 0, 0
6, Run: 018, P, 43, 0, 0
6, Run: 019, P, 58, 0, 0
6, Run: 020, P, 1, 0, 0
6, Run: 021, P, 41, 0, 0
6, Run: 022, P, 13, 0, 0
6, Run: 023, P, 31, 0, 0
6, Run: 024, P, 70, 0, 0
6, Run: 025, P, 44, 0, 0
6, Run: 026, P, 1, 0, 0
6, Run: 027, P, 9, 0, 0
6, Run: 028, P, 6, 0, 0
6, Run: 029, P, 67, 0, 0
6, Run: 030, P, 1, 0, 0
6, Run: 031, P, 4, 0, 0
6, Run: 032, P, 3, 0, 0
6, Run: 033, P, 13, 0, 0
6, Run: 034, P, 4, 0, 0
6, Run: 035, P, 1, 0, 0
6, Run: 036, P, 32, 0, 0
6, Run: 037, P, 1, 0, 0
6, Run: 038, P, 32, 0, 0
6, Run: 039, P, 6, 0, 0
6, Run: 040, P, 35, 0, 0
6, Run: 041, P, 3, 0, 0
6, Run: 042, P, 19, 0, 0
6, Run: 043, P, 5, 0, 0
6, Run: 044, P, 10, 0, 0
6, Run: 045, P, 1, 0, 0
6, Run: 046, P, 6, 0, 0
6, Run: 047, P, 48, 0, 0
6, Run: 048, P, 2, 0, 0
6, Run: 049, P, 5, 0, 0
6, Run: 050, P, 4, 0, 0
6, Run: 051, P, 73, 0, 0
6, Run: 052, P, 3, 0, 0
6, Run: 053, P, 42, 0, 0
6, Run: 054, P, 1, 0, 0
6, Run: 055, P, 22, 0, 0
6, Run: 056, P, 68, 0, 0
6, Run: 057, P, 24, 0, 0
6, Run: 058, P, 2, 0, 0
6, Run: 059, P, 91, 0, 0
6, Run: 060, P, 3, 0, 0
6, Run: 061, P, 5, 0, 0
6, Run: 062, P, 6, 0, 0
6, Run: 063, P, 45, 0, 0
6, Run: 064, P, 56, 0, 0
6, Run: 065, P, 3, 0, 0
6, Run: 066, P, 36, 0, 0
6, Run: 067, P, 101, 0, 0
6, Run: 068, P, 23, 0, 0
6, Run: 069, P, 12, 0, 0
6, Run: 070, P, 1, 0, 0
6, Run: 071, P, 92, 0, 0
6, Run: 072, P, 59, 0, 0
6, Run: 073, P, 45, 0, 0
6, Run: 074, P, 16, 0, 0
6, Run: 075, P, 1, 0, 0
6, Run: 076, P, 28, 0, 0
6, Run: 077, P, 32, 0, 0
6, Run: 078, P, 28, 0, 0
6, Run: 079, P, 11, 0, 0
6, Run: 080, P, 1, 0, 0
6, Run: 081, P, 94, 0, 0
6, Run: 082, P, 92, 0, 0
6, Run: 083, P, 2, 0, 0
6, Run: 084, P, 1, 0, 0
6, Run: 085, P, 1, 0, 0
6, Run: 086, P, 22, 0, 0
6, Run: 087, P, 10, 0, 0
6, Run: 088, P, 55, 0, 0
6, Run: 089, P, 91, 0, 0
6, Run: 090, P, 17, 0, 0
6, Run: 091, P, 9, 0, 0
6, Run: 092, P, 52, 0, 0
6, Run: 093, P, 3, 0, 0
6, Run: 094, P, 67, 0, 0
6, Run: 095, P, 30, 0, 0
6, Run: 096, P, 16, 0, 0
6, Run: 097, P, 27, 0, 0
6, Run: 098, P, 7, 0, 0
6, Run: 099, P, 35, 0, 0
6, Run: 100, P, 55, 0, 0
7, Run: 001, P, 1, 0, 0
7, Run: 002, P, 4, 0, 0
7, Run: 003, P, 2, 0, 0
7, Run: 004, P, 1, 0, 0
7, Run: 005, P, 4, 0, 0
7, Run: 006, P, 2, 0, 0
7, Run: 007, P, 4, 0, 0
7, Run: 008, P, 1, 0, 0
7, Run: 009, P, 2, 0, 0
7, Run: 010, P, 3, 0, 0
7, Run: 011, P, 5, 0, 0
7, Run: 012, P, 3, 0, 0
7, Run: 013, P, 6, 0, 0
7, Run: 014, P, 4, 0, 0
7, Run: 015, P, 3, 0, 0
7, Run: 016, P, 1, 0, 0
7, Run: 017, P, 2, 0, 0
7, Run: 018, P, 1, 0, 0
7, Run: 019, P, 4, 0, 0
7, Run: 020, P, 5, 0, 0
7, Run: 021, P, 4, 0, 0
7, Run: 022, P, 2, 0, 0
7, Run: 023, P, 7, 0, 0
7, Run: 024, P, 1, 0, 0
7, Run: 025, P, 4, 0, 0
7, Run: 026, P, 9, 0, 0
7, Run: 027, P, 7, 0, 0
7, Run: 028, P, 1, 0, 0
7, Run: 029, P, 2, 0, 0
7, Run: 030, P, 7, 0, 0
7, Run: 031, P, 9, 0, 0
7, Run: 032, P, 5, 0, 0
7, Run: 033, P, 1, 0, 0
7, Run: 034, P, 1, 0, 0
7, Run: 035, P, 2, 0, 0
7, Run: 036, P, 4, 0, 0
7, Run: 037, P, 3, 0, 0
7, Run: 038, P, 1, 0, 0
7, Run: 039, P, 3, 0, 0
7, Run: 040, P, 6, 0, 0
7, Run: 041, P, 3, 0, 0
7, Run: 042, P, 7, 0, 0
7, Run: 043, P, 1, 0, 0
7, Run: 044, P, 5, 0, 0
7, Run: 045, P, 1, 0, 0
7, Run: 046, P, 2, 0, 0
7, Run: 047, P, 8, 0, 0
7, Run: 048, P, 9, 0, 0
7, Run: 049, P, 1, 0, 0
7, Run: 050, P, 5, 0, 0
7, Run: 051, P, 4, 0, 0
7, Run: 052, P, 2, 0, 0
7, Run: 053, P, 4, 0, 0
7, Run: 054, P, 3, 0, 0
7, Run: 055, P, 6, 0, 0
7, Run: 056, P, 4, 0, 0
7, Run: 057, P, 1, 0, 0
7, Run: 058, P, 5, 0, 0
7, Run: 059, P, 5, 0, 0
7, Run: 060, P, 1, 0, 0
7, Run: 061, P, 3, 0, 0
7, Run: 062, P, 7, 0, 0
7, Run: 063, P, 6, 0, 0
7, Run: 064, P, 3, 0, 0
7, Run: 065, P, 2, 0, 0
7, Run: 066, P, 3, 0, 0
7, Run: 067, P, 2, 0, 0
7, Run: 068, P, 4, 0, 0
7, Run: 069, P, 8, 0, 0
7, Run: 070, P, 6, 0, 0
7, Run: 071, P, 9, 0, 0
7, Run: 072, P, 1, 0, 0
7, Run: 073, P, 3, 0, 0
7, Run: 074, P, 1, 0, 0
7, Run: 075, P, 1, 0, 0
7, Run: 076, P, 4, 0, 0
7, Run: 077, P, 4, 0, 0
7, Run: 078, P, 1, 0, 0
7, Run: 079, P, 6, 0, 0
7, Run: 080, P, 1, 0, 0
7, Run: 081, P, 3, 0, 0
7, Run: 082, P, 8, 0, 0
7, Run: 083, P, 1, 0, 0
7, Run: 084, P, 3, 0, 0
7, Run: 085, P, 3, 0, 0
7, Run: 086, P, 1, 0, 0
7, Run: 087, P, 1, 0, 0
7, Run: 088, P, 6, 0, 0
7, Run: 089, P, 9, 0, 0
7, Run: 090, P, 9, 0, 0
7, Run: 091, P, 9, 0, 0
7, Run: 092, P, 8, 0, 0
7, Run: 093, P, 5, 0, 0
7, Run: 094, P, 3, 0, 0
7, Run: 095, P, 2, 0, 0
7, Run: 096, P, 1, 0, 0
7, Run: 097, P, 6, 0, 0
7, Run: 098, P, 6, 0, 0
7, Run: 099, P, 2, 0, 0
7, Run: 100, P, 2, 0, 0
8, Run: 001, P, 35, 0, 0
8, Run: 002, P, 1, 0, 0
8, Run: 003, P, 31, 0, 0
8, Run: 004, P, 3, 0, 0
8, Run: 005, P, 3, 0, 0
8, Run: 006, P, 8, 0, 0
8, Run: 007, P, 9, 0, 0
8, Run: 008, P, 39, 0, 0
8, Run: 009, P, 2, 0, 0
8, Run: 010, P, 1, 0, 0
8, Run: 011, P, 9, 0, 0
8, Run: 012, P, 1, 0, 0
8, Run: 013, P, 1, 0, 0
8, Run: 014, P, 2, 0, 0
8, Run: 015, P, 7, 0, 0
8, Run: 016, P, 21, 0, 0
8, Run: 017, P, 14, 0, 0
8, Run: 018, P, 29, 0, 0
8, Run: 019, P, 1, 0, 0
8, Run: 020, P, 34, 0, 0
8, Run: 021, P, 3, 0, 0
8, Run: 022, P, 18, 0, 0
8, Run: 023, P, 3, 0, 0
8, Run: 024, P, 8, 0, 0
8, Run: 025, P, 5, 0, 0
8, Run: 026, P, 8, 0, 0
8, Run: 027, P, 1, 0, 0
8, Run: 028, P, 7, 0, 0
8, Run: 029, P, 1, 0, 0
8, Run: 030, P, 4, 0, 0
8, Run: 031, P, 6, 0, 0
8, Run: 032, P, 29, 0, 0
8, Run: 033, P, 14, 0, 0
8, Run: 034, P, 12, 0, 0
8, Run: 035, P, 15, 0, 0
8, Run: 036, P, 12, 0, 0
8, Run: 037, P, 2, 0, 0
8, Run: 038, P, 26, 0, 0
8, Run: 039, P, 1, 0, 0
8, Run: 040, P, 7, 0, 0
8, Run: 041, P, 6, 0, 0
8, Run: 042, P, 12, 0, 0
8, Run: 043, P, 23, 0, 0
8, Run: 044, P, 3, 0, 0
8, Run: 045, P, 1, 0, 0
8, Run: 046, P, 9, 0, 0
8, Run: 047, P, 3, 0, 0
8, Run: 048, P, 25, 0, 0
8, Run: 049, P, 24, 0, 0
8, Run: 050, P, 20, 0, 0
8, Run: 051, P, 46, 0, 0
8, Run: 052, P, 6, 0, 0
8, Run: 053, P, 19, 0, 0
8, Run: 054, P, 15, 0, 0
8, Run: 055, P, 8, 0, 0
8, Run: 056, P, 2, 0, 0
8, Run: 057, P, 1, 0, 0
8, Run: 058, P, 15, 0, 0
8, Run: 059, P, 7, 0, 0
8, Run: 060, P, 6, 0, 0
8, Run: 061, P, 3, 0, 0
8, Run: 062, P, 1, 0, 0
8, Run: 063, P, 2, 0, 0
8, Run: 064, P, 17, 0, 0
8, Run: 065, P, 1, 0, 0
8, Run: 066, P, 1, 0, 0
8, Run: 067, P, 14, 0, 0
8, Run: 068, P, 1, 0, 0
8, Run: 069, P, 8, 0, 0
8, Run: 070, P, 16, 0, 0
8, Run: 071, P, 21, 0, 0
8, Run: 072, P, 34, 0, 0
8, Run: 073, P, 2, 0, 0
8, Run: 074, P, 15, 0, 0
8, Run: 075, P, 4, 0, 0
8, Run: 076, P, 27, 0, 0
8, Run: 077, P, 12, 0, 0
8, Run: 078, P, 7, 0, 0
8, Run: 079, P, 25, 0, 0
8, Run: 080, P, 7, 0, 0
8, Run: 081, P, 3, 0, 0
8, Run: 082, P, 27, 0, 0
8, Run: 083, P, 2, 0, 0
8, Run: 084, P, 16, 0, 0
8, Run: 085, P, 34, 0, 0
8, Run: 086, P, 12, 0, 0
8, Run: 087, P, 2, 0, 0
8, Run: 088, P, 27, 0, 0
8, Run: 089, P, 5, 0, 0
8, Run: 090, P, 7, 0, 0
8, Run: 091, P, 1, 0, 0
8, Run: 092, P, 26, 0, 0
8, Run: 093, P, 31, 0, 0
8, Run: 094, P, 20, 0, 0
8, Run: 095, P, 2, 0, 0
8, Run: 096, P, 24, 0, 0
8, Run: 097, P, 4, 0, 0
8, Run: 098, P, 11, 0, 0
8, Run: 099, P, 1, 0, 0
8, Run: 100, P, 16, 0, 0
9, Run: 001, P, 1, 0, 0
9, Run: 002, P, 46, 0, 0
9, Run: 003, P, 3, 0, 0
9, Run: 004, P, 1, 0, 0
9, Run: 005, P, 4, 0, 0
9, Run: 006, P, 1, 0, 0
9, Run: 007, P, 2, 0, 0
9, Run: 008, P, 3, 0, 0
9, Run: 009, P, 7, 0, 0
9, Run: 010, P, 2, 0, 0
9, Run: 011, P, 66, 0, 0
9, Run: 012, P, 63, 0, 0
9, Run: 013, P, 16, 0, 0
9, Run: 014, P, 75, 0, 0
9, Run: 015, P, 67, 0, 0
9, Run: 016, P, 57, 0, 0
9, Run: 017, P, 36, 0, 0
9, Run: 018, P, 40, 0, 0
9, Run: 019, P, 8, 0, 0
9, Run: 020, P, 11, 0, 0
9, Run: 021, P, 30, 0, 0
9, Run: 022, P, 2, 0, 0
9, Run: 023, P, 23, 0, 0
9, Run: 024, P, 64, 0, 0
9, Run: 025, P, 8, 0, 0
9, Run: 026, P, 20, 0, 0
9, Run: 027, P, 44, 0, 0
9, Run: 028, P, 59, 0, 0
9, Run: 029, P, 8, 0, 0
9, Run: 030, P, 63, 0, 0
9, Run: 031, P, 64, 0, 0
9, Run: 032, P, 25, 0, 0
9, Run: 033, P, 40, 0, 0
9, Run: 034, P, 2, 0, 0
9, Run: 035, P, 25, 0, 0
9, Run: 036, P, 6, 0, 0
9, Run: 037, P, 29, 0, 0
9, Run: 038, P, 4, 0, 0
9, Run: 039, P, 5, 0, 0
9, Run: 040, P, 13, 0, 0
9, Run: 041, P, 2, 0, 0
9, Run: 042, P, 9, 0, 0
9, Run: 043, P, 39, 0, 0
9, Run: 044, P, 28, 0, 0
9, Run: 045, P, 49, 0, 0
9, Run: 046, P, 23, 0, 0
9, Run: 047, P, 5, 0, 0
9, Run: 048, P, 2, 0, 0
9, Run: 049, P, 8, 0, 0
9, Run: 050, P, 6, 0, 0
9, Run: 051, P, 24, 0, 0
9, Run: 052, P, 32, 0, 0
9, Run: 053, P, 36, 0, 0
9, Run: 054, P, 10, 0, 0
9, Run: 055, P, 2, 0, 0
9, Run: 056, P, 1, 0, 0
9, Run: 057, P, 26, 0, 0
9, Run: 058, P, 6, 0, 0
9, Run: 059, P, 23, 0, 0
9, Run: 060, P, 8, 0, 0
9, Run: 061, P, 17, 0, 0
9, Run: 062, P, 8, 0, 0
9, Run: 063, P, 1, 0, 0
9, Run: 064, P, 14, 0, 0
9, Run: 065, P, 73, 0, 0
9, Run: 066, P, 2, 0, 0
9, Run: 067, P, 22, 0, 0
9, Run: 068, P, 2, 0, 0
9, Run: 069, P, 21, 0, 0
9, Run: 070, P, 2, 0, 0
9, Run: 071, P, 36, 0, 0
9, Run: 072, P, 8, 0, 0
9, Run: 073, P, 5, 0, 0
9, Run: 074, P, 19, 0, 0
9, Run: 075, P, 69, 0, 0
9, Run: 076, P, 6, 0, 0
9, Run: 077, P, 13, 0, 0
9, Run: 078, P, 3, 0, 0
9, Run: 079, P, 14, 0, 0
9, Run: 080, P, 8, 0, 0
9, Run: 081, P, 2, 0, 0
9, Run: 082, P, 4, 0, 0
9, Run: 083, P, 2, 0, 0
9, Run: 084, P, 31, 0, 0
9, Run: 085, P, 1, 0, 0
9, Run: 086, P, 50, 0, 0
9, Run: 087, P, 1, 0, 0
9, Run: 088, P, 49, 0, 0
9, Run: 089, P, 14, 0, 0
9, Run: 090, P, 66, 0, 0
9, Run: 091, P, 3, 0, 0
9, Run: 092, P, 38, 0, 0
9, Run: 093, P, 1, 0, 0
9, Run: 094, P, 28, 0, 0
9, Run: 095, P, 44, 0, 0
9, Run: 096, P, 14, 0, 0
9, Run: 097, P, 42, 0, 0
9, Run: 098, P, 15, 0, 0
9, Run: 099, P, 37, 0, 0
9, Run: 100, P, 3, 0, 0
