Input Number, Run_Number, Result@ 100, X2, X1, Y, NEW_REACTION, Reaction1, Reaction2
INVAR-19, Run: 059, F, 141, 0, 0, 88, 35, 35
INVAR-19, Run: 060, F, 183, 0, 0, 109, 35, 35
INVAR-19, Run: 061, F, 191, 0, 0, 113, 35, 35
INVAR-19, Run: 062, F, 165, 0, 0, 100, 35, 35
INVAR-19, Run: 063, F, 139, 0, 0, 87, 35, 35
INVAR-19, Run: 064, F, 147, 0, 0, 91, 35, 35
INVAR-19, Run: 065, F, 199, 0, 0, 117, 35, 35
INVAR-19, Run: 066, F, 145, 0, 0, 90, 35, 35
INVAR-19, Run: 067, F, 199, 0, 0, 117, 35, 35
INVAR-19, Run: 068, F, 161, 0, 0, 98, 35, 35
INVAR-19, Run: 069, F, 187, 0, 0, 111, 35, 35
INVAR-19, Run: 070, F, 185, 0, 0, 110, 35, 35
INVAR-19, Run: 071, F, 165, 0, 0, 100, 35, 35
INVAR-19, Run: 072, F, 147, 0, 0, 91, 35, 35
INVAR-19, Run: 073, F, 169, 0, 0, 102, 35, 35
INVAR-19, Run: 074, F, 195, 0, 0, 115, 35, 35
INVAR-19, Run: 075, F, 149, 0, 0, 92, 35, 35
INVAR-19, Run: 076, F, 115, 0, 0, 75, 35, 35
INVAR-19, Run: 077, F, 173, 0, 0, 104, 35, 35
INVAR-19, Run: 078, F, 197, 0, 0, 116, 35, 35
INVAR-19, Run: 079, F, 153, 0, 0, 94, 35, 35
INVAR-19, Run: 080, F, 151, 0, 0, 93, 35, 35
INVAR-19, Run: 081, F, 137, 0, 0, 86, 35, 35
INVAR-19, Run: 082, F, 147, 0, 0, 91, 35, 35
INVAR-19, Run: 083, F, 179, 0, 0, 107, 35, 35
INVAR-19, Run: 084, F, 177, 0, 0, 106, 35, 35
INVAR-19, Run: 085, F, 135, 0, 0, 85, 35, 35
INVAR-19, Run: 086, F, 149, 0, 0, 92, 35, 35
INVAR-19, Run: 087, F, 189, 0, 0, 112, 35, 35
INVAR-19, Run: 088, F, 157, 0, 0, 96, 35, 35
INVAR-19, Run: 089, F, 147, 0, 0, 91, 35, 35
INVAR-19, Run: 090, F, 127, 0, 0, 81, 35, 35
INVAR-19, Run: 091, F, 163, 0, 0, 99, 35, 35
INVAR-19, Run: 092, F, 201, 0, 0, 118, 35, 35
INVAR-19, Run: 093, F, 191, 0, 0, 113, 35, 35
INVAR-19, Run: 094, F, 195, 0, 0, 115, 35, 35
INVAR-19, Run: 095, F, 167, 0, 0, 101, 35, 35
INVAR-19, Run: 096, F, 167, 0, 0, 101, 35, 35
INVAR-19, Run: 097, F, 159, 0, 0, 97, 35, 35
INVAR-19, Run: 098, F, 195, 0, 0, 115, 35, 35
INVAR-19, Run: 099, F, 177, 0, 0, 106, 35, 35
INVAR-19, Run: 100, F, 189, 0, 0, 112, 35, 35
INVAR-2, Run: 001, F, 196, 0, 0, 102, 68, 68
INVAR-2, Run: 002, F, 176, 0, 0, 92, 68, 68
INVAR-2, Run: 003, F, 166, 0, 0, 87, 68, 68
INVAR-2, Run: 004, F, 184, 0, 0, 96, 68, 68
INVAR-2, Run: 005, F, 198, 0, 0, 103, 68, 68
INVAR-2, Run: 006, F, 186, 0, 0, 97, 68, 68
INVAR-2, Run: 007, F, 218, 0, 0, 113, 68, 68
INVAR-2, Run: 008, F, 170, 0, 0, 89, 68, 68
INVAR-2, Run: 009, F, 178, 0, 0, 93, 68, 68
INVAR-2, Run: 010, F, 210, 0, 0, 109, 68, 68
INVAR-2, Run: 011, F, 194, 0, 0, 101, 68, 68
INVAR-2, Run: 012, F, 178, 0, 0, 93, 68, 68
INVAR-2, Run: 013, F, 190, 0, 0, 99, 68, 68
INVAR-2, Run: 014, F, 164, 0, 0, 86, 68, 68
INVAR-2, Run: 015, F, 198, 0, 0, 103, 68, 68
INVAR-2, Run: 016, F, 168, 0, 0, 88, 68, 68
INVAR-2, Run: 017, F, 252, 0, 0, 130, 68, 68
INVAR-2, Run: 018, F, 168, 0, 0, 88, 68, 68
INVAR-2, Run: 019, F, 198, 0, 0, 103, 68, 68
INVAR-2, Run: 020, F, 196, 0, 0, 102, 68, 68
INVAR-2, Run: 021, F, 194, 0, 0, 101, 68, 68
INVAR-2, Run: 022, F, 180, 0, 0, 94, 68, 68
INVAR-2, Run: 023, F, 198, 0, 0, 103, 68, 68
INVAR-2, Run: 024, F, 200, 0, 0, 104, 68, 68
INVAR-2, Run: 025, F, 150, 0, 0, 79, 68, 68
INVAR-2, Run: 026, F, 216, 0, 0, 112, 68, 68
INVAR-2, Run: 027, F, 212, 0, 0, 110, 68, 68
INVAR-2, Run: 028, F, 200, 0, 0, 104, 68, 68
INVAR-2, Run: 029, F, 218, 0, 0, 113, 68, 68
INVAR-2, Run: 030, F, 208, 0, 0, 108, 68, 68
INVAR-2, Run: 031, F, 216, 0, 0, 112, 68, 68
INVAR-2, Run: 032, F, 176, 0, 0, 92, 68, 68
INVAR-2, Run: 033, F, 214, 0, 0, 111, 68, 68
INVAR-2, Run: 034, F, 180, 0, 0, 94, 68, 68
INVAR-2, Run: 035, F, 202, 0, 0, 105, 68, 68
INVAR-2, Run: 036, F, 198, 0, 0, 103, 68, 68
INVAR-2, Run: 037, F, 214, 0, 0, 111, 68, 68
INVAR-2, Run: 038, F, 182, 0, 0, 95, 68, 68
INVAR-2, Run: 039, F, 182, 0, 0, 95, 68, 68
INVAR-2, Run: 040, F, 174, 0, 0, 91, 68, 68
INVAR-2, Run: 041, F, 190, 0, 0, 99, 68, 68
INVAR-2, Run: 042, F, 172, 0, 0, 90, 68, 68
INVAR-2, Run: 043, F, 176, 0, 0, 92, 68, 68
INVAR-2, Run: 044, F, 240, 0, 0, 124, 68, 68
INVAR-2, Run: 045, F, 152, 0, 0, 80, 68, 68
INVAR-2, Run: 046, F, 190, 0, 0, 99, 68, 68
INVAR-2, Run: 047, F, 174, 0, 0, 91, 68, 68
INVAR-2, Run: 048, F, 242, 0, 0, 125, 68, 68
INVAR-2, Run: 049, F, 230, 0, 0, 119, 68, 68
INVAR-2, Run: 050, F, 200, 0, 0, 104, 68, 68
INVAR-2, Run: 051, F, 166, 0, 0, 87, 68, 68
INVAR-2, Run: 052, F, 158, 0, 0, 83, 68, 68
INVAR-2, Run: 053, F, 226, 0, 0, 117, 68, 68
INVAR-2, Run: 054, F, 178, 0, 0, 93, 68, 68
INVAR-2, Run: 055, F, 226, 0, 0, 117, 68, 68
INVAR-2, Run: 056, F, 204, 0, 0, 106, 68, 68
INVAR-2, Run: 057, F, 208, 0, 0, 108, 68, 68
INVAR-2, Run: 058, F, 254, 0, 0, 131, 68, 68
INVAR-2, Run: 059, F, 184, 0, 0, 96, 68, 68
INVAR-2, Run: 060, F, 212, 0, 0, 110, 68, 68
INVAR-2, Run: 061, F, 214, 0, 0, 111, 68, 68
INVAR-2, Run: 062, F, 192, 0, 0, 100, 68, 68
INVAR-2, Run: 063, F, 194, 0, 0, 101, 68, 68
INVAR-2, Run: 064, F, 192, 0, 0, 100, 68, 68
INVAR-2, Run: 065, F, 170, 0, 0, 89, 68, 68
INVAR-2, Run: 066, F, 214, 0, 0, 111, 68, 68
INVAR-2, Run: 067, F, 192, 0, 0, 100, 68, 68
INVAR-2, Run: 068, F, 210, 0, 0, 109, 68, 68
INVAR-2, Run: 069, F, 206, 0, 0, 107, 68, 68
INVAR-2, Run: 070, F, 132, 0, 0, 70, 68, 68
INVAR-2, Run: 071, F, 184, 0, 0, 96, 68, 68
INVAR-2, Run: 072, F, 190, 0, 0, 99, 68, 68
INVAR-2, Run: 073, F, 164, 0, 0, 86, 68, 68
INVAR-2, Run: 074, F, 204, 0, 0, 106, 68, 68
INVAR-2, Run: 075, F, 180, 0, 0, 94, 68, 68
INVAR-2, Run: 076, F, 178, 0, 0, 93, 68, 68
INVAR-2, Run: 077, F, 204, 0, 0, 106, 68, 68
INVAR-2, Run: 078, F, 222, 0, 0, 115, 68, 68
INVAR-2, Run: 079, F, 164, 0, 0, 86, 68, 68
INVAR-2, Run: 080, F, 188, 0, 0, 98, 68, 68
INVAR-2, Run: 081, F, 206, 0, 0, 107, 68, 68
INVAR-2, Run: 082, F, 182, 0, 0, 95, 68, 68
INVAR-2, Run: 083, F, 176, 0, 0, 92, 68, 68
INVAR-2, Run: 084, F, 204, 0, 0, 106, 68, 68
INVAR-2, Run: 085, F, 178, 0, 0, 93, 68, 68
INVAR-2, Run: 086, F, 220, 0, 0, 114, 68, 68
INVAR-2, Run: 087, F, 152, 0, 0, 80, 68, 68
INVAR-2, Run: 088, F, 196, 0, 0, 102, 68, 68
INVAR-2, Run: 089, F, 164, 0, 0, 86, 68, 68
INVAR-2, Run: 090, F, 186, 0, 0, 97, 68, 68
INVAR-2, Run: 091, F, 212, 0, 0, 110, 68, 68
INVAR-2, Run: 092, F, 192, 0, 0, 100, 68, 68
INVAR-2, Run: 093, F, 202, 0, 0, 105, 68, 68
INVAR-2, Run: 094, F, 186, 0, 0, 97, 68, 68
INVAR-2, Run: 095, F, 174, 0, 0, 91, 68, 68
INVAR-2, Run: 096, F, 188, 0, 0, 98, 68, 68
INVAR-2, Run: 097, F, 200, 0, 0, 104, 68, 68
INVAR-2, Run: 098, F, 170, 0, 0, 89, 68, 68
INVAR-2, Run: 099, F, 190, 0, 0, 99, 68, 68
INVAR-2, Run: 100, F, 210, 0, 0, 109, 68, 68
INVAR-20, Run: 001, F, 141, 0, 0, 116, 91, 91
INVAR-20, Run: 002, F, 103, 0, 0, 97, 91, 91
INVAR-20, Run: 003, F, 103, 0, 0, 97, 91, 91
INVAR-20, Run: 004, F, 91, 0, 0, 91, 91, 91
INVAR-20, Run: 005, F, 135, 0, 0, 113, 91, 91
INVAR-20, Run: 006, F, 149, 0, 0, 120, 91, 91
INVAR-20, Run: 007, F, 93, 0, 0, 92, 91, 91
INVAR-20, Run: 008, F, 89, 0, 0, 90, 91, 91
INVAR-20, Run: 009, F, 105, 0, 0, 98, 91, 91
INVAR-20, Run: 010, F, 101, 0, 0, 96, 91, 91
INVAR-20, Run: 011, F, 101, 0, 0, 96, 91, 91
INVAR-20, Run: 012, F, 109, 0, 0, 100, 91, 91
INVAR-20, Run: 013, F, 115, 0, 0, 103, 91, 91
INVAR-20, Run: 014, F, 75, 0, 0, 83, 91, 91
INVAR-20, Run: 015, F, 141, 0, 0, 116, 91, 91
INVAR-20, Run: 016, F, 89, 0, 0, 90, 91, 91
INVAR-20, Run: 017, F, 135, 0, 0, 113, 91, 91
INVAR-20, Run: 018, F, 99, 0, 0, 95, 91, 91
INVAR-20, Run: 019, F, 93, 0, 0, 92, 91, 91
INVAR-20, Run: 020, F, 95, 0, 0, 93, 91, 91
INVAR-20, Run: 021, F, 101, 0, 0, 96, 91, 91
INVAR-20, Run: 022, F, 131, 0, 0, 111, 91, 91
INVAR-20, Run: 023, F, 131, 0, 0, 111, 91, 91
INVAR-20, Run: 024, F, 137, 0, 0, 114, 91, 91
INVAR-20, Run: 025, F, 159, 0, 0, 125, 91, 91
INVAR-20, Run: 026, F, 95, 0, 0, 93, 91, 91
INVAR-20, Run: 027, F, 97, 0, 0, 94, 91, 91
INVAR-20, Run: 028, F, 131, 0, 0, 111, 91, 91
INVAR-20, Run: 029, F, 105, 0, 0, 98, 91, 91
INVAR-20, Run: 030, F, 97, 0, 0, 94, 91, 91
INVAR-20, Run: 031, F, 79, 0, 0, 85, 91, 91
INVAR-20, Run: 032, F, 109, 0, 0, 100, 91, 91
INVAR-20, Run: 033, F, 165, 0, 0, 128, 91, 91
INVAR-20, Run: 034, F, 91, 0, 0, 91, 91, 91
INVAR-20, Run: 035, F, 95, 0, 0, 93, 91, 91
INVAR-20, Run: 036, F, 117, 0, 0, 104, 91, 91
INVAR-20, Run: 037, F, 105, 0, 0, 98, 91, 91
INVAR-20, Run: 038, F, 85, 0, 0, 88, 91, 91
INVAR-20, Run: 039, F, 139, 0, 0, 115, 91, 91
INVAR-20, Run: 040, F, 91, 0, 0, 91, 91, 91
INVAR-20, Run: 041, F, 99, 0, 0, 95, 91, 91
INVAR-20, Run: 042, F, 127, 0, 0, 109, 91, 91
INVAR-20, Run: 043, F, 115, 0, 0, 103, 91, 91
INVAR-20, Run: 044, F, 109, 0, 0, 100, 91, 91
INVAR-20, Run: 045, F, 93, 0, 0, 92, 91, 91
INVAR-20, Run: 046, F, 119, 0, 0, 105, 91, 91
INVAR-20, Run: 047, F, 95, 0, 0, 93, 91, 91
INVAR-20, Run: 048, F, 137, 0, 0, 114, 91, 91
INVAR-20, Run: 049, F, 143, 0, 0, 117, 91, 91
INVAR-20, Run: 050, F, 113, 0, 0, 102, 91, 91
INVAR-20, Run: 051, F, 117, 0, 0, 104, 91, 91
INVAR-20, Run: 052, F, 109, 0, 0, 100, 91, 91
INVAR-20, Run: 053, F, 109, 0, 0, 100, 91, 91
INVAR-20, Run: 054, F, 125, 0, 0, 108, 91, 91
INVAR-20, Run: 055, F, 133, 0, 0, 112, 91, 91
INVAR-20, Run: 056, F, 139, 0, 0, 115, 91, 91
INVAR-20, Run: 057, F, 85, 0, 0, 88, 91, 91
INVAR-20, Run: 058, F, 99, 0, 0, 95, 91, 91
INVAR-20, Run: 059, F, 101, 0, 0, 96, 91, 91
INVAR-20, Run: 060, F, 123, 0, 0, 107, 91, 91
INVAR-20, Run: 061, F, 81, 0, 0, 86, 91, 91
INVAR-20, Run: 062, F, 83, 0, 0, 87, 91, 91
INVAR-20, Run: 063, F, 107, 0, 0, 99, 91, 91
INVAR-20, Run: 064, F, 97, 0, 0, 94, 91, 91
INVAR-20, Run: 065, F, 131, 0, 0, 111, 91, 91
INVAR-20, Run: 066, F, 131, 0, 0, 111, 91, 91
INVAR-20, Run: 067, F, 107, 0, 0, 99, 91, 91
INVAR-20, Run: 068, F, 131, 0, 0, 111, 91, 91
INVAR-20, Run: 069, F, 71, 0, 0, 81, 91, 91
INVAR-20, Run: 070, F, 75, 0, 0, 83, 91, 91
INVAR-20, Run: 071, F, 115, 0, 0, 103, 91, 91
INVAR-20, Run: 072, F, 115, 0, 0, 103, 91, 91
INVAR-20, Run: 073, F, 125, 0, 0, 108, 91, 91
INVAR-20, Run: 074, F, 127, 0, 0, 109, 91, 91
INVAR-20, Run: 075, F, 115, 0, 0, 103, 91, 91
INVAR-20, Run: 076, F, 109, 0, 0, 100, 91, 91
INVAR-20, Run: 077, F, 115, 0, 0, 103, 91, 91
INVAR-20, Run: 078, F, 129, 0, 0, 110, 91, 91
INVAR-20, Run: 079, F, 117, 0, 0, 104, 91, 91
INVAR-20, Run: 080, F, 107, 0, 0, 99, 91, 91
INVAR-20, Run: 081, F, 99, 0, 0, 95, 91, 91
INVAR-20, Run: 082, F, 125, 0, 0, 108, 91, 91
INVAR-20, Run: 083, F, 131, 0, 0, 111, 91, 91
INVAR-20, Run: 084, F, 107, 0, 0, 99, 91, 91
INVAR-20, Run: 085, F, 115, 0, 0, 103, 91, 91
INVAR-20, Run: 086, F, 113, 0, 0, 102, 91, 91
INVAR-20, Run: 087, F, 85, 0, 0, 88, 91, 91
INVAR-20, Run: 088, F, 89, 0, 0, 90, 91, 91
INVAR-20, Run: 089, F, 81, 0, 0, 86, 91, 91
INVAR-20, Run: 090, F, 125, 0, 0, 108, 91, 91
INVAR-20, Run: 091, F, 73, 0, 0, 82, 91, 91
INVAR-20, Run: 092, F, 119, 0, 0, 105, 91, 91
INVAR-20, Run: 093, F, 121, 0, 0, 106, 91, 91
INVAR-20, Run: 094, F, 95, 0, 0, 93, 91, 91
INVAR-20, Run: 095, F, 117, 0, 0, 104, 91, 91
INVAR-20, Run: 096, F, 91, 0, 0, 91, 91, 91
INVAR-20, Run: 097, F, 91, 0, 0, 91, 91, 91
INVAR-20, Run: 098, F, 105, 0, 0, 98, 91, 91
INVAR-20, Run: 099, F, 101, 0, 0, 96, 91, 91
INVAR-20, Run: 100, F, 131, 0, 0, 111, 91, 91
INVAR-21, Run: 001, F, 87, 0, 0, 110, 133, 133
INVAR-21, Run: 002, F, 57, 0, 0, 95, 133, 133
INVAR-21, Run: 003, F, 51, 0, 0, 92, 133, 133
INVAR-21, Run: 004, F, 89, 0, 0, 111, 133, 133
INVAR-21, Run: 005, F, 61, 0, 0, 97, 133, 133
INVAR-21, Run: 006, F, 57, 0, 0, 95, 133, 133
INVAR-21, Run: 007, F, 31, 0, 0, 82, 133, 133
INVAR-21, Run: 008, F, 39, 0, 0, 86, 133, 133
INVAR-21, Run: 009, F, 65, 0, 0, 99, 133, 133
INVAR-21, Run: 010, F, 71, 0, 0, 102, 133, 133
INVAR-21, Run: 011, F, 43, 0, 0, 88, 133, 133
INVAR-21, Run: 012, F, 45, 0, 0, 89, 133, 133
INVAR-21, Run: 013, F, 65, 0, 0, 99, 133, 133
INVAR-21, Run: 014, F, 83, 0, 0, 108, 133, 133
INVAR-21, Run: 015, F, 45, 0, 0, 89, 133, 133
INVAR-21, Run: 016, F, 29, 0, 0, 81, 133, 133
INVAR-21, Run: 017, F, 65, 0, 0, 99, 133, 133
INVAR-21, Run: 018, F, 55, 0, 0, 94, 133, 133
INVAR-21, Run: 019, F, 53, 0, 0, 93, 133, 133
INVAR-21, Run: 020, F, 73, 0, 0, 103, 133, 133
INVAR-21, Run: 021, F, 29, 0, 0, 81, 133, 133
INVAR-21, Run: 022, F, 61, 0, 0, 97, 133, 133
INVAR-21, Run: 023, F, 61, 0, 0, 97, 133, 133
INVAR-21, Run: 024, F, 85, 0, 0, 109, 133, 133
INVAR-21, Run: 025, F, 57, 0, 0, 95, 133, 133
INVAR-21, Run: 026, F, 83, 0, 0, 108, 133, 133
INVAR-21, Run: 027, F, 95, 0, 0, 114, 133, 133
INVAR-21, Run: 028, F, 65, 0, 0, 99, 133, 133
INVAR-21, Run: 029, F, 67, 0, 0, 100, 133, 133
INVAR-21, Run: 030, F, 81, 0, 0, 107, 133, 133
INVAR-21, Run: 031, F, 79, 0, 0, 106, 133, 133
INVAR-21, Run: 032, F, 21, 0, 0, 77, 133, 133
INVAR-21, Run: 033, F, 89, 0, 0, 111, 133, 133
INVAR-21, Run: 034, F, 59, 0, 0, 96, 133, 133
INVAR-21, Run: 035, F, 77, 0, 0, 105, 133, 133
INVAR-21, Run: 036, F, 63, 0, 0, 98, 133, 133
INVAR-21, Run: 037, F, 49, 0, 0, 91, 133, 133
INVAR-21, Run: 038, F, 85, 0, 0, 109, 133, 133
INVAR-21, Run: 039, F, 69, 0, 0, 101, 133, 133
INVAR-21, Run: 040, F, 71, 0, 0, 102, 133, 133
INVAR-21, Run: 041, F, 39, 0, 0, 86, 133, 133
INVAR-21, Run: 042, F, 55, 0, 0, 94, 133, 133
INVAR-21, Run: 043, F, 51, 0, 0, 92, 133, 133
INVAR-21, Run: 044, F, 57, 0, 0, 95, 133, 133
INVAR-21, Run: 045, F, 31, 0, 0, 82, 133, 133
INVAR-21, Run: 046, F, 69, 0, 0, 101, 133, 133
INVAR-21, Run: 047, F, 79, 0, 0, 106, 133, 133
INVAR-21, Run: 048, F, 87, 0, 0, 110, 133, 133
INVAR-21, Run: 049, F, 45, 0, 0, 89, 133, 133
INVAR-21, Run: 050, F, 73, 0, 0, 103, 133, 133
INVAR-21, Run: 051, F, 35, 0, 0, 84, 133, 133
INVAR-21, Run: 052, F, 15, 0, 0, 74, 133, 133
INVAR-21, Run: 053, F, 85, 0, 0, 109, 133, 133
INVAR-21, Run: 054, F, 75, 0, 0, 104, 133, 133
INVAR-21, Run: 055, F, 43, 0, 0, 88, 133, 133
INVAR-21, Run: 056, F, 47, 0, 0, 90, 133, 133
INVAR-21, Run: 057, F, 77, 0, 0, 105, 133, 133
INVAR-21, Run: 058, F, 53, 0, 0, 93, 133, 133
INVAR-21, Run: 059, F, 63, 0, 0, 98, 133, 133
INVAR-21, Run: 060, F, 105, 0, 0, 119, 133, 133
INVAR-21, Run: 061, F, 35, 0, 0, 84, 133, 133
INVAR-21, Run: 062, F, 49, 0, 0, 91, 133, 133
INVAR-21, Run: 063, F, 85, 0, 0, 109, 133, 133
INVAR-21, Run: 064, F, 57, 0, 0, 95, 133, 133
INVAR-21, Run: 065, F, 63, 0, 0, 98, 133, 133
INVAR-21, Run: 066, F, 57, 0, 0, 95, 133, 133
INVAR-21, Run: 067, F, 65, 0, 0, 99, 133, 133
INVAR-21, Run: 068, F, 65, 0, 0, 99, 133, 133
INVAR-21, Run: 069, F, 99, 0, 0, 116, 133, 133
INVAR-21, Run: 070, F, 63, 0, 0, 98, 133, 133
INVAR-21, Run: 071, F, 79, 0, 0, 106, 133, 133
INVAR-21, Run: 072, F, 55, 0, 0, 94, 133, 133
INVAR-21, Run: 073, F, 91, 0, 0, 112, 133, 133
INVAR-21, Run: 074, F, 61, 0, 0, 97, 133, 133
INVAR-21, Run: 075, F, 85, 0, 0, 109, 133, 133
INVAR-21, Run: 076, F, 43, 0, 0, 88, 133, 133
INVAR-21, Run: 077, F, 61, 0, 0, 97, 133, 133
INVAR-21, Run: 078, F, 111, 0, 0, 122, 133, 133
INVAR-21, Run: 079, F, 75, 0, 0, 104, 133, 133
INVAR-21, Run: 080, F, 53, 0, 0, 93, 133, 133
INVAR-21, Run: 081, F, 37, 0, 0, 85, 133, 133
INVAR-21, Run: 082, F, 73, 0, 0, 103, 133, 133
INVAR-21, Run: 083, F, 77, 0, 0, 105, 133, 133
INVAR-21, Run: 084, F, 53, 0, 0, 93, 133, 133
INVAR-21, Run: 085, F, 35, 0, 0, 84, 133, 133
INVAR-21, Run: 086, F, 69, 0, 0, 101, 133, 133
INVAR-21, Run: 087, F, 35, 0, 0, 84, 133, 133
INVAR-21, Run: 088, F, 63, 0, 0, 98, 133, 133
INVAR-21, Run: 089, F, 81, 0, 0, 107, 133, 133
INVAR-21, Run: 090, F, 63, 0, 0, 98, 133, 133
INVAR-21, Run: 091, F, 45, 0, 0, 89, 133, 133
INVAR-21, Run: 092, F, 67, 0, 0, 100, 133, 133
INVAR-21, Run: 093, F, 53, 0, 0, 93, 133, 133
INVAR-21, Run: 094, F, 71, 0, 0, 102, 133, 133
INVAR-21, Run: 095, F, 85, 0, 0, 109, 133, 133
INVAR-21, Run: 096, F, 51, 0, 0, 92, 133, 133
INVAR-21, Run: 097, F, 77, 0, 0, 105, 133, 133
INVAR-21, Run: 098, F, 65, 0, 0, 99, 133, 133
INVAR-21, Run: 099, F, 49, 0, 0, 91, 133, 133
INVAR-21, Run: 100, F, 53, 0, 0, 93, 133, 133
INVAR-22, Run: 001, F, 183, 0, 0, 106, 50, 50
INVAR-22, Run: 002, F, 185, 0, 0, 107, 50, 50
INVAR-22, Run: 003, F, 135, 0, 0, 82, 50, 50
INVAR-22, Run: 004, F, 153, 0, 0, 91, 50, 50
INVAR-22, Run: 005, F, 179, 0, 0, 104, 50, 50
INVAR-22, Run: 006, F, 153, 0, 0, 91, 50, 50
INVAR-22, Run: 007, F, 151, 0, 0, 90, 50, 50
INVAR-22, Run: 008, F, 169, 0, 0, 99, 50, 50
INVAR-22, Run: 009, F, 169, 0, 0, 99, 50, 50
INVAR-22, Run: 010, F, 153, 0, 0, 91, 50, 50
INVAR-22, Run: 011, F, 215, 0, 0, 122, 50, 50
INVAR-22, Run: 012, F, 163, 0, 0, 96, 50, 50
INVAR-22, Run: 013, F, 131, 0, 0, 80, 50, 50
INVAR-22, Run: 014, F, 193, 0, 0, 111, 50, 50
INVAR-22, Run: 015, F, 171, 0, 0, 100, 50, 50
INVAR-22, Run: 016, F, 187, 0, 0, 108, 50, 50
INVAR-22, Run: 017, F, 137, 0, 0, 83, 50, 50
INVAR-22, Run: 018, F, 137, 0, 0, 83, 50, 50
INVAR-22, Run: 019, F, 163, 0, 0, 96, 50, 50
INVAR-22, Run: 020, F, 211, 0, 0, 120, 50, 50
INVAR-22, Run: 021, F, 161, 0, 0, 95, 50, 50
INVAR-22, Run: 022, F, 165, 0, 0, 97, 50, 50
INVAR-22, Run: 023, F, 167, 0, 0, 98, 50, 50
INVAR-22, Run: 024, F, 145, 0, 0, 87, 50, 50
INVAR-22, Run: 025, F, 161, 0, 0, 95, 50, 50
INVAR-22, Run: 026, F, 183, 0, 0, 106, 50, 50
INVAR-22, Run: 027, F, 171, 0, 0, 100, 50, 50
INVAR-22, Run: 028, F, 183, 0, 0, 106, 50, 50
INVAR-22, Run: 029, F, 177, 0, 0, 103, 50, 50
INVAR-22, Run: 030, F, 139, 0, 0, 84, 50, 50
INVAR-22, Run: 031, F, 175, 0, 0, 102, 50, 50
INVAR-22, Run: 032, F, 191, 0, 0, 110, 50, 50
INVAR-22, Run: 033, F, 161, 0, 0, 95, 50, 50
INVAR-22, Run: 034, F, 153, 0, 0, 91, 50, 50
INVAR-22, Run: 035, F, 193, 0, 0, 111, 50, 50
INVAR-22, Run: 036, F, 183, 0, 0, 106, 50, 50
INVAR-22, Run: 037, F, 175, 0, 0, 102, 50, 50
INVAR-22, Run: 038, F, 181, 0, 0, 105, 50, 50
INVAR-22, Run: 039, F, 169, 0, 0, 99, 50, 50
INVAR-22, Run: 040, F, 177, 0, 0, 103, 50, 50
INVAR-22, Run: 041, F, 157, 0, 0, 93, 50, 50
INVAR-22, Run: 042, F, 163, 0, 0, 96, 50, 50
INVAR-22, Run: 043, F, 143, 0, 0, 86, 50, 50
INVAR-22, Run: 044, F, 175, 0, 0, 102, 50, 50
INVAR-22, Run: 045, F, 197, 0, 0, 113, 50, 50
INVAR-22, Run: 046, F, 183, 0, 0, 106, 50, 50
INVAR-22, Run: 047, F, 149, 0, 0, 89, 50, 50
INVAR-22, Run: 048, F, 161, 0, 0, 95, 50, 50
INVAR-22, Run: 049, F, 185, 0, 0, 107, 50, 50
INVAR-22, Run: 050, F, 155, 0, 0, 92, 50, 50
INVAR-22, Run: 051, F, 147, 0, 0, 88, 50, 50
INVAR-22, Run: 052, F, 181, 0, 0, 105, 50, 50
INVAR-22, Run: 053, F, 179, 0, 0, 104, 50, 50
INVAR-22, Run: 054, F, 151, 0, 0, 90, 50, 50
INVAR-22, Run: 055, F, 155, 0, 0, 92, 50, 50
INVAR-22, Run: 056, F, 177, 0, 0, 103, 50, 50
INVAR-22, Run: 057, F, 177, 0, 0, 103, 50, 50
INVAR-22, Run: 058, F, 171, 0, 0, 100, 50, 50
INVAR-22, Run: 059, F, 159, 0, 0, 94, 50, 50
INVAR-22, Run: 060, F, 169, 0, 0, 99, 50, 50
INVAR-22, Run: 061, F, 193, 0, 0, 111, 50, 50
INVAR-22, Run: 062, F, 163, 0, 0, 96, 50, 50
INVAR-22, Run: 063, F, 175, 0, 0, 102, 50, 50
INVAR-22, Run: 064, F, 153, 0, 0, 91, 50, 50
INVAR-22, Run: 065, F, 165, 0, 0, 97, 50, 50
INVAR-22, Run: 066, F, 187, 0, 0, 108, 50, 50
INVAR-22, Run: 067, F, 193, 0, 0, 111, 50, 50
INVAR-22, Run: 068, F, 175, 0, 0, 102, 50, 50
INVAR-22, Run: 069, F, 193, 0, 0, 111, 50, 50
INVAR-22, Run: 070, F, 183, 0, 0, 106, 50, 50
INVAR-22, Run: 071, F, 169, 0, 0, 99, 50, 50
INVAR-22, Run: 072, F, 151, 0, 0, 90, 50, 50
INVAR-22, Run: 073, F, 195, 0, 0, 112, 50, 50
INVAR-22, Run: 074, F, 169, 0, 0, 99, 50, 50
INVAR-22, Run: 075, F, 187, 0, 0, 108, 50, 50
INVAR-22, Run: 076, F, 187, 0, 0, 108, 50, 50
INVAR-22, Run: 077, F, 147, 0, 0, 88, 50, 50
INVAR-22, Run: 078, F, 183, 0, 0, 106, 50, 50
INVAR-22, Run: 079, F, 165, 0, 0, 97, 50, 50
INVAR-22, Run: 080, F, 157, 0, 0, 93, 50, 50
