Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 092, F, 0, 0, 0, 0, 0, 0, 58, 111, 1, 0, 28, 1, 111, 56, 676, 22, 22, 565, 28, 14, 13, 28, 83, 56, 1199, 599
INVAR-2, Run: 093, F, 0, 0, 0, 0, 0, 0, 120, 48, 1, 0, 28, 0, 48, 56, 543, 16, 16, 495, 28, 14, 13, 28, 52, 56, 1376, 688
INVAR-2, Run: 094, F, 0, 0, 0, 0, 0, 0, 26, 142, 1, 0, 28, 0, 142, 56, 527, 31, 31, 385, 28, 9, 18, 28, 99, 56, 1316, 658
INVAR-2, Run: 095, F, 0, 0, 0, 0, 0, 0, 144, 24, 1, 0, 28, 0, 24, 56, 457, 17, 17, 433, 28, 21, 6, 28, 40, 56, 678, 339
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 0, 142, 27, 1, 0, 28, 1, 27, 56, 510, 14, 14, 483, 28, 14, 13, 28, 41, 56, 771, 385
INVAR-2, Run: 097, F, 0, 0, 0, 0, 0, 0, 106, 63, 1, 0, 28, 1, 63, 56, 546, 14, 14, 483, 28, 16, 11, 28, 59, 56, 823, 411
INVAR-2, Run: 098, F, 0, 0, 0, 0, 0, 0, 146, 23, 1, 0, 28, 1, 23, 56, 661, 15, 15, 638, 28, 16, 11, 28, 39, 56, 1167, 583
INVAR-2, Run: 099, F, 0, 0, 0, 0, 0, 0, 116, 53, 1, 0, 28, 1, 53, 56, 784, 16, 16, 731, 28, 23, 4, 28, 54, 56, 1059, 529
INVAR-2, Run: 100, F, 0, 0, 0, 0, 0, 0, 124, 45, 1, 0, 28, 1, 45, 56, 660, 18, 18, 615, 28, 17, 10, 28, 50, 56, 1169, 584
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 0, 130, 363, 1, 2, 81, 1, 365, 164, 3674, 54, 52, 3311, 82, 48, 33, 81, 264, 164, 5989, 2994
INVAR-3, Run: 002, F, 0, 0, 0, 0, 0, 0, 368, 125, 1, 2, 81, 1, 127, 164, 2662, 55, 53, 2537, 82, 54, 27, 81, 145, 164, 4953, 2476
INVAR-3, Run: 003, F, 0, 0, 0, 0, 0, 0, 162, 330, 1, 2, 81, 0, 332, 164, 3534, 42, 40, 3204, 82, 50, 31, 81, 248, 164, 7480, 3740
INVAR-3, Run: 004, F, 0, 0, 0, 0, 0, 0, 92, 400, 1, 0, 82, 0, 400, 164, 3759, 54, 54, 3359, 82, 54, 27, 82, 282, 164, 7690, 3845
INVAR-3, Run: 005, F, 0, 0, 0, 0, 0, 0, 6, 487, 1, 0, 82, 1, 487, 164, 2982, 53, 53, 2495, 82, 47, 34, 82, 325, 164, 5703, 2851
INVAR-3, Run: 006, F, 0, 0, 0, 0, 0, 0, 410, 83, 1, 0, 82, 1, 83, 164, 3593, 56, 56, 3510, 82, 39, 42, 82, 123, 164, 6053, 3026
INVAR-3, Run: 007, F, 0, 0, 0, 0, 0, 0, 194, 299, 1, 2, 81, 1, 301, 164, 3308, 50, 48, 3009, 82, 50, 31, 81, 232, 164, 7225, 3612
INVAR-3, Run: 008, F, 0, 0, 0, 0, 0, 0, 432, 61, 1, 0, 82, 1, 61, 164, 3350, 55, 55, 3289, 82, 58, 23, 82, 112, 164, 4893, 2446
INVAR-3, Run: 009, F, 0, 0, 0, 0, 0, 0, 440, 53, 1, 0, 82, 1, 53, 164, 3363, 47, 47, 3310, 82, 48, 33, 82, 108, 164, 5023, 2511
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 0, 444, 48, 1, 2, 81, 0, 50, 164, 2636, 58, 56, 2588, 82, 49, 32, 81, 107, 164, 4386, 2193
INVAR-3, Run: 011, F, 0, 0, 0, 0, 0, 0, 440, 53, 1, 2, 81, 1, 55, 164, 2692, 61, 59, 2639, 82, 52, 29, 81, 109, 164, 3837, 1918
INVAR-3, Run: 012, F, 0, 0, 0, 0, 0, 0, 438, 55, 1, 0, 82, 1, 55, 164, 3261, 47, 47, 3206, 82, 52, 29, 82, 109, 164, 4577, 2288
INVAR-3, Run: 013, F, 0, 0, 0, 0, 0, 0, 204, 288, 1, 0, 82, 0, 288, 164, 3820, 58, 58, 3532, 82, 47, 34, 82, 226, 164, 9304, 4652
INVAR-3, Run: 014, F, 0, 0, 0, 0, 0, 0, 448, 44, 1, 0, 82, 0, 44, 164, 2523, 40, 40, 2479, 82, 43, 38, 82, 104, 164, 4210, 2105
INVAR-3, Run: 015, F, 0, 0, 0, 0, 0, 0, 336, 157, 1, 0, 82, 1, 157, 164, 3880, 60, 60, 3723, 82, 56, 25, 82, 160, 164, 6773, 3386
INVAR-3, Run: 016, F, 0, 0, 0, 0, 0, 0, 442, 50, 1, 0, 82, 0, 50, 164, 3453, 63, 63, 3403, 82, 57, 24, 82, 107, 164, 4756, 2378
INVAR-3, Run: 017, F, 0, 0, 0, 0, 0, 0, 164, 328, 1, 2, 81, 0, 330, 164, 3669, 69, 67, 3341, 82, 55, 26, 81, 247, 164, 8248, 4124
INVAR-3, Run: 018, F, 0, 0, 0, 0, 0, 0, 148, 344, 1, 0, 82, 0, 344, 164, 3504, 59, 59, 3160, 82, 50, 31, 82, 254, 164, 5454, 2727
INVAR-3, Run: 019, F, 0, 0, 0, 0, 0, 0, 358, 134, 1, 0, 82, 0, 134, 164, 3951, 55, 55, 3817, 82, 41, 40, 82, 149, 164, 8138, 4069
INVAR-3, Run: 020, F, 0, 0, 0, 0, 0, 0, 390, 102, 1, 0, 82, 0, 102, 164, 3302, 53, 53, 3200, 82, 46, 35, 82, 133, 164, 4290, 2145
INVAR-3, Run: 021, F, 0, 0, 0, 0, 0, 0, 280, 213, 1, 2, 81, 1, 215, 164, 3720, 65, 63, 3507, 82, 54, 27, 81, 189, 164, 6239, 3119
INVAR-3, Run: 022, F, 0, 0, 0, 0, 0, 0, 252, 241, 1, 0, 82, 1, 241, 164, 3329, 45, 45, 3088, 82, 56, 25, 82, 202, 164, 6717, 3358
INVAR-3, Run: 023, F, 0, 0, 0, 0, 0, 0, 422, 70, 1, 0, 82, 0, 70, 164, 3112, 42, 42, 3042, 82, 54, 27, 82, 117, 164, 5020, 2510
INVAR-3, Run: 024, F, 0, 0, 0, 0, 0, 0, 414, 79, 1, 0, 82, 1, 79, 164, 3299, 65, 65, 3220, 82, 47, 34, 82, 121, 164, 6601, 3300
INVAR-3, Run: 025, F, 0, 0, 0, 0, 0, 0, 380, 112, 1, 0, 82, 0, 112, 164, 3701, 49, 49, 3589, 82, 49, 32, 82, 138, 164, 5474, 2737
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 0, 382, 111, 1, 0, 82, 1, 111, 164, 3630, 62, 62, 3519, 82, 45, 36, 82, 137, 164, 6605, 3302
INVAR-3, Run: 027, F, 0, 0, 0, 0, 0, 0, 454, 39, 1, 0, 82, 1, 39, 164, 3150, 51, 51, 3111, 82, 48, 33, 82, 101, 164, 4107, 2053
INVAR-3, Run: 028, F, 0, 0, 0, 0, 0, 0, 422, 71, 1, 2, 81, 1, 73, 164, 2959, 56, 54, 2888, 82, 45, 36, 81, 118, 164, 5033, 2516
INVAR-3, Run: 029, F, 0, 0, 0, 0, 0, 0, 160, 333, 1, 0, 82, 1, 333, 164, 3001, 45, 45, 2668, 82, 50, 31, 82, 248, 164, 7257, 3628
INVAR-3, Run: 030, F, 0, 0, 0, 0, 0, 0, 234, 258, 1, 0, 82, 0, 258, 164, 3468, 60, 60, 3210, 82, 51, 30, 82, 211, 164, 8828, 4414
INVAR-3, Run: 031, F, 0, 0, 0, 0, 0, 0, 406, 86, 1, 0, 82, 0, 86, 164, 2934, 49, 49, 2848, 82, 49, 32, 82, 125, 164, 5308, 2654
INVAR-3, Run: 032, F, 0, 0, 0, 0, 0, 0, 114, 378, 1, 0, 82, 0, 378, 164, 3558, 73, 73, 3180, 82, 49, 32, 82, 271, 164, 6686, 3343
INVAR-3, Run: 033, F, 0, 0, 0, 0, 0, 0, 398, 94, 1, 2, 81, 0, 96, 164, 3781, 36, 34, 3687, 82, 48, 33, 81, 130, 164, 7454, 3727
INVAR-3, Run: 034, F, 0, 0, 0, 0, 0, 0, 416, 77, 1, 2, 81, 1, 79, 164, 2920, 54, 52, 2843, 82, 50, 31, 81, 121, 164, 4359, 2179
INVAR-3, Run: 035, F, 0, 0, 0, 0, 0, 0, 404, 89, 1, 0, 82, 1, 89, 164, 3400, 61, 61, 3311, 82, 42, 39, 82, 126, 164, 5713, 2856
INVAR-3, Run: 036, F, 0, 0, 0, 0, 0, 0, 32, 460, 1, 0, 82, 0, 460, 164, 3453, 45, 45, 2993, 82, 57, 24, 82, 312, 164, 6888, 3444
INVAR-3, Run: 037, F, 0, 0, 0, 0, 0, 0, 408, 85, 1, 0, 82, 1, 85, 164, 3330, 66, 66, 3245, 82, 46, 35, 82, 124, 164, 6669, 3334
INVAR-3, Run: 038, F, 0, 0, 0, 0, 0, 0, 450, 43, 1, 0, 82, 1, 43, 164, 2968, 53, 53, 2925, 82, 50, 31, 82, 103, 164, 5677, 2838
INVAR-3, Run: 039, F, 0, 0, 0, 0, 0, 0, 260, 232, 1, 2, 81, 0, 234, 164, 3230, 49, 47, 2998, 82, 53, 28, 81, 199, 164, 5730, 2865
INVAR-3, Run: 040, F, 0, 0, 0, 0, 0, 0, 160, 332, 1, 0, 82, 0, 332, 164, 2588, 58, 58, 2256, 82, 49, 32, 82, 248, 164, 5248, 2624
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 0, 318, 175, 1, 0, 82, 1, 175, 164, 3555, 53, 53, 3380, 82, 44, 37, 82, 169, 164, 6995, 3497
INVAR-3, Run: 042, F, 0, 0, 0, 0, 0, 0, 390, 102, 1, 0, 82, 0, 102, 164, 3381, 64, 64, 3279, 82, 57, 24, 82, 133, 164, 8504, 4252
INVAR-3, Run: 043, F, 0, 0, 0, 0, 0, 0, 128, 364, 1, 0, 82, 0, 364, 164, 4196, 67, 67, 3832, 82, 49, 32, 82, 264, 164, 8054, 4027
INVAR-3, Run: 044, F, 0, 0, 0, 0, 0, 0, 214, 278, 1, 0, 82, 0, 278, 164, 3696, 42, 42, 3418, 82, 54, 27, 82, 221, 164, 6780, 3390
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 0, 426, 67, 1, 2, 81, 1, 69, 164, 3512, 57, 55, 3445, 82, 48, 33, 81, 116, 164, 6377, 3188
INVAR-3, Run: 046, F, 0, 0, 0, 0, 0, 0, 52, 441, 1, 0, 82, 1, 441, 164, 3682, 57, 57, 3241, 82, 57, 24, 82, 302, 164, 7967, 3983
INVAR-3, Run: 047, F, 0, 0, 0, 0, 0, 0, 356, 137, 1, 0, 82, 1, 137, 164, 3736, 36, 36, 3599, 82, 44, 37, 82, 150, 164, 5683, 2841
INVAR-3, Run: 048, F, 0, 0, 0, 0, 0, 0, 440, 53, 1, 0, 82, 1, 53, 164, 3107, 50, 50, 3054, 82, 52, 29, 82, 108, 164, 5517, 2758
INVAR-3, Run: 049, F, 0, 0, 0, 0, 0, 0, 290, 203, 1, 0, 82, 1, 203, 164, 3442, 52, 52, 3239, 82, 50, 31, 82, 183, 164, 6407, 3203
INVAR-3, Run: 050, F, 0, 0, 0, 0, 0, 0, 214, 278, 1, 0, 82, 0, 278, 164, 2924, 47, 47, 2646, 82, 49, 32, 82, 221, 164, 7274, 3637
INVAR-3, Run: 051, F, 0, 0, 0, 0, 0, 0, 380, 112, 1, 0, 82, 0, 112, 164, 3016, 50, 50, 2904, 82, 46, 35, 82, 138, 164, 5664, 2832
INVAR-3, Run: 052, F, 0, 0, 0, 0, 0, 0, 404, 89, 1, 2, 81, 1, 91, 164, 2700, 53, 51, 2611, 82, 50, 31, 81, 127, 164, 4379, 2189
INVAR-3, Run: 053, F, 0, 0, 0, 0, 0, 0, 262, 231, 1, 0, 82, 1, 231, 164, 4136, 38, 38, 3905, 82, 53, 28, 82, 197, 164, 6165, 3082
INVAR-3, Run: 054, F, 0, 0, 0, 0, 0, 0, 440, 52, 1, 0, 82, 0, 52, 164, 2476, 41, 41, 2424, 82, 47, 34, 82, 108, 164, 5284, 2642
INVAR-3, Run: 055, F, 0, 0, 0, 0, 0, 0, 364, 128, 1, 2, 81, 0, 130, 164, 3120, 49, 47, 2992, 82, 55, 26, 81, 147, 164, 6014, 3007
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 0, 252, 241, 1, 0, 82, 1, 241, 164, 4215, 48, 48, 3974, 82, 56, 25, 82, 202, 164, 8307, 4153
INVAR-3, Run: 057, F, 0, 0, 0, 0, 0, 0, 216, 276, 1, 2, 81, 0, 278, 164, 3924, 59, 57, 3648, 82, 56, 25, 81, 221, 164, 7298, 3649
INVAR-3, Run: 058, F, 0, 0, 0, 0, 0, 0, 400, 92, 1, 2, 81, 0, 94, 164, 3618, 72, 70, 3526, 82, 53, 28, 81, 129, 164, 6460, 3230
INVAR-3, Run: 059, F, 0, 0, 0, 0, 0, 0, 328, 165, 1, 0, 82, 1, 165, 164, 3848, 69, 69, 3683, 82, 50, 31, 82, 164, 164, 6587, 3293
INVAR-3, Run: 060, F, 0, 0, 0, 0, 0, 0, 284, 208, 1, 0, 82, 0, 208, 164, 3216, 52, 52, 3008, 82, 39, 42, 82, 186, 164, 6984, 3492
INVAR-3, Run: 061, F, 0, 0, 0, 0, 0, 0, 296, 196, 1, 0, 82, 0, 196, 164, 3494, 62, 62, 3298, 82, 58, 23, 82, 180, 164, 6236, 3118
INVAR-3, Run: 062, F, 0, 0, 0, 0, 0, 0, 350, 142, 1, 2, 81, 0, 144, 164, 4023, 58, 56, 3881, 82, 49, 32, 81, 154, 164, 8454, 4227
INVAR-3, Run: 063, F, 0, 0, 0, 0, 0, 0, 400, 93, 1, 2, 81, 1, 95, 164, 3459, 69, 67, 3366, 82, 47, 34, 81, 129, 164, 4847, 2423
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 0, 404, 89, 1, 0, 82, 1, 89, 164, 3066, 50, 50, 2977, 82, 55, 26, 82, 126, 164, 4459, 2229
INVAR-3, Run: 065, F, 0, 0, 0, 0, 0, 0, 228, 265, 1, 0, 82, 1, 265, 164, 3400, 55, 55, 3135, 82, 55, 26, 82, 214, 164, 6755, 3377
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 0, 78, 415, 1, 0, 82, 1, 415, 164, 2974, 62, 62, 2559, 82, 51, 30, 82, 289, 164, 5919, 2959
INVAR-3, Run: 067, F, 0, 0, 0, 0, 0, 0, 430, 62, 1, 2, 81, 0, 64, 164, 3164, 36, 34, 3102, 82, 51, 30, 81, 114, 164, 5490, 2745
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 0, 396, 97, 1, 2, 81, 1, 99, 164, 2900, 45, 43, 2803, 82, 67, 14, 81, 131, 164, 4885, 2442
INVAR-3, Run: 069, F, 0, 0, 0, 0, 0, 0, 100, 392, 1, 0, 82, 0, 392, 164, 3367, 56, 56, 2975, 82, 61, 20, 82, 278, 164, 6812, 3406
INVAR-3, Run: 070, F, 0, 0, 0, 0, 0, 0, 358, 134, 1, 0, 82, 0, 134, 164, 3590, 64, 64, 3456, 82, 45, 36, 82, 149, 164, 8852, 4426
INVAR-3, Run: 071, F, 0, 0, 0, 0, 0, 0, 234, 259, 1, 2, 81, 1, 261, 164, 3803, 61, 59, 3544, 82, 50, 31, 81, 212, 164, 9447, 4723
INVAR-3, Run: 072, F, 0, 0, 0, 0, 0, 0, 126, 366, 1, 0, 82, 0, 366, 164, 3942, 52, 52, 3576, 82, 46, 35, 82, 265, 164, 6910, 3455
INVAR-3, Run: 073, F, 0, 0, 0, 0, 0, 0, 360, 132, 1, 0, 82, 0, 132, 164, 3420, 54, 54, 3288, 82, 48, 33, 82, 148, 164, 6406, 3203
INVAR-3, Run: 074, F, 0, 0, 0, 0, 0, 0, 226, 267, 1, 0, 82, 1, 267, 164, 3652, 70, 70, 3385, 82, 51, 30, 82, 215, 164, 6049, 3024
INVAR-3, Run: 075, F, 0, 0, 0, 0, 0, 0, 398, 94, 1, 0, 82, 0, 94, 164, 3329, 48, 48, 3235, 82, 50, 31, 82, 129, 164, 5638, 2819
INVAR-3, Run: 076, F, 0, 0, 0, 0, 0, 0, 206, 287, 1, 0, 82, 1, 287, 164, 3345, 62, 62, 3058, 82, 57, 24, 82, 225, 164, 6775, 3387
INVAR-3, Run: 077, F, 0, 0, 0, 0, 0, 0, 450, 42, 1, 0, 82, 0, 42, 164, 2909, 42, 42, 2867, 82, 53, 28, 82, 103, 164, 4660, 2330
INVAR-3, Run: 078, F, 0, 0, 0, 0, 0, 0, 114, 379, 1, 0, 82, 1, 379, 164, 3750, 55, 55, 3371, 82, 40, 41, 82, 271, 164, 6717, 3358
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 0, 332, 160, 1, 0, 82, 0, 160, 164, 2953, 48, 48, 2793, 82, 50, 31, 82, 162, 164, 6658, 3329
INVAR-3, Run: 080, F, 0, 0, 0, 0, 0, 0, 290, 203, 1, 0, 82, 1, 203, 164, 3699, 65, 65, 3496, 82, 47, 34, 82, 183, 164, 7255, 3627
INVAR-3, Run: 081, F, 0, 0, 0, 0, 0, 0, 426, 67, 1, 0, 82, 1, 67, 164, 2508, 68, 68, 2441, 82, 49, 32, 82, 115, 164, 3693, 1846
INVAR-3, Run: 082, F, 0, 0, 0, 0, 0, 0, 444, 49, 1, 0, 82, 1, 49, 164, 3494, 71, 71, 3445, 82, 45, 36, 82, 106, 164, 4823, 2411
INVAR-3, Run: 083, F, 0, 0, 0, 0, 0, 0, 362, 131, 1, 2, 81, 1, 133, 164, 3618, 57, 55, 3487, 82, 43, 38, 81, 148, 164, 6559, 3279
INVAR-3, Run: 084, F, 0, 0, 0, 0, 0, 0, 380, 113, 1, 0, 82, 1, 113, 164, 2884, 79, 79, 2771, 82, 43, 38, 82, 138, 164, 5413, 2706
INVAR-3, Run: 085, F, 0, 0, 0, 0, 0, 0, 426, 66, 1, 2, 81, 0, 68, 164, 3075, 55, 53, 3009, 82, 56, 25, 81, 116, 164, 5684, 2842
INVAR-3, Run: 086, F, 0, 0, 0, 0, 0, 0, 172, 321, 1, 2, 81, 1, 323, 164, 3566, 49, 47, 3245, 82, 53, 28, 81, 243, 164, 8563, 4281
INVAR-3, Run: 087, F, 0, 0, 0, 0, 0, 0, 374, 119, 1, 0, 82, 1, 119, 164, 3445, 61, 61, 3326, 82, 47, 34, 82, 141, 164, 6231, 3115
INVAR-3, Run: 088, F, 0, 0, 0, 0, 0, 0, 404, 89, 1, 0, 82, 1, 89, 164, 3380, 42, 42, 3291, 82, 54, 27, 82, 126, 164, 4947, 2473
INVAR-3, Run: 089, F, 0, 0, 0, 0, 0, 0, 388, 104, 1, 0, 82, 0, 104, 164, 3590, 59, 59, 3486, 82, 52, 29, 82, 134, 164, 5752, 2876
INVAR-3, Run: 090, F, 0, 0, 0, 0, 0, 0, 444, 49, 1, 0, 82, 1, 49, 164, 3151, 57, 57, 3102, 82, 49, 32, 82, 106, 164, 4139, 2069
INVAR-3, Run: 091, F, 0, 0, 0, 0, 0, 0, 426, 66, 1, 0, 82, 0, 66, 164, 3211, 63, 63, 3145, 82, 50, 31, 82, 115, 164, 6128, 3064
INVAR-3, Run: 092, F, 0, 0, 0, 0, 0, 0, 444, 49, 1, 2, 81, 1, 51, 164, 3055, 63, 61, 3006, 82, 50, 31, 81, 107, 164, 4447, 2223
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 0, 290, 202, 1, 2, 81, 0, 204, 164, 3659, 62, 60, 3457, 82, 50, 31, 81, 184, 164, 6338, 3169
INVAR-3, Run: 094, F, 0, 0, 0, 0, 0, 0, 148, 344, 1, 0, 82, 0, 344, 164, 3768, 64, 64, 3424, 82, 57, 24, 82, 254, 164, 7610, 3805
INVAR-3, Run: 095, F, 0, 0, 0, 0, 0, 0, 404, 88, 1, 2, 81, 0, 90, 164, 3253, 41, 39, 3165, 82, 51, 30, 81, 127, 164, 4702, 2351
INVAR-3, Run: 096, F, 0, 0, 0, 0, 0, 0, 392, 100, 1, 0, 82, 0, 100, 164, 2766, 44, 44, 2666, 82, 47, 34, 82, 132, 164, 4818, 2409
INVAR-3, Run: 097, F, 0, 0, 0, 0, 0, 0, 266, 227, 1, 2, 81, 1, 229, 164, 3770, 55, 53, 3543, 82, 57, 24, 81, 196, 164, 7401, 3700
INVAR-3, Run: 098, F, 0, 0, 0, 0, 0, 0, 412, 80, 1, 0, 82, 0, 80, 164, 3555, 40, 40, 3475, 82, 52, 29, 82, 122, 164, 6192, 3096
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 0, 444, 48, 1, 0, 82, 0, 48, 164, 2770, 53, 53, 2722, 82, 52, 29, 82, 106, 164, 6138, 3069
INVAR-3, Run: 100, F, 0, 0, 0, 0, 0, 0, 440, 52, 1, 0, 82, 0, 52, 164, 2955, 66, 66, 2903, 82, 40, 41, 82, 108, 164, 5468, 2734
INVAR-4, Run: 001, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 351, 5, 5, 234, 19, 11, 8, 19, 78, 39, 574, 287
INVAR-4, Run: 002, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 582, 16, 16, 465, 19, 11, 8, 19, 78, 39, 1326, 663
INVAR-4, Run: 003, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 417, 10, 10, 299, 19, 16, 3, 19, 78, 39, 891, 445
INVAR-4, Run: 004, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 585, 12, 12, 467, 19, 11, 8, 19, 78, 39, 551, 275
INVAR-4, Run: 005, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 371, 13, 13, 253, 19, 15, 4, 19, 78, 39, 697, 348
INVAR-4, Run: 006, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 405, 20, 20, 287, 19, 13, 6, 19, 78, 39, 913, 456
INVAR-4, Run: 007, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 286, 12, 12, 169, 19, 10, 9, 19, 78, 39, 690, 345
INVAR-4, Run: 008, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 577, 11, 11, 460, 19, 11, 8, 19, 78, 39, 752, 376
INVAR-4, Run: 009, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 325, 13, 13, 207, 19, 11, 8, 19, 78, 39, 587, 293
INVAR-4, Run: 010, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 427, 11, 11, 309, 19, 12, 7, 19, 78, 39, 733, 366
INVAR-4, Run: 011, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 593, 15, 15, 476, 19, 15, 4, 19, 78, 39, 682, 341
INVAR-4, Run: 012, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 563, 14, 14, 445, 19, 10, 9, 19, 78, 39, 901, 450
INVAR-4, Run: 013, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 462, 20, 20, 345, 19, 10, 9, 19, 78, 39, 740, 370
INVAR-4, Run: 014, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 321, 7, 7, 204, 19, 13, 6, 19, 78, 39, 652, 326
INVAR-4, Run: 015, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 429, 13, 13, 311, 19, 14, 5, 19, 78, 39, 689, 344
INVAR-4, Run: 016, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 513, 18, 18, 396, 19, 10, 9, 19, 78, 39, 848, 424
INVAR-4, Run: 017, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 497, 11, 11, 380, 19, 9, 10, 19, 78, 39, 1056, 528
INVAR-4, Run: 018, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 393, 13, 13, 275, 19, 11, 8, 19, 78, 39, 531, 265
INVAR-4, Run: 019, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 466, 20, 20, 349, 19, 9, 10, 19, 78, 39, 908, 454
INVAR-4, Run: 020, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 353, 9, 9, 236, 19, 16, 3, 19, 78, 39, 874, 437
INVAR-4, Run: 021, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 347, 6, 6, 230, 19, 14, 5, 19, 78, 39, 578, 289
INVAR-4, Run: 022, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 404, 15, 15, 287, 19, 11, 8, 19, 78, 39, 684, 342
INVAR-4, Run: 023, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 496, 17, 17, 379, 19, 12, 7, 19, 78, 39, 628, 314
INVAR-4, Run: 024, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 494, 9, 9, 377, 19, 16, 3, 19, 78, 39, 768, 384
INVAR-4, Run: 025, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 490, 15, 15, 372, 19, 15, 4, 19, 78, 39, 733, 366
INVAR-4, Run: 026, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 374, 10, 10, 257, 19, 13, 6, 19, 78, 39, 722, 361
INVAR-4, Run: 027, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 634, 20, 20, 517, 19, 9, 10, 19, 78, 39, 914, 457
INVAR-4, Run: 028, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 366, 7, 7, 249, 19, 14, 5, 19, 78, 39, 704, 352
INVAR-4, Run: 029, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 260, 17, 17, 141, 19, 9, 10, 19, 78, 39, 594, 296
INVAR-4, Run: 030, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 817, 20, 20, 700, 19, 12, 7, 19, 78, 39, 1004, 502
INVAR-4, Run: 031, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 443, 10, 10, 326, 19, 9, 10, 19, 78, 39, 868, 434
INVAR-4, Run: 032, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 509, 17, 17, 392, 19, 11, 8, 19, 78, 39, 1164, 582
INVAR-4, Run: 033, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 377, 23, 23, 260, 19, 10, 9, 19, 78, 39, 750, 375
INVAR-4, Run: 034, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 545, 18, 18, 428, 19, 9, 10, 19, 78, 39, 1114, 557
INVAR-4, Run: 035, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 292, 6, 6, 175, 19, 11, 8, 19, 78, 39, 560, 280
