Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-10, Run: 074, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 774, 8148, 100, 55, 44, 100, 200, 874, 8148
INVAR-10, Run: 075, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 843, 9361, 100, 62, 37, 100, 200, 943, 9361
INVAR-10, Run: 076, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 986, 9614, 100, 65, 34, 100, 200, 1086, 9614
INVAR-10, Run: 077, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 837, 8541, 100, 59, 40, 100, 200, 937, 8541
INVAR-10, Run: 078, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 711, 10604, 100, 60, 39, 100, 200, 811, 10604
INVAR-10, Run: 079, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 758, 10484, 100, 70, 29, 100, 200, 858, 10484
INVAR-10, Run: 080, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 735, 9005, 100, 74, 25, 100, 200, 835, 9005
INVAR-10, Run: 081, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 743, 8713, 100, 56, 43, 100, 200, 843, 8713
INVAR-10, Run: 082, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 731, 9157, 100, 61, 38, 100, 200, 831, 9157
INVAR-10, Run: 083, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 610, 8712, 100, 57, 42, 100, 200, 710, 8712
INVAR-10, Run: 084, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 916, 9299, 100, 52, 47, 100, 200, 1016, 9299
INVAR-10, Run: 085, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 830, 11016, 100, 70, 29, 100, 200, 930, 11016
INVAR-10, Run: 086, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 938, 10926, 100, 67, 32, 100, 200, 1038, 10926
INVAR-10, Run: 087, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 1081, 12066, 100, 57, 42, 100, 200, 1181, 12066
INVAR-10, Run: 088, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 727, 8504, 100, 57, 42, 100, 200, 827, 8504
INVAR-10, Run: 089, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 842, 12656, 100, 55, 44, 100, 200, 942, 12656
INVAR-10, Run: 090, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 1024, 8066, 100, 54, 45, 100, 200, 1124, 8066
INVAR-10, Run: 091, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 1093, 13212, 100, 63, 36, 100, 200, 1193, 13212
INVAR-10, Run: 092, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 669, 10312, 100, 63, 36, 100, 200, 769, 10312
INVAR-10, Run: 093, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 668, 9998, 100, 60, 39, 100, 200, 768, 9998
INVAR-10, Run: 094, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 874, 10048, 100, 71, 28, 100, 200, 974, 10048
INVAR-10, Run: 095, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 759, 10755, 100, 61, 38, 100, 200, 859, 10755
INVAR-10, Run: 096, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 811, 8376, 100, 61, 38, 100, 200, 911, 8376
INVAR-10, Run: 097, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 941, 9634, 100, 64, 35, 100, 200, 1041, 9634
INVAR-10, Run: 098, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 819, 9784, 100, 60, 39, 100, 200, 919, 9784
INVAR-10, Run: 099, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 659, 9591, 100, 66, 33, 100, 200, 759, 9591
INVAR-10, Run: 100, P, 0, 0, 0, 0, 100, 100, 0, 0, 1, 1200, 600, 200, 730, 6724, 100, 65, 34, 100, 200, 830, 6724
INVAR-2, Run: 001, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 124, 1137, 28, 15, 12, 28, 56, 152, 1137
INVAR-2, Run: 002, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 105, 1224, 28, 19, 8, 28, 56, 133, 1224
INVAR-2, Run: 003, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 104, 1517, 28, 16, 11, 28, 56, 132, 1517
INVAR-2, Run: 004, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 137, 2122, 28, 18, 9, 28, 56, 165, 2122
INVAR-2, Run: 005, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 83, 1408, 28, 18, 9, 28, 56, 111, 1408
INVAR-2, Run: 006, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 84, 1201, 28, 17, 10, 28, 56, 112, 1201
INVAR-2, Run: 007, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 85, 953, 28, 19, 8, 28, 56, 113, 953
INVAR-2, Run: 008, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 169, 2081, 28, 19, 8, 28, 56, 197, 2081
INVAR-2, Run: 009, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 88, 1304, 28, 14, 13, 28, 56, 116, 1304
INVAR-2, Run: 010, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 120, 1641, 28, 17, 10, 28, 56, 148, 1641
INVAR-2, Run: 011, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 188, 2287, 28, 16, 11, 28, 56, 216, 2287
INVAR-2, Run: 012, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 113, 1440, 28, 14, 13, 28, 56, 141, 1440
INVAR-2, Run: 013, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 123, 1119, 28, 19, 8, 28, 56, 151, 1119
INVAR-2, Run: 014, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 101, 1695, 28, 21, 6, 28, 56, 129, 1695
INVAR-2, Run: 015, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 115, 1436, 28, 22, 5, 28, 56, 143, 1436
INVAR-2, Run: 016, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 75, 1950, 28, 23, 4, 28, 56, 103, 1950
INVAR-2, Run: 017, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 128, 1109, 28, 13, 14, 28, 56, 156, 1109
INVAR-2, Run: 018, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 126, 1991, 28, 17, 10, 28, 56, 154, 1991
INVAR-2, Run: 019, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 66, 884, 28, 19, 8, 28, 56, 94, 884
INVAR-2, Run: 020, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 71, 636, 28, 15, 12, 28, 56, 99, 636
INVAR-2, Run: 021, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 142, 1522, 28, 16, 11, 28, 56, 170, 1522
INVAR-2, Run: 022, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 118, 1787, 28, 18, 9, 28, 56, 146, 1787
INVAR-2, Run: 023, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 62, 1046, 28, 21, 6, 28, 56, 90, 1046
INVAR-2, Run: 024, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 144, 1888, 28, 15, 12, 28, 56, 172, 1888
INVAR-2, Run: 025, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 121, 719, 28, 17, 10, 28, 56, 149, 719
INVAR-2, Run: 026, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 103, 1695, 28, 17, 10, 28, 56, 131, 1695
INVAR-2, Run: 027, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 152, 1904, 28, 17, 10, 28, 56, 180, 1904
INVAR-2, Run: 028, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 112, 1037, 28, 19, 8, 28, 56, 140, 1037
INVAR-2, Run: 029, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 117, 1536, 28, 18, 9, 28, 56, 145, 1536
INVAR-2, Run: 030, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 119, 1124, 28, 19, 8, 28, 56, 147, 1124
INVAR-2, Run: 031, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 115, 980, 28, 17, 10, 28, 56, 143, 980
INVAR-2, Run: 032, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 118, 1241, 28, 17, 10, 28, 56, 146, 1241
INVAR-2, Run: 033, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 147, 2285, 28, 24, 3, 28, 56, 175, 2285
INVAR-2, Run: 034, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 141, 1346, 28, 16, 11, 28, 56, 169, 1346
INVAR-2, Run: 035, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 114, 2051, 28, 23, 4, 28, 56, 142, 2051
INVAR-2, Run: 036, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 115, 1384, 28, 17, 10, 28, 56, 143, 1384
INVAR-2, Run: 037, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 131, 1531, 28, 19, 8, 28, 56, 159, 1531
INVAR-2, Run: 038, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 102, 1120, 28, 19, 8, 28, 56, 130, 1120
INVAR-2, Run: 039, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 121, 1003, 28, 12, 15, 28, 56, 149, 1003
INVAR-2, Run: 040, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 160, 1870, 28, 17, 10, 28, 56, 188, 1870
INVAR-2, Run: 041, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 94, 1173, 28, 14, 13, 28, 56, 122, 1173
INVAR-2, Run: 042, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 85, 1270, 28, 20, 7, 28, 56, 113, 1270
INVAR-2, Run: 043, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 93, 1217, 28, 20, 7, 28, 56, 121, 1217
INVAR-2, Run: 044, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 83, 1211, 28, 20, 7, 28, 56, 111, 1211
INVAR-2, Run: 045, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 145, 1481, 28, 15, 12, 28, 56, 173, 1481
INVAR-2, Run: 046, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 119, 1731, 28, 17, 10, 28, 56, 147, 1731
INVAR-2, Run: 047, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 99, 1027, 28, 18, 9, 28, 56, 127, 1027
INVAR-2, Run: 048, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 90, 1031, 28, 15, 12, 28, 56, 118, 1031
INVAR-2, Run: 049, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 110, 942, 28, 18, 9, 28, 56, 138, 942
INVAR-2, Run: 050, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 116, 1164, 28, 17, 10, 28, 56, 144, 1164
INVAR-2, Run: 051, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 92, 773, 28, 13, 14, 28, 56, 120, 773
INVAR-2, Run: 052, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 192, 2185, 28, 20, 7, 28, 56, 220, 2185
INVAR-2, Run: 053, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 107, 1459, 28, 14, 13, 28, 56, 135, 1459
INVAR-2, Run: 054, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 87, 1255, 28, 16, 11, 28, 56, 115, 1255
INVAR-2, Run: 055, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 140, 1547, 28, 15, 12, 28, 56, 168, 1547
INVAR-2, Run: 056, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 114, 1820, 28, 23, 4, 28, 56, 142, 1820
INVAR-2, Run: 057, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 118, 1176, 28, 14, 13, 28, 56, 146, 1176
INVAR-2, Run: 058, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 105, 1186, 28, 20, 7, 28, 56, 133, 1186
INVAR-2, Run: 059, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 110, 1153, 28, 19, 8, 28, 56, 138, 1153
INVAR-2, Run: 060, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 138, 1689, 28, 18, 9, 28, 56, 166, 1689
INVAR-2, Run: 061, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 118, 1202, 28, 17, 10, 28, 56, 146, 1202
INVAR-2, Run: 062, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 121, 1595, 28, 17, 10, 28, 56, 149, 1595
INVAR-2, Run: 063, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 145, 1927, 28, 19, 8, 28, 56, 173, 1927
INVAR-2, Run: 064, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 115, 1227, 28, 17, 10, 28, 56, 143, 1227
INVAR-2, Run: 065, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 78, 979, 28, 15, 12, 28, 56, 106, 979
INVAR-2, Run: 066, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 131, 1706, 28, 15, 12, 28, 56, 159, 1706
INVAR-2, Run: 067, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 76, 764, 28, 16, 11, 28, 56, 104, 764
INVAR-2, Run: 068, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 101, 1230, 28, 12, 15, 28, 56, 129, 1230
INVAR-2, Run: 069, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 85, 1241, 28, 17, 10, 28, 56, 113, 1241
INVAR-2, Run: 070, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 157, 1930, 28, 17, 10, 28, 56, 185, 1930
INVAR-2, Run: 071, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 106, 854, 28, 13, 14, 28, 56, 134, 854
INVAR-2, Run: 072, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 137, 1789, 28, 18, 9, 28, 56, 165, 1789
INVAR-2, Run: 073, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 107, 1946, 28, 19, 8, 28, 56, 135, 1946
INVAR-2, Run: 074, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 134, 1666, 28, 16, 11, 28, 56, 162, 1666
INVAR-2, Run: 075, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 116, 1462, 28, 19, 8, 28, 56, 144, 1462
INVAR-2, Run: 076, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 93, 1801, 28, 19, 8, 28, 56, 121, 1801
INVAR-2, Run: 077, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 145, 1505, 28, 18, 9, 28, 56, 173, 1505
INVAR-2, Run: 078, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 93, 1381, 28, 18, 9, 28, 56, 121, 1381
INVAR-2, Run: 079, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 119, 945, 28, 15, 12, 28, 56, 147, 945
INVAR-2, Run: 080, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 131, 1585, 28, 18, 9, 28, 56, 159, 1585
INVAR-2, Run: 081, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 73, 826, 28, 16, 11, 28, 56, 101, 826
INVAR-2, Run: 082, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 127, 1432, 28, 18, 9, 28, 56, 155, 1432
INVAR-2, Run: 083, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 86, 822, 28, 17, 10, 28, 56, 114, 822
INVAR-2, Run: 084, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 153, 2095, 28, 22, 5, 28, 56, 181, 2095
INVAR-2, Run: 085, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 112, 1378, 28, 17, 10, 28, 56, 140, 1378
INVAR-2, Run: 086, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 159, 1741, 28, 19, 8, 28, 56, 187, 1741
INVAR-2, Run: 087, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 108, 864, 28, 14, 13, 28, 56, 136, 864
INVAR-2, Run: 088, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 129, 1426, 28, 11, 16, 28, 56, 157, 1426
INVAR-2, Run: 089, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 105, 1018, 28, 17, 10, 28, 56, 133, 1018
INVAR-2, Run: 090, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 119, 1708, 28, 20, 7, 28, 56, 147, 1708
INVAR-2, Run: 091, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 97, 1536, 28, 24, 3, 28, 56, 125, 1536
INVAR-2, Run: 092, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 85, 871, 28, 15, 12, 28, 56, 113, 871
INVAR-2, Run: 093, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 108, 1018, 28, 12, 15, 28, 56, 136, 1018
INVAR-2, Run: 094, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 133, 1944, 28, 19, 8, 28, 56, 161, 1944
INVAR-2, Run: 095, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 88, 1210, 28, 19, 8, 28, 56, 116, 1210
INVAR-2, Run: 096, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 122, 1441, 28, 16, 11, 28, 56, 150, 1441
INVAR-2, Run: 097, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 159, 1888, 28, 19, 8, 28, 56, 187, 1888
INVAR-2, Run: 098, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 85, 1142, 28, 15, 12, 28, 56, 113, 1142
INVAR-2, Run: 099, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 90, 1665, 28, 21, 6, 28, 56, 118, 1665
INVAR-2, Run: 100, P, 0, 0, 0, 0, 28, 28, 0, 0, 1, 336, 168, 56, 91, 1460, 28, 13, 14, 28, 56, 119, 1460
INVAR-3, Run: 001, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 636, 8889, 82, 47, 34, 82, 164, 718, 8889
INVAR-3, Run: 002, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 624, 9582, 82, 55, 26, 82, 164, 706, 9582
INVAR-3, Run: 003, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 705, 8596, 82, 50, 31, 82, 164, 787, 8596
INVAR-3, Run: 004, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 776, 8599, 82, 48, 33, 82, 164, 858, 8599
INVAR-3, Run: 005, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 548, 7989, 82, 50, 31, 82, 164, 630, 7989
INVAR-3, Run: 006, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 688, 5214, 82, 41, 40, 82, 164, 770, 5214
INVAR-3, Run: 007, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 579, 7002, 82, 44, 37, 82, 164, 661, 7002
INVAR-3, Run: 008, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 516, 7800, 82, 49, 32, 82, 164, 598, 7800
INVAR-3, Run: 009, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 653, 6241, 82, 54, 27, 82, 164, 735, 6241
INVAR-3, Run: 010, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 569, 8349, 82, 53, 28, 82, 164, 651, 8349
INVAR-3, Run: 011, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 608, 8674, 82, 53, 28, 82, 164, 690, 8674
INVAR-3, Run: 012, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 581, 8369, 82, 55, 26, 82, 164, 663, 8369
INVAR-3, Run: 013, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 672, 8318, 82, 50, 31, 82, 164, 754, 8318
INVAR-3, Run: 014, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 558, 6490, 82, 48, 33, 82, 164, 640, 6490
INVAR-3, Run: 015, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 668, 7009, 82, 43, 38, 82, 164, 750, 7009
INVAR-3, Run: 016, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 579, 6291, 82, 52, 29, 82, 164, 661, 6291
INVAR-3, Run: 017, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 806, 7862, 82, 52, 29, 82, 164, 888, 7862
INVAR-3, Run: 018, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 611, 7154, 82, 53, 28, 82, 164, 693, 7154
INVAR-3, Run: 019, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 741, 9246, 82, 52, 29, 82, 164, 823, 9246
INVAR-3, Run: 020, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 598, 8774, 82, 54, 27, 82, 164, 680, 8774
INVAR-3, Run: 021, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 705, 6743, 82, 55, 26, 82, 164, 787, 6743
INVAR-3, Run: 022, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 598, 6868, 82, 56, 25, 82, 164, 680, 6868
INVAR-3, Run: 023, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 526, 5964, 82, 50, 31, 82, 164, 608, 5964
INVAR-3, Run: 024, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 518, 6106, 82, 55, 26, 82, 164, 600, 6106
INVAR-3, Run: 025, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 681, 9480, 82, 52, 29, 82, 164, 763, 9480
INVAR-3, Run: 026, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 469, 5217, 82, 56, 25, 82, 164, 551, 5217
INVAR-3, Run: 027, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 744, 7593, 82, 51, 30, 82, 164, 826, 7593
INVAR-3, Run: 028, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 616, 8573, 82, 51, 30, 82, 164, 698, 8573
INVAR-3, Run: 029, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 608, 7402, 82, 51, 30, 82, 164, 690, 7402
INVAR-3, Run: 030, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 635, 7500, 82, 53, 28, 82, 164, 717, 7500
INVAR-3, Run: 031, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 580, 8176, 82, 53, 28, 82, 164, 662, 8176
INVAR-3, Run: 032, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 618, 9018, 82, 54, 27, 82, 164, 700, 9018
INVAR-3, Run: 033, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 747, 8731, 82, 48, 33, 82, 164, 829, 8731
INVAR-3, Run: 034, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 627, 6248, 82, 53, 28, 82, 164, 709, 6248
INVAR-3, Run: 035, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 609, 7904, 82, 43, 38, 82, 164, 691, 7904
INVAR-3, Run: 036, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 613, 5865, 82, 43, 38, 82, 164, 695, 5865
INVAR-3, Run: 037, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 529, 5272, 82, 57, 24, 82, 164, 611, 5272
INVAR-3, Run: 038, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 429, 5495, 82, 55, 26, 82, 164, 511, 5495
INVAR-3, Run: 039, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 571, 8467, 82, 54, 27, 82, 164, 653, 8467
INVAR-3, Run: 040, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 803, 9578, 82, 44, 37, 82, 164, 885, 9578
INVAR-3, Run: 041, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 585, 6437, 82, 44, 37, 82, 164, 667, 6437
INVAR-3, Run: 042, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 613, 7084, 82, 49, 32, 82, 164, 695, 7084
INVAR-3, Run: 043, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 411, 6967, 82, 56, 25, 82, 164, 493, 6967
INVAR-3, Run: 044, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 495, 6817, 82, 57, 24, 82, 164, 577, 6817
INVAR-3, Run: 045, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 527, 7625, 82, 45, 36, 82, 164, 609, 7625
INVAR-3, Run: 046, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 596, 8432, 82, 55, 26, 82, 164, 678, 8432
