Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B
6, Run: 048, P, 0, 0, 203, 0, 0, 0, 49, 0, 1, 217, 0
6, Run: 049, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
6, Run: 050, P, 198, 0, 362, 1, 0, 1, 0, 46, 0, 0, 1
6, Run: 051, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
6, Run: 052, P, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1
6, Run: 053, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
6, Run: 054, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
6, Run: 055, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
6, Run: 056, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
6, Run: 057, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
6, Run: 058, P, 0, 0, 209, 0, 0, 0, 47, 0, 1, 201, 0
6, Run: 059, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
6, Run: 060, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
6, Run: 061, P, 0, 0, 212, 0, 0, 0, 46, 0, 1, 193, 0
6, Run: 062, P, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0
6, Run: 063, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
6, Run: 064, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
6, Run: 065, P, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1
6, Run: 066, P, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0
6, Run: 067, P, 0, 0, 173, 0, 0, 0, 59, 0, 1, 297, 0
6, Run: 068, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
6, Run: 069, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
6, Run: 070, P, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1
6, Run: 071, P, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1
6, Run: 072, P, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0
6, Run: 073, P, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1
6, Run: 074, P, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1
6, Run: 075, P, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0
6, Run: 076, P, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0
6, Run: 077, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
6, Run: 078, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
6, Run: 079, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
6, Run: 080, P, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0
6, Run: 081, P, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1
6, Run: 082, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
6, Run: 083, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
6, Run: 084, P, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0
6, Run: 085, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
6, Run: 086, P, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0
6, Run: 087, P, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1
6, Run: 088, P, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0
6, Run: 089, P, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1
6, Run: 090, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
6, Run: 091, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
6, Run: 092, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
6, Run: 093, P, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1
6, Run: 094, P, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1
6, Run: 095, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
6, Run: 096, P, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1
6, Run: 097, P, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1
6, Run: 098, P, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0
6, Run: 099, P, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1
6, Run: 100, P, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0
8, Run: 001, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 002, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 003, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 004, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 005, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 006, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 007, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 008, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 009, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 010, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 011, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 012, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 013, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 014, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 015, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 016, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 017, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 018, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 019, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 020, P, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1
8, Run: 021, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 022, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 023, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 024, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 025, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 026, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 027, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 028, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 029, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 030, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 031, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 032, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 033, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 034, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 035, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 036, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 037, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 038, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 039, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 040, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 041, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 042, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 043, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 044, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 045, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 046, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 047, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 048, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 049, P, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 050, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 051, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 052, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 053, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 054, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 055, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 056, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 057, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 058, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 059, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 060, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
8, Run: 061, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 062, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 063, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 064, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 065, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 066, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 067, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 068, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 069, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 070, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 071, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 072, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 073, P, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 074, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 075, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 076, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 077, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 078, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 079, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 080, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 081, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 082, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 083, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 084, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 085, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 086, P, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 087, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 088, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 089, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 090, P, 0, 0, 61, 0, 0, 0, 13, 0, 1, 54, 0
8, Run: 091, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 092, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 093, P, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 094, P, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 095, P, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 096, P, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 097, P, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 098, P, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
8, Run: 099, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 100, P, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
9, Run: 001, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 002, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 003, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 004, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 005, P, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1
9, Run: 006, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 007, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 008, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 009, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 010, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 011, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 012, P, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0
9, Run: 013, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 014, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 015, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 016, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 017, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 018, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 019, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 020, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 021, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 022, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 023, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 024, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 025, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 026, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 027, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 028, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 029, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 030, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 031, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 032, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 033, P, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
9, Run: 034, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 035, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 036, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 037, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 038, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 039, P, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
9, Run: 040, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 041, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 042, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 043, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 044, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 045, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 046, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 047, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 048, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 049, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 050, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 051, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 052, P, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0
9, Run: 053, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 054, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 055, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 056, P, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 057, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 058, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 059, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 060, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 061, P, 193, 0, 247, 1, 0, 1, 0, 36, 0, 0, 1
9, Run: 062, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 063, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 064, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 065, P, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
9, Run: 066, P, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
9, Run: 067, P, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 068, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 069, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 070, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 071, P, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1
9, Run: 072, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 073, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 074, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 075, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 076, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 077, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 078, P, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 079, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 080, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 081, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 082, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 083, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 084, P, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 085, P, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
9, Run: 086, P, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 087, P, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 088, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 089, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 090, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 091, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 092, P, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 093, P, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0
9, Run: 094, P, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 095, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 096, P, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0
9, Run: 097, P, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 098, P, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 099, P, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 100, P, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
