Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B
3, Run: 024, F, 0, 0, 169, 0, 0, 0, 53, 0, 1, 260, 0
3, Run: 025, F, 209, 0, 351, 1, 0, 1, 0, 46, 0, 0, 1
3, Run: 026, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 027, F, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
3, Run: 028, F, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
3, Run: 029, F, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
3, Run: 030, F, 0, 0, 163, 0, 0, 0, 55, 0, 1, 276, 0
3, Run: 031, F, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
3, Run: 032, F, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
3, Run: 033, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 034, F, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
3, Run: 035, F, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
3, Run: 036, F, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
3, Run: 037, F, 0, 0, 169, 0, 0, 0, 53, 0, 1, 260, 0
3, Run: 038, F, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
3, Run: 039, F, 0, 0, 187, 0, 0, 0, 47, 0, 1, 212, 0
3, Run: 040, F, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
3, Run: 041, F, 209, 0, 351, 1, 0, 1, 0, 46, 0, 0, 1
3, Run: 042, F, 201, 0, 347, 1, 0, 1, 0, 45, 0, 0, 1
3, Run: 043, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 044, F, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
3, Run: 045, F, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
3, Run: 046, F, 209, 0, 351, 1, 0, 1, 0, 46, 0, 0, 1
3, Run: 047, F, 273, 0, 383, 1, 0, 1, 0, 54, 0, 0, 1
3, Run: 048, F, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
3, Run: 049, F, 0, 0, 163, 0, 0, 0, 55, 0, 1, 276, 0
3, Run: 050, F, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
3, Run: 051, F, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
3, Run: 052, F, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
3, Run: 053, F, 0, 0, 160, 0, 0, 0, 56, 0, 1, 284, 0
3, Run: 054, F, 257, 0, 375, 1, 0, 1, 0, 52, 0, 0, 1
3, Run: 055, F, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
3, Run: 056, F, 257, 0, 375, 1, 0, 1, 0, 52, 0, 0, 1
3, Run: 057, F, 0, 0, 187, 0, 0, 0, 47, 0, 1, 212, 0
3, Run: 058, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 059, F, 0, 0, 196, 0, 0, 0, 44, 0, 1, 188, 0
3, Run: 060, F, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
3, Run: 061, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 062, F, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
3, Run: 063, F, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
3, Run: 064, F, 0, 0, 196, 0, 0, 0, 44, 0, 1, 188, 0
3, Run: 065, F, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
3, Run: 066, F, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
3, Run: 067, F, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
3, Run: 068, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 069, F, 0, 0, 187, 0, 0, 0, 47, 0, 1, 212, 0
3, Run: 070, F, 297, 0, 395, 1, 0, 1, 0, 57, 0, 0, 1
3, Run: 071, F, 0, 0, 157, 0, 0, 0, 57, 0, 1, 292, 0
3, Run: 072, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 073, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 074, F, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
3, Run: 075, F, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
3, Run: 076, F, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
3, Run: 077, F, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
3, Run: 078, F, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
3, Run: 079, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 080, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 081, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 082, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 083, F, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
3, Run: 084, F, 281, 0, 387, 1, 0, 1, 0, 55, 0, 0, 1
3, Run: 085, F, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
3, Run: 086, F, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
3, Run: 087, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 088, F, 0, 0, 187, 0, 0, 0, 47, 0, 1, 212, 0
3, Run: 089, F, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
3, Run: 090, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 091, F, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
3, Run: 092, F, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
3, Run: 093, F, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
3, Run: 094, F, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
3, Run: 095, F, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
3, Run: 096, F, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
3, Run: 097, F, 201, 0, 347, 1, 0, 1, 0, 45, 0, 0, 1
3, Run: 098, F, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
3, Run: 099, F, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
3, Run: 100, F, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
8, Run: 001, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 002, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 003, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 004, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 005, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 006, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 007, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 008, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 009, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 010, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 011, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 012, F, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 013, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 014, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 015, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 016, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 017, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 018, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 019, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 020, F, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1
8, Run: 021, F, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 022, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 023, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 024, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 025, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 026, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 027, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 028, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 029, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 030, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 031, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 032, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 033, F, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 034, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 035, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 036, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 037, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 038, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 039, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 040, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 041, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 042, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 043, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 044, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 045, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 046, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 047, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 048, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 049, F, 59, 0, 105, 1, 0, 1, 0, 13, 0, 0, 1
8, Run: 050, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 051, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 052, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 053, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 054, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 055, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 056, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 057, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 058, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 059, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 060, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
8, Run: 061, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 062, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 063, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 064, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 065, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 066, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 067, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 068, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 069, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 070, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 071, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 072, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 073, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0
8, Run: 074, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 075, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 076, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 077, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 078, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 079, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 080, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 081, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 082, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 083, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 084, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 085, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 086, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1
8, Run: 087, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 088, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 089, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 090, F, 0, 0, 61, 0, 0, 0, 13, 0, 1, 54, 0
8, Run: 091, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 092, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 093, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0
8, Run: 094, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1
8, Run: 095, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1
8, Run: 096, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0
8, Run: 097, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0
8, Run: 098, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0
8, Run: 099, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
8, Run: 100, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1
9, Run: 001, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 002, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 003, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 004, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 005, F, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1
9, Run: 006, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 007, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 008, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 009, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 010, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 011, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 012, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0
9, Run: 013, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 014, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 015, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 016, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 017, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 018, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 019, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 020, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 021, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 022, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 023, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 024, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 025, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 026, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 027, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 028, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 029, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 030, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 031, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 032, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 033, F, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
9, Run: 034, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 035, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 036, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 037, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 038, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 039, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
9, Run: 040, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 041, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 042, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 043, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 044, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 045, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 046, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 047, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 048, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 049, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 050, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 051, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 052, F, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0
9, Run: 053, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 054, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 055, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 056, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1
9, Run: 057, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 058, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 059, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 060, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 061, F, 193, 0, 247, 1, 0, 1, 0, 36, 0, 0, 1
9, Run: 062, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 063, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 064, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 065, F, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1
9, Run: 066, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
9, Run: 067, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1
9, Run: 068, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 069, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 070, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 071, F, 121, 0, 211, 1, 0, 1, 0, 27, 0, 0, 1
9, Run: 072, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 073, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 074, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 075, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 076, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 077, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 078, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0
9, Run: 079, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 080, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 081, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 082, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 083, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 084, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1
9, Run: 085, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
9, Run: 086, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0
9, Run: 087, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0
9, Run: 088, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 089, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 090, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 091, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 092, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1
9, Run: 093, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0
9, Run: 094, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0
9, Run: 095, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 096, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0
9, Run: 097, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1
9, Run: 098, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1
9, Run: 099, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0
9, Run: 100, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1
