Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B
INVAR-10, Run: 013, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0
INVAR-10, Run: 014, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0
INVAR-10, Run: 015, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 016, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 017, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 018, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
INVAR-10, Run: 019, F, 1, 0, 0, 0, 0, 0, 100, 0, 11, 923, 1
INVAR-10, Run: 020, F, 1, 0, 0, 0, 0, 0, 100, 0, 21, 943, 1
INVAR-10, Run: 021, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 022, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 023, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 024, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
INVAR-10, Run: 025, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0
INVAR-10, Run: 026, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 027, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 028, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1
INVAR-10, Run: 029, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 030, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1
INVAR-10, Run: 031, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 032, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 033, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
INVAR-10, Run: 034, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 035, F, 1, 0, 0, 0, 0, 0, 100, 0, 15, 931, 1
INVAR-10, Run: 036, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 037, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 038, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 039, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 040, F, 1, 0, 0, 0, 0, 0, 100, 0, 26, 952, 0
INVAR-10, Run: 041, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 042, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 043, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 044, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0
INVAR-10, Run: 045, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 046, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 047, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0
INVAR-10, Run: 048, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
INVAR-10, Run: 049, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0
INVAR-10, Run: 050, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 051, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
INVAR-10, Run: 052, F, 1, 0, 0, 0, 0, 0, 100, 0, 27, 955, 1
INVAR-10, Run: 053, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0
INVAR-10, Run: 054, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 055, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
INVAR-10, Run: 056, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1
INVAR-10, Run: 057, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0
INVAR-10, Run: 058, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 059, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0
INVAR-10, Run: 060, F, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1
INVAR-10, Run: 061, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 062, F, 1, 0, 0, 0, 0, 0, 100, 0, 14, 928, 0
INVAR-10, Run: 063, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1
INVAR-10, Run: 064, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 065, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 066, F, 1, 0, 0, 0, 0, 0, 100, 0, 24, 948, 0
INVAR-10, Run: 067, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 068, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0
INVAR-10, Run: 069, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1
INVAR-10, Run: 070, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0
INVAR-10, Run: 071, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
INVAR-10, Run: 072, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
INVAR-10, Run: 073, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 074, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0
INVAR-10, Run: 075, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0
INVAR-10, Run: 076, F, 1, 0, 0, 0, 0, 0, 100, 0, 15, 931, 1
INVAR-10, Run: 077, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0
INVAR-10, Run: 078, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 079, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1
INVAR-10, Run: 080, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
INVAR-10, Run: 081, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1
INVAR-10, Run: 082, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 083, F, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1
INVAR-10, Run: 084, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1
INVAR-10, Run: 085, F, 1, 0, 0, 0, 0, 0, 100, 0, 7, 915, 1
INVAR-10, Run: 086, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
INVAR-10, Run: 087, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 088, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1
INVAR-10, Run: 089, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 090, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0
INVAR-10, Run: 091, F, 1, 0, 0, 0, 0, 0, 100, 0, 14, 928, 0
INVAR-10, Run: 092, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 093, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0
INVAR-10, Run: 094, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0
INVAR-10, Run: 095, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0
INVAR-10, Run: 096, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0
INVAR-10, Run: 097, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1
INVAR-10, Run: 098, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0
INVAR-10, Run: 099, F, 1, 0, 0, 0, 0, 0, 100, 0, 23, 947, 1
INVAR-10, Run: 100, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0
INVAR-2, Run: 001, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 002, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 003, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
INVAR-2, Run: 004, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
INVAR-2, Run: 005, F, 1, 0, 0, 0, 0, 0, 28, 0, 16, 284, 0
INVAR-2, Run: 006, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
INVAR-2, Run: 007, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 008, F, 1, 0, 0, 0, 0, 0, 28, 0, 12, 276, 0
INVAR-2, Run: 009, F, 1, 0, 0, 0, 0, 0, 28, 0, 17, 287, 1
INVAR-2, Run: 010, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
INVAR-2, Run: 011, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
INVAR-2, Run: 012, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
INVAR-2, Run: 013, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
INVAR-2, Run: 014, F, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1
INVAR-2, Run: 015, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 016, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 017, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 018, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
INVAR-2, Run: 019, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 020, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 021, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 022, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 023, F, 1, 0, 0, 0, 0, 0, 28, 0, 12, 276, 0
INVAR-2, Run: 024, F, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1
INVAR-2, Run: 025, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 026, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 027, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 028, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
INVAR-2, Run: 029, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 030, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
INVAR-2, Run: 031, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
INVAR-2, Run: 032, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 033, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
INVAR-2, Run: 034, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 035, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 036, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
INVAR-2, Run: 037, F, 1, 0, 0, 0, 0, 0, 28, 0, 17, 287, 1
INVAR-2, Run: 038, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
INVAR-2, Run: 039, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
INVAR-2, Run: 040, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 041, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 042, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 043, F, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1
INVAR-2, Run: 044, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 045, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
INVAR-2, Run: 046, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 047, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 048, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
INVAR-2, Run: 049, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 050, F, 1, 0, 0, 0, 0, 0, 28, 0, 18, 288, 0
INVAR-2, Run: 051, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 052, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 053, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 054, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1
INVAR-2, Run: 055, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
INVAR-2, Run: 056, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
INVAR-2, Run: 057, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
INVAR-2, Run: 058, F, 1, 0, 0, 0, 0, 0, 28, 0, 19, 291, 1
INVAR-2, Run: 059, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
INVAR-2, Run: 060, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
INVAR-2, Run: 061, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
INVAR-2, Run: 062, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
INVAR-2, Run: 063, F, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
INVAR-2, Run: 064, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1
INVAR-2, Run: 065, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
INVAR-2, Run: 066, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
INVAR-2, Run: 067, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 068, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 069, F, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
INVAR-2, Run: 070, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 071, F, 1, 0, 0, 0, 0, 0, 28, 0, 14, 280, 0
INVAR-2, Run: 072, F, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
INVAR-2, Run: 073, F, 1, 0, 0, 0, 0, 0, 28, 0, 12, 276, 0
INVAR-2, Run: 074, F, 1, 0, 0, 0, 0, 0, 28, 0, 3, 259, 1
INVAR-2, Run: 075, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
INVAR-2, Run: 076, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 077, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 078, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
INVAR-2, Run: 079, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 080, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 081, F, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
INVAR-2, Run: 082, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
INVAR-2, Run: 083, F, 1, 0, 0, 0, 0, 0, 28, 0, 17, 287, 1
INVAR-2, Run: 084, F, 1, 0, 0, 0, 0, 0, 28, 0, 17, 287, 1
INVAR-2, Run: 085, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
INVAR-2, Run: 086, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 087, F, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
INVAR-2, Run: 088, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 089, F, 1, 0, 0, 0, 0, 0, 28, 0, 13, 279, 1
INVAR-2, Run: 090, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 091, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
INVAR-2, Run: 092, F, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
INVAR-2, Run: 093, F, 1, 0, 0, 0, 0, 0, 28, 0, 12, 276, 0
INVAR-2, Run: 094, F, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
INVAR-2, Run: 095, F, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
INVAR-2, Run: 096, F, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
INVAR-2, Run: 097, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
INVAR-2, Run: 098, F, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
INVAR-2, Run: 099, F, 1, 0, 0, 0, 0, 0, 28, 0, 16, 284, 0
INVAR-2, Run: 100, F, 1, 0, 0, 0, 0, 0, 28, 0, 11, 275, 1
INVAR-3, Run: 001, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 002, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 003, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 004, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0
INVAR-3, Run: 005, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 006, F, 1, 0, 0, 0, 0, 0, 82, 0, 17, 773, 1
INVAR-3, Run: 007, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 008, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0
INVAR-3, Run: 009, F, 1, 0, 0, 0, 0, 0, 82, 0, 20, 778, 0
INVAR-3, Run: 010, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 011, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 012, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0
INVAR-3, Run: 013, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 014, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1
INVAR-3, Run: 015, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1
INVAR-3, Run: 016, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 017, F, 1, 0, 0, 0, 0, 0, 82, 0, 34, 806, 0
INVAR-3, Run: 018, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0
INVAR-3, Run: 019, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1
INVAR-3, Run: 020, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 021, F, 1, 0, 0, 0, 0, 0, 82, 0, 16, 770, 0
INVAR-3, Run: 022, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1
INVAR-3, Run: 023, F, 1, 0, 0, 0, 0, 0, 82, 0, 15, 769, 1
INVAR-3, Run: 024, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
INVAR-3, Run: 025, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1
INVAR-3, Run: 026, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 027, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 028, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1
INVAR-3, Run: 029, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
INVAR-3, Run: 030, F, 1, 0, 0, 0, 0, 0, 82, 0, 26, 790, 0
INVAR-3, Run: 031, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 032, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 033, F, 1, 0, 0, 0, 0, 0, 82, 0, 16, 770, 0
INVAR-3, Run: 034, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1
INVAR-3, Run: 035, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0
INVAR-3, Run: 036, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
INVAR-3, Run: 037, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1
INVAR-3, Run: 038, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1
INVAR-3, Run: 039, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 040, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1
INVAR-3, Run: 041, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 042, F, 1, 0, 0, 0, 0, 0, 82, 0, 17, 773, 1
INVAR-3, Run: 043, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0
INVAR-3, Run: 044, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 045, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 046, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 047, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 048, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1
INVAR-3, Run: 049, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 050, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1
INVAR-3, Run: 051, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 052, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1
INVAR-3, Run: 053, F, 1, 0, 0, 0, 0, 0, 82, 0, 25, 789, 1
INVAR-3, Run: 054, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 055, F, 1, 0, 0, 0, 0, 0, 82, 0, 14, 766, 0
INVAR-3, Run: 056, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 057, F, 1, 0, 0, 0, 0, 0, 82, 0, 26, 790, 0
INVAR-3, Run: 058, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 059, F, 1, 0, 0, 0, 0, 0, 82, 0, 16, 770, 0
INVAR-3, Run: 060, F, 1, 0, 0, 0, 0, 0, 82, 0, 21, 781, 1
INVAR-3, Run: 061, F, 1, 0, 0, 0, 0, 0, 82, 0, 19, 777, 1
INVAR-3, Run: 062, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 063, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0
INVAR-3, Run: 064, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 065, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1
INVAR-3, Run: 066, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1
INVAR-3, Run: 067, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 068, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 069, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1
INVAR-3, Run: 070, F, 1, 0, 0, 0, 0, 0, 82, 0, 24, 786, 0
INVAR-3, Run: 071, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 072, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 073, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-3, Run: 074, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 075, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 076, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 077, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 078, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 079, F, 1, 0, 0, 0, 0, 0, 82, 0, 18, 774, 0
INVAR-3, Run: 080, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 081, F, 1, 0, 0, 0, 0, 0, 82, 0, 18, 774, 0
INVAR-3, Run: 082, F, 1, 0, 0, 0, 0, 0, 82, 0, 20, 778, 0
INVAR-3, Run: 083, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 084, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0
INVAR-3, Run: 085, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1
INVAR-3, Run: 086, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 087, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 088, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 089, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1
INVAR-3, Run: 090, F, 1, 0, 0, 0, 0, 0, 82, 0, 15, 769, 1
INVAR-3, Run: 091, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
INVAR-3, Run: 092, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 093, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 094, F, 1, 0, 0, 0, 0, 0, 82, 0, 19, 777, 1
INVAR-3, Run: 095, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1
INVAR-3, Run: 096, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0
INVAR-3, Run: 097, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 098, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
INVAR-3, Run: 099, F, 1, 0, 0, 0, 0, 0, 82, 0, 18, 774, 0
INVAR-3, Run: 100, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0
INVAR-4, Run: 001, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0
INVAR-4, Run: 002, F, 0, 183, 0, 0, 1, 1, 0, 19, 216, 0, 0
