Input Number, Run_Number, Result@ 100, predator_g494, predator_mrna495, predator_g532_Q2b_H2, predator_mrna533, predator_A, predator_g555, predator_mrna556, predator_ccdB, predator_Q1a, predator_H1, predator_H2, predator_Q2b, predator_Q2b_H2, prey_g594, prey_mrna595, prey_H1_Q1b, prey_g594_H1_Q1b, prey_ccdB, prey_g616, prey_mrna617, prey_Q1b, prey_Q2a, prey_H2, prey_H1, H1, H2, predator_g532, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 055, P, 1, 0, 0, 3, 4, 1, 0, 0, 4, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 0, 1, 89, 29, 96, 111, 107, 95, 95, 107, 67, 181, 43, 89, 43, 40, 44, 22, 83, 62, 25, 25, 40, 102, 179, 106, 105, 106, 106, 97, 97, 92, 53, 37, 36, 178, 36, 15, 43, 39, 46, 44, 22, 22, 237, 150, 70, 25, 25
INVAR-1, Run: 056, P, 1, 4, 1, 1, 0, 1, 1, 0, 3, 1, 1, 0, 0, 1, 2, 2, 0, 0, 1, 4, 1, 3, 2, 1, 0, 0, 0, 103, 35, 97, 101, 101, 85, 84, 71, 45, 171, 37, 99, 36, 26, 33, 22, 60, 53, 38, 38, 27, 78, 225, 70, 70, 111, 107, 115, 112, 95, 59, 52, 54, 224, 52, 26, 35, 33, 38, 38, 24, 24, 239, 176, 63, 39, 38
INVAR-1, Run: 057, P, 1, 2, 1, 2, 0, 1, 0, 0, 2, 0, 0, 6, 0, 1, 1, 1, 0, 2, 1, 1, 1, 3, 1, 0, 0, 2, 0, 91, 35, 86, 71, 71, 93, 93, 76, 59, 172, 61, 89, 60, 17, 37, 43, 68, 66, 44, 44, 33, 98, 240, 111, 109, 105, 104, 156, 154, 132, 94, 113, 80, 233, 79, 66, 45, 35, 46, 46, 46, 44, 227, 157, 53, 37, 36
INVAR-1, Run: 058, P, 1, 4, 0, 0, 0, 1, 2, 0, 1, 0, 0, 4, 1, 1, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 99, 55, 97, 71, 71, 95, 93, 93, 57, 195, 79, 95, 78, 36, 55, 33, 76, 100, 18, 18, 19, 117, 259, 120, 119, 101, 101, 98, 97, 112, 56, 58, 33, 254, 32, 24, 44, 56, 45, 45, 34, 34, 279, 202, 42, 49, 49
INVAR-1, Run: 059, P, 1, 4, 1, 1, 1, 1, 1, 0, 5, 1, 0, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 0, 100, 32, 111, 121, 120, 88, 87, 87, 49, 184, 41, 96, 40, 38, 46, 30, 57, 74, 28, 28, 30, 103, 240, 98, 97, 108, 107, 116, 116, 108, 74, 59, 68, 237, 68, 27, 39, 34, 41, 41, 31, 31, 226, 164, 80, 21, 20
INVAR-1, Run: 060, P, 1, 3, 1, 2, 2, 1, 3, 0, 2, 0, 0, 2, 2, 0, 1, 3, 1, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 125, 20, 95, 98, 96, 81, 78, 81, 54, 211, 75, 122, 72, 27, 45, 38, 74, 68, 22, 21, 35, 102, 291, 101, 99, 104, 103, 117, 113, 110, 68, 78, 31, 286, 27, 37, 39, 42, 44, 44, 41, 41, 270, 194, 77, 42, 41
INVAR-1, Run: 061, P, 1, 3, 1, 1, 2, 1, 1, 0, 2, 0, 0, 3, 0, 0, 2, 0, 1, 6, 1, 0, 1, 0, 0, 2, 0, 0, 0, 87, 35, 85, 96, 94, 114, 113, 147, 99, 154, 47, 84, 46, 48, 32, 37, 100, 73, 28, 27, 27, 98, 239, 89, 83, 94, 94, 108, 106, 117, 82, 89, 33, 235, 32, 51, 35, 35, 38, 38, 38, 38, 251, 149, 51, 51, 50
INVAR-1, Run: 062, P, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 67, 26, 115, 119, 119, 85, 84, 78, 49, 144, 39, 67, 39, 29, 31, 18, 40, 50, 31, 30, 33, 82, 175, 82, 82, 92, 91, 83, 81, 75, 41, 38, 60, 175, 59, 20, 44, 33, 46, 45, 18, 18, 169, 129, 91, 29, 29
INVAR-1, Run: 063, P, 1, 3, 0, 1, 4, 1, 0, 0, 2, 0, 0, 4, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 115, 43, 94, 97, 93, 108, 108, 115, 75, 185, 111, 112, 111, 40, 31, 26, 103, 83, 32, 31, 27, 109, 310, 97, 97, 93, 93, 100, 98, 105, 61, 39, 44, 306, 42, 12, 40, 43, 42, 42, 26, 26, 280, 175, 52, 33, 33
INVAR-1, Run: 064, P, 1, 2, 1, 2, 3, 1, 3, 1, 0, 0, 0, 3, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 94, 54, 110, 128, 125, 79, 76, 99, 62, 180, 79, 92, 77, 36, 42, 37, 77, 92, 11, 11, 9, 100, 264, 86, 85, 97, 96, 93, 92, 93, 63, 74, 16, 259, 16, 34, 46, 29, 46, 46, 39, 39, 256, 179, 58, 44, 43
INVAR-1, Run: 065, P, 1, 1, 0, 1, 1, 1, 0, 0, 4, 3, 1, 2, 3, 1, 1, 0, 0, 1, 1, 3, 4, 4, 1, 0, 1, 0, 1, 114, 25, 108, 103, 102, 105, 105, 120, 76, 195, 60, 113, 57, 44, 45, 20, 86, 97, 8, 8, 9, 105, 256, 109, 108, 101, 98, 110, 106, 87, 46, 48, 16, 251, 16, 23, 33, 37, 34, 33, 24, 24, 279, 189, 84, 29, 29
INVAR-1, Run: 066, P, 1, 2, 0, 2, 5, 1, 0, 0, 4, 0, 1, 4, 0, 0, 4, 0, 1, 3, 1, 0, 0, 0, 0, 0, 1, 1, 1, 93, 13, 87, 92, 87, 91, 91, 102, 67, 170, 47, 91, 47, 35, 37, 29, 58, 84, 17, 16, 13, 93, 272, 92, 89, 94, 94, 110, 109, 90, 61, 64, 27, 268, 26, 33, 40, 29, 42, 41, 31, 30, 245, 183, 76, 25, 25
INVAR-1, Run: 067, P, 1, 3, 0, 2, 3, 1, 0, 0, 4, 1, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 0, 2, 1, 0, 0, 0, 1, 99, 17, 99, 122, 119, 93, 93, 94, 55, 212, 31, 96, 29, 39, 53, 15, 50, 69, 45, 44, 42, 111, 230, 184, 184, 98, 97, 95, 93, 95, 38, 41, 65, 227, 63, 23, 60, 55, 62, 62, 17, 17, 223, 169, 84, 21, 21
INVAR-1, Run: 068, P, 1, 3, 1, 1, 1, 1, 1, 0, 1, 1, 1, 5, 4, 1, 0, 0, 0, 0, 1, 1, 3, 2, 2, 0, 0, 0, 0, 96, 34, 86, 75, 74, 89, 88, 80, 50, 162, 68, 93, 63, 30, 32, 33, 60, 79, 33, 33, 38, 117, 247, 106, 106, 107, 106, 99, 96, 138, 93, 82, 37, 237, 37, 41, 36, 43, 36, 36, 39, 39, 249, 188, 53, 28, 27
INVAR-1, Run: 069, P, 1, 2, 0, 2, 0, 1, 0, 0, 3, 0, 0, 1, 2, 1, 0, 0, 0, 2, 1, 0, 4, 1, 0, 0, 1, 0, 1, 112, 46, 88, 95, 95, 112, 112, 113, 71, 180, 109, 110, 107, 42, 42, 38, 97, 54, 23, 23, 29, 83, 274, 77, 75, 120, 120, 111, 107, 124, 89, 89, 17, 271, 17, 49, 27, 34, 28, 27, 40, 40, 270, 170, 44, 47, 47
INVAR-1, Run: 070, P, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 102, 46, 86, 76, 76, 84, 84, 86, 63, 201, 65, 100, 65, 23, 53, 24, 72, 64, 36, 36, 28, 90, 259, 82, 81, 108, 108, 94, 94, 90, 70, 44, 49, 257, 49, 20, 47, 20, 48, 48, 24, 24, 228, 155, 40, 37, 37
INVAR-1, Run: 071, P, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1, 2, 3, 0, 0, 2, 0, 0, 0, 94, 26, 91, 93, 93, 108, 107, 85, 59, 159, 60, 94, 59, 26, 31, 41, 85, 70, 23, 22, 20, 88, 296, 92, 90, 109, 107, 101, 97, 115, 84, 70, 45, 295, 44, 28, 31, 31, 34, 34, 42, 42, 281, 196, 65, 35, 34
INVAR-1, Run: 072, P, 1, 4, 1, 0, 2, 1, 1, 0, 2, 0, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 3, 0, 101, 44, 103, 110, 108, 91, 90, 98, 61, 182, 84, 97, 81, 37, 44, 26, 67, 90, 25, 25, 22, 111, 290, 108, 108, 95, 94, 100, 100, 119, 63, 65, 43, 286, 43, 31, 40, 54, 41, 40, 34, 31, 233, 164, 59, 33, 32
INVAR-1, Run: 073, P, 1, 4, 1, 0, 0, 1, 3, 2, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 115, 10, 85, 109, 109, 102, 99, 84, 49, 189, 51, 111, 50, 33, 39, 32, 68, 77, 22, 22, 37, 114, 260, 103, 103, 102, 102, 80, 80, 93, 48, 58, 44, 255, 44, 25, 38, 45, 39, 39, 33, 33, 250, 182, 75, 30, 29
INVAR-1, Run: 074, P, 1, 5, 0, 0, 0, 1, 2, 3, 0, 0, 0, 6, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 98, 39, 87, 79, 79, 101, 99, 106, 66, 177, 84, 93, 83, 37, 32, 26, 108, 53, 32, 32, 32, 84, 318, 97, 97, 96, 95, 105, 103, 88, 59, 57, 45, 311, 44, 30, 51, 29, 52, 52, 27, 27, 296, 188, 48, 48, 48
INVAR-1, Run: 075, P, 1, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 3, 2, 0, 0, 2, 1, 0, 1, 93, 45, 88, 83, 83, 92, 92, 95, 61, 175, 114, 91, 113, 34, 45, 39, 95, 94, 19, 18, 20, 114, 254, 114, 113, 112, 109, 126, 123, 124, 77, 77, 29, 253, 28, 37, 35, 47, 39, 38, 40, 40, 270, 172, 43, 40, 40
INVAR-1, Run: 076, P, 1, 1, 1, 2, 3, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 98, 26, 94, 92, 89, 98, 98, 83, 58, 179, 54, 97, 53, 25, 38, 31, 74, 74, 33, 33, 21, 94, 248, 102, 101, 111, 111, 143, 143, 115, 67, 76, 60, 246, 60, 43, 44, 48, 44, 44, 33, 32, 234, 160, 70, 39, 38
INVAR-1, Run: 077, P, 1, 2, 0, 1, 0, 1, 0, 0, 2, 1, 0, 4, 0, 0, 2, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 96, 27, 102, 97, 97, 89, 89, 82, 49, 161, 51, 94, 51, 33, 33, 21, 59, 86, 27, 26, 27, 111, 210, 147, 145, 96, 96, 84, 83, 79, 39, 53, 33, 206, 32, 32, 31, 40, 33, 33, 21, 21, 206, 145, 76, 27, 27
INVAR-1, Run: 078, P, 1, 3, 0, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 3, 1, 0, 1, 111, 51, 108, 141, 140, 95, 95, 100, 49, 201, 58, 108, 57, 50, 47, 28, 81, 57, 43, 42, 35, 92, 262, 113, 112, 102, 102, 102, 101, 100, 51, 50, 56, 259, 55, 21, 40, 49, 45, 44, 29, 29, 267, 185, 58, 51, 51
INVAR-1, Run: 079, P, 1, 5, 1, 1, 1, 1, 0, 0, 5, 0, 0, 5, 2, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 89, 34, 91, 103, 102, 107, 107, 118, 78, 149, 46, 84, 43, 40, 35, 26, 87, 74, 19, 19, 11, 84, 234, 85, 85, 110, 109, 110, 109, 117, 71, 65, 38, 226, 38, 36, 30, 46, 30, 30, 29, 29, 236, 144, 58, 28, 27
INVAR-1, Run: 080, P, 1, 4, 0, 2, 0, 1, 1, 0, 2, 0, 0, 5, 0, 1, 1, 0, 0, 3, 1, 2, 2, 0, 0, 0, 0, 0, 1, 93, 30, 95, 70, 70, 89, 88, 94, 72, 157, 40, 89, 40, 22, 35, 24, 94, 111, 8, 8, 14, 124, 290, 144, 141, 96, 94, 86, 84, 114, 56, 53, 9, 285, 9, 29, 33, 58, 33, 33, 24, 24, 267, 171, 67, 25, 25
INVAR-1, Run: 081, P, 1, 7, 1, 2, 1, 1, 2, 1, 0, 0, 0, 3, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 101, 37, 100, 88, 87, 109, 107, 119, 67, 176, 102, 94, 101, 51, 28, 37, 85, 91, 18, 18, 11, 102, 224, 105, 104, 88, 88, 82, 80, 99, 58, 84, 41, 220, 39, 46, 52, 41, 54, 54, 38, 38, 265, 180, 65, 39, 38
INVAR-1, Run: 082, P, 1, 2, 1, 3, 3, 1, 2, 0, 2, 1, 1, 4, 1, 1, 3, 1, 0, 2, 1, 0, 1, 0, 2, 1, 1, 0, 0, 112, 31, 93, 117, 114, 95, 93, 86, 54, 193, 61, 110, 59, 32, 40, 37, 59, 54, 28, 28, 35, 86, 273, 78, 76, 101, 101, 133, 131, 100, 72, 84, 48, 267, 47, 42, 39, 28, 42, 41, 40, 40, 273, 212, 65, 24, 23
INVAR-1, Run: 083, P, 1, 4, 0, 2, 3, 1, 1, 0, 2, 0, 0, 4, 1, 1, 0, 1, 0, 0, 1, 3, 0, 5, 3, 0, 1, 0, 1, 99, 34, 106, 83, 80, 98, 97, 91, 57, 182, 66, 95, 65, 34, 50, 37, 55, 48, 30, 30, 26, 74, 173, 79, 79, 107, 104, 105, 104, 99, 59, 81, 48, 168, 47, 40, 35, 35, 37, 36, 38, 38, 217, 160, 74, 33, 33
INVAR-1, Run: 084, P, 1, 3, 0, 0, 0, 1, 3, 4, 0, 0, 0, 7, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 2, 1, 101, 37, 91, 92, 92, 112, 109, 101, 62, 157, 81, 98, 80, 35, 36, 22, 87, 94, 10, 10, 4, 97, 251, 86, 85, 96, 95, 97, 96, 117, 60, 55, 13, 243, 12, 30, 22, 56, 23, 23, 25, 23, 273, 186, 54, 44, 44
INVAR-1, Run: 085, P, 1, 1, 0, 0, 1, 1, 0, 0, 6, 3, 0, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 0, 1, 107, 47, 91, 112, 111, 78, 78, 113, 72, 181, 87, 106, 86, 41, 42, 32, 70, 85, 13, 12, 25, 109, 315, 89, 89, 112, 111, 128, 126, 113, 62, 65, 23, 312, 22, 32, 28, 49, 30, 30, 33, 33, 267, 191, 44, 49, 49
INVAR-1, Run: 086, P, 1, 1, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 109, 12, 99, 82, 82, 103, 103, 86, 68, 194, 25, 108, 25, 18, 45, 23, 55, 89, 9, 9, 12, 101, 242, 103, 103, 84, 84, 65, 64, 83, 46, 42, 13, 242, 12, 19, 40, 37, 41, 41, 23, 23, 223, 167, 90, 12, 12
INVAR-1, Run: 087, P, 1, 3, 0, 0, 3, 1, 0, 0, 4, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 119, 27, 95, 105, 102, 83, 83, 95, 51, 199, 69, 116, 69, 44, 40, 18, 98, 79, 8, 7, 14, 92, 316, 96, 96, 97, 97, 99, 97, 97, 65, 57, 26, 315, 24, 38, 39, 31, 41, 41, 19, 18, 351, 249, 68, 29, 29
INVAR-1, Run: 088, P, 1, 2, 0, 1, 2, 1, 2, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 1, 3, 2, 2, 0, 0, 0, 0, 1, 110, 25, 87, 66, 64, 110, 108, 115, 91, 181, 59, 108, 59, 23, 32, 20, 133, 87, 22, 22, 29, 116, 313, 122, 122, 91, 88, 98, 94, 80, 45, 34, 37, 313, 35, 13, 39, 33, 41, 41, 21, 21, 308, 175, 63, 38, 38
INVAR-1, Run: 089, P, 1, 5, 0, 0, 1, 1, 0, 0, 2, 0, 0, 7, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 98, 42, 115, 109, 108, 82, 82, 59, 39, 197, 72, 93, 70, 20, 53, 29, 50, 67, 27, 27, 22, 89, 219, 105, 105, 97, 97, 84, 84, 87, 58, 55, 38, 210, 38, 24, 51, 29, 51, 51, 31, 31, 246, 194, 73, 43, 43
INVAR-1, Run: 090, P, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 103, 45, 94, 70, 70, 104, 102, 96, 71, 185, 71, 103, 71, 24, 37, 29, 75, 88, 12, 12, 4, 92, 308, 93, 93, 94, 94, 92, 91, 90, 54, 61, 17, 308, 17, 32, 43, 36, 45, 44, 29, 29, 294, 219, 49, 43, 43
INVAR-1, Run: 091, P, 1, 3, 0, 1, 0, 1, 0, 2, 1, 0, 1, 4, 2, 1, 1, 0, 0, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 97, 29, 74, 60, 60, 102, 102, 94, 68, 167, 30, 94, 28, 24, 34, 16, 71, 88, 6, 6, 7, 94, 296, 129, 128, 79, 76, 88, 87, 82, 43, 37, 11, 290, 11, 18, 39, 38, 39, 39, 19, 19, 249, 177, 46, 31, 31
INVAR-1, Run: 092, P, 1, 1, 0, 4, 2, 1, 1, 0, 1, 0, 1, 0, 1, 1, 4, 0, 0, 2, 1, 1, 6, 0, 2, 0, 0, 0, 1, 97, 21, 103, 94, 92, 84, 83, 86, 56, 175, 43, 96, 42, 30, 39, 23, 88, 86, 13, 13, 22, 104, 249, 123, 121, 97, 96, 104, 98, 94, 58, 45, 26, 248, 26, 18, 40, 36, 40, 40, 25, 25, 262, 173, 86, 28, 28
INVAR-1, Run: 093, P, 1, 2, 1, 2, 3, 1, 1, 0, 4, 0, 1, 4, 1, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 2, 0, 0, 101, 26, 102, 123, 120, 89, 88, 90, 51, 174, 61, 99, 59, 39, 33, 23, 47, 66, 21, 21, 32, 98, 222, 119, 116, 105, 105, 117, 116, 85, 41, 42, 39, 216, 38, 15, 39, 44, 42, 40, 26, 26, 227, 176, 78, 39, 38
INVAR-1, Run: 094, P, 1, 1, 0, 1, 0, 1, 2, 2, 0, 0, 0, 3, 1, 1, 1, 1, 0, 5, 1, 0, 0, 0, 0, 1, 1, 0, 1, 87, 52, 103, 127, 127, 101, 99, 100, 51, 158, 76, 86, 75, 47, 37, 37, 57, 99, 4, 4, 5, 103, 210, 114, 109, 96, 96, 59, 58, 87, 62, 70, 8, 206, 7, 32, 32, 25, 35, 34, 38, 38, 213, 156, 52, 46, 46
INVAR-1, Run: 095, P, 1, 3, 1, 3, 2, 1, 0, 0, 1, 0, 0, 4, 3, 0, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 0, 0, 108, 49, 90, 82, 80, 100, 100, 117, 85, 183, 113, 105, 109, 32, 47, 33, 73, 78, 19, 18, 15, 92, 293, 87, 85, 112, 112, 108, 107, 116, 72, 64, 23, 285, 22, 27, 29, 44, 31, 30, 37, 37, 266, 192, 44, 52, 51
INVAR-1, Run: 096, P, 1, 3, 1, 1, 0, 1, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 89, 23, 108, 93, 93, 99, 98, 132, 78, 147, 41, 86, 40, 53, 37, 25, 87, 85, 13, 13, 17, 102, 209, 94, 94, 120, 119, 108, 107, 85, 56, 47, 23, 206, 23, 20, 24, 29, 24, 24, 27, 26, 228, 141, 86, 21, 20
INVAR-1, Run: 097, P, 1, 8, 1, 2, 0, 1, 2, 1, 1, 0, 0, 6, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 121, 47, 97, 95, 95, 82, 80, 102, 66, 190, 118, 113, 117, 35, 38, 36, 77, 56, 33, 33, 41, 96, 318, 107, 106, 109, 109, 120, 119, 109, 60, 73, 46, 311, 46, 36, 38, 49, 39, 39, 37, 37, 297, 219, 52, 48, 47
INVAR-1, Run: 098, P, 1, 0, 0, 3, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 1, 3, 3, 1, 0, 1, 1, 0, 1, 88, 7, 82, 74, 72, 106, 105, 102, 68, 167, 30, 88, 29, 33, 33, 17, 57, 86, 13, 13, 18, 103, 213, 115, 115, 112, 109, 119, 114, 115, 66, 52, 43, 210, 41, 33, 41, 48, 45, 44, 19, 19, 226, 167, 78, 14, 14
INVAR-1, Run: 099, P, 1, 5, 1, 1, 1, 1, 1, 2, 3, 1, 0, 6, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 114, 44, 106, 96, 95, 102, 101, 113, 64, 188, 84, 109, 82, 47, 39, 29, 94, 88, 22, 22, 20, 108, 292, 88, 88, 118, 118, 105, 103, 117, 68, 66, 29, 284, 28, 35, 37, 49, 39, 38, 31, 31, 274, 177, 63, 44, 43
INVAR-1, Run: 100, P, 1, 2, 1, 0, 4, 1, 0, 0, 5, 1, 0, 5, 2, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 95, 58, 99, 91, 87, 96, 96, 131, 75, 176, 100, 93, 97, 56, 45, 30, 124, 61, 47, 46, 47, 108, 295, 115, 114, 98, 97, 107, 103, 119, 56, 59, 56, 287, 54, 26, 35, 61, 37, 37, 33, 33, 290, 161, 41, 51, 50
