Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 020, P, 282, 4, 0, 0, 0, 0, 180, 0, 1, 492, 0, 102, 164, 566, 4034, 82, 48, 33, 82, 164, 246, 746, 4034
INVAR-3, Run: 021, P, 259, 3, 0, 0, 0, 0, 169, 0, 1, 492, 0, 90, 164, 579, 3075, 82, 56, 25, 82, 164, 246, 748, 3075
INVAR-3, Run: 022, P, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0, 95, 164, 766, 3532, 82, 45, 36, 82, 164, 246, 943, 3532
INVAR-3, Run: 023, P, 244, 0, 0, 0, 0, 0, 163, 0, 1, 492, 0, 81, 164, 805, 5092, 82, 47, 34, 82, 164, 246, 968, 5092
INVAR-3, Run: 024, P, 270, 2, 0, 0, 0, 0, 175, 0, 1, 492, 0, 95, 164, 697, 3704, 82, 50, 31, 82, 164, 246, 872, 3704
INVAR-3, Run: 025, P, 268, 0, 0, 0, 0, 0, 175, 0, 1, 492, 0, 93, 164, 537, 3357, 82, 55, 26, 82, 164, 246, 712, 3357
INVAR-3, Run: 026, P, 291, 1, 0, 0, 0, 0, 186, 0, 1, 492, 0, 105, 164, 553, 3216, 82, 59, 22, 82, 164, 246, 739, 3216
INVAR-3, Run: 027, P, 296, 0, 0, 0, 0, 0, 189, 0, 1, 492, 0, 107, 164, 716, 3818, 82, 51, 30, 82, 164, 246, 905, 3818
INVAR-3, Run: 028, P, 262, 2, 0, 0, 0, 0, 171, 0, 1, 492, 0, 91, 164, 377, 2745, 82, 55, 26, 82, 164, 246, 548, 2745
INVAR-3, Run: 029, P, 268, 0, 0, 0, 0, 0, 175, 0, 1, 492, 0, 93, 164, 583, 3909, 82, 56, 25, 82, 164, 246, 758, 3909
INVAR-3, Run: 030, P, 293, 1, 0, 0, 0, 0, 187, 0, 1, 492, 0, 106, 164, 689, 3862, 82, 59, 22, 82, 164, 246, 876, 3862
INVAR-3, Run: 031, P, 272, 2, 0, 0, 0, 0, 176, 0, 1, 492, 0, 96, 164, 729, 3812, 82, 57, 24, 82, 164, 246, 905, 3812
INVAR-3, Run: 032, P, 294, 2, 0, 0, 0, 0, 187, 0, 1, 492, 0, 107, 164, 803, 3791, 82, 47, 34, 82, 164, 246, 990, 3791
INVAR-3, Run: 033, P, 286, 0, 0, 0, 0, 0, 184, 0, 1, 492, 0, 102, 164, 649, 4567, 82, 49, 32, 82, 164, 246, 833, 4567
INVAR-3, Run: 034, P, 258, 0, 0, 0, 0, 0, 170, 0, 1, 492, 0, 88, 164, 569, 3499, 82, 50, 31, 82, 164, 246, 739, 3499
INVAR-3, Run: 035, P, 302, 0, 0, 0, 0, 0, 192, 0, 1, 492, 0, 110, 164, 605, 3592, 82, 50, 31, 82, 164, 246, 797, 3592
INVAR-3, Run: 036, P, 300, 0, 0, 0, 0, 0, 191, 0, 1, 492, 0, 109, 164, 581, 4411, 82, 49, 32, 82, 164, 246, 772, 4411
INVAR-3, Run: 037, P, 266, 0, 0, 0, 0, 0, 174, 0, 1, 492, 0, 92, 164, 718, 2439, 82, 56, 25, 82, 164, 246, 892, 2439
INVAR-3, Run: 038, P, 285, 1, 0, 0, 0, 0, 183, 0, 1, 492, 0, 102, 164, 597, 4022, 82, 48, 33, 82, 164, 246, 780, 4022
INVAR-3, Run: 039, P, 277, 1, 0, 0, 0, 0, 179, 0, 1, 492, 0, 98, 164, 554, 3334, 82, 54, 27, 82, 164, 246, 733, 3334
INVAR-3, Run: 040, P, 277, 1, 0, 0, 0, 0, 179, 0, 1, 492, 0, 98, 164, 610, 3139, 82, 53, 28, 82, 164, 246, 789, 3139
INVAR-3, Run: 041, P, 290, 0, 0, 0, 0, 0, 186, 0, 1, 492, 0, 104, 164, 797, 3998, 82, 53, 28, 82, 164, 246, 983, 3998
INVAR-3, Run: 042, P, 272, 2, 0, 0, 0, 0, 176, 0, 1, 492, 0, 96, 164, 702, 3475, 82, 48, 33, 82, 164, 246, 878, 3475
INVAR-3, Run: 043, P, 270, 2, 0, 0, 0, 0, 175, 0, 1, 492, 0, 95, 164, 636, 3046, 82, 46, 35, 82, 164, 246, 811, 3046
INVAR-3, Run: 044, P, 276, 0, 0, 0, 0, 0, 179, 0, 1, 492, 0, 97, 164, 623, 4463, 82, 55, 26, 82, 164, 246, 802, 4463
INVAR-3, Run: 045, P, 287, 1, 0, 0, 0, 0, 184, 0, 1, 492, 0, 103, 164, 567, 4078, 82, 57, 24, 82, 164, 246, 751, 4078
INVAR-3, Run: 046, P, 258, 0, 0, 0, 0, 0, 170, 0, 1, 492, 0, 88, 164, 591, 4076, 82, 59, 22, 82, 164, 246, 761, 4076
INVAR-3, Run: 047, P, 264, 0, 0, 0, 0, 0, 173, 0, 1, 492, 0, 91, 164, 907, 3593, 82, 43, 38, 82, 164, 246, 1080, 3593
INVAR-3, Run: 048, P, 289, 3, 0, 0, 0, 0, 184, 0, 1, 492, 0, 105, 164, 544, 3415, 82, 49, 32, 82, 164, 246, 728, 3415
INVAR-3, Run: 049, P, 264, 0, 0, 0, 0, 0, 173, 0, 1, 492, 0, 91, 164, 700, 3418, 82, 50, 31, 82, 164, 246, 873, 3418
INVAR-3, Run: 050, P, 303, 1, 0, 0, 0, 0, 192, 0, 1, 492, 0, 111, 164, 683, 4193, 82, 51, 30, 82, 164, 246, 875, 4193
INVAR-3, Run: 051, P, 271, 1, 0, 0, 0, 0, 176, 0, 1, 492, 0, 95, 164, 651, 3163, 82, 50, 31, 82, 164, 246, 827, 3163
INVAR-3, Run: 052, P, 271, 1, 0, 0, 0, 0, 176, 0, 1, 492, 0, 95, 164, 729, 5257, 82, 60, 21, 82, 164, 246, 905, 5257
INVAR-3, Run: 053, P, 256, 0, 0, 0, 0, 0, 169, 0, 1, 492, 0, 87, 164, 712, 3151, 82, 44, 37, 82, 164, 246, 881, 3151
INVAR-3, Run: 054, P, 270, 2, 0, 0, 0, 0, 175, 0, 1, 492, 0, 95, 164, 871, 5097, 82, 48, 33, 82, 164, 246, 1046, 5097
INVAR-3, Run: 055, P, 317, 1, 0, 0, 0, 0, 199, 0, 1, 492, 0, 118, 164, 592, 3489, 82, 58, 23, 82, 164, 246, 791, 3489
INVAR-3, Run: 056, P, 278, 2, 0, 0, 0, 0, 179, 0, 1, 492, 0, 99, 164, 462, 2756, 82, 49, 32, 82, 164, 246, 641, 2756
INVAR-3, Run: 057, P, 281, 1, 0, 0, 0, 0, 181, 0, 1, 492, 0, 100, 164, 762, 3318, 82, 49, 32, 82, 164, 246, 943, 3318
INVAR-3, Run: 058, P, 279, 1, 0, 0, 0, 0, 180, 0, 1, 492, 0, 99, 164, 527, 3864, 82, 58, 23, 82, 164, 246, 707, 3864
INVAR-3, Run: 059, P, 306, 0, 0, 0, 0, 0, 194, 0, 1, 492, 0, 112, 164, 517, 3232, 82, 50, 31, 82, 164, 246, 711, 3232
INVAR-3, Run: 060, P, 287, 1, 0, 0, 0, 0, 184, 0, 1, 492, 0, 103, 164, 722, 4224, 82, 42, 39, 82, 164, 246, 906, 4224
INVAR-3, Run: 061, P, 307, 1, 0, 0, 0, 0, 194, 0, 1, 492, 0, 113, 164, 715, 2978, 82, 40, 41, 82, 164, 246, 909, 2978
INVAR-3, Run: 062, P, 280, 0, 0, 0, 0, 0, 181, 0, 1, 492, 0, 99, 164, 553, 3953, 82, 51, 30, 82, 164, 246, 734, 3953
INVAR-3, Run: 063, P, 291, 3, 0, 0, 0, 0, 185, 0, 1, 492, 0, 106, 164, 636, 2834, 82, 48, 33, 82, 164, 246, 821, 2834
INVAR-3, Run: 064, P, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0, 95, 164, 559, 2983, 82, 47, 34, 82, 164, 246, 736, 2983
INVAR-3, Run: 065, P, 290, 2, 0, 0, 0, 0, 185, 0, 1, 492, 0, 105, 164, 669, 3870, 82, 51, 30, 82, 164, 246, 854, 3870
INVAR-3, Run: 066, P, 298, 2, 0, 0, 0, 0, 189, 0, 1, 492, 0, 109, 164, 550, 2333, 82, 53, 28, 82, 164, 246, 739, 2333
INVAR-3, Run: 067, P, 308, 0, 0, 0, 0, 0, 195, 0, 1, 492, 0, 113, 164, 689, 3697, 82, 51, 30, 82, 164, 246, 884, 3697
INVAR-3, Run: 068, P, 324, 2, 0, 0, 0, 0, 202, 0, 1, 492, 0, 122, 164, 624, 3055, 82, 49, 32, 82, 164, 246, 826, 3055
INVAR-3, Run: 069, P, 307, 3, 0, 0, 0, 0, 193, 0, 1, 492, 0, 114, 164, 791, 4698, 82, 54, 27, 82, 164, 246, 984, 4698
INVAR-3, Run: 070, P, 265, 1, 0, 0, 0, 0, 173, 0, 1, 492, 0, 92, 164, 631, 4330, 82, 57, 24, 82, 164, 246, 804, 4330
INVAR-3, Run: 071, P, 306, 0, 0, 0, 0, 0, 194, 0, 1, 492, 0, 112, 164, 519, 3419, 82, 53, 28, 82, 164, 246, 713, 3419
INVAR-3, Run: 072, P, 248, 0, 0, 0, 0, 0, 165, 0, 1, 492, 0, 83, 164, 692, 4151, 82, 54, 27, 82, 164, 246, 857, 4151
INVAR-3, Run: 073, P, 275, 1, 0, 0, 0, 0, 178, 0, 1, 492, 0, 97, 164, 553, 2349, 82, 49, 32, 82, 164, 246, 731, 2349
INVAR-3, Run: 074, P, 272, 0, 0, 0, 0, 0, 177, 0, 1, 492, 0, 95, 164, 717, 3715, 82, 49, 32, 82, 164, 246, 894, 3715
INVAR-3, Run: 075, P, 293, 1, 0, 0, 0, 0, 187, 0, 1, 492, 0, 106, 164, 782, 3996, 82, 47, 34, 82, 164, 246, 969, 3996
INVAR-3, Run: 076, P, 275, 1, 0, 0, 0, 0, 178, 0, 1, 492, 0, 97, 164, 661, 3292, 82, 53, 28, 82, 164, 246, 839, 3292
INVAR-3, Run: 077, P, 264, 0, 0, 0, 0, 0, 173, 0, 1, 492, 0, 91, 164, 500, 3132, 82, 53, 28, 82, 164, 246, 673, 3132
INVAR-3, Run: 078, P, 307, 1, 0, 0, 0, 0, 194, 0, 1, 492, 0, 113, 164, 641, 3836, 82, 53, 28, 82, 164, 246, 835, 3836
INVAR-3, Run: 079, P, 273, 1, 0, 0, 0, 0, 177, 0, 1, 492, 0, 96, 164, 616, 3473, 82, 56, 25, 82, 164, 246, 793, 3473
INVAR-3, Run: 080, P, 298, 0, 0, 0, 0, 0, 190, 0, 1, 492, 0, 108, 164, 810, 3567, 82, 49, 32, 82, 164, 246, 1000, 3567
INVAR-3, Run: 081, P, 250, 0, 0, 0, 0, 0, 166, 0, 1, 492, 0, 84, 164, 581, 3933, 82, 46, 35, 82, 164, 246, 747, 3933
INVAR-3, Run: 082, P, 259, 3, 0, 0, 0, 0, 169, 0, 1, 492, 0, 90, 164, 587, 2586, 82, 56, 25, 82, 164, 246, 756, 2586
INVAR-3, Run: 083, P, 310, 0, 0, 0, 0, 0, 196, 0, 1, 492, 0, 114, 164, 645, 3924, 82, 51, 30, 82, 164, 246, 841, 3924
INVAR-3, Run: 084, P, 278, 2, 0, 0, 0, 0, 179, 0, 1, 492, 0, 99, 164, 549, 3762, 82, 46, 35, 82, 164, 246, 728, 3762
INVAR-3, Run: 085, P, 290, 2, 0, 0, 0, 0, 185, 0, 1, 492, 0, 105, 164, 552, 3485, 82, 50, 31, 82, 164, 246, 737, 3485
INVAR-3, Run: 086, P, 278, 4, 0, 0, 0, 0, 178, 0, 1, 492, 0, 100, 164, 658, 4004, 82, 44, 37, 82, 164, 246, 836, 4004
INVAR-3, Run: 087, P, 326, 0, 0, 0, 0, 0, 204, 0, 1, 492, 0, 122, 164, 512, 3700, 82, 56, 25, 82, 164, 246, 716, 3700
INVAR-3, Run: 088, P, 300, 0, 0, 0, 0, 0, 191, 0, 1, 492, 0, 109, 164, 732, 4376, 82, 58, 23, 82, 164, 246, 923, 4376
INVAR-3, Run: 089, P, 255, 1, 0, 0, 0, 0, 168, 0, 1, 492, 0, 87, 164, 914, 4917, 82, 55, 26, 82, 164, 246, 1082, 4917
INVAR-3, Run: 090, P, 262, 0, 0, 0, 0, 0, 172, 0, 1, 492, 0, 90, 164, 581, 3490, 82, 51, 30, 82, 164, 246, 753, 3490
INVAR-3, Run: 091, P, 285, 3, 0, 0, 0, 0, 182, 0, 1, 492, 0, 103, 164, 692, 4007, 82, 39, 42, 82, 164, 246, 874, 4007
INVAR-3, Run: 092, P, 303, 1, 0, 0, 0, 0, 192, 0, 1, 492, 0, 111, 164, 702, 3597, 82, 50, 31, 82, 164, 246, 894, 3597
INVAR-3, Run: 093, P, 294, 2, 0, 0, 0, 0, 187, 0, 1, 492, 0, 107, 164, 603, 3967, 82, 52, 29, 82, 164, 246, 790, 3967
INVAR-3, Run: 094, P, 268, 0, 0, 0, 0, 0, 175, 0, 1, 492, 0, 93, 164, 539, 2838, 82, 45, 36, 82, 164, 246, 714, 2838
INVAR-3, Run: 095, P, 251, 1, 0, 0, 0, 0, 166, 0, 1, 492, 0, 85, 164, 457, 3353, 82, 50, 31, 82, 164, 246, 623, 3353
INVAR-3, Run: 096, P, 296, 0, 0, 0, 0, 0, 189, 0, 1, 492, 0, 107, 164, 574, 3381, 82, 48, 33, 82, 164, 246, 763, 3381
INVAR-3, Run: 097, P, 257, 1, 0, 0, 0, 0, 169, 0, 1, 492, 0, 88, 164, 567, 3088, 82, 41, 40, 82, 164, 246, 736, 3088
INVAR-3, Run: 098, P, 255, 3, 0, 0, 0, 0, 167, 0, 1, 492, 0, 88, 164, 684, 3841, 82, 60, 21, 82, 164, 246, 851, 3841
INVAR-3, Run: 099, P, 296, 2, 0, 0, 0, 0, 188, 0, 1, 492, 0, 108, 164, 725, 3666, 82, 51, 30, 82, 164, 246, 913, 3666
INVAR-3, Run: 100, P, 279, 1, 0, 0, 0, 0, 180, 0, 1, 492, 0, 99, 164, 685, 3239, 82, 53, 28, 82, 164, 246, 865, 3239
INVAR-4, Run: 001, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 137, 422, 19, 16, 3, 19, 39, 58, 41, 540
INVAR-4, Run: 002, P, 0, 183, 0, 1, 0, 1, 36, 118, 0, 0, 1, 82, 39, 146, 269, 19, 14, 5, 19, 39, 58, 64, 387
INVAR-4, Run: 003, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 225, 582, 19, 12, 7, 19, 39, 58, 123, 700
INVAR-4, Run: 004, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1, 98, 39, 182, 307, 19, 13, 6, 19, 39, 58, 84, 425
INVAR-4, Run: 005, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 287, 527, 19, 13, 6, 19, 39, 58, 191, 645
INVAR-4, Run: 006, P, 0, 241, 0, 1, 0, 1, 7, 118, 0, 0, 1, 111, 39, 212, 290, 19, 12, 7, 19, 39, 58, 101, 408
INVAR-4, Run: 007, P, 0, 183, 0, 1, 0, 1, 36, 118, 0, 0, 1, 82, 39, 153, 240, 19, 16, 3, 19, 39, 58, 71, 358
INVAR-4, Run: 008, P, 1, 238, 0, 1, 0, 1, 9, 118, 0, 0, 1, 110, 39, 204, 293, 19, 11, 8, 19, 39, 58, 95, 411
INVAR-4, Run: 009, P, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1, 100, 39, 164, 402, 19, 15, 4, 19, 39, 58, 64, 520
INVAR-4, Run: 010, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1, 97, 39, 168, 221, 19, 16, 3, 19, 39, 58, 71, 339
INVAR-4, Run: 011, P, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1, 87, 39, 169, 408, 19, 11, 8, 19, 39, 58, 82, 526
INVAR-4, Run: 012, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 210, 569, 19, 16, 3, 19, 39, 58, 114, 687
INVAR-4, Run: 013, P, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1, 86, 39, 347, 983, 19, 10, 9, 19, 39, 58, 261, 1101
INVAR-4, Run: 014, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 178, 374, 19, 15, 4, 19, 39, 58, 83, 492
INVAR-4, Run: 015, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1, 106, 39, 244, 584, 19, 12, 7, 19, 39, 58, 138, 702
INVAR-4, Run: 016, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1, 105, 39, 216, 416, 19, 15, 4, 19, 39, 58, 111, 534
INVAR-4, Run: 017, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1, 98, 39, 173, 412, 19, 13, 6, 19, 39, 58, 75, 530
INVAR-4, Run: 018, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1, 109, 39, 170, 389, 19, 16, 3, 19, 39, 58, 61, 507
INVAR-4, Run: 019, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 272, 502, 19, 14, 5, 19, 39, 58, 169, 620
INVAR-4, Run: 020, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 198, 458, 19, 11, 8, 19, 39, 58, 96, 576
INVAR-4, Run: 021, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1, 109, 39, 287, 537, 19, 11, 8, 19, 39, 58, 178, 655
INVAR-4, Run: 022, P, 0, 219, 0, 1, 0, 1, 18, 118, 0, 0, 1, 100, 39, 245, 414, 19, 14, 5, 19, 39, 58, 145, 532
INVAR-4, Run: 023, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1, 106, 39, 156, 291, 19, 11, 8, 19, 39, 58, 50, 409
INVAR-4, Run: 024, P, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1, 92, 39, 164, 228, 19, 6, 13, 19, 39, 58, 72, 346
INVAR-4, Run: 025, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 177, 244, 19, 11, 8, 19, 39, 58, 82, 362
INVAR-4, Run: 026, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1, 109, 39, 179, 366, 19, 16, 3, 19, 39, 58, 70, 484
INVAR-4, Run: 027, P, 0, 241, 0, 1, 0, 1, 7, 118, 0, 0, 1, 111, 39, 218, 319, 19, 12, 7, 19, 39, 58, 107, 437
INVAR-4, Run: 028, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 247, 487, 19, 14, 5, 19, 39, 58, 152, 605
INVAR-4, Run: 029, P, 0, 203, 0, 1, 0, 1, 26, 118, 0, 0, 1, 92, 39, 292, 713, 19, 12, 7, 19, 39, 58, 200, 831
INVAR-4, Run: 030, P, 1, 180, 0, 1, 0, 1, 38, 118, 0, 0, 1, 81, 39, 189, 313, 19, 11, 8, 19, 39, 58, 109, 431
INVAR-4, Run: 031, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1, 106, 39, 203, 210, 19, 16, 3, 19, 39, 58, 97, 328
INVAR-4, Run: 032, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 145, 319, 19, 14, 5, 19, 39, 58, 43, 437
INVAR-4, Run: 033, P, 1, 222, 0, 1, 0, 1, 17, 118, 0, 0, 1, 102, 39, 187, 287, 19, 12, 7, 19, 39, 58, 86, 405
INVAR-4, Run: 034, P, 0, 193, 0, 1, 0, 1, 31, 118, 0, 0, 1, 87, 39, 163, 331, 19, 13, 6, 19, 39, 58, 76, 449
INVAR-4, Run: 035, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1, 106, 39, 174, 367, 19, 15, 4, 19, 39, 58, 68, 485
INVAR-4, Run: 036, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 184, 351, 19, 13, 6, 19, 39, 58, 81, 469
INVAR-4, Run: 037, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 192, 314, 19, 13, 6, 19, 39, 58, 89, 432
INVAR-4, Run: 038, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 157, 340, 19, 12, 7, 19, 39, 58, 61, 458
INVAR-4, Run: 039, P, 0, 231, 0, 1, 0, 1, 12, 118, 0, 0, 1, 106, 39, 218, 595, 19, 16, 3, 19, 39, 58, 112, 713
INVAR-4, Run: 040, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1, 99, 39, 226, 395, 19, 16, 3, 19, 39, 58, 127, 513
INVAR-4, Run: 041, P, 0, 191, 0, 1, 0, 1, 32, 118, 0, 0, 1, 86, 39, 140, 339, 19, 10, 9, 19, 39, 58, 54, 457
INVAR-4, Run: 042, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 221, 359, 19, 13, 6, 19, 39, 58, 128, 477
INVAR-4, Run: 043, P, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1, 107, 39, 180, 350, 19, 11, 8, 19, 39, 58, 73, 468
INVAR-4, Run: 044, P, 0, 229, 0, 1, 0, 1, 13, 118, 0, 0, 1, 105, 39, 226, 481, 19, 9, 10, 19, 39, 58, 121, 599
INVAR-4, Run: 045, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1, 108, 39, 259, 431, 19, 11, 8, 19, 39, 58, 151, 549
INVAR-4, Run: 046, P, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1, 107, 39, 152, 464, 19, 16, 3, 19, 39, 58, 45, 582
INVAR-4, Run: 047, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 159, 315, 19, 15, 4, 19, 39, 58, 58, 433
INVAR-4, Run: 048, P, 0, 175, 0, 1, 0, 1, 40, 118, 0, 0, 1, 78, 39, 166, 278, 19, 8, 11, 19, 39, 58, 88, 396
INVAR-4, Run: 049, P, 0, 213, 0, 1, 0, 1, 21, 118, 0, 0, 1, 97, 39, 217, 404, 19, 10, 9, 19, 39, 58, 120, 522
INVAR-4, Run: 050, P, 0, 227, 0, 1, 0, 1, 14, 118, 0, 0, 1, 104, 39, 194, 280, 19, 13, 6, 19, 39, 58, 90, 398
INVAR-4, Run: 051, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 214, 432, 19, 15, 4, 19, 39, 58, 111, 550
INVAR-4, Run: 052, P, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1, 89, 39, 191, 499, 19, 13, 6, 19, 39, 58, 102, 617
INVAR-4, Run: 053, P, 1, 254, 0, 1, 0, 1, 1, 118, 0, 0, 1, 118, 39, 168, 281, 19, 15, 4, 19, 39, 58, 51, 399
INVAR-4, Run: 054, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 213, 444, 19, 15, 4, 19, 39, 58, 117, 562
INVAR-4, Run: 055, P, 1, 206, 0, 1, 0, 1, 25, 118, 0, 0, 1, 94, 39, 259, 538, 19, 7, 12, 19, 39, 58, 166, 656
INVAR-4, Run: 056, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1, 98, 39, 186, 416, 19, 13, 6, 19, 39, 58, 88, 534
INVAR-4, Run: 057, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 179, 281, 19, 14, 5, 19, 39, 58, 86, 399
INVAR-4, Run: 058, P, 0, 233, 0, 1, 0, 1, 11, 118, 0, 0, 1, 107, 39, 226, 490, 19, 12, 7, 19, 39, 58, 119, 608
INVAR-4, Run: 059, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 165, 359, 19, 14, 5, 19, 39, 58, 62, 477
INVAR-4, Run: 060, P, 0, 245, 0, 1, 0, 1, 5, 118, 0, 0, 1, 113, 39, 167, 311, 19, 12, 7, 19, 39, 58, 54, 429
INVAR-4, Run: 061, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1, 99, 39, 191, 287, 19, 10, 9, 19, 39, 58, 92, 405
INVAR-4, Run: 062, P, 6, 261, 0, 1, 0, 1, 0, 118, 0, 0, 1, 124, 39, 209, 355, 19, 13, 6, 19, 39, 58, 91, 473
INVAR-4, Run: 063, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1, 88, 39, 183, 429, 19, 15, 4, 19, 39, 58, 95, 547
INVAR-4, Run: 064, P, 0, 185, 0, 1, 0, 1, 35, 118, 0, 0, 1, 83, 39, 169, 360, 19, 15, 4, 19, 39, 58, 86, 478
INVAR-4, Run: 065, P, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1, 94, 39, 170, 352, 19, 15, 4, 19, 39, 58, 76, 470
INVAR-4, Run: 066, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1, 88, 39, 183, 367, 19, 15, 4, 19, 39, 58, 95, 485
INVAR-4, Run: 067, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1, 98, 39, 182, 185, 19, 11, 8, 19, 39, 58, 84, 303
INVAR-4, Run: 068, P, 0, 239, 0, 1, 0, 1, 8, 118, 0, 0, 1, 110, 39, 313, 624, 19, 13, 6, 19, 39, 58, 203, 742
INVAR-4, Run: 069, P, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1, 85, 39, 145, 351, 19, 14, 5, 19, 39, 58, 60, 469
INVAR-4, Run: 070, P, 1, 212, 0, 1, 0, 1, 22, 118, 0, 0, 1, 97, 39, 241, 453, 19, 13, 6, 19, 39, 58, 145, 571
INVAR-4, Run: 071, P, 0, 215, 0, 1, 0, 1, 20, 118, 0, 0, 1, 98, 39, 221, 471, 19, 12, 7, 19, 39, 58, 123, 589
INVAR-4, Run: 072, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 261, 691, 19, 14, 5, 19, 39, 58, 158, 809
INVAR-4, Run: 073, P, 1, 230, 0, 1, 0, 1, 13, 118, 0, 0, 1, 106, 39, 212, 298, 19, 15, 4, 19, 39, 58, 107, 416
INVAR-4, Run: 074, P, 0, 195, 0, 1, 0, 1, 30, 118, 0, 0, 1, 88, 39, 178, 387, 19, 15, 4, 19, 39, 58, 90, 505
INVAR-4, Run: 075, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 220, 477, 19, 9, 10, 19, 39, 58, 117, 595
INVAR-4, Run: 076, P, 0, 183, 0, 1, 0, 1, 36, 118, 0, 0, 1, 82, 39, 158, 243, 19, 15, 4, 19, 39, 58, 76, 361
INVAR-4, Run: 077, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 258, 724, 19, 13, 6, 19, 39, 58, 155, 842
INVAR-4, Run: 078, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 205, 517, 19, 17, 2, 19, 39, 58, 103, 635
INVAR-4, Run: 079, P, 0, 241, 0, 1, 0, 1, 7, 118, 0, 0, 1, 111, 39, 162, 252, 19, 15, 4, 19, 39, 58, 51, 370
INVAR-4, Run: 080, P, 0, 225, 0, 1, 0, 1, 15, 118, 0, 0, 1, 103, 39, 222, 376, 19, 13, 6, 19, 39, 58, 119, 494
INVAR-4, Run: 081, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 211, 394, 19, 14, 5, 19, 39, 58, 109, 512
INVAR-4, Run: 082, P, 0, 173, 0, 1, 0, 1, 41, 118, 0, 0, 1, 77, 39, 126, 323, 19, 17, 2, 19, 39, 58, 49, 441
