Input Number, Run_Number, Result@ 100, X, YP, Z, XP, Y
1, Run: 001, F, 0, 28, 45, 0, 0
1, Run: 002, F, 0, 20, 41, 0, 0
1, Run: 003, F, 0, 24, 43, 0, 0
1, Run: 004, F, 0, 22, 42, 0, 0
1, Run: 005, F, 0, 26, 44, 0, 0
1, Run: 006, F, 0, 24, 43, 0, 0
1, Run: 007, F, 0, 26, 44, 0, 0
1, Run: 008, F, 0, 34, 48, 0, 0
1, Run: 009, F, 0, 26, 44, 0, 0
1, Run: 010, F, 0, 24, 43, 0, 0
1, Run: 011, F, 0, 26, 44, 0, 0
1, Run: 012, F, 0, 24, 43, 0, 0
1, Run: 013, F, 0, 28, 45, 0, 0
1, Run: 014, F, 0, 26, 44, 0, 0
1, Run: 015, F, 0, 20, 41, 0, 0
1, Run: 016, F, 0, 24, 43, 0, 0
1, Run: 017, F, 0, 18, 40, 0, 0
1, Run: 018, F, 0, 22, 42, 0, 0
1, Run: 019, F, 0, 26, 44, 0, 0
1, Run: 020, F, 0, 22, 42, 0, 0
1, Run: 021, F, 0, 18, 40, 0, 0
1, Run: 022, F, 0, 26, 44, 0, 0
1, Run: 023, F, 0, 30, 46, 0, 0
1, Run: 024, F, 0, 34, 48, 0, 0
1, Run: 025, F, 0, 22, 42, 0, 0
1, Run: 026, F, 0, 20, 41, 0, 0
1, Run: 027, F, 0, 30, 46, 0, 0
1, Run: 028, F, 0, 30, 46, 0, 0
1, Run: 029, F, 0, 30, 46, 0, 0
1, Run: 030, F, 0, 16, 39, 0, 0
1, Run: 031, F, 0, 20, 41, 0, 0
1, Run: 032, F, 0, 38, 50, 0, 0
1, Run: 033, F, 0, 16, 39, 0, 0
1, Run: 034, P, 0, 14, 38, 0, 0
1, Run: 035, F, 0, 20, 41, 0, 0
1, Run: 036, F, 0, 22, 42, 0, 0
1, Run: 037, F, 0, 20, 41, 0, 0
1, Run: 038, F, 0, 24, 43, 0, 0
1, Run: 039, F, 0, 20, 41, 0, 0
1, Run: 040, F, 0, 22, 42, 0, 0
1, Run: 041, F, 0, 20, 41, 0, 0
1, Run: 042, F, 0, 6, 34, 0, 0
1, Run: 043, F, 0, 18, 40, 0, 0
1, Run: 044, F, 0, 16, 39, 0, 0
1, Run: 045, P, 0, 14, 38, 0, 0
1, Run: 046, F, 0, 16, 39, 0, 0
1, Run: 047, F, 0, 26, 44, 0, 0
1, Run: 048, F, 0, 32, 47, 0, 0
1, Run: 049, F, 0, 20, 41, 0, 0
1, Run: 050, F, 0, 18, 40, 0, 0
1, Run: 051, F, 0, 30, 46, 0, 0
1, Run: 052, F, 0, 24, 43, 0, 0
1, Run: 053, F, 0, 18, 40, 0, 0
1, Run: 054, F, 0, 22, 42, 0, 0
1, Run: 055, F, 0, 24, 43, 0, 0
1, Run: 056, F, 0, 30, 46, 0, 0
1, Run: 057, F, 0, 20, 41, 0, 0
1, Run: 058, F, 0, 26, 44, 0, 0
1, Run: 059, F, 0, 18, 40, 0, 0
1, Run: 060, F, 0, 20, 41, 0, 0
1, Run: 061, F, 0, 24, 43, 0, 0
1, Run: 062, F, 0, 18, 40, 0, 0
1, Run: 063, F, 0, 22, 42, 0, 0
1, Run: 064, F, 0, 22, 42, 0, 0
1, Run: 065, F, 0, 30, 46, 0, 0
1, Run: 066, F, 0, 22, 42, 0, 0
1, Run: 067, F, 0, 28, 45, 0, 0
1, Run: 068, F, 0, 34, 48, 0, 0
1, Run: 069, F, 0, 28, 45, 0, 0
1, Run: 070, F, 0, 24, 43, 0, 0
1, Run: 071, F, 0, 20, 41, 0, 0
1, Run: 072, F, 0, 20, 41, 0, 0
1, Run: 073, F, 0, 22, 42, 0, 0
1, Run: 074, F, 0, 34, 48, 0, 0
1, Run: 075, F, 0, 18, 40, 0, 0
1, Run: 076, F, 0, 24, 43, 0, 0
1, Run: 077, F, 0, 22, 42, 0, 0
1, Run: 078, F, 0, 34, 48, 0, 0
1, Run: 079, F, 0, 28, 45, 0, 0
1, Run: 080, F, 0, 24, 43, 0, 0
1, Run: 081, F, 0, 26, 44, 0, 0
1, Run: 082, F, 0, 38, 50, 0, 0
1, Run: 083, F, 0, 26, 44, 0, 0
1, Run: 084, F, 0, 12, 37, 0, 0
1, Run: 085, F, 0, 20, 41, 0, 0
1, Run: 086, F, 0, 18, 40, 0, 0
1, Run: 087, F, 0, 28, 45, 0, 0
1, Run: 088, F, 0, 22, 42, 0, 0
1, Run: 089, F, 0, 20, 41, 0, 0
1, Run: 090, F, 0, 22, 42, 0, 0
1, Run: 091, F, 0, 20, 41, 0, 0
1, Run: 092, F, 0, 34, 48, 0, 0
1, Run: 093, F, 0, 24, 43, 0, 0
1, Run: 094, F, 0, 10, 36, 0, 0
1, Run: 095, F, 0, 22, 42, 0, 0
1, Run: 096, F, 0, 32, 47, 0, 0
1, Run: 097, F, 0, 18, 40, 0, 0
1, Run: 098, F, 0, 20, 41, 0, 0
1, Run: 099, F, 0, 26, 44, 0, 0
1, Run: 100, F, 0, 24, 43, 0, 0
10, Run: 001, F, 0, 42, 67, 0, 0
10, Run: 002, F, 0, 40, 66, 0, 0
10, Run: 003, F, 0, 42, 67, 0, 0
10, Run: 004, F, 0, 36, 64, 0, 0
10, Run: 005, F, 0, 40, 66, 0, 0
10, Run: 006, F, 0, 40, 66, 0, 0
10, Run: 007, F, 0, 46, 69, 0, 0
10, Run: 008, F, 0, 56, 74, 0, 0
10, Run: 009, F, 0, 36, 64, 0, 0
10, Run: 010, F, 0, 36, 64, 0, 0
10, Run: 011, F, 0, 48, 70, 0, 0
10, Run: 012, F, 0, 42, 67, 0, 0
10, Run: 013, F, 0, 54, 73, 0, 0
10, Run: 014, F, 0, 46, 69, 0, 0
10, Run: 015, F, 0, 46, 69, 0, 0
10, Run: 016, F, 0, 38, 65, 0, 0
10, Run: 017, F, 0, 34, 63, 0, 0
10, Run: 018, F, 0, 40, 66, 0, 0
10, Run: 019, F, 0, 46, 69, 0, 0
10, Run: 020, F, 0, 48, 70, 0, 0
10, Run: 021, F, 0, 56, 74, 0, 0
10, Run: 022, F, 0, 34, 63, 0, 0
10, Run: 023, F, 0, 34, 63, 0, 0
10, Run: 024, F, 0, 40, 66, 0, 0
10, Run: 025, F, 0, 48, 70, 0, 0
10, Run: 026, F, 0, 38, 65, 0, 0
10, Run: 027, F, 0, 52, 72, 0, 0
10, Run: 028, F, 0, 48, 70, 0, 0
10, Run: 029, F, 0, 44, 68, 0, 0
10, Run: 030, F, 0, 38, 65, 0, 0
10, Run: 031, F, 0, 34, 63, 0, 0
10, Run: 032, F, 0, 44, 68, 0, 0
10, Run: 033, F, 0, 38, 65, 0, 0
10, Run: 034, F, 0, 24, 58, 0, 0
10, Run: 035, F, 0, 40, 66, 0, 0
10, Run: 036, F, 0, 48, 70, 0, 0
10, Run: 037, F, 0, 40, 66, 0, 0
10, Run: 038, F, 0, 34, 63, 0, 0
10, Run: 039, F, 0, 48, 70, 0, 0
10, Run: 040, F, 0, 36, 64, 0, 0
10, Run: 041, F, 0, 40, 66, 0, 0
10, Run: 042, F, 0, 38, 65, 0, 0
10, Run: 043, F, 0, 40, 66, 0, 0
10, Run: 044, F, 0, 38, 65, 0, 0
10, Run: 045, F, 0, 52, 72, 0, 0
10, Run: 046, F, 0, 52, 72, 0, 0
10, Run: 047, F, 0, 46, 69, 0, 0
10, Run: 048, F, 0, 46, 69, 0, 0
10, Run: 049, F, 0, 36, 64, 0, 0
10, Run: 050, F, 0, 44, 68, 0, 0
10, Run: 051, F, 0, 56, 74, 0, 0
10, Run: 052, F, 0, 34, 63, 0, 0
10, Run: 053, F, 0, 52, 72, 0, 0
10, Run: 054, F, 0, 46, 69, 0, 0
10, Run: 055, F, 0, 38, 65, 0, 0
10, Run: 056, F, 0, 42, 67, 0, 0
10, Run: 057, F, 0, 34, 63, 0, 0
10, Run: 058, F, 0, 44, 68, 0, 0
10, Run: 059, F, 0, 36, 64, 0, 0
10, Run: 060, F, 0, 42, 67, 0, 0
10, Run: 061, F, 0, 32, 62, 0, 0
10, Run: 062, F, 0, 36, 64, 0, 0
10, Run: 063, F, 0, 42, 67, 0, 0
10, Run: 064, F, 0, 32, 62, 0, 0
10, Run: 065, F, 0, 44, 68, 0, 0
10, Run: 066, F, 0, 48, 70, 0, 0
10, Run: 067, F, 0, 40, 66, 0, 0
10, Run: 068, F, 0, 40, 66, 0, 0
10, Run: 069, F, 0, 40, 66, 0, 0
10, Run: 070, F, 0, 32, 62, 0, 0
10, Run: 071, F, 0, 44, 68, 0, 0
10, Run: 072, F, 0, 42, 67, 0, 0
10, Run: 073, F, 0, 34, 63, 0, 0
10, Run: 074, F, 0, 34, 63, 0, 0
10, Run: 075, F, 0, 44, 68, 0, 0
10, Run: 076, F, 0, 30, 61, 0, 0
10, Run: 077, F, 0, 42, 67, 0, 0
10, Run: 078, F, 0, 44, 68, 0, 0
10, Run: 079, F, 0, 38, 65, 0, 0
10, Run: 080, F, 0, 44, 68, 0, 0
10, Run: 081, F, 0, 36, 64, 0, 0
10, Run: 082, F, 0, 52, 72, 0, 0
10, Run: 083, F, 0, 30, 61, 0, 0
10, Run: 084, F, 0, 42, 67, 0, 0
10, Run: 085, F, 0, 44, 68, 0, 0
10, Run: 086, F, 0, 26, 59, 0, 0
10, Run: 087, F, 0, 32, 62, 0, 0
10, Run: 088, F, 0, 40, 66, 0, 0
10, Run: 089, F, 0, 38, 65, 0, 0
10, Run: 090, F, 0, 36, 64, 0, 0
10, Run: 091, F, 0, 52, 72, 0, 0
10, Run: 092, F, 0, 44, 68, 0, 0
10, Run: 093, F, 0, 42, 67, 0, 0
10, Run: 094, F, 0, 38, 65, 0, 0
10, Run: 095, F, 0, 28, 60, 0, 0
10, Run: 096, F, 0, 36, 64, 0, 0
10, Run: 097, F, 0, 34, 63, 0, 0
10, Run: 098, F, 0, 58, 75, 0, 0
10, Run: 099, F, 0, 36, 64, 0, 0
10, Run: 100, F, 0, 26, 59, 0, 0
11, Run: 001, F, 0, 56, 107, 0, 0
11, Run: 002, F, 0, 64, 111, 0, 0
11, Run: 003, F, 0, 64, 111, 0, 0
11, Run: 004, F, 0, 62, 110, 0, 0
11, Run: 005, F, 0, 52, 105, 0, 0
11, Run: 006, F, 0, 54, 106, 0, 0
11, Run: 007, F, 0, 78, 118, 0, 0
11, Run: 008, F, 0, 54, 106, 0, 0
11, Run: 009, F, 0, 44, 101, 0, 0
11, Run: 010, P, 0, 42, 100, 0, 0
11, Run: 011, F, 0, 62, 110, 0, 0
11, Run: 012, F, 0, 58, 108, 0, 0
11, Run: 013, F, 0, 58, 108, 0, 0
11, Run: 014, F, 0, 70, 114, 0, 0
11, Run: 015, F, 0, 58, 108, 0, 0
11, Run: 016, F, 0, 60, 109, 0, 0
11, Run: 017, F, 0, 66, 112, 0, 0
11, Run: 018, F, 0, 54, 106, 0, 0
11, Run: 019, F, 0, 62, 110, 0, 0
11, Run: 020, F, 0, 64, 111, 0, 0
11, Run: 021, F, 0, 64, 111, 0, 0
11, Run: 022, F, 0, 56, 107, 0, 0
11, Run: 023, F, 0, 46, 102, 0, 0
11, Run: 024, F, 0, 80, 119, 0, 0
11, Run: 025, F, 0, 88, 123, 0, 0
11, Run: 026, F, 0, 50, 104, 0, 0
11, Run: 027, F, 0, 52, 105, 0, 0
11, Run: 028, F, 0, 66, 112, 0, 0
11, Run: 029, F, 0, 68, 113, 0, 0
11, Run: 030, F, 0, 74, 116, 0, 0
11, Run: 031, F, 0, 52, 105, 0, 0
11, Run: 032, F, 0, 40, 99, 0, 0
11, Run: 033, F, 0, 58, 108, 0, 0
11, Run: 034, F, 0, 58, 108, 0, 0
11, Run: 035, F, 0, 54, 106, 0, 0
11, Run: 036, F, 0, 52, 105, 0, 0
11, Run: 037, F, 0, 60, 109, 0, 0
11, Run: 038, F, 0, 90, 124, 0, 0
11, Run: 039, F, 0, 58, 108, 0, 0
11, Run: 040, F, 0, 68, 113, 0, 0
11, Run: 041, F, 0, 62, 110, 0, 0
11, Run: 042, F, 0, 50, 104, 0, 0
11, Run: 043, F, 0, 56, 107, 0, 0
11, Run: 044, F, 0, 68, 113, 0, 0
11, Run: 045, F, 0, 48, 103, 0, 0
11, Run: 046, F, 0, 40, 99, 0, 0
11, Run: 047, F, 0, 74, 116, 0, 0
11, Run: 048, F, 0, 38, 98, 0, 0
11, Run: 049, F, 0, 48, 103, 0, 0
11, Run: 050, F, 0, 46, 102, 0, 0
11, Run: 051, F, 0, 40, 99, 0, 0
11, Run: 052, F, 0, 56, 107, 0, 0
11, Run: 053, F, 0, 60, 109, 0, 0
11, Run: 054, F, 0, 68, 113, 0, 0
11, Run: 055, F, 0, 46, 102, 0, 0
11, Run: 056, F, 0, 38, 98, 0, 0
11, Run: 057, F, 0, 66, 112, 0, 0
11, Run: 058, F, 0, 40, 99, 0, 0
11, Run: 059, F, 0, 62, 110, 0, 0
11, Run: 060, F, 0, 72, 115, 0, 0
11, Run: 061, F, 0, 32, 95, 0, 0
11, Run: 062, F, 0, 52, 105, 0, 0
11, Run: 063, F, 0, 38, 98, 0, 0
11, Run: 064, F, 0, 74, 116, 0, 0
11, Run: 065, F, 0, 40, 99, 0, 0
11, Run: 066, F, 0, 66, 112, 0, 0
11, Run: 067, F, 0, 72, 115, 0, 0
11, Run: 068, F, 0, 60, 109, 0, 0
11, Run: 069, F, 0, 70, 114, 0, 0
11, Run: 070, F, 0, 48, 103, 0, 0
11, Run: 071, F, 0, 58, 108, 0, 0
11, Run: 072, F, 0, 52, 105, 0, 0
11, Run: 073, F, 0, 38, 98, 0, 0
11, Run: 074, F, 0, 68, 113, 0, 0
11, Run: 075, F, 0, 64, 111, 0, 0
11, Run: 076, F, 0, 72, 115, 0, 0
11, Run: 077, F, 0, 50, 104, 0, 0
11, Run: 078, F, 0, 66, 112, 0, 0
11, Run: 079, F, 0, 62, 110, 0, 0
11, Run: 080, F, 0, 60, 109, 0, 0
11, Run: 081, F, 0, 56, 107, 0, 0
11, Run: 082, F, 0, 70, 114, 0, 0
11, Run: 083, F, 0, 56, 107, 0, 0
11, Run: 084, F, 0, 62, 110, 0, 0
11, Run: 085, F, 0, 70, 114, 0, 0
11, Run: 086, F, 0, 58, 108, 0, 0
11, Run: 087, F, 0, 60, 109, 0, 0
11, Run: 088, F, 0, 58, 108, 0, 0
11, Run: 089, F, 0, 48, 103, 0, 0
11, Run: 090, F, 0, 52, 105, 0, 0
11, Run: 091, F, 0, 54, 106, 0, 0
11, Run: 092, F, 0, 66, 112, 0, 0
11, Run: 093, F, 0, 48, 103, 0, 0
11, Run: 094, F, 0, 74, 116, 0, 0
11, Run: 095, F, 0, 66, 112, 0, 0
11, Run: 096, F, 0, 74, 116, 0, 0
11, Run: 097, F, 0, 72, 115, 0, 0
11, Run: 098, F, 0, 70, 114, 0, 0
11, Run: 099, P, 0, 42, 100, 0, 0
11, Run: 100, F, 0, 60, 109, 0, 0
12, Run: 001, F, 0, 154, 242, 0, 0
12, Run: 002, F, 0, 114, 222, 0, 0
12, Run: 003, F, 0, 124, 227, 0, 0
12, Run: 004, F, 0, 126, 228, 0, 0
12, Run: 005, F, 0, 132, 231, 0, 0
12, Run: 006, F, 0, 114, 222, 0, 0
12, Run: 007, F, 0, 132, 231, 0, 0
12, Run: 008, F, 0, 132, 231, 0, 0
12, Run: 009, F, 0, 152, 241, 0, 0
12, Run: 010, F, 0, 106, 218, 0, 0
12, Run: 011, F, 0, 148, 239, 0, 0
12, Run: 012, F, 0, 130, 230, 0, 0
12, Run: 013, F, 0, 136, 233, 0, 0
12, Run: 014, F, 0, 126, 228, 0, 0
12, Run: 015, F, 0, 116, 223, 0, 0
12, Run: 016, F, 0, 130, 230, 0, 0
12, Run: 017, F, 0, 136, 233, 0, 0
12, Run: 018, F, 0, 132, 231, 0, 0
12, Run: 019, F, 0, 142, 236, 0, 0
12, Run: 020, F, 0, 114, 222, 0, 0
12, Run: 021, F, 0, 124, 227, 0, 0
12, Run: 022, F, 0, 124, 227, 0, 0
12, Run: 023, F, 0, 120, 225, 0, 0
12, Run: 024, F, 0, 140, 235, 0, 0
12, Run: 025, F, 0, 116, 223, 0, 0
12, Run: 026, F, 0, 102, 216, 0, 0
12, Run: 027, F, 0, 118, 224, 0, 0
12, Run: 028, F, 0, 150, 240, 0, 0
12, Run: 029, F, 0, 126, 228, 0, 0
12, Run: 030, F, 0, 138, 234, 0, 0
12, Run: 031, F, 0, 130, 230, 0, 0
12, Run: 032, F, 0, 126, 228, 0, 0
12, Run: 033, F, 0, 120, 225, 0, 0
12, Run: 034, F, 0, 134, 232, 0, 0
12, Run: 035, F, 0, 130, 230, 0, 0
12, Run: 036, F, 0, 140, 235, 0, 0
12, Run: 037, F, 0, 126, 228, 0, 0
12, Run: 038, F, 0, 140, 235, 0, 0
12, Run: 039, F, 0, 140, 235, 0, 0
12, Run: 040, F, 0, 134, 232, 0, 0
12, Run: 041, F, 0, 118, 224, 0, 0
12, Run: 042, F, 0, 124, 227, 0, 0
12, Run: 043, F, 0, 128, 229, 0, 0
12, Run: 044, F, 0, 124, 227, 0, 0
12, Run: 045, F, 0, 110, 220, 0, 0
12, Run: 046, F, 0, 134, 232, 0, 0
12, Run: 047, F, 0, 130, 230, 0, 0
12, Run: 048, F, 0, 156, 243, 0, 0
12, Run: 049, F, 0, 124, 227, 0, 0
12, Run: 050, F, 0, 146, 238, 0, 0
12, Run: 051, F, 0, 132, 231, 0, 0
12, Run: 052, F, 0, 114, 222, 0, 0
12, Run: 053, F, 0, 148, 239, 0, 0
12, Run: 054, F, 0, 124, 227, 0, 0
12, Run: 055, F, 0, 116, 223, 0, 0
12, Run: 056, F, 0, 144, 237, 0, 0
12, Run: 057, F, 0, 124, 227, 0, 0
12, Run: 058, F, 0, 132, 231, 0, 0
12, Run: 059, F, 0, 134, 232, 0, 0
12, Run: 060, F, 0, 140, 235, 0, 0
12, Run: 061, F, 0, 148, 239, 0, 0
12, Run: 062, F, 0, 108, 219, 0, 0
12, Run: 063, F, 0, 140, 235, 0, 0
12, Run: 064, F, 0, 144, 237, 0, 0
12, Run: 065, F, 0, 122, 226, 0, 0
12, Run: 066, F, 0, 130, 230, 0, 0
12, Run: 067, F, 0, 150, 240, 0, 0
12, Run: 068, F, 0, 136, 233, 0, 0
12, Run: 069, F, 0, 128, 229, 0, 0
12, Run: 070, F, 0, 108, 219, 0, 0
12, Run: 071, F, 0, 140, 235, 0, 0
12, Run: 072, F, 0, 134, 232, 0, 0
12, Run: 073, F, 0, 118, 224, 0, 0
12, Run: 074, F, 0, 114, 222, 0, 0
12, Run: 075, F, 0, 134, 232, 0, 0
12, Run: 076, F, 0, 118, 224, 0, 0
12, Run: 077, F, 0, 126, 228, 0, 0
12, Run: 078, F, 0, 112, 221, 0, 0
12, Run: 079, F, 0, 126, 228, 0, 0
12, Run: 080, F, 0, 126, 228, 0, 0
12, Run: 081, F, 0, 162, 246, 0, 0
12, Run: 082, F, 0, 136, 233, 0, 0
12, Run: 083, F, 0, 128, 229, 0, 0
12, Run: 084, F, 0, 108, 219, 0, 0
12, Run: 085, F, 0, 130, 230, 0, 0
12, Run: 086, F, 0, 146, 238, 0, 0
12, Run: 087, F, 0, 110, 220, 0, 0
12, Run: 088, F, 0, 122, 226, 0, 0
12, Run: 089, F, 0, 130, 230, 0, 0
12, Run: 090, F, 0, 136, 233, 0, 0
12, Run: 091, F, 0, 128, 229, 0, 0
12, Run: 092, F, 0, 136, 233, 0, 0
12, Run: 093, F, 0, 112, 221, 0, 0
12, Run: 094, F, 0, 136, 233, 0, 0
12, Run: 095, F, 0, 134, 232, 0, 0
12, Run: 096, F, 0, 126, 228, 0, 0
12, Run: 097, F, 0, 124, 227, 0, 0
12, Run: 098, F, 0, 132, 231, 0, 0
12, Run: 099, F, 0, 122, 226, 0, 0
12, Run: 100, F, 0, 144, 237, 0, 0
13, Run: 001, F, 0, 5, 14, 0, 0
13, Run: 002, F, 0, 7, 15, 0, 0
13, Run: 003, F, 0, 5, 14, 0, 0
13, Run: 004, F, 0, 9, 16, 0, 0
13, Run: 005, F, 0, 3, 13, 0, 0
13, Run: 006, F, 0, 5, 14, 0, 0
13, Run: 007, F, 0, 5, 14, 0, 0
13, Run: 008, F, 0, 1, 12, 0, 0
13, Run: 009, F, 0, 7, 15, 0, 0
13, Run: 010, F, 0, 5, 14, 0, 0
13, Run: 011, F, 0, 5, 14, 0, 0
13, Run: 012, P, 0, 13, 18, 0, 0
13, Run: 013, F, 0, 1, 12, 0, 0
13, Run: 014, F, 0, 1, 12, 0, 0
13, Run: 015, F, 0, 7, 15, 0, 0
13, Run: 016, F, 0, 9, 16, 0, 0
13, Run: 017, F, 0, 7, 15, 0, 0
13, Run: 018, F, 0, 7, 15, 0, 0
13, Run: 019, F, 0, 7, 15, 0, 0
13, Run: 020, F, 0, 7, 15, 0, 0
13, Run: 021, F, 0, 3, 13, 0, 0
13, Run: 022, F, 0, 9, 16, 0, 0
13, Run: 023, F, 0, 5, 14, 0, 0
13, Run: 024, F, 0, 0, 12, 1, 0
13, Run: 025, F, 0, 5, 14, 0, 0
13, Run: 026, F, 0, 3, 13, 0, 0
13, Run: 027, F, 0, 11, 17, 0, 0
13, Run: 028, F, 0, 7, 15, 0, 0
13, Run: 029, F, 0, 3, 13, 0, 0
13, Run: 030, F, 0, 11, 17, 0, 0
13, Run: 031, F, 0, 5, 14, 0, 0
13, Run: 032, F, 0, 15, 19, 0, 0
13, Run: 033, F, 0, 3, 13, 0, 0
13, Run: 034, F, 0, 7, 15, 0, 0
13, Run: 035, F, 0, 5, 14, 0, 0
13, Run: 036, F, 0, 7, 15, 0, 0
13, Run: 037, F, 0, 7, 15, 0, 0
13, Run: 038, F, 0, 5, 14, 0, 0
13, Run: 039, F, 0, 7, 15, 0, 0
13, Run: 040, F, 0, 0, 12, 1, 0
13, Run: 041, F, 0, 7, 15, 0, 0
13, Run: 042, F, 0, 7, 15, 0, 0
13, Run: 043, F, 0, 11, 17, 0, 0
13, Run: 044, F, 0, 3, 13, 0, 0
13, Run: 045, F, 0, 3, 13, 0, 0
13, Run: 046, F, 0, 3, 13, 0, 0
13, Run: 047, F, 0, 5, 14, 0, 0
13, Run: 048, F, 0, 3, 13, 0, 0
13, Run: 049, F, 0, 1, 12, 0, 0
13, Run: 050, F, 0, 7, 15, 0, 0
13, Run: 051, F, 0, 9, 16, 0, 0
13, Run: 052, F, 0, 3, 13, 0, 0
13, Run: 053, F, 0, 5, 14, 0, 0
13, Run: 054, F, 0, 0, 13, 3, 0
13, Run: 055, F, 0, 3, 13, 0, 0
13, Run: 056, F, 0, 3, 13, 0, 0
13, Run: 057, F, 0, 1, 12, 0, 0
13, Run: 058, F, 0, 1, 12, 0, 0
13, Run: 059, F, 0, 5, 14, 0, 0
13, Run: 060, F, 0, 11, 17, 0, 0
13, Run: 061, F, 0, 5, 14, 0, 0
13, Run: 062, F, 0, 5, 14, 0, 0
13, Run: 063, F, 0, 1, 12, 0, 0
13, Run: 064, F, 0, 1, 12, 0, 0
13, Run: 065, F, 0, 3, 13, 0, 0
13, Run: 066, F, 0, 9, 16, 0, 0
13, Run: 067, F, 0, 1, 12, 0, 0
13, Run: 068, F, 0, 1, 12, 0, 0
13, Run: 069, F, 0, 9, 16, 0, 0
13, Run: 070, F, 0, 0, 12, 1, 0
13, Run: 071, F, 0, 3, 13, 0, 0
13, Run: 072, F, 0, 5, 14, 0, 0
13, Run: 073, F, 0, 1, 12, 0, 0
13, Run: 074, F, 0, 11, 17, 0, 0
13, Run: 075, F, 0, 9, 16, 0, 0
13, Run: 076, F, 0, 9, 16, 0, 0
13, Run: 077, F, 0, 3, 13, 0, 0
13, Run: 078, F, 0, 3, 13, 0, 0
13, Run: 079, F, 0, 7, 15, 0, 0
13, Run: 080, F, 0, 7, 15, 0, 0
13, Run: 081, F, 0, 11, 17, 0, 0
13, Run: 082, F, 0, 5, 14, 0, 0
13, Run: 083, F, 0, 7, 15, 0, 0
13, Run: 084, F, 0, 5, 14, 0, 0
13, Run: 085, F, 0, 9, 16, 0, 0
13, Run: 086, F, 0, 9, 16, 0, 0
13, Run: 087, F, 0, 1, 12, 0, 0
13, Run: 088, F, 0, 7, 15, 0, 0
13, Run: 089, F, 0, 9, 16, 0, 0
13, Run: 090, F, 0, 5, 14, 0, 0
13, Run: 091, F, 0, 7, 15, 0, 0
13, Run: 092, F, 0, 5, 14, 0, 0
13, Run: 093, F, 0, 9, 16, 0, 0
13, Run: 094, F, 0, 5, 14, 0, 0
13, Run: 095, F, 0, 5, 14, 0, 0
13, Run: 096, F, 0, 1, 12, 0, 0
13, Run: 097, F, 0, 7, 15, 0, 0
13, Run: 098, F, 0, 5, 14, 0, 0
13, Run: 099, F, 0, 11, 17, 0, 0
13, Run: 100, F, 0, 3, 13, 0, 0
14, Run: 001, F, 0, 81, 130, 0, 0
14, Run: 002, F, 0, 95, 137, 0, 0
14, Run: 003, F, 0, 85, 132, 0, 0
14, Run: 004, F, 0, 73, 126, 0, 0
14, Run: 005, F, 0, 101, 140, 0, 0
14, Run: 006, F, 0, 87, 133, 0, 0
14, Run: 007, F, 0, 85, 132, 0, 0
14, Run: 008, F, 0, 81, 130, 0, 0
14, Run: 009, F, 0, 87, 133, 0, 0
14, Run: 010, F, 0, 87, 133, 0, 0
14, Run: 011, F, 0, 87, 133, 0, 0
14, Run: 012, F, 0, 91, 135, 0, 0
14, Run: 013, F, 0, 75, 127, 0, 0
14, Run: 014, F, 0, 95, 137, 0, 0
14, Run: 015, F, 0, 71, 125, 0, 0
14, Run: 016, F, 0, 97, 138, 0, 0
14, Run: 017, F, 0, 83, 131, 0, 0
14, Run: 018, F, 0, 93, 136, 0, 0
14, Run: 019, F, 0, 89, 134, 0, 0
14, Run: 020, F, 0, 97, 138, 0, 0
14, Run: 021, F, 0, 95, 137, 0, 0
14, Run: 022, F, 0, 87, 133, 0, 0
14, Run: 023, F, 0, 93, 136, 0, 0
14, Run: 024, F, 0, 77, 128, 0, 0
14, Run: 025, F, 0, 99, 139, 0, 0
14, Run: 026, F, 0, 91, 135, 0, 0
14, Run: 027, F, 0, 73, 126, 0, 0
14, Run: 028, F, 0, 95, 137, 0, 0
14, Run: 029, F, 0, 95, 137, 0, 0
14, Run: 030, F, 0, 91, 135, 0, 0
14, Run: 031, F, 0, 75, 127, 0, 0
14, Run: 032, F, 0, 93, 136, 0, 0
14, Run: 033, F, 0, 89, 134, 0, 0
14, Run: 034, F, 0, 59, 119, 0, 0
14, Run: 035, F, 0, 89, 134, 0, 0
14, Run: 036, F, 0, 97, 138, 0, 0
14, Run: 037, F, 0, 99, 139, 0, 0
14, Run: 038, F, 0, 67, 123, 0, 0
14, Run: 039, F, 0, 85, 132, 0, 0
14, Run: 040, F, 0, 73, 126, 0, 0
14, Run: 041, F, 0, 79, 129, 0, 0
14, Run: 042, F, 0, 91, 135, 0, 0
14, Run: 043, F, 0, 93, 136, 0, 0
14, Run: 044, F, 0, 83, 131, 0, 0
14, Run: 045, F, 0, 87, 133, 0, 0
14, Run: 046, F, 0, 95, 137, 0, 0
14, Run: 047, F, 0, 81, 130, 0, 0
14, Run: 048, F, 0, 87, 133, 0, 0
14, Run: 049, F, 0, 103, 141, 0, 0
14, Run: 050, F, 0, 65, 122, 0, 0
14, Run: 051, F, 0, 81, 130, 0, 0
14, Run: 052, F, 0, 77, 128, 0, 0
14, Run: 053, F, 0, 87, 133, 0, 0
14, Run: 054, F, 0, 71, 125, 0, 0
14, Run: 055, F, 0, 75, 127, 0, 0
14, Run: 056, F, 0, 69, 124, 0, 0
14, Run: 057, F, 0, 81, 130, 0, 0
14, Run: 058, F, 0, 73, 126, 0, 0
