Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y
INVAR-27, Run: 043, F, 58, 0, 0, 97, 0, 3, 4
INVAR-27, Run: 044, F, 51, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 045, F, 50, 0, 0, 99, 0, 12, 1
INVAR-27, Run: 046, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 047, F, 58, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 048, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 049, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 050, P, 60, 0, 0, 95, 0, 0, 5
INVAR-27, Run: 051, P, 61, 0, 0, 95, 0, 0, 5
INVAR-27, Run: 052, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 053, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 054, F, 52, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 055, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 056, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 057, F, 52, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 058, F, 51, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 059, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 060, F, 55, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 061, F, 57, 0, 0, 97, 0, 3, 4
INVAR-27, Run: 062, F, 56, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 063, F, 52, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 064, F, 58, 0, 0, 97, 0, 3, 4
INVAR-27, Run: 065, F, 52, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 066, P, 61, 0, 0, 95, 0, 0, 5
INVAR-27, Run: 067, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 068, F, 56, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 069, F, 49, 0, 0, 99, 0, 12, 1
INVAR-27, Run: 070, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 071, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 072, P, 60, 0, 0, 95, 0, 0, 5
INVAR-27, Run: 073, P, 60, 0, 0, 95, 0, 0, 5
INVAR-27, Run: 074, F, 51, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 075, F, 54, 0, 0, 98, 0, 6, 3
INVAR-27, Run: 076, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 077, F, 52, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 078, P, 60, 0, 0, 95, 0, 0, 5
INVAR-27, Run: 079, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 080, F, 55, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 081, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 082, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 083, F, 56, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 084, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 085, F, 55, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 086, F, 51, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 087, F, 58, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 088, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 089, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 090, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 091, F, 52, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 092, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 093, F, 50, 0, 0, 99, 0, 12, 1
INVAR-27, Run: 094, F, 54, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 095, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 096, F, 54, 0, 0, 98, 0, 9, 2
INVAR-27, Run: 097, F, 55, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 098, F, 55, 0, 0, 97, 0, 6, 3
INVAR-27, Run: 099, F, 57, 0, 0, 96, 0, 3, 4
INVAR-27, Run: 100, F, 57, 0, 0, 96, 0, 3, 4
INVAR-28, Run: 001, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 002, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 003, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 004, F, 122, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 005, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 006, F, 120, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 007, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 008, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 009, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 010, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 011, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 012, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 013, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 014, F, 114, 0, 0, 199, 0, 12, 1
INVAR-28, Run: 015, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 016, F, 122, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 017, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 018, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 019, F, 116, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 020, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 021, F, 121, 0, 0, 198, 0, 3, 4
INVAR-28, Run: 022, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 023, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 024, F, 120, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 025, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 026, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 027, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 028, F, 121, 0, 0, 197, 0, 3, 4
INVAR-28, Run: 029, F, 116, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 030, F, 122, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 031, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 032, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 033, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 034, F, 122, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 035, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 036, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 037, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 038, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 039, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 040, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 041, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 042, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 043, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 044, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 045, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 046, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 047, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 048, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 049, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 050, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 051, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 052, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 053, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 054, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 055, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 056, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 057, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 058, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 059, F, 121, 0, 0, 197, 0, 3, 4
INVAR-28, Run: 060, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 061, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 062, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 063, F, 112, 0, 0, 199, 0, 12, 1
INVAR-28, Run: 064, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 065, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 066, F, 122, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 067, F, 113, 0, 0, 199, 0, 12, 1
INVAR-28, Run: 068, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 069, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 070, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 071, F, 116, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 072, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 073, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 074, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 075, F, 116, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 076, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 077, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 078, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 079, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 080, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 081, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 082, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 083, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 084, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 085, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 086, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 087, F, 119, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 088, P, 125, 0, 0, 196, 0, 0, 5
INVAR-28, Run: 089, P, 124, 0, 0, 196, 0, 0, 5
INVAR-28, Run: 090, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 091, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 092, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 093, P, 124, 0, 0, 195, 0, 0, 5
INVAR-28, Run: 094, F, 115, 0, 0, 198, 0, 9, 2
INVAR-28, Run: 095, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 096, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 097, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 098, F, 121, 0, 0, 196, 0, 3, 4
INVAR-28, Run: 099, F, 118, 0, 0, 197, 0, 6, 3
INVAR-28, Run: 100, P, 124, 0, 0, 195, 0, 0, 5
INVAR-3, Run: 001, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 002, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 003, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 004, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 005, F, 99, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 006, F, 99, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 007, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 008, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 009, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 010, F, 99, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 011, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 012, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 013, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 014, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 015, F, 105, 0, 0, 118, 0, 6, 3
INVAR-3, Run: 016, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 017, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 018, P, 111, 0, 0, 115, 0, 0, 5
INVAR-3, Run: 019, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 020, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 021, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 022, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 023, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 024, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 025, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 026, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 027, F, 109, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 028, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 029, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 030, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 031, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 032, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 033, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 034, F, 104, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 035, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 036, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 037, F, 97, 0, 0, 120, 0, 15, 0
INVAR-3, Run: 038, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 039, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 040, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 041, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 042, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 043, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 044, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 045, F, 104, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 046, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 047, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 048, F, 109, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 049, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 050, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 051, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 052, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 053, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 054, F, 109, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 055, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 056, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 057, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 058, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 059, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 060, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 061, F, 104, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 062, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 063, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 064, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 065, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 066, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 067, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 068, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 069, F, 103, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 070, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 071, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 072, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 073, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 074, F, 97, 0, 0, 120, 0, 15, 0
INVAR-3, Run: 075, F, 99, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 076, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 077, F, 109, 0, 0, 117, 0, 3, 4
INVAR-3, Run: 078, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 079, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 080, P, 111, 0, 0, 115, 0, 0, 5
INVAR-3, Run: 081, F, 99, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 082, F, 109, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 083, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 084, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 085, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 086, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 087, F, 106, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 088, F, 108, 0, 0, 117, 0, 3, 4
INVAR-3, Run: 089, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 090, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 091, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 092, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 093, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 094, F, 105, 0, 0, 117, 0, 6, 3
INVAR-3, Run: 095, P, 111, 0, 0, 115, 0, 0, 5
INVAR-3, Run: 096, F, 108, 0, 0, 116, 0, 3, 4
INVAR-3, Run: 097, F, 100, 0, 0, 119, 0, 12, 1
INVAR-3, Run: 098, F, 98, 0, 0, 120, 0, 15, 0
INVAR-3, Run: 099, F, 102, 0, 0, 118, 0, 9, 2
INVAR-3, Run: 100, F, 108, 0, 0, 116, 0, 3, 4
INVAR-4, Run: 001, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 002, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 003, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 004, F, 29, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 005, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 006, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 007, F, 30, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 008, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 009, F, 32, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 010, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 011, F, 29, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 012, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 013, F, 35, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 014, F, 35, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 015, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 016, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 017, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 018, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 019, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 020, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 021, F, 35, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 022, F, 32, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 023, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 024, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 025, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 026, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 027, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 028, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 029, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 030, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 031, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 032, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 033, F, 29, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 034, F, 38, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 035, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 036, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 037, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 038, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 039, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 040, F, 35, 0, 0, 9, 0, 9, 2
INVAR-4, Run: 041, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 042, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 043, F, 32, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 044, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 045, F, 30, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 046, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 047, F, 34, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 048, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 049, F, 35, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 050, F, 33, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 051, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 052, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 053, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 054, F, 30, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 055, F, 37, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 056, F, 35, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 057, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 058, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 059, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 060, F, 35, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 061, F, 35, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 062, F, 32, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 063, F, 35, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 064, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 065, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 066, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 067, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 068, F, 38, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 069, F, 36, 0, 0, 9, 0, 9, 2
INVAR-4, Run: 070, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 071, F, 32, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 072, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 073, F, 34, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 074, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 075, F, 29, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 076, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 077, F, 37, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 078, F, 36, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 079, F, 35, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 080, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 081, F, 32, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 082, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 083, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 084, F, 38, 0, 0, 7, 0, 6, 3
INVAR-4, Run: 085, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 086, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 087, F, 34, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 088, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 089, F, 29, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 090, F, 34, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 091, F, 37, 0, 0, 8, 0, 9, 2
INVAR-4, Run: 092, F, 30, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 093, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 094, F, 29, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 095, F, 32, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 096, F, 31, 0, 0, 10, 0, 15, 0
INVAR-4, Run: 097, F, 33, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 098, F, 40, 0, 0, 7, 0, 6, 3
INVAR-4, Run: 099, F, 37, 0, 0, 9, 0, 12, 1
INVAR-4, Run: 100, F, 37, 0, 0, 8, 0, 9, 2
INVAR-5, Run: 001, F, 49, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 002, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 003, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 004, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 005, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 006, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 007, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 008, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 009, F, 51, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 010, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 011, F, 54, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 012, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 013, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 014, F, 47, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 015, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 016, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 017, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 018, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 019, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 020, F, 48, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 021, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 022, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 023, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 024, F, 56, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 025, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 026, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 027, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 028, F, 48, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 029, F, 51, 0, 0, 68, 0, 9, 2
