Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 088, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0, 31, 87, 1770, 9, 9, 1509, 43, 10, 2, 43, 59, 87, 2108, 1054
INVAR-2, Run: 089, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0, 29, 85, 1924, 17, 17, 1669, 42, 13, 0, 42, 57, 85, 1906, 953
INVAR-2, Run: 090, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0, 31, 87, 1704, 7, 7, 1443, 43, 11, 1, 43, 59, 87, 2418, 1209
INVAR-2, Run: 091, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0, 33, 89, 1769, 7, 7, 1502, 44, 10, 1, 44, 61, 89, 1984, 992
INVAR-2, Run: 092, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0, 29, 85, 1718, 16, 16, 1463, 42, 11, 2, 42, 57, 85, 2156, 1078
INVAR-2, Run: 093, F, 13, 0, 0, 0, 1, 0, 1, 0, 255, 255, 0, 0, 29, 85, 1488, 11, 11, 1233, 42, 10, 3, 42, 57, 85, 2038, 1019
INVAR-2, Run: 094, F, 16, 0, 0, 0, 1, 0, 1, 0, 237, 237, 0, 0, 23, 79, 1356, 15, 15, 1119, 39, 15, 1, 39, 51, 79, 1378, 689
INVAR-2, Run: 095, F, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0, 25, 81, 1556, 8, 8, 1313, 40, 13, 2, 40, 53, 81, 1394, 697
INVAR-2, Run: 096, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0, 33, 89, 1783, 13, 13, 1516, 44, 9, 2, 44, 61, 89, 1970, 985
INVAR-2, Run: 097, F, 15, 0, 0, 0, 1, 0, 1, 0, 243, 243, 0, 0, 25, 81, 1339, 13, 13, 1096, 40, 11, 4, 40, 53, 81, 1538, 769
INVAR-2, Run: 098, F, 12, 0, 0, 0, 1, 0, 1, 0, 261, 261, 0, 0, 31, 87, 1435, 15, 15, 1174, 43, 10, 2, 43, 59, 87, 2446, 1223
INVAR-2, Run: 099, F, 10, 0, 0, 0, 1, 0, 1, 0, 273, 273, 0, 0, 35, 91, 1856, 10, 10, 1583, 45, 7, 3, 45, 63, 91, 2412, 1206
INVAR-2, Run: 100, F, 11, 0, 0, 0, 1, 0, 1, 0, 267, 267, 0, 0, 33, 89, 1514, 18, 18, 1247, 44, 9, 2, 44, 61, 89, 1766, 883
INVAR-3, Run: 001, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 10441, 17, 17, 9658, 130, 30, 3, 130, 179, 261, 10876, 5438
INVAR-3, Run: 002, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 10919, 35, 35, 10130, 131, 22, 10, 131, 181, 263, 12680, 6340
INVAR-3, Run: 003, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 11186, 27, 27, 10379, 134, 23, 6, 134, 187, 269, 13022, 6511
INVAR-3, Run: 004, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9507, 18, 18, 8712, 132, 29, 2, 132, 183, 265, 11194, 5597
INVAR-3, Run: 005, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9551, 22, 22, 8756, 132, 24, 7, 132, 183, 265, 10902, 5451
INVAR-3, Run: 006, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 10719, 23, 23, 9918, 133, 26, 4, 133, 185, 267, 13208, 6604
INVAR-3, Run: 007, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 10339, 27, 27, 9538, 133, 23, 7, 133, 185, 267, 10748, 5374
INVAR-3, Run: 008, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 10262, 24, 24, 9467, 132, 24, 7, 132, 183, 265, 13504, 6752
INVAR-3, Run: 009, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9979, 36, 36, 9184, 132, 18, 13, 132, 183, 265, 12356, 6178
INVAR-3, Run: 010, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 9221, 22, 22, 8450, 128, 29, 6, 128, 175, 257, 10752, 5376
INVAR-3, Run: 011, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9161, 23, 23, 8378, 130, 27, 6, 130, 179, 261, 10870, 5435
INVAR-3, Run: 012, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 10448, 26, 26, 9635, 135, 24, 4, 135, 189, 271, 13202, 6601
INVAR-3, Run: 013, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9979, 41, 41, 9184, 132, 23, 8, 132, 183, 265, 11486, 5743
INVAR-3, Run: 014, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 9229, 35, 35, 8428, 133, 21, 9, 133, 185, 267, 13804, 6902
INVAR-3, Run: 015, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 10181, 24, 24, 9380, 133, 22, 8, 133, 185, 267, 12808, 6404
INVAR-3, Run: 016, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 10666, 22, 22, 9883, 130, 30, 3, 130, 179, 261, 11864, 5932
INVAR-3, Run: 017, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0, 91, 255, 8580, 26, 26, 7815, 127, 30, 6, 127, 173, 255, 10384, 5192
INVAR-3, Run: 018, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 8467, 35, 35, 7690, 129, 29, 5, 129, 177, 259, 12398, 6199
INVAR-3, Run: 019, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 10452, 36, 36, 9657, 132, 26, 5, 132, 183, 265, 11256, 5628
INVAR-3, Run: 020, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9087, 32, 32, 8292, 132, 26, 5, 132, 183, 265, 11378, 5689
INVAR-3, Run: 021, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 10816, 33, 33, 10021, 132, 22, 9, 132, 183, 265, 12578, 6289
INVAR-3, Run: 022, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 11270, 29, 29, 10457, 135, 20, 8, 135, 189, 271, 14164, 7082
INVAR-3, Run: 023, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 10589, 31, 31, 9800, 131, 28, 4, 131, 181, 263, 12994, 6497
INVAR-3, Run: 024, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 9837, 34, 34, 9024, 135, 21, 7, 135, 189, 271, 12276, 6138
INVAR-3, Run: 025, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 10075, 27, 27, 9274, 133, 22, 8, 133, 185, 267, 12012, 6006
INVAR-3, Run: 026, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 8236, 29, 29, 7453, 130, 23, 10, 130, 179, 261, 11492, 5746
INVAR-3, Run: 027, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9636, 31, 31, 8841, 132, 20, 11, 132, 183, 265, 9958, 4979
INVAR-3, Run: 028, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 11431, 24, 24, 10624, 134, 23, 6, 134, 187, 269, 14814, 7407
INVAR-3, Run: 029, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 9072, 27, 27, 8295, 129, 28, 6, 129, 177, 259, 11742, 5871
INVAR-3, Run: 030, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 9560, 20, 20, 8783, 129, 27, 7, 129, 177, 259, 12052, 6026
INVAR-3, Run: 031, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 10325, 27, 27, 9530, 132, 26, 5, 132, 183, 265, 10944, 5472
INVAR-3, Run: 032, F, 27, 0, 0, 0, 1, 0, 1, 0, 819, 819, 0, 0, 109, 273, 10186, 24, 24, 9367, 136, 23, 4, 136, 191, 273, 13626, 6813
INVAR-3, Run: 033, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9854, 25, 25, 9059, 132, 25, 6, 132, 183, 265, 13968, 6984
INVAR-3, Run: 034, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9712, 25, 25, 8929, 130, 26, 7, 130, 179, 261, 14602, 7301
INVAR-3, Run: 035, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9213, 21, 21, 8430, 130, 23, 10, 130, 179, 261, 12052, 6026
INVAR-3, Run: 036, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 7988, 26, 26, 7217, 128, 31, 4, 128, 175, 257, 9442, 4721
INVAR-3, Run: 037, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 9382, 24, 24, 8611, 128, 33, 2, 128, 175, 257, 12592, 6296
INVAR-3, Run: 038, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 10323, 43, 43, 9510, 135, 21, 7, 135, 189, 271, 12850, 6425
INVAR-3, Run: 039, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 10020, 20, 20, 9249, 128, 29, 6, 128, 175, 257, 9926, 4963
INVAR-3, Run: 040, F, 37, 0, 0, 0, 1, 0, 1, 0, 759, 759, 0, 0, 89, 253, 8541, 26, 26, 7782, 126, 31, 6, 126, 171, 253, 10606, 5303
INVAR-3, Run: 041, F, 37, 0, 0, 0, 1, 0, 1, 0, 759, 759, 0, 0, 89, 253, 7425, 20, 20, 6666, 126, 33, 4, 126, 171, 253, 11282, 5641
INVAR-3, Run: 042, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0, 91, 255, 8310, 23, 23, 7545, 127, 32, 4, 127, 173, 255, 10834, 5417
INVAR-3, Run: 043, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 10863, 31, 31, 10080, 130, 26, 7, 130, 179, 261, 12252, 6126
INVAR-3, Run: 044, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 7560, 31, 31, 6783, 129, 25, 9, 129, 177, 259, 9202, 4601
INVAR-3, Run: 045, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9121, 28, 28, 8326, 132, 22, 9, 132, 183, 265, 11414, 5707
INVAR-3, Run: 046, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 9023, 11, 11, 8234, 131, 28, 4, 131, 181, 263, 10280, 5140
INVAR-3, Run: 047, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 9144, 28, 28, 8367, 129, 27, 7, 129, 177, 259, 9718, 4859
INVAR-3, Run: 048, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9984, 30, 30, 9201, 130, 30, 3, 130, 179, 261, 11592, 5796
INVAR-3, Run: 049, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 10347, 30, 30, 9540, 134, 26, 3, 134, 187, 269, 12232, 6116
INVAR-3, Run: 050, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 8965, 36, 36, 8164, 133, 28, 2, 133, 185, 267, 11546, 5773
INVAR-3, Run: 051, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 8743, 27, 27, 7972, 128, 28, 7, 128, 175, 257, 12680, 6340
INVAR-3, Run: 052, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 9856, 30, 30, 9067, 131, 26, 6, 131, 181, 263, 11804, 5902
INVAR-3, Run: 053, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 9617, 24, 24, 8828, 131, 23, 9, 131, 181, 263, 12616, 6308
INVAR-3, Run: 054, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 10121, 32, 32, 9332, 131, 27, 5, 131, 181, 263, 10360, 5180
INVAR-3, Run: 055, F, 27, 0, 0, 0, 1, 0, 1, 0, 819, 819, 0, 0, 109, 273, 12107, 16, 16, 11288, 136, 24, 3, 136, 191, 273, 15782, 7891
INVAR-3, Run: 056, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0, 91, 255, 9518, 22, 22, 8753, 127, 27, 9, 127, 173, 255, 10342, 5171
INVAR-3, Run: 057, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 8430, 28, 28, 7647, 130, 30, 3, 130, 179, 261, 12266, 6133
INVAR-3, Run: 058, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 10463, 39, 39, 9656, 134, 26, 3, 134, 187, 269, 11454, 5727
INVAR-3, Run: 059, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 8889, 33, 33, 8112, 129, 25, 9, 129, 177, 259, 10380, 5190
INVAR-3, Run: 060, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 9368, 34, 34, 8561, 134, 27, 2, 134, 187, 269, 10572, 5286
INVAR-3, Run: 061, F, 36, 0, 0, 0, 1, 0, 1, 0, 765, 765, 0, 0, 91, 255, 9613, 24, 24, 8848, 127, 27, 9, 127, 173, 255, 11572, 5786
INVAR-3, Run: 062, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 8806, 23, 23, 8029, 129, 24, 10, 129, 177, 259, 11746, 5873
INVAR-3, Run: 063, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 9558, 28, 28, 8751, 134, 21, 8, 134, 187, 269, 10962, 5481
INVAR-3, Run: 064, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 10518, 28, 28, 9705, 135, 23, 5, 135, 189, 271, 11052, 5526
INVAR-3, Run: 065, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 9402, 23, 23, 8613, 131, 23, 9, 131, 181, 263, 9936, 4968
INVAR-3, Run: 066, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 9212, 33, 33, 8423, 131, 25, 7, 131, 181, 263, 11512, 5756
INVAR-3, Run: 067, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 9319, 33, 33, 8530, 131, 29, 3, 131, 181, 263, 13516, 6758
INVAR-3, Run: 068, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9354, 29, 29, 8559, 132, 22, 9, 132, 183, 265, 11268, 5634
INVAR-3, Run: 069, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 9221, 25, 25, 8450, 128, 30, 5, 128, 175, 257, 9274, 4637
INVAR-3, Run: 070, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 9582, 32, 32, 8811, 128, 27, 8, 128, 175, 257, 12986, 6493
INVAR-3, Run: 071, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 9150, 34, 34, 8337, 135, 21, 7, 135, 189, 271, 13480, 6740
INVAR-3, Run: 072, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 10049, 30, 30, 9248, 133, 25, 5, 133, 185, 267, 12416, 6208
INVAR-3, Run: 073, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 9025, 54, 54, 8218, 134, 23, 6, 134, 187, 269, 12046, 6023
INVAR-3, Run: 074, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 10042, 26, 26, 9247, 132, 25, 6, 132, 183, 265, 11872, 5936
INVAR-3, Run: 075, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 9734, 21, 21, 8933, 133, 22, 8, 133, 185, 267, 13036, 6518
INVAR-3, Run: 076, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 9394, 30, 30, 8593, 133, 26, 4, 133, 185, 267, 12274, 6137
INVAR-3, Run: 077, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 9688, 29, 29, 8911, 129, 30, 4, 129, 177, 259, 12650, 6325
INVAR-3, Run: 078, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9842, 34, 34, 9059, 130, 29, 4, 130, 179, 261, 11600, 5800
INVAR-3, Run: 079, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 10943, 28, 28, 10166, 129, 31, 3, 129, 177, 259, 10398, 5199
INVAR-3, Run: 080, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 9686, 33, 33, 8885, 133, 28, 2, 133, 185, 267, 12654, 6327
INVAR-3, Run: 081, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 8688, 28, 28, 7887, 133, 25, 5, 133, 185, 267, 11674, 5837
INVAR-3, Run: 082, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 8728, 32, 32, 7939, 131, 20, 12, 131, 181, 263, 11902, 5951
INVAR-3, Run: 083, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 10008, 25, 25, 9219, 131, 27, 5, 131, 181, 263, 12626, 6313
INVAR-3, Run: 084, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9716, 27, 27, 8933, 130, 24, 9, 130, 179, 261, 13392, 6696
INVAR-3, Run: 085, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 10368, 39, 39, 9555, 135, 22, 6, 135, 189, 271, 13306, 6653
INVAR-3, Run: 086, F, 37, 0, 0, 0, 1, 0, 1, 0, 759, 759, 0, 0, 89, 253, 8075, 21, 21, 7316, 126, 26, 11, 126, 171, 253, 10000, 5000
INVAR-3, Run: 087, F, 35, 0, 0, 0, 1, 0, 1, 0, 771, 771, 0, 0, 93, 257, 9248, 35, 35, 8477, 128, 31, 4, 128, 175, 257, 9316, 4658
INVAR-3, Run: 088, F, 37, 0, 0, 0, 1, 0, 1, 0, 759, 759, 0, 0, 89, 253, 7515, 29, 29, 6756, 126, 32, 5, 126, 171, 253, 9106, 4553
INVAR-3, Run: 089, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 8858, 29, 29, 8069, 131, 24, 8, 131, 181, 263, 11558, 5779
INVAR-3, Run: 090, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 8371, 16, 16, 7588, 130, 27, 6, 130, 179, 261, 12854, 6427
INVAR-3, Run: 091, F, 34, 0, 0, 0, 1, 0, 1, 0, 777, 777, 0, 0, 95, 259, 9042, 30, 30, 8265, 129, 25, 9, 129, 177, 259, 12106, 6053
INVAR-3, Run: 092, F, 32, 0, 0, 0, 1, 0, 1, 0, 789, 789, 0, 0, 99, 263, 8993, 40, 40, 8204, 131, 20, 12, 131, 181, 263, 9802, 4901
INVAR-3, Run: 093, F, 29, 0, 0, 0, 1, 0, 1, 0, 807, 807, 0, 0, 105, 269, 10136, 31, 31, 9329, 134, 22, 7, 134, 187, 269, 12544, 6272
INVAR-3, Run: 094, F, 28, 0, 0, 0, 1, 0, 1, 0, 813, 813, 0, 0, 107, 271, 9014, 36, 36, 8201, 135, 23, 5, 135, 189, 271, 11266, 5633
INVAR-3, Run: 095, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9266, 27, 27, 8483, 130, 26, 7, 130, 179, 261, 10178, 5089
INVAR-3, Run: 096, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 9835, 29, 29, 9040, 132, 24, 7, 132, 183, 265, 12624, 6312
INVAR-3, Run: 097, F, 31, 0, 0, 0, 1, 0, 1, 0, 795, 795, 0, 0, 101, 265, 11030, 27, 27, 10235, 132, 28, 3, 132, 183, 265, 12928, 6464
INVAR-3, Run: 098, F, 30, 0, 0, 0, 1, 0, 1, 0, 801, 801, 0, 0, 103, 267, 11216, 36, 36, 10415, 133, 21, 9, 133, 185, 267, 14748, 7374
INVAR-3, Run: 099, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9882, 25, 25, 9099, 130, 29, 4, 130, 179, 261, 14228, 7114
INVAR-3, Run: 100, F, 33, 0, 0, 0, 1, 0, 1, 0, 783, 783, 0, 0, 97, 261, 9647, 24, 24, 8864, 130, 25, 8, 130, 179, 261, 11134, 5567
INVAR-4, Run: 001, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 639, 9, 9, 473, 27, 9, 2, 27, 35, 55, 819, 409
INVAR-4, Run: 002, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 783, 8, 8, 611, 28, 10, 0, 28, 37, 57, 767, 383
INVAR-4, Run: 003, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1021, 11, 11, 837, 30, 5, 3, 30, 41, 61, 1263, 631
INVAR-4, Run: 004, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1012, 11, 11, 834, 29, 6, 3, 29, 39, 59, 1243, 621
INVAR-4, Run: 005, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 924, 6, 6, 746, 29, 8, 1, 29, 39, 59, 819, 409
INVAR-4, Run: 006, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 987, 8, 8, 803, 30, 6, 2, 30, 41, 61, 947, 473
INVAR-4, Run: 007, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 695, 7, 7, 517, 29, 8, 1, 29, 39, 59, 809, 404
INVAR-4, Run: 008, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 804, 15, 15, 626, 29, 7, 2, 29, 39, 59, 1395, 697
INVAR-4, Run: 009, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 788, 8, 8, 616, 28, 6, 4, 28, 37, 57, 693, 346
INVAR-4, Run: 010, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 889, 14, 14, 723, 27, 9, 2, 27, 35, 55, 853, 426
INVAR-4, Run: 011, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 857, 12, 12, 673, 30, 5, 3, 30, 41, 61, 1583, 791
INVAR-4, Run: 012, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 930, 2, 2, 746, 30, 7, 1, 30, 41, 61, 1037, 518
INVAR-4, Run: 013, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 903, 11, 11, 725, 29, 8, 1, 29, 39, 59, 769, 384
INVAR-4, Run: 014, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 687, 9, 9, 503, 30, 5, 3, 30, 41, 61, 1391, 695
INVAR-4, Run: 015, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 901, 6, 6, 723, 29, 5, 4, 29, 39, 59, 947, 473
INVAR-4, Run: 016, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 773, 12, 12, 595, 29, 6, 3, 29, 39, 59, 933, 466
INVAR-4, Run: 017, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 714, 8, 8, 542, 28, 10, 0, 28, 37, 57, 1143, 571
INVAR-4, Run: 018, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 747, 6, 6, 581, 27, 10, 1, 27, 35, 55, 959, 479
INVAR-4, Run: 019, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 930, 9, 9, 740, 31, 7, 0, 31, 43, 63, 1067, 533
INVAR-4, Run: 020, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 686, 7, 7, 520, 27, 8, 3, 27, 35, 55, 649, 324
INVAR-4, Run: 021, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1096, 11, 11, 918, 29, 6, 3, 29, 39, 59, 1055, 527
INVAR-4, Run: 022, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 840, 6, 6, 674, 27, 9, 2, 27, 35, 55, 1049, 524
INVAR-4, Run: 023, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 837, 5, 5, 665, 28, 7, 3, 28, 37, 57, 1011, 505
INVAR-4, Run: 024, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 963, 7, 7, 779, 30, 5, 3, 30, 41, 61, 1197, 598
INVAR-4, Run: 025, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 772, 5, 5, 600, 28, 10, 0, 28, 37, 57, 925, 462
INVAR-4, Run: 026, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 710, 7, 7, 526, 30, 7, 1, 30, 41, 61, 1385, 692
INVAR-4, Run: 027, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 944, 8, 8, 772, 28, 9, 1, 28, 37, 57, 1035, 517
INVAR-4, Run: 028, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 932, 10, 10, 754, 29, 7, 2, 29, 39, 59, 983, 491
INVAR-4, Run: 029, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 874, 13, 13, 690, 30, 5, 3, 30, 41, 61, 1061, 530
INVAR-4, Run: 030, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 917, 10, 10, 745, 28, 6, 4, 28, 37, 57, 637, 318
INVAR-4, Run: 031, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 880, 7, 7, 702, 29, 7, 2, 29, 39, 59, 1231, 615
