Input Number, Run_Number, Result@ 100, Leaderan, Leaderap, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-14, Run: 069, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 12, 0, 0, 12, 0, 0, 11, 2, 12, 3, 3, 1, 23, 1, 0, 17, 4, 19, 5, 1, 1, 0, 12, 0, 0, 3, 0, 4, 1, 1, 0, 0, 9, 0, 24, 10, 25, 11, 1, 22, 1, 1, 7, 2, 2, 10, 4, 1, 1, 1, 1, 1, 0, 0, 13, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 070, P, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 1, 23, 12, 0, 0, 11, 0, 0, 31, 9, 32, 10, 0, 1, 19, 4, 0, 6, 1, 11, 2, 1, 1, 0, 11, 0, 0, 1, 0, 2, 1, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 20, 3, 0, 0, 1, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 29, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 35, 2, 0, 6, 1, 0, 0, 0, 3, 1, 0, 0
INVAR-14, Run: 071, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 24, 11, 1, 0, 11, 1, 0, 8, 1, 11, 2, 0, 1, 23, 1, 0, 2, 0, 4, 1, 1, 1, 0, 11, 1, 0, 1, 0, 3, 1, 1, 0, 0, 17, 0, 9, 2, 10, 3, 1, 23, 0, 0, 1, 5, 0, 2, 1, 1, 1, 1, 1, 1, 5, 0, 18, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 4, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 072, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 22, 12, 0, 0, 10, 2, 0, 20, 8, 23, 9, 2, 1, 23, 1, 0, 6, 2, 8, 3, 1, 1, 0, 12, 0, 0, 4, 0, 5, 1, 1, 0, 0, 17, 0, 19, 6, 20, 7, 1, 23, 1, 0, 14, 2, 5, 16, 6, 1, 1, 1, 1, 1, 2, 0, 20, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 7, 0, 0, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 073, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 23, 11, 1, 0, 11, 1, 0, 16, 3, 19, 4, 1, 1, 24, 0, 0, 34, 4, 35, 5, 1, 1, 0, 12, 0, 0, 27, 7, 28, 8, 1, 0, 0, 6, 0, 0, 0, 1, 1, 1, 21, 3, 0, 2, 0, 0, 6, 1, 1, 1, 1, 1, 1, 1, 0, 8, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 074, P, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 24, 11, 1, 0, 12, 0, 0, 27, 3, 29, 4, 0, 1, 21, 2, 0, 1, 0, 4, 1, 1, 1, 0, 11, 0, 0, 16, 2, 17, 3, 1, 1, 0, 5, 0, 2, 3, 3, 4, 1, 22, 1, 0, 20, 1, 1, 22, 2, 1, 1, 1, 1, 1, 4, 0, 6, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 075, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 24, 12, 0, 0, 12, 0, 0, 21, 7, 22, 8, 0, 1, 24, 0, 0, 2, 0, 3, 1, 1, 1, 0, 10, 1, 0, 0, 0, 2, 1, 1, 1, 1, 4, 0, 10, 3, 12, 4, 1, 24, 0, 0, 22, 1, 6, 23, 7, 1, 1, 1, 1, 1, 5, 0, 5, 0, 41, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 6, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 0, 0, 0, 0, 0, 1, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 0, 0, 11, 1, 0, 2, 1, 4, 2, 2, 1, 22, 2, 0, 6, 4, 9, 5, 1, 1, 0, 12, 0, 0, 3, 0, 4, 1, 1, 0, 0, 16, 0, 35, 6, 36, 7, 1, 22, 2, 0, 42, 2, 9, 44, 9, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 1, 0, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 12, 0, 0, 6, 3, 7, 4, 1, 1, 22, 2, 0, 21, 4, 24, 5, 1, 1, 0, 12, 0, 0, 30, 6, 31, 7, 1, 0, 0, 7, 0, 10, 4, 10, 4, 0, 22, 2, 0, 4, 3, 1, 7, 2, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 078, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 21, 12, 0, 0, 12, 0, 0, 2, 0, 3, 1, 3, 1, 22, 2, 0, 18, 2, 21, 3, 1, 1, 0, 11, 1, 0, 30, 6, 32, 7, 1, 0, 0, 4, 0, 11, 3, 12, 4, 1, 23, 1, 0, 6, 0, 1, 8, 2, 1, 1, 1, 1, 1, 1, 0, 8, 0, 11, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 0, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 079, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 24, 8, 4, 0, 9, 3, 0, 13, 3, 21, 4, 0, 1, 22, 1, 1, 2, 0, 5, 2, 1, 1, 0, 11, 1, 0, 8, 2, 10, 3, 1, 0, 0, 38, 0, 0, 1, 1, 2, 1, 22, 2, 0, 3, 6, 1, 6, 2, 1, 1, 1, 1, 1, 1, 0, 39, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 080, P, 0, 1, 0, 9, 9, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 15, 2, 1, 0, 2, 1, 0, 0, 0, 3, 1, 0, 1, 14, 1, 0, 3, 0, 5, 1, 1, 1, 0, 7, 0, 0, 3, 0, 4, 1, 1, 0, 0, 0, 1, 30, 8, 32, 10, 1, 13, 0, 2, 23, 0, 3, 26, 6, 1, 1, 1, 1, 1, 4, 0, 1, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 3, 0, 0, 3, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 081, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 22, 12, 0, 0, 12, 0, 0, 25, 2, 26, 3, 2, 1, 23, 1, 0, 2, 0, 4, 1, 1, 1, 0, 12, 0, 0, 2, 0, 3, 1, 1, 0, 0, 3, 0, 23, 3, 24, 4, 1, 23, 1, 0, 8, 1, 2, 10, 3, 1, 1, 1, 1, 1, 8, 0, 6, 0, 33, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 4, 0, 0, 36, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 082, P, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 23, 12, 0, 0, 11, 1, 0, 43, 8, 45, 9, 1, 1, 20, 2, 1, 5, 1, 9, 3, 1, 1, 0, 11, 0, 0, 7, 3, 8, 4, 1, 1, 0, 3, 0, 18, 10, 19, 11, 1, 22, 0, 0, 2, 0, 0, 3, 1, 1, 1, 1, 1, 1, 6, 0, 5, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 34, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 083, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 0, 0, 10, 2, 0, 48, 11, 50, 11, 2, 0, 21, 3, 0, 11, 1, 15, 2, 1, 1, 0, 11, 1, 0, 9, 5, 11, 6, 1, 0, 0, 22, 0, 5, 1, 6, 2, 1, 22, 2, 0, 4, 5, 1, 7, 2, 1, 1, 1, 1, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 084, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 19, 12, 0, 0, 10, 2, 0, 6, 3, 9, 4, 3, 1, 21, 3, 0, 9, 5, 13, 6, 1, 1, 2, 11, 1, 0, 22, 6, 24, 7, 1, 0, 0, 11, 0, 2, 0, 3, 1, 1, 21, 3, 0, 7, 3, 3, 11, 4, 1, 1, 1, 1, 1, 1, 0, 17, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 085, P, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 1, 0, 11, 1, 0, 8, 1, 11, 2, 1, 1, 22, 2, 0, 21, 4, 24, 5, 1, 1, 0, 12, 0, 0, 19, 3, 20, 4, 1, 0, 0, 3, 0, 1, 1, 2, 2, 1, 20, 4, 0, 38, 1, 11, 43, 12, 1, 1, 1, 1, 1, 5, 0, 5, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 086, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 23, 11, 1, 0, 11, 1, 0, 14, 5, 17, 6, 0, 1, 24, 0, 0, 15, 5, 16, 6, 1, 1, 1, 11, 1, 0, 21, 1, 23, 2, 1, 0, 0, 5, 0, 4, 2, 5, 3, 1, 17, 1, 0, 0, 5, 0, 2, 1, 1, 1, 1, 1, 1, 4, 0, 7, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 3, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 087, P, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 22, 11, 1, 0, 11, 1, 0, 4, 1, 7, 2, 2, 1, 19, 2, 0, 1, 1, 4, 2, 1, 1, 0, 10, 0, 0, 19, 8, 20, 9, 1, 1, 0, 8, 0, 6, 1, 7, 2, 1, 20, 1, 0, 3, 3, 0, 5, 1, 1, 1, 1, 1, 1, 5, 0, 11, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 3, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 088, P, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 22, 10, 1, 0, 9, 2, 0, 0, 0, 4, 1, 2, 1, 22, 1, 1, 2, 1, 5, 3, 1, 1, 0, 12, 0, 0, 14, 3, 15, 4, 1, 0, 0, 7, 0, 36, 8, 37, 9, 1, 23, 1, 0, 10, 3, 1, 12, 2, 1, 1, 1, 1, 1, 1, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 089, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 23, 9, 3, 0, 11, 1, 0, 14, 5, 19, 6, 1, 1, 23, 1, 0, 14, 6, 16, 7, 1, 1, 0, 12, 0, 0, 1, 3, 2, 4, 1, 0, 0, 1, 0, 3, 0, 4, 1, 1, 22, 2, 0, 11, 0, 2, 14, 3, 1, 1, 1, 1, 1, 1, 0, 3, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 090, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 18, 10, 2, 0, 12, 0, 0, 26, 6, 29, 7, 4, 1, 21, 3, 0, 7, 0, 11, 1, 1, 1, 2, 11, 1, 0, 13, 1, 15, 2, 1, 0, 0, 5, 0, 22, 2, 23, 3, 1, 23, 0, 1, 6, 0, 0, 8, 2, 1, 1, 1, 1, 1, 5, 0, 12, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 091, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 20, 12, 0, 0, 12, 0, 0, 12, 2, 13, 3, 3, 1, 22, 2, 0, 4, 0, 7, 1, 1, 1, 1, 12, 0, 0, 15, 3, 16, 4, 1, 0, 0, 3, 0, 2, 1, 3, 2, 1, 22, 2, 0, 11, 1, 2, 14, 3, 1, 1, 1, 1, 1, 7, 0, 8, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 4, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 092, P, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 1, 0, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 1, 0, 11, 0, 0, 0, 0, 2, 1, 1, 1, 22, 2, 0, 37, 14, 40, 15, 1, 1, 0, 12, 0, 0, 2, 0, 3, 1, 1, 0, 0, 11, 0, 14, 4, 14, 4, 0, 23, 1, 0, 1, 1, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 093, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 23, 12, 0, 0, 11, 1, 0, 7, 0, 9, 1, 1, 1, 24, 0, 0, 10, 2, 11, 3, 1, 1, 0, 12, 0, 0, 6, 0, 7, 1, 1, 0, 0, 10, 0, 5, 0, 6, 1, 1, 20, 4, 0, 13, 3, 5, 18, 6, 1, 1, 1, 1, 1, 8, 0, 12, 0, 44, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 4, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 1, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 0, 0, 12, 0, 0, 1, 0, 2, 1, 4, 1, 22, 2, 0, 3, 1, 6, 2, 1, 1, 0, 12, 0, 0, 39, 9, 40, 10, 1, 0, 0, 20, 0, 1, 0, 2, 0, 0, 22, 1, 1, 2, 6, 0, 5, 2, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 095, P, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 20, 12, 0, 0, 9, 2, 0, 2, 0, 5, 1, 3, 1, 22, 1, 0, 7, 2, 9, 3, 1, 1, 0, 11, 0, 0, 19, 4, 20, 5, 1, 1, 0, 0, 0, 3, 2, 4, 3, 1, 23, 0, 0, 4, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 12, 0, 0, 4, 2, 5, 3, 0, 1, 22, 2, 0, 3, 1, 6, 2, 1, 1, 1, 12, 0, 0, 25, 5, 25, 5, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 23, 1, 0, 2, 9, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 12, 0, 0, 12, 0, 0, 3, 1, 4, 2, 0, 1, 22, 2, 0, 6, 2, 9, 3, 1, 1, 0, 11, 1, 0, 25, 1, 26, 1, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 21, 3, 0, 10, 4, 1, 14, 2, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
