Input Number, Run_Number, Result@ 100, E, X1, F, A, B, C, PO, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 092, P, 2, 0, 0, 1, 0, 0, 1, 0, 100, 100, 0, 0, 17, 39, 323, 15, 15, 223, 19, 9, 10, 19, 28, 39, 373, 195
INVAR-2, Run: 093, P, 2, 0, 0, 1, 0, 0, 1, 0, 100, 100, 0, 0, 17, 39, 222, 16, 16, 122, 19, 13, 6, 19, 28, 39, 191, 104
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 96, 0, 2, 1, 2, 18, 38, 253, 9, 7, 253, 19, 12, 6, 18, 28, 38, 384, 201
INVAR-2, Run: 095, P, 2, 0, 0, 1, 0, 0, 1, 0, 100, 100, 0, 0, 17, 39, 362, 34, 34, 262, 19, 6, 13, 19, 28, 39, 379, 198
INVAR-2, Run: 096, P, 2, 0, 0, 1, 0, 0, 1, 0, 100, 100, 0, 0, 17, 39, 300, 9, 9, 200, 19, 11, 8, 19, 28, 39, 185, 101
INVAR-2, Run: 097, P, 1, 0, 0, 0, 0, 0, 0, 96, 0, 0, 1, 0, 18, 38, 205, 17, 17, 205, 19, 11, 7, 19, 28, 38, 344, 181
INVAR-2, Run: 098, P, 1, 0, 0, 0, 0, 0, 0, 96, 0, 0, 1, 0, 18, 38, 350, 14, 14, 350, 19, 11, 7, 19, 28, 38, 342, 180
INVAR-2, Run: 099, P, 1, 0, 0, 0, 0, 0, 0, 96, 0, 0, 1, 0, 18, 38, 134, 14, 14, 134, 19, 12, 6, 19, 28, 38, 248, 133
INVAR-2, Run: 100, P, 2, 0, 0, 1, 0, 0, 1, 0, 100, 100, 0, 0, 17, 39, 459, 19, 19, 359, 19, 10, 9, 19, 28, 39, 285, 151
INVAR-3, Run: 001, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 960, 23, 23, 960, 55, 31, 23, 55, 82, 110, 1346, 700
INVAR-3, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1238, 44, 42, 1238, 55, 39, 15, 54, 82, 110, 3120, 1587
INVAR-3, Run: 003, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1515, 40, 40, 1235, 55, 37, 18, 55, 82, 111, 1575, 814
INVAR-3, Run: 004, P, 3, 0, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 52, 112, 1014, 41, 39, 1014, 56, 36, 19, 55, 82, 112, 1474, 763
INVAR-3, Run: 005, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 823, 44, 44, 823, 55, 34, 20, 55, 82, 110, 1904, 979
INVAR-3, Run: 006, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 853, 33, 33, 853, 55, 38, 16, 55, 82, 110, 1274, 664
INVAR-3, Run: 007, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1190, 30, 30, 1190, 55, 31, 23, 55, 82, 110, 1006, 530
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1198, 41, 39, 1198, 55, 36, 18, 54, 82, 110, 1464, 759
INVAR-3, Run: 009, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1071, 33, 33, 791, 55, 36, 19, 55, 82, 111, 691, 372
INVAR-3, Run: 010, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1305, 40, 40, 1305, 55, 43, 11, 55, 82, 110, 2900, 1477
INVAR-3, Run: 011, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1038, 33, 33, 758, 55, 30, 25, 55, 82, 111, 1187, 620
INVAR-3, Run: 012, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 710, 32, 32, 710, 55, 34, 20, 55, 82, 110, 808, 431
INVAR-3, Run: 013, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1080, 37, 37, 1080, 55, 38, 16, 55, 82, 110, 1012, 533
INVAR-3, Run: 014, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1171, 29, 29, 1171, 55, 35, 19, 55, 82, 110, 2360, 1207
INVAR-3, Run: 015, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1445, 35, 35, 1445, 55, 35, 19, 55, 82, 110, 1102, 578
INVAR-3, Run: 016, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 634, 34, 34, 634, 55, 42, 12, 55, 82, 110, 662, 358
INVAR-3, Run: 017, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1182, 26, 26, 1182, 55, 30, 24, 55, 82, 110, 2760, 1407
INVAR-3, Run: 018, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 931, 33, 33, 931, 55, 40, 14, 55, 82, 110, 936, 495
INVAR-3, Run: 019, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1030, 36, 36, 750, 55, 33, 22, 55, 82, 111, 735, 394
INVAR-3, Run: 020, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 703, 30, 30, 703, 55, 27, 27, 55, 82, 110, 1604, 829
INVAR-3, Run: 021, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1779, 40, 40, 1499, 55, 36, 19, 55, 82, 111, 893, 473
INVAR-3, Run: 022, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 865, 28, 28, 585, 55, 30, 25, 55, 82, 111, 1037, 545
INVAR-3, Run: 023, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1002, 38, 38, 1002, 55, 37, 17, 55, 82, 110, 1296, 675
INVAR-3, Run: 024, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 744, 25, 25, 744, 55, 37, 17, 55, 82, 110, 1050, 552
INVAR-3, Run: 025, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1442, 43, 43, 1442, 55, 29, 25, 55, 82, 110, 1820, 937
INVAR-3, Run: 026, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 648, 38, 38, 648, 55, 27, 27, 55, 82, 110, 5338, 2696
INVAR-3, Run: 027, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 983, 41, 41, 983, 55, 31, 23, 55, 82, 110, 1238, 646
INVAR-3, Run: 028, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1203, 46, 46, 1203, 55, 29, 25, 55, 82, 110, 1488, 771
INVAR-3, Run: 029, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 2037, 35, 35, 1757, 55, 40, 15, 55, 82, 111, 1225, 639
INVAR-3, Run: 030, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1064, 34, 34, 1064, 55, 29, 25, 55, 82, 110, 1558, 806
INVAR-3, Run: 031, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1303, 29, 29, 1303, 55, 42, 12, 55, 82, 110, 1718, 886
INVAR-3, Run: 032, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1405, 37, 37, 1125, 55, 34, 21, 55, 82, 111, 935, 494
INVAR-3, Run: 033, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1603, 30, 30, 1323, 55, 35, 20, 55, 82, 111, 2071, 1062
INVAR-3, Run: 034, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 892, 31, 31, 892, 55, 36, 18, 55, 82, 110, 962, 508
INVAR-3, Run: 035, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 994, 36, 36, 994, 55, 31, 23, 55, 82, 110, 1178, 616
INVAR-3, Run: 036, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1021, 35, 35, 1021, 55, 34, 20, 55, 82, 110, 794, 424
INVAR-3, Run: 037, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 777, 21, 21, 777, 55, 37, 17, 55, 82, 110, 1340, 697
INVAR-3, Run: 038, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 856, 44, 44, 856, 55, 27, 27, 55, 82, 110, 1236, 645
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1252, 28, 26, 1252, 55, 36, 18, 54, 82, 110, 1152, 603
INVAR-3, Run: 040, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 937, 28, 28, 937, 55, 41, 13, 55, 82, 110, 1754, 904
INVAR-3, Run: 041, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1319, 47, 47, 1039, 55, 36, 19, 55, 82, 111, 1335, 694
INVAR-3, Run: 042, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1507, 39, 39, 1507, 55, 41, 13, 55, 82, 110, 1450, 752
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 823, 39, 37, 823, 55, 28, 26, 54, 82, 110, 3410, 1732
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 666, 43, 41, 666, 55, 34, 20, 54, 82, 110, 1422, 738
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 991, 43, 41, 991, 55, 29, 25, 54, 82, 110, 1666, 860
INVAR-3, Run: 046, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 776, 31, 31, 776, 55, 35, 19, 55, 82, 110, 1180, 617
INVAR-3, Run: 047, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1576, 37, 37, 1296, 55, 34, 21, 55, 82, 111, 1867, 960
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1261, 36, 34, 1261, 55, 39, 15, 54, 82, 110, 1412, 733
INVAR-3, Run: 049, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 668, 37, 37, 668, 55, 33, 21, 55, 82, 110, 1678, 866
INVAR-3, Run: 050, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 889, 30, 30, 609, 55, 33, 22, 55, 82, 111, 1369, 711
INVAR-3, Run: 051, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 856, 49, 49, 856, 55, 34, 20, 55, 82, 110, 1908, 981
INVAR-3, Run: 052, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1663, 28, 28, 1383, 55, 36, 19, 55, 82, 111, 1551, 802
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1134, 31, 29, 1134, 55, 33, 21, 54, 82, 110, 1452, 753
INVAR-3, Run: 054, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1091, 29, 29, 1091, 55, 36, 18, 55, 82, 110, 1372, 713
INVAR-3, Run: 055, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1529, 35, 35, 1249, 55, 38, 17, 55, 82, 111, 1747, 900
INVAR-3, Run: 056, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1293, 24, 24, 1293, 55, 35, 19, 55, 82, 110, 1714, 884
INVAR-3, Run: 057, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1253, 45, 45, 973, 55, 31, 24, 55, 82, 111, 1611, 832
INVAR-3, Run: 058, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1147, 26, 26, 1147, 55, 33, 21, 55, 82, 110, 1238, 646
INVAR-3, Run: 059, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1052, 46, 46, 1052, 55, 39, 15, 55, 82, 110, 1252, 653
INVAR-3, Run: 060, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 722, 45, 45, 722, 55, 35, 19, 55, 82, 110, 1570, 812
INVAR-3, Run: 061, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 641, 42, 42, 641, 55, 33, 21, 55, 82, 110, 1134, 594
INVAR-3, Run: 062, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 791, 29, 29, 791, 55, 36, 18, 55, 82, 110, 1322, 688
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1242, 52, 50, 1242, 55, 34, 20, 54, 82, 110, 876, 465
INVAR-3, Run: 064, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1085, 37, 37, 1085, 55, 32, 22, 55, 82, 110, 3132, 1593
INVAR-3, Run: 065, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 727, 47, 47, 727, 55, 29, 25, 55, 82, 110, 1654, 854
INVAR-3, Run: 066, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1500, 64, 64, 1220, 55, 35, 20, 55, 82, 111, 1291, 672
INVAR-3, Run: 067, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1982, 57, 57, 1702, 55, 33, 22, 55, 82, 111, 1097, 575
INVAR-3, Run: 068, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1706, 33, 33, 1426, 55, 39, 16, 55, 82, 111, 1355, 704
INVAR-3, Run: 069, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1815, 37, 37, 1535, 55, 39, 16, 55, 82, 111, 2133, 1093
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 561, 45, 43, 561, 55, 28, 26, 54, 82, 110, 814, 434
INVAR-3, Run: 071, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 719, 30, 30, 719, 55, 35, 19, 55, 82, 110, 1806, 930
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 886, 45, 43, 886, 55, 33, 21, 54, 82, 110, 1104, 579
INVAR-3, Run: 073, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 878, 27, 27, 878, 55, 37, 17, 55, 82, 110, 832, 443
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 631, 43, 41, 631, 55, 30, 24, 54, 82, 110, 2050, 1052
INVAR-3, Run: 075, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1097, 41, 41, 817, 55, 24, 31, 55, 82, 111, 1287, 670
INVAR-3, Run: 076, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1661, 40, 40, 1381, 55, 33, 22, 55, 82, 111, 1867, 960
INVAR-3, Run: 077, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 955, 44, 44, 955, 55, 35, 19, 55, 82, 110, 2296, 1175
INVAR-3, Run: 078, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 935, 34, 34, 935, 55, 31, 23, 55, 82, 110, 2154, 1104
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 927, 45, 43, 927, 55, 29, 25, 54, 82, 110, 964, 509
INVAR-3, Run: 080, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 747, 35, 35, 747, 55, 34, 20, 55, 82, 110, 1068, 561
INVAR-3, Run: 081, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 859, 39, 39, 859, 55, 37, 17, 55, 82, 110, 562, 308
INVAR-3, Run: 082, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1113, 29, 29, 1113, 55, 39, 15, 55, 82, 110, 1064, 559
INVAR-3, Run: 083, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 982, 28, 28, 702, 55, 36, 19, 55, 82, 111, 861, 457
INVAR-3, Run: 084, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1018, 31, 31, 738, 55, 34, 21, 55, 82, 111, 1075, 564
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 998, 28, 26, 998, 55, 33, 21, 54, 82, 110, 1200, 627
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 894, 56, 54, 894, 55, 29, 25, 54, 82, 110, 1862, 958
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 890, 33, 31, 890, 55, 40, 14, 54, 82, 110, 2896, 1475
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1597, 32, 30, 1597, 55, 31, 23, 54, 82, 110, 2158, 1106
INVAR-3, Run: 089, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1058, 38, 38, 1058, 55, 34, 20, 55, 82, 110, 1164, 609
INVAR-3, Run: 090, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1075, 42, 42, 1075, 55, 40, 14, 55, 82, 110, 1118, 586
INVAR-3, Run: 091, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1343, 27, 27, 1343, 55, 28, 26, 55, 82, 110, 860, 457
INVAR-3, Run: 092, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1056, 40, 40, 776, 55, 30, 25, 55, 82, 111, 827, 440
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1014, 26, 24, 1014, 55, 32, 22, 54, 82, 110, 1478, 766
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1441, 48, 46, 1441, 55, 39, 15, 54, 82, 110, 1544, 799
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 925, 31, 29, 925, 55, 31, 23, 54, 82, 110, 1194, 624
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 54, 110, 1234, 38, 36, 1234, 55, 38, 16, 54, 82, 110, 1786, 920
INVAR-3, Run: 097, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1263, 42, 42, 983, 55, 29, 26, 55, 82, 111, 961, 507
INVAR-3, Run: 098, P, 2, 0, 0, 1, 0, 0, 1, 0, 280, 280, 0, 0, 53, 111, 1216, 38, 38, 936, 55, 35, 20, 55, 82, 111, 1587, 820
INVAR-3, Run: 099, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 1131, 39, 39, 1131, 55, 39, 15, 55, 82, 110, 1224, 639
INVAR-3, Run: 100, P, 1, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 54, 110, 901, 39, 39, 901, 55, 36, 18, 55, 82, 110, 1306, 680
INVAR-4, Run: 001, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 270, 14, 14, 200, 13, 8, 5, 13, 19, 27, 179, 95
INVAR-4, Run: 002, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 150, 4, 4, 80, 13, 11, 2, 13, 19, 27, 149, 80
INVAR-4, Run: 003, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 141, 5, 5, 71, 13, 11, 2, 13, 19, 27, 51, 31
INVAR-4, Run: 004, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 41, 3, 3, 41, 14, 10, 3, 14, 19, 28, 64, 37
INVAR-4, Run: 005, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 272, 6, 6, 202, 13, 8, 5, 13, 19, 27, 121, 66
INVAR-4, Run: 006, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 85, 12, 12, 85, 13, 8, 4, 13, 19, 26, 130, 71
INVAR-4, Run: 007, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 168, 5, 5, 98, 13, 9, 4, 13, 19, 27, 163, 87
INVAR-4, Run: 008, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 59, 12, 12, 59, 13, 8, 4, 13, 19, 26, 66, 39
INVAR-4, Run: 009, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 216, 9, 9, 216, 13, 7, 5, 13, 19, 26, 110, 61
INVAR-4, Run: 010, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 81, 3, 3, 81, 13, 10, 2, 13, 19, 26, 154, 83
INVAR-4, Run: 011, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 117, 16, 16, 117, 13, 6, 6, 13, 19, 26, 186, 99
INVAR-4, Run: 012, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 247, 10, 10, 177, 13, 8, 5, 13, 19, 27, 167, 89
INVAR-4, Run: 013, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 25, 11, 11, 25, 13, 6, 6, 13, 19, 26, 126, 69
INVAR-4, Run: 014, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 122, 20, 20, 52, 13, 5, 8, 13, 19, 27, 221, 116
INVAR-4, Run: 015, P, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 76, 15, 13, 76, 14, 8, 5, 13, 19, 28, 178, 94
INVAR-4, Run: 016, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 213, 8, 8, 143, 13, 11, 2, 13, 19, 27, 31, 21
INVAR-4, Run: 017, P, 4, 0, 1, 1, 0, 0, 1, 0, 78, 78, 0, 0, 10, 29, 167, 10, 10, 89, 14, 8, 6, 14, 19, 29, 69, 39
INVAR-4, Run: 018, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 64, 11, 11, 64, 13, 9, 3, 13, 19, 26, 154, 83
INVAR-4, Run: 019, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 210, 6, 6, 140, 13, 12, 1, 13, 19, 27, 195, 103
INVAR-4, Run: 020, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 69, 4, 4, 69, 13, 8, 4, 13, 19, 26, 102, 57
INVAR-4, Run: 021, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 124, 13, 13, 54, 13, 11, 2, 13, 19, 27, 131, 71
INVAR-4, Run: 022, P, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 118, 16, 14, 118, 14, 8, 5, 13, 19, 28, 66, 38
INVAR-4, Run: 023, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 281, 15, 15, 211, 13, 9, 4, 13, 19, 27, 93, 52
INVAR-4, Run: 024, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 189, 4, 4, 119, 13, 11, 2, 13, 19, 27, 129, 70
INVAR-4, Run: 025, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 193, 11, 11, 123, 13, 7, 6, 13, 19, 27, 79, 45
INVAR-4, Run: 026, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 172, 15, 15, 102, 13, 13, 0, 13, 19, 27, 61, 36
INVAR-4, Run: 027, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 138, 8, 8, 138, 14, 12, 1, 14, 19, 28, 88, 49
INVAR-4, Run: 028, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 280, 10, 10, 210, 13, 5, 8, 13, 19, 27, 171, 91
INVAR-4, Run: 029, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 51, 5, 5, 51, 13, 9, 3, 13, 19, 26, 62, 37
INVAR-4, Run: 030, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 223, 10, 10, 223, 14, 7, 6, 14, 19, 28, 182, 96
INVAR-4, Run: 031, P, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 70, 14, 12, 70, 14, 6, 7, 13, 19, 28, 126, 68
INVAR-4, Run: 032, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 154, 3, 3, 84, 13, 11, 2, 13, 19, 27, 135, 73
INVAR-4, Run: 033, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 300, 15, 15, 230, 13, 6, 7, 13, 19, 27, 141, 76
INVAR-4, Run: 034, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 234, 17, 17, 164, 13, 9, 4, 13, 19, 27, 189, 100
INVAR-4, Run: 035, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 108, 9, 9, 108, 13, 7, 5, 13, 19, 26, 112, 62
INVAR-4, Run: 036, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 251, 8, 8, 181, 13, 8, 5, 13, 19, 27, 97, 54
INVAR-4, Run: 037, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 136, 12, 12, 66, 13, 8, 5, 13, 19, 27, 161, 86
