Input Number, Run_Number, Result@ 100, B, F, X1, A, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 073, P, 0, 1, 0, 1, 0, 1, 0, 160, 160, 0, 0, 26, 0, 53, 858, 13, 13, 698, 26, 20, 6, 26, 26, 53, 877, 438
INVAR-5, Run: 074, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 716, 19, 19, 553, 26, 15, 11, 26, 23, 53, 448, 222
INVAR-5, Run: 075, F, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 1086, 27, 27, 924, 26, 15, 11, 26, 24, 53, 437, 217
INVAR-5, Run: 076, F, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 759, 20, 20, 595, 26, 17, 9, 26, 22, 53, 379, 187
INVAR-5, Run: 077, F, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 920, 34, 34, 754, 26, 20, 6, 26, 20, 53, 665, 329
INVAR-5, Run: 078, F, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 765, 27, 27, 600, 26, 12, 14, 26, 21, 53, 430, 212
INVAR-5, Run: 079, F, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 647, 10, 10, 483, 26, 20, 6, 26, 22, 53, 617, 306
INVAR-5, Run: 080, F, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 717, 12, 12, 552, 26, 13, 13, 26, 21, 53, 378, 186
INVAR-5, Run: 081, F, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 912, 16, 16, 748, 26, 19, 7, 26, 22, 53, 579, 287
INVAR-5, Run: 082, F, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 1382, 19, 19, 1220, 26, 16, 10, 26, 24, 53, 665, 331
INVAR-5, Run: 083, P, 0, 1, 0, 1, 0, 1, 0, 160, 160, 0, 0, 26, 0, 53, 683, 14, 14, 523, 26, 16, 10, 26, 26, 53, 407, 203
INVAR-5, Run: 084, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 807, 17, 17, 644, 26, 16, 10, 26, 23, 53, 484, 240
INVAR-5, Run: 085, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 569, 22, 22, 406, 26, 19, 7, 26, 23, 53, 320, 158
INVAR-5, Run: 086, F, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 469, 19, 19, 307, 26, 15, 11, 26, 24, 53, 515, 256
INVAR-5, Run: 087, F, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 825, 10, 10, 659, 26, 16, 10, 26, 20, 53, 611, 302
INVAR-5, Run: 088, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 915, 15, 15, 752, 26, 10, 16, 26, 23, 53, 468, 232
INVAR-5, Run: 089, F, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 802, 16, 16, 638, 26, 17, 9, 26, 22, 53, 429, 212
INVAR-5, Run: 090, F, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 779, 12, 12, 615, 26, 16, 10, 26, 22, 53, 431, 213
INVAR-5, Run: 091, F, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 829, 17, 17, 663, 26, 12, 14, 26, 20, 53, 451, 222
INVAR-5, Run: 092, F, 0, 1, 0, 1, 0, 1, 0, 169, 169, 0, 0, 26, 9, 53, 765, 20, 20, 596, 26, 18, 8, 26, 17, 53, 424, 207
INVAR-5, Run: 093, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 655, 18, 18, 492, 26, 15, 11, 26, 23, 53, 490, 243
INVAR-5, Run: 094, F, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 794, 13, 13, 628, 26, 15, 11, 26, 20, 53, 533, 263
INVAR-5, Run: 095, F, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 1010, 9, 9, 848, 26, 23, 3, 26, 24, 53, 501, 249
INVAR-5, Run: 096, F, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 770, 22, 22, 604, 26, 14, 12, 26, 20, 53, 361, 177
INVAR-5, Run: 097, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 654, 16, 16, 491, 26, 14, 12, 26, 23, 53, 782, 389
INVAR-5, Run: 098, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 716, 15, 15, 553, 26, 20, 6, 26, 23, 53, 482, 239
INVAR-5, Run: 099, F, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 747, 15, 15, 584, 26, 18, 8, 26, 23, 53, 578, 287
INVAR-5, Run: 100, F, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 956, 32, 32, 790, 26, 23, 3, 26, 20, 53, 385, 189
INVAR-6, Run: 001, F, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 3650, 54, 54, 3111, 87, 63, 24, 87, 74, 175, 2368, 1177
INVAR-6, Run: 002, F, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 4684, 46, 46, 4145, 87, 54, 33, 87, 74, 175, 3832, 1909
INVAR-6, Run: 003, F, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 4719, 64, 64, 4180, 87, 50, 37, 87, 74, 175, 4474, 2230
INVAR-6, Run: 004, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4018, 53, 53, 3481, 87, 62, 25, 87, 76, 175, 2614, 1301
INVAR-6, Run: 005, F, 0, 1, 0, 1, 0, 1, 0, 540, 540, 0, 0, 87, 14, 175, 6191, 63, 63, 5651, 87, 49, 38, 87, 73, 175, 4127, 2056
INVAR-6, Run: 006, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5105, 60, 60, 4571, 87, 59, 28, 87, 79, 175, 2649, 1320
INVAR-6, Run: 007, F, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 5242, 67, 67, 4704, 87, 65, 22, 87, 75, 175, 3463, 1725
INVAR-6, Run: 008, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 3688, 43, 43, 3155, 87, 54, 33, 87, 80, 175, 3384, 1688
INVAR-6, Run: 009, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5327, 75, 75, 4791, 87, 50, 37, 87, 77, 175, 3811, 1900
INVAR-6, Run: 010, F, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 4366, 48, 48, 3827, 87, 58, 29, 87, 74, 175, 2752, 1369
INVAR-6, Run: 011, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4621, 63, 63, 4087, 87, 51, 36, 87, 79, 175, 3191, 1591
INVAR-6, Run: 012, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 6485, 68, 68, 5952, 87, 49, 38, 87, 80, 175, 4088, 2040
INVAR-6, Run: 013, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5445, 42, 42, 4910, 87, 58, 29, 87, 78, 175, 3774, 1882
INVAR-6, Run: 014, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4272, 49, 49, 3736, 87, 62, 25, 87, 77, 175, 3199, 1594
INVAR-6, Run: 015, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 3973, 54, 54, 3439, 87, 49, 38, 87, 79, 175, 3869, 1930
INVAR-6, Run: 016, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4256, 66, 66, 3723, 87, 53, 34, 87, 80, 175, 2950, 1471
INVAR-6, Run: 017, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5730, 69, 69, 5194, 87, 54, 33, 87, 77, 175, 2613, 1301
INVAR-6, Run: 018, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 3825, 68, 68, 3293, 87, 57, 30, 87, 81, 175, 2927, 1460
INVAR-6, Run: 019, F, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 3837, 73, 73, 3306, 87, 45, 42, 87, 82, 175, 2890, 1442
INVAR-6, Run: 020, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 5028, 62, 62, 4491, 87, 56, 31, 87, 76, 175, 3234, 1611
INVAR-6, Run: 021, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4121, 51, 51, 3585, 87, 49, 38, 87, 77, 175, 3473, 1731
INVAR-6, Run: 022, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4735, 62, 62, 4202, 87, 50, 37, 87, 80, 175, 4538, 2265
INVAR-6, Run: 023, F, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 5010, 61, 61, 4472, 87, 57, 30, 87, 75, 175, 3431, 1709
INVAR-6, Run: 024, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4573, 63, 63, 4039, 87, 57, 30, 87, 79, 175, 2945, 1468
INVAR-6, Run: 025, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 5158, 64, 64, 4621, 87, 49, 38, 87, 76, 175, 3134, 1561
INVAR-6, Run: 026, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4363, 48, 48, 3831, 87, 52, 35, 87, 81, 175, 4217, 2105
INVAR-6, Run: 027, F, 0, 1, 0, 1, 0, 1, 0, 528, 528, 0, 0, 87, 2, 175, 4463, 50, 50, 3935, 87, 57, 30, 87, 85, 175, 4323, 2160
INVAR-6, Run: 028, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 3927, 53, 53, 3394, 87, 49, 38, 87, 80, 175, 4118, 2055
INVAR-6, Run: 029, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 5082, 75, 75, 4549, 87, 46, 41, 87, 80, 175, 3348, 1670
INVAR-6, Run: 030, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4831, 55, 55, 4295, 87, 58, 29, 87, 77, 175, 3493, 1741
INVAR-6, Run: 031, F, 0, 1, 0, 1, 0, 1, 0, 528, 528, 0, 0, 87, 2, 175, 5106, 41, 41, 4578, 87, 54, 33, 87, 85, 175, 2761, 1379
INVAR-6, Run: 032, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 5423, 69, 69, 4891, 87, 58, 29, 87, 81, 175, 3677, 1835
INVAR-6, Run: 033, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4215, 67, 67, 3682, 87, 56, 31, 87, 80, 175, 3072, 1532
INVAR-6, Run: 034, F, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 4774, 53, 53, 4236, 87, 55, 32, 87, 75, 175, 3377, 1682
INVAR-6, Run: 035, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 6972, 49, 49, 6437, 87, 64, 23, 87, 78, 175, 3050, 1520
INVAR-6, Run: 036, F, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 3537, 49, 49, 3006, 87, 53, 34, 87, 82, 175, 2714, 1354
INVAR-6, Run: 037, F, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 4524, 70, 70, 3986, 87, 49, 38, 87, 75, 175, 4035, 2011
INVAR-6, Run: 038, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 3608, 72, 72, 3075, 87, 47, 40, 87, 80, 175, 4224, 2108
INVAR-6, Run: 039, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 3915, 81, 81, 3378, 87, 46, 41, 87, 76, 175, 3214, 1601
INVAR-6, Run: 040, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 3884, 37, 37, 3350, 87, 55, 32, 87, 79, 175, 2725, 1358
INVAR-6, Run: 041, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5102, 47, 47, 4567, 87, 58, 29, 87, 78, 175, 3700, 1845
INVAR-6, Run: 042, F, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 4396, 53, 53, 3857, 87, 58, 29, 87, 74, 175, 2332, 1159
INVAR-6, Run: 043, F, 0, 1, 0, 1, 0, 1, 0, 529, 529, 0, 0, 87, 3, 175, 4722, 56, 56, 4193, 87, 57, 30, 87, 84, 175, 3316, 1656
INVAR-6, Run: 044, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4446, 69, 69, 3912, 87, 44, 43, 87, 79, 175, 3101, 1546
INVAR-6, Run: 045, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4105, 34, 34, 3568, 87, 59, 28, 87, 76, 175, 2918, 1453
INVAR-6, Run: 046, F, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 4632, 50, 50, 4101, 87, 45, 42, 87, 82, 175, 3248, 1621
INVAR-6, Run: 047, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4278, 50, 50, 3741, 87, 60, 27, 87, 76, 175, 4244, 2116
INVAR-6, Run: 048, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4931, 60, 60, 4395, 87, 58, 29, 87, 77, 175, 3807, 1898
INVAR-6, Run: 049, F, 0, 1, 0, 1, 0, 1, 0, 540, 540, 0, 0, 87, 14, 175, 5369, 54, 54, 4829, 87, 61, 26, 87, 73, 175, 3019, 1502
INVAR-6, Run: 050, F, 0, 1, 0, 1, 0, 1, 0, 540, 540, 0, 0, 87, 14, 175, 5497, 57, 57, 4957, 87, 57, 30, 87, 73, 175, 2963, 1474
INVAR-6, Run: 051, F, 0, 1, 0, 1, 0, 1, 0, 529, 529, 0, 0, 87, 3, 175, 4059, 73, 73, 3530, 87, 62, 25, 87, 84, 175, 4256, 2126
INVAR-6, Run: 052, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4987, 52, 52, 4450, 87, 57, 30, 87, 76, 175, 2698, 1343
INVAR-6, Run: 053, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4884, 69, 69, 4351, 87, 54, 33, 87, 80, 175, 4430, 2211
INVAR-6, Run: 054, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4429, 62, 62, 3895, 87, 52, 35, 87, 79, 175, 2781, 1386
INVAR-6, Run: 055, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5665, 68, 68, 5129, 87, 58, 29, 87, 77, 175, 2747, 1368
INVAR-6, Run: 056, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 5045, 52, 52, 4512, 87, 57, 30, 87, 80, 175, 3448, 1720
INVAR-6, Run: 057, F, 0, 1, 0, 1, 0, 1, 0, 530, 530, 0, 0, 87, 4, 175, 4499, 53, 53, 3969, 87, 55, 32, 87, 83, 175, 2859, 1427
INVAR-6, Run: 058, F, 0, 1, 0, 1, 0, 1, 0, 527, 527, 0, 0, 87, 1, 175, 4421, 70, 70, 3894, 87, 54, 33, 87, 86, 175, 3774, 1886
INVAR-6, Run: 059, F, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 5097, 67, 67, 4566, 87, 49, 38, 87, 82, 175, 3414, 1704
INVAR-6, Run: 060, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 5344, 82, 82, 4812, 87, 53, 34, 87, 81, 175, 3771, 1882
INVAR-6, Run: 061, F, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 5018, 42, 42, 4480, 87, 59, 28, 87, 75, 175, 3205, 1596
INVAR-6, Run: 062, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5850, 57, 57, 5316, 87, 53, 34, 87, 79, 175, 3127, 1559
INVAR-6, Run: 063, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5636, 54, 54, 5101, 87, 60, 27, 87, 78, 175, 3364, 1677
INVAR-6, Run: 064, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 3561, 53, 53, 3024, 87, 58, 29, 87, 76, 175, 2804, 1396
INVAR-6, Run: 065, F, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 6057, 50, 50, 5518, 87, 55, 32, 87, 74, 175, 3244, 1615
INVAR-6, Run: 066, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 3632, 59, 59, 3100, 87, 57, 30, 87, 81, 175, 3259, 1626
INVAR-6, Run: 067, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5629, 73, 73, 5094, 87, 51, 36, 87, 78, 175, 3568, 1779
INVAR-6, Run: 068, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4340, 67, 67, 3806, 87, 51, 36, 87, 79, 175, 3141, 1566
INVAR-6, Run: 069, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5102, 62, 62, 4566, 87, 63, 24, 87, 77, 175, 3581, 1785
INVAR-6, Run: 070, F, 0, 1, 0, 1, 0, 1, 0, 530, 530, 0, 0, 87, 4, 175, 3895, 56, 56, 3365, 87, 63, 24, 87, 83, 175, 3375, 1685
INVAR-6, Run: 071, F, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 5540, 61, 61, 5002, 87, 52, 35, 87, 75, 175, 3361, 1674
INVAR-6, Run: 072, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4591, 51, 51, 4058, 87, 46, 41, 87, 80, 175, 2772, 1382
INVAR-6, Run: 073, F, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 4689, 67, 67, 4158, 87, 54, 33, 87, 82, 175, 3028, 1511
INVAR-6, Run: 074, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4378, 62, 62, 3846, 87, 54, 33, 87, 81, 175, 3593, 1793
INVAR-6, Run: 075, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4738, 60, 60, 4203, 87, 52, 35, 87, 78, 175, 3448, 1719
INVAR-6, Run: 076, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 3579, 50, 50, 3046, 87, 57, 30, 87, 80, 175, 2878, 1435
INVAR-6, Run: 077, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5567, 65, 65, 5032, 87, 64, 23, 87, 78, 175, 2978, 1484
INVAR-6, Run: 078, F, 0, 1, 0, 1, 0, 1, 0, 540, 540, 0, 0, 87, 14, 175, 3883, 51, 51, 3343, 87, 54, 33, 87, 73, 175, 3083, 1534
INVAR-6, Run: 079, F, 0, 1, 0, 1, 0, 1, 0, 544, 544, 0, 0, 87, 18, 175, 4882, 63, 63, 4338, 87, 57, 30, 87, 69, 175, 3411, 1696
INVAR-6, Run: 080, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 5102, 56, 56, 4570, 87, 61, 26, 87, 81, 175, 2701, 1347
INVAR-6, Run: 081, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 5164, 57, 57, 4627, 87, 62, 25, 87, 76, 175, 3118, 1553
INVAR-6, Run: 082, F, 0, 1, 0, 1, 0, 1, 0, 527, 527, 0, 0, 87, 1, 175, 4578, 59, 59, 4051, 87, 51, 36, 87, 86, 175, 4292, 2145
INVAR-6, Run: 083, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4894, 57, 57, 4360, 87, 49, 38, 87, 79, 175, 3309, 1650
INVAR-6, Run: 084, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4861, 42, 42, 4329, 87, 60, 27, 87, 81, 175, 3495, 1744
INVAR-6, Run: 085, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 3836, 52, 52, 3300, 87, 57, 30, 87, 77, 175, 4375, 2182
INVAR-6, Run: 086, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 6220, 61, 61, 5683, 87, 58, 29, 87, 76, 175, 2786, 1387
INVAR-6, Run: 087, F, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 3970, 50, 50, 3431, 87, 52, 35, 87, 74, 175, 2920, 1453
INVAR-6, Run: 088, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4754, 54, 54, 4221, 87, 58, 29, 87, 80, 175, 3106, 1549
INVAR-6, Run: 089, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 6623, 61, 61, 6091, 87, 51, 36, 87, 81, 175, 3749, 1871
INVAR-6, Run: 090, F, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5584, 54, 54, 5050, 87, 61, 26, 87, 79, 175, 4049, 2020
INVAR-6, Run: 091, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 3543, 60, 60, 3006, 87, 53, 34, 87, 76, 175, 2696, 1342
INVAR-6, Run: 092, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 6574, 53, 53, 6038, 87, 57, 30, 87, 77, 175, 2605, 1297
INVAR-6, Run: 093, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4736, 55, 55, 4200, 87, 60, 27, 87, 77, 175, 2793, 1391
INVAR-6, Run: 094, F, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 3288, 87, 87, 2757, 87, 50, 37, 87, 82, 175, 2710, 1352
INVAR-6, Run: 095, F, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4737, 66, 66, 4204, 87, 49, 38, 87, 80, 175, 2680, 1336
INVAR-6, Run: 096, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 6219, 66, 66, 5687, 87, 46, 41, 87, 81, 175, 3213, 1603
INVAR-6, Run: 097, F, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4757, 57, 57, 4221, 87, 64, 23, 87, 77, 175, 2715, 1352
INVAR-6, Run: 098, F, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5580, 56, 56, 5045, 87, 64, 23, 87, 78, 175, 3840, 1915
INVAR-6, Run: 099, F, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 5162, 59, 59, 4630, 87, 48, 39, 87, 81, 175, 3217, 1605
INVAR-6, Run: 100, F, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4535, 51, 51, 3998, 87, 63, 24, 87, 76, 175, 3678, 1833
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
