Input Number, Run_Number, Result@ 100, X, XP, Z, YP
20, Run: 064, E, 0, 0, 105, 14
20, Run: 065, E, 0, 0, 96, 5
20, Run: 066, E, 0, 0, 124, 33
20, Run: 067, E, 0, 0, 108, 17
20, Run: 068, E, 0, 0, 95, 4
20, Run: 069, E, 0, 10, 91, 0
20, Run: 070, E, 0, 0, 103, 12
20, Run: 071, E, 0, 0, 98, 7
20, Run: 072, E, 0, 4, 91, 0
20, Run: 073, E, 0, 0, 110, 19
20, Run: 074, E, 0, 0, 121, 30
20, Run: 075, E, 0, 0, 94, 3
20, Run: 076, E, 0, 0, 131, 40
20, Run: 077, E, 0, 0, 100, 9
20, Run: 078, E, 0, 0, 105, 14
20, Run: 079, E, 0, 0, 98, 7
20, Run: 080, E, 0, 0, 110, 19
20, Run: 081, E, 0, 1, 91, 0
20, Run: 082, E, 0, 0, 91, 0
20, Run: 083, E, 0, 0, 98, 7
20, Run: 084, E, 0, 0, 102, 11
20, Run: 085, E, 0, 0, 91, 0
20, Run: 086, E, 0, 13, 91, 0
20, Run: 087, E, 0, 1, 91, 0
20, Run: 088, E, 0, 0, 97, 6
20, Run: 089, E, 0, 0, 110, 19
20, Run: 090, E, 0, 0, 103, 12
20, Run: 091, E, 0, 0, 99, 8
20, Run: 092, E, 0, 0, 98, 7
20, Run: 093, E, 0, 0, 102, 11
20, Run: 094, E, 0, 0, 94, 3
20, Run: 095, E, 0, 0, 97, 6
20, Run: 096, E, 0, 3, 91, 0
20, Run: 097, E, 0, 0, 98, 7
20, Run: 098, E, 0, 7, 91, 0
20, Run: 099, E, 0, 0, 93, 2
20, Run: 100, E, 0, 0, 116, 25
21, Run: 001, E, 0, 33, 133, 0
21, Run: 002, E, 0, 20, 133, 0
21, Run: 003, E, 0, 54, 133, 0
21, Run: 004, E, 0, 27, 133, 0
21, Run: 005, E, 0, 40, 133, 0
21, Run: 006, E, 0, 33, 133, 0
21, Run: 007, E, 0, 37, 133, 0
21, Run: 008, E, 0, 35, 133, 0
21, Run: 009, E, 0, 36, 133, 0
21, Run: 010, E, 0, 54, 133, 0
21, Run: 011, E, 0, 50, 133, 0
21, Run: 012, E, 0, 16, 133, 0
21, Run: 013, E, 0, 28, 133, 0
21, Run: 014, E, 0, 33, 133, 0
21, Run: 015, E, 0, 13, 133, 0
21, Run: 016, E, 0, 28, 133, 0
21, Run: 017, E, 0, 26, 133, 0
21, Run: 018, E, 0, 39, 133, 0
21, Run: 019, E, 0, 34, 133, 0
21, Run: 020, E, 0, 10, 133, 0
21, Run: 021, E, 0, 26, 133, 0
21, Run: 022, E, 0, 33, 133, 0
21, Run: 023, E, 0, 33, 133, 0
21, Run: 024, E, 0, 42, 133, 0
21, Run: 025, E, 0, 30, 133, 0
21, Run: 026, E, 0, 6, 133, 0
21, Run: 027, E, 0, 48, 133, 0
21, Run: 028, E, 0, 37, 133, 0
21, Run: 029, E, 0, 38, 133, 0
21, Run: 030, E, 0, 40, 133, 0
21, Run: 031, E, 0, 11, 133, 0
21, Run: 032, E, 0, 36, 133, 0
21, Run: 033, E, 0, 30, 133, 0
21, Run: 034, E, 0, 42, 133, 0
21, Run: 035, E, 0, 42, 133, 0
21, Run: 036, E, 0, 26, 133, 0
21, Run: 037, E, 0, 35, 133, 0
21, Run: 038, E, 0, 29, 133, 0
21, Run: 039, E, 0, 58, 133, 0
21, Run: 040, E, 0, 39, 133, 0
21, Run: 041, E, 0, 13, 133, 0
21, Run: 042, E, 0, 33, 133, 0
21, Run: 043, E, 0, 28, 133, 0
21, Run: 044, E, 0, 26, 133, 0
21, Run: 045, E, 0, 46, 133, 0
21, Run: 046, E, 0, 42, 133, 0
21, Run: 047, E, 0, 43, 133, 0
21, Run: 048, E, 0, 31, 133, 0
21, Run: 049, E, 0, 26, 133, 0
21, Run: 050, E, 0, 40, 133, 0
21, Run: 051, E, 0, 38, 133, 0
21, Run: 052, E, 0, 38, 133, 0
21, Run: 053, E, 0, 18, 133, 0
21, Run: 054, E, 0, 42, 133, 0
21, Run: 055, E, 0, 20, 133, 0
21, Run: 056, E, 0, 38, 133, 0
21, Run: 057, E, 0, 42, 133, 0
21, Run: 058, E, 0, 46, 133, 0
21, Run: 059, E, 0, 26, 133, 0
21, Run: 060, E, 0, 14, 133, 0
21, Run: 061, E, 0, 41, 133, 0
21, Run: 062, E, 0, 26, 133, 0
21, Run: 063, E, 0, 45, 133, 0
21, Run: 064, E, 0, 24, 133, 0
21, Run: 065, E, 0, 50, 133, 0
21, Run: 066, E, 0, 29, 133, 0
21, Run: 067, E, 0, 27, 133, 0
21, Run: 068, E, 0, 33, 133, 0
21, Run: 069, E, 0, 24, 133, 0
21, Run: 070, E, 0, 43, 133, 0
21, Run: 071, E, 0, 30, 133, 0
21, Run: 072, E, 0, 26, 133, 0
21, Run: 073, E, 0, 40, 133, 0
21, Run: 074, E, 0, 42, 133, 0
21, Run: 075, E, 0, 47, 133, 0
21, Run: 076, E, 0, 19, 133, 0
21, Run: 077, E, 0, 36, 133, 0
21, Run: 078, E, 0, 36, 133, 0
21, Run: 079, E, 0, 18, 133, 0
21, Run: 080, E, 0, 34, 133, 0
21, Run: 081, E, 0, 36, 133, 0
21, Run: 082, E, 0, 30, 133, 0
21, Run: 083, E, 0, 51, 133, 0
21, Run: 084, E, 0, 27, 133, 0
21, Run: 085, E, 0, 51, 133, 0
21, Run: 086, E, 0, 44, 133, 0
21, Run: 087, E, 0, 36, 133, 0
21, Run: 088, E, 0, 34, 133, 0
21, Run: 089, E, 0, 38, 133, 0
21, Run: 090, E, 0, 45, 133, 0
21, Run: 091, E, 0, 31, 133, 0
21, Run: 092, E, 0, 44, 133, 0
21, Run: 093, E, 0, 24, 133, 0
21, Run: 094, E, 0, 33, 133, 0
21, Run: 095, E, 0, 33, 133, 0
21, Run: 096, E, 0, 36, 133, 0
21, Run: 097, E, 0, 31, 133, 0
21, Run: 098, E, 0, 35, 133, 0
21, Run: 099, E, 0, 30, 133, 0
21, Run: 100, E, 0, 34, 133, 0
22, Run: 001, E, 0, 0, 104, 83
22, Run: 002, E, 0, 0, 98, 77
22, Run: 003, E, 0, 0, 105, 84
22, Run: 004, E, 0, 0, 105, 84
22, Run: 005, E, 0, 0, 105, 84
22, Run: 006, E, 0, 0, 103, 82
22, Run: 007, E, 0, 0, 108, 87
22, Run: 008, E, 0, 0, 111, 90
22, Run: 009, E, 0, 0, 99, 78
22, Run: 010, E, 0, 0, 100, 79
22, Run: 011, E, 0, 0, 114, 93
22, Run: 012, E, 0, 0, 97, 76
22, Run: 013, E, 0, 0, 98, 77
22, Run: 014, E, 0, 0, 104, 83
22, Run: 015, E, 0, 0, 116, 95
22, Run: 016, E, 0, 0, 103, 82
22, Run: 017, E, 0, 0, 104, 83
22, Run: 018, E, 0, 0, 103, 82
22, Run: 019, E, 0, 0, 81, 60
22, Run: 020, E, 0, 0, 101, 80
22, Run: 021, E, 0, 0, 85, 64
22, Run: 022, E, 0, 0, 96, 75
22, Run: 023, E, 0, 0, 104, 83
22, Run: 024, E, 0, 0, 82, 61
22, Run: 025, E, 0, 0, 102, 81
22, Run: 026, E, 0, 0, 97, 76
22, Run: 027, E, 0, 0, 104, 83
22, Run: 028, E, 0, 0, 86, 65
22, Run: 029, E, 0, 0, 108, 87
22, Run: 030, E, 0, 0, 104, 83
22, Run: 031, E, 0, 0, 104, 83
22, Run: 032, E, 0, 0, 94, 73
22, Run: 033, E, 0, 0, 94, 73
22, Run: 034, E, 0, 0, 116, 95
22, Run: 035, E, 0, 0, 116, 95
22, Run: 036, E, 0, 0, 105, 84
22, Run: 037, E, 0, 0, 104, 83
22, Run: 038, E, 0, 0, 113, 92
22, Run: 039, E, 0, 0, 102, 81
22, Run: 040, E, 0, 0, 95, 74
22, Run: 041, E, 0, 0, 95, 74
22, Run: 042, E, 0, 0, 104, 83
22, Run: 043, E, 0, 0, 119, 98
22, Run: 044, E, 0, 0, 80, 59
22, Run: 045, E, 0, 0, 109, 88
22, Run: 046, E, 0, 0, 86, 65
22, Run: 047, E, 0, 0, 112, 91
22, Run: 048, E, 0, 0, 90, 69
22, Run: 049, E, 0, 0, 88, 67
22, Run: 050, E, 0, 0, 101, 80
22, Run: 051, E, 0, 0, 114, 93
22, Run: 052, E, 0, 0, 108, 87
22, Run: 053, E, 0, 0, 93, 72
22, Run: 054, E, 0, 0, 85, 64
22, Run: 055, E, 0, 0, 94, 73
22, Run: 056, E, 0, 0, 109, 88
22, Run: 057, E, 0, 0, 91, 70
22, Run: 058, E, 0, 0, 81, 60
22, Run: 059, E, 0, 0, 100, 79
22, Run: 060, E, 0, 0, 107, 86
22, Run: 061, E, 0, 0, 100, 79
22, Run: 062, E, 0, 0, 109, 88
22, Run: 063, E, 0, 0, 92, 71
22, Run: 064, E, 0, 0, 82, 61
22, Run: 065, E, 0, 0, 107, 86
22, Run: 066, E, 0, 0, 96, 75
22, Run: 067, E, 0, 0, 116, 95
22, Run: 068, E, 0, 0, 97, 76
22, Run: 069, E, 0, 0, 109, 88
22, Run: 070, E, 0, 0, 100, 79
22, Run: 071, E, 0, 0, 96, 75
22, Run: 072, E, 0, 0, 89, 68
22, Run: 073, E, 0, 0, 99, 78
22, Run: 074, E, 0, 0, 70, 49
22, Run: 075, E, 0, 0, 100, 79
22, Run: 076, E, 0, 0, 114, 93
22, Run: 077, E, 0, 0, 101, 80
22, Run: 078, E, 0, 0, 124, 103
22, Run: 079, E, 0, 0, 85, 64
22, Run: 080, E, 0, 0, 98, 77
22, Run: 081, E, 0, 0, 93, 72
22, Run: 082, E, 0, 0, 94, 73
22, Run: 083, E, 0, 0, 99, 78
22, Run: 084, E, 0, 0, 99, 78
22, Run: 085, E, 0, 0, 91, 70
22, Run: 086, E, 0, 0, 102, 81
22, Run: 087, E, 0, 0, 110, 89
22, Run: 088, E, 0, 0, 95, 74
22, Run: 089, E, 0, 0, 103, 82
22, Run: 090, E, 0, 0, 100, 79
22, Run: 091, E, 0, 0, 110, 89
22, Run: 092, E, 0, 0, 106, 85
22, Run: 093, E, 0, 0, 104, 83
22, Run: 094, E, 0, 0, 103, 82
22, Run: 095, E, 0, 0, 107, 86
22, Run: 096, E, 0, 0, 98, 77
22, Run: 097, E, 0, 0, 82, 61
22, Run: 098, E, 0, 0, 106, 85
22, Run: 099, E, 0, 0, 101, 80
22, Run: 100, E, 0, 0, 82, 61
23, Run: 001, E, 0, 0, 106, 49
23, Run: 002, E, 0, 0, 103, 46
23, Run: 003, E, 0, 0, 79, 22
23, Run: 004, E, 0, 0, 101, 44
23, Run: 005, E, 0, 0, 104, 47
23, Run: 006, E, 0, 0, 103, 46
23, Run: 007, E, 0, 0, 92, 35
23, Run: 008, E, 0, 0, 128, 71
23, Run: 009, E, 0, 0, 88, 31
23, Run: 010, E, 0, 0, 107, 50
23, Run: 011, E, 0, 0, 100, 43
23, Run: 012, E, 0, 0, 97, 40
23, Run: 013, E, 0, 0, 92, 35
23, Run: 014, E, 0, 0, 99, 42
23, Run: 015, E, 0, 0, 80, 23
23, Run: 016, E, 0, 0, 72, 15
23, Run: 017, E, 0, 0, 117, 60
23, Run: 018, E, 0, 0, 103, 46
23, Run: 019, E, 0, 0, 103, 46
23, Run: 020, E, 0, 0, 99, 42
23, Run: 021, E, 0, 0, 113, 56
23, Run: 022, E, 0, 0, 94, 37
23, Run: 023, E, 0, 0, 100, 43
23, Run: 024, E, 0, 0, 83, 26
23, Run: 025, E, 0, 0, 114, 57
23, Run: 026, E, 0, 0, 81, 24
23, Run: 027, E, 0, 0, 88, 31
23, Run: 028, E, 0, 0, 106, 49
23, Run: 029, E, 0, 0, 88, 31
23, Run: 030, E, 0, 0, 103, 46
23, Run: 031, E, 0, 0, 89, 32
23, Run: 032, E, 0, 0, 108, 51
23, Run: 033, E, 0, 0, 86, 29
23, Run: 034, E, 0, 0, 99, 42
23, Run: 035, E, 0, 0, 102, 45
23, Run: 036, E, 0, 0, 100, 43
23, Run: 037, E, 0, 0, 99, 42
23, Run: 038, E, 0, 0, 106, 49
23, Run: 039, E, 0, 0, 97, 40
23, Run: 040, E, 0, 0, 107, 50
23, Run: 041, E, 0, 0, 105, 48
23, Run: 042, E, 0, 0, 105, 48
23, Run: 043, E, 0, 0, 110, 53
23, Run: 044, E, 0, 0, 93, 36
23, Run: 045, E, 0, 0, 94, 37
23, Run: 046, E, 0, 0, 87, 30
23, Run: 047, E, 0, 0, 104, 47
23, Run: 048, E, 0, 0, 93, 36
23, Run: 049, E, 0, 0, 116, 59
23, Run: 050, E, 0, 0, 98, 41
23, Run: 051, E, 0, 0, 80, 23
23, Run: 052, E, 0, 0, 121, 64
23, Run: 053, E, 0, 0, 100, 43
23, Run: 054, E, 0, 0, 81, 24
23, Run: 055, E, 0, 0, 90, 33
23, Run: 056, E, 0, 0, 121, 64
23, Run: 057, E, 0, 0, 84, 27
23, Run: 058, E, 0, 0, 89, 32
23, Run: 059, E, 0, 0, 102, 45
23, Run: 060, E, 0, 0, 101, 44
23, Run: 061, E, 0, 0, 92, 35
23, Run: 062, E, 0, 0, 108, 51
23, Run: 063, E, 0, 0, 113, 56
23, Run: 064, E, 0, 0, 84, 27
23, Run: 065, E, 0, 0, 104, 47
23, Run: 066, E, 0, 0, 98, 41
23, Run: 067, E, 0, 0, 98, 41
23, Run: 068, E, 0, 0, 105, 48
23, Run: 069, E, 0, 0, 89, 32
23, Run: 070, E, 0, 0, 102, 45
23, Run: 071, E, 0, 0, 94, 37
23, Run: 072, E, 0, 0, 91, 34
23, Run: 073, E, 0, 0, 99, 42
23, Run: 074, E, 0, 0, 103, 46
23, Run: 075, E, 0, 0, 103, 46
23, Run: 076, E, 0, 0, 86, 29
23, Run: 077, E, 0, 0, 107, 50
23, Run: 078, E, 0, 0, 109, 52
23, Run: 079, E, 0, 0, 97, 40
23, Run: 080, E, 0, 0, 105, 48
23, Run: 081, E, 0, 0, 102, 45
23, Run: 082, E, 0, 0, 85, 28
23, Run: 083, E, 0, 0, 104, 47
23, Run: 084, E, 0, 0, 89, 32
23, Run: 085, E, 0, 0, 102, 45
23, Run: 086, E, 0, 0, 106, 49
23, Run: 087, E, 0, 0, 98, 41
23, Run: 088, E, 0, 0, 101, 44
23, Run: 089, E, 0, 0, 90, 33
23, Run: 090, E, 0, 0, 91, 34
23, Run: 091, E, 0, 0, 130, 73
23, Run: 092, E, 0, 0, 98, 41
23, Run: 093, E, 0, 0, 76, 19
23, Run: 094, E, 0, 0, 106, 49
23, Run: 095, E, 0, 0, 84, 27
23, Run: 096, E, 0, 0, 95, 38
23, Run: 097, E, 0, 0, 126, 69
23, Run: 098, E, 0, 0, 88, 31
23, Run: 099, E, 0, 0, 96, 39
23, Run: 100, E, 0, 0, 102, 45
24, Run: 001, E, 0, 58, 165, 0
24, Run: 002, E, 0, 67, 165, 0
24, Run: 003, E, 0, 54, 165, 0
24, Run: 004, E, 0, 65, 165, 0
24, Run: 005, E, 0, 65, 165, 0
24, Run: 006, E, 0, 57, 165, 0
24, Run: 007, E, 0, 61, 165, 0
24, Run: 008, E, 0, 67, 165, 0
24, Run: 009, E, 0, 67, 165, 0
24, Run: 010, E, 0, 57, 165, 0
24, Run: 011, E, 0, 49, 165, 0
24, Run: 012, E, 0, 66, 165, 0
24, Run: 013, E, 0, 62, 165, 0
24, Run: 014, E, 0, 66, 165, 0
24, Run: 015, E, 0, 54, 165, 0
24, Run: 016, E, 0, 58, 165, 0
24, Run: 017, E, 0, 65, 165, 0
24, Run: 018, E, 0, 61, 165, 0
24, Run: 019, E, 0, 65, 165, 0
24, Run: 020, E, 0, 60, 165, 0
24, Run: 021, E, 0, 64, 165, 0
24, Run: 022, E, 0, 61, 165, 0
24, Run: 023, E, 0, 50, 165, 0
24, Run: 024, E, 0, 77, 165, 0
24, Run: 025, E, 0, 82, 165, 0
24, Run: 026, E, 0, 62, 165, 0
24, Run: 027, E, 0, 73, 165, 0
24, Run: 028, E, 0, 55, 165, 0
24, Run: 029, E, 0, 66, 165, 0
24, Run: 030, E, 0, 64, 165, 0
24, Run: 031, E, 0, 67, 165, 0
24, Run: 032, E, 0, 69, 165, 0
24, Run: 033, E, 0, 67, 165, 0
24, Run: 034, E, 0, 61, 165, 0
24, Run: 035, E, 0, 73, 165, 0
24, Run: 036, E, 0, 81, 165, 0
24, Run: 037, E, 0, 65, 165, 0
24, Run: 038, E, 0, 52, 165, 0
24, Run: 039, E, 0, 58, 165, 0
24, Run: 040, E, 0, 55, 165, 0
24, Run: 041, E, 0, 71, 165, 0
24, Run: 042, E, 0, 81, 165, 0
24, Run: 043, E, 0, 57, 165, 0
24, Run: 044, E, 0, 51, 165, 0
24, Run: 045, E, 0, 69, 165, 0
24, Run: 046, E, 0, 80, 165, 0
24, Run: 047, E, 0, 75, 165, 0
24, Run: 048, E, 0, 61, 165, 0
24, Run: 049, E, 0, 75, 165, 0
24, Run: 050, E, 0, 75, 165, 0
24, Run: 051, E, 0, 52, 165, 0
24, Run: 052, E, 0, 53, 165, 0
24, Run: 053, E, 0, 66, 165, 0
24, Run: 054, E, 0, 55, 165, 0
24, Run: 055, E, 0, 66, 165, 0
24, Run: 056, E, 0, 67, 165, 0
24, Run: 057, E, 0, 58, 165, 0
24, Run: 058, E, 0, 63, 165, 0
24, Run: 059, E, 0, 60, 165, 0
24, Run: 060, E, 0, 63, 165, 0
24, Run: 061, E, 0, 72, 165, 0
24, Run: 062, E, 0, 72, 165, 0
24, Run: 063, E, 0, 53, 165, 0
24, Run: 064, E, 0, 55, 165, 0
24, Run: 065, E, 0, 42, 165, 0
24, Run: 066, E, 0, 52, 165, 0
24, Run: 067, E, 0, 61, 165, 0
24, Run: 068, E, 0, 52, 165, 0
24, Run: 069, E, 0, 69, 165, 0
24, Run: 070, E, 0, 83, 165, 0
24, Run: 071, E, 0, 70, 165, 0
24, Run: 072, E, 0, 67, 165, 0
24, Run: 073, E, 0, 67, 165, 0
24, Run: 074, E, 0, 58, 165, 0
24, Run: 075, E, 0, 56, 165, 0
24, Run: 076, E, 0, 68, 165, 0
24, Run: 077, E, 0, 54, 165, 0
24, Run: 078, E, 0, 81, 165, 0
24, Run: 079, E, 0, 61, 165, 0
24, Run: 080, E, 0, 87, 165, 0
24, Run: 081, E, 0, 68, 165, 0
24, Run: 082, E, 0, 63, 165, 0
24, Run: 083, E, 0, 70, 165, 0
24, Run: 084, E, 0, 75, 165, 0
24, Run: 085, E, 0, 61, 165, 0
24, Run: 086, E, 0, 72, 165, 0
24, Run: 087, E, 0, 68, 165, 0
24, Run: 088, E, 0, 72, 165, 0
24, Run: 089, E, 0, 44, 165, 0
24, Run: 090, E, 0, 77, 165, 0
24, Run: 091, E, 0, 60, 165, 0
24, Run: 092, E, 0, 62, 165, 0
24, Run: 093, E, 0, 65, 165, 0
24, Run: 094, E, 0, 72, 165, 0
24, Run: 095, E, 0, 64, 165, 0
24, Run: 096, E, 0, 72, 165, 0
24, Run: 097, E, 0, 39, 165, 0
24, Run: 098, E, 0, 41, 165, 0
24, Run: 099, E, 0, 54, 165, 0
24, Run: 100, E, 0, 66, 165, 0
25, Run: 001, E, 0, 0, 87, 87
25, Run: 002, E, 0, 0, 106, 106
25, Run: 003, E, 0, 0, 90, 90
25, Run: 004, E, 0, 0, 98, 98
25, Run: 005, E, 0, 0, 118, 118
25, Run: 006, E, 0, 0, 76, 76
25, Run: 007, E, 0, 0, 111, 111
25, Run: 008, E, 0, 0, 109, 109
25, Run: 009, E, 0, 0, 112, 112
25, Run: 010, E, 0, 0, 105, 105
25, Run: 011, E, 0, 0, 111, 111
25, Run: 012, E, 0, 0, 98, 98
25, Run: 013, E, 0, 0, 96, 96
25, Run: 014, E, 0, 0, 101, 101
25, Run: 015, E, 0, 0, 87, 87
25, Run: 016, E, 0, 0, 90, 90
25, Run: 017, E, 0, 0, 105, 105
25, Run: 018, E, 0, 0, 100, 100
25, Run: 019, E, 0, 0, 86, 86
25, Run: 020, E, 0, 0, 113, 113
25, Run: 021, E, 0, 0, 103, 103
25, Run: 022, E, 0, 0, 105, 105
25, Run: 023, E, 0, 0, 91, 91
25, Run: 024, E, 0, 0, 90, 90
25, Run: 025, E, 0, 0, 109, 109
25, Run: 026, E, 0, 0, 98, 98
25, Run: 027, E, 0, 0, 95, 95
25, Run: 028, E, 0, 0, 97, 97
25, Run: 029, E, 0, 0, 113, 113
25, Run: 030, E, 0, 0, 87, 87
25, Run: 031, E, 0, 0, 92, 92
25, Run: 032, E, 0, 0, 112, 112
25, Run: 033, E, 0, 0, 117, 117
25, Run: 034, E, 0, 0, 102, 102
25, Run: 035, E, 0, 0, 99, 99
25, Run: 036, E, 0, 0, 93, 93
25, Run: 037, E, 0, 0, 103, 103
25, Run: 038, E, 0, 0, 109, 109
25, Run: 039, E, 0, 0, 102, 102
25, Run: 040, E, 0, 0, 108, 108
25, Run: 041, E, 0, 0, 103, 103
25, Run: 042, E, 0, 0, 104, 104
25, Run: 043, E, 0, 0, 100, 100
25, Run: 044, E, 0, 0, 99, 99
25, Run: 045, E, 0, 0, 106, 106
25, Run: 046, E, 0, 0, 102, 102
25, Run: 047, E, 0, 0, 99, 99
25, Run: 048, E, 0, 0, 104, 104
25, Run: 049, E, 0, 0, 99, 99
25, Run: 050, E, 0, 0, 98, 98
25, Run: 051, E, 0, 0, 97, 97
25, Run: 052, E, 0, 0, 107, 107
25, Run: 053, E, 0, 0, 88, 88
25, Run: 054, E, 0, 0, 93, 93
25, Run: 055, E, 0, 0, 97, 97
25, Run: 056, E, 0, 0, 105, 105
25, Run: 057, E, 0, 0, 95, 95
25, Run: 058, E, 0, 0, 102, 102
25, Run: 059, E, 0, 0, 96, 96
25, Run: 060, E, 0, 0, 88, 88
25, Run: 061, E, 0, 0, 111, 111
25, Run: 062, E, 0, 0, 89, 89
25, Run: 063, E, 0, 0, 94, 94
25, Run: 064, E, 0, 0, 85, 85
25, Run: 065, E, 0, 0, 103, 103
25, Run: 066, E, 0, 0, 88, 88
25, Run: 067, E, 0, 0, 102, 102
25, Run: 068, E, 0, 0, 104, 104
25, Run: 069, E, 0, 0, 114, 114
25, Run: 070, E, 0, 0, 103, 103
25, Run: 071, E, 0, 0, 97, 97
25, Run: 072, E, 0, 0, 104, 104
25, Run: 073, E, 0, 0, 104, 104
25, Run: 074, E, 0, 0, 101, 101
25, Run: 075, E, 0, 0, 105, 105
25, Run: 076, E, 0, 0, 99, 99
25, Run: 077, E, 0, 0, 99, 99
25, Run: 078, E, 0, 0, 99, 99
25, Run: 079, E, 0, 0, 92, 92
25, Run: 080, E, 0, 0, 95, 95
25, Run: 081, E, 0, 0, 104, 104
25, Run: 082, E, 0, 0, 82, 82
25, Run: 083, E, 0, 0, 106, 106
25, Run: 084, E, 0, 0, 88, 88
25, Run: 085, E, 0, 0, 90, 90
25, Run: 086, E, 0, 0, 96, 96
25, Run: 087, E, 0, 0, 95, 95
25, Run: 088, E, 0, 0, 95, 95
25, Run: 089, E, 0, 0, 93, 93
25, Run: 090, E, 0, 0, 115, 115
25, Run: 091, E, 0, 0, 107, 107
25, Run: 092, E, 0, 0, 99, 99
25, Run: 093, E, 0, 0, 118, 118
25, Run: 094, E, 0, 0, 99, 99
25, Run: 095, E, 0, 0, 102, 102
25, Run: 096, E, 0, 0, 92, 92
25, Run: 097, E, 0, 0, 96, 96
25, Run: 098, E, 0, 0, 64, 64
25, Run: 099, E, 0, 0, 113, 113
25, Run: 100, E, 0, 0, 108, 108
26, Run: 001, E, 0, 0, 103, 103
26, Run: 002, E, 0, 0, 101, 101
26, Run: 003, E, 0, 0, 100, 100
26, Run: 004, E, 0, 0, 105, 105
26, Run: 005, E, 0, 0, 96, 96
26, Run: 006, E, 0, 0, 102, 102
26, Run: 007, E, 0, 0, 110, 110
26, Run: 008, E, 0, 0, 99, 99
26, Run: 009, E, 0, 0, 126, 126
26, Run: 010, E, 0, 0, 92, 92
26, Run: 011, E, 0, 0, 111, 111
26, Run: 012, E, 0, 0, 96, 96
26, Run: 013, E, 0, 0, 119, 119
26, Run: 014, E, 0, 0, 99, 99
26, Run: 015, E, 0, 0, 96, 96
26, Run: 016, E, 0, 0, 111, 111
26, Run: 017, E, 0, 0, 111, 111
26, Run: 018, E, 0, 0, 98, 98
26, Run: 019, E, 0, 0, 103, 103
26, Run: 020, E, 0, 0, 78, 78
26, Run: 021, E, 0, 0, 122, 122
26, Run: 022, E, 0, 0, 103, 103
26, Run: 023, E, 0, 0, 124, 124
26, Run: 024, E, 0, 0, 102, 102
26, Run: 025, E, 0, 0, 100, 100
26, Run: 026, E, 0, 0, 103, 103
26, Run: 027, E, 0, 0, 97, 97
26, Run: 028, E, 0, 0, 106, 106
26, Run: 029, E, 0, 0, 87, 87
26, Run: 030, E, 0, 0, 111, 111
26, Run: 031, E, 0, 0, 108, 108
26, Run: 032, E, 0, 0, 99, 99
26, Run: 033, E, 0, 0, 119, 119
26, Run: 034, E, 0, 0, 98, 98
26, Run: 035, E, 0, 0, 95, 95
26, Run: 036, E, 0, 0, 102, 102
26, Run: 037, E, 0, 0, 122, 122
26, Run: 038, E, 0, 0, 90, 90
26, Run: 039, E, 0, 0, 116, 116
26, Run: 040, E, 0, 0, 113, 113
26, Run: 041, E, 0, 0, 109, 109
26, Run: 042, E, 0, 0, 107, 107
26, Run: 043, E, 0, 0, 102, 102
26, Run: 044, E, 0, 0, 98, 98
26, Run: 045, E, 0, 0, 106, 106
26, Run: 046, E, 0, 0, 89, 89
26, Run: 047, E, 0, 0, 116, 116
26, Run: 048, E, 0, 0, 92, 92
26, Run: 049, E, 0, 0, 102, 102
26, Run: 050, E, 0, 0, 85, 85
26, Run: 051, E, 0, 0, 103, 103
26, Run: 052, E, 0, 0, 82, 82
26, Run: 053, E, 0, 0, 112, 112
26, Run: 054, E, 0, 0, 74, 74
26, Run: 055, E, 0, 0, 108, 108
26, Run: 056, E, 0, 0, 73, 73
26, Run: 057, E, 0, 0, 94, 94
26, Run: 058, E, 0, 0, 105, 105
26, Run: 059, E, 0, 0, 105, 105
26, Run: 060, E, 0, 0, 102, 102
26, Run: 061, E, 0, 0, 79, 79
26, Run: 062, E, 0, 0, 86, 86
26, Run: 063, E, 0, 0, 108, 108
26, Run: 064, E, 0, 0, 105, 105
26, Run: 065, E, 0, 0, 117, 117
26, Run: 066, E, 0, 0, 103, 103
26, Run: 067, E, 0, 0, 85, 85
26, Run: 068, E, 0, 0, 88, 88
26, Run: 069, E, 0, 0, 75, 75
26, Run: 070, E, 0, 0, 96, 96
26, Run: 071, E, 0, 0, 111, 111
26, Run: 072, E, 0, 0, 95, 95
26, Run: 073, E, 0, 0, 101, 101
26, Run: 074, E, 0, 0, 91, 91
26, Run: 075, E, 0, 0, 113, 113
26, Run: 076, E, 0, 0, 84, 84
26, Run: 077, E, 0, 0, 100, 100
26, Run: 078, E, 0, 0, 94, 94
26, Run: 079, E, 0, 0, 100, 100
26, Run: 080, E, 0, 0, 86, 86
26, Run: 081, E, 0, 0, 105, 105
26, Run: 082, E, 0, 0, 95, 95
26, Run: 083, E, 0, 0, 95, 95
26, Run: 084, E, 0, 0, 117, 117
26, Run: 085, E, 0, 0, 101, 101
26, Run: 086, E, 0, 0, 96, 96
26, Run: 087, E, 0, 0, 106, 106
26, Run: 088, E, 0, 0, 95, 95
26, Run: 089, E, 0, 0, 95, 95
26, Run: 090, E, 0, 0, 110, 110
26, Run: 091, E, 0, 0, 99, 99
26, Run: 092, E, 0, 0, 84, 84
26, Run: 093, E, 0, 0, 120, 120
26, Run: 094, E, 0, 0, 100, 100
26, Run: 095, E, 0, 0, 92, 92
26, Run: 096, E, 0, 0, 102, 102
26, Run: 097, E, 0, 0, 99, 99
26, Run: 098, E, 0, 0, 83, 83
