Input Number, Run_Number, Result@ 100, au, ACuAEX1, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-8, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 25, 0, 0, 0, 0, 0, 1, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 25, 0, 0, 25, 0, 0, 8, 4, 9, 5, 2, 1, 48, 2, 0, 24, 2, 27, 3, 1, 1, 0, 24, 1, 0, 5, 2, 7, 3, 1, 0, 0, 27, 0, 3, 0, 4, 1, 1, 45, 4, 1, 24, 8, 10, 29, 11, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 1, 0, 0, 0, 0, 0, 46, 24, 1, 0, 24, 1, 0, 19, 2, 22, 3, 4, 1, 46, 4, 0, 7, 2, 12, 3, 1, 1, 0, 25, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 6, 1, 7, 2, 1, 48, 2, 0, 9, 1, 2, 12, 3, 1, 1, 1, 1, 1, 15, 0, 6, 0, 75, 1, 0, 0, 0, 0, 0, 0, 0, 2, 29, 4, 31, 5, 1, 10, 0, 0, 75, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 097, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 151, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 23, 2, 0, 25, 0, 0, 11, 2, 13, 3, 1, 1, 49, 1, 0, 13, 6, 15, 7, 1, 1, 0, 25, 0, 0, 1, 0, 2, 1, 1, 0, 0, 26, 0, 6, 2, 7, 3, 1, 47, 3, 0, 8, 8, 0, 12, 1, 1, 1, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 25, 0, 0, 0, 0, 0, 1, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 20, 4, 1, 24, 1, 0, 6, 1, 13, 3, 2, 1, 47, 3, 0, 26, 12, 30, 13, 1, 1, 0, 25, 0, 0, 2, 0, 3, 1, 1, 0, 0, 18, 0, 2, 0, 3, 1, 1, 50, 0, 0, 19, 4, 7, 19, 7, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 099, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 151, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 48, 25, 0, 0, 23, 2, 0, 7, 2, 9, 3, 2, 1, 49, 0, 1, 13, 2, 15, 4, 1, 1, 0, 25, 0, 0, 10, 2, 11, 3, 1, 0, 0, 8, 0, 15, 0, 16, 1, 1, 46, 4, 0, 2, 1, 0, 7, 1, 1, 1, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 100, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 1, 151, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 24, 1, 0, 25, 0, 0, 13, 5, 14, 6, 0, 1, 48, 2, 0, 13, 3, 16, 4, 1, 1, 0, 25, 0, 0, 19, 3, 20, 4, 1, 0, 0, 3, 0, 22, 3, 23, 4, 1, 49, 1, 0, 4, 0, 1, 6, 2, 1, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 001, P, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 1, 0, 0, 0, 0, 0, 96, 46, 4, 0, 48, 2, 0, 18, 3, 25, 4, 4, 1, 95, 2, 0, 0, 0, 3, 1, 1, 1, 0, 47, 1, 0, 11, 1, 13, 2, 1, 1, 0, 4, 0, 12, 1, 13, 2, 1, 91, 6, 0, 26, 1, 8, 33, 9, 1, 1, 1, 1, 1, 20, 0, 9, 0, 145, 2, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 5, 2, 1, 28, 0, 0, 144, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 002, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96, 46, 4, 0, 49, 1, 0, 36, 12, 41, 13, 3, 1, 97, 3, 0, 15, 6, 19, 7, 1, 1, 1, 50, 0, 0, 0, 0, 1, 1, 1, 0, 0, 16, 0, 2, 0, 3, 1, 1, 93, 6, 1, 19, 4, 6, 27, 8, 1, 1, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 003, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 95, 46, 4, 0, 47, 3, 0, 0, 0, 7, 1, 5, 1, 98, 2, 0, 12, 3, 15, 4, 1, 1, 0, 49, 1, 0, 9, 1, 11, 2, 1, 0, 0, 3, 0, 31, 3, 32, 4, 1, 96, 4, 0, 4, 2, 0, 9, 1, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 004, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 50, 0, 0, 0, 0, 0, 0, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93, 48, 2, 0, 48, 2, 0, 13, 2, 17, 3, 7, 1, 96, 4, 0, 31, 5, 36, 6, 1, 1, 0, 49, 1, 0, 9, 3, 10, 3, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 97, 2, 1, 3, 5, 0, 7, 2, 1, 1, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 50, 0, 0, 0, 0, 0, 1, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 45, 5, 0, 49, 1, 0, 22, 7, 29, 8, 3, 1, 99, 1, 0, 1, 3, 3, 4, 1, 1, 0, 50, 0, 0, 2, 0, 3, 1, 1, 0, 0, 6, 0, 10, 1, 11, 2, 1, 95, 4, 1, 57, 1, 10, 62, 11, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 006, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96, 47, 3, 0, 47, 3, 0, 2, 1, 8, 2, 4, 1, 98, 2, 0, 8, 2, 11, 3, 1, 1, 0, 50, 0, 0, 3, 0, 4, 1, 1, 0, 0, 25, 0, 0, 1, 1, 2, 1, 98, 2, 0, 20, 6, 2, 23, 3, 1, 1, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 49, 1, 0, 48, 2, 0, 10, 4, 14, 5, 2, 1, 96, 3, 1, 19, 3, 24, 5, 1, 1, 0, 50, 0, 0, 4, 1, 5, 2, 1, 0, 0, 11, 0, 16, 5, 17, 6, 1, 98, 2, 0, 3, 1, 0, 6, 1, 1, 1, 1, 1, 1, 27, 1, 14, 0, 163, 1, 0, 0, 0, 0, 0, 0, 0, 2, 18, 4, 20, 4, 0, 22, 0, 0, 137, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 50, 1, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 50, 0, 0, 49, 1, 0, 22, 3, 24, 4, 0, 1, 98, 1, 1, 7, 3, 10, 5, 1, 1, 0, 49, 1, 0, 48, 10, 50, 10, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 96, 3, 1, 9, 8, 2, 14, 4, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 009, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 99, 48, 2, 0, 49, 1, 0, 9, 3, 12, 4, 1, 1, 95, 5, 0, 5, 2, 11, 3, 1, 1, 0, 50, 0, 0, 15, 0, 16, 1, 1, 0, 0, 10, 0, 10, 2, 11, 3, 1, 98, 1, 1, 29, 3, 7, 32, 9, 1, 1, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 010, P, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 50, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 49, 0, 0, 47, 1, 0, 0, 0, 2, 1, 4, 1, 97, 3, 0, 48, 8, 52, 9, 1, 1, 1, 50, 0, 0, 2, 0, 2, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 98, 1, 0, 1, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 011, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 1, 0, 0, 1, 100, 100, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 50, 0, 0, 49, 1, 0, 42, 8, 43, 8, 4, 0, 99, 1, 0, 27, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 012, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96, 50, 0, 0, 45, 5, 0, 16, 3, 21, 4, 4, 1, 97, 3, 0, 4, 0, 8, 1, 1, 1, 0, 50, 0, 0, 4, 1, 5, 2, 1, 0, 0, 4, 0, 34, 2, 35, 3, 1, 98, 2, 0, 5, 0, 1, 8, 2, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 97, 49, 1, 0, 49, 1, 0, 1, 1, 4, 2, 2, 1, 98, 2, 0, 6, 4, 9, 5, 1, 1, 1, 50, 0, 0, 18, 5, 19, 6, 1, 0, 0, 17, 0, 9, 1, 10, 2, 1, 97, 3, 0, 9, 2, 1, 13, 2, 1, 1, 1, 1, 1, 25, 1, 21, 0, 145, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 5, 2, 1, 24, 0, 0, 155, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 50, 0, 0, 47, 3, 0, 2, 0, 6, 1, 3, 1, 99, 1, 0, 9, 3, 11, 4, 1, 1, 1, 50, 0, 0, 2, 0, 3, 1, 1, 0, 0, 21, 0, 10, 2, 11, 3, 1, 96, 4, 0, 14, 6, 6, 19, 7, 1, 1, 1, 1, 1, 25, 1, 26, 0, 153, 2, 0, 0, 0, 0, 0, 0, 0, 8, 12, 2, 15, 2, 0, 24, 0, 0, 146, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96, 49, 1, 0, 46, 4, 0, 33, 7, 38, 8, 4, 1, 100, 0, 0, 14, 5, 15, 6, 1, 1, 0, 50, 0, 0, 3, 0, 4, 1, 1, 0, 0, 13, 0, 3, 1, 4, 2, 1, 95, 5, 0, 1, 3, 0, 7, 1, 1, 1, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 016, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97, 48, 2, 0, 47, 3, 0, 5, 1, 10, 2, 3, 1, 97, 2, 1, 23, 10, 27, 12, 1, 1, 0, 49, 1, 0, 21, 4, 23, 5, 1, 0, 0, 4, 0, 1, 1, 2, 2, 1, 97, 3, 0, 7, 0, 2, 11, 3, 1, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 98, 46, 4, 0, 47, 3, 0, 14, 2, 21, 3, 2, 1, 95, 4, 1, 1, 0, 7, 2, 1, 1, 0, 49, 1, 0, 1, 0, 3, 1, 1, 0, 0, 2, 0, 8, 3, 9, 4, 1, 96, 4, 0, 29, 3, 7, 34, 8, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 018, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96, 48, 2, 0, 48, 2, 0, 56, 10, 60, 11, 4, 1, 99, 1, 0, 1, 0, 3, 1, 1, 1, 0, 50, 0, 0, 27, 7, 28, 8, 1, 0, 0, 5, 0, 5, 0, 6, 1, 1, 97, 3, 0, 0, 1, 0, 4, 1, 1, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 50, 0, 0, 1, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 49, 1, 0, 49, 1, 0, 29, 7, 32, 8, 3, 1, 98, 2, 0, 7, 3, 10, 4, 1, 1, 0, 50, 0, 0, 22, 4, 23, 5, 1, 0, 0, 26, 0, 15, 4, 15, 4, 0, 95, 5, 0, 28, 4, 6, 33, 6, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 020, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 98, 47, 3, 0, 48, 2, 0, 8, 3, 13, 4, 2, 1, 94, 6, 0, 19, 1, 26, 2, 1, 1, 0, 50, 0, 0, 8, 1, 9, 2, 1, 0, 0, 6, 0, 18, 3, 19, 4, 1, 92, 8, 0, 13, 2, 4, 22, 5, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 021, P, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 50, 0, 0, 0, 0, 0, 1, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 48, 1, 0, 48, 1, 0, 1, 0, 4, 1, 4, 1, 96, 4, 0, 10, 1, 15, 2, 1, 1, 0, 50, 0, 0, 7, 0, 8, 1, 1, 0, 0, 7, 0, 9, 5, 10, 6, 1, 97, 3, 0, 32, 3, 18, 35, 18, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 46, 4, 0, 46, 3, 1, 1, 0, 10, 2, 2, 1, 98, 2, 0, 0, 0, 3, 1, 1, 1, 0, 50, 0, 0, 17, 4, 18, 5, 1, 0, 0, 21, 0, 0, 0, 1, 1, 1, 97, 3, 0, 4, 6, 0, 8, 1, 1, 1, 1, 1, 1, 31, 1, 24, 0, 152, 1, 1, 0, 0, 0, 0, 0, 0, 7, 29, 3, 32, 4, 0, 18, 0, 0, 147, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 48, 2, 0, 47, 3, 0, 14, 4, 20, 5, 3, 1, 97, 3, 0, 17, 6, 21, 7, 1, 1, 1, 50, 0, 0, 30, 4, 31, 5, 1, 0, 0, 7, 0, 6, 1, 7, 2, 1, 98, 2, 0, 17, 6, 4, 20, 5, 1, 1, 1, 1, 1, 26, 1, 12, 0, 154, 2, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 4, 0, 0, 23, 0, 0, 145, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
