Input Number, Run_Number, Result@ 1000, A, B, H, C, T5, L4, L1, L5, Y, T1, T2, T3, T4, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction New, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-2, Run: 064, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 212, 222, 232, 262, 50, 483, 344, 2518, 3294, 3218, 3157, 3113, 3008, 76, 6677, 61, 44, 55, 44, 2964, 2964, 4204, 3445, 2962, 2618, 2473, 759
INVAR-2, Run: 065, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 114, 144, 50, 378, 234, 1942, 4481, 4409, 4338, 4275, 4169, 72, 4951, 71, 63, 56, 58, 4111, 4111, 3283, 2654, 2276, 2042, 1668, 629
INVAR-2, Run: 066, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 113, 143, 50, 474, 337, 2671, 4666, 4544, 4459, 4393, 4271, 122, 6026, 85, 66, 72, 54, 4217, 4217, 4325, 3582, 3108, 2771, 1701, 743
INVAR-2, Run: 067, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 97, 107, 17, 147, 50, 533, 367, 1689, 2410, 2348, 2297, 2267, 2168, 62, 5672, 51, 30, 49, 26, 2142, 2142, 3543, 2689, 2156, 1789, 2129, 854
INVAR-2, Run: 068, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 92, 102, 12, 142, 50, 332, 260, 2235, 4812, 4740, 4672, 4607, 4495, 72, 5382, 68, 65, 62, 56, 4439, 4439, 3591, 2927, 2595, 2335, 1791, 664
INVAR-2, Run: 069, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 141, 50, 429, 282, 1992, 3175, 3099, 3047, 2986, 2885, 76, 5321, 52, 61, 51, 45, 2840, 2840, 3512, 2803, 2374, 2092, 1809, 709
INVAR-2, Run: 070, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 297, 307, 217, 347, 50, 547, 387, 2130, 2274, 2205, 2141, 2081, 1992, 69, 7064, 64, 60, 39, 39, 1953, 1953, 4086, 3164, 2617, 2230, 2978, 922
INVAR-2, Run: 071, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 197, 107, 117, 247, 50, 507, 307, 2241, 3090, 3032, 2972, 2930, 2835, 58, 6470, 60, 42, 45, 50, 2785, 2785, 4045, 3155, 2648, 2341, 2425, 890
INVAR-2, Run: 072, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 304, 214, 224, 354, 50, 420, 310, 2739, 4423, 4348, 4286, 4226, 4103, 75, 6926, 62, 60, 73, 57, 4046, 4046, 4278, 3569, 3149, 2839, 2648, 709
INVAR-2, Run: 073, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 140, 50, 408, 291, 2138, 4767, 4693, 4603, 4549, 4448, 74, 5309, 90, 54, 51, 55, 4393, 4393, 3627, 2937, 2529, 2238, 1682, 690
INVAR-2, Run: 074, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1273, 1183, 1193, 1323, 50, 502, 355, 2376, 3093, 3029, 2982, 2923, 2837, 64, 7854, 47, 59, 36, 39, 2798, 2798, 4165, 3333, 2831, 2476, 3689, 832
INVAR-2, Run: 075, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 113, 143, 50, 475, 306, 2296, 3249, 3174, 3092, 3024, 2915, 75, 6003, 82, 68, 59, 42, 2873, 2873, 4079, 3177, 2702, 2396, 1924, 902
INVAR-2, Run: 076, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 143, 50, 445, 234, 1747, 3643, 3532, 3455, 3395, 3297, 111, 5572, 77, 60, 48, 43, 3254, 3254, 3337, 2526, 2081, 1847, 2235, 811
INVAR-2, Run: 077, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 303, 213, 223, 353, 50, 455, 295, 2182, 3100, 3036, 2975, 2922, 2819, 64, 6359, 61, 53, 53, 53, 2766, 2766, 3811, 3032, 2577, 2282, 2548, 779
INVAR-2, Run: 078, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 140, 50, 452, 331, 1824, 2839, 2773, 2718, 2664, 2565, 66, 5393, 55, 54, 49, 48, 2517, 2517, 3509, 2707, 2255, 1924, 1884, 802
INVAR-2, Run: 079, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 10, 140, 50, 390, 274, 2184, 4618, 4538, 4454, 4379, 4258, 80, 5636, 84, 75, 71, 60, 4198, 4198, 3760, 2948, 2558, 2284, 1876, 812
INVAR-2, Run: 080, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 143, 50, 402, 240, 1738, 3015, 2958, 2911, 2863, 2764, 57, 4924, 47, 48, 49, 39, 2725, 2725, 3180, 2480, 2078, 1838, 1744, 700
INVAR-2, Run: 081, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 96, 6, 16, 146, 50, 444, 289, 2416, 3528, 3462, 3397, 3349, 3231, 66, 5876, 65, 48, 68, 50, 3181, 3181, 3997, 3249, 2805, 2516, 1879, 748
INVAR-2, Run: 082, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 111, 141, 50, 367, 253, 1761, 3515, 3459, 3407, 3348, 3258, 56, 4996, 52, 59, 40, 52, 3206, 3206, 3157, 2481, 2114, 1861, 1839, 676
INVAR-2, Run: 083, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 144, 50, 549, 374, 2440, 3701, 3630, 3554, 3484, 3364, 71, 6305, 76, 70, 70, 57, 3307, 3307, 4349, 3463, 2914, 2540, 1956, 886
INVAR-2, Run: 084, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 105, 115, 125, 155, 50, 553, 394, 2450, 2528, 2481, 2429, 2390, 2298, 47, 6691, 52, 39, 42, 41, 2257, 2257, 4441, 3497, 2944, 2550, 2250, 944
INVAR-2, Run: 085, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 199, 109, 119, 249, 50, 422, 272, 1512, 1957, 1901, 1836, 1787, 1704, 56, 6015, 65, 49, 33, 42, 1662, 1662, 3261, 2306, 1884, 1612, 2754, 955
INVAR-2, Run: 086, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 141, 50, 458, 274, 2488, 4489, 4407, 4338, 4269, 4153, 82, 5925, 69, 69, 66, 56, 4097, 4097, 4040, 3320, 2862, 2588, 1885, 720
INVAR-2, Run: 087, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 140, 50, 469, 339, 2251, 3120, 3048, 2984, 2935, 2831, 72, 5756, 64, 49, 54, 45, 2786, 2786, 3963, 3159, 2690, 2351, 1793, 804
INVAR-2, Run: 088, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 88, 98, 8, 138, 50, 475, 394, 2898, 4071, 3987, 3903, 3843, 3725, 84, 6418, 84, 60, 68, 65, 3660, 3660, 4688, 3867, 3392, 2998, 1730, 821
INVAR-2, Run: 089, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 203, 213, 123, 253, 50, 492, 335, 2542, 3965, 3903, 3852, 3791, 3693, 62, 6498, 51, 61, 48, 45, 3648, 3648, 4255, 3469, 2977, 2642, 2243, 786
INVAR-2, Run: 090, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 141, 50, 460, 319, 2277, 3060, 2984, 2917, 2872, 2772, 76, 5912, 67, 45, 50, 44, 2728, 2728, 3978, 3156, 2696, 2377, 1934, 822
INVAR-2, Run: 091, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 95, 105, 15, 145, 50, 525, 329, 2041, 2458, 2394, 2340, 2286, 2197, 64, 5890, 54, 54, 39, 46, 2151, 2151, 3833, 2995, 2470, 2141, 2057, 838
INVAR-2, Run: 092, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 13, 143, 50, 524, 338, 2060, 3195, 3110, 3041, 2996, 2899, 85, 5908, 69, 45, 47, 56, 2843, 2843, 3872, 3022, 2498, 2160, 2036, 850
INVAR-2, Run: 093, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 896, 906, 916, 946, 50, 492, 373, 2173, 3151, 3072, 3003, 2952, 2847, 79, 7362, 69, 51, 55, 39, 2808, 2808, 4006, 3138, 2646, 2273, 3356, 868
INVAR-2, Run: 094, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 651, 561, 571, 701, 50, 367, 256, 2294, 3860, 3791, 3732, 3683, 3585, 69, 6538, 59, 49, 48, 53, 3532, 3532, 3666, 3017, 2650, 2394, 2872, 649
INVAR-2, Run: 095, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 144, 50, 384, 257, 1831, 2883, 2827, 2766, 2716, 2620, 56, 4994, 61, 50, 46, 29, 2591, 2591, 3248, 2572, 2188, 1931, 1746, 676
INVAR-2, Run: 096, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 141, 50, 371, 250, 2001, 3407, 3336, 3284, 3235, 3135, 71, 5015, 52, 49, 50, 54, 3081, 3081, 3376, 2722, 2351, 2101, 1639, 654
INVAR-2, Run: 097, P, 0, 100, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 561, 471, 481, 611, 50, 472, 341, 2135, 2842, 2784, 2733, 2672, 2565, 58, 6919, 51, 61, 57, 41, 2524, 2524, 3839, 3048, 2576, 2235, 3080, 791
INVAR-2, Run: 098, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1642, 1652, 1562, 1692, 50, 461, 276, 2052, 4045, 3977, 3909, 3843, 3718, 68, 8071, 68, 66, 75, 43, 3675, 3675, 3754, 2889, 2428, 2152, 4317, 865
INVAR-2, Run: 099, P, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 93, 103, 113, 143, 50, 507, 316, 2098, 2944, 2864, 2795, 2744, 2645, 80, 5967, 69, 51, 49, 44, 2601, 2601, 3916, 3021, 2514, 2198, 2051, 895
INVAR-2, Run: 100, P, 0, 0, 0, 100, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 89, 99, 9, 139, 50, 432, 292, 2499, 3916, 3841, 3785, 3730, 3620, 75, 5584, 56, 55, 60, 45, 3575, 3575, 3986, 3323, 2891, 2599, 1598, 663
INVAR-3, Run: 001, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12730, 11830, 11930, 12780, 50, 309, 202, 1831, 3286, 3215, 3172, 3127, 3028, 71, 7634, 43, 45, 49, 43, 2985, 2985, 3053, 2442, 2133, 1931, 4581, 611
INVAR-3, Run: 002, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 33525, 33625, 32725, 33575, 50, 478, 367, 2537, 3910, 3803, 3735, 3682, 3589, 107, 9757, 68, 53, 43, 62, 3527, 3527, 4330, 3482, 3004, 2637, 5427, 848
INVAR-3, Run: 003, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9310, 9410, 8510, 9360, 50, 259, 216, 1377, 4367, 4303, 4246, 4179, 4082, 64, 6767, 57, 67, 47, 56, 4026, 4026, 2530, 1952, 1693, 1477, 4237, 578
INVAR-3, Run: 004, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5049, 5149, 4249, 5099, 50, 489, 320, 2280, 3736, 3641, 3571, 3514, 3402, 95, 8397, 70, 57, 62, 57, 3345, 3345, 4073, 3189, 2700, 2380, 4324, 884
INVAR-3, Run: 005, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9194, 9294, 8394, 9244, 50, 550, 351, 1925, 2839, 2763, 2711, 2647, 2557, 76, 8702, 52, 64, 40, 44, 2513, 2513, 3886, 2926, 2376, 2025, 4816, 960
INVAR-3, Run: 006, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9465, 9565, 8665, 9515, 50, 449, 290, 1921, 2106, 2033, 1995, 1937, 1857, 73, 7841, 38, 58, 30, 34, 1823, 1823, 3568, 2760, 2311, 2021, 4273, 808
INVAR-3, Run: 007, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 26096, 25196, 25296, 26146, 50, 414, 261, 2413, 4889, 4812, 4740, 4692, 4582, 77, 8837, 72, 48, 60, 56, 4526, 4526, 3886, 3188, 2774, 2513, 4951, 698
INVAR-3, Run: 008, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 22321, 22421, 21521, 22371, 50, 517, 313, 1642, 3451, 3370, 3308, 3243, 3138, 81, 8707, 62, 65, 55, 52, 3086, 3086, 3417, 2572, 2055, 1742, 5290, 845
INVAR-3, Run: 009, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7350, 6450, 6550, 7400, 50, 543, 349, 1809, 2502, 2448, 2390, 2353, 2252, 54, 8222, 58, 37, 51, 39, 2213, 2213, 3683, 2801, 2258, 1909, 4539, 882
INVAR-3, Run: 010, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9500, 8600, 8700, 9550, 50, 370, 220, 1171, 2290, 2201, 2147, 2097, 2003, 89, 7465, 54, 50, 44, 37, 1966, 1966, 2670, 1861, 1491, 1271, 4795, 809
INVAR-3, Run: 011, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 14582, 14682, 13782, 14632, 50, 477, 302, 2573, 3907, 3832, 3757, 3705, 3597, 75, 9312, 75, 52, 58, 57, 3540, 3540, 4308, 3452, 2975, 2673, 5004, 856
INVAR-3, Run: 012, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11280, 11380, 11480, 11330, 50, 421, 275, 2207, 3131, 3066, 3010, 2957, 2866, 65, 8266, 56, 53, 41, 40, 2826, 2826, 3684, 3003, 2582, 2307, 4582, 681
INVAR-3, Run: 013, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 15693, 15793, 14893, 15743, 50, 451, 276, 2221, 3674, 3611, 3547, 3493, 3395, 63, 8743, 64, 54, 48, 43, 3352, 3352, 3862, 3048, 2597, 2321, 4881, 814
INVAR-3, Run: 014, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2995, 3095, 2195, 3045, 50, 518, 371, 2276, 4446, 4368, 4294, 4228, 4121, 78, 8272, 74, 66, 57, 63, 4058, 4058, 4189, 3265, 2747, 2376, 4083, 924
INVAR-3, Run: 015, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4081, 3181, 3281, 4131, 50, 468, 275, 2094, 4234, 4140, 4061, 4001, 3882, 94, 7855, 79, 60, 69, 70, 3812, 3812, 3764, 2937, 2469, 2194, 4091, 827
INVAR-3, Run: 016, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6088, 6188, 6288, 6138, 50, 497, 335, 1699, 3426, 3343, 3292, 3230, 3123, 83, 8080, 51, 62, 57, 42, 3081, 3081, 3524, 2631, 2134, 1799, 4556, 893
INVAR-3, Run: 017, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11438, 10538, 10638, 11488, 50, 449, 344, 2531, 3170, 3097, 3044, 2989, 2885, 73, 8720, 53, 55, 54, 50, 2835, 2835, 4285, 3424, 2975, 2631, 4435, 861
INVAR-3, Run: 018, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 33803, 33903, 34003, 33853, 50, 519, 367, 2533, 4350, 4254, 4192, 4141, 4027, 96, 10031, 62, 51, 64, 71, 3956, 3956, 4410, 3519, 3000, 2633, 5621, 891
INVAR-3, Run: 019, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6117, 5217, 5317, 6167, 50, 536, 382, 1902, 2468, 2393, 2345, 2297, 2210, 75, 8748, 48, 48, 37, 35, 2175, 2175, 4034, 2920, 2384, 2002, 4714, 1114
INVAR-3, Run: 020, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 23188, 23288, 23388, 23238, 50, 360, 280, 2156, 5151, 5080, 5006, 4943, 4825, 71, 8498, 74, 63, 68, 74, 4751, 4751, 3535, 2896, 2536, 2256, 4963, 639
INVAR-3, Run: 021, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 46825, 46925, 47025, 46875, 50, 505, 361, 2331, 3089, 3031, 2979, 2924, 2826, 58, 9701, 52, 55, 48, 44, 2782, 2782, 4111, 3297, 2792, 2431, 5590, 814
INVAR-3, Run: 022, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5093, 4193, 4293, 5143, 50, 554, 356, 2367, 3326, 3240, 3176, 3121, 3031, 86, 8432, 64, 55, 40, 48, 2983, 2983, 4257, 3377, 2823, 2467, 4175, 880
INVAR-3, Run: 023, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 107221, 107321, 106421, 107271, 50, 413, 274, 2067, 3358, 3292, 3236, 3183, 3077, 66, 10067, 56, 53, 56, 38, 3039, 3039, 3637, 2854, 2441, 2167, 6430, 783
INVAR-3, Run: 024, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4063, 4163, 3263, 4113, 50, 472, 313, 2051, 3542, 3464, 3403, 3328, 3225, 78, 7721, 61, 75, 53, 49, 3176, 3176, 3687, 2936, 2464, 2151, 4034, 751
INVAR-3, Run: 025, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 37938, 38038, 37138, 37988, 50, 386, 221, 1897, 3964, 3874, 3797, 3747, 3649, 90, 8637, 77, 50, 48, 57, 3592, 3592, 3281, 2604, 2218, 1997, 5356, 677
INVAR-3, Run: 026, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6186, 5286, 5386, 6236, 50, 407, 227, 1342, 4221, 4151, 4096, 4029, 3928, 70, 7464, 55, 67, 51, 61, 3867, 3867, 2896, 2076, 1669, 1442, 4568, 820
INVAR-3, Run: 027, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3991, 4091, 3191, 4041, 50, 525, 357, 2095, 2572, 2499, 2454, 2402, 2306, 73, 8042, 45, 52, 46, 40, 2266, 2266, 3924, 3077, 2552, 2195, 4118, 847
INVAR-3, Run: 028, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3022, 3122, 2222, 3072, 50, 644, 424, 1843, 2102, 2037, 1975, 1918, 1819, 65, 8527, 62, 57, 49, 30, 1789, 1789, 4127, 3011, 2367, 1943, 4400, 1116
INVAR-3, Run: 029, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3033, 2133, 2233, 3083, 50, 526, 298, 1848, 2170, 2115, 2066, 2031, 1940, 55, 7744, 49, 35, 41, 38, 1902, 1902, 3675, 2772, 2246, 1948, 4069, 903
INVAR-3, Run: 030, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4001, 4101, 4201, 4051, 50, 455, 322, 2254, 3457, 3396, 3335, 3291, 3185, 61, 7596, 61, 44, 56, 47, 3138, 3138, 3848, 3131, 2676, 2354, 3748, 717
INVAR-3, Run: 031, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 35602, 34702, 34802, 35652, 50, 427, 293, 2035, 3197, 3106, 3040, 2981, 2893, 91, 9213, 66, 59, 38, 39, 2854, 2854, 3668, 2855, 2428, 2135, 5545, 813
INVAR-3, Run: 032, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7243, 6343, 6443, 7293, 50, 385, 242, 1648, 3143, 3083, 3018, 2960, 2862, 60, 7348, 65, 58, 48, 37, 2825, 2825, 3073, 2375, 1990, 1748, 4275, 698
INVAR-3, Run: 033, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6049, 6149, 5249, 6099, 50, 517, 405, 2761, 3476, 3417, 3362, 3304, 3192, 59, 8999, 55, 58, 62, 45, 3147, 3147, 4661, 3783, 3266, 2861, 4338, 878
INVAR-3, Run: 034, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 14344, 13444, 13544, 14394, 50, 597, 431, 2864, 4392, 4295, 4206, 4127, 4023, 97, 10272, 89, 79, 54, 64, 3959, 3959, 4999, 3992, 3395, 2964, 5273, 1007
INVAR-3, Run: 035, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6242, 5342, 5442, 6292, 50, 462, 284, 2264, 4053, 3980, 3899, 3848, 3729, 73, 8162, 81, 51, 69, 51, 3678, 3678, 3870, 3110, 2648, 2364, 4292, 760
INVAR-3, Run: 036, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12700, 12800, 11900, 12750, 50, 431, 246, 1427, 2470, 2405, 2356, 2314, 2225, 65, 7386, 49, 42, 39, 37, 2188, 2188, 2910, 2204, 1773, 1527, 4476, 706
INVAR-3, Run: 037, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11621, 11721, 10821, 11671, 50, 481, 296, 1846, 2032, 1975, 1913, 1873, 1784, 57, 8525, 62, 40, 39, 34, 1750, 1750, 3636, 2723, 2242, 1946, 4889, 913
INVAR-3, Run: 038, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7286, 7386, 6486, 7336, 50, 334, 227, 2132, 3616, 3536, 3461, 3414, 3324, 80, 7969, 75, 47, 40, 40, 3284, 3284, 3462, 2793, 2459, 2232, 4507, 669
INVAR-3, Run: 039, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11494, 10594, 10694, 11544, 50, 506, 363, 2013, 2628, 2564, 2520, 2453, 2356, 64, 8570, 44, 67, 47, 44, 2312, 2312, 3829, 2982, 2476, 2113, 4741, 847
INVAR-3, Run: 040, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9532, 8632, 8732, 9582, 50, 467, 340, 2641, 5146, 5064, 5000, 4944, 4835, 82, 8641, 64, 56, 59, 72, 4763, 4763, 4262, 3548, 3081, 2741, 4379, 714
INVAR-3, Run: 041, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7322, 7422, 6522, 7372, 50, 458, 302, 2283, 3166, 3097, 3034, 2972, 2879, 69, 8402, 63, 62, 43, 47, 2832, 2832, 3903, 3143, 2685, 2383, 4499, 760
INVAR-3, Run: 042, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 23136, 22236, 22336, 23186, 50, 395, 269, 2390, 4760, 4685, 4616, 4548, 4436, 75, 8933, 69, 68, 62, 63, 4373, 4373, 3899, 3154, 2759, 2490, 5034, 745
INVAR-3, Run: 043, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10577, 10677, 9777, 10627, 50, 451, 306, 2114, 3887, 3802, 3728, 3663, 3561, 85, 8541, 74, 65, 52, 53, 3508, 3508, 3818, 2971, 2520, 2214, 4723, 847
INVAR-3, Run: 044, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 80280, 79380, 79480, 80330, 50, 414, 292, 2416, 3289, 3236, 3168, 3110, 3010, 53, 10020, 68, 58, 50, 42, 2968, 2968, 3889, 3222, 2808, 2516, 6131, 667
