Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 079, P, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1, 22, 61, 91, 1891, 30, 18, 12, 30, 61, 91, 113, 2075
INVAR-4, Run: 080, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 38, 827, 26, 15, 11, 26, 53, 79, 52, 987
INVAR-4, Run: 081, P, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0, 17, 56, 59, 1094, 28, 19, 8, 28, 56, 84, 87, 1094
INVAR-4, Run: 082, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 30, 484, 27, 16, 10, 27, 54, 81, 57, 484
INVAR-4, Run: 083, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 29, 781, 27, 18, 8, 27, 54, 81, 56, 781
INVAR-4, Run: 084, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 34, 723, 27, 17, 9, 27, 54, 81, 61, 723
INVAR-4, Run: 085, P, 6, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 27, 66, 68, 1945, 33, 23, 9, 33, 66, 99, 101, 1945
INVAR-4, Run: 086, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 49, 695, 25, 13, 12, 25, 51, 76, 61, 849
INVAR-4, Run: 087, P, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 25, 64, 41, 1379, 32, 23, 8, 32, 64, 96, 73, 1379
INVAR-4, Run: 088, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 36, 702, 26, 21, 4, 26, 52, 78, 62, 702
INVAR-4, Run: 089, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 49, 1095, 26, 16, 10, 26, 53, 79, 63, 1255
INVAR-4, Run: 090, P, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 25, 64, 45, 1121, 32, 20, 11, 32, 64, 96, 77, 1121
INVAR-4, Run: 091, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 40, 602, 26, 17, 9, 26, 53, 79, 54, 762
INVAR-4, Run: 092, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 74, 1198, 28, 15, 13, 28, 57, 85, 92, 1370
INVAR-4, Run: 093, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 38, 550, 27, 17, 10, 27, 55, 82, 54, 716
INVAR-4, Run: 094, P, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0, 17, 56, 34, 1122, 28, 20, 7, 28, 56, 84, 62, 1122
INVAR-4, Run: 095, P, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0, 23, 62, 53, 1031, 31, 18, 12, 31, 62, 93, 84, 1031
INVAR-4, Run: 096, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 46, 799, 26, 19, 6, 26, 52, 78, 72, 799
INVAR-4, Run: 097, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 48, 1102, 28, 18, 10, 28, 57, 85, 66, 1274
INVAR-4, Run: 098, P, 4, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 31, 70, 53, 2019, 35, 22, 12, 35, 70, 105, 88, 2019
INVAR-4, Run: 099, P, 16, 0, 0, 0, 0, 23, 0, 0, 1, 138, 0, 7, 46, 34, 801, 23, 14, 8, 23, 46, 69, 57, 801
INVAR-4, Run: 100, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 36, 925, 28, 21, 7, 28, 57, 85, 54, 1097
INVAR-5, Run: 001, P, 0, 0, 1, 0, 1, 224, 18, 208, 0, 0, 1, 16, 69, 68, 1046, 34, 24, 10, 34, 69, 103, 84, 1254
INVAR-5, Run: 002, P, 0, 0, 1, 0, 1, 224, 18, 208, 0, 0, 1, 16, 69, 48, 1019, 34, 24, 10, 34, 69, 103, 64, 1227
INVAR-5, Run: 003, P, 8, 0, 0, 0, 0, 45, 0, 0, 1, 270, 0, 37, 90, 86, 2375, 45, 30, 14, 45, 90, 135, 131, 2375
INVAR-5, Run: 004, P, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0, 35, 88, 76, 2640, 44, 27, 16, 44, 88, 132, 120, 2640
INVAR-5, Run: 005, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 70, 1108, 35, 21, 13, 35, 70, 105, 105, 1108
INVAR-5, Run: 006, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 111, 1638, 37, 27, 10, 37, 75, 112, 133, 1864
INVAR-5, Run: 007, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 82, 1320, 38, 25, 12, 38, 76, 114, 120, 1320
INVAR-5, Run: 008, P, 0, 0, 1, 0, 1, 224, 18, 208, 0, 0, 1, 16, 69, 94, 1182, 34, 23, 11, 34, 69, 103, 110, 1390
INVAR-5, Run: 009, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 77, 1465, 37, 25, 12, 37, 75, 112, 99, 1691
INVAR-5, Run: 010, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 94, 1475, 39, 17, 21, 39, 78, 117, 133, 1475
INVAR-5, Run: 011, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 57, 1236, 37, 26, 11, 37, 75, 112, 79, 1462
INVAR-5, Run: 012, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 55, 1520, 38, 22, 15, 38, 76, 114, 93, 1520
INVAR-5, Run: 013, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 64, 1065, 37, 27, 9, 37, 74, 111, 101, 1065
INVAR-5, Run: 014, P, 0, 0, 1, 0, 1, 320, 6, 280, 0, 0, 1, 40, 93, 119, 3176, 46, 29, 17, 46, 93, 139, 159, 3456
INVAR-5, Run: 015, P, 0, 0, 1, 0, 1, 224, 18, 208, 0, 0, 1, 16, 69, 90, 1129, 34, 24, 10, 34, 69, 103, 106, 1337
INVAR-5, Run: 016, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 103, 1261, 37, 27, 10, 37, 75, 112, 125, 1487
INVAR-5, Run: 017, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 95, 1371, 35, 23, 11, 35, 70, 105, 130, 1371
INVAR-5, Run: 018, P, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1, 32, 85, 104, 2374, 42, 31, 11, 42, 85, 127, 136, 2630
INVAR-5, Run: 019, P, 10, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0, 33, 86, 56, 2087, 43, 28, 14, 43, 86, 129, 99, 2087
INVAR-5, Run: 020, P, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1, 30, 83, 103, 2632, 41, 28, 13, 41, 83, 124, 133, 2882
INVAR-5, Run: 021, P, 8, 0, 0, 0, 0, 45, 0, 0, 1, 270, 0, 37, 90, 66, 2371, 45, 32, 12, 45, 90, 135, 111, 2371
INVAR-5, Run: 022, P, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1, 28, 81, 131, 2153, 40, 27, 13, 40, 81, 121, 159, 2397
INVAR-5, Run: 023, P, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1, 26, 79, 86, 2000, 39, 22, 17, 39, 79, 118, 112, 2238
INVAR-5, Run: 024, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 90, 1757, 40, 26, 13, 40, 80, 120, 130, 1757
INVAR-5, Run: 025, P, 6, 0, 0, 0, 0, 47, 0, 0, 1, 282, 0, 41, 94, 105, 3233, 47, 30, 16, 47, 94, 141, 152, 3233
INVAR-5, Run: 026, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 71, 839, 37, 23, 14, 37, 75, 112, 93, 1065
INVAR-5, Run: 027, P, 0, 0, 1, 0, 1, 320, 6, 280, 0, 0, 1, 40, 93, 78, 2645, 46, 24, 22, 46, 93, 139, 118, 2925
INVAR-5, Run: 028, P, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0, 35, 88, 89, 2607, 44, 34, 9, 44, 88, 132, 133, 2607
INVAR-5, Run: 029, P, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1, 32, 85, 75, 1657, 42, 28, 14, 42, 85, 127, 107, 1913
INVAR-5, Run: 030, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 83, 1333, 38, 29, 8, 38, 76, 114, 121, 1333
INVAR-5, Run: 031, P, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1, 30, 83, 88, 1958, 41, 29, 12, 41, 83, 124, 118, 2208
INVAR-5, Run: 032, P, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0, 35, 88, 100, 2639, 44, 26, 17, 44, 88, 132, 144, 2639
INVAR-5, Run: 033, P, 7, 0, 0, 0, 0, 46, 0, 0, 1, 276, 0, 39, 92, 84, 2698, 46, 28, 17, 46, 92, 138, 130, 2698
INVAR-5, Run: 034, P, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 19, 72, 60, 1552, 36, 28, 7, 36, 72, 108, 96, 1552
INVAR-5, Run: 035, P, 8, 0, 0, 0, 0, 45, 0, 0, 1, 270, 0, 37, 90, 72, 2926, 45, 23, 21, 45, 90, 135, 117, 2926
INVAR-5, Run: 036, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 51, 1026, 38, 19, 18, 38, 76, 114, 89, 1026
INVAR-5, Run: 037, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 52, 884, 35, 26, 8, 35, 70, 105, 87, 884
INVAR-5, Run: 038, P, 0, 0, 1, 0, 1, 224, 18, 208, 0, 0, 1, 16, 69, 111, 1607, 34, 23, 11, 34, 69, 103, 127, 1815
INVAR-5, Run: 039, P, 0, 0, 1, 0, 1, 304, 8, 268, 0, 0, 1, 36, 89, 93, 2560, 44, 27, 17, 44, 89, 133, 129, 2828
INVAR-5, Run: 040, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 67, 1273, 36, 25, 11, 36, 73, 109, 87, 1493
INVAR-5, Run: 041, P, 7, 0, 0, 0, 0, 46, 0, 0, 1, 276, 0, 39, 92, 100, 3212, 46, 27, 18, 46, 92, 138, 146, 3212
INVAR-5, Run: 042, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 49, 1350, 38, 30, 7, 38, 76, 114, 87, 1350
INVAR-5, Run: 043, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 65, 2144, 40, 27, 12, 40, 80, 120, 105, 2144
INVAR-5, Run: 044, P, 6, 0, 0, 0, 0, 47, 0, 0, 1, 282, 0, 41, 94, 95, 3368, 47, 28, 18, 47, 94, 141, 142, 3368
INVAR-5, Run: 045, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 85, 1489, 38, 26, 12, 38, 77, 115, 109, 1721
INVAR-5, Run: 046, P, 10, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0, 33, 86, 94, 2895, 43, 29, 13, 43, 86, 129, 137, 2895
INVAR-5, Run: 047, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 76, 1684, 42, 28, 13, 42, 84, 126, 118, 1684
INVAR-5, Run: 048, P, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1, 26, 79, 93, 1969, 39, 21, 18, 39, 79, 118, 119, 2207
INVAR-5, Run: 049, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 54, 1373, 37, 24, 12, 37, 74, 111, 91, 1373
INVAR-5, Run: 050, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 122, 2262, 42, 28, 13, 42, 84, 126, 164, 2262
INVAR-5, Run: 051, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 81, 1465, 40, 28, 11, 40, 80, 120, 121, 1465
INVAR-5, Run: 052, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 100, 1785, 42, 23, 18, 42, 84, 126, 142, 1785
INVAR-5, Run: 053, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 80, 1870, 37, 27, 10, 37, 75, 112, 102, 2096
INVAR-5, Run: 054, P, 19, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 15, 68, 73, 898, 34, 18, 15, 34, 68, 102, 107, 898
INVAR-5, Run: 055, P, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1, 28, 81, 77, 2051, 40, 27, 13, 40, 81, 121, 105, 2295
INVAR-5, Run: 056, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 92, 1244, 36, 24, 12, 36, 73, 109, 112, 1464
INVAR-5, Run: 057, P, 0, 0, 1, 0, 1, 224, 18, 208, 0, 0, 1, 16, 69, 58, 953, 34, 24, 10, 34, 69, 103, 74, 1161
INVAR-5, Run: 058, P, 0, 0, 1, 0, 1, 304, 8, 268, 0, 0, 1, 36, 89, 99, 2411, 44, 29, 15, 44, 89, 133, 135, 2679
INVAR-5, Run: 059, P, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1, 26, 79, 113, 2008, 39, 24, 15, 39, 79, 118, 139, 2246
INVAR-5, Run: 060, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 51, 1061, 37, 26, 10, 37, 74, 111, 88, 1061
INVAR-5, Run: 061, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 75, 1611, 42, 22, 19, 42, 84, 126, 117, 1611
INVAR-5, Run: 062, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 93, 2402, 42, 27, 14, 42, 84, 126, 135, 2402
INVAR-5, Run: 063, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 69, 1575, 38, 24, 13, 38, 76, 114, 107, 1575
INVAR-5, Run: 064, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 114, 1901, 36, 19, 17, 36, 73, 109, 134, 2121
INVAR-5, Run: 065, P, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1, 30, 83, 91, 2528, 41, 29, 12, 41, 83, 124, 121, 2778
INVAR-5, Run: 066, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 54, 1136, 36, 22, 14, 36, 73, 109, 74, 1356
INVAR-5, Run: 067, P, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 19, 72, 51, 907, 36, 21, 14, 36, 72, 108, 87, 907
INVAR-5, Run: 068, P, 12, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 29, 82, 58, 1681, 41, 28, 12, 41, 82, 123, 99, 1681
INVAR-5, Run: 069, P, 18, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 17, 70, 114, 1629, 35, 27, 7, 35, 70, 105, 149, 1629
INVAR-5, Run: 070, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 88, 1531, 37, 25, 12, 37, 75, 112, 110, 1757
INVAR-5, Run: 071, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 74, 1645, 37, 25, 11, 37, 74, 111, 111, 1645
INVAR-5, Run: 072, P, 0, 0, 1, 0, 1, 264, 13, 238, 0, 0, 1, 26, 79, 75, 2086, 39, 30, 9, 39, 79, 118, 101, 2324
INVAR-5, Run: 073, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 73, 1787, 37, 23, 13, 37, 74, 111, 110, 1787
INVAR-5, Run: 074, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 63, 1194, 39, 21, 17, 39, 78, 117, 102, 1194
INVAR-5, Run: 075, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 77, 1445, 37, 26, 10, 37, 74, 111, 114, 1445
INVAR-5, Run: 076, P, 0, 0, 1, 0, 1, 272, 12, 244, 0, 0, 1, 28, 81, 80, 1612, 40, 25, 15, 40, 81, 121, 108, 1856
INVAR-5, Run: 077, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 79, 1051, 36, 25, 11, 36, 73, 109, 99, 1271
INVAR-5, Run: 078, P, 0, 0, 1, 0, 1, 288, 10, 256, 0, 0, 1, 32, 85, 93, 2155, 42, 27, 15, 42, 85, 127, 125, 2411
INVAR-5, Run: 079, P, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1, 30, 83, 60, 1538, 41, 21, 20, 41, 83, 124, 90, 1788
INVAR-5, Run: 080, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 67, 1484, 39, 24, 14, 39, 78, 117, 106, 1484
INVAR-5, Run: 081, P, 20, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 13, 66, 63, 1100, 33, 20, 12, 33, 66, 99, 96, 1100
INVAR-5, Run: 082, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 64, 992, 39, 22, 16, 39, 78, 117, 103, 992
INVAR-5, Run: 083, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 75, 1790, 42, 35, 6, 42, 84, 126, 117, 1790
INVAR-5, Run: 084, P, 13, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 27, 80, 109, 2074, 40, 26, 13, 40, 80, 120, 149, 2074
INVAR-5, Run: 085, P, 20, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 13, 66, 85, 1280, 33, 21, 11, 33, 66, 99, 118, 1280
INVAR-5, Run: 086, P, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1, 18, 71, 55, 1055, 35, 26, 9, 35, 71, 106, 73, 1269
INVAR-5, Run: 087, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 81, 2000, 42, 32, 9, 42, 84, 126, 123, 2000
INVAR-5, Run: 088, P, 9, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0, 35, 88, 61, 1486, 44, 22, 21, 44, 88, 132, 105, 1486
INVAR-5, Run: 089, P, 17, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 19, 72, 82, 1273, 36, 28, 7, 36, 72, 108, 118, 1273
INVAR-5, Run: 090, P, 15, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 23, 76, 57, 1261, 38, 21, 16, 38, 76, 114, 95, 1261
INVAR-5, Run: 091, P, 0, 0, 1, 0, 1, 248, 15, 226, 0, 0, 1, 22, 75, 88, 1371, 37, 25, 12, 37, 75, 112, 110, 1597
INVAR-5, Run: 092, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 78, 1776, 38, 25, 13, 38, 77, 115, 102, 2008
INVAR-5, Run: 093, P, 0, 0, 1, 0, 1, 240, 16, 220, 0, 0, 1, 20, 73, 91, 1012, 36, 20, 16, 36, 73, 109, 111, 1232
INVAR-5, Run: 094, P, 0, 0, 1, 0, 1, 256, 14, 232, 0, 0, 1, 24, 77, 54, 1561, 38, 24, 14, 38, 77, 115, 78, 1793
INVAR-5, Run: 095, P, 0, 0, 1, 0, 1, 232, 17, 214, 0, 0, 1, 18, 71, 111, 1259, 35, 25, 10, 35, 71, 106, 129, 1473
INVAR-5, Run: 096, P, 11, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 31, 84, 72, 1985, 42, 31, 10, 42, 84, 126, 114, 1985
INVAR-5, Run: 097, P, 14, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 25, 78, 123, 2451, 39, 28, 10, 39, 78, 117, 162, 2451
INVAR-5, Run: 098, P, 16, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 21, 74, 83, 1354, 37, 21, 15, 37, 74, 111, 120, 1354
INVAR-5, Run: 099, P, 0, 0, 1, 0, 1, 280, 11, 250, 0, 0, 1, 30, 83, 67, 1749, 41, 29, 12, 41, 83, 124, 97, 1999
INVAR-5, Run: 100, P, 0, 0, 1, 0, 1, 216, 19, 202, 0, 0, 1, 14, 67, 61, 1172, 33, 21, 12, 33, 67, 100, 75, 1374
INVAR-6, Run: 001, P, 43, 0, 0, 0, 0, 132, 0, 0, 1, 792, 0, 89, 264, 556, 12956, 132, 87, 44, 132, 264, 396, 688, 12956
INVAR-6, Run: 002, P, 51, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0, 73, 248, 483, 8086, 124, 79, 44, 124, 248, 372, 607, 8086
INVAR-6, Run: 003, P, 45, 0, 0, 0, 0, 130, 0, 0, 1, 780, 0, 85, 260, 380, 10164, 130, 84, 45, 130, 260, 390, 510, 10164
INVAR-6, Run: 004, P, 0, 0, 1, 0, 1, 878, 43, 790, 0, 0, 1, 88, 263, 598, 14661, 131, 86, 45, 131, 263, 394, 686, 15451
INVAR-6, Run: 005, P, 52, 0, 0, 0, 0, 123, 0, 0, 1, 738, 0, 71, 246, 373, 8778, 123, 87, 35, 123, 246, 369, 496, 8778
INVAR-6, Run: 006, P, 27, 0, 0, 0, 0, 148, 0, 0, 1, 888, 0, 121, 296, 567, 18684, 148, 101, 46, 148, 296, 444, 715, 18684
INVAR-6, Run: 007, P, 14, 0, 0, 0, 0, 161, 0, 0, 1, 966, 0, 147, 322, 637, 23583, 161, 108, 52, 161, 322, 483, 798, 23583
INVAR-6, Run: 008, P, 14, 0, 0, 0, 0, 161, 0, 0, 1, 966, 0, 147, 322, 738, 25037, 161, 102, 58, 161, 322, 483, 899, 25037
INVAR-6, Run: 009, P, 22, 0, 0, 0, 0, 153, 0, 0, 1, 918, 0, 131, 306, 623, 23041, 153, 105, 47, 153, 306, 459, 776, 23041
INVAR-6, Run: 010, P, 47, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 81, 256, 432, 9504, 128, 86, 41, 128, 256, 384, 560, 9504
INVAR-6, Run: 011, P, 30, 0, 0, 0, 0, 145, 0, 0, 1, 870, 0, 115, 290, 669, 15800, 145, 90, 54, 145, 290, 435, 814, 15800
INVAR-6, Run: 012, P, 41, 0, 0, 0, 0, 134, 0, 0, 1, 804, 0, 93, 268, 465, 12600, 134, 94, 39, 134, 268, 402, 599, 12600
INVAR-6, Run: 013, P, 41, 0, 0, 0, 0, 134, 0, 0, 1, 804, 0, 93, 268, 562, 13803, 134, 94, 39, 134, 268, 402, 696, 13803
INVAR-6, Run: 014, P, 0, 0, 1, 0, 1, 822, 50, 748, 0, 0, 1, 74, 249, 356, 8878, 124, 86, 38, 124, 249, 373, 430, 9626
INVAR-6, Run: 015, P, 25, 0, 0, 0, 0, 150, 0, 0, 1, 900, 0, 125, 300, 635, 19221, 150, 87, 62, 150, 300, 450, 785, 19221
INVAR-6, Run: 016, P, 42, 0, 0, 0, 0, 133, 0, 0, 1, 798, 0, 91, 266, 537, 10198, 133, 67, 65, 133, 266, 399, 670, 10198
INVAR-6, Run: 017, P, 0, 0, 1, 0, 1, 998, 28, 880, 0, 0, 1, 118, 293, 780, 20441, 146, 99, 47, 146, 293, 439, 898, 21321
INVAR-6, Run: 018, P, 38, 0, 0, 0, 0, 137, 0, 0, 1, 822, 0, 99, 274, 470, 11155, 137, 87, 49, 137, 274, 411, 607, 11155
INVAR-6, Run: 019, P, 34, 0, 0, 0, 0, 141, 0, 0, 1, 846, 0, 107, 282, 657, 17114, 141, 93, 47, 141, 282, 423, 798, 17114
INVAR-6, Run: 020, P, 46, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0, 83, 258, 491, 11688, 129, 91, 37, 129, 258, 387, 620, 11688
INVAR-6, Run: 021, P, 47, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 81, 256, 495, 8026, 128, 83, 44, 128, 256, 384, 623, 8026
INVAR-6, Run: 022, P, 0, 0, 1, 0, 1, 846, 47, 766, 0, 0, 1, 80, 255, 448, 9327, 127, 75, 52, 127, 255, 382, 528, 10093
INVAR-6, Run: 023, P, 47, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 81, 256, 421, 10217, 128, 81, 46, 128, 256, 384, 549, 10217
INVAR-6, Run: 024, P, 26, 0, 0, 0, 0, 149, 0, 0, 1, 894, 0, 123, 298, 688, 19736, 149, 95, 53, 149, 298, 447, 837, 19736
INVAR-6, Run: 025, P, 0, 0, 1, 0, 1, 910, 39, 814, 0, 0, 1, 96, 271, 523, 14288, 135, 82, 53, 135, 271, 406, 619, 15102
INVAR-6, Run: 026, P, 0, 0, 1, 0, 1, 1014, 26, 892, 0, 0, 1, 122, 297, 569, 17273, 148, 90, 58, 148, 297, 445, 691, 18165
INVAR-6, Run: 027, P, 43, 0, 0, 0, 0, 132, 0, 0, 1, 792, 0, 89, 264, 770, 16693, 132, 78, 53, 132, 264, 396, 902, 16693
INVAR-6, Run: 028, P, 47, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 81, 256, 465, 11505, 128, 86, 41, 128, 256, 384, 593, 11505
INVAR-6, Run: 029, P, 37, 0, 0, 0, 0, 138, 0, 0, 1, 828, 0, 101, 276, 710, 16020, 138, 81, 56, 138, 276, 414, 848, 16020
INVAR-6, Run: 030, P, 49, 0, 0, 0, 0, 126, 0, 0, 1, 756, 0, 77, 252, 352, 8363, 126, 88, 37, 126, 252, 378, 478, 8363
INVAR-6, Run: 031, P, 27, 0, 0, 0, 0, 148, 0, 0, 1, 888, 0, 121, 296, 620, 19431, 148, 88, 59, 148, 296, 444, 768, 19431
INVAR-6, Run: 032, P, 0, 0, 1, 0, 1, 806, 52, 736, 0, 0, 1, 70, 245, 490, 9009, 122, 91, 31, 122, 245, 367, 560, 9745
INVAR-6, Run: 033, P, 41, 0, 0, 0, 0, 134, 0, 0, 1, 804, 0, 93, 268, 536, 8432, 134, 74, 59, 134, 268, 402, 670, 8432
INVAR-6, Run: 034, P, 46, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0, 83, 258, 550, 12033, 129, 82, 46, 129, 258, 387, 679, 12033
INVAR-6, Run: 035, P, 0, 0, 1, 0, 1, 990, 29, 874, 0, 0, 1, 116, 291, 630, 18478, 145, 100, 45, 145, 291, 436, 746, 19352
INVAR-6, Run: 036, P, 0, 0, 1, 0, 1, 846, 47, 766, 0, 0, 1, 80, 255, 528, 9803, 127, 76, 51, 127, 255, 382, 608, 10569
INVAR-6, Run: 037, P, 0, 0, 1, 0, 1, 1102, 15, 958, 0, 0, 1, 144, 319, 902, 25905, 159, 101, 58, 159, 319, 478, 1046, 26863
INVAR-6, Run: 038, P, 19, 0, 0, 0, 0, 156, 0, 0, 1, 936, 0, 137, 312, 680, 21958, 156, 100, 55, 156, 312, 468, 836, 21958
INVAR-6, Run: 039, P, 0, 0, 1, 0, 1, 854, 46, 772, 0, 0, 1, 82, 257, 631, 12646, 128, 91, 37, 128, 257, 385, 713, 13418
