Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 087, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 587, 106, 19, 16, 3, 19, 39, 58, 587, 166
INVAR-4, Run: 088, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 167, 61, 19, 13, 6, 19, 39, 58, 167, 121
INVAR-4, Run: 089, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 297, 91, 19, 12, 7, 19, 39, 58, 297, 152
INVAR-4, Run: 090, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 210, 61, 19, 13, 6, 19, 39, 58, 210, 120
INVAR-4, Run: 091, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 123, 63, 19, 17, 2, 19, 39, 58, 123, 123
INVAR-4, Run: 092, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 181, 77, 19, 14, 5, 19, 39, 58, 181, 137
INVAR-4, Run: 093, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 215, 91, 19, 16, 3, 19, 39, 58, 215, 150
INVAR-4, Run: 094, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 154, 69, 19, 15, 4, 19, 39, 58, 154, 129
INVAR-4, Run: 095, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 157, 75, 19, 15, 4, 19, 39, 58, 157, 135
INVAR-4, Run: 096, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 239, 69, 19, 10, 9, 19, 39, 58, 239, 128
INVAR-4, Run: 097, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 184, 68, 19, 13, 6, 19, 39, 58, 184, 127
INVAR-4, Run: 098, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 251, 99, 19, 11, 8, 19, 39, 58, 251, 159
INVAR-4, Run: 099, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 413, 127, 19, 15, 4, 19, 39, 58, 413, 186
INVAR-4, Run: 100, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 203, 82, 19, 13, 6, 19, 39, 58, 203, 141
INVAR-5, Run: 001, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 210, 93, 26, 18, 8, 26, 53, 79, 210, 175
INVAR-5, Run: 002, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 375, 120, 26, 18, 8, 26, 53, 79, 375, 201
INVAR-5, Run: 003, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 303, 97, 26, 19, 7, 26, 53, 79, 303, 177
INVAR-5, Run: 004, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 442, 106, 26, 18, 8, 26, 53, 79, 442, 187
INVAR-5, Run: 005, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 298, 108, 26, 19, 7, 26, 53, 79, 298, 188
INVAR-5, Run: 006, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 335, 122, 26, 18, 8, 26, 53, 79, 335, 203
INVAR-5, Run: 007, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 459, 101, 26, 15, 11, 26, 53, 79, 459, 182
INVAR-5, Run: 008, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 196, 94, 26, 13, 13, 26, 53, 79, 196, 175
INVAR-5, Run: 009, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 275, 98, 26, 16, 10, 26, 53, 79, 275, 178
INVAR-5, Run: 010, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 353, 103, 26, 17, 9, 26, 53, 79, 353, 183
INVAR-5, Run: 011, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 462, 125, 26, 13, 13, 26, 53, 79, 462, 205
INVAR-5, Run: 012, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 489, 160, 26, 13, 13, 26, 53, 79, 489, 240
INVAR-5, Run: 013, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 461, 132, 26, 17, 9, 26, 53, 79, 461, 212
INVAR-5, Run: 014, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 295, 140, 26, 15, 11, 26, 53, 79, 295, 221
INVAR-5, Run: 015, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 332, 154, 26, 12, 14, 26, 53, 79, 332, 235
INVAR-5, Run: 016, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 238, 96, 26, 12, 14, 26, 53, 79, 238, 176
INVAR-5, Run: 017, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 599, 152, 26, 17, 9, 26, 53, 79, 599, 233
INVAR-5, Run: 018, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 396, 99, 26, 18, 8, 26, 53, 79, 396, 180
INVAR-5, Run: 019, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 441, 104, 26, 19, 7, 26, 53, 79, 441, 184
INVAR-5, Run: 020, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 375, 131, 26, 15, 11, 26, 53, 79, 375, 211
INVAR-5, Run: 021, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 439, 108, 26, 19, 7, 26, 53, 79, 439, 189
INVAR-5, Run: 022, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 431, 128, 26, 12, 14, 26, 53, 79, 431, 209
INVAR-5, Run: 023, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 330, 112, 26, 18, 8, 26, 53, 79, 330, 193
INVAR-5, Run: 024, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 333, 127, 26, 18, 8, 26, 53, 79, 333, 207
INVAR-5, Run: 025, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 197, 80, 26, 15, 11, 26, 53, 79, 197, 161
INVAR-5, Run: 026, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 245, 70, 26, 22, 4, 26, 53, 79, 245, 151
INVAR-5, Run: 027, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 574, 137, 26, 18, 8, 26, 53, 79, 574, 218
INVAR-5, Run: 028, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 264, 127, 26, 12, 14, 26, 53, 79, 264, 208
INVAR-5, Run: 029, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 327, 109, 26, 18, 8, 26, 53, 79, 327, 190
INVAR-5, Run: 030, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 409, 101, 26, 16, 10, 26, 53, 79, 409, 182
INVAR-5, Run: 031, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 371, 107, 26, 15, 11, 26, 53, 79, 371, 187
INVAR-5, Run: 032, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 490, 95, 26, 18, 8, 26, 53, 79, 490, 175
INVAR-5, Run: 033, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 574, 185, 26, 16, 10, 26, 53, 79, 574, 265
INVAR-5, Run: 034, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 418, 190, 26, 18, 8, 26, 53, 79, 418, 270
INVAR-5, Run: 035, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 292, 85, 26, 19, 7, 26, 53, 79, 292, 165
INVAR-5, Run: 036, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 242, 124, 26, 15, 11, 26, 53, 79, 242, 206
INVAR-5, Run: 037, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 209, 104, 26, 17, 9, 26, 53, 79, 209, 185
INVAR-5, Run: 038, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 419, 156, 26, 18, 8, 26, 53, 79, 419, 236
INVAR-5, Run: 039, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 202, 76, 26, 17, 9, 26, 53, 79, 202, 157
INVAR-5, Run: 040, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 505, 161, 26, 18, 8, 26, 53, 79, 505, 241
INVAR-5, Run: 041, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 389, 121, 26, 17, 9, 26, 53, 79, 389, 201
INVAR-5, Run: 042, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 408, 132, 26, 23, 3, 26, 53, 79, 408, 213
INVAR-5, Run: 043, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 366, 101, 26, 18, 8, 26, 53, 79, 366, 181
INVAR-5, Run: 044, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 305, 95, 26, 13, 13, 26, 53, 79, 305, 175
INVAR-5, Run: 045, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 416, 168, 26, 17, 9, 26, 53, 79, 416, 249
INVAR-5, Run: 046, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 449, 130, 26, 16, 10, 26, 53, 79, 449, 210
INVAR-5, Run: 047, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 234, 98, 26, 14, 12, 26, 53, 79, 234, 179
INVAR-5, Run: 048, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 345, 87, 26, 16, 10, 26, 53, 79, 345, 168
INVAR-5, Run: 049, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 262, 96, 26, 16, 10, 26, 53, 79, 262, 176
INVAR-5, Run: 050, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 261, 97, 26, 16, 10, 26, 53, 79, 261, 178
INVAR-5, Run: 051, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 736, 183, 26, 17, 9, 26, 53, 79, 736, 264
INVAR-5, Run: 052, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 323, 151, 26, 14, 12, 26, 53, 79, 323, 232
INVAR-5, Run: 053, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 229, 113, 26, 19, 7, 26, 53, 79, 229, 194
INVAR-5, Run: 054, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 314, 97, 26, 18, 8, 26, 53, 79, 314, 177
INVAR-5, Run: 055, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 344, 115, 26, 8, 18, 26, 53, 79, 344, 196
INVAR-5, Run: 056, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 216, 89, 26, 17, 9, 26, 53, 79, 216, 169
INVAR-5, Run: 057, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 474, 129, 26, 18, 8, 26, 53, 79, 474, 209
INVAR-5, Run: 058, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 318, 135, 26, 18, 8, 26, 53, 79, 318, 216
INVAR-5, Run: 059, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 225, 90, 26, 17, 9, 26, 53, 79, 225, 170
INVAR-5, Run: 060, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 324, 91, 26, 18, 8, 26, 53, 79, 324, 173
INVAR-5, Run: 061, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 336, 104, 26, 19, 7, 26, 53, 79, 336, 185
INVAR-5, Run: 062, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 302, 113, 26, 20, 6, 26, 53, 79, 302, 193
INVAR-5, Run: 063, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 498, 138, 26, 18, 8, 26, 53, 79, 498, 219
INVAR-5, Run: 064, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 407, 131, 26, 17, 9, 26, 53, 79, 407, 211
INVAR-5, Run: 065, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 519, 133, 26, 20, 6, 26, 53, 79, 519, 215
INVAR-5, Run: 066, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 467, 127, 26, 20, 6, 26, 53, 79, 467, 208
INVAR-5, Run: 067, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 459, 155, 26, 16, 10, 26, 53, 79, 459, 236
INVAR-5, Run: 068, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 124, 61, 26, 13, 13, 26, 53, 79, 124, 143
INVAR-5, Run: 069, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 356, 116, 26, 16, 10, 26, 53, 79, 356, 196
INVAR-5, Run: 070, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 364, 117, 26, 15, 11, 26, 53, 79, 364, 197
INVAR-5, Run: 071, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 217, 90, 26, 16, 10, 26, 53, 79, 217, 170
INVAR-5, Run: 072, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 233, 92, 26, 17, 9, 26, 53, 79, 233, 172
INVAR-5, Run: 073, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 688, 176, 26, 19, 7, 26, 53, 79, 688, 257
INVAR-5, Run: 074, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 406, 115, 26, 20, 6, 26, 53, 79, 406, 196
INVAR-5, Run: 075, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 338, 85, 26, 16, 10, 26, 53, 79, 338, 166
INVAR-5, Run: 076, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 313, 132, 26, 17, 9, 26, 53, 79, 313, 213
INVAR-5, Run: 077, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 526, 140, 26, 19, 7, 26, 53, 79, 526, 222
INVAR-5, Run: 078, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 477, 127, 26, 17, 9, 26, 53, 79, 477, 208
INVAR-5, Run: 079, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 502, 184, 26, 17, 9, 26, 53, 79, 502, 264
INVAR-5, Run: 080, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 287, 100, 26, 17, 9, 26, 53, 79, 287, 181
INVAR-5, Run: 081, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 356, 113, 26, 18, 8, 26, 53, 79, 356, 194
INVAR-5, Run: 082, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 448, 128, 26, 15, 11, 26, 53, 79, 448, 208
INVAR-5, Run: 083, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 342, 131, 26, 17, 9, 26, 53, 79, 342, 211
INVAR-5, Run: 084, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 617, 149, 26, 18, 8, 26, 53, 79, 617, 229
INVAR-5, Run: 085, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 461, 91, 26, 16, 10, 26, 53, 79, 461, 171
INVAR-5, Run: 086, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 398, 141, 26, 17, 9, 26, 53, 79, 398, 222
INVAR-5, Run: 087, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 350, 105, 26, 16, 10, 26, 53, 79, 350, 186
INVAR-5, Run: 088, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 422, 155, 26, 17, 9, 26, 53, 79, 422, 236
INVAR-5, Run: 089, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 569, 131, 26, 20, 6, 26, 53, 79, 569, 212
INVAR-5, Run: 090, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 441, 131, 26, 18, 8, 26, 53, 79, 441, 212
INVAR-5, Run: 091, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 184, 101, 26, 20, 6, 26, 53, 79, 184, 182
INVAR-5, Run: 092, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 240, 121, 26, 16, 10, 26, 53, 79, 240, 202
INVAR-5, Run: 093, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 235, 91, 26, 19, 7, 26, 53, 79, 235, 172
INVAR-5, Run: 094, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 328, 79, 26, 20, 6, 26, 53, 79, 328, 160
INVAR-5, Run: 095, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 325, 105, 26, 18, 8, 26, 53, 79, 325, 186
INVAR-5, Run: 096, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 454, 102, 26, 17, 9, 26, 53, 79, 454, 183
INVAR-5, Run: 097, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 427, 131, 26, 16, 10, 26, 53, 79, 427, 212
INVAR-5, Run: 098, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 329, 92, 26, 16, 10, 26, 53, 79, 329, 172
INVAR-5, Run: 099, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 387, 82, 26, 18, 8, 26, 53, 79, 387, 163
INVAR-5, Run: 100, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 389, 118, 26, 22, 4, 26, 53, 79, 389, 199
INVAR-6, Run: 001, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2346, 634, 87, 47, 40, 87, 175, 262, 2346, 897
INVAR-6, Run: 002, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1514, 630, 87, 51, 36, 87, 175, 262, 1514, 893
INVAR-6, Run: 003, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1985, 673, 87, 53, 34, 87, 175, 262, 1985, 937
INVAR-6, Run: 004, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1928, 741, 87, 63, 24, 87, 175, 262, 1928, 1004
INVAR-6, Run: 005, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1901, 618, 87, 62, 25, 87, 175, 262, 1901, 882
INVAR-6, Run: 006, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2367, 685, 87, 55, 32, 87, 175, 262, 2367, 949
INVAR-6, Run: 007, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1954, 678, 87, 54, 33, 87, 175, 262, 1954, 942
INVAR-6, Run: 008, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1609, 645, 87, 56, 31, 87, 175, 262, 1609, 908
INVAR-6, Run: 009, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2628, 728, 87, 60, 27, 87, 175, 262, 2628, 991
INVAR-6, Run: 010, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1428, 586, 87, 55, 32, 87, 175, 262, 1428, 850
INVAR-6, Run: 011, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2229, 755, 87, 47, 40, 87, 175, 262, 2229, 1019
INVAR-6, Run: 012, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2195, 682, 87, 58, 29, 87, 175, 262, 2195, 945
INVAR-6, Run: 013, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2089, 569, 87, 55, 32, 87, 175, 262, 2089, 832
INVAR-6, Run: 014, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2234, 664, 87, 46, 41, 87, 175, 262, 2234, 927
INVAR-6, Run: 015, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1894, 696, 87, 55, 32, 87, 175, 262, 1894, 960
INVAR-6, Run: 016, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2059, 612, 87, 62, 25, 87, 175, 262, 2059, 876
INVAR-6, Run: 017, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1804, 621, 87, 57, 30, 87, 175, 262, 1804, 884
INVAR-6, Run: 018, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2320, 716, 87, 57, 30, 87, 175, 262, 2320, 979
INVAR-6, Run: 019, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2089, 803, 87, 52, 35, 87, 175, 262, 2089, 1066
INVAR-6, Run: 020, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1687, 687, 87, 62, 25, 87, 175, 262, 1687, 950
INVAR-6, Run: 021, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 4211, 736, 87, 60, 27, 87, 175, 262, 4211, 1000
INVAR-6, Run: 022, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2148, 681, 87, 57, 30, 87, 175, 262, 2148, 944
INVAR-6, Run: 023, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2303, 758, 87, 54, 33, 87, 175, 262, 2303, 1022
INVAR-6, Run: 024, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2254, 683, 87, 59, 28, 87, 175, 262, 2254, 947
INVAR-6, Run: 025, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1811, 711, 87, 57, 30, 87, 175, 262, 1811, 974
INVAR-6, Run: 026, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2110, 757, 87, 63, 24, 87, 175, 262, 2110, 1020
INVAR-6, Run: 027, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2347, 682, 87, 51, 36, 87, 175, 262, 2347, 945
INVAR-6, Run: 028, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2635, 725, 87, 58, 29, 87, 175, 262, 2635, 989
INVAR-6, Run: 029, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2666, 779, 87, 48, 39, 87, 175, 262, 2666, 1042
INVAR-6, Run: 030, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1952, 547, 87, 58, 29, 87, 175, 262, 1952, 811
INVAR-6, Run: 031, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2282, 615, 87, 64, 23, 87, 175, 262, 2282, 879
INVAR-6, Run: 032, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1998, 681, 87, 56, 31, 87, 175, 262, 1998, 944
INVAR-6, Run: 033, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2613, 688, 87, 50, 37, 87, 175, 262, 2613, 951
INVAR-6, Run: 034, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2475, 745, 87, 50, 37, 87, 175, 262, 2475, 1009
INVAR-6, Run: 035, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2231, 708, 87, 62, 25, 87, 175, 262, 2231, 972
INVAR-6, Run: 036, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2452, 698, 87, 59, 28, 87, 175, 262, 2452, 962
INVAR-6, Run: 037, F, 0, 4, 348, 0, 1, 0, 1, 0, 265, 0, 1, 261, 175, 2023, 735, 87, 53, 34, 87, 175, 262, 2023, 1000
INVAR-6, Run: 038, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1994, 709, 87, 56, 31, 87, 175, 262, 1994, 973
INVAR-6, Run: 039, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2574, 653, 87, 59, 28, 87, 175, 262, 2574, 916
INVAR-6, Run: 040, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2374, 706, 87, 59, 28, 87, 175, 262, 2374, 970
INVAR-6, Run: 041, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1802, 646, 87, 56, 31, 87, 175, 262, 1802, 910
INVAR-6, Run: 042, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1677, 549, 87, 58, 29, 87, 175, 262, 1677, 812
INVAR-6, Run: 043, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2615, 740, 87, 59, 28, 87, 175, 262, 2615, 1003
INVAR-6, Run: 044, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2136, 662, 87, 55, 32, 87, 175, 262, 2136, 926
INVAR-6, Run: 045, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2099, 666, 87, 52, 35, 87, 175, 262, 2099, 930
INVAR-6, Run: 046, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2017, 775, 87, 50, 37, 87, 175, 262, 2017, 1038
INVAR-6, Run: 047, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1946, 654, 87, 54, 33, 87, 175, 262, 1946, 918
INVAR-6, Run: 048, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1972, 654, 87, 47, 40, 87, 175, 262, 1972, 918
INVAR-6, Run: 049, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2166, 749, 87, 67, 20, 87, 175, 262, 2166, 1013
