Input Number, Run_Number, Result@ 100, U, X2, X1, Reaction1, Reaction2, Reaction3, Reaction4
INVAR-52, Run: 046, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 047, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 048, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 049, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 050, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 051, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 052, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 053, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 054, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 055, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 056, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 057, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 058, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 059, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 060, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 061, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 062, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 063, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 064, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 065, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 066, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 067, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 068, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 069, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 070, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 071, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 072, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 073, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 074, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 075, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 076, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 077, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 078, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 079, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 080, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 081, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 082, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 083, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 084, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 085, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 086, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 087, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 088, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 089, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 090, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 091, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 092, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 093, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 094, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 095, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 096, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 097, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 098, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 099, P, 0, 0, 80, 0, 0, 0, 0
INVAR-52, Run: 100, P, 0, 0, 80, 0, 0, 0, 0
INVAR-53, Run: 001, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 002, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 003, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 004, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 005, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 006, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 007, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 008, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 009, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 010, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 011, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 012, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 013, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 014, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 015, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 016, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 017, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 018, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 019, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 020, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 021, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 022, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 023, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 024, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 025, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 026, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 027, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 028, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 029, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 030, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 031, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 032, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 033, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 034, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 035, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 036, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 037, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 038, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 039, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 040, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 041, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 042, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 043, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 044, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 045, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 046, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 047, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 048, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 049, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 050, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 051, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 052, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 053, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 054, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 055, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 056, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 057, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 058, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 059, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 060, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 061, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 062, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 063, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 064, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 065, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 066, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 067, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 068, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 069, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 070, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 071, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 072, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 073, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 074, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 075, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 076, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 077, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 078, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 079, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 080, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 081, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 082, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 083, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 084, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 085, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 086, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 087, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 088, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 089, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 090, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 091, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 092, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 093, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 094, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 095, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 096, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 097, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 098, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 099, P, 0, 0, 172, 0, 0, 0, 0
INVAR-53, Run: 100, P, 0, 0, 172, 0, 0, 0, 0
INVAR-54, Run: 001, F, 0, 51, 0, 317, 492, 366, 858
INVAR-54, Run: 002, F, 0, 0, 51, 17, 134, 15, 149
INVAR-54, Run: 003, F, 0, 0, 51, 503, 956, 501, 1457
INVAR-54, Run: 004, F, 0, 0, 51, 2, 21, 0, 21
INVAR-54, Run: 005, F, 0, 0, 51, 6, 112, 4, 116
INVAR-54, Run: 006, F, 0, 0, 51, 312, 873, 310, 1183
INVAR-54, Run: 007, F, 0, 0, 51, 4, 133, 2, 135
INVAR-54, Run: 008, F, 0, 0, 51, 2, 6, 0, 6
INVAR-54, Run: 009, F, 0, 0, 51, 9, 128, 7, 135
INVAR-54, Run: 010, F, 0, 0, 51, 7, 95, 5, 100
INVAR-54, Run: 011, F, 0, 0, 51, 24, 221, 22, 243
INVAR-54, Run: 012, F, 0, 0, 51, 37, 487, 35, 522
INVAR-54, Run: 013, F, 0, 0, 51, 2, 41, 0, 41
INVAR-54, Run: 014, F, 0, 0, 51, 3, 19, 1, 20
INVAR-54, Run: 015, F, 0, 0, 51, 619, 767, 617, 1384
INVAR-54, Run: 016, F, 0, 0, 51, 34, 375, 32, 407
INVAR-54, Run: 017, F, 0, 0, 51, 8, 111, 6, 117
INVAR-54, Run: 018, F, 0, 0, 51, 65, 470, 63, 533
INVAR-54, Run: 019, F, 0, 0, 51, 2, 31, 0, 31
INVAR-54, Run: 020, F, 0, 0, 51, 11, 165, 9, 174
INVAR-54, Run: 021, F, 0, 0, 51, 2, 42, 0, 42
INVAR-54, Run: 022, F, 0, 0, 51, 4, 82, 2, 84
INVAR-54, Run: 023, F, 0, 51, 0, 109, 117, 158, 275
INVAR-54, Run: 024, F, 0, 0, 51, 57, 555, 55, 610
INVAR-54, Run: 025, F, 0, 0, 51, 2, 52, 0, 52
INVAR-54, Run: 026, F, 0, 0, 51, 4, 24, 2, 26
INVAR-54, Run: 027, F, 0, 0, 51, 19, 274, 17, 291
INVAR-54, Run: 028, F, 0, 0, 51, 9, 281, 7, 288
INVAR-54, Run: 029, F, 0, 0, 51, 2, 31, 0, 31
INVAR-54, Run: 030, F, 0, 0, 51, 80, 455, 78, 533
INVAR-54, Run: 031, F, 0, 0, 51, 2, 24, 0, 24
INVAR-54, Run: 032, F, 0, 0, 51, 2, 119, 0, 119
INVAR-54, Run: 033, F, 0, 0, 51, 3, 73, 1, 74
INVAR-54, Run: 034, F, 0, 0, 51, 39, 443, 37, 480
INVAR-54, Run: 035, F, 0, 0, 51, 3, 74, 1, 75
INVAR-54, Run: 036, F, 0, 0, 51, 4, 90, 2, 92
INVAR-54, Run: 037, F, 0, 0, 51, 12, 228, 10, 238
INVAR-54, Run: 038, F, 0, 0, 51, 10, 245, 8, 253
INVAR-54, Run: 039, F, 0, 0, 51, 3, 49, 1, 50
INVAR-54, Run: 040, F, 0, 0, 51, 4, 69, 2, 71
INVAR-54, Run: 041, F, 0, 0, 51, 628, 1188, 626, 1814
INVAR-54, Run: 042, F, 0, 0, 51, 40, 249, 38, 287
INVAR-54, Run: 043, F, 0, 0, 51, 2, 83, 0, 83
INVAR-54, Run: 044, F, 0, 0, 51, 6, 108, 4, 112
INVAR-54, Run: 045, F, 0, 0, 51, 46, 457, 44, 501
INVAR-54, Run: 046, F, 0, 0, 51, 10, 88, 8, 96
INVAR-54, Run: 047, F, 0, 0, 51, 3, 28, 1, 29
INVAR-54, Run: 048, F, 0, 51, 0, 545, 561, 594, 1155
INVAR-54, Run: 049, F, 0, 0, 51, 3, 10, 1, 11
INVAR-54, Run: 050, F, 0, 0, 51, 2, 33, 0, 33
INVAR-54, Run: 051, F, 0, 0, 51, 2, 6, 0, 6
INVAR-54, Run: 052, F, 0, 0, 51, 25, 183, 23, 206
INVAR-54, Run: 053, F, 0, 0, 51, 2, 48, 0, 48
INVAR-54, Run: 054, F, 0, 0, 51, 2, 66, 0, 66
INVAR-54, Run: 055, F, 0, 0, 51, 3, 65, 1, 66
INVAR-54, Run: 056, F, 0, 0, 51, 4, 81, 2, 83
INVAR-54, Run: 057, F, 0, 0, 51, 53, 629, 51, 680
INVAR-54, Run: 058, F, 0, 0, 51, 3, 156, 1, 157
INVAR-54, Run: 059, F, 0, 0, 51, 2, 13, 0, 13
INVAR-54, Run: 060, F, 0, 0, 51, 3, 80, 1, 81
INVAR-54, Run: 061, F, 0, 0, 51, 7, 130, 5, 135
INVAR-54, Run: 062, F, 0, 0, 51, 3, 91, 1, 92
INVAR-54, Run: 063, F, 0, 0, 51, 11, 105, 9, 114
INVAR-54, Run: 064, F, 0, 0, 51, 17, 142, 15, 157
INVAR-54, Run: 065, F, 0, 0, 51, 8, 76, 6, 82
INVAR-54, Run: 066, F, 0, 0, 51, 6, 161, 4, 165
INVAR-54, Run: 067, F, 0, 0, 51, 3, 64, 1, 65
INVAR-54, Run: 068, F, 0, 0, 51, 47, 384, 45, 429
INVAR-54, Run: 069, F, 0, 0, 51, 23, 282, 21, 303
INVAR-54, Run: 070, F, 0, 0, 51, 70, 302, 68, 370
INVAR-54, Run: 071, F, 0, 0, 51, 4, 98, 2, 100
INVAR-54, Run: 072, F, 0, 0, 51, 3, 69, 1, 70
INVAR-54, Run: 073, F, 0, 0, 51, 29, 253, 27, 280
INVAR-54, Run: 074, F, 0, 0, 51, 48, 377, 46, 423
INVAR-54, Run: 075, F, 0, 0, 51, 2, 44, 0, 44
INVAR-54, Run: 076, F, 0, 0, 51, 10, 172, 8, 180
INVAR-54, Run: 077, F, 0, 0, 51, 3, 105, 1, 106
INVAR-54, Run: 078, F, 0, 0, 51, 3, 66, 1, 67
INVAR-54, Run: 079, F, 0, 0, 51, 5, 88, 3, 91
INVAR-54, Run: 080, F, 0, 0, 51, 4, 89, 2, 91
INVAR-54, Run: 081, F, 0, 0, 51, 2, 14, 0, 14
INVAR-54, Run: 082, F, 0, 0, 51, 3, 56, 1, 57
INVAR-54, Run: 083, F, 0, 0, 51, 2, 4, 0, 4
INVAR-54, Run: 084, F, 0, 0, 51, 4, 113, 2, 115
INVAR-54, Run: 085, F, 0, 0, 51, 55, 850, 53, 903
INVAR-54, Run: 086, F, 0, 0, 51, 19, 468, 17, 485
INVAR-54, Run: 087, F, 0, 0, 51, 4, 89, 2, 91
INVAR-54, Run: 088, F, 0, 0, 51, 30, 492, 28, 520
INVAR-54, Run: 089, F, 0, 0, 51, 2, 100, 0, 100
INVAR-54, Run: 090, F, 0, 0, 51, 55, 293, 53, 346
INVAR-54, Run: 091, F, 0, 0, 51, 73, 584, 71, 655
INVAR-54, Run: 092, F, 0, 0, 51, 64, 487, 62, 549
INVAR-54, Run: 093, F, 0, 0, 51, 13, 163, 11, 174
INVAR-54, Run: 094, F, 0, 0, 51, 12, 241, 10, 251
INVAR-54, Run: 095, F, 0, 0, 51, 19, 319, 17, 336
INVAR-54, Run: 096, F, 0, 0, 51, 5, 113, 3, 116
INVAR-54, Run: 097, F, 0, 0, 51, 3, 59, 1, 60
INVAR-54, Run: 098, F, 0, 0, 51, 6, 96, 4, 100
INVAR-54, Run: 099, F, 0, 0, 51, 212, 965, 210, 1175
INVAR-54, Run: 100, F, 0, 0, 51, 2, 213, 0, 213
INVAR-55, Run: 001, F, 0, 0, 99, 1163, 1710, 1133, 2843
INVAR-55, Run: 002, F, 0, 0, 99, 253, 2106, 223, 2329
INVAR-55, Run: 003, F, 0, 0, 99, 678, 1191, 648, 1839
INVAR-55, Run: 004, F, 0, 0, 99, 331, 917, 301, 1218
INVAR-55, Run: 005, F, 0, 0, 99, 483, 1940, 453, 2393
INVAR-55, Run: 006, F, 0, 99, 0, 528, 284, 597, 881
INVAR-55, Run: 007, F, 0, 99, 0, 1759, 1735, 1828, 3563
INVAR-55, Run: 008, F, 0, 0, 99, 492, 988, 462, 1450
INVAR-55, Run: 009, F, 0, 0, 99, 320, 2041, 290, 2331
INVAR-55, Run: 010, F, 0, 99, 0, 480, 357, 549, 906
INVAR-55, Run: 011, F, 0, 0, 99, 238, 1146, 208, 1354
INVAR-55, Run: 012, F, 0, 0, 99, 547, 1757, 517, 2274
INVAR-55, Run: 013, F, 0, 0, 99, 81, 347, 51, 398
INVAR-55, Run: 014, F, 0, 0, 99, 119, 624, 89, 713
INVAR-55, Run: 015, F, 0, 0, 99, 217, 1048, 187, 1235
INVAR-55, Run: 016, F, 0, 99, 0, 482, 234, 551, 785
INVAR-55, Run: 017, F, 0, 99, 0, 2834, 1430, 2903, 4333
INVAR-55, Run: 018, F, 0, 99, 0, 1476, 1178, 1545, 2723
INVAR-55, Run: 019, F, 0, 99, 0, 4350, 7931, 4419, 12350
INVAR-55, Run: 020, F, 0, 99, 0, 686, 286, 755, 1041
INVAR-55, Run: 021, F, 0, 0, 99, 552, 1968, 522, 2490
INVAR-55, Run: 022, F, 0, 0, 99, 270, 1309, 240, 1549
INVAR-55, Run: 023, F, 0, 0, 99, 862, 2036, 832, 2868
INVAR-55, Run: 024, F, 0, 0, 99, 1764, 4247, 1734, 5981
INVAR-55, Run: 025, F, 0, 0, 99, 152, 748, 122, 870
INVAR-55, Run: 026, F, 0, 0, 99, 816, 2663, 786, 3449
INVAR-55, Run: 027, F, 0, 99, 0, 399, 106, 468, 574
INVAR-55, Run: 028, F, 0, 0, 99, 1744, 3595, 1714, 5309
INVAR-55, Run: 029, F, 0, 0, 99, 179, 1513, 149, 1662
INVAR-55, Run: 030, F, 0, 0, 99, 1359, 4811, 1329, 6140
INVAR-55, Run: 031, F, 0, 0, 99, 385, 1114, 355, 1469
INVAR-55, Run: 032, F, 0, 0, 99, 147, 694, 117, 811
INVAR-55, Run: 033, F, 0, 99, 0, 1168, 655, 1237, 1892
INVAR-55, Run: 034, F, 0, 99, 0, 693, 432, 762, 1194
INVAR-55, Run: 035, F, 0, 99, 0, 823, 729, 892, 1621
INVAR-55, Run: 036, F, 0, 0, 99, 2100, 2834, 2070, 4904
INVAR-55, Run: 037, F, 0, 0, 99, 443, 1139, 413, 1552
INVAR-55, Run: 038, F, 0, 0, 99, 1244, 2442, 1214, 3656
INVAR-55, Run: 039, F, 0, 99, 0, 2911, 3987, 2980, 6967
INVAR-55, Run: 040, F, 0, 0, 99, 2415, 4127, 2385, 6512
INVAR-55, Run: 041, F, 0, 0, 99, 281, 1143, 251, 1394
INVAR-55, Run: 042, F, 0, 99, 0, 518, 607, 587, 1194
INVAR-55, Run: 043, F, 0, 0, 99, 537, 1062, 507, 1569
INVAR-55, Run: 044, F, 0, 0, 99, 780, 2075, 750, 2825
INVAR-55, Run: 045, F, 0, 99, 0, 1016, 531, 1085, 1616
INVAR-55, Run: 046, F, 0, 0, 99, 942, 1354, 912, 2266
INVAR-55, Run: 047, F, 0, 99, 0, 719, 233, 788, 1021
INVAR-55, Run: 048, F, 0, 0, 99, 367, 916, 337, 1253
INVAR-55, Run: 049, F, 0, 99, 0, 2464, 4214, 2533, 6747
INVAR-55, Run: 050, F, 0, 0, 99, 198, 1731, 168, 1899
INVAR-55, Run: 051, F, 0, 0, 99, 309, 857, 279, 1136
INVAR-55, Run: 052, F, 0, 0, 99, 940, 2902, 910, 3812
INVAR-55, Run: 053, F, 0, 0, 99, 516, 1483, 486, 1969
INVAR-55, Run: 054, F, 0, 99, 0, 1001, 730, 1070, 1800
INVAR-55, Run: 055, F, 0, 99, 0, 432, 198, 501, 699
INVAR-55, Run: 056, F, 0, 0, 99, 673, 1682, 643, 2325
INVAR-55, Run: 057, F, 0, 0, 99, 346, 2009, 316, 2325
INVAR-55, Run: 058, F, 0, 0, 99, 56, 339, 26, 365
INVAR-55, Run: 059, F, 0, 0, 99, 2445, 4084, 2415, 6499
INVAR-55, Run: 060, F, 0, 99, 0, 1702, 2285, 1771, 4056
INVAR-55, Run: 061, F, 0, 0, 99, 1122, 1401, 1092, 2493
INVAR-55, Run: 062, F, 0, 0, 99, 310, 1258, 280, 1538
INVAR-55, Run: 063, F, 0, 99, 0, 486, 242, 555, 797
INVAR-55, Run: 064, F, 0, 0, 99, 706, 1456, 676, 2132
INVAR-55, Run: 065, F, 0, 0, 99, 635, 3425, 605, 4030
INVAR-55, Run: 066, F, 0, 99, 0, 6087, 8192, 6156, 14348
INVAR-55, Run: 067, F, 0, 0, 99, 104, 953, 74, 1027
INVAR-55, Run: 068, F, 0, 0, 99, 1643, 4815, 1613, 6428
INVAR-55, Run: 069, F, 0, 0, 99, 297, 2654, 267, 2921
INVAR-55, Run: 070, F, 0, 0, 99, 295, 1025, 265, 1290
INVAR-55, Run: 071, F, 0, 99, 0, 360, 435, 429, 864
INVAR-55, Run: 072, F, 0, 0, 99, 2393, 4472, 2363, 6835
INVAR-55, Run: 073, F, 0, 0, 99, 205, 848, 175, 1023
INVAR-55, Run: 074, F, 0, 0, 99, 80, 436, 50, 486
INVAR-55, Run: 075, F, 0, 0, 99, 490, 1988, 460, 2448
INVAR-55, Run: 076, F, 0, 99, 0, 1155, 1692, 1224, 2916
INVAR-55, Run: 077, F, 0, 0, 99, 577, 1293, 547, 1840
INVAR-55, Run: 078, F, 0, 0, 99, 381, 1844, 351, 2195
INVAR-55, Run: 079, F, 0, 0, 99, 617, 1295, 587, 1882
INVAR-55, Run: 080, F, 0, 99, 0, 1151, 927, 1220, 2147
INVAR-55, Run: 081, F, 0, 0, 99, 510, 1461, 480, 1941
INVAR-55, Run: 082, F, 0, 0, 99, 138, 531, 108, 639
INVAR-55, Run: 083, F, 0, 99, 0, 2126, 1459, 2195, 3654
INVAR-55, Run: 084, F, 0, 99, 0, 2235, 2448, 2304, 4752
INVAR-55, Run: 085, F, 0, 99, 0, 253, 113, 322, 435
INVAR-55, Run: 086, F, 0, 99, 0, 1216, 2709, 1285, 3994
INVAR-55, Run: 087, F, 0, 0, 99, 75, 387, 45, 432
INVAR-55, Run: 088, F, 0, 0, 99, 192, 1155, 162, 1317
INVAR-55, Run: 089, F, 0, 0, 99, 201, 1147, 171, 1318
INVAR-55, Run: 090, F, 0, 99, 0, 367, 130, 436, 566
INVAR-55, Run: 091, F, 0, 0, 99, 330, 2016, 300, 2316
INVAR-55, Run: 092, F, 0, 0, 99, 352, 901, 322, 1223
INVAR-55, Run: 093, F, 0, 99, 0, 482, 165, 551, 716
INVAR-55, Run: 094, F, 0, 0, 99, 1153, 1878, 1123, 3001
INVAR-55, Run: 095, F, 0, 0, 99, 539, 1978, 509, 2487
INVAR-55, Run: 096, F, 0, 99, 0, 2142, 1644, 2211, 3855
INVAR-55, Run: 097, F, 0, 99, 0, 1617, 1734, 1686, 3420
INVAR-55, Run: 098, F, 0, 0, 99, 69, 252, 39, 291
INVAR-55, Run: 099, F, 0, 0, 99, 350, 936, 320, 1256
INVAR-55, Run: 100, F, 0, 0, 99, 1894, 1638, 1864, 3502
INVAR-56, Run: 001, F, 0, 0, 135, 56, 925, 54, 979
INVAR-56, Run: 002, F, 0, 0, 135, 4, 79, 2, 81
INVAR-56, Run: 003, F, 0, 0, 135, 2, 190, 0, 190
INVAR-56, Run: 004, F, 0, 0, 135, 2150, 4511, 2148, 6659
INVAR-56, Run: 005, F, 0, 0, 135, 3, 74, 1, 75
INVAR-56, Run: 006, F, 0, 0, 135, 5, 169, 3, 172
INVAR-56, Run: 007, F, 0, 0, 135, 2, 208, 0, 208
INVAR-56, Run: 008, F, 0, 0, 135, 6, 249, 4, 253
INVAR-56, Run: 009, F, 0, 0, 135, 2, 175, 0, 175
INVAR-56, Run: 010, F, 0, 0, 135, 2, 247, 0, 247
INVAR-56, Run: 011, F, 0, 0, 135, 9, 628, 7, 635
INVAR-56, Run: 012, F, 0, 0, 135, 46, 1117, 44, 1161
INVAR-56, Run: 013, F, 0, 0, 135, 3, 221, 1, 222
INVAR-56, Run: 014, F, 0, 0, 135, 4, 62, 2, 64
INVAR-56, Run: 015, F, 0, 0, 135, 45, 846, 43, 889
INVAR-56, Run: 016, F, 0, 0, 135, 6, 303, 4, 307
INVAR-56, Run: 017, F, 0, 0, 135, 13, 752, 11, 763
INVAR-56, Run: 018, F, 0, 0, 135, 22, 795, 20, 815
INVAR-56, Run: 019, F, 0, 0, 135, 2, 74, 0, 74
INVAR-56, Run: 020, F, 0, 0, 135, 2, 116, 0, 116
INVAR-56, Run: 021, F, 0, 0, 135, 4, 204, 2, 206
INVAR-56, Run: 022, F, 0, 0, 135, 10, 491, 8, 499
INVAR-56, Run: 023, F, 0, 0, 135, 2, 69, 0, 69
INVAR-56, Run: 024, F, 0, 0, 135, 2, 23, 0, 23
INVAR-56, Run: 025, F, 0, 0, 135, 2, 411, 0, 411
INVAR-56, Run: 026, F, 0, 0, 135, 32, 636, 30, 666
