Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, Y, PE, CE, CO, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 23, 469, 1, 0, 0, 82, 0, 164, 469, 49, 49, 0, 82, 44, 37, 82, 82, 164, 478, 239
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 48, 444, 1, 0, 0, 82, 0, 164, 444, 82, 82, 0, 82, 49, 32, 82, 82, 164, 550, 275
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 36, 456, 1, 0, 0, 82, 0, 164, 456, 62, 62, 0, 82, 55, 26, 82, 82, 164, 472, 236
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 48, 444, 1, 0, 0, 82, 0, 164, 444, 42, 42, 0, 82, 52, 29, 82, 82, 164, 492, 246
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 51, 441, 1, 0, 0, 82, 0, 164, 441, 62, 62, 0, 82, 57, 24, 82, 82, 164, 638, 319
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 34, 458, 1, 0, 0, 82, 0, 164, 458, 56, 56, 0, 82, 51, 30, 82, 82, 164, 380, 190
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 23, 471, 1, 2, 0, 81, 0, 164, 469, 76, 74, 0, 82, 48, 33, 81, 82, 164, 540, 270
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 27, 467, 1, 2, 0, 81, 0, 164, 465, 66, 64, 0, 82, 51, 30, 81, 82, 164, 462, 231
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 19, 473, 1, 0, 0, 82, 0, 164, 473, 62, 62, 0, 82, 50, 31, 82, 82, 164, 428, 214
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 51, 443, 1, 2, 0, 81, 0, 164, 441, 70, 68, 0, 82, 48, 33, 81, 82, 164, 610, 305
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 21, 473, 1, 2, 0, 81, 0, 164, 471, 57, 55, 0, 82, 55, 26, 81, 82, 164, 464, 232
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0, 164, 468, 76, 76, 0, 82, 48, 33, 82, 82, 164, 448, 224
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 5, 487, 1, 0, 0, 82, 0, 164, 487, 51, 51, 0, 82, 53, 28, 82, 82, 164, 420, 210
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 44, 448, 1, 0, 0, 82, 0, 164, 448, 70, 70, 0, 82, 55, 26, 82, 82, 164, 376, 188
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 13, 481, 1, 2, 0, 81, 0, 164, 479, 55, 53, 0, 82, 61, 20, 81, 82, 164, 524, 262
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 30, 462, 1, 0, 0, 82, 0, 164, 462, 61, 61, 0, 82, 51, 30, 82, 82, 164, 514, 257
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 7, 485, 1, 0, 0, 82, 0, 164, 485, 61, 61, 0, 82, 43, 38, 82, 82, 164, 494, 247
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 23, 471, 1, 2, 0, 81, 0, 164, 469, 53, 51, 0, 82, 53, 28, 81, 82, 164, 464, 232
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 37, 457, 1, 2, 0, 81, 0, 164, 455, 46, 44, 0, 82, 56, 25, 81, 82, 164, 538, 269
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 9, 485, 1, 2, 0, 81, 0, 164, 483, 62, 60, 0, 82, 47, 34, 81, 82, 164, 644, 322
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 13, 481, 1, 2, 0, 81, 0, 164, 479, 52, 50, 0, 82, 46, 35, 81, 82, 164, 494, 247
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 28, 466, 1, 2, 0, 81, 0, 164, 464, 58, 56, 0, 82, 47, 34, 81, 82, 164, 456, 228
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 17, 475, 1, 0, 0, 82, 0, 164, 475, 59, 59, 0, 82, 52, 29, 82, 82, 164, 514, 257
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 52, 442, 1, 2, 0, 81, 0, 164, 440, 46, 44, 0, 82, 39, 42, 81, 82, 164, 588, 294
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 31, 463, 1, 2, 0, 81, 0, 164, 461, 47, 45, 0, 82, 58, 23, 81, 82, 164, 402, 201
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0, 164, 472, 58, 58, 0, 82, 49, 32, 82, 82, 164, 464, 232
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 17, 475, 1, 0, 0, 82, 0, 164, 475, 60, 60, 0, 82, 55, 26, 82, 82, 164, 432, 216
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 78, 414, 1, 0, 0, 82, 0, 164, 414, 43, 43, 0, 82, 41, 40, 82, 82, 164, 446, 223
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 42, 42, 0, 82, 55, 26, 82, 82, 164, 526, 263
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 492, 1, 0, 0, 82, 0, 164, 492, 40, 40, 0, 82, 55, 26, 82, 82, 164, 482, 241
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 71, 423, 1, 2, 0, 81, 0, 164, 421, 50, 48, 0, 82, 52, 29, 81, 82, 164, 666, 333
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 2, 490, 1, 0, 0, 82, 0, 164, 490, 56, 56, 0, 82, 50, 31, 82, 82, 164, 478, 239
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 35, 459, 1, 2, 0, 81, 0, 164, 457, 40, 38, 0, 82, 44, 37, 81, 82, 164, 592, 296
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 15, 477, 1, 0, 0, 82, 0, 164, 477, 51, 51, 0, 82, 54, 27, 82, 82, 164, 550, 275
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0, 164, 468, 76, 76, 0, 82, 56, 25, 82, 82, 164, 510, 255
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 18, 476, 1, 2, 0, 81, 0, 164, 474, 53, 51, 0, 82, 55, 26, 81, 82, 164, 526, 263
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 6, 488, 1, 2, 0, 81, 0, 164, 486, 52, 50, 0, 82, 51, 30, 81, 82, 164, 458, 229
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 59, 435, 1, 2, 0, 81, 0, 164, 433, 55, 53, 0, 82, 46, 35, 81, 82, 164, 450, 225
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 8, 484, 1, 0, 0, 82, 0, 164, 484, 60, 60, 0, 82, 59, 22, 82, 82, 164, 416, 208
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 10, 484, 1, 2, 0, 81, 0, 164, 482, 58, 56, 0, 82, 47, 34, 81, 82, 164, 324, 162
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 11, 481, 1, 0, 0, 82, 0, 164, 481, 57, 57, 0, 82, 52, 29, 82, 82, 164, 510, 255
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 32, 462, 1, 2, 0, 81, 0, 164, 460, 50, 48, 0, 82, 54, 27, 81, 82, 164, 494, 247
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 17, 477, 1, 2, 0, 81, 0, 164, 475, 63, 61, 0, 82, 51, 30, 81, 82, 164, 420, 210
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 38, 454, 1, 0, 0, 82, 0, 164, 454, 38, 38, 0, 82, 44, 37, 82, 82, 164, 444, 222
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0, 164, 472, 49, 49, 0, 82, 48, 33, 82, 82, 164, 460, 230
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 25, 469, 1, 2, 0, 81, 0, 164, 467, 40, 38, 0, 82, 54, 27, 81, 82, 164, 390, 195
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 18, 474, 1, 0, 0, 82, 0, 164, 474, 54, 54, 0, 82, 52, 29, 82, 82, 164, 412, 206
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 18, 476, 1, 2, 0, 81, 0, 164, 474, 43, 41, 0, 82, 50, 31, 81, 82, 164, 550, 275
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 15, 479, 1, 2, 0, 81, 0, 164, 477, 58, 56, 0, 82, 55, 26, 81, 82, 164, 600, 300
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 16, 476, 1, 0, 0, 82, 0, 164, 476, 49, 49, 0, 82, 56, 25, 82, 82, 164, 442, 221
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 54, 438, 1, 0, 0, 82, 0, 164, 438, 48, 48, 0, 82, 55, 26, 82, 82, 164, 410, 205
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 60, 60, 0, 82, 59, 22, 82, 82, 164, 454, 227
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 50, 442, 1, 0, 0, 82, 0, 164, 442, 57, 57, 0, 82, 48, 33, 82, 82, 164, 548, 274
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 12, 480, 1, 0, 0, 82, 0, 164, 480, 62, 62, 0, 82, 53, 28, 82, 82, 164, 466, 233
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 3, 489, 1, 0, 0, 82, 0, 164, 489, 41, 41, 0, 82, 51, 30, 82, 82, 164, 414, 207
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 10, 482, 1, 0, 0, 82, 0, 164, 482, 59, 59, 0, 82, 50, 31, 82, 82, 164, 466, 233
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 39, 455, 1, 2, 0, 81, 0, 164, 453, 75, 73, 0, 82, 54, 27, 81, 82, 164, 576, 288
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 12, 480, 1, 0, 0, 82, 0, 164, 480, 46, 46, 0, 82, 45, 36, 82, 82, 164, 434, 217
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 14, 478, 1, 0, 0, 82, 0, 164, 478, 57, 57, 0, 82, 49, 32, 82, 82, 164, 456, 228
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 10, 482, 1, 0, 0, 82, 0, 164, 482, 58, 58, 0, 82, 47, 34, 82, 82, 164, 492, 246
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 24, 470, 1, 2, 0, 81, 0, 164, 468, 41, 39, 0, 82, 55, 26, 81, 82, 164, 442, 221
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 31, 461, 1, 0, 0, 82, 0, 164, 461, 42, 42, 0, 82, 61, 20, 82, 82, 164, 616, 308
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 11, 483, 1, 2, 0, 81, 0, 164, 481, 63, 61, 0, 82, 50, 31, 81, 82, 164, 484, 242
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 13, 479, 1, 0, 0, 82, 0, 164, 479, 57, 57, 0, 82, 53, 28, 82, 82, 164, 434, 217
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 3, 489, 1, 0, 0, 82, 0, 164, 489, 50, 50, 0, 82, 45, 36, 82, 82, 164, 464, 232
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 18, 476, 1, 2, 0, 81, 0, 164, 474, 63, 61, 0, 82, 49, 32, 81, 82, 164, 396, 198
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 16, 476, 1, 0, 0, 82, 0, 164, 476, 56, 56, 0, 82, 55, 26, 82, 82, 164, 506, 253
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 22, 470, 1, 0, 0, 82, 0, 164, 470, 60, 60, 0, 82, 53, 28, 82, 82, 164, 456, 228
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 21, 473, 1, 2, 0, 81, 0, 164, 471, 54, 52, 0, 82, 51, 30, 81, 82, 164, 482, 241
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 22, 470, 1, 0, 0, 82, 0, 164, 470, 76, 76, 0, 82, 43, 38, 82, 82, 164, 410, 205
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 22, 470, 1, 0, 0, 82, 0, 164, 470, 44, 44, 0, 82, 53, 28, 82, 82, 164, 524, 262
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 46, 446, 1, 0, 0, 82, 0, 164, 446, 51, 51, 0, 82, 46, 35, 82, 82, 164, 534, 267
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 41, 453, 1, 2, 0, 81, 0, 164, 451, 51, 49, 0, 82, 51, 30, 81, 82, 164, 500, 250
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 17, 475, 1, 0, 0, 82, 0, 164, 475, 49, 49, 0, 82, 59, 22, 82, 82, 164, 484, 242
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 32, 462, 1, 2, 0, 81, 0, 164, 460, 51, 49, 0, 82, 52, 29, 81, 82, 164, 592, 296
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 4, 488, 1, 0, 0, 82, 0, 164, 488, 40, 40, 0, 82, 50, 31, 82, 82, 164, 390, 195
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 14, 478, 1, 0, 0, 82, 0, 164, 478, 56, 56, 0, 82, 53, 28, 82, 82, 164, 556, 278
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 34, 460, 1, 2, 0, 81, 0, 164, 458, 64, 62, 0, 82, 54, 27, 81, 82, 164, 406, 203
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 70, 422, 1, 0, 0, 82, 0, 164, 422, 58, 58, 0, 82, 45, 36, 82, 82, 164, 568, 284
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 6, 486, 1, 0, 0, 82, 0, 164, 486, 44, 44, 0, 82, 46, 35, 82, 82, 164, 468, 234
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 71, 423, 1, 2, 0, 81, 0, 164, 421, 57, 55, 0, 82, 54, 27, 81, 82, 164, 462, 231
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 27, 465, 1, 0, 0, 82, 0, 164, 465, 64, 64, 0, 82, 50, 31, 82, 82, 164, 478, 239
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0, 164, 472, 61, 61, 0, 82, 51, 30, 82, 82, 164, 502, 251
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 73, 421, 1, 2, 0, 81, 0, 164, 419, 61, 59, 0, 82, 44, 37, 81, 82, 164, 498, 249
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 10, 482, 1, 0, 0, 82, 0, 164, 482, 48, 48, 0, 82, 50, 31, 82, 82, 164, 416, 208
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 71, 421, 1, 0, 0, 82, 0, 164, 421, 47, 47, 0, 82, 62, 19, 82, 82, 164, 470, 235
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 40, 452, 1, 0, 0, 82, 0, 164, 452, 57, 57, 0, 82, 46, 35, 82, 82, 164, 604, 302
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 11, 481, 1, 0, 0, 82, 0, 164, 481, 58, 58, 0, 82, 42, 39, 82, 82, 164, 460, 230
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 53, 441, 1, 2, 0, 81, 0, 164, 439, 61, 59, 0, 82, 50, 31, 81, 82, 164, 626, 313
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 41, 451, 1, 0, 0, 82, 0, 164, 451, 53, 53, 0, 82, 50, 31, 82, 82, 164, 494, 247
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 15, 477, 1, 0, 0, 82, 0, 164, 477, 60, 60, 0, 82, 50, 31, 82, 82, 164, 522, 261
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 58, 434, 1, 0, 0, 82, 0, 164, 434, 47, 47, 0, 82, 46, 35, 82, 82, 164, 522, 261
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 30, 462, 1, 0, 0, 82, 0, 164, 462, 59, 59, 0, 82, 54, 27, 82, 82, 164, 404, 202
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0, 164, 468, 59, 59, 0, 82, 49, 32, 82, 82, 164, 540, 270
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 7, 485, 1, 0, 0, 82, 0, 164, 485, 57, 57, 0, 82, 51, 30, 82, 82, 164, 418, 209
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 45, 447, 1, 0, 0, 82, 0, 164, 447, 60, 60, 0, 82, 52, 29, 82, 82, 164, 600, 300
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 53, 53, 0, 82, 60, 21, 82, 82, 164, 396, 198
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 45, 449, 1, 2, 0, 81, 0, 164, 447, 59, 57, 0, 82, 52, 29, 81, 82, 164, 420, 210
INVAR-4, Run: 001, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 75, 37
INVAR-4, Run: 002, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 14, 5, 19, 19, 39, 53, 26
INVAR-4, Run: 003, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 11, 8, 19, 19, 39, 129, 64
INVAR-4, Run: 004, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 14, 5, 19, 19, 39, 133, 66
INVAR-4, Run: 005, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 8, 11, 19, 19, 39, 71, 35
INVAR-4, Run: 006, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 13, 6, 19, 19, 39, 67, 33
INVAR-4, Run: 007, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 14, 5, 19, 19, 39, 123, 61
INVAR-4, Run: 008, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 13, 6, 19, 19, 39, 81, 40
INVAR-4, Run: 009, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 21, 21, 0, 19, 13, 6, 19, 19, 39, 87, 43
INVAR-4, Run: 010, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 12, 7, 19, 19, 39, 101, 50
INVAR-4, Run: 011, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 13, 6, 19, 19, 39, 125, 62
INVAR-4, Run: 012, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 13, 6, 19, 19, 39, 107, 53
INVAR-4, Run: 013, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 16, 3, 19, 19, 39, 119, 59
INVAR-4, Run: 014, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 13, 6, 19, 19, 39, 85, 42
INVAR-4, Run: 015, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 16, 3, 19, 19, 39, 51, 25
INVAR-4, Run: 016, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 9, 9, 0, 19, 9, 10, 19, 19, 39, 77, 38
INVAR-4, Run: 017, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 14, 5, 19, 19, 39, 99, 49
INVAR-4, Run: 018, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 20, 20, 0, 19, 11, 8, 19, 19, 39, 83, 41
INVAR-4, Run: 019, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 14, 5, 19, 19, 39, 131, 65
INVAR-4, Run: 020, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 10, 9, 19, 19, 39, 49, 24
INVAR-4, Run: 021, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 13, 6, 19, 19, 39, 227, 113
INVAR-4, Run: 022, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 6, 6, 0, 19, 15, 4, 19, 19, 39, 69, 34
INVAR-4, Run: 023, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 13, 6, 19, 19, 39, 163, 81
INVAR-4, Run: 024, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 9, 10, 19, 19, 39, 99, 49
INVAR-4, Run: 025, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 135, 67
INVAR-4, Run: 026, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 12, 7, 19, 19, 39, 93, 46
INVAR-4, Run: 027, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 12, 7, 19, 19, 39, 95, 47
INVAR-4, Run: 028, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 7, 12, 19, 19, 39, 79, 39
INVAR-4, Run: 029, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 13, 6, 19, 19, 39, 105, 52
INVAR-4, Run: 030, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 14, 5, 19, 19, 39, 89, 44
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 16, 3, 19, 19, 39, 55, 27
INVAR-4, Run: 032, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 10, 9, 19, 19, 39, 185, 92
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 73, 36
INVAR-4, Run: 034, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 13, 6, 19, 19, 39, 167, 83
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 17, 17, 0, 19, 15, 4, 19, 19, 39, 71, 35
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 14, 5, 19, 19, 39, 67, 33
INVAR-4, Run: 037, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 11, 8, 19, 19, 39, 135, 67
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 14, 5, 19, 19, 39, 79, 39
INVAR-4, Run: 039, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 15, 4, 19, 19, 39, 73, 36
INVAR-4, Run: 040, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 15, 4, 19, 19, 39, 117, 58
INVAR-4, Run: 041, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 11, 8, 19, 19, 39, 95, 47
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 21, 21, 0, 19, 13, 6, 19, 19, 39, 93, 46
INVAR-4, Run: 043, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 9, 10, 19, 19, 39, 105, 52
INVAR-4, Run: 044, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 7, 7, 0, 19, 15, 4, 19, 19, 39, 73, 36
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 12, 7, 19, 19, 39, 185, 92
INVAR-4, Run: 046, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 11, 8, 19, 19, 39, 143, 71
INVAR-4, Run: 047, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 13, 6, 19, 19, 39, 139, 69
INVAR-4, Run: 048, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 14, 5, 19, 19, 39, 59, 29
INVAR-4, Run: 049, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 22, 22, 0, 19, 12, 7, 19, 19, 39, 61, 30
INVAR-4, Run: 050, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 28, 28, 0, 19, 13, 6, 19, 19, 39, 131, 65
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 16, 3, 19, 19, 39, 51, 25
INVAR-4, Run: 052, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 11, 8, 19, 19, 39, 205, 102
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 17, 17, 0, 19, 13, 6, 19, 19, 39, 103, 51
INVAR-4, Run: 054, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 55, 27
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 13, 6, 19, 19, 39, 79, 39
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 15, 4, 19, 19, 39, 79, 39
