Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y
3, Run: 099, P, 105, 0, 0, 117, 0, 6, 3
3, Run: 100, P, 108, 0, 0, 116, 0, 3, 4
4, Run: 001, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 002, F, 30, 0, 0, 10, 0, 15, 0
4, Run: 003, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 004, P, 36, 0, 0, 9, 0, 9, 2
4, Run: 005, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 006, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 007, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 008, P, 35, 0, 0, 9, 0, 12, 1
4, Run: 009, F, 33, 0, 0, 10, 0, 15, 0
4, Run: 010, P, 35, 0, 0, 9, 0, 12, 1
4, Run: 011, F, 30, 0, 0, 10, 0, 15, 0
4, Run: 012, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 013, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 014, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 015, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 016, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 017, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 018, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 019, F, 30, 0, 0, 10, 0, 15, 0
4, Run: 020, P, 32, 0, 0, 9, 0, 12, 1
4, Run: 021, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 022, P, 36, 0, 0, 9, 0, 12, 1
4, Run: 023, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 024, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 025, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 026, P, 35, 0, 0, 8, 0, 9, 2
4, Run: 027, P, 36, 0, 0, 9, 0, 12, 1
4, Run: 028, F, 29, 0, 0, 10, 0, 15, 0
4, Run: 029, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 030, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 031, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 032, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 033, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 034, P, 36, 0, 0, 8, 0, 9, 2
4, Run: 035, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 036, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 037, P, 36, 0, 0, 8, 0, 9, 2
4, Run: 038, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 039, P, 36, 0, 0, 8, 0, 9, 2
4, Run: 040, P, 35, 0, 0, 8, 0, 9, 2
4, Run: 041, P, 36, 0, 0, 8, 0, 9, 2
4, Run: 042, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 043, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 044, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 045, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 046, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 047, P, 32, 0, 0, 9, 0, 12, 1
4, Run: 048, P, 38, 0, 0, 8, 0, 6, 3
4, Run: 049, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 050, F, 29, 0, 0, 10, 0, 15, 0
4, Run: 051, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 052, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 053, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 054, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 055, F, 29, 0, 0, 10, 0, 15, 0
4, Run: 056, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 057, P, 36, 0, 0, 8, 0, 9, 2
4, Run: 058, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 059, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 060, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 061, P, 39, 0, 0, 8, 0, 9, 2
4, Run: 062, F, 29, 0, 0, 10, 0, 15, 0
4, Run: 063, F, 34, 0, 0, 10, 0, 15, 0
4, Run: 064, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 065, P, 32, 0, 0, 9, 0, 12, 1
4, Run: 066, P, 34, 0, 0, 9, 0, 12, 1
4, Run: 067, P, 35, 0, 0, 8, 0, 9, 2
4, Run: 068, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 069, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 070, F, 35, 0, 0, 10, 0, 15, 0
4, Run: 071, P, 35, 0, 0, 8, 0, 9, 2
4, Run: 072, P, 32, 0, 0, 9, 0, 12, 1
4, Run: 073, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 074, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 075, P, 32, 0, 0, 9, 0, 12, 1
4, Run: 076, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 077, F, 35, 0, 0, 10, 0, 15, 0
4, Run: 078, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 079, P, 36, 0, 0, 8, 0, 9, 2
4, Run: 080, P, 38, 0, 0, 8, 0, 9, 2
4, Run: 081, P, 40, 0, 0, 7, 0, 6, 3
4, Run: 082, P, 39, 0, 0, 7, 0, 6, 3
4, Run: 083, P, 38, 0, 0, 7, 0, 6, 3
4, Run: 084, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 085, P, 35, 0, 0, 9, 0, 12, 1
4, Run: 086, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 087, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 088, P, 36, 0, 0, 9, 0, 12, 1
4, Run: 089, P, 36, 0, 0, 9, 0, 12, 1
4, Run: 090, P, 32, 0, 0, 9, 0, 12, 1
4, Run: 091, F, 34, 0, 0, 10, 0, 15, 0
4, Run: 092, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 093, F, 32, 0, 0, 10, 0, 15, 0
4, Run: 094, P, 35, 0, 0, 9, 0, 12, 1
4, Run: 095, P, 37, 0, 0, 8, 0, 9, 2
4, Run: 096, P, 33, 0, 0, 9, 0, 12, 1
4, Run: 097, F, 30, 0, 0, 10, 0, 15, 0
4, Run: 098, P, 35, 0, 0, 9, 0, 12, 1
4, Run: 099, F, 31, 0, 0, 10, 0, 15, 0
4, Run: 100, P, 38, 0, 0, 8, 0, 6, 3
5, Run: 001, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 002, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 003, P, 46, 0, 0, 69, 0, 12, 1
5, Run: 004, P, 47, 0, 0, 69, 0, 12, 1
5, Run: 005, P, 46, 0, 0, 69, 0, 12, 1
5, Run: 006, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 007, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 008, P, 55, 0, 0, 67, 0, 3, 4
5, Run: 009, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 010, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 011, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 012, P, 56, 0, 0, 66, 0, 3, 4
5, Run: 013, P, 47, 0, 0, 69, 0, 12, 1
5, Run: 014, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 015, P, 52, 0, 0, 68, 0, 6, 3
5, Run: 016, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 017, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 018, P, 51, 0, 0, 68, 0, 9, 2
5, Run: 019, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 020, P, 46, 0, 0, 69, 0, 12, 1
5, Run: 021, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 022, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 023, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 024, P, 58, 0, 0, 65, 0, 0, 5
5, Run: 025, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 026, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 027, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 028, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 029, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 030, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 031, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 032, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 033, P, 48, 0, 0, 69, 0, 12, 1
5, Run: 034, P, 58, 0, 0, 65, 0, 0, 5
5, Run: 035, P, 56, 0, 0, 66, 0, 3, 4
5, Run: 036, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 037, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 038, P, 51, 0, 0, 68, 0, 9, 2
5, Run: 039, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 040, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 041, P, 51, 0, 0, 68, 0, 9, 2
5, Run: 042, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 043, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 044, P, 56, 0, 0, 66, 0, 3, 4
5, Run: 045, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 046, P, 47, 0, 0, 69, 0, 12, 1
5, Run: 047, P, 48, 0, 0, 69, 0, 12, 1
5, Run: 048, P, 47, 0, 0, 69, 0, 12, 1
5, Run: 049, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 050, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 051, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 052, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 053, F, 44, 0, 0, 70, 0, 15, 0
5, Run: 054, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 055, P, 54, 0, 0, 67, 0, 6, 3
5, Run: 056, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 057, P, 47, 0, 0, 69, 0, 12, 1
5, Run: 058, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 059, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 060, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 061, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 062, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 063, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 064, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 065, P, 46, 0, 0, 69, 0, 12, 1
5, Run: 066, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 067, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 068, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 069, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 070, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 071, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 072, P, 52, 0, 0, 68, 0, 9, 2
5, Run: 073, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 074, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 075, P, 48, 0, 0, 69, 0, 12, 1
5, Run: 076, P, 57, 0, 0, 66, 0, 3, 4
5, Run: 077, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 078, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 079, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 080, P, 51, 0, 0, 68, 0, 9, 2
5, Run: 081, P, 55, 0, 0, 67, 0, 3, 4
5, Run: 082, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 083, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 084, P, 52, 0, 0, 67, 0, 6, 3
5, Run: 085, P, 46, 0, 0, 69, 0, 12, 1
5, Run: 086, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 087, P, 47, 0, 0, 69, 0, 12, 1
5, Run: 088, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 089, P, 48, 0, 0, 69, 0, 12, 1
5, Run: 090, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 091, P, 53, 0, 0, 67, 0, 6, 3
5, Run: 092, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 093, P, 57, 0, 0, 66, 0, 3, 4
5, Run: 094, P, 49, 0, 0, 68, 0, 9, 2
5, Run: 095, P, 54, 0, 0, 67, 0, 6, 3
5, Run: 096, P, 56, 0, 0, 66, 0, 3, 4
5, Run: 097, P, 55, 0, 0, 67, 0, 3, 4
5, Run: 098, P, 55, 0, 0, 66, 0, 3, 4
5, Run: 099, P, 50, 0, 0, 68, 0, 9, 2
5, Run: 100, P, 55, 0, 0, 66, 0, 3, 4
6, Run: 001, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 002, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 003, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 004, P, 164, 0, 0, 187, 0, 0, 5
6, Run: 005, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 006, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 007, P, 164, 0, 0, 187, 0, 0, 5
6, Run: 008, P, 152, 0, 0, 191, 0, 12, 1
6, Run: 009, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 010, P, 153, 0, 0, 191, 0, 12, 1
6, Run: 011, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 012, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 013, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 014, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 015, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 016, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 017, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 018, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 019, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 020, P, 162, 0, 0, 188, 0, 3, 4
6, Run: 021, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 022, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 023, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 024, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 025, P, 157, 0, 0, 190, 0, 9, 2
6, Run: 026, P, 159, 0, 0, 189, 0, 6, 3
6, Run: 027, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 028, P, 159, 0, 0, 189, 0, 6, 3
6, Run: 029, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 030, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 031, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 032, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 033, P, 162, 0, 0, 188, 0, 3, 4
6, Run: 034, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 035, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 036, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 037, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 038, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 039, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 040, P, 162, 0, 0, 188, 0, 3, 4
6, Run: 041, P, 160, 0, 0, 189, 0, 6, 3
6, Run: 042, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 043, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 044, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 045, P, 153, 0, 0, 191, 0, 12, 1
6, Run: 046, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 047, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 048, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 049, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 050, P, 159, 0, 0, 189, 0, 6, 3
6, Run: 051, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 052, P, 158, 0, 0, 190, 0, 6, 3
6, Run: 053, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 054, P, 164, 0, 0, 187, 0, 0, 5
6, Run: 055, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 056, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 057, P, 164, 0, 0, 187, 0, 0, 5
6, Run: 058, P, 153, 0, 0, 191, 0, 12, 1
6, Run: 059, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 060, P, 153, 0, 0, 191, 0, 12, 1
6, Run: 061, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 062, P, 162, 0, 0, 188, 0, 3, 4
6, Run: 063, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 064, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 065, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 066, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 067, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 068, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 069, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 070, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 071, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 072, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 073, P, 164, 0, 0, 187, 0, 0, 5
6, Run: 074, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 075, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 076, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 077, P, 155, 0, 0, 190, 0, 9, 2
6, Run: 078, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 079, P, 159, 0, 0, 189, 0, 6, 3
6, Run: 080, P, 160, 0, 0, 189, 0, 6, 3
6, Run: 081, P, 161, 0, 0, 189, 0, 3, 4
6, Run: 082, P, 159, 0, 0, 189, 0, 6, 3
6, Run: 083, P, 157, 0, 0, 190, 0, 9, 2
6, Run: 084, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 085, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 086, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 087, P, 153, 0, 0, 191, 0, 12, 1
6, Run: 088, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 089, P, 152, 0, 0, 191, 0, 12, 1
6, Run: 090, P, 152, 0, 0, 191, 0, 12, 1
6, Run: 091, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 092, P, 161, 0, 0, 188, 0, 3, 4
6, Run: 093, P, 159, 0, 0, 189, 0, 6, 3
6, Run: 094, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 095, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 096, P, 156, 0, 0, 190, 0, 9, 2
6, Run: 097, P, 153, 0, 0, 191, 0, 12, 1
6, Run: 098, P, 158, 0, 0, 189, 0, 6, 3
6, Run: 099, P, 159, 0, 0, 189, 0, 6, 3
6, Run: 100, P, 155, 0, 0, 190, 0, 9, 2
