Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, Y, PE, CE, CO, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 41, 451, 1, 0, 0, 82, 0, 164, 451, 38, 38, 0, 82, 50, 31, 82, 82, 164, 540, 270
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 31, 461, 1, 0, 0, 82, 0, 164, 461, 53, 53, 0, 82, 56, 25, 82, 82, 164, 408, 204
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 15, 477, 1, 0, 0, 82, 0, 164, 477, 58, 58, 0, 82, 48, 33, 82, 82, 164, 434, 217
INVAR-3, Run: 010, P, 0, 0, 1, 0, 0, 0, 493, 1, 0, 0, 82, 1, 164, 493, 43, 43, 0, 82, 53, 28, 82, 81, 164, 433, 216
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 56, 438, 1, 2, 0, 81, 0, 164, 436, 57, 55, 0, 82, 52, 29, 81, 82, 164, 304, 152
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 34, 458, 1, 0, 0, 82, 0, 164, 458, 36, 36, 0, 82, 51, 30, 82, 82, 164, 456, 228
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 17, 475, 1, 0, 0, 82, 0, 164, 475, 55, 55, 0, 82, 51, 30, 82, 82, 164, 394, 197
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 40, 454, 1, 2, 0, 81, 0, 164, 452, 59, 57, 0, 82, 51, 30, 81, 82, 164, 490, 245
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 36, 456, 1, 0, 0, 82, 0, 164, 456, 52, 52, 0, 82, 60, 21, 82, 82, 164, 458, 229
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 14, 478, 1, 0, 0, 82, 0, 164, 478, 59, 59, 0, 82, 48, 33, 82, 82, 164, 514, 257
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0, 164, 468, 45, 45, 0, 82, 51, 30, 82, 82, 164, 426, 213
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 52, 52, 0, 82, 53, 28, 82, 82, 164, 480, 240
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 42, 452, 1, 2, 0, 81, 0, 164, 450, 64, 62, 0, 82, 51, 30, 81, 82, 164, 494, 247
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 13, 479, 1, 0, 0, 82, 0, 164, 479, 77, 77, 0, 82, 53, 28, 82, 82, 164, 458, 229
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 4, 488, 1, 0, 0, 82, 0, 164, 488, 57, 57, 0, 82, 44, 37, 82, 82, 164, 464, 232
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 2, 490, 1, 0, 0, 82, 0, 164, 490, 51, 51, 0, 82, 57, 24, 82, 82, 164, 400, 200
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 21, 471, 1, 0, 0, 82, 0, 164, 471, 55, 55, 0, 82, 51, 30, 82, 82, 164, 380, 190
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 12, 480, 1, 0, 0, 82, 0, 164, 480, 49, 49, 0, 82, 47, 34, 82, 82, 164, 418, 209
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 16, 476, 1, 0, 0, 82, 0, 164, 476, 54, 54, 0, 82, 51, 30, 82, 82, 164, 604, 302
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 18, 474, 1, 0, 0, 82, 0, 164, 474, 42, 42, 0, 82, 49, 32, 82, 82, 164, 512, 256
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 42, 450, 1, 0, 0, 82, 0, 164, 450, 67, 67, 0, 82, 50, 31, 82, 82, 164, 420, 210
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 50, 444, 1, 2, 0, 81, 0, 164, 442, 48, 46, 0, 82, 46, 35, 81, 82, 164, 428, 214
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 20, 474, 1, 2, 0, 81, 0, 164, 472, 58, 56, 0, 82, 48, 33, 81, 82, 164, 452, 226
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 11, 481, 1, 0, 0, 82, 0, 164, 481, 44, 44, 0, 82, 51, 30, 82, 82, 164, 546, 273
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 7, 485, 1, 0, 0, 82, 0, 164, 485, 60, 60, 0, 82, 46, 35, 82, 82, 164, 436, 218
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 39, 453, 1, 0, 0, 82, 0, 164, 453, 49, 49, 0, 82, 52, 29, 82, 82, 164, 408, 204
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 6, 486, 1, 0, 0, 82, 0, 164, 486, 75, 75, 0, 82, 49, 32, 82, 82, 164, 690, 345
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 29, 463, 1, 0, 0, 82, 0, 164, 463, 53, 53, 0, 82, 49, 32, 82, 82, 164, 500, 250
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 4, 488, 1, 0, 0, 82, 0, 164, 488, 62, 62, 0, 82, 50, 31, 82, 82, 164, 510, 255
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 3, 489, 1, 0, 0, 82, 0, 164, 489, 56, 56, 0, 82, 48, 33, 82, 82, 164, 502, 251
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 76, 416, 1, 0, 0, 82, 0, 164, 416, 59, 59, 0, 82, 54, 27, 82, 82, 164, 688, 344
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0, 164, 468, 60, 60, 0, 82, 50, 31, 82, 82, 164, 838, 419
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 57, 435, 1, 0, 0, 82, 0, 164, 435, 60, 60, 0, 82, 50, 31, 82, 82, 164, 424, 212
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 492, 1, 0, 0, 82, 0, 164, 492, 48, 48, 0, 82, 52, 29, 82, 82, 164, 524, 262
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 13, 479, 1, 0, 0, 82, 0, 164, 479, 54, 54, 0, 82, 54, 27, 82, 82, 164, 408, 204
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 13, 479, 1, 0, 0, 82, 0, 164, 479, 66, 66, 0, 82, 45, 36, 82, 82, 164, 464, 232
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 23, 469, 1, 0, 0, 82, 0, 164, 469, 70, 70, 0, 82, 47, 34, 82, 82, 164, 430, 215
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 17, 477, 1, 2, 0, 81, 0, 164, 475, 51, 49, 0, 82, 52, 29, 81, 82, 164, 534, 267
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 5, 487, 1, 0, 0, 82, 0, 164, 487, 54, 54, 0, 82, 50, 31, 82, 82, 164, 484, 242
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 46, 46, 0, 82, 51, 30, 82, 82, 164, 432, 216
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 2, 490, 1, 0, 0, 82, 0, 164, 490, 53, 53, 0, 82, 58, 23, 82, 82, 164, 446, 223
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 492, 1, 0, 0, 82, 0, 164, 492, 67, 67, 0, 82, 44, 37, 82, 82, 164, 528, 264
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 14, 480, 1, 2, 0, 81, 0, 164, 478, 61, 59, 0, 82, 51, 30, 81, 82, 164, 474, 237
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 15, 477, 1, 0, 0, 82, 0, 164, 477, 57, 57, 0, 82, 41, 40, 82, 82, 164, 490, 245
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 6, 486, 1, 0, 0, 82, 0, 164, 486, 41, 41, 0, 82, 49, 32, 82, 82, 164, 512, 256
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 5, 487, 1, 0, 0, 82, 0, 164, 487, 42, 42, 0, 82, 58, 23, 82, 82, 164, 484, 242
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 3, 489, 1, 0, 0, 82, 0, 164, 489, 52, 52, 0, 82, 52, 29, 82, 82, 164, 408, 204
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 16, 476, 1, 0, 0, 82, 0, 164, 476, 55, 55, 0, 82, 55, 26, 82, 82, 164, 382, 191
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 48, 444, 1, 0, 0, 82, 0, 164, 444, 74, 74, 0, 82, 45, 36, 82, 82, 164, 744, 372
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 3, 489, 1, 0, 0, 82, 0, 164, 489, 59, 59, 0, 82, 41, 40, 82, 82, 164, 598, 299
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 62, 430, 1, 0, 0, 82, 0, 164, 430, 57, 57, 0, 82, 56, 25, 82, 82, 164, 540, 270
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 17, 477, 1, 2, 0, 81, 0, 164, 475, 40, 38, 0, 82, 63, 18, 81, 82, 164, 402, 201
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 3, 491, 1, 2, 0, 81, 0, 164, 489, 58, 56, 0, 82, 54, 27, 81, 82, 164, 482, 241
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 21, 471, 1, 0, 0, 82, 0, 164, 471, 35, 35, 0, 82, 53, 28, 82, 82, 164, 470, 235
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 4, 488, 1, 0, 0, 82, 0, 164, 488, 50, 50, 0, 82, 49, 32, 82, 82, 164, 558, 279
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 31, 463, 1, 2, 0, 81, 0, 164, 461, 64, 62, 0, 82, 57, 24, 81, 82, 164, 430, 215
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 7, 485, 1, 0, 0, 82, 0, 164, 485, 53, 53, 0, 82, 55, 26, 82, 82, 164, 534, 267
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 35, 457, 1, 0, 0, 82, 0, 164, 457, 49, 49, 0, 82, 52, 29, 82, 82, 164, 586, 293
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 48, 48, 0, 82, 54, 27, 82, 82, 164, 456, 228
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 8, 484, 1, 0, 0, 82, 0, 164, 484, 54, 54, 0, 82, 48, 33, 82, 82, 164, 428, 214
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0, 164, 472, 47, 47, 0, 82, 56, 25, 82, 82, 164, 446, 223
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 39, 453, 1, 0, 0, 82, 0, 164, 453, 37, 37, 0, 82, 46, 35, 82, 82, 164, 434, 217
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 38, 454, 1, 0, 0, 82, 0, 164, 454, 62, 62, 0, 82, 53, 28, 82, 82, 164, 408, 204
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 8, 486, 1, 2, 0, 81, 0, 164, 484, 60, 58, 0, 82, 52, 29, 81, 82, 164, 478, 239
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 11, 481, 1, 0, 0, 82, 0, 164, 481, 44, 44, 0, 82, 41, 40, 82, 82, 164, 510, 255
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 30, 464, 1, 2, 0, 81, 0, 164, 462, 47, 45, 0, 82, 52, 29, 81, 82, 164, 558, 279
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 17, 475, 1, 0, 0, 82, 0, 164, 475, 79, 79, 0, 82, 49, 32, 82, 82, 164, 550, 275
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 11, 483, 1, 2, 0, 81, 0, 164, 481, 67, 65, 0, 82, 58, 23, 81, 82, 164, 422, 211
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 55, 55, 0, 82, 60, 21, 82, 82, 164, 420, 210
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0, 164, 472, 48, 48, 0, 82, 60, 21, 82, 82, 164, 698, 349
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 38, 454, 1, 0, 0, 82, 0, 164, 454, 52, 52, 0, 82, 52, 29, 82, 82, 164, 582, 291
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 1, 491, 1, 0, 0, 82, 0, 164, 491, 52, 52, 0, 82, 52, 29, 82, 82, 164, 410, 205
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 17, 475, 1, 0, 0, 82, 0, 164, 475, 53, 53, 0, 82, 53, 28, 82, 82, 164, 518, 259
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 27, 465, 1, 0, 0, 82, 0, 164, 465, 65, 65, 0, 82, 54, 27, 82, 82, 164, 508, 254
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 22, 470, 1, 0, 0, 82, 0, 164, 470, 37, 37, 0, 82, 52, 29, 82, 82, 164, 510, 255
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 12, 480, 1, 0, 0, 82, 0, 164, 480, 44, 44, 0, 82, 52, 29, 82, 82, 164, 420, 210
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 25, 467, 1, 0, 0, 82, 0, 164, 467, 47, 47, 0, 82, 51, 30, 82, 82, 164, 390, 195
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 69, 423, 1, 0, 0, 82, 0, 164, 423, 66, 66, 0, 82, 50, 31, 82, 82, 164, 594, 297
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 57, 437, 1, 2, 0, 81, 0, 164, 435, 65, 63, 0, 82, 57, 24, 81, 82, 164, 388, 194
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 40, 452, 1, 0, 0, 82, 0, 164, 452, 54, 54, 0, 82, 52, 29, 82, 82, 164, 424, 212
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 55, 439, 1, 2, 0, 81, 0, 164, 437, 51, 49, 0, 82, 47, 34, 81, 82, 164, 594, 297
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 29, 463, 1, 0, 0, 82, 0, 164, 463, 52, 52, 0, 82, 52, 29, 82, 82, 164, 482, 241
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 36, 456, 1, 0, 0, 82, 0, 164, 456, 58, 58, 0, 82, 55, 26, 82, 82, 164, 538, 269
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 12, 480, 1, 0, 0, 82, 0, 164, 480, 58, 58, 0, 82, 49, 32, 82, 82, 164, 428, 214
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 8, 484, 1, 0, 0, 82, 0, 164, 484, 41, 41, 0, 82, 53, 28, 82, 82, 164, 466, 233
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 6, 488, 1, 2, 0, 81, 0, 164, 486, 61, 59, 0, 82, 54, 27, 81, 82, 164, 520, 260
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 22, 472, 1, 2, 0, 81, 0, 164, 470, 67, 65, 0, 82, 53, 28, 81, 82, 164, 440, 220
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 28, 466, 1, 2, 0, 81, 0, 164, 464, 60, 58, 0, 82, 53, 28, 81, 82, 164, 436, 218
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 66, 428, 1, 2, 0, 81, 0, 164, 426, 54, 52, 0, 82, 48, 33, 81, 82, 164, 898, 449
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 13, 479, 1, 0, 0, 82, 0, 164, 479, 47, 47, 0, 82, 50, 31, 82, 82, 164, 478, 239
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 3, 489, 1, 0, 0, 82, 0, 164, 489, 47, 47, 0, 82, 52, 29, 82, 82, 164, 398, 199
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 26, 468, 1, 2, 0, 81, 0, 164, 466, 54, 52, 0, 82, 36, 45, 81, 82, 164, 606, 303
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 9, 483, 1, 0, 0, 82, 0, 164, 483, 45, 45, 0, 82, 49, 32, 82, 82, 164, 352, 176
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 32, 460, 1, 0, 0, 82, 0, 164, 460, 73, 73, 0, 82, 51, 30, 82, 82, 164, 500, 250
INVAR-4, Run: 001, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 13, 6, 19, 19, 39, 63, 31
INVAR-4, Run: 002, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 15, 4, 19, 19, 39, 89, 44
INVAR-4, Run: 003, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 11, 8, 19, 19, 39, 103, 51
INVAR-4, Run: 004, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 12, 7, 19, 19, 39, 63, 31
INVAR-4, Run: 005, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 12, 7, 19, 19, 39, 61, 30
INVAR-4, Run: 006, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 13, 6, 19, 19, 39, 57, 28
INVAR-4, Run: 007, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 22, 22, 0, 19, 11, 8, 19, 19, 39, 145, 72
INVAR-4, Run: 008, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 8, 11, 19, 19, 39, 153, 76
INVAR-4, Run: 009, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 11, 8, 19, 19, 39, 103, 51
INVAR-4, Run: 010, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 14, 5, 19, 19, 39, 141, 70
INVAR-4, Run: 011, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 14, 5, 19, 19, 39, 67, 33
INVAR-4, Run: 012, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 11, 8, 19, 19, 39, 95, 47
INVAR-4, Run: 013, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 11, 8, 19, 19, 39, 93, 46
INVAR-4, Run: 014, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 5, 5, 0, 19, 18, 1, 19, 19, 39, 69, 34
INVAR-4, Run: 015, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 14, 5, 19, 19, 39, 81, 40
INVAR-4, Run: 016, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 15, 4, 19, 19, 39, 57, 28
INVAR-4, Run: 017, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 3, 3, 0, 19, 15, 4, 19, 19, 39, 101, 50
INVAR-4, Run: 018, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 13, 6, 19, 19, 39, 71, 35
INVAR-4, Run: 019, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 9, 9, 0, 19, 13, 6, 19, 19, 39, 117, 58
INVAR-4, Run: 020, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 7, 7, 0, 19, 16, 3, 19, 19, 39, 65, 32
INVAR-4, Run: 021, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 16, 3, 19, 19, 39, 101, 50
INVAR-4, Run: 022, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 10, 9, 19, 19, 39, 105, 52
INVAR-4, Run: 023, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 14, 5, 19, 19, 39, 137, 68
INVAR-4, Run: 024, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 15, 4, 19, 19, 39, 61, 30
INVAR-4, Run: 025, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 21, 21, 0, 19, 12, 7, 19, 19, 39, 105, 52
INVAR-4, Run: 026, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 51, 25
INVAR-4, Run: 027, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 16, 3, 19, 19, 39, 91, 45
INVAR-4, Run: 028, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 14, 5, 19, 19, 39, 127, 63
INVAR-4, Run: 029, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 21, 21, 0, 19, 9, 10, 19, 19, 39, 121, 60
INVAR-4, Run: 030, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 14, 5, 19, 19, 39, 53, 26
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 21, 21, 0, 19, 8, 11, 19, 19, 39, 107, 53
INVAR-4, Run: 032, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 13, 6, 19, 19, 39, 109, 54
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 93, 46
INVAR-4, Run: 034, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 20, 20, 0, 19, 12, 7, 19, 19, 39, 105, 52
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 9, 9, 0, 19, 13, 6, 19, 19, 39, 113, 56
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 22, 22, 0, 19, 10, 9, 19, 19, 39, 107, 53
INVAR-4, Run: 037, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 15, 4, 19, 19, 39, 87, 43
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 11, 8, 19, 19, 39, 91, 45
INVAR-4, Run: 039, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 15, 4, 19, 19, 39, 63, 31
INVAR-4, Run: 040, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 15, 4, 19, 19, 39, 59, 29
INVAR-4, Run: 041, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 6, 6, 0, 19, 14, 5, 19, 19, 39, 95, 47
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 14, 5, 19, 19, 39, 99, 49
INVAR-4, Run: 043, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 12, 7, 19, 19, 39, 59, 29
INVAR-4, Run: 044, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 8, 11, 19, 19, 39, 165, 82
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 12, 7, 19, 19, 39, 87, 43
INVAR-4, Run: 046, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 13, 6, 19, 19, 39, 103, 51
INVAR-4, Run: 047, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 17, 17, 0, 19, 12, 7, 19, 19, 39, 101, 50
INVAR-4, Run: 048, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 9, 9, 0, 19, 10, 9, 19, 19, 39, 163, 81
INVAR-4, Run: 049, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 22, 22, 0, 19, 11, 8, 19, 19, 39, 155, 77
INVAR-4, Run: 050, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 7, 7, 0, 19, 11, 8, 19, 19, 39, 97, 48
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 13, 6, 19, 19, 39, 133, 66
INVAR-4, Run: 052, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 9, 9, 0, 19, 12, 7, 19, 19, 39, 95, 47
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 15, 4, 19, 19, 39, 79, 39
INVAR-4, Run: 054, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 17, 2, 19, 19, 39, 69, 34
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 13, 6, 19, 19, 39, 127, 63
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 14, 5, 19, 19, 39, 75, 37
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 5, 5, 0, 19, 9, 10, 19, 19, 39, 107, 53
INVAR-4, Run: 058, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 28, 28, 0, 19, 9, 10, 19, 19, 39, 127, 63
INVAR-4, Run: 059, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 79, 39
INVAR-4, Run: 060, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 14, 5, 19, 19, 39, 79, 39
