Input Number, Run_Number, Result@ 100, A1, F1, F1P, A2, F2, F2P, Y
10, Run: 099, P, 3, 1, 0, 13, 0, 3, 2
10, Run: 100, P, 3, 0, 0, 13, 0, 2, 3
11, Run: 001, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 002, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 003, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 004, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 005, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 006, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 007, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 008, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 009, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 010, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 011, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 012, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 013, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 014, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 015, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 016, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 017, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 018, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 019, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 020, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 021, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 022, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 023, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 024, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 025, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 026, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 027, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 028, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 029, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 030, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 031, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 032, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 033, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 034, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 035, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 036, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 037, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 038, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 039, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 040, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 041, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 042, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 043, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 044, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 045, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 046, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 047, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 048, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 049, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 050, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 051, P, 91, 1, 0, 82, 0, 3, 2
11, Run: 052, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 053, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 054, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 055, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 056, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 057, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 058, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 059, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 060, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 061, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 062, P, 91, 1, 0, 82, 0, 3, 2
11, Run: 063, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 064, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 065, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 066, P, 91, 1, 0, 82, 0, 3, 2
11, Run: 067, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 068, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 069, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 070, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 071, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 072, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 073, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 074, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 075, P, 91, 1, 0, 82, 0, 3, 2
11, Run: 076, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 077, P, 91, 1, 0, 82, 0, 3, 2
11, Run: 078, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 079, P, 91, 1, 0, 82, 0, 3, 2
11, Run: 080, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 081, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 082, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 083, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 084, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 085, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 086, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 087, P, 91, 0, 0, 82, 0, 2, 3
11, Run: 088, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 089, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 090, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 091, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 092, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 093, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 094, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 095, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 096, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 097, P, 91, 1, 0, 81, 0, 3, 2
11, Run: 098, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 099, P, 91, 0, 0, 81, 0, 2, 3
11, Run: 100, P, 91, 1, 0, 82, 0, 3, 2
12, Run: 001, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 002, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 003, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 004, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 005, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 006, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 007, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 008, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 009, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 010, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 011, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 012, P, 171, 0, 0, 158, 0, 2, 3
12, Run: 013, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 014, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 015, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 016, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 017, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 018, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 019, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 020, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 021, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 022, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 023, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 024, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 025, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 026, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 027, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 028, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 029, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 030, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 031, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 032, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 033, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 034, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 035, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 036, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 037, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 038, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 039, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 040, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 041, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 042, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 043, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 044, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 045, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 046, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 047, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 048, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 049, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 050, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 051, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 052, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 053, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 054, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 055, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 056, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 057, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 058, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 059, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 060, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 061, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 062, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 063, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 064, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 065, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 066, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 067, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 068, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 069, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 070, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 071, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 072, P, 171, 0, 0, 158, 0, 2, 3
12, Run: 073, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 074, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 075, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 076, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 077, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 078, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 079, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 080, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 081, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 082, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 083, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 084, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 085, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 086, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 087, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 088, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 089, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 090, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 091, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 092, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 093, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 094, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 095, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 096, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 097, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 098, P, 171, 0, 0, 157, 0, 2, 3
12, Run: 099, P, 171, 1, 0, 157, 0, 3, 2
12, Run: 100, P, 171, 1, 0, 157, 0, 3, 2
13, Run: 001, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 002, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 003, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 004, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 005, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 006, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 007, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 008, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 009, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 010, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 011, P, 13, 1, 0, 12, 0, 3, 2
13, Run: 012, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 013, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 014, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 015, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 016, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 017, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 018, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 019, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 020, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 021, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 022, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 023, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 024, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 025, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 026, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 027, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 028, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 029, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 030, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 031, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 032, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 033, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 034, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 035, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 036, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 037, P, 13, 0, 0, 11, 0, 2, 3
13, Run: 038, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 039, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 040, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 041, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 042, P, 13, 1, 0, 10, 0, 3, 2
13, Run: 043, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 044, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 045, P, 13, 1, 0, 12, 0, 3, 2
13, Run: 046, P, 13, 1, 0, 11, 0, 3, 2
13, Run: 047, P, 13, 0, 0, 10, 0, 2, 3
13, Run: 048, P, 13, 0, 0, 11, 0, 2, 3
