Input Number, Run_Number, Result@ 100, ak, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-4, Run: 058, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 36, 17, 3, 0, 18, 1, 0, 4, 0, 9, 1, 3, 1, 35, 2, 2, 13, 2, 18, 5, 1, 1, 0, 0, 0, 0, 24, 5, 25, 6, 1, 0, 0, 3, 0, 6, 1, 7, 2, 1, 34, 5, 0, 2, 0, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 61, 3, 0, 0, 0, 0, 6, 2, 10, 1, 3, 1
INVAR-4, Run: 059, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 20, 0, 0, 19, 0, 0, 6, 1, 7, 2, 3, 1, 34, 5, 0, 34, 8, 40, 9, 1, 1, 1, 0, 0, 0, 9, 2, 10, 3, 1, 0, 0, 5, 0, 6, 2, 7, 3, 1, 36, 3, 0, 26, 1, 6, 29, 6, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 060, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 33, 19, 1, 0, 18, 1, 0, 48, 14, 51, 15, 6, 1, 39, 0, 0, 10, 0, 11, 1, 1, 1, 0, 0, 0, 0, 42, 10, 43, 11, 1, 0, 0, 5, 0, 6, 4, 7, 5, 1, 37, 2, 0, 6, 0, 1, 9, 2, 1, 1, 1, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 061, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 39, 38, 19, 1, 0, 16, 3, 0, 3, 0, 8, 1, 1, 1, 35, 3, 1, 13, 2, 18, 4, 1, 1, 0, 0, 0, 0, 4, 0, 5, 1, 1, 0, 0, 17, 0, 8, 3, 9, 4, 1, 36, 3, 0, 15, 6, 5, 19, 6, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 51, 2, 0, 0, 0, 0, 12, 2, 14, 1, 2, 0
INVAR-4, Run: 062, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 35, 19, 1, 0, 19, 0, 0, 16, 4, 18, 5, 4, 1, 38, 1, 0, 5, 1, 7, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 4, 0, 18, 5, 19, 6, 1, 38, 1, 0, 10, 2, 1, 12, 2, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 0, 0, 0, 0, 0, 22, 2, 23, 1, 3, 1
INVAR-4, Run: 063, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 112, 0, 0, 0, 0, 0, 0, 0, 0, 39, 37, 19, 1, 0, 18, 1, 0, 12, 2, 15, 3, 2, 1, 34, 5, 0, 14, 3, 20, 4, 1, 1, 0, 0, 0, 0, 3, 1, 4, 2, 1, 0, 0, 3, 0, 7, 0, 8, 1, 1, 36, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 57, 2, 0, 0, 0, 0, 21, 8, 23, 1, 8, 0
INVAR-4, Run: 064, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 38, 20, 0, 0, 17, 2, 0, 8, 1, 11, 2, 1, 1, 38, 0, 1, 38, 10, 40, 12, 1, 1, 0, 0, 0, 0, 9, 0, 10, 1, 1, 0, 0, 8, 0, 5, 4, 6, 5, 1, 37, 1, 1, 18, 0, 4, 21, 6, 1, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 065, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 33, 19, 1, 0, 15, 4, 0, 9, 1, 15, 2, 4, 1, 36, 3, 0, 7, 4, 11, 5, 1, 1, 2, 0, 0, 0, 29, 8, 29, 8, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 37, 1, 1, 6, 9, 0, 9, 2, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 066, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 36, 20, 0, 0, 18, 1, 0, 19, 4, 21, 5, 2, 1, 38, 1, 0, 4, 3, 6, 4, 1, 1, 1, 0, 0, 0, 3, 0, 4, 1, 1, 0, 0, 6, 0, 12, 2, 13, 3, 1, 35, 4, 0, 11, 1, 0, 16, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 53, 2, 0, 0, 0, 0, 15, 1, 18, 1, 2, 1
INVAR-4, Run: 067, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 18, 2, 0, 19, 0, 0, 20, 6, 23, 7, 4, 1, 38, 1, 0, 16, 1, 18, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 9, 2, 10, 3, 1, 38, 1, 0, 6, 2, 3, 8, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 57, 1, 0, 0, 0, 0, 32, 6, 33, 1, 6, 0
INVAR-4, Run: 068, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 118, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 39, 20, 0, 0, 18, 1, 0, 5, 1, 7, 2, 0, 1, 35, 4, 0, 34, 7, 39, 8, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 18, 0, 8, 2, 9, 2, 0, 39, 0, 0, 8, 4, 4, 9, 5, 1, 1, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 069, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 38, 18, 1, 1, 19, 0, 0, 4, 2, 7, 4, 1, 1, 36, 2, 1, 11, 4, 15, 6, 1, 1, 0, 0, 0, 0, 37, 7, 38, 7, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 39, 0, 0, 17, 4, 3, 18, 4, 1, 1, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 070, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 18, 2, 0, 18, 1, 0, 17, 1, 21, 2, 3, 1, 36, 3, 0, 43, 12, 47, 13, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 14, 0, 7, 2, 8, 3, 1, 38, 1, 0, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 64, 3, 0, 0, 0, 0, 6, 0, 9, 1, 0, 0
INVAR-4, Run: 071, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 37, 19, 1, 0, 19, 0, 0, 4, 3, 6, 4, 2, 1, 37, 2, 0, 14, 3, 17, 4, 1, 1, 0, 0, 0, 0, 17, 6, 18, 7, 1, 0, 0, 7, 0, 5, 0, 6, 1, 1, 36, 3, 0, 1, 1, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 54, 2, 0, 0, 0, 0, 17, 4, 20, 1, 5, 1
INVAR-4, Run: 072, F, 0, 32, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 1, 32, 37, 19, 0, 1, 19, 0, 0, 9, 1, 11, 3, 2, 1, 36, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 0, 0, 19, 6, 20, 7, 1, 0, 0, 8, 0, 9, 0, 10, 1, 1, 34, 2, 0, 18, 4, 6, 21, 7, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 53, 3, 0, 2, 0, 0, 9, 2, 13, 1, 3, 1
INVAR-4, Run: 073, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 1, 0, 0, 0, 39, 35, 20, 0, 0, 17, 2, 0, 7, 2, 10, 3, 3, 1, 37, 2, 0, 4, 1, 7, 2, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 23, 0, 11, 6, 12, 7, 1, 36, 3, 0, 23, 2, 3, 27, 4, 1, 1, 1, 1, 1, 0, 0, 28, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 56, 2, 0, 0, 0, 0, 3, 1, 6, 1, 1, 0
INVAR-4, Run: 074, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 36, 19, 1, 0, 19, 0, 0, 10, 2, 12, 3, 3, 1, 34, 3, 2, 42, 9, 48, 12, 1, 1, 0, 0, 0, 0, 7, 2, 8, 3, 1, 0, 0, 0, 0, 6, 3, 6, 3, 0, 38, 1, 0, 11, 0, 2, 13, 3, 1, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 075, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 1, 81, 0, 0, 0, 0, 0, 0, 0, 0, 39, 39, 16, 4, 0, 17, 1, 1, 5, 0, 12, 2, 0, 1, 37, 2, 0, 35, 2, 38, 3, 1, 1, 0, 0, 0, 0, 7, 0, 8, 1, 1, 0, 0, 14, 0, 10, 1, 11, 2, 1, 38, 1, 0, 5, 0, 5, 7, 6, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 42, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-4, Run: 076, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 36, 19, 1, 0, 17, 2, 0, 5, 0, 9, 1, 3, 1, 33, 6, 0, 2, 2, 9, 3, 1, 1, 0, 0, 0, 0, 6, 0, 7, 1, 1, 0, 0, 10, 0, 0, 0, 1, 1, 1, 36, 3, 0, 13, 2, 6, 17, 7, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 57, 1, 0, 0, 0, 0, 8, 2, 10, 1, 3, 1
INVAR-4, Run: 077, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 1, 39, 37, 17, 3, 0, 19, 0, 0, 4, 0, 8, 1, 2, 1, 34, 4, 1, 8, 4, 14, 6, 1, 1, 0, 0, 0, 0, 4, 4, 5, 5, 1, 0, 0, 4, 0, 24, 5, 25, 6, 1, 36, 1, 0, 0, 2, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 49, 0, 0, 0, 0, 0, 7, 3, 8, 1, 4, 1
INVAR-4, Run: 078, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 36, 20, 0, 0, 18, 1, 0, 3, 2, 5, 3, 3, 1, 38, 1, 0, 13, 4, 15, 5, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 9, 0, 58, 15, 58, 15, 0, 36, 3, 0, 5, 2, 0, 9, 1, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 079, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 37, 19, 1, 0, 17, 2, 0, 38, 12, 42, 13, 2, 1, 37, 2, 0, 8, 1, 11, 2, 1, 1, 0, 0, 0, 0, 48, 11, 48, 11, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 37, 2, 0, 11, 0, 3, 14, 4, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 080, F, 0, 38, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 115, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 19, 0, 1, 19, 0, 0, 37, 9, 39, 11, 1, 1, 34, 4, 0, 1, 0, 6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 24, 0, 24, 4, 25, 5, 1, 36, 2, 0, 6, 9, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 26, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 56, 3, 0, 0, 0, 0, 4, 1, 7, 1, 1, 0
INVAR-4, Run: 081, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 1, 39, 36, 19, 1, 0, 16, 3, 0, 4, 1, 9, 2, 3, 1, 37, 2, 0, 9, 3, 12, 4, 1, 1, 0, 0, 0, 0, 24, 5, 25, 6, 1, 0, 0, 4, 0, 13, 1, 14, 2, 1, 38, 1, 0, 14, 3, 1, 16, 2, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 0, 0, 0, 0, 0, 1, 2, 2, 1, 3, 1
INVAR-4, Run: 082, F, 0, 39, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 37, 19, 0, 0, 17, 1, 0, 0, 0, 2, 1, 2, 1, 37, 2, 0, 15, 3, 18, 4, 1, 1, 0, 0, 0, 0, 23, 6, 23, 6, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 38, 1, 0, 3, 3, 2, 5, 3, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 083, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 1, 39, 37, 20, 0, 0, 18, 1, 0, 2, 0, 4, 1, 2, 1, 36, 3, 0, 2, 0, 6, 1, 1, 1, 0, 0, 0, 0, 7, 3, 8, 4, 1, 0, 0, 3, 0, 3, 1, 4, 2, 1, 36, 2, 0, 2, 3, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 59, 0, 0, 0, 0, 0, 47, 14, 48, 1, 15, 1
INVAR-4, Run: 084, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 37, 20, 0, 0, 17, 2, 0, 23, 3, 26, 4, 2, 1, 37, 2, 0, 41, 16, 44, 17, 1, 1, 0, 0, 0, 0, 9, 1, 9, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 37, 2, 0, 11, 1, 1, 13, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 085, F, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 39, 35, 19, 1, 0, 18, 1, 0, 17, 2, 20, 3, 4, 1, 36, 3, 0, 9, 0, 13, 1, 1, 1, 0, 0, 0, 0, 9, 0, 10, 1, 1, 0, 0, 3, 0, 9, 4, 10, 5, 1, 34, 5, 0, 24, 0, 3, 30, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 67, 1, 0, 0, 0, 0, 7, 0, 9, 1, 1, 1
INVAR-4, Run: 086, F, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 39, 38, 19, 1, 0, 18, 1, 0, 10, 2, 13, 3, 1, 1, 34, 5, 0, 4, 2, 10, 3, 1, 1, 0, 0, 0, 0, 21, 3, 22, 4, 1, 0, 0, 25, 0, 7, 3, 8, 4, 1, 39, 0, 0, 7, 5, 5, 8, 6, 1, 1, 1, 1, 1, 0, 0, 27, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 61, 1, 1, 0, 0, 0, 1, 0, 3, 1, 1, 0
