Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, U, Y, T1, T2, T3, T4, T5, T6, R, L2, D, L3
INVAR-2, Run: 093, P, 0, 0, 0, 100, 0, 0, 0, 1, 100, 0, 0, 1, 0, 1, 0, 1, 0, 48, 0
INVAR-2, Run: 094, P, 0, 100, 0, 0, 2, 80, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 15, 0, 3
INVAR-2, Run: 095, P, 100, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0, 1, 0, 2, 1, 1, 0, 46, 0
INVAR-2, Run: 096, P, 0, 0, 0, 100, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-2, Run: 097, P, 100, 0, 0, 0, 0, 0, 0, 2, 100, 0, 1, 1, 1, 0, 0, 1, 0, 47, 0
INVAR-2, Run: 098, P, 0, 0, 0, 100, 0, 98, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-2, Run: 099, P, 0, 0, 0, 100, 3, 71, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 19, 0, 7
INVAR-2, Run: 100, P, 0, 100, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 001, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0, 0, 0, 1, 0, 50, 0
INVAR-3, Run: 002, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 0, 0, 1, 1, 0, 0, 1, 0, 48, 0
INVAR-3, Run: 003, P, 0, 1000, 0, 0, 0, 97, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 0
INVAR-3, Run: 004, P, 1000, 0, 0, 0, 0, 0, 0, 2, 100, 0, 1, 0, 0, 0, 1, 1, 0, 48, 0
INVAR-3, Run: 005, P, 0, 1000, 0, 0, 0, 78, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 17, 0, 3
INVAR-3, Run: 006, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 007, P, 0, 1000, 0, 0, 0, 82, 1, 0, 1, 19, 17, 6, 5, 3, 0, 1, 10, 0, 6
INVAR-3, Run: 008, P, 0, 0, 0, 1000, 4, 61, 3, 0, 1, 26, 10, 6, 5, 1, 0, 1, 17, 2, 14
INVAR-3, Run: 009, P, 0, 1000, 0, 0, 6, 69, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 16, 0, 8
INVAR-3, Run: 010, P, 0, 0, 0, 1000, 1, 82, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 7, 0, 7
INVAR-3, Run: 011, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 1, 0, 0, 1, 0, 0, 1, 0, 48, 0
INVAR-3, Run: 012, P, 1000, 0, 0, 0, 3, 49, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 29, 0, 16
INVAR-3, Run: 013, P, 1000, 0, 0, 0, 0, 90, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 7, 0, 2
INVAR-3, Run: 014, P, 0, 0, 0, 1000, 0, 95, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 1
INVAR-3, Run: 015, P, 0, 1000, 0, 0, 3, 75, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 18, 0, 4
INVAR-3, Run: 016, P, 0, 1000, 0, 0, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 1
INVAR-3, Run: 017, P, 0, 0, 0, 1000, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 018, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0, 1, 1, 0, 1, 1, 0, 47, 0
INVAR-3, Run: 019, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 2, 0, 0, 0, 0, 1, 0, 48, 0
INVAR-3, Run: 020, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 1, 0, 2, 0, 0, 2, 1, 0, 45, 0
INVAR-3, Run: 021, P, 1000, 0, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 022, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0, 0, 0, 1, 0, 50, 0
INVAR-3, Run: 023, P, 0, 0, 0, 1000, 1, 94, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 2
INVAR-3, Run: 024, P, 0, 1000, 0, 0, 1, 87, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 10, 0, 2
INVAR-3, Run: 025, P, 1000, 0, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 0
INVAR-3, Run: 026, P, 0, 1000, 0, 0, 1, 66, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 26, 0, 6
INVAR-3, Run: 027, P, 0, 0, 0, 1000, 0, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 2
INVAR-3, Run: 028, P, 1000, 0, 0, 0, 2, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 5, 0, 4
INVAR-3, Run: 029, P, 0, 0, 0, 1000, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 030, P, 0, 0, 0, 1000, 1, 94, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 3, 0, 1
INVAR-3, Run: 031, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 0, 1, 0, 0, 0, 0, 1, 0, 49, 0
INVAR-3, Run: 032, P, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 033, P, 1000, 0, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 1
INVAR-3, Run: 034, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0, 2, 1, 1, 0, 47, 0
INVAR-3, Run: 035, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 0, 0, 0, 1, 0, 1, 0, 49, 0
INVAR-3, Run: 036, P, 1000, 0, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 1
INVAR-3, Run: 037, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 0, 0, 0, 0, 1, 1, 0, 49, 0
INVAR-3, Run: 038, P, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 039, P, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 040, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 041, P, 1000, 0, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 042, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 0, 0, 0, 0, 0, 1, 0, 50, 0
INVAR-3, Run: 043, P, 0, 1000, 0, 0, 3, 62, 0, 0, 2, 20, 11, 5, 5, 2, 1, 1, 23, 6, 10
INVAR-3, Run: 044, P, 0, 1000, 0, 0, 3, 75, 3, 0, 0, 50, 0, 0, 0, 0, 0, 1, 15, 0, 4
INVAR-3, Run: 045, P, 0, 0, 0, 1000, 0, 94, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 3
INVAR-3, Run: 046, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 0, 0, 1, 1, 0, 1, 0, 48, 0
INVAR-3, Run: 047, P, 1000, 0, 0, 0, 6, 53, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 29, 0, 12
INVAR-3, Run: 048, P, 0, 0, 0, 1000, 1, 81, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 16, 0, 2
INVAR-3, Run: 049, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 0, 1, 1, 0, 2, 1, 0, 46, 0
INVAR-3, Run: 050, P, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 051, P, 0, 1000, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 0
INVAR-3, Run: 052, P, 0, 0, 0, 1000, 4, 75, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 13, 0, 8
INVAR-3, Run: 053, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 054, P, 0, 1000, 0, 0, 1, 76, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 14, 0, 7
INVAR-3, Run: 055, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 1, 0, 0, 0, 1, 0, 1, 0, 48, 0
INVAR-3, Run: 056, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 057, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 0, 1, 0, 0, 0, 0, 1, 0, 49, 0
INVAR-3, Run: 058, P, 1000, 0, 0, 0, 2, 85, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 5
INVAR-3, Run: 059, P, 1000, 0, 0, 0, 0, 91, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 8, 0, 1
INVAR-3, Run: 060, P, 0, 1000, 0, 0, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 0
INVAR-3, Run: 061, P, 0, 0, 0, 1000, 0, 98, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 2
INVAR-3, Run: 062, P, 0, 1000, 0, 0, 0, 90, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 7, 0, 2
INVAR-3, Run: 063, P, 1000, 0, 0, 0, 0, 99, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 064, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0, 0, 1, 0, 0, 1, 0, 49, 0
INVAR-3, Run: 065, P, 0, 0, 0, 1000, 1, 97, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 0
INVAR-3, Run: 066, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 067, P, 0, 0, 0, 1000, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 068, P, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 069, P, 0, 0, 0, 1000, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 070, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 1, 0, 0, 2, 0, 1, 0, 47, 0
INVAR-3, Run: 071, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 072, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0, 1, 0, 1, 0, 49, 0
INVAR-3, Run: 073, P, 0, 0, 0, 1000, 2, 81, 1, 0, 1, 30, 12, 3, 1, 3, 1, 1, 13, 0, 2
INVAR-3, Run: 074, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 0, 0, 1, 0, 0, 0, 1, 0, 49, 0
INVAR-3, Run: 075, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 076, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 0, 0, 1, 2, 1, 1, 1, 0, 45, 0
INVAR-3, Run: 077, P, 0, 0, 0, 1000, 0, 0, 0, 1, 100, 0, 0, 0, 1, 0, 0, 1, 0, 49, 0
INVAR-3, Run: 078, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 1, 0, 3, 0, 1, 0, 1, 0, 45, 0
INVAR-3, Run: 079, P, 0, 0, 0, 1000, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 080, P, 0, 1000, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 081, P, 0, 1000, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-3, Run: 082, P, 1000, 0, 0, 0, 0, 0, 0, 1, 100, 0, 0, 0, 0, 1, 1, 1, 0, 48, 0
INVAR-3, Run: 083, P, 1000, 0, 0, 0, 0, 95, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 2, 0, 1
INVAR-3, Run: 084, P, 0, 1000, 0, 0, 1, 90, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 3
INVAR-3, Run: 085, P, 1000, 0, 0, 0, 0, 93, 4, 0, 0, 50, 0, 0, 0, 0, 0, 1, 3, 0, 0
INVAR-3, Run: 086, P, 0, 0, 0, 1000, 0, 92, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 2
INVAR-3, Run: 087, P, 0, 1000, 0, 0, 1, 95, 2, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 2
INVAR-3, Run: 088, P, 0, 0, 0, 1000, 0, 98, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-3, Run: 089, P, 0, 0, 0, 1000, 0, 82, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 15, 0, 3
INVAR-3, Run: 090, P, 0, 0, 0, 1000, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
INVAR-3, Run: 091, P, 1000, 0, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 6, 0, 1
INVAR-3, Run: 092, P, 1000, 0, 0, 0, 0, 94, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 3, 0, 3
INVAR-3, Run: 093, P, 0, 0, 0, 1000, 3, 66, 1, 0, 0, 50, 0, 0, 0, 0, 0, 1, 18, 0, 12
INVAR-3, Run: 094, P, 1000, 0, 0, 0, 0, 89, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 9, 0, 2
INVAR-3, Run: 095, P, 1000, 0, 0, 0, 0, 93, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 7, 0, 0
INVAR-3, Run: 096, P, 1000, 0, 0, 0, 0, 94, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 4, 0, 2
INVAR-3, Run: 097, P, 1000, 0, 0, 0, 0, 99, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-3, Run: 098, P, 0, 1000, 0, 0, 0, 0, 0, 1, 100, 0, 1, 0, 0, 0, 0, 1, 0, 49, 0
INVAR-3, Run: 099, P, 1000, 0, 0, 0, 4, 70, 4, 0, 1, 21, 12, 8, 3, 3, 2, 1, 14, 1, 7
INVAR-3, Run: 100, P, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0
