Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 090, F, 1, 0, 0, 0, 0, 0, 56, 0, 0, 1, 0, 28, 113, 56, 297, 19, 19, 297, 28, 19, 8, 28, 84, 56, 6980, 3546
INVAR-2, Run: 091, F, 1, 0, 0, 1, 0, 0, 67, 0, 0, 1, 0, 28, 102, 56, 516, 13, 13, 516, 28, 19, 8, 28, 78, 56, 7193, 3647
INVAR-2, Run: 092, F, 1, 0, 0, 1, 0, 0, 73, 0, 0, 1, 0, 28, 96, 56, 734, 17, 17, 734, 28, 18, 9, 28, 75, 56, 6989, 3542
INVAR-2, Run: 093, F, 0, 0, 0, 0, 0, 0, 56, 0, 2, 1, 2, 27, 112, 56, 383, 24, 22, 383, 28, 13, 14, 27, 84, 56, 6280, 3196
INVAR-2, Run: 094, F, 0, 0, 0, 2, 0, 0, 42, 0, 2, 1, 2, 27, 126, 56, 599, 19, 17, 599, 28, 20, 7, 27, 90, 56, 7648, 3887
INVAR-2, Run: 095, F, 1, 0, 0, 1, 0, 0, 61, 0, 2, 1, 2, 27, 108, 56, 503, 16, 14, 503, 28, 18, 9, 27, 81, 56, 6117, 3112
INVAR-2, Run: 096, F, 1, 0, 0, 0, 0, 0, 80, 0, 2, 1, 2, 27, 89, 56, 622, 21, 19, 622, 28, 18, 9, 27, 72, 56, 6114, 3101
INVAR-2, Run: 097, F, 1, 0, 0, 0, 0, 0, 52, 0, 2, 1, 2, 27, 117, 56, 603, 19, 17, 603, 28, 14, 13, 27, 86, 56, 6890, 3503
INVAR-2, Run: 098, F, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 28, 109, 56, 613, 18, 18, 613, 28, 18, 9, 28, 82, 56, 7366, 3737
INVAR-2, Run: 099, F, 1, 0, 0, 0, 0, 0, 72, 0, 0, 1, 0, 28, 97, 56, 978, 25, 25, 978, 28, 16, 11, 28, 76, 56, 6262, 3179
INVAR-2, Run: 100, F, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 28, 109, 56, 620, 16, 16, 620, 28, 20, 7, 28, 82, 56, 6878, 3493
INVAR-3, Run: 001, F, 1, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82, 105, 164, 3300, 55, 55, 3300, 82, 47, 34, 82, 134, 164, 30168, 15136
INVAR-3, Run: 002, F, 1, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 82, 93, 164, 3796, 62, 62, 3796, 82, 53, 28, 82, 128, 164, 26344, 13218
INVAR-3, Run: 003, F, 0, 0, 0, 2, 0, 0, 404, 0, 0, 1, 0, 82, 88, 164, 3989, 56, 56, 3989, 82, 51, 30, 82, 125, 164, 21704, 10896
INVAR-3, Run: 004, F, 1, 0, 0, 0, 0, 0, 390, 0, 0, 1, 0, 82, 103, 164, 3904, 75, 75, 3904, 82, 51, 30, 82, 133, 164, 28702, 14402
INVAR-3, Run: 005, F, 0, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82, 100, 164, 3869, 57, 57, 3869, 82, 53, 28, 82, 132, 164, 27804, 13952
INVAR-3, Run: 006, F, 1, 0, 0, 0, 0, 0, 392, 0, 2, 1, 2, 81, 101, 164, 3386, 40, 38, 3386, 82, 51, 30, 81, 132, 164, 26128, 13114
INVAR-3, Run: 007, F, 1, 0, 0, 0, 0, 0, 396, 0, 0, 1, 0, 82, 97, 164, 3265, 63, 63, 3265, 82, 49, 32, 82, 130, 164, 31316, 15706
INVAR-3, Run: 008, F, 1, 0, 0, 0, 0, 0, 384, 0, 0, 1, 0, 82, 109, 164, 3884, 49, 49, 3884, 82, 48, 33, 82, 136, 164, 31804, 15956
INVAR-3, Run: 009, F, 1, 0, 0, 0, 0, 0, 386, 0, 0, 1, 0, 82, 107, 164, 3800, 52, 52, 3800, 82, 59, 22, 82, 135, 164, 31026, 15566
INVAR-3, Run: 010, F, 1, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82, 105, 164, 2854, 78, 78, 2854, 82, 43, 38, 82, 134, 164, 27496, 13800
INVAR-3, Run: 011, F, 0, 0, 0, 2, 0, 0, 402, 0, 0, 1, 0, 82, 90, 164, 3696, 47, 47, 3696, 82, 55, 26, 82, 126, 164, 29354, 14722
INVAR-3, Run: 012, F, 1, 0, 0, 0, 0, 0, 406, 0, 0, 1, 0, 82, 87, 164, 3390, 49, 49, 3390, 82, 53, 28, 82, 125, 164, 26100, 13093
INVAR-3, Run: 013, F, 0, 0, 0, 3, 0, 0, 397, 0, 0, 1, 0, 82, 95, 164, 4773, 52, 52, 4773, 82, 48, 33, 82, 128, 164, 29001, 14548
INVAR-3, Run: 014, F, 1, 0, 0, 0, 0, 0, 382, 0, 0, 1, 0, 82, 111, 164, 2652, 51, 51, 2652, 82, 37, 44, 82, 137, 164, 30338, 15224
INVAR-3, Run: 015, F, 1, 0, 0, 2, 0, 0, 372, 0, 2, 1, 2, 81, 121, 164, 3486, 42, 40, 3486, 82, 58, 23, 81, 141, 164, 31774, 15947
INVAR-3, Run: 016, F, 1, 0, 0, 0, 0, 0, 396, 0, 0, 1, 0, 82, 97, 164, 3027, 46, 46, 3027, 82, 51, 30, 82, 130, 164, 29624, 14860
INVAR-3, Run: 017, F, 0, 0, 0, 2, 0, 0, 402, 0, 0, 1, 0, 82, 90, 164, 4241, 65, 65, 4241, 82, 50, 31, 82, 126, 164, 27362, 13726
INVAR-3, Run: 018, F, 1, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81, 99, 164, 2584, 69, 67, 2584, 82, 51, 30, 81, 131, 164, 31604, 15851
INVAR-3, Run: 019, F, 0, 0, 0, 2, 0, 0, 406, 0, 2, 1, 2, 81, 86, 164, 3369, 63, 61, 3369, 82, 57, 24, 81, 124, 164, 27690, 13888
INVAR-3, Run: 020, F, 0, 0, 0, 0, 0, 0, 396, 0, 2, 1, 2, 81, 96, 164, 4091, 48, 46, 4091, 82, 53, 28, 81, 130, 164, 26946, 13521
INVAR-3, Run: 021, F, 1, 0, 0, 0, 0, 0, 384, 0, 0, 1, 0, 82, 109, 164, 3061, 41, 41, 3061, 82, 55, 26, 82, 136, 164, 24278, 12193
INVAR-3, Run: 022, F, 0, 0, 0, 2, 0, 0, 388, 0, 0, 1, 0, 82, 104, 164, 3509, 65, 65, 3509, 82, 43, 38, 82, 133, 164, 29538, 14821
INVAR-3, Run: 023, F, 0, 0, 0, 3, 0, 0, 385, 0, 2, 1, 2, 81, 107, 164, 2836, 38, 36, 2836, 82, 58, 23, 81, 134, 164, 28015, 14061
INVAR-3, Run: 024, F, 1, 0, 0, 1, 0, 0, 389, 0, 2, 1, 2, 81, 104, 164, 3896, 77, 75, 3896, 82, 49, 32, 81, 133, 164, 31235, 15669
INVAR-3, Run: 025, F, 1, 0, 0, 0, 0, 0, 400, 0, 2, 1, 2, 81, 93, 164, 3033, 44, 42, 3033, 82, 61, 20, 81, 128, 164, 25026, 12559
INVAR-3, Run: 026, F, 1, 0, 0, 1, 0, 0, 377, 0, 0, 1, 0, 82, 116, 164, 4407, 57, 57, 4407, 82, 46, 35, 82, 139, 164, 35081, 17598
INVAR-3, Run: 027, F, 1, 0, 0, 3, 0, 0, 403, 0, 0, 1, 0, 82, 90, 164, 3772, 56, 56, 3772, 82, 49, 32, 82, 125, 164, 30177, 15133
INVAR-3, Run: 028, F, 1, 0, 0, 0, 0, 0, 380, 0, 0, 1, 0, 82, 113, 164, 3667, 41, 41, 3667, 82, 53, 28, 82, 138, 164, 28666, 14389
INVAR-3, Run: 029, F, 1, 0, 0, 1, 0, 0, 383, 0, 2, 1, 2, 81, 110, 164, 3491, 62, 60, 3491, 82, 49, 32, 81, 136, 164, 28911, 14510
INVAR-3, Run: 030, F, 1, 0, 0, 0, 0, 0, 402, 0, 0, 1, 0, 82, 91, 164, 3967, 52, 52, 3967, 82, 46, 35, 82, 127, 164, 30784, 15437
INVAR-3, Run: 031, F, 0, 0, 0, 0, 0, 0, 400, 0, 2, 1, 2, 81, 92, 164, 2990, 57, 55, 2990, 82, 43, 38, 81, 128, 164, 24346, 12219
INVAR-3, Run: 032, F, 1, 0, 0, 0, 0, 0, 402, 0, 2, 1, 2, 81, 91, 164, 3378, 52, 50, 3378, 82, 50, 31, 81, 127, 164, 24350, 12220
INVAR-3, Run: 033, F, 0, 0, 0, 3, 0, 0, 397, 0, 0, 1, 0, 82, 95, 164, 4211, 67, 67, 4211, 82, 54, 27, 82, 128, 164, 24071, 12083
INVAR-3, Run: 034, F, 0, 0, 0, 0, 0, 0, 384, 0, 0, 1, 0, 82, 108, 164, 3663, 56, 56, 3663, 82, 56, 25, 82, 136, 164, 28042, 14075
INVAR-3, Run: 035, F, 0, 0, 0, 2, 0, 0, 390, 0, 2, 1, 2, 81, 102, 164, 4106, 61, 59, 4106, 82, 54, 27, 81, 132, 164, 29094, 14598
INVAR-3, Run: 036, F, 0, 0, 0, 0, 0, 0, 394, 0, 0, 1, 0, 82, 98, 164, 4503, 59, 59, 4503, 82, 51, 30, 82, 131, 164, 27798, 13948
INVAR-3, Run: 037, F, 1, 0, 0, 0, 0, 0, 396, 0, 0, 1, 0, 82, 97, 164, 2902, 47, 47, 2902, 82, 44, 37, 82, 130, 164, 25814, 12955
INVAR-3, Run: 038, F, 0, 0, 0, 2, 0, 0, 400, 0, 2, 1, 2, 81, 92, 164, 3073, 52, 50, 3073, 82, 49, 32, 81, 127, 164, 26052, 13072
INVAR-3, Run: 039, F, 1, 0, 0, 2, 0, 0, 398, 0, 0, 1, 0, 82, 95, 164, 4072, 60, 60, 4072, 82, 45, 36, 82, 128, 164, 26212, 13153
INVAR-3, Run: 040, F, 1, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82, 101, 164, 3939, 48, 48, 3939, 82, 62, 19, 82, 132, 164, 30276, 15188
INVAR-3, Run: 041, F, 1, 0, 0, 1, 0, 0, 389, 0, 0, 1, 0, 82, 104, 164, 4890, 40, 40, 4890, 82, 56, 25, 82, 133, 164, 27761, 13932
INVAR-3, Run: 042, F, 1, 0, 0, 2, 0, 0, 386, 0, 0, 1, 0, 82, 107, 164, 4087, 52, 52, 4087, 82, 39, 42, 82, 134, 164, 28096, 14101
INVAR-3, Run: 043, F, 1, 0, 0, 1, 0, 0, 407, 0, 0, 1, 0, 82, 86, 164, 3645, 59, 59, 3645, 82, 52, 29, 82, 124, 164, 20183, 10134
INVAR-3, Run: 044, F, 1, 0, 0, 2, 0, 0, 390, 0, 0, 1, 0, 82, 103, 164, 4065, 50, 50, 4065, 82, 61, 20, 82, 132, 164, 34034, 17068
INVAR-3, Run: 045, F, 1, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 82, 93, 164, 4044, 54, 54, 4044, 82, 51, 30, 82, 128, 164, 22934, 11513
INVAR-3, Run: 046, F, 1, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82, 105, 164, 3041, 46, 46, 3041, 82, 45, 36, 82, 134, 164, 30820, 15462
INVAR-3, Run: 047, F, 1, 0, 0, 2, 0, 0, 388, 0, 0, 1, 0, 82, 105, 164, 3193, 57, 57, 3193, 82, 56, 25, 82, 133, 164, 26064, 13084
INVAR-3, Run: 048, F, 0, 0, 0, 0, 0, 0, 386, 0, 0, 1, 0, 82, 106, 164, 3545, 45, 45, 3545, 82, 49, 32, 82, 135, 164, 31650, 15878
INVAR-3, Run: 049, F, 1, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 82, 93, 164, 3038, 58, 58, 3038, 82, 57, 24, 82, 128, 164, 24422, 12257
INVAR-3, Run: 050, F, 1, 0, 0, 0, 0, 0, 390, 0, 0, 1, 0, 82, 103, 164, 4455, 46, 46, 4455, 82, 47, 34, 82, 133, 164, 29634, 14868
INVAR-3, Run: 051, F, 1, 0, 0, 0, 0, 0, 414, 0, 2, 1, 2, 81, 79, 164, 3933, 74, 72, 3933, 82, 46, 35, 81, 121, 164, 27434, 13756
INVAR-3, Run: 052, F, 1, 0, 0, 3, 0, 0, 401, 0, 0, 1, 0, 82, 92, 164, 3326, 48, 48, 3326, 82, 57, 24, 82, 126, 164, 20555, 10323
INVAR-3, Run: 053, F, 1, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 82, 93, 164, 2918, 66, 66, 2918, 82, 51, 30, 82, 128, 164, 24640, 12366
INVAR-3, Run: 054, F, 1, 0, 0, 0, 0, 0, 386, 0, 2, 1, 2, 81, 107, 164, 4850, 48, 46, 4850, 82, 55, 26, 81, 135, 164, 30740, 15423
INVAR-3, Run: 055, F, 1, 0, 0, 1, 0, 0, 411, 0, 2, 1, 2, 81, 82, 164, 3450, 56, 54, 3450, 82, 63, 18, 81, 122, 164, 16563, 8322
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 0, 396, 0, 0, 1, 0, 82, 96, 164, 3956, 54, 54, 3956, 82, 49, 32, 82, 130, 164, 27326, 13711
INVAR-3, Run: 057, F, 1, 0, 0, 0, 0, 0, 384, 0, 2, 1, 2, 81, 109, 164, 2548, 57, 55, 2548, 82, 50, 31, 81, 136, 164, 26780, 13444
INVAR-3, Run: 058, F, 1, 0, 0, 0, 0, 0, 392, 0, 2, 1, 2, 81, 101, 164, 3762, 60, 58, 3762, 82, 53, 28, 81, 132, 164, 30424, 15262
INVAR-3, Run: 059, F, 1, 0, 0, 0, 0, 0, 406, 0, 0, 1, 0, 82, 87, 164, 4243, 44, 44, 4243, 82, 50, 31, 82, 125, 164, 23796, 11941
INVAR-3, Run: 060, F, 1, 0, 0, 0, 0, 0, 386, 0, 0, 1, 0, 82, 107, 164, 3643, 44, 44, 3643, 82, 56, 25, 82, 135, 164, 26370, 13238
INVAR-3, Run: 061, F, 0, 0, 0, 0, 0, 0, 394, 0, 0, 1, 0, 82, 98, 164, 3422, 69, 69, 3422, 82, 46, 35, 82, 131, 164, 30608, 15353
INVAR-3, Run: 062, F, 1, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82, 105, 164, 3507, 54, 54, 3507, 82, 49, 32, 82, 134, 164, 28138, 14121
INVAR-3, Run: 063, F, 1, 0, 0, 2, 0, 0, 400, 0, 0, 1, 0, 82, 93, 164, 4217, 57, 57, 4217, 82, 61, 20, 82, 127, 164, 33964, 17028
INVAR-3, Run: 064, F, 1, 0, 0, 0, 0, 0, 410, 0, 2, 1, 2, 81, 83, 164, 3583, 53, 51, 3583, 82, 59, 22, 81, 123, 164, 26398, 13240
INVAR-3, Run: 065, F, 1, 0, 0, 1, 0, 0, 391, 0, 2, 1, 2, 81, 102, 164, 4007, 70, 68, 4007, 82, 49, 32, 81, 132, 164, 27997, 14049
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 0, 400, 0, 0, 1, 0, 82, 92, 164, 2960, 67, 67, 2960, 82, 43, 38, 82, 128, 164, 29146, 14619
INVAR-3, Run: 067, F, 1, 0, 0, 1, 0, 0, 399, 0, 0, 1, 0, 82, 94, 164, 3258, 67, 67, 3258, 82, 40, 41, 82, 128, 164, 33879, 16986
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81, 98, 164, 3376, 74, 72, 3376, 82, 48, 33, 81, 131, 164, 27496, 13797
INVAR-3, Run: 069, F, 1, 0, 0, 1, 0, 0, 377, 0, 2, 1, 2, 81, 116, 164, 2810, 42, 40, 2810, 82, 51, 30, 81, 139, 164, 23015, 11565
INVAR-3, Run: 070, F, 1, 0, 0, 0, 0, 0, 394, 0, 2, 1, 2, 81, 99, 164, 3786, 67, 65, 3786, 82, 38, 43, 81, 131, 164, 25436, 12767
INVAR-3, Run: 071, F, 1, 0, 0, 1, 0, 0, 409, 0, 0, 1, 0, 82, 84, 164, 3111, 49, 49, 3111, 82, 47, 34, 82, 123, 164, 28199, 14141
INVAR-3, Run: 072, F, 1, 0, 0, 0, 0, 0, 406, 0, 2, 1, 2, 81, 87, 164, 3399, 48, 46, 3399, 82, 45, 36, 81, 125, 164, 24356, 12221
INVAR-3, Run: 073, F, 1, 0, 0, 2, 0, 0, 356, 0, 2, 1, 2, 81, 137, 164, 3169, 62, 60, 3169, 82, 56, 25, 81, 149, 164, 26520, 13328
INVAR-3, Run: 074, F, 0, 0, 0, 0, 0, 0, 376, 0, 0, 1, 0, 82, 116, 164, 4867, 59, 59, 4867, 82, 53, 28, 82, 140, 164, 27326, 13721
INVAR-3, Run: 075, F, 1, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82, 101, 164, 3591, 63, 63, 3591, 82, 52, 29, 82, 132, 164, 25296, 12698
INVAR-3, Run: 076, F, 1, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82, 101, 164, 3608, 63, 63, 3608, 82, 51, 30, 82, 132, 164, 27098, 13599
INVAR-3, Run: 077, F, 0, 0, 0, 2, 0, 0, 384, 0, 2, 1, 2, 81, 108, 164, 5043, 64, 62, 5043, 82, 49, 32, 81, 135, 164, 31712, 15910
INVAR-3, Run: 078, F, 1, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82, 101, 164, 3673, 48, 48, 3673, 82, 49, 32, 82, 132, 164, 31578, 15839
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82, 100, 164, 3479, 79, 79, 3479, 82, 49, 32, 82, 132, 164, 28352, 14226
INVAR-3, Run: 080, F, 1, 0, 0, 1, 0, 0, 397, 0, 0, 1, 0, 82, 96, 164, 3362, 66, 66, 3362, 82, 43, 38, 82, 129, 164, 26117, 13106
INVAR-3, Run: 081, F, 1, 0, 0, 0, 0, 0, 394, 0, 0, 1, 0, 82, 99, 164, 4466, 55, 55, 4466, 82, 47, 34, 82, 131, 164, 27988, 14043
INVAR-3, Run: 082, F, 1, 0, 0, 1, 0, 0, 411, 0, 0, 1, 0, 82, 82, 164, 3144, 69, 69, 3144, 82, 45, 36, 82, 122, 164, 27797, 13939
INVAR-3, Run: 083, F, 1, 0, 0, 0, 0, 0, 378, 0, 0, 1, 0, 82, 115, 164, 3739, 54, 54, 3739, 82, 49, 32, 82, 139, 164, 30166, 15140
INVAR-3, Run: 084, F, 1, 0, 0, 2, 0, 0, 398, 0, 0, 1, 0, 82, 95, 164, 3137, 61, 61, 3137, 82, 51, 30, 82, 128, 164, 30026, 15060
INVAR-3, Run: 085, F, 0, 0, 0, 0, 0, 0, 388, 0, 2, 1, 2, 81, 104, 164, 3572, 53, 51, 3572, 82, 47, 34, 81, 134, 164, 23936, 12020
INVAR-3, Run: 086, F, 0, 0, 0, 0, 0, 0, 392, 0, 0, 1, 0, 82, 100, 164, 3576, 67, 67, 3576, 82, 52, 29, 82, 132, 164, 20998, 10549
INVAR-3, Run: 087, F, 1, 0, 0, 1, 0, 0, 399, 0, 0, 1, 0, 82, 94, 164, 5264, 58, 58, 5264, 82, 59, 22, 82, 128, 164, 32019, 16056
INVAR-3, Run: 088, F, 1, 0, 0, 2, 0, 0, 394, 0, 0, 1, 0, 82, 99, 164, 4233, 58, 58, 4233, 82, 55, 26, 82, 130, 164, 25472, 12785
INVAR-3, Run: 089, F, 1, 0, 0, 0, 0, 0, 398, 0, 0, 1, 0, 82, 95, 164, 3396, 54, 54, 3396, 82, 56, 25, 82, 129, 164, 26970, 13532
INVAR-3, Run: 090, F, 1, 0, 0, 1, 0, 0, 379, 0, 0, 1, 0, 82, 114, 164, 3484, 61, 61, 3484, 82, 52, 29, 82, 138, 164, 29137, 14625
INVAR-3, Run: 091, F, 0, 0, 0, 3, 0, 0, 383, 0, 2, 1, 2, 81, 109, 164, 3562, 71, 69, 3562, 82, 51, 30, 81, 135, 164, 32483, 16296
INVAR-3, Run: 092, F, 1, 0, 0, 1, 0, 0, 409, 0, 2, 1, 2, 81, 84, 164, 3491, 48, 46, 3491, 82, 46, 35, 81, 123, 164, 21771, 10927
INVAR-3, Run: 093, F, 1, 0, 0, 1, 0, 0, 385, 0, 0, 1, 0, 82, 108, 164, 4307, 56, 56, 4307, 82, 61, 20, 82, 135, 164, 32801, 16454
INVAR-3, Run: 094, F, 1, 0, 0, 1, 0, 0, 399, 0, 0, 1, 0, 82, 94, 164, 4186, 48, 48, 4186, 82, 51, 30, 82, 128, 164, 21585, 10839
INVAR-3, Run: 095, F, 1, 0, 0, 0, 0, 0, 388, 0, 0, 1, 0, 82, 105, 164, 3718, 60, 60, 3718, 82, 49, 32, 82, 134, 164, 27614, 13859
INVAR-3, Run: 096, F, 0, 0, 0, 0, 0, 0, 398, 0, 2, 1, 2, 81, 94, 164, 3202, 56, 54, 3202, 82, 49, 32, 81, 129, 164, 19718, 9906
INVAR-3, Run: 097, F, 1, 0, 0, 1, 0, 0, 403, 0, 2, 1, 2, 81, 90, 164, 4155, 61, 59, 4155, 82, 60, 21, 81, 126, 164, 28747, 14418
INVAR-3, Run: 098, F, 0, 0, 0, 2, 0, 0, 384, 0, 2, 1, 2, 81, 108, 164, 3614, 65, 63, 3614, 82, 46, 35, 81, 135, 164, 28730, 14419
INVAR-3, Run: 099, F, 1, 0, 0, 0, 0, 0, 392, 0, 2, 1, 2, 81, 101, 164, 3302, 56, 54, 3302, 82, 46, 35, 81, 132, 164, 29690, 14895
INVAR-3, Run: 100, F, 1, 0, 0, 0, 0, 0, 408, 0, 2, 1, 2, 81, 85, 164, 3585, 46, 44, 3585, 82, 49, 32, 81, 124, 164, 24100, 12092
INVAR-4, Run: 001, F, 99, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 112, 39, 416, 17, 17, 312, 19, 6, 13, 19, 26, 39, 599, 306
INVAR-4, Run: 002, F, 91, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 100, 39, 607, 11, 11, 499, 19, 12, 7, 19, 24, 39, 773, 391
INVAR-4, Run: 003, F, 89, 0, 1, 0, 0, 1, 0, 102, 102, 0, 0, 19, 104, 39, 449, 10, 10, 347, 19, 14, 5, 19, 27, 39, 547, 281
INVAR-4, Run: 004, F, 105, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 118, 39, 632, 22, 22, 528, 19, 13, 6, 19, 26, 39, 563, 288
INVAR-4, Run: 005, F, 87, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 94, 39, 437, 8, 8, 327, 19, 13, 6, 19, 23, 39, 381, 194
INVAR-4, Run: 006, F, 84, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 97, 39, 380, 4, 4, 276, 19, 14, 5, 19, 26, 39, 365, 189
INVAR-4, Run: 007, F, 82, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 89, 39, 593, 17, 17, 483, 19, 7, 12, 19, 23, 39, 603, 305
INVAR-4, Run: 008, F, 92, 0, 1, 0, 0, 1, 0, 104, 104, 0, 0, 19, 105, 39, 529, 14, 14, 425, 19, 10, 9, 19, 26, 39, 355, 184
INVAR-4, Run: 009, F, 99, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 108, 39, 733, 21, 21, 625, 19, 12, 7, 19, 24, 39, 649, 329
INVAR-4, Run: 010, F, 110, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 115, 39, 291, 14, 14, 179, 19, 13, 6, 19, 22, 39, 381, 193
INVAR-4, Run: 011, F, 93, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 100, 39, 395, 16, 16, 285, 19, 12, 7, 19, 23, 39, 449, 228
INVAR-4, Run: 012, F, 107, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 114, 39, 330, 11, 11, 220, 19, 12, 7, 19, 23, 39, 649, 328
INVAR-4, Run: 013, F, 89, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 100, 39, 630, 28, 28, 524, 19, 13, 6, 19, 25, 39, 961, 486
INVAR-4, Run: 014, F, 109, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 116, 39, 580, 16, 16, 470, 19, 10, 9, 19, 23, 39, 369, 188
INVAR-4, Run: 015, F, 84, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 93, 39, 600, 12, 12, 492, 19, 16, 3, 19, 24, 39, 665, 337
INVAR-4, Run: 016, F, 92, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 103, 39, 665, 22, 22, 559, 19, 14, 5, 19, 25, 39, 467, 239
INVAR-4, Run: 017, F, 92, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 99, 39, 603, 17, 17, 493, 19, 10, 9, 19, 23, 39, 361, 184
INVAR-4, Run: 018, F, 96, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 105, 39, 370, 13, 13, 262, 19, 10, 9, 19, 24, 39, 267, 138
INVAR-4, Run: 019, F, 90, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 101, 39, 506, 8, 8, 400, 19, 15, 4, 19, 25, 39, 407, 209
INVAR-4, Run: 020, F, 89, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 98, 39, 648, 19, 19, 540, 19, 14, 5, 19, 24, 39, 603, 306
INVAR-4, Run: 021, F, 96, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 107, 39, 799, 12, 12, 693, 19, 14, 5, 19, 25, 39, 573, 292
INVAR-4, Run: 022, F, 90, 0, 1, 1, 0, 1, 0, 111, 111, 0, 0, 19, 96, 39, 461, 12, 12, 350, 19, 13, 6, 19, 22, 39, 464, 235
INVAR-4, Run: 023, F, 95, 0, 1, 1, 0, 1, 0, 107, 107, 0, 0, 19, 105, 39, 701, 19, 19, 594, 19, 15, 4, 19, 24, 39, 714, 362
INVAR-4, Run: 024, F, 80, 0, 1, 0, 0, 1, 0, 112, 112, 0, 0, 19, 85, 39, 453, 11, 11, 341, 19, 12, 7, 19, 22, 39, 409, 207
INVAR-4, Run: 025, F, 86, 0, 1, 1, 0, 1, 0, 113, 113, 0, 0, 19, 90, 39, 320, 12, 12, 207, 19, 11, 8, 19, 21, 39, 206, 105
INVAR-4, Run: 026, F, 84, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 93, 39, 338, 14, 14, 230, 19, 9, 10, 19, 24, 39, 401, 205
INVAR-4, Run: 027, F, 96, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 107, 39, 430, 11, 11, 324, 19, 12, 7, 19, 25, 39, 335, 173
INVAR-4, Run: 028, F, 89, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 96, 39, 512, 15, 15, 402, 19, 9, 10, 19, 23, 39, 431, 219
INVAR-4, Run: 029, F, 101, 0, 1, 0, 0, 1, 0, 108, 108, 0, 0, 19, 110, 39, 454, 7, 7, 346, 19, 14, 5, 19, 24, 39, 399, 204
INVAR-4, Run: 030, F, 111, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 118, 39, 265, 22, 22, 155, 19, 10, 9, 19, 23, 39, 231, 119
INVAR-4, Run: 031, F, 67, 0, 1, 1, 0, 1, 0, 95, 95, 0, 0, 19, 89, 39, 599, 20, 20, 504, 19, 9, 10, 19, 30, 39, 756, 389
INVAR-4, Run: 032, F, 84, 0, 1, 0, 0, 1, 0, 110, 110, 0, 0, 19, 91, 39, 363, 8, 8, 253, 19, 10, 9, 19, 23, 39, 287, 147
INVAR-4, Run: 033, F, 84, 0, 1, 0, 0, 1, 0, 106, 106, 0, 0, 19, 95, 39, 460, 13, 13, 354, 19, 12, 7, 19, 25, 39, 437, 224
