Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 081, F, 152, 14509, 0, 0, 0, 0, 0, 16, 0, 1, 104, 0, 14661, 56, 490, 20, 172, 338, 28, 20, 7, 104, 28, 56, 262, 131
INVAR-2, Run: 082, F, 128, 12176, 0, 0, 0, 0, 0, 40, 0, 1, 92, 0, 12304, 56, 554, 37, 165, 426, 28, 16, 11, 92, 28, 56, 398, 199
INVAR-2, Run: 083, F, 148, 14248, 0, 0, 0, 0, 0, 20, 0, 1, 102, 0, 14396, 56, 518, 24, 172, 370, 28, 18, 9, 102, 28, 56, 430, 215
INVAR-2, Run: 084, F, 156, 14870, 0, 0, 0, 0, 0, 12, 0, 1, 106, 0, 15026, 56, 533, 19, 175, 377, 28, 16, 11, 106, 28, 56, 326, 163
INVAR-2, Run: 085, F, 144, 13894, 0, 0, 0, 0, 0, 24, 0, 1, 100, 0, 14038, 56, 516, 27, 171, 372, 28, 12, 15, 100, 28, 56, 350, 175
INVAR-2, Run: 086, F, 136, 12872, 0, 0, 0, 0, 0, 32, 0, 1, 96, 0, 13008, 56, 613, 45, 181, 477, 28, 12, 15, 96, 28, 56, 974, 487
INVAR-2, Run: 087, F, 100, 9570, 0, 0, 0, 0, 0, 68, 0, 1, 78, 0, 9670, 56, 450, 18, 118, 350, 28, 19, 8, 78, 28, 56, 572, 286
INVAR-2, Run: 088, F, 152, 14543, 0, 0, 0, 0, 0, 16, 0, 1, 104, 0, 14695, 56, 398, 17, 169, 246, 28, 19, 8, 104, 28, 56, 514, 257
INVAR-2, Run: 089, F, 66, 6326, 0, 0, 0, 0, 0, 102, 0, 1, 61, 0, 6392, 56, 488, 25, 91, 422, 28, 15, 12, 61, 28, 56, 352, 176
INVAR-2, Run: 090, F, 162, 15350, 0, 0, 0, 0, 0, 6, 0, 1, 109, 0, 15512, 56, 486, 23, 185, 324, 28, 19, 8, 109, 28, 56, 540, 270
INVAR-2, Run: 091, F, 66, 6460, 0, 0, 0, 0, 0, 102, 0, 1, 61, 0, 6526, 56, 482, 27, 93, 416, 28, 20, 7, 61, 28, 56, 400, 200
INVAR-2, Run: 092, F, 156, 14906, 0, 0, 0, 0, 0, 12, 0, 1, 106, 0, 15062, 56, 493, 31, 187, 337, 28, 17, 10, 106, 28, 56, 390, 195
INVAR-2, Run: 093, F, 102, 9710, 0, 0, 0, 0, 0, 66, 0, 1, 79, 0, 9812, 56, 503, 27, 129, 401, 28, 19, 8, 79, 28, 56, 532, 266
INVAR-2, Run: 094, F, 148, 14201, 0, 0, 0, 0, 0, 20, 0, 1, 102, 0, 14349, 56, 591, 21, 169, 443, 28, 17, 10, 102, 28, 56, 632, 316
INVAR-2, Run: 095, F, 150, 14098, 0, 0, 0, 0, 0, 18, 0, 1, 103, 0, 14248, 56, 553, 29, 179, 403, 28, 17, 10, 103, 28, 56, 472, 236
INVAR-2, Run: 096, F, 150, 14377, 0, 0, 0, 0, 0, 18, 0, 1, 103, 0, 14527, 56, 464, 22, 172, 314, 28, 20, 7, 103, 28, 56, 538, 269
INVAR-2, Run: 097, F, 46, 4442, 0, 0, 0, 0, 0, 122, 0, 1, 51, 0, 4488, 56, 338, 30, 76, 292, 28, 18, 9, 51, 28, 56, 532, 266
INVAR-2, Run: 098, F, 104, 9908, 0, 0, 0, 0, 0, 64, 0, 1, 80, 0, 10012, 56, 572, 30, 134, 468, 28, 20, 7, 80, 28, 56, 536, 268
INVAR-2, Run: 099, F, 152, 14707, 0, 0, 0, 0, 0, 16, 0, 1, 104, 0, 14859, 56, 516, 25, 177, 364, 28, 18, 9, 104, 28, 56, 370, 185
INVAR-2, Run: 100, F, 152, 14528, 0, 0, 0, 0, 0, 16, 0, 1, 104, 0, 14680, 56, 599, 41, 193, 447, 28, 18, 9, 104, 28, 56, 572, 286
INVAR-3, Run: 001, F, 378, 36072, 0, 0, 0, 0, 0, 114, 0, 1, 271, 0, 36450, 164, 2567, 75, 453, 2189, 82, 57, 24, 271, 82, 164, 2402, 1201
INVAR-3, Run: 002, F, 428, 40542, 0, 0, 0, 0, 0, 64, 0, 1, 296, 0, 40970, 164, 3220, 87, 515, 2792, 82, 56, 25, 296, 82, 164, 2600, 1300
INVAR-3, Run: 003, F, 454, 43175, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0, 43629, 164, 2610, 76, 530, 2156, 82, 55, 26, 309, 82, 164, 1976, 988
INVAR-3, Run: 004, F, 364, 35022, 0, 0, 0, 0, 0, 128, 0, 1, 264, 0, 35386, 164, 2644, 74, 438, 2280, 82, 50, 31, 264, 82, 164, 2970, 1485
INVAR-3, Run: 005, F, 442, 42201, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0, 42643, 164, 2915, 79, 521, 2473, 82, 50, 31, 303, 82, 164, 2474, 1237
INVAR-3, Run: 006, F, 300, 28613, 0, 0, 0, 0, 0, 192, 0, 1, 232, 0, 28913, 164, 3304, 88, 388, 3004, 82, 52, 29, 232, 82, 164, 2936, 1468
INVAR-3, Run: 007, F, 482, 45622, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0, 46104, 164, 2595, 92, 574, 2113, 82, 44, 37, 323, 82, 164, 3156, 1578
INVAR-3, Run: 008, F, 440, 42228, 0, 0, 0, 0, 0, 52, 0, 1, 302, 0, 42668, 164, 2685, 74, 514, 2245, 82, 49, 32, 302, 82, 164, 3098, 1549
INVAR-3, Run: 009, F, 484, 45468, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0, 45952, 164, 2469, 68, 552, 1985, 82, 48, 33, 324, 82, 164, 2882, 1441
INVAR-3, Run: 010, F, 352, 33433, 0, 0, 0, 0, 0, 140, 0, 1, 258, 0, 33785, 164, 2860, 108, 460, 2508, 82, 46, 35, 258, 82, 164, 3024, 1512
INVAR-3, Run: 011, F, 352, 33322, 0, 0, 0, 0, 0, 140, 0, 1, 258, 0, 33674, 164, 2775, 88, 440, 2423, 82, 47, 34, 258, 82, 164, 3082, 1541
INVAR-3, Run: 012, F, 442, 41472, 0, 0, 0, 0, 0, 50, 0, 1, 303, 0, 41914, 164, 2829, 67, 509, 2387, 82, 62, 19, 303, 82, 164, 2472, 1236
INVAR-3, Run: 013, F, 472, 45104, 0, 0, 0, 0, 0, 20, 0, 1, 318, 0, 45576, 164, 2596, 73, 545, 2124, 82, 51, 30, 318, 82, 164, 2374, 1187
INVAR-3, Run: 014, F, 486, 45968, 0, 0, 0, 0, 0, 6, 0, 1, 325, 0, 46454, 164, 2870, 86, 572, 2384, 82, 53, 28, 325, 82, 164, 2300, 1150
INVAR-3, Run: 015, F, 440, 41523, 0, 0, 0, 0, 0, 52, 0, 1, 302, 0, 41963, 164, 2915, 89, 529, 2475, 82, 44, 37, 302, 82, 164, 2496, 1248
INVAR-3, Run: 016, F, 418, 40322, 0, 0, 0, 0, 0, 74, 0, 1, 291, 0, 40740, 164, 2849, 99, 517, 2431, 82, 46, 35, 291, 82, 164, 2076, 1038
INVAR-3, Run: 017, F, 354, 33211, 0, 0, 0, 0, 0, 138, 0, 1, 259, 0, 33565, 164, 2836, 63, 417, 2482, 82, 52, 29, 259, 82, 164, 4440, 2220
INVAR-3, Run: 018, F, 294, 28546, 0, 0, 0, 0, 0, 198, 0, 1, 229, 0, 28840, 164, 2701, 87, 381, 2407, 82, 44, 37, 229, 82, 164, 2360, 1180
INVAR-3, Run: 019, F, 422, 39992, 0, 0, 0, 0, 0, 70, 0, 1, 293, 0, 40414, 164, 2652, 82, 504, 2230, 82, 45, 36, 293, 82, 164, 3120, 1560
INVAR-3, Run: 020, F, 466, 44471, 0, 0, 0, 0, 0, 26, 0, 1, 315, 0, 44937, 164, 2837, 71, 537, 2371, 82, 60, 21, 315, 82, 164, 2502, 1251
INVAR-3, Run: 021, F, 488, 46010, 0, 0, 0, 0, 0, 4, 0, 1, 326, 0, 46498, 164, 2633, 87, 575, 2145, 82, 58, 23, 326, 82, 164, 2128, 1064
INVAR-3, Run: 022, F, 344, 33078, 0, 0, 0, 0, 0, 148, 0, 1, 254, 0, 33422, 164, 2637, 77, 421, 2293, 82, 55, 26, 254, 82, 164, 3322, 1661
INVAR-3, Run: 023, F, 366, 35009, 0, 0, 0, 0, 0, 126, 0, 1, 265, 0, 35375, 164, 3491, 64, 430, 3125, 82, 54, 27, 265, 82, 164, 2840, 1420
INVAR-3, Run: 024, F, 462, 43813, 0, 0, 0, 0, 0, 30, 0, 1, 313, 0, 44275, 164, 3149, 68, 530, 2687, 82, 53, 28, 313, 82, 164, 2916, 1458
INVAR-3, Run: 025, F, 144, 13692, 0, 0, 0, 0, 0, 348, 0, 1, 154, 0, 13836, 164, 1622, 85, 229, 1478, 82, 48, 33, 154, 82, 164, 2050, 1025
INVAR-3, Run: 026, F, 490, 46425, 0, 0, 0, 0, 0, 2, 0, 1, 327, 0, 46915, 164, 3356, 82, 572, 2866, 82, 61, 20, 327, 82, 164, 2392, 1196
INVAR-3, Run: 027, F, 428, 40767, 0, 0, 0, 0, 0, 64, 0, 1, 296, 0, 41195, 164, 2785, 83, 511, 2357, 82, 51, 30, 296, 82, 164, 2318, 1159
INVAR-3, Run: 028, F, 378, 36028, 0, 0, 0, 0, 0, 114, 0, 1, 271, 0, 36406, 164, 2537, 86, 464, 2159, 82, 48, 33, 271, 82, 164, 2148, 1074
INVAR-3, Run: 029, F, 486, 46710, 0, 0, 0, 0, 0, 6, 0, 1, 325, 0, 47196, 164, 2652, 86, 572, 2166, 82, 56, 25, 325, 82, 164, 2170, 1085
INVAR-3, Run: 030, F, 284, 27546, 0, 0, 0, 0, 0, 208, 0, 1, 224, 0, 27830, 164, 2492, 88, 372, 2208, 82, 54, 27, 224, 82, 164, 2910, 1455
INVAR-3, Run: 031, F, 310, 29921, 0, 0, 0, 0, 0, 182, 0, 1, 237, 0, 30231, 164, 2853, 53, 363, 2543, 82, 59, 22, 237, 82, 164, 2176, 1088
INVAR-3, Run: 032, F, 446, 42811, 0, 0, 0, 0, 0, 46, 0, 1, 305, 0, 43257, 164, 2674, 84, 530, 2228, 82, 50, 31, 305, 82, 164, 2602, 1301
INVAR-3, Run: 033, F, 406, 38357, 0, 0, 0, 0, 0, 86, 0, 1, 285, 0, 38763, 164, 2984, 64, 470, 2578, 82, 53, 28, 285, 82, 164, 2610, 1305
INVAR-3, Run: 034, F, 488, 46137, 0, 0, 0, 0, 0, 4, 0, 1, 326, 0, 46625, 164, 2852, 63, 551, 2364, 82, 43, 38, 326, 82, 164, 2670, 1335
INVAR-3, Run: 035, F, 244, 23460, 0, 0, 0, 0, 0, 248, 0, 1, 204, 0, 23704, 164, 2795, 64, 308, 2551, 82, 42, 39, 204, 82, 164, 3260, 1630
INVAR-3, Run: 036, F, 456, 43446, 0, 0, 0, 0, 0, 36, 0, 1, 310, 0, 43902, 164, 2908, 87, 543, 2452, 82, 50, 31, 310, 82, 164, 2772, 1386
INVAR-3, Run: 037, F, 460, 44012, 0, 0, 0, 0, 0, 32, 0, 1, 312, 0, 44472, 164, 2576, 64, 524, 2116, 82, 48, 33, 312, 82, 164, 2592, 1296
INVAR-3, Run: 038, F, 448, 42613, 0, 0, 0, 0, 0, 44, 0, 1, 306, 0, 43061, 164, 2422, 70, 518, 1974, 82, 54, 27, 306, 82, 164, 2218, 1109
INVAR-3, Run: 039, F, 350, 33423, 0, 0, 0, 0, 0, 142, 0, 1, 257, 0, 33773, 164, 2546, 71, 421, 2196, 82, 54, 27, 257, 82, 164, 4226, 2113
INVAR-3, Run: 040, F, 318, 30524, 0, 0, 0, 0, 0, 174, 0, 1, 241, 0, 30842, 164, 2624, 74, 392, 2306, 82, 46, 35, 241, 82, 164, 3096, 1548
INVAR-3, Run: 041, F, 420, 39865, 0, 0, 0, 0, 0, 72, 0, 1, 292, 0, 40285, 164, 3043, 78, 498, 2623, 82, 60, 21, 292, 82, 164, 3236, 1618
INVAR-3, Run: 042, F, 454, 42874, 0, 0, 0, 0, 0, 38, 0, 1, 309, 0, 43328, 164, 2368, 80, 534, 1914, 82, 49, 32, 309, 82, 164, 2562, 1281
INVAR-3, Run: 043, F, 424, 40363, 0, 0, 0, 0, 0, 68, 0, 1, 294, 0, 40787, 164, 2793, 79, 503, 2369, 82, 54, 27, 294, 82, 164, 2456, 1228
INVAR-3, Run: 044, F, 210, 20318, 0, 0, 0, 0, 0, 282, 0, 1, 187, 0, 20528, 164, 2819, 69, 279, 2609, 82, 50, 31, 187, 82, 164, 3506, 1753
INVAR-3, Run: 045, F, 470, 44855, 0, 0, 0, 0, 0, 22, 0, 1, 317, 0, 45325, 164, 2261, 63, 533, 1791, 82, 52, 29, 317, 82, 164, 2224, 1112
INVAR-3, Run: 046, F, 430, 40881, 0, 0, 0, 0, 0, 62, 0, 1, 297, 0, 41311, 164, 2456, 68, 498, 2026, 82, 51, 30, 297, 82, 164, 2230, 1115
INVAR-3, Run: 047, F, 438, 41920, 0, 0, 0, 0, 0, 54, 0, 1, 301, 0, 42358, 164, 2805, 73, 511, 2367, 82, 49, 32, 301, 82, 164, 3340, 1670
INVAR-3, Run: 048, F, 408, 39068, 0, 0, 0, 0, 0, 84, 0, 1, 286, 0, 39476, 164, 2564, 46, 454, 2156, 82, 59, 22, 286, 82, 164, 2790, 1395
INVAR-3, Run: 049, F, 352, 33447, 0, 0, 0, 0, 0, 140, 0, 1, 258, 0, 33799, 164, 2440, 94, 446, 2088, 82, 46, 35, 258, 82, 164, 2412, 1206
INVAR-3, Run: 050, F, 432, 41347, 0, 0, 0, 0, 0, 60, 0, 1, 298, 0, 41779, 164, 2487, 69, 501, 2055, 82, 56, 25, 298, 82, 164, 2502, 1251
INVAR-3, Run: 051, F, 476, 45151, 0, 0, 0, 0, 0, 16, 0, 1, 320, 0, 45627, 164, 2755, 60, 536, 2279, 82, 51, 30, 320, 82, 164, 2482, 1241
INVAR-3, Run: 052, F, 166, 15881, 0, 0, 0, 0, 0, 326, 0, 1, 165, 0, 16047, 164, 2135, 75, 241, 1969, 82, 44, 37, 165, 82, 164, 4274, 2137
INVAR-3, Run: 053, F, 396, 37765, 0, 0, 0, 0, 0, 96, 0, 1, 280, 0, 38161, 164, 3061, 84, 480, 2665, 82, 47, 34, 280, 82, 164, 2776, 1388
INVAR-3, Run: 054, F, 432, 41658, 0, 0, 0, 0, 0, 60, 0, 1, 298, 0, 42090, 164, 2633, 87, 519, 2201, 82, 51, 30, 298, 82, 164, 2190, 1095
INVAR-3, Run: 055, F, 484, 45844, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0, 46328, 164, 2653, 81, 565, 2169, 82, 56, 25, 324, 82, 164, 2418, 1209
INVAR-3, Run: 056, F, 434, 41173, 0, 0, 0, 0, 0, 58, 0, 1, 299, 0, 41607, 164, 2528, 62, 496, 2094, 82, 41, 40, 299, 82, 164, 3382, 1691
INVAR-3, Run: 057, F, 476, 44659, 0, 0, 0, 0, 0, 16, 0, 1, 320, 0, 45135, 164, 2648, 92, 568, 2172, 82, 43, 38, 320, 82, 164, 2638, 1319
INVAR-3, Run: 058, F, 474, 44527, 0, 0, 0, 0, 0, 18, 0, 1, 319, 0, 45001, 164, 2949, 70, 544, 2475, 82, 49, 32, 319, 82, 164, 3466, 1733
INVAR-3, Run: 059, F, 432, 41201, 0, 0, 0, 0, 0, 60, 0, 1, 298, 0, 41633, 164, 2727, 61, 493, 2295, 82, 50, 31, 298, 82, 164, 2050, 1025
INVAR-3, Run: 060, F, 364, 34516, 0, 0, 0, 0, 0, 128, 0, 1, 264, 0, 34880, 164, 2649, 79, 443, 2285, 82, 48, 33, 264, 82, 164, 2962, 1481
INVAR-3, Run: 061, F, 450, 42850, 0, 0, 0, 0, 0, 42, 0, 1, 307, 0, 43300, 164, 2609, 87, 537, 2159, 82, 49, 32, 307, 82, 164, 2108, 1054
INVAR-3, Run: 062, F, 212, 20155, 0, 0, 0, 0, 0, 280, 0, 1, 188, 0, 20367, 164, 2685, 91, 303, 2473, 82, 47, 34, 188, 82, 164, 4466, 2233
INVAR-3, Run: 063, F, 344, 32929, 0, 0, 0, 0, 0, 148, 0, 1, 254, 0, 33273, 164, 3124, 73, 417, 2780, 82, 55, 26, 254, 82, 164, 3260, 1630
INVAR-3, Run: 064, F, 260, 24947, 0, 0, 0, 0, 0, 232, 0, 1, 212, 0, 25207, 164, 2661, 66, 326, 2401, 82, 57, 24, 212, 82, 164, 2520, 1260
INVAR-3, Run: 065, F, 438, 41603, 0, 0, 0, 0, 0, 54, 0, 1, 301, 0, 42041, 164, 2787, 93, 531, 2349, 82, 52, 29, 301, 82, 164, 2990, 1495
INVAR-3, Run: 066, F, 482, 45617, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0, 46099, 164, 2571, 80, 562, 2089, 82, 47, 34, 323, 82, 164, 2608, 1304
INVAR-3, Run: 067, F, 480, 45767, 0, 0, 0, 0, 0, 12, 0, 1, 322, 0, 46247, 164, 2843, 80, 560, 2363, 82, 47, 34, 322, 82, 164, 2466, 1233
INVAR-3, Run: 068, F, 390, 37376, 0, 0, 0, 0, 0, 102, 0, 1, 277, 0, 37766, 164, 2585, 88, 478, 2195, 82, 48, 33, 277, 82, 164, 3158, 1579
INVAR-3, Run: 069, F, 478, 45161, 0, 0, 0, 0, 0, 14, 0, 1, 321, 0, 45639, 164, 3134, 75, 553, 2656, 82, 52, 29, 321, 82, 164, 2092, 1046
INVAR-3, Run: 070, F, 484, 45572, 0, 0, 0, 0, 0, 8, 0, 1, 324, 0, 46056, 164, 2227, 79, 563, 1743, 82, 46, 35, 324, 82, 164, 2634, 1317
INVAR-3, Run: 071, F, 478, 45225, 0, 0, 0, 0, 0, 14, 0, 1, 321, 0, 45703, 164, 3159, 77, 555, 2681, 82, 57, 24, 321, 82, 164, 2416, 1208
INVAR-3, Run: 072, F, 402, 38314, 0, 0, 0, 0, 0, 90, 0, 1, 283, 0, 38716, 164, 2561, 85, 487, 2159, 82, 54, 27, 283, 82, 164, 2292, 1146
INVAR-3, Run: 073, F, 440, 42068, 0, 0, 0, 0, 0, 52, 0, 1, 302, 0, 42508, 164, 2593, 74, 514, 2153, 82, 51, 30, 302, 82, 164, 2486, 1243
INVAR-3, Run: 074, F, 462, 43977, 0, 0, 0, 0, 0, 30, 0, 1, 313, 0, 44439, 164, 3126, 70, 532, 2664, 82, 54, 27, 313, 82, 164, 2440, 1220
INVAR-3, Run: 075, F, 456, 43561, 0, 0, 0, 0, 0, 36, 0, 1, 310, 0, 44017, 164, 2509, 79, 535, 2053, 82, 53, 28, 310, 82, 164, 2220, 1110
INVAR-3, Run: 076, F, 398, 37684, 0, 0, 0, 0, 0, 94, 0, 1, 281, 0, 38082, 164, 2593, 101, 499, 2195, 82, 54, 27, 281, 82, 164, 2654, 1327
INVAR-3, Run: 077, F, 488, 46792, 0, 0, 0, 0, 0, 4, 0, 1, 326, 0, 47280, 164, 2457, 79, 567, 1969, 82, 54, 27, 326, 82, 164, 1884, 942
INVAR-3, Run: 078, F, 466, 44165, 0, 0, 0, 0, 0, 26, 0, 1, 315, 0, 44631, 164, 2441, 92, 558, 1975, 82, 43, 38, 315, 82, 164, 2754, 1377
INVAR-3, Run: 079, F, 396, 37808, 0, 0, 0, 0, 0, 96, 0, 1, 280, 0, 38204, 164, 2387, 79, 475, 1991, 82, 52, 29, 280, 82, 164, 3452, 1726
INVAR-3, Run: 080, F, 358, 34096, 0, 0, 0, 0, 0, 134, 0, 1, 261, 0, 34454, 164, 2866, 92, 450, 2508, 82, 49, 32, 261, 82, 164, 2406, 1203
INVAR-3, Run: 081, F, 198, 19171, 0, 0, 0, 0, 0, 294, 0, 1, 181, 0, 19369, 164, 2534, 62, 260, 2336, 82, 52, 29, 181, 82, 164, 2670, 1335
INVAR-3, Run: 082, F, 396, 37831, 0, 0, 0, 0, 0, 96, 0, 1, 280, 0, 38227, 164, 2552, 70, 466, 2156, 82, 54, 27, 280, 82, 164, 2142, 1071
INVAR-3, Run: 083, F, 472, 44518, 0, 0, 0, 0, 0, 20, 0, 1, 318, 0, 44990, 164, 2807, 73, 545, 2335, 82, 46, 35, 318, 82, 164, 2366, 1183
INVAR-3, Run: 084, F, 334, 31555, 0, 0, 0, 0, 0, 158, 0, 1, 249, 0, 31889, 164, 2588, 98, 432, 2254, 82, 46, 35, 249, 82, 164, 2968, 1484
INVAR-3, Run: 085, F, 386, 36797, 0, 0, 0, 0, 0, 106, 0, 1, 275, 0, 37183, 164, 2926, 96, 482, 2540, 82, 47, 34, 275, 82, 164, 2844, 1422
INVAR-3, Run: 086, F, 402, 38031, 0, 0, 0, 0, 0, 90, 0, 1, 283, 0, 38433, 164, 2737, 90, 492, 2335, 82, 53, 28, 283, 82, 164, 3268, 1634
INVAR-3, Run: 087, F, 410, 39496, 0, 0, 0, 0, 0, 82, 0, 1, 287, 0, 39906, 164, 2554, 55, 465, 2144, 82, 55, 26, 287, 82, 164, 2352, 1176
INVAR-3, Run: 088, F, 226, 21735, 0, 0, 0, 0, 0, 266, 0, 1, 195, 0, 21961, 164, 2732, 80, 306, 2506, 82, 50, 31, 195, 82, 164, 3366, 1683
INVAR-3, Run: 089, F, 276, 26216, 0, 0, 0, 0, 0, 216, 0, 1, 220, 0, 26492, 164, 2718, 66, 342, 2442, 82, 38, 43, 220, 82, 164, 2244, 1122
INVAR-3, Run: 090, F, 324, 31015, 0, 0, 0, 0, 0, 168, 0, 1, 244, 0, 31339, 164, 2703, 62, 386, 2379, 82, 58, 23, 244, 82, 164, 2396, 1198
INVAR-3, Run: 091, F, 396, 38151, 0, 0, 0, 0, 0, 96, 0, 1, 280, 0, 38547, 164, 2718, 81, 477, 2322, 82, 48, 33, 280, 82, 164, 2546, 1273
INVAR-3, Run: 092, F, 486, 45925, 0, 0, 0, 0, 0, 6, 0, 1, 325, 0, 46411, 164, 2675, 73, 559, 2189, 82, 56, 25, 325, 82, 164, 2500, 1250
INVAR-3, Run: 093, F, 430, 41052, 0, 0, 0, 0, 0, 62, 0, 1, 297, 0, 41482, 164, 2575, 69, 499, 2145, 82, 51, 30, 297, 82, 164, 2360, 1180
INVAR-3, Run: 094, F, 460, 43384, 0, 0, 0, 0, 0, 32, 0, 1, 312, 0, 43844, 164, 2712, 86, 546, 2252, 82, 51, 30, 312, 82, 164, 2982, 1491
INVAR-3, Run: 095, F, 480, 44945, 0, 0, 0, 0, 0, 12, 0, 1, 322, 0, 45425, 164, 2830, 80, 560, 2350, 82, 51, 30, 322, 82, 164, 2962, 1481
INVAR-3, Run: 096, F, 482, 45039, 0, 0, 0, 0, 0, 10, 0, 1, 323, 0, 45521, 164, 2873, 93, 575, 2391, 82, 41, 40, 323, 82, 164, 2412, 1206
INVAR-3, Run: 097, F, 434, 41116, 0, 0, 0, 0, 0, 58, 0, 1, 299, 0, 41550, 164, 3057, 87, 521, 2623, 82, 56, 25, 299, 82, 164, 2304, 1152
INVAR-3, Run: 098, F, 428, 40930, 0, 0, 0, 0, 0, 64, 0, 1, 296, 0, 41358, 164, 2783, 78, 506, 2355, 82, 52, 29, 296, 82, 164, 2458, 1229
INVAR-3, Run: 099, F, 298, 28294, 0, 0, 0, 0, 0, 194, 0, 1, 231, 0, 28592, 164, 2595, 87, 385, 2297, 82, 38, 43, 231, 82, 164, 3310, 1655
INVAR-3, Run: 100, F, 336, 32328, 0, 0, 0, 0, 0, 156, 0, 1, 250, 0, 32664, 164, 2701, 95, 431, 2365, 82, 47, 34, 250, 82, 164, 2624, 1312
INVAR-4, Run: 001, F, 118, 11064, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11182, 39, 364, 22, 140, 246, 19, 13, 6, 78, 19, 39, 197, 98
INVAR-4, Run: 002, F, 118, 11270, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11388, 39, 321, 26, 144, 203, 19, 13, 6, 78, 19, 39, 165, 82
INVAR-4, Run: 003, F, 118, 11027, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11145, 39, 369, 15, 133, 251, 19, 13, 6, 78, 19, 39, 243, 121
INVAR-4, Run: 004, F, 118, 11241, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11359, 39, 253, 14, 132, 135, 19, 11, 8, 78, 19, 39, 191, 95
INVAR-4, Run: 005, F, 118, 11165, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11283, 39, 265, 21, 139, 147, 19, 15, 4, 78, 19, 39, 129, 64
INVAR-4, Run: 006, F, 118, 11227, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11345, 39, 350, 29, 147, 232, 19, 15, 4, 78, 19, 39, 259, 129
INVAR-4, Run: 007, F, 118, 11111, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11229, 39, 396, 17, 135, 278, 19, 12, 7, 78, 19, 39, 247, 123
INVAR-4, Run: 008, F, 118, 11143, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11261, 39, 430, 10, 128, 312, 19, 10, 9, 78, 19, 39, 321, 160
INVAR-4, Run: 009, F, 118, 10998, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11116, 39, 329, 24, 142, 211, 19, 12, 7, 78, 19, 39, 293, 146
INVAR-4, Run: 010, F, 118, 11212, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11330, 39, 236, 20, 138, 118, 19, 12, 7, 78, 19, 39, 273, 136
INVAR-4, Run: 011, F, 118, 11306, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11424, 39, 343, 20, 138, 225, 19, 14, 5, 78, 19, 39, 311, 155
INVAR-4, Run: 012, F, 118, 11164, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11282, 39, 424, 22, 140, 306, 19, 15, 4, 78, 19, 39, 303, 151
INVAR-4, Run: 013, F, 118, 11006, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11124, 39, 270, 12, 130, 152, 19, 15, 4, 78, 19, 39, 317, 158
INVAR-4, Run: 014, F, 118, 11343, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11461, 39, 369, 11, 129, 251, 19, 11, 8, 78, 19, 39, 327, 163
INVAR-4, Run: 015, F, 118, 11152, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11270, 39, 305, 29, 147, 187, 19, 10, 9, 78, 19, 39, 169, 84
INVAR-4, Run: 016, F, 118, 11183, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11301, 39, 278, 14, 132, 160, 19, 15, 4, 78, 19, 39, 219, 109
INVAR-4, Run: 017, F, 118, 10974, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11092, 39, 400, 12, 130, 282, 19, 10, 9, 78, 19, 39, 211, 105
INVAR-4, Run: 018, F, 118, 11050, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11168, 39, 325, 27, 145, 207, 19, 10, 9, 78, 19, 39, 305, 152
INVAR-4, Run: 019, F, 118, 11061, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11179, 39, 323, 29, 147, 205, 19, 6, 13, 78, 19, 39, 303, 151
INVAR-4, Run: 020, F, 118, 11392, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11510, 39, 320, 20, 138, 202, 19, 15, 4, 78, 19, 39, 153, 76
INVAR-4, Run: 021, F, 118, 11245, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11363, 39, 278, 17, 135, 160, 19, 13, 6, 78, 19, 39, 313, 156
