Input Number, Run_Number, Result@ 100, PO, H, PE, X1, M, CE, Y, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 018, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 1086, 4692, 71, 61, 31, 93, 164, 246, 1179, 4692
INVAR-3, Run: 019, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 794, 4606, 72, 68, 23, 92, 164, 246, 886, 4606
INVAR-3, Run: 020, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 979, 3414, 73, 55, 35, 91, 164, 246, 1070, 3414
INVAR-3, Run: 021, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 787, 3206, 74, 57, 32, 90, 164, 246, 877, 3206
INVAR-3, Run: 022, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 763, 3038, 73, 61, 29, 91, 164, 246, 854, 3038
INVAR-3, Run: 023, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 577, 3348, 74, 47, 42, 90, 164, 246, 667, 3348
INVAR-3, Run: 024, P, 0, 0, 1, 0, 0, 87, 87, 0, 0, 492, 0, 10, 164, 758, 3038, 77, 49, 37, 87, 164, 246, 845, 3038
INVAR-3, Run: 025, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 668, 3310, 71, 49, 43, 93, 164, 246, 761, 3310
INVAR-3, Run: 026, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 828, 3397, 72, 58, 33, 92, 164, 246, 920, 3397
INVAR-3, Run: 027, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 910, 3424, 75, 50, 38, 89, 164, 246, 999, 3424
INVAR-3, Run: 028, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 619, 3362, 74, 56, 33, 90, 164, 246, 709, 3362
INVAR-3, Run: 029, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 998, 3837, 71, 57, 35, 93, 164, 246, 1091, 3837
INVAR-3, Run: 030, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 492, 0, 24, 164, 908, 4544, 70, 58, 35, 94, 164, 246, 1002, 4544
INVAR-3, Run: 031, P, 0, 0, 1, 0, 0, 85, 85, 0, 0, 492, 0, 6, 164, 671, 2982, 79, 46, 38, 85, 164, 246, 756, 2982
INVAR-3, Run: 032, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 765, 2942, 74, 45, 44, 90, 164, 246, 855, 2942
INVAR-3, Run: 033, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 711, 4356, 73, 50, 40, 91, 164, 246, 802, 4356
INVAR-3, Run: 034, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 959, 4324, 72, 46, 45, 92, 164, 246, 1051, 4324
INVAR-3, Run: 035, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 971, 3288, 72, 55, 36, 92, 164, 246, 1063, 3288
INVAR-3, Run: 036, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 866, 4047, 72, 54, 37, 92, 164, 246, 958, 4047
INVAR-3, Run: 037, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 862, 3125, 74, 51, 38, 90, 164, 246, 952, 3125
INVAR-3, Run: 038, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 714, 3391, 73, 46, 44, 91, 164, 246, 805, 3391
INVAR-3, Run: 039, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 770, 3753, 75, 47, 41, 89, 164, 246, 859, 3753
INVAR-3, Run: 040, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 742, 2743, 72, 41, 50, 92, 164, 246, 834, 2743
INVAR-3, Run: 041, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 804, 2928, 71, 58, 34, 93, 164, 246, 897, 2928
INVAR-3, Run: 042, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 663, 3034, 73, 50, 40, 91, 164, 246, 754, 3034
INVAR-3, Run: 043, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 877, 3252, 72, 52, 39, 92, 164, 246, 969, 3252
INVAR-3, Run: 044, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 882, 3139, 72, 56, 35, 92, 164, 246, 974, 3139
INVAR-3, Run: 045, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 766, 3522, 75, 49, 39, 89, 164, 246, 855, 3522
INVAR-3, Run: 046, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 948, 4004, 74, 53, 36, 90, 164, 246, 1038, 4004
INVAR-3, Run: 047, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 628, 3087, 74, 55, 34, 90, 164, 246, 718, 3087
INVAR-3, Run: 048, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 492, 0, 24, 164, 737, 2759, 70, 56, 37, 94, 164, 246, 831, 2759
INVAR-3, Run: 049, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 826, 2585, 74, 46, 43, 90, 164, 246, 916, 2585
INVAR-3, Run: 050, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 670, 3736, 73, 52, 38, 91, 164, 246, 761, 3736
INVAR-3, Run: 051, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 865, 3897, 72, 49, 42, 92, 164, 246, 957, 3897
INVAR-3, Run: 052, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 711, 2731, 71, 55, 37, 93, 164, 246, 804, 2731
INVAR-3, Run: 053, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 655, 3832, 75, 59, 29, 89, 164, 246, 744, 3832
INVAR-3, Run: 054, P, 0, 0, 1, 0, 0, 95, 95, 0, 0, 492, 0, 26, 164, 964, 2845, 69, 55, 39, 95, 164, 246, 1059, 2845
INVAR-3, Run: 055, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 854, 3617, 74, 53, 36, 90, 164, 246, 944, 3617
INVAR-3, Run: 056, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 724, 3231, 72, 50, 41, 92, 164, 246, 816, 3231
INVAR-3, Run: 057, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 571, 3521, 72, 52, 39, 92, 164, 246, 663, 3521
INVAR-3, Run: 058, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 773, 3294, 75, 52, 36, 89, 164, 246, 862, 3294
INVAR-3, Run: 059, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 938, 4083, 71, 55, 37, 93, 164, 246, 1031, 4083
INVAR-3, Run: 060, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 641, 2474, 74, 49, 40, 90, 164, 246, 731, 2474
INVAR-3, Run: 061, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 723, 2485, 74, 47, 42, 90, 164, 246, 813, 2485
INVAR-3, Run: 062, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 925, 4015, 71, 52, 40, 93, 164, 246, 1018, 4015
INVAR-3, Run: 063, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 977, 4891, 75, 46, 42, 89, 164, 246, 1066, 4891
INVAR-3, Run: 064, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 641, 2634, 75, 49, 39, 89, 164, 246, 730, 2634
INVAR-3, Run: 065, P, 0, 0, 1, 0, 0, 87, 87, 0, 0, 492, 0, 10, 164, 649, 2958, 77, 47, 39, 87, 164, 246, 736, 2958
INVAR-3, Run: 066, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 758, 3250, 74, 49, 40, 90, 164, 246, 848, 3250
INVAR-3, Run: 067, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 663, 2732, 75, 48, 40, 89, 164, 246, 752, 2732
INVAR-3, Run: 068, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 637, 2745, 73, 53, 37, 91, 164, 246, 728, 2745
INVAR-3, Run: 069, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 645, 3244, 75, 55, 33, 89, 164, 246, 734, 3244
INVAR-3, Run: 070, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 785, 3493, 76, 49, 38, 88, 164, 246, 873, 3493
INVAR-3, Run: 071, P, 0, 0, 1, 0, 0, 97, 97, 0, 0, 492, 0, 30, 164, 887, 3066, 67, 60, 36, 97, 164, 246, 984, 3066
INVAR-3, Run: 072, P, 0, 0, 1, 0, 0, 93, 93, 0, 0, 492, 0, 22, 164, 873, 3873, 71, 55, 37, 93, 164, 246, 966, 3873
INVAR-3, Run: 073, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 724, 2423, 73, 41, 49, 91, 164, 246, 815, 2423
INVAR-3, Run: 074, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 612, 2964, 72, 54, 37, 92, 164, 246, 704, 2964
INVAR-3, Run: 075, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 740, 3838, 76, 42, 45, 88, 164, 246, 828, 3838
INVAR-3, Run: 076, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 780, 2999, 76, 47, 40, 88, 164, 246, 868, 2999
INVAR-3, Run: 077, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 492, 0, 24, 164, 850, 4568, 70, 64, 29, 94, 164, 246, 944, 4568
INVAR-3, Run: 078, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 990, 3906, 73, 63, 27, 91, 164, 246, 1081, 3906
INVAR-3, Run: 079, P, 0, 0, 1, 0, 0, 94, 94, 0, 0, 492, 0, 24, 164, 791, 4970, 70, 71, 22, 94, 164, 246, 885, 4970
INVAR-3, Run: 080, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 736, 2801, 75, 56, 32, 89, 164, 246, 825, 2801
INVAR-3, Run: 081, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 763, 2914, 73, 51, 39, 91, 164, 246, 854, 2914
INVAR-3, Run: 082, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 674, 2923, 74, 55, 34, 90, 164, 246, 764, 2923
INVAR-3, Run: 083, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 670, 3706, 74, 48, 41, 90, 164, 246, 760, 3706
INVAR-3, Run: 084, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 918, 2743, 72, 48, 43, 92, 164, 246, 1010, 2743
INVAR-3, Run: 085, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 800, 3330, 75, 52, 36, 89, 164, 246, 889, 3330
INVAR-3, Run: 086, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 852, 3755, 74, 48, 41, 90, 164, 246, 942, 3755
INVAR-3, Run: 087, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 951, 4557, 74, 51, 38, 90, 164, 246, 1041, 4557
INVAR-3, Run: 088, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 624, 2391, 72, 52, 39, 92, 164, 246, 716, 2391
INVAR-3, Run: 089, P, 0, 0, 1, 0, 0, 88, 88, 0, 0, 492, 0, 12, 164, 752, 3044, 76, 52, 35, 88, 164, 246, 840, 3044
INVAR-3, Run: 090, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 688, 3437, 73, 61, 29, 91, 164, 246, 779, 3437
INVAR-3, Run: 091, P, 0, 0, 1, 0, 0, 90, 90, 0, 0, 492, 0, 16, 164, 611, 3947, 74, 54, 35, 90, 164, 246, 701, 3947
INVAR-3, Run: 092, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 710, 4494, 75, 52, 36, 89, 164, 246, 799, 4494
INVAR-3, Run: 093, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 687, 3143, 75, 51, 37, 89, 164, 246, 776, 3143
INVAR-3, Run: 094, P, 0, 0, 1, 0, 0, 91, 91, 0, 0, 492, 0, 18, 164, 803, 3459, 73, 54, 36, 91, 164, 246, 894, 3459
INVAR-3, Run: 095, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 864, 2783, 72, 52, 39, 92, 164, 246, 956, 2783
INVAR-3, Run: 096, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 771, 2897, 72, 50, 41, 92, 164, 246, 863, 2897
INVAR-3, Run: 097, P, 0, 0, 1, 0, 0, 92, 92, 0, 0, 492, 0, 20, 164, 991, 3615, 72, 44, 47, 92, 164, 246, 1083, 3615
INVAR-3, Run: 098, P, 0, 0, 1, 0, 0, 96, 96, 0, 0, 492, 0, 28, 164, 756, 2688, 68, 67, 28, 96, 164, 246, 852, 2688
INVAR-3, Run: 099, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 653, 2762, 75, 53, 35, 89, 164, 246, 742, 2762
INVAR-3, Run: 100, P, 0, 0, 1, 0, 0, 89, 89, 0, 0, 492, 0, 14, 164, 662, 3311, 75, 52, 36, 89, 164, 246, 751, 3311
INVAR-4, Run: 001, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 85, 368, 14, 13, 11, 25, 39, 58, 110, 368
INVAR-4, Run: 002, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 84, 333, 15, 12, 11, 24, 39, 58, 108, 333
INVAR-4, Run: 003, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 68, 376, 16, 12, 10, 23, 39, 58, 91, 376
INVAR-4, Run: 004, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 93, 291, 15, 12, 11, 24, 39, 58, 117, 291
INVAR-4, Run: 005, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 127, 293, 16, 11, 11, 23, 39, 58, 150, 293
INVAR-4, Run: 006, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 83, 288, 17, 12, 9, 22, 39, 58, 105, 288
INVAR-4, Run: 007, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 175, 738, 13, 16, 9, 26, 39, 58, 201, 738
INVAR-4, Run: 008, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 82, 331, 15, 8, 15, 24, 39, 58, 106, 331
INVAR-4, Run: 009, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 56, 217, 14, 8, 16, 25, 39, 58, 81, 217
INVAR-4, Run: 010, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 79, 349, 15, 13, 10, 24, 39, 58, 103, 349
INVAR-4, Run: 011, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 70, 293, 16, 15, 7, 23, 39, 58, 93, 293
INVAR-4, Run: 012, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 79, 271, 16, 8, 14, 23, 39, 58, 102, 271
INVAR-4, Run: 013, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 102, 489, 15, 16, 7, 24, 39, 58, 126, 489
INVAR-4, Run: 014, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 74, 295, 17, 12, 9, 22, 39, 58, 96, 295
INVAR-4, Run: 015, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 117, 438, 15, 12, 11, 24, 39, 58, 141, 438
INVAR-4, Run: 016, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 85, 366, 14, 10, 14, 25, 39, 58, 110, 366
INVAR-4, Run: 017, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 55, 315, 17, 12, 9, 22, 39, 58, 77, 315
INVAR-4, Run: 018, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 92, 415, 15, 14, 9, 24, 39, 58, 116, 415
INVAR-4, Run: 019, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 130, 465, 15, 12, 11, 24, 39, 58, 154, 465
INVAR-4, Run: 020, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 93, 280, 17, 13, 8, 22, 39, 58, 115, 280
INVAR-4, Run: 021, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 108, 312, 17, 9, 12, 22, 39, 58, 130, 312
INVAR-4, Run: 022, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 62, 222, 15, 11, 12, 24, 39, 58, 86, 222
INVAR-4, Run: 023, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 50, 160, 18, 12, 8, 21, 39, 58, 71, 160
INVAR-4, Run: 024, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 74, 207, 17, 14, 7, 22, 39, 58, 96, 207
INVAR-4, Run: 025, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 100, 489, 15, 16, 7, 24, 39, 58, 124, 489
INVAR-4, Run: 026, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 100, 344, 17, 10, 11, 22, 39, 58, 122, 344
INVAR-4, Run: 027, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 98, 282, 16, 8, 14, 23, 39, 58, 121, 282
INVAR-4, Run: 028, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 78, 270, 16, 18, 4, 23, 39, 58, 101, 270
INVAR-4, Run: 029, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 115, 264, 14, 11, 13, 25, 39, 58, 140, 264
INVAR-4, Run: 030, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 79, 424, 14, 12, 12, 25, 39, 58, 104, 424
INVAR-4, Run: 031, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 94, 278, 16, 12, 10, 23, 39, 58, 117, 278
INVAR-4, Run: 032, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 54, 311, 17, 11, 10, 22, 39, 58, 76, 311
INVAR-4, Run: 033, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 111, 502, 15, 12, 11, 24, 39, 58, 135, 502
INVAR-4, Run: 034, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 88, 261, 16, 11, 11, 23, 39, 58, 111, 261
INVAR-4, Run: 035, P, 0, 0, 1, 0, 0, 27, 27, 0, 0, 118, 1, 15, 39, 108, 305, 12, 14, 12, 27, 39, 58, 135, 305
INVAR-4, Run: 036, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 100, 413, 16, 13, 9, 23, 39, 58, 123, 413
INVAR-4, Run: 037, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 85, 307, 15, 12, 11, 24, 39, 58, 109, 307
INVAR-4, Run: 038, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 131, 557, 14, 14, 10, 25, 39, 58, 156, 557
INVAR-4, Run: 039, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 91, 343, 16, 11, 11, 23, 39, 58, 114, 343
INVAR-4, Run: 040, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 66, 196, 13, 17, 8, 26, 39, 58, 92, 196
INVAR-4, Run: 041, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 118, 411, 17, 9, 12, 22, 39, 58, 140, 411
INVAR-4, Run: 042, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 63, 191, 17, 12, 9, 22, 39, 58, 85, 191
INVAR-4, Run: 043, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 87, 339, 15, 12, 11, 24, 39, 58, 111, 339
INVAR-4, Run: 044, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 97, 380, 15, 15, 8, 24, 39, 58, 121, 380
INVAR-4, Run: 045, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 106, 227, 14, 9, 15, 25, 39, 58, 131, 227
INVAR-4, Run: 046, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 129, 499, 15, 12, 11, 24, 39, 58, 153, 499
INVAR-4, Run: 047, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 71, 134, 14, 11, 13, 25, 39, 58, 96, 134
INVAR-4, Run: 048, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 65, 279, 16, 15, 7, 23, 39, 58, 88, 279
INVAR-4, Run: 049, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 59, 312, 15, 13, 10, 24, 39, 58, 83, 312
INVAR-4, Run: 050, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 82, 316, 16, 10, 12, 23, 39, 58, 105, 316
INVAR-4, Run: 051, P, 0, 0, 1, 0, 0, 21, 21, 0, 0, 118, 1, 3, 39, 91, 424, 18, 9, 11, 21, 39, 58, 112, 424
INVAR-4, Run: 052, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 124, 478, 15, 11, 12, 24, 39, 58, 148, 478
INVAR-4, Run: 053, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 101, 330, 14, 15, 9, 25, 39, 58, 126, 330
INVAR-4, Run: 054, P, 0, 0, 1, 0, 0, 26, 26, 0, 0, 118, 1, 13, 39, 111, 448, 13, 14, 11, 26, 39, 58, 137, 448
INVAR-4, Run: 055, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 69, 355, 16, 11, 11, 23, 39, 58, 92, 355
INVAR-4, Run: 056, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 48, 223, 16, 12, 10, 23, 39, 58, 71, 223
INVAR-4, Run: 057, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 99, 280, 16, 14, 8, 23, 39, 58, 122, 280
INVAR-4, Run: 058, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 68, 271, 17, 12, 9, 22, 39, 58, 90, 271
INVAR-4, Run: 059, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 64, 347, 15, 14, 9, 24, 39, 58, 88, 347
INVAR-4, Run: 060, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 79, 306, 15, 12, 11, 24, 39, 58, 103, 306
INVAR-4, Run: 061, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 87, 264, 16, 14, 8, 23, 39, 58, 110, 264
INVAR-4, Run: 062, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 115, 387, 17, 14, 7, 22, 39, 58, 137, 387
INVAR-4, Run: 063, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 104, 380, 16, 14, 8, 23, 39, 58, 127, 380
INVAR-4, Run: 064, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 99, 163, 15, 12, 11, 24, 39, 58, 123, 163
INVAR-4, Run: 065, P, 0, 0, 1, 0, 0, 22, 22, 0, 0, 118, 1, 5, 39, 122, 343, 17, 11, 10, 22, 39, 58, 144, 343
INVAR-4, Run: 066, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 70, 315, 16, 17, 5, 23, 39, 58, 93, 315
INVAR-4, Run: 067, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 104, 307, 15, 14, 9, 24, 39, 58, 128, 307
INVAR-4, Run: 068, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 107, 444, 14, 12, 12, 25, 39, 58, 132, 444
INVAR-4, Run: 069, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 63, 221, 16, 14, 8, 23, 39, 58, 86, 221
INVAR-4, Run: 070, P, 0, 0, 1, 0, 0, 27, 27, 0, 0, 118, 1, 15, 39, 123, 307, 12, 11, 15, 27, 39, 58, 150, 307
INVAR-4, Run: 071, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 72, 291, 14, 16, 8, 25, 39, 58, 97, 291
INVAR-4, Run: 072, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 104, 514, 14, 14, 10, 25, 39, 58, 129, 514
INVAR-4, Run: 073, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 60, 269, 16, 11, 11, 23, 39, 58, 83, 269
INVAR-4, Run: 074, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 77, 265, 16, 12, 10, 23, 39, 58, 100, 265
INVAR-4, Run: 075, P, 0, 0, 1, 0, 0, 23, 23, 0, 0, 118, 1, 7, 39, 105, 414, 16, 13, 9, 23, 39, 58, 128, 414
INVAR-4, Run: 076, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 108, 389, 15, 10, 13, 24, 39, 58, 132, 389
INVAR-4, Run: 077, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 87, 294, 15, 13, 10, 24, 39, 58, 111, 294
INVAR-4, Run: 078, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 151, 442, 15, 11, 12, 24, 39, 58, 175, 442
INVAR-4, Run: 079, P, 0, 0, 1, 0, 0, 24, 24, 0, 0, 118, 1, 9, 39, 88, 332, 15, 12, 11, 24, 39, 58, 112, 332
INVAR-4, Run: 080, P, 0, 0, 1, 0, 0, 25, 25, 0, 0, 118, 1, 11, 39, 88, 260, 14, 16, 8, 25, 39, 58, 113, 260
