Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-1, Run: 001, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 11, 78, 9, 5, 3, 9, 27, 40, 20, 78
INVAR-1, Run: 002, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 12, 162, 9, 6, 2, 9, 33, 49, 21, 168
INVAR-1, Run: 003, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 8, 78, 9, 6, 2, 9, 30, 45, 17, 81
INVAR-1, Run: 004, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 12, 197, 9, 4, 4, 9, 30, 45, 21, 200
INVAR-1, Run: 005, F, 1, 0, 0, 0, 0, 0, 9, 0, 7, 95, 0, 16, 18, 18, 109, 9, 4, 4, 9, 34, 51, 27, 116
INVAR-1, Run: 006, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 11, 69, 9, 5, 3, 9, 29, 43, 20, 71
INVAR-1, Run: 007, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 15, 126, 9, 7, 1, 9, 33, 49, 24, 132
INVAR-1, Run: 008, F, 1, 0, 0, 0, 0, 0, 9, 0, 7, 95, 0, 16, 18, 15, 139, 9, 4, 4, 9, 34, 51, 24, 146
INVAR-1, Run: 009, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 16, 124, 9, 5, 3, 9, 29, 43, 25, 126
INVAR-1, Run: 010, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 17, 99, 9, 7, 1, 9, 27, 40, 26, 99
INVAR-1, Run: 011, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 10, 69, 9, 7, 1, 9, 27, 40, 19, 69
INVAR-1, Run: 012, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 22, 151, 9, 5, 3, 9, 27, 40, 31, 151
INVAR-1, Run: 013, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 10, 157, 9, 7, 1, 9, 27, 40, 19, 157
INVAR-1, Run: 014, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 14, 128, 9, 7, 1, 9, 30, 45, 23, 131
INVAR-1, Run: 015, F, 1, 0, 0, 0, 0, 0, 9, 0, 9, 99, 0, 18, 18, 21, 266, 9, 6, 2, 9, 36, 54, 30, 275
INVAR-1, Run: 016, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 17, 198, 9, 5, 3, 9, 33, 49, 26, 204
INVAR-1, Run: 017, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 8, 87, 9, 5, 3, 9, 33, 49, 17, 93
INVAR-1, Run: 018, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 14, 114, 9, 6, 2, 9, 27, 40, 23, 114
INVAR-1, Run: 019, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 15, 103, 9, 5, 3, 9, 32, 48, 24, 108
INVAR-1, Run: 020, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 17, 137, 9, 5, 3, 9, 30, 45, 26, 140
INVAR-1, Run: 021, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 12, 70, 9, 7, 1, 9, 28, 42, 21, 71
INVAR-1, Run: 022, F, 1, 0, 0, 0, 0, 0, 9, 0, 4, 90, 1, 13, 18, 9, 126, 9, 8, 0, 9, 31, 46, 18, 130
INVAR-1, Run: 023, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 21, 272, 9, 8, 0, 9, 33, 49, 30, 278
INVAR-1, Run: 024, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 15, 118, 9, 6, 2, 9, 29, 43, 24, 120
INVAR-1, Run: 025, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 32, 196, 9, 6, 2, 9, 33, 49, 41, 202
INVAR-1, Run: 026, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 21, 180, 9, 5, 3, 9, 32, 48, 30, 185
INVAR-1, Run: 027, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 7, 96, 9, 5, 3, 9, 28, 42, 16, 97
INVAR-1, Run: 028, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 12, 70, 9, 6, 2, 9, 28, 42, 21, 71
INVAR-1, Run: 029, F, 1, 0, 0, 0, 0, 0, 9, 0, 4, 90, 1, 13, 18, 12, 101, 9, 7, 1, 9, 31, 46, 21, 105
INVAR-1, Run: 030, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 11, 97, 9, 4, 4, 9, 28, 42, 20, 98
INVAR-1, Run: 031, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 7, 91, 9, 6, 2, 9, 27, 40, 16, 91
INVAR-1, Run: 032, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 15, 135, 9, 8, 0, 9, 29, 43, 24, 137
INVAR-1, Run: 033, F, 1, 0, 0, 0, 0, 0, 9, 0, 7, 95, 0, 16, 18, 20, 211, 9, 6, 2, 9, 34, 51, 29, 218
INVAR-1, Run: 034, F, 1, 0, 0, 0, 0, 0, 9, 0, 11, 103, 0, 20, 18, 16, 125, 9, 5, 3, 9, 38, 57, 25, 136
INVAR-1, Run: 035, F, 1, 0, 0, 0, 0, 0, 9, 0, 7, 95, 0, 16, 18, 16, 255, 9, 6, 2, 9, 34, 51, 25, 262
INVAR-1, Run: 036, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 13, 47, 9, 5, 3, 9, 27, 40, 22, 47
INVAR-1, Run: 037, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 12, 110, 9, 5, 3, 9, 28, 42, 21, 111
INVAR-1, Run: 038, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 10, 36, 9, 4, 4, 9, 27, 40, 19, 36
INVAR-1, Run: 039, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 13, 88, 9, 7, 1, 9, 28, 42, 22, 89
INVAR-1, Run: 040, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 18, 125, 9, 5, 3, 9, 27, 40, 27, 125
INVAR-1, Run: 041, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 22, 125, 9, 4, 4, 9, 28, 42, 31, 126
INVAR-1, Run: 042, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 14, 113, 9, 7, 1, 9, 28, 42, 23, 114
INVAR-1, Run: 043, F, 1, 0, 0, 0, 0, 0, 9, 0, 10, 102, 1, 19, 18, 21, 197, 9, 5, 3, 9, 37, 55, 30, 207
INVAR-1, Run: 044, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 9, 49, 9, 4, 4, 9, 28, 42, 18, 50
INVAR-1, Run: 045, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 15, 118, 9, 6, 2, 9, 30, 45, 24, 121
INVAR-1, Run: 046, F, 1, 0, 0, 0, 0, 0, 9, 0, 10, 102, 1, 19, 18, 25, 278, 9, 5, 3, 9, 37, 55, 34, 288
INVAR-1, Run: 047, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 13, 131, 9, 5, 3, 9, 32, 48, 22, 136
INVAR-1, Run: 048, F, 1, 0, 0, 0, 0, 0, 9, 0, 7, 95, 0, 16, 18, 18, 132, 9, 5, 3, 9, 34, 51, 27, 139
INVAR-1, Run: 049, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 8, 91, 9, 4, 4, 9, 30, 45, 17, 94
INVAR-1, Run: 050, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 11, 104, 9, 5, 3, 9, 29, 43, 20, 106
INVAR-1, Run: 051, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 7, 119, 9, 5, 3, 9, 32, 48, 16, 124
INVAR-1, Run: 052, F, 1, 0, 0, 0, 0, 0, 9, 0, 9, 99, 0, 18, 18, 14, 145, 9, 2, 6, 9, 36, 54, 23, 154
INVAR-1, Run: 053, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 11, 49, 9, 5, 3, 9, 30, 45, 20, 52
INVAR-1, Run: 054, F, 1, 0, 0, 0, 0, 0, 9, 0, 10, 102, 1, 19, 18, 18, 143, 9, 5, 3, 9, 37, 55, 27, 153
INVAR-1, Run: 055, F, 1, 0, 0, 0, 0, 0, 9, 0, 13, 107, 0, 22, 18, 27, 209, 9, 4, 4, 9, 40, 60, 36, 222
INVAR-1, Run: 056, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 10, 140, 9, 6, 2, 9, 28, 42, 19, 141
INVAR-1, Run: 057, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 19, 162, 9, 5, 3, 9, 29, 43, 28, 164
INVAR-1, Run: 058, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 9, 35, 9, 6, 2, 9, 27, 40, 18, 35
INVAR-1, Run: 059, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 13, 65, 9, 2, 6, 9, 27, 40, 22, 65
INVAR-1, Run: 060, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 7, 77, 9, 5, 3, 9, 27, 40, 16, 77
INVAR-1, Run: 061, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 12, 133, 9, 4, 4, 9, 28, 42, 21, 134
INVAR-1, Run: 062, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 18, 108, 9, 5, 3, 9, 32, 48, 27, 113
INVAR-1, Run: 063, F, 1, 0, 0, 0, 0, 0, 9, 0, 4, 90, 1, 13, 18, 19, 151, 9, 7, 1, 9, 31, 46, 28, 155
INVAR-1, Run: 064, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 23, 177, 9, 6, 2, 9, 32, 48, 32, 182
INVAR-1, Run: 065, F, 1, 0, 0, 0, 0, 0, 9, 0, 4, 90, 1, 13, 18, 10, 140, 9, 4, 4, 9, 31, 46, 19, 144
INVAR-1, Run: 066, F, 1, 0, 0, 0, 0, 0, 9, 0, 7, 95, 0, 16, 18, 23, 155, 9, 6, 2, 9, 34, 51, 32, 162
INVAR-1, Run: 067, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 18, 93, 9, 6, 2, 9, 29, 43, 27, 95
INVAR-1, Run: 068, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 11, 120, 9, 7, 1, 9, 29, 43, 20, 122
INVAR-1, Run: 069, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 10, 72, 9, 7, 1, 9, 28, 42, 19, 73
INVAR-1, Run: 070, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 11, 63, 9, 7, 1, 9, 27, 40, 20, 63
INVAR-1, Run: 071, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 7, 104, 9, 7, 1, 9, 27, 40, 16, 104
INVAR-1, Run: 072, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 19, 101, 9, 3, 5, 9, 30, 45, 28, 104
INVAR-1, Run: 073, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 14, 112, 9, 5, 3, 9, 32, 48, 23, 117
INVAR-1, Run: 074, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 15, 132, 9, 5, 3, 9, 28, 42, 24, 133
INVAR-1, Run: 075, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 12, 63, 9, 4, 4, 9, 30, 45, 21, 66
INVAR-1, Run: 076, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 19, 187, 9, 6, 2, 9, 32, 48, 28, 192
INVAR-1, Run: 077, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 13, 74, 9, 4, 4, 9, 30, 45, 22, 77
INVAR-1, Run: 078, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 7, 115, 9, 7, 1, 9, 29, 43, 16, 117
INVAR-1, Run: 079, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 10, 110, 9, 6, 2, 9, 29, 43, 19, 112
INVAR-1, Run: 080, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 8, 92, 9, 7, 1, 9, 28, 42, 17, 93
INVAR-1, Run: 081, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 10, 108, 9, 7, 1, 9, 29, 43, 19, 110
INVAR-1, Run: 082, F, 1, 0, 0, 0, 0, 0, 9, 0, 4, 90, 1, 13, 18, 21, 151, 9, 5, 3, 9, 31, 46, 30, 155
INVAR-1, Run: 083, F, 1, 0, 0, 0, 0, 0, 9, 0, 8, 98, 1, 17, 18, 21, 134, 9, 4, 4, 9, 35, 52, 30, 142
INVAR-1, Run: 084, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 14, 79, 9, 2, 6, 9, 29, 43, 23, 81
INVAR-1, Run: 085, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 10, 72, 9, 7, 1, 9, 28, 42, 19, 73
INVAR-1, Run: 086, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 13, 105, 9, 6, 2, 9, 30, 45, 22, 108
INVAR-1, Run: 087, F, 1, 0, 0, 0, 0, 0, 9, 0, 12, 106, 1, 21, 18, 38, 274, 9, 5, 3, 9, 39, 58, 47, 286
INVAR-1, Run: 088, F, 1, 0, 0, 0, 0, 0, 9, 0, 7, 95, 0, 16, 18, 18, 235, 9, 6, 2, 9, 34, 51, 27, 242
INVAR-1, Run: 089, F, 1, 0, 0, 0, 0, 0, 9, 0, 3, 87, 0, 12, 18, 15, 106, 9, 5, 3, 9, 30, 45, 24, 109
INVAR-1, Run: 090, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 25, 120, 9, 5, 3, 9, 33, 49, 34, 126
INVAR-1, Run: 091, F, 1, 0, 0, 0, 0, 0, 9, 0, 6, 94, 1, 15, 18, 31, 326, 9, 4, 4, 9, 33, 49, 40, 332
INVAR-1, Run: 092, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 9, 106, 9, 5, 3, 9, 32, 48, 18, 111
INVAR-1, Run: 093, F, 1, 0, 0, 0, 0, 0, 9, 0, 4, 90, 1, 13, 18, 13, 159, 9, 5, 3, 9, 31, 46, 22, 163
INVAR-1, Run: 094, F, 1, 0, 0, 0, 0, 0, 9, 0, 4, 90, 1, 13, 18, 14, 51, 9, 3, 5, 9, 31, 46, 23, 55
INVAR-1, Run: 095, F, 1, 0, 0, 0, 0, 0, 9, 0, 2, 86, 1, 11, 18, 6, 88, 9, 5, 3, 9, 29, 43, 15, 90
INVAR-1, Run: 096, F, 1, 0, 0, 0, 0, 0, 9, 0, 0, 82, 1, 9, 18, 6, 62, 9, 6, 2, 9, 27, 40, 15, 62
INVAR-1, Run: 097, F, 1, 0, 0, 0, 0, 0, 9, 0, 8, 98, 1, 17, 18, 23, 146, 9, 4, 4, 9, 35, 52, 32, 154
INVAR-1, Run: 098, F, 1, 0, 0, 0, 0, 0, 9, 0, 11, 103, 0, 20, 18, 10, 149, 9, 7, 1, 9, 38, 57, 19, 160
INVAR-1, Run: 099, F, 1, 0, 0, 0, 0, 0, 9, 0, 5, 91, 0, 14, 18, 12, 149, 9, 4, 4, 9, 32, 48, 21, 154
INVAR-1, Run: 100, F, 1, 0, 0, 0, 0, 0, 9, 0, 1, 83, 0, 10, 18, 16, 81, 9, 6, 2, 9, 28, 42, 25, 82
INVAR-10, Run: 001, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1, 105, 200, 726, 4765, 100, 62, 37, 100, 305, 457, 826, 4770
INVAR-10, Run: 002, F, 1, 0, 0, 0, 0, 0, 100, 0, 17, 935, 1, 117, 200, 1061, 8620, 100, 61, 38, 100, 317, 475, 1161, 8637
INVAR-10, Run: 003, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 700, 5212, 100, 63, 36, 100, 300, 450, 800, 5212
INVAR-10, Run: 004, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 737, 5137, 100, 45, 54, 100, 300, 450, 837, 5137
INVAR-10, Run: 005, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0, 106, 200, 654, 6190, 100, 60, 39, 100, 306, 459, 754, 6196
INVAR-10, Run: 006, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1, 105, 200, 824, 5368, 100, 55, 44, 100, 305, 457, 924, 5373
INVAR-10, Run: 007, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 835, 4867, 100, 62, 37, 100, 300, 450, 935, 4867
INVAR-10, Run: 008, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0, 104, 200, 866, 6171, 100, 53, 46, 100, 304, 456, 966, 6175
INVAR-10, Run: 009, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0, 108, 200, 876, 7453, 100, 70, 29, 100, 308, 462, 976, 7461
INVAR-10, Run: 010, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 720, 6098, 100, 67, 32, 100, 300, 450, 820, 6098
INVAR-10, Run: 011, F, 1, 0, 0, 0, 0, 0, 100, 0, 16, 932, 0, 116, 200, 828, 5947, 100, 66, 33, 100, 316, 474, 928, 5963
INVAR-10, Run: 012, F, 1, 0, 0, 0, 0, 0, 100, 0, 11, 923, 1, 111, 200, 993, 7331, 100, 58, 41, 100, 311, 466, 1093, 7342
INVAR-10, Run: 013, F, 1, 0, 0, 0, 0, 0, 100, 0, 14, 928, 0, 114, 200, 878, 6644, 100, 56, 43, 100, 314, 471, 978, 6658
INVAR-10, Run: 014, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0, 104, 200, 924, 5915, 100, 67, 32, 100, 304, 456, 1024, 5919
INVAR-10, Run: 015, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 722, 4571, 100, 71, 28, 100, 300, 450, 822, 4571
INVAR-10, Run: 016, F, 1, 0, 0, 0, 0, 0, 100, 0, 16, 932, 0, 116, 200, 753, 6802, 100, 73, 26, 100, 316, 474, 853, 6818
INVAR-10, Run: 017, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0, 112, 200, 881, 6275, 100, 48, 51, 100, 312, 468, 981, 6287
INVAR-10, Run: 018, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0, 112, 200, 838, 6378, 100, 64, 35, 100, 312, 468, 938, 6390
INVAR-10, Run: 019, F, 1, 0, 0, 0, 0, 0, 100, 0, 12, 924, 0, 112, 200, 980, 6690, 100, 55, 44, 100, 312, 468, 1080, 6702
INVAR-10, Run: 020, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0, 108, 200, 910, 5781, 100, 59, 40, 100, 308, 462, 1010, 5789
INVAR-10, Run: 021, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1, 101, 200, 690, 6915, 100, 70, 29, 100, 301, 451, 790, 6916
INVAR-10, Run: 022, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 747, 6287, 100, 60, 39, 100, 300, 450, 847, 6287
INVAR-10, Run: 023, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0, 102, 200, 806, 6905, 100, 63, 36, 100, 302, 453, 906, 6907
INVAR-10, Run: 024, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 758, 4511, 100, 59, 40, 100, 300, 450, 858, 4511
INVAR-10, Run: 025, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0, 104, 200, 791, 4799, 100, 67, 32, 100, 304, 456, 891, 4803
INVAR-10, Run: 026, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1, 105, 200, 846, 6395, 100, 68, 31, 100, 305, 457, 946, 6400
INVAR-10, Run: 027, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1, 101, 200, 773, 6807, 100, 59, 40, 100, 301, 451, 873, 6808
INVAR-10, Run: 028, F, 1, 0, 0, 0, 0, 0, 100, 0, 13, 927, 1, 113, 200, 624, 6132, 100, 71, 28, 100, 313, 469, 724, 6145
INVAR-10, Run: 029, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 613, 6221, 100, 63, 36, 100, 300, 450, 713, 6221
INVAR-10, Run: 030, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1, 105, 200, 718, 5925, 100, 63, 36, 100, 305, 457, 818, 5930
INVAR-10, Run: 031, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0, 106, 200, 665, 6237, 100, 71, 28, 100, 306, 459, 765, 6243
INVAR-10, Run: 032, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 849, 6486, 100, 65, 34, 100, 300, 450, 949, 6486
INVAR-10, Run: 033, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1, 101, 200, 795, 6081, 100, 54, 45, 100, 301, 451, 895, 6082
INVAR-10, Run: 034, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1, 103, 200, 891, 6901, 100, 58, 41, 100, 303, 454, 991, 6904
INVAR-10, Run: 035, F, 1, 0, 0, 0, 0, 0, 100, 0, 2, 904, 0, 102, 200, 705, 5340, 100, 59, 40, 100, 302, 453, 805, 5342
INVAR-10, Run: 036, F, 1, 0, 0, 0, 0, 0, 100, 0, 14, 928, 0, 114, 200, 732, 6402, 100, 69, 30, 100, 314, 471, 832, 6416
INVAR-10, Run: 037, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 691, 5690, 100, 54, 45, 100, 300, 450, 791, 5690
INVAR-10, Run: 038, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 633, 5439, 100, 54, 45, 100, 300, 450, 733, 5439
INVAR-10, Run: 039, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0, 110, 200, 762, 5628, 100, 58, 41, 100, 310, 465, 862, 5638
INVAR-10, Run: 040, F, 1, 0, 0, 0, 0, 0, 100, 0, 36, 972, 0, 136, 200, 821, 8507, 100, 70, 29, 100, 336, 504, 921, 8543
INVAR-10, Run: 041, F, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1, 109, 200, 815, 6389, 100, 61, 38, 100, 309, 463, 915, 6398
INVAR-10, Run: 042, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1, 105, 200, 714, 8222, 100, 64, 35, 100, 305, 457, 814, 8227
INVAR-10, Run: 043, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1, 101, 200, 813, 5255, 100, 65, 34, 100, 301, 451, 913, 5256
INVAR-10, Run: 044, F, 1, 0, 0, 0, 0, 0, 100, 0, 11, 923, 1, 111, 200, 863, 5896, 100, 60, 39, 100, 311, 466, 963, 5907
INVAR-10, Run: 045, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 757, 5022, 100, 58, 41, 100, 300, 450, 857, 5022
INVAR-10, Run: 046, F, 1, 0, 0, 0, 0, 0, 100, 0, 5, 911, 1, 105, 200, 772, 6403, 100, 65, 34, 100, 305, 457, 872, 6408
INVAR-10, Run: 047, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 801, 5390, 100, 50, 49, 100, 300, 450, 901, 5390
INVAR-10, Run: 048, F, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1, 109, 200, 807, 7291, 100, 65, 34, 100, 309, 463, 907, 7300
INVAR-10, Run: 049, F, 1, 0, 0, 0, 0, 0, 100, 0, 1, 903, 1, 101, 200, 918, 5498, 100, 51, 48, 100, 301, 451, 1018, 5499
INVAR-10, Run: 050, F, 1, 0, 0, 0, 0, 0, 100, 0, 10, 920, 0, 110, 200, 1091, 7458, 100, 58, 41, 100, 310, 465, 1191, 7468
INVAR-10, Run: 051, F, 1, 0, 0, 0, 0, 0, 100, 0, 18, 936, 0, 118, 200, 878, 6005, 100, 56, 43, 100, 318, 477, 978, 6023
INVAR-10, Run: 052, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 774, 4966, 100, 68, 31, 100, 300, 450, 874, 4966
INVAR-10, Run: 053, F, 1, 0, 0, 0, 0, 0, 100, 0, 4, 908, 0, 104, 200, 678, 6399, 100, 64, 35, 100, 304, 456, 778, 6403
INVAR-10, Run: 054, F, 1, 0, 0, 0, 0, 0, 100, 0, 16, 932, 0, 116, 200, 792, 6626, 100, 58, 41, 100, 316, 474, 892, 6642
INVAR-10, Run: 055, F, 1, 0, 0, 0, 0, 0, 100, 0, 16, 932, 0, 116, 200, 983, 7045, 100, 62, 37, 100, 316, 474, 1083, 7061
INVAR-10, Run: 056, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 757, 5797, 100, 63, 36, 100, 300, 450, 857, 5797
INVAR-10, Run: 057, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0, 108, 200, 914, 5562, 100, 63, 36, 100, 308, 462, 1014, 5570
INVAR-10, Run: 058, F, 1, 0, 0, 0, 0, 0, 100, 0, 8, 916, 0, 108, 200, 770, 5527, 100, 67, 32, 100, 308, 462, 870, 5535
INVAR-10, Run: 059, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1, 103, 200, 836, 6059, 100, 52, 47, 100, 303, 454, 936, 6062
INVAR-10, Run: 060, F, 1, 0, 0, 0, 0, 0, 100, 0, 9, 919, 1, 109, 200, 578, 5280, 100, 64, 35, 100, 309, 463, 678, 5289
INVAR-10, Run: 061, F, 1, 0, 0, 0, 0, 0, 100, 0, 6, 912, 0, 106, 200, 778, 5894, 100, 68, 31, 100, 306, 459, 878, 5900
INVAR-10, Run: 062, F, 1, 0, 0, 0, 0, 0, 100, 0, 3, 907, 1, 103, 200, 747, 6456, 100, 69, 30, 100, 303, 454, 847, 6459
INVAR-10, Run: 063, F, 1, 0, 0, 0, 0, 0, 100, 0, 0, 900, 0, 100, 200, 567, 5516, 100, 73, 26, 100, 300, 450, 667, 5516
