Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 023, P, 27, 0, 0, 0, 0, 137, 0, 0, 1, 822, 0, 110, 274, 465, 13729, 137, 81, 55, 137, 274, 411, 602, 13729
INVAR-3, Run: 024, P, 0, 0, 1, 0, 1, 953, 24, 838, 0, 0, 1, 115, 279, 470, 16104, 139, 91, 48, 139, 279, 418, 585, 16942
INVAR-3, Run: 025, P, 38, 0, 0, 0, 0, 126, 0, 0, 1, 756, 0, 88, 252, 366, 10246, 126, 84, 41, 126, 252, 378, 492, 10246
INVAR-3, Run: 026, P, 42, 0, 0, 0, 0, 122, 0, 0, 1, 732, 0, 80, 244, 414, 8660, 122, 80, 41, 122, 244, 366, 536, 8660
INVAR-3, Run: 027, P, 43, 0, 0, 0, 0, 121, 0, 0, 1, 726, 0, 78, 242, 377, 8972, 121, 69, 51, 121, 242, 363, 498, 8972
INVAR-3, Run: 028, P, 37, 0, 0, 0, 0, 127, 0, 0, 1, 762, 0, 90, 254, 415, 8555, 127, 88, 38, 127, 254, 381, 542, 8555
INVAR-3, Run: 029, P, 45, 0, 0, 0, 0, 119, 0, 0, 1, 714, 0, 74, 238, 317, 7342, 119, 74, 44, 119, 238, 357, 436, 7342
INVAR-3, Run: 030, P, 44, 0, 0, 0, 0, 120, 0, 0, 1, 720, 0, 76, 240, 413, 8321, 120, 70, 49, 120, 240, 360, 533, 8321
INVAR-3, Run: 031, P, 24, 0, 0, 0, 0, 140, 0, 0, 1, 840, 0, 116, 280, 652, 17692, 140, 86, 53, 140, 280, 420, 792, 17692
INVAR-3, Run: 032, P, 0, 0, 1, 0, 1, 945, 25, 832, 0, 0, 1, 113, 277, 671, 16043, 138, 81, 57, 138, 277, 415, 784, 16875
INVAR-3, Run: 033, P, 50, 0, 0, 0, 0, 114, 0, 0, 1, 684, 0, 64, 228, 497, 8314, 114, 65, 48, 114, 228, 342, 611, 8314
INVAR-3, Run: 034, P, 46, 0, 0, 0, 0, 118, 0, 0, 1, 708, 0, 72, 236, 444, 8339, 118, 72, 45, 118, 236, 354, 562, 8339
INVAR-3, Run: 035, P, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0, 84, 248, 409, 12510, 124, 83, 40, 124, 248, 372, 533, 12510
INVAR-3, Run: 036, P, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0, 84, 248, 460, 9470, 124, 81, 42, 124, 248, 372, 584, 9470
INVAR-3, Run: 037, P, 38, 0, 0, 0, 0, 126, 0, 0, 1, 756, 0, 88, 252, 429, 9375, 126, 80, 45, 126, 252, 378, 555, 9375
INVAR-3, Run: 038, P, 0, 0, 1, 0, 1, 857, 36, 766, 0, 0, 1, 91, 255, 400, 8843, 127, 72, 55, 127, 255, 382, 491, 9609
INVAR-3, Run: 039, P, 0, 0, 1, 0, 1, 841, 38, 754, 0, 0, 1, 87, 251, 388, 9895, 125, 74, 51, 125, 251, 376, 475, 10649
INVAR-3, Run: 040, P, 50, 0, 0, 0, 0, 114, 0, 0, 1, 684, 0, 64, 228, 417, 7470, 114, 74, 39, 114, 228, 342, 531, 7470
INVAR-3, Run: 041, P, 0, 0, 1, 0, 1, 833, 39, 748, 0, 0, 1, 85, 249, 474, 9990, 124, 80, 44, 124, 249, 373, 559, 10738
INVAR-3, Run: 042, P, 27, 0, 0, 0, 0, 137, 0, 0, 1, 822, 0, 110, 274, 649, 17467, 137, 87, 49, 137, 274, 411, 786, 17467
INVAR-3, Run: 043, P, 0, 0, 1, 0, 1, 921, 28, 814, 0, 0, 1, 107, 271, 641, 15445, 135, 91, 44, 135, 271, 406, 748, 16259
INVAR-3, Run: 044, P, 33, 0, 0, 0, 0, 131, 0, 0, 1, 786, 0, 98, 262, 504, 14885, 131, 81, 49, 131, 262, 393, 635, 14885
INVAR-3, Run: 045, P, 14, 0, 0, 0, 0, 150, 0, 0, 1, 900, 0, 136, 300, 630, 23715, 150, 97, 52, 150, 300, 450, 780, 23715
INVAR-3, Run: 046, P, 36, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 92, 256, 461, 11368, 128, 75, 52, 128, 256, 384, 589, 11368
INVAR-3, Run: 047, P, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0, 84, 248, 517, 11828, 124, 90, 33, 124, 248, 372, 641, 11828
INVAR-3, Run: 048, P, 23, 0, 0, 0, 0, 141, 0, 0, 1, 846, 0, 118, 282, 499, 14721, 141, 97, 43, 141, 282, 423, 640, 14721
INVAR-3, Run: 049, P, 44, 0, 0, 0, 0, 120, 0, 0, 1, 720, 0, 76, 240, 484, 10329, 120, 83, 36, 120, 240, 360, 604, 10329
INVAR-3, Run: 050, P, 18, 0, 0, 0, 0, 146, 0, 0, 1, 876, 0, 128, 292, 813, 23874, 146, 94, 51, 146, 292, 438, 959, 23874
INVAR-3, Run: 051, P, 29, 0, 0, 0, 0, 135, 0, 0, 1, 810, 0, 106, 270, 515, 14411, 135, 92, 42, 135, 270, 405, 650, 14411
INVAR-3, Run: 052, P, 0, 0, 1, 0, 1, 881, 33, 784, 0, 0, 1, 97, 261, 436, 11446, 130, 67, 63, 130, 261, 391, 533, 12230
INVAR-3, Run: 053, P, 0, 0, 1, 0, 1, 1009, 17, 880, 0, 0, 1, 129, 293, 841, 22300, 146, 94, 52, 146, 293, 439, 970, 23180
INVAR-3, Run: 054, P, 45, 0, 0, 0, 0, 119, 0, 0, 1, 714, 0, 74, 238, 444, 9820, 119, 83, 35, 119, 238, 357, 563, 9820
INVAR-3, Run: 055, P, 37, 0, 0, 0, 0, 127, 0, 0, 1, 762, 0, 90, 254, 483, 13553, 127, 83, 43, 127, 254, 381, 610, 13553
INVAR-3, Run: 056, P, 18, 0, 0, 0, 0, 146, 0, 0, 1, 876, 0, 128, 292, 591, 21433, 146, 88, 57, 146, 292, 438, 737, 21433
INVAR-3, Run: 057, P, 0, 0, 1, 0, 1, 905, 30, 802, 0, 0, 1, 103, 267, 579, 15321, 133, 82, 51, 133, 267, 400, 682, 16123
INVAR-3, Run: 058, P, 36, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 92, 256, 352, 9933, 128, 71, 56, 128, 256, 384, 480, 9933
INVAR-3, Run: 059, P, 0, 0, 1, 0, 1, 801, 43, 724, 0, 0, 1, 77, 241, 578, 11805, 120, 83, 37, 120, 241, 361, 655, 12529
INVAR-3, Run: 060, P, 25, 0, 0, 0, 0, 139, 0, 0, 1, 834, 0, 114, 278, 681, 18897, 139, 90, 48, 139, 278, 417, 820, 18897
INVAR-3, Run: 061, P, 19, 0, 0, 0, 0, 145, 0, 0, 1, 870, 0, 126, 290, 575, 17199, 145, 97, 47, 145, 290, 435, 720, 17199
INVAR-3, Run: 062, P, 44, 0, 0, 0, 0, 120, 0, 0, 1, 720, 0, 76, 240, 314, 8757, 120, 71, 48, 120, 240, 360, 434, 8757
INVAR-3, Run: 063, P, 0, 0, 1, 0, 1, 857, 36, 766, 0, 0, 1, 91, 255, 486, 14506, 127, 77, 50, 127, 255, 382, 577, 15272
INVAR-3, Run: 064, P, 35, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0, 94, 258, 541, 14573, 129, 94, 34, 129, 258, 387, 670, 14573
INVAR-3, Run: 065, P, 31, 0, 0, 0, 0, 133, 0, 0, 1, 798, 0, 102, 266, 564, 12364, 133, 73, 59, 133, 266, 399, 697, 12364
INVAR-3, Run: 066, P, 0, 0, 1, 0, 1, 841, 38, 754, 0, 0, 1, 87, 251, 589, 11075, 125, 79, 46, 125, 251, 376, 676, 11829
INVAR-3, Run: 067, P, 41, 0, 0, 0, 0, 123, 0, 0, 1, 738, 0, 82, 246, 616, 16036, 123, 93, 29, 123, 246, 369, 739, 16036
INVAR-3, Run: 068, P, 0, 0, 1, 0, 1, 737, 51, 676, 0, 0, 1, 61, 225, 370, 7016, 112, 69, 43, 112, 225, 337, 431, 7692
INVAR-3, Run: 069, P, 36, 0, 0, 0, 0, 128, 0, 0, 1, 768, 0, 92, 256, 468, 12847, 128, 80, 47, 128, 256, 384, 596, 12847
INVAR-3, Run: 070, P, 0, 0, 1, 0, 1, 841, 38, 754, 0, 0, 1, 87, 251, 382, 8179, 125, 80, 45, 125, 251, 376, 469, 8933
INVAR-3, Run: 071, P, 0, 0, 1, 0, 1, 817, 41, 736, 0, 0, 1, 81, 245, 476, 10715, 122, 83, 39, 122, 245, 367, 557, 11451
INVAR-3, Run: 072, P, 0, 0, 1, 0, 1, 969, 22, 850, 0, 0, 1, 119, 283, 462, 15288, 141, 85, 56, 141, 283, 424, 581, 16138
INVAR-3, Run: 073, P, 34, 0, 0, 0, 0, 130, 0, 0, 1, 780, 0, 96, 260, 541, 14094, 130, 85, 44, 130, 260, 390, 671, 14094
INVAR-3, Run: 074, P, 45, 0, 0, 0, 0, 119, 0, 0, 1, 714, 0, 74, 238, 460, 9254, 119, 72, 46, 119, 238, 357, 579, 9254
INVAR-3, Run: 075, P, 0, 0, 1, 0, 1, 857, 36, 766, 0, 0, 1, 91, 255, 391, 11213, 127, 77, 50, 127, 255, 382, 482, 11979
INVAR-3, Run: 076, P, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0, 84, 248, 685, 14078, 124, 85, 38, 124, 248, 372, 809, 14078
INVAR-3, Run: 077, P, 35, 0, 0, 0, 0, 129, 0, 0, 1, 774, 0, 94, 258, 493, 12791, 129, 74, 54, 129, 258, 387, 622, 12791
INVAR-3, Run: 078, P, 0, 0, 1, 0, 1, 857, 36, 766, 0, 0, 1, 91, 255, 463, 13834, 127, 81, 46, 127, 255, 382, 554, 14600
INVAR-3, Run: 079, P, 39, 0, 0, 0, 0, 125, 0, 0, 1, 750, 0, 86, 250, 421, 10820, 125, 81, 43, 125, 250, 375, 546, 10820
INVAR-3, Run: 080, P, 0, 0, 1, 0, 1, 801, 43, 724, 0, 0, 1, 77, 241, 421, 10222, 120, 69, 51, 120, 241, 361, 498, 10946
INVAR-3, Run: 081, P, 0, 0, 1, 0, 1, 897, 31, 796, 0, 0, 1, 101, 265, 504, 12307, 132, 77, 55, 132, 265, 397, 605, 13103
INVAR-3, Run: 082, P, 22, 0, 0, 0, 0, 142, 0, 0, 1, 852, 0, 120, 284, 639, 19680, 142, 95, 46, 142, 284, 426, 781, 19680
INVAR-3, Run: 083, P, 43, 0, 0, 0, 0, 121, 0, 0, 1, 726, 0, 78, 242, 392, 8526, 121, 66, 54, 121, 242, 363, 513, 8526
INVAR-3, Run: 084, P, 0, 0, 1, 0, 1, 865, 35, 772, 0, 0, 1, 93, 257, 453, 11249, 128, 82, 46, 128, 257, 385, 546, 12021
INVAR-3, Run: 085, P, 41, 0, 0, 0, 0, 123, 0, 0, 1, 738, 0, 82, 246, 442, 13261, 123, 78, 44, 123, 246, 369, 565, 13261
INVAR-3, Run: 086, P, 47, 0, 0, 0, 0, 117, 0, 0, 1, 702, 0, 70, 234, 379, 8777, 117, 70, 46, 117, 234, 351, 496, 8777
INVAR-3, Run: 087, P, 30, 0, 0, 0, 0, 134, 0, 0, 1, 804, 0, 104, 268, 427, 12837, 134, 93, 40, 134, 268, 402, 561, 12837
INVAR-3, Run: 088, P, 23, 0, 0, 0, 0, 141, 0, 0, 1, 846, 0, 118, 282, 513, 18045, 141, 87, 53, 141, 282, 423, 654, 18045
INVAR-3, Run: 089, P, 0, 0, 1, 0, 1, 825, 40, 742, 0, 0, 1, 83, 247, 482, 11313, 123, 71, 52, 123, 247, 370, 565, 12055
INVAR-3, Run: 090, P, 0, 0, 1, 0, 1, 897, 31, 796, 0, 0, 1, 101, 265, 684, 19090, 132, 86, 46, 132, 265, 397, 785, 19886
INVAR-3, Run: 091, P, 0, 0, 1, 0, 1, 873, 34, 778, 0, 0, 1, 95, 259, 484, 12646, 129, 75, 54, 129, 259, 388, 579, 13424
INVAR-3, Run: 092, P, 0, 0, 1, 0, 1, 753, 49, 688, 0, 0, 1, 65, 229, 371, 8030, 114, 81, 33, 114, 229, 343, 436, 8718
INVAR-3, Run: 093, P, 0, 0, 1, 0, 1, 985, 20, 862, 0, 0, 1, 123, 287, 548, 15644, 143, 88, 55, 143, 287, 430, 671, 16506
INVAR-3, Run: 094, P, 23, 0, 0, 0, 0, 141, 0, 0, 1, 846, 0, 118, 282, 640, 17612, 141, 90, 50, 141, 282, 423, 781, 17612
INVAR-3, Run: 095, P, 43, 0, 0, 0, 0, 121, 0, 0, 1, 726, 0, 78, 242, 548, 13011, 121, 75, 45, 121, 242, 363, 669, 13011
INVAR-3, Run: 096, P, 26, 0, 0, 0, 0, 138, 0, 0, 1, 828, 0, 112, 276, 535, 16757, 138, 83, 54, 138, 276, 414, 673, 16757
INVAR-3, Run: 097, P, 40, 0, 0, 0, 0, 124, 0, 0, 1, 744, 0, 84, 248, 386, 10492, 124, 75, 48, 124, 248, 372, 510, 10492
INVAR-3, Run: 098, P, 37, 0, 0, 0, 0, 127, 0, 0, 1, 762, 0, 90, 254, 435, 10104, 127, 78, 48, 127, 254, 381, 562, 10104
INVAR-3, Run: 099, P, 0, 0, 1, 0, 1, 889, 32, 790, 0, 0, 1, 99, 263, 680, 16935, 131, 81, 50, 131, 263, 394, 779, 17725
INVAR-3, Run: 100, P, 0, 0, 1, 0, 1, 817, 41, 736, 0, 0, 1, 81, 245, 442, 10900, 122, 80, 42, 122, 245, 367, 523, 11636
INVAR-4, Run: 001, P, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 25, 64, 48, 1120, 32, 20, 11, 32, 64, 96, 80, 1120
INVAR-4, Run: 002, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 62, 1007, 26, 19, 6, 26, 52, 78, 88, 1007
INVAR-4, Run: 003, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 56, 733, 27, 15, 12, 27, 55, 82, 72, 899
INVAR-4, Run: 004, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 63, 913, 29, 13, 15, 29, 58, 87, 92, 913
INVAR-4, Run: 005, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 43, 808, 26, 16, 10, 26, 53, 79, 57, 968
INVAR-4, Run: 006, P, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0, 23, 62, 23, 1009, 31, 21, 9, 31, 62, 93, 54, 1009
INVAR-4, Run: 007, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 52, 1123, 28, 19, 9, 28, 57, 85, 70, 1295
INVAR-4, Run: 008, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 45, 869, 26, 23, 3, 26, 53, 79, 59, 1029
INVAR-4, Run: 009, P, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0, 17, 56, 79, 1024, 28, 21, 6, 28, 56, 84, 107, 1024
INVAR-4, Run: 010, P, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 11, 50, 28, 663, 25, 18, 6, 25, 50, 75, 53, 663
INVAR-4, Run: 011, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 39, 1149, 28, 16, 12, 28, 57, 85, 57, 1321
INVAR-4, Run: 012, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 39, 716, 27, 17, 10, 27, 55, 82, 55, 882
INVAR-4, Run: 013, P, 0, 0, 1, 0, 1, 198, 9, 178, 0, 0, 1, 20, 59, 68, 1030, 29, 14, 15, 29, 59, 88, 88, 1208
INVAR-4, Run: 014, P, 0, 0, 1, 0, 1, 150, 15, 142, 0, 0, 1, 8, 47, 44, 550, 23, 21, 2, 23, 47, 70, 52, 692
INVAR-4, Run: 015, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 32, 939, 29, 19, 9, 29, 58, 87, 61, 939
INVAR-4, Run: 016, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 44, 529, 26, 16, 9, 26, 52, 78, 70, 529
INVAR-4, Run: 017, P, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 25, 64, 54, 1512, 32, 20, 11, 32, 64, 96, 86, 1512
INVAR-4, Run: 018, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 41, 705, 25, 19, 6, 25, 51, 76, 53, 859
INVAR-4, Run: 019, P, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 21, 60, 52, 1588, 30, 20, 9, 30, 60, 90, 82, 1588
INVAR-4, Run: 020, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 27, 577, 27, 13, 13, 27, 54, 81, 54, 577
INVAR-4, Run: 021, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 57, 1002, 28, 17, 11, 28, 57, 85, 75, 1174
INVAR-4, Run: 022, P, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 21, 60, 32, 926, 30, 17, 12, 30, 60, 90, 62, 926
INVAR-4, Run: 023, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 44, 638, 25, 18, 7, 25, 51, 76, 56, 792
INVAR-4, Run: 024, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 31, 792, 28, 16, 12, 28, 57, 85, 49, 964
INVAR-4, Run: 025, P, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 11, 50, 33, 609, 25, 13, 11, 25, 50, 75, 58, 609
INVAR-4, Run: 026, P, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0, 17, 56, 52, 1251, 28, 19, 8, 28, 56, 84, 80, 1251
INVAR-4, Run: 027, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 47, 815, 26, 17, 8, 26, 52, 78, 73, 815
INVAR-4, Run: 028, P, 0, 0, 1, 0, 1, 214, 7, 190, 0, 0, 1, 24, 63, 65, 1471, 31, 19, 12, 31, 63, 94, 89, 1661
INVAR-4, Run: 029, P, 0, 0, 1, 0, 1, 142, 16, 136, 0, 0, 1, 6, 45, 75, 833, 22, 13, 9, 22, 45, 67, 81, 969
INVAR-4, Run: 030, P, 0, 0, 1, 0, 1, 150, 15, 142, 0, 0, 1, 8, 47, 45, 443, 23, 16, 7, 23, 47, 70, 53, 585
INVAR-4, Run: 031, P, 16, 0, 0, 0, 0, 23, 0, 0, 1, 138, 0, 7, 46, 56, 677, 23, 13, 9, 23, 46, 69, 79, 677
INVAR-4, Run: 032, P, 0, 0, 1, 0, 1, 230, 5, 202, 0, 0, 1, 28, 67, 50, 1238, 33, 18, 15, 33, 67, 100, 78, 1440
INVAR-4, Run: 033, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 70, 944, 25, 20, 5, 25, 51, 76, 82, 1098
INVAR-4, Run: 034, P, 8, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0, 23, 62, 55, 1124, 31, 19, 11, 31, 62, 93, 86, 1124
INVAR-4, Run: 035, P, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0, 17, 56, 62, 839, 28, 16, 11, 28, 56, 84, 90, 839
INVAR-4, Run: 036, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 39, 883, 29, 15, 13, 29, 58, 87, 68, 883
INVAR-4, Run: 037, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 66, 1012, 25, 18, 7, 25, 51, 76, 78, 1166
INVAR-4, Run: 038, P, 0, 0, 1, 0, 1, 190, 10, 172, 0, 0, 1, 18, 57, 49, 1201, 28, 16, 12, 28, 57, 85, 67, 1373
INVAR-4, Run: 039, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 78, 1309, 26, 23, 3, 26, 53, 79, 92, 1469
INVAR-4, Run: 040, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 28, 1000, 29, 13, 15, 29, 58, 87, 57, 1000
INVAR-4, Run: 041, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 38, 1032, 29, 16, 12, 29, 58, 87, 67, 1032
INVAR-4, Run: 042, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 45, 934, 26, 16, 10, 26, 53, 79, 59, 1094
INVAR-4, Run: 043, P, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 21, 60, 41, 1046, 30, 19, 10, 30, 60, 90, 71, 1046
INVAR-4, Run: 044, P, 0, 0, 1, 0, 1, 158, 14, 148, 0, 0, 1, 10, 49, 66, 778, 24, 19, 5, 24, 49, 73, 76, 926
INVAR-4, Run: 045, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 41, 1203, 29, 17, 11, 29, 58, 87, 70, 1203
INVAR-4, Run: 046, P, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0, 9, 48, 48, 598, 24, 17, 6, 24, 48, 72, 72, 598
INVAR-4, Run: 047, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 28, 752, 27, 24, 2, 27, 54, 81, 55, 752
INVAR-4, Run: 048, P, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0, 9, 48, 59, 700, 24, 12, 11, 24, 48, 72, 83, 700
INVAR-4, Run: 049, P, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 11, 50, 72, 875, 25, 14, 10, 25, 50, 75, 97, 875
INVAR-4, Run: 050, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 61, 1206, 29, 20, 8, 29, 58, 87, 90, 1206
INVAR-4, Run: 051, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 39, 826, 27, 22, 5, 27, 55, 82, 55, 992
INVAR-4, Run: 052, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 56, 1365, 29, 17, 11, 29, 58, 87, 85, 1365
INVAR-4, Run: 053, P, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 25, 64, 88, 1794, 32, 17, 14, 32, 64, 96, 120, 1794
INVAR-4, Run: 054, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 62, 1061, 26, 19, 7, 26, 53, 79, 76, 1221
INVAR-4, Run: 055, P, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0, 9, 48, 23, 644, 24, 14, 9, 24, 48, 72, 47, 644
INVAR-4, Run: 056, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 47, 695, 27, 17, 10, 27, 55, 82, 63, 861
INVAR-4, Run: 057, P, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 21, 60, 29, 1309, 30, 21, 8, 30, 60, 90, 59, 1309
INVAR-4, Run: 058, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 43, 1148, 29, 23, 5, 29, 58, 87, 72, 1148
INVAR-4, Run: 059, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 45, 1242, 29, 15, 13, 29, 58, 87, 74, 1242
INVAR-4, Run: 060, P, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1, 22, 61, 64, 1783, 30, 21, 9, 30, 61, 91, 86, 1967
INVAR-4, Run: 061, P, 10, 0, 0, 0, 0, 29, 0, 0, 1, 174, 0, 19, 58, 52, 1054, 29, 13, 15, 29, 58, 87, 81, 1054
INVAR-4, Run: 062, P, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 11, 50, 30, 668, 25, 16, 8, 25, 50, 75, 55, 668
INVAR-4, Run: 063, P, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1, 22, 61, 35, 1345, 30, 20, 10, 30, 61, 91, 57, 1529
INVAR-4, Run: 064, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 63, 773, 25, 21, 4, 25, 51, 76, 75, 927
INVAR-4, Run: 065, P, 9, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 21, 60, 40, 854, 30, 20, 9, 30, 60, 90, 70, 854
INVAR-4, Run: 066, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 58, 1117, 27, 18, 9, 27, 55, 82, 74, 1283
INVAR-4, Run: 067, P, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 11, 50, 59, 778, 25, 17, 7, 25, 50, 75, 84, 778
INVAR-4, Run: 068, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 39, 645, 26, 18, 8, 26, 53, 79, 53, 805
INVAR-4, Run: 069, P, 15, 0, 0, 0, 0, 24, 0, 0, 1, 144, 0, 9, 48, 58, 689, 24, 12, 11, 24, 48, 72, 82, 689
INVAR-4, Run: 070, P, 14, 0, 0, 0, 0, 25, 0, 0, 1, 150, 0, 11, 50, 45, 704, 25, 16, 8, 25, 50, 75, 70, 704
INVAR-4, Run: 071, P, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1, 22, 61, 69, 1162, 30, 18, 12, 30, 61, 91, 91, 1346
INVAR-4, Run: 072, P, 12, 0, 0, 0, 0, 27, 0, 0, 1, 162, 0, 15, 54, 62, 1024, 27, 18, 8, 27, 54, 81, 89, 1024
INVAR-4, Run: 073, P, 0, 0, 1, 0, 1, 214, 7, 190, 0, 0, 1, 24, 63, 60, 1362, 31, 19, 12, 31, 63, 94, 84, 1552
INVAR-4, Run: 074, P, 11, 0, 0, 0, 0, 28, 0, 0, 1, 168, 0, 17, 56, 29, 775, 28, 15, 12, 28, 56, 84, 57, 775
INVAR-4, Run: 075, P, 0, 0, 1, 0, 1, 174, 12, 160, 0, 0, 1, 14, 53, 52, 712, 26, 15, 11, 26, 53, 79, 66, 872
INVAR-4, Run: 076, P, 4, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 31, 70, 58, 2084, 35, 19, 15, 35, 70, 105, 93, 2084
INVAR-4, Run: 077, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 49, 1051, 27, 15, 12, 27, 55, 82, 65, 1217
INVAR-4, Run: 078, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 55, 685, 25, 19, 6, 25, 51, 76, 67, 839
INVAR-4, Run: 079, P, 0, 0, 1, 0, 1, 182, 11, 166, 0, 0, 1, 16, 55, 63, 1187, 27, 15, 12, 27, 55, 82, 79, 1353
INVAR-4, Run: 080, P, 0, 0, 1, 0, 1, 166, 13, 154, 0, 0, 1, 12, 51, 52, 678, 25, 13, 12, 25, 51, 76, 64, 832
INVAR-4, Run: 081, P, 0, 0, 1, 0, 1, 206, 8, 184, 0, 0, 1, 22, 61, 60, 1430, 30, 21, 9, 30, 61, 91, 82, 1614
INVAR-4, Run: 082, P, 0, 0, 1, 0, 1, 230, 5, 202, 0, 0, 1, 28, 67, 74, 1773, 33, 22, 11, 33, 67, 100, 102, 1975
INVAR-4, Run: 083, P, 7, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 25, 64, 37, 1023, 32, 18, 13, 32, 64, 96, 69, 1023
INVAR-4, Run: 084, P, 13, 0, 0, 0, 0, 26, 0, 0, 1, 156, 0, 13, 52, 48, 811, 26, 15, 10, 26, 52, 78, 74, 811
