Input Number, Run_Number, Result@ 100, X1, X2, U, Reaction1, Reaction2, Reaction3
INVAR-5, Run: 032, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 033, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 034, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 035, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 036, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 037, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 038, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 039, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 040, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 041, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 042, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 043, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 044, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 045, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 046, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 047, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 048, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 049, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 050, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 051, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 052, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 053, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 054, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 055, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 056, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 057, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 058, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 059, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 060, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 061, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 062, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 063, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 064, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 065, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 066, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 067, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 068, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 069, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 070, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 071, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 072, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 073, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 074, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 075, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 076, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 077, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 078, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 079, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 080, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 081, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 082, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 083, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 084, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 085, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 086, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 087, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 088, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 089, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 090, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 091, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 092, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 093, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 094, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 095, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 096, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 097, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 098, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 099, E, 6, 0, 0, 0, 0, 0
INVAR-5, Run: 100, E, 6, 0, 0, 0, 0, 0
INVAR-50, Run: 001, E, 318, 0, 0, 219, 164, 55
INVAR-50, Run: 002, E, 318, 0, 0, 197, 164, 33
INVAR-50, Run: 003, E, 318, 0, 0, 197, 164, 33
INVAR-50, Run: 004, E, 318, 0, 0, 203, 164, 39
INVAR-50, Run: 005, E, 318, 0, 0, 211, 164, 47
INVAR-50, Run: 006, E, 318, 0, 0, 215, 164, 51
INVAR-50, Run: 007, E, 318, 0, 0, 206, 164, 42
INVAR-50, Run: 008, E, 318, 0, 0, 192, 164, 28
INVAR-50, Run: 009, E, 318, 0, 0, 197, 164, 33
INVAR-50, Run: 010, E, 318, 0, 0, 207, 164, 43
INVAR-50, Run: 011, E, 318, 0, 0, 192, 164, 28
INVAR-50, Run: 012, E, 318, 0, 0, 199, 164, 35
INVAR-50, Run: 013, E, 318, 0, 0, 202, 164, 38
INVAR-50, Run: 014, E, 318, 0, 0, 202, 164, 38
INVAR-50, Run: 015, E, 318, 0, 0, 202, 164, 38
INVAR-50, Run: 016, E, 318, 0, 0, 204, 164, 40
INVAR-50, Run: 017, E, 318, 0, 0, 208, 164, 44
INVAR-50, Run: 018, E, 318, 0, 0, 202, 164, 38
INVAR-50, Run: 019, E, 318, 0, 0, 196, 164, 32
INVAR-50, Run: 020, E, 318, 0, 0, 194, 164, 30
INVAR-50, Run: 021, E, 318, 0, 0, 198, 164, 34
INVAR-50, Run: 022, E, 318, 0, 0, 198, 164, 34
INVAR-50, Run: 023, E, 318, 0, 0, 208, 164, 44
INVAR-50, Run: 024, E, 318, 0, 0, 201, 164, 37
INVAR-50, Run: 025, E, 318, 0, 0, 195, 164, 31
INVAR-50, Run: 026, E, 318, 0, 0, 200, 164, 36
INVAR-50, Run: 027, E, 318, 0, 0, 199, 164, 35
INVAR-50, Run: 028, E, 318, 0, 0, 206, 164, 42
INVAR-50, Run: 029, E, 318, 0, 0, 216, 164, 52
INVAR-50, Run: 030, E, 318, 0, 0, 196, 164, 32
INVAR-50, Run: 031, E, 318, 0, 0, 202, 164, 38
INVAR-50, Run: 032, E, 318, 0, 0, 210, 164, 46
INVAR-50, Run: 033, E, 318, 0, 0, 187, 164, 23
INVAR-50, Run: 034, E, 318, 0, 0, 203, 164, 39
INVAR-50, Run: 035, E, 318, 0, 0, 194, 164, 30
INVAR-50, Run: 036, E, 318, 0, 0, 204, 164, 40
INVAR-50, Run: 037, E, 318, 0, 0, 198, 164, 34
INVAR-50, Run: 038, E, 318, 0, 0, 209, 164, 45
INVAR-50, Run: 039, E, 318, 0, 0, 207, 164, 43
INVAR-50, Run: 040, E, 318, 0, 0, 208, 164, 44
INVAR-50, Run: 041, E, 318, 0, 0, 214, 164, 50
INVAR-50, Run: 042, E, 318, 0, 0, 201, 164, 37
INVAR-50, Run: 043, E, 318, 0, 0, 192, 164, 28
INVAR-50, Run: 044, E, 318, 0, 0, 208, 164, 44
INVAR-50, Run: 045, E, 318, 0, 0, 194, 164, 30
INVAR-50, Run: 046, E, 318, 0, 0, 204, 164, 40
INVAR-50, Run: 047, E, 318, 0, 0, 207, 164, 43
INVAR-50, Run: 048, E, 318, 0, 0, 197, 164, 33
INVAR-50, Run: 049, E, 318, 0, 0, 190, 164, 26
INVAR-50, Run: 050, E, 318, 0, 0, 199, 164, 35
INVAR-50, Run: 051, E, 318, 0, 0, 198, 164, 34
INVAR-50, Run: 052, E, 318, 0, 0, 189, 164, 25
INVAR-50, Run: 053, E, 318, 0, 0, 195, 164, 31
INVAR-50, Run: 054, E, 318, 0, 0, 201, 164, 37
INVAR-50, Run: 055, E, 318, 0, 0, 197, 164, 33
INVAR-50, Run: 056, E, 318, 0, 0, 204, 164, 40
INVAR-50, Run: 057, E, 318, 0, 0, 193, 164, 29
INVAR-50, Run: 058, E, 318, 0, 0, 205, 164, 41
INVAR-50, Run: 059, E, 318, 0, 0, 208, 164, 44
INVAR-50, Run: 060, E, 318, 0, 0, 203, 164, 39
INVAR-50, Run: 061, E, 318, 0, 0, 218, 164, 54
INVAR-50, Run: 062, E, 318, 0, 0, 216, 164, 52
INVAR-50, Run: 063, E, 318, 0, 0, 208, 164, 44
INVAR-50, Run: 064, E, 318, 0, 0, 199, 164, 35
INVAR-50, Run: 065, E, 318, 0, 0, 198, 164, 34
INVAR-50, Run: 066, E, 318, 0, 0, 196, 164, 32
INVAR-50, Run: 067, E, 318, 0, 0, 209, 164, 45
INVAR-50, Run: 068, E, 318, 0, 0, 204, 164, 40
INVAR-50, Run: 069, E, 318, 0, 0, 191, 164, 27
INVAR-50, Run: 070, E, 318, 0, 0, 203, 164, 39
INVAR-50, Run: 071, E, 318, 0, 0, 191, 164, 27
INVAR-50, Run: 072, E, 318, 0, 0, 204, 164, 40
INVAR-50, Run: 073, E, 318, 0, 0, 188, 164, 24
INVAR-50, Run: 074, E, 318, 0, 0, 206, 164, 42
INVAR-50, Run: 075, E, 318, 0, 0, 207, 164, 43
INVAR-50, Run: 076, E, 318, 0, 0, 197, 164, 33
INVAR-50, Run: 077, E, 318, 0, 0, 203, 164, 39
INVAR-50, Run: 078, E, 318, 0, 0, 200, 164, 36
INVAR-50, Run: 079, E, 318, 0, 0, 214, 164, 50
INVAR-50, Run: 080, E, 318, 0, 0, 191, 164, 27
INVAR-50, Run: 081, E, 318, 0, 0, 201, 164, 37
INVAR-50, Run: 082, E, 318, 0, 0, 204, 164, 40
INVAR-50, Run: 083, E, 318, 0, 0, 208, 164, 44
INVAR-50, Run: 084, E, 318, 0, 0, 202, 164, 38
INVAR-50, Run: 085, E, 318, 0, 0, 195, 164, 31
INVAR-50, Run: 086, E, 318, 0, 0, 206, 164, 42
INVAR-50, Run: 087, E, 318, 0, 0, 211, 164, 47
INVAR-50, Run: 088, E, 318, 0, 0, 200, 164, 36
INVAR-50, Run: 089, E, 318, 0, 0, 189, 164, 25
INVAR-50, Run: 090, E, 318, 0, 0, 205, 164, 41
INVAR-50, Run: 091, E, 318, 0, 0, 201, 164, 37
INVAR-50, Run: 092, E, 318, 0, 0, 203, 164, 39
INVAR-50, Run: 093, E, 318, 0, 0, 202, 164, 38
INVAR-50, Run: 094, E, 318, 0, 0, 211, 164, 47
INVAR-50, Run: 095, E, 318, 0, 0, 223, 164, 59
INVAR-50, Run: 096, E, 318, 0, 0, 196, 164, 32
INVAR-50, Run: 097, E, 318, 0, 0, 199, 164, 35
INVAR-50, Run: 098, E, 318, 0, 0, 209, 164, 45
INVAR-50, Run: 099, E, 318, 0, 0, 199, 164, 35
INVAR-50, Run: 100, E, 318, 0, 0, 188, 164, 24
INVAR-51, Run: 001, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 002, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 003, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 004, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 005, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 006, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 007, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 008, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 009, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 010, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 011, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 012, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 013, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 014, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 015, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 016, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 017, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 018, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 019, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 020, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 021, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 022, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 023, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 024, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 025, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 026, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 027, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 028, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 029, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 030, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 031, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 032, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 033, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 034, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 035, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 036, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 037, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 038, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 039, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 040, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 041, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 042, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 043, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 044, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 045, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 046, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 047, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 048, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 049, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 050, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 051, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 052, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 053, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 054, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 055, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 056, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 057, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 058, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 059, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 060, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 061, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 062, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 063, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 064, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 065, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 066, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 067, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 068, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 069, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 070, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 071, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 072, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 073, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 074, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 075, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 076, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 077, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 078, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 079, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 080, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 081, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 082, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 083, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 084, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 085, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 086, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 087, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 088, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 089, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 090, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 091, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 092, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 093, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 094, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 095, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 096, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 097, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 098, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 099, E, 48, 0, 0, 0, 0, 0
INVAR-51, Run: 100, E, 48, 0, 0, 0, 0, 0
INVAR-52, Run: 001, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 002, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 003, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 004, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 005, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 006, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 007, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 008, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 009, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 010, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 011, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 012, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 013, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 014, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 015, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 016, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 017, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 018, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 019, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 020, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 021, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 022, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 023, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 024, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 025, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 026, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 027, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 028, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 029, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 030, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 031, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 032, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 033, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 034, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 035, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 036, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 037, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 038, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 039, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 040, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 041, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 042, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 043, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 044, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 045, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 046, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 047, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 048, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 049, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 050, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 051, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 052, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 053, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 054, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 055, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 056, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 057, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 058, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 059, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 060, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 061, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 062, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 063, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 064, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 065, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 066, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 067, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 068, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 069, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 070, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 071, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 072, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 073, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 074, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 075, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 076, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 077, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 078, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 079, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 080, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 081, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 082, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 083, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 084, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 085, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 086, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 087, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 088, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 089, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 090, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 091, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 092, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 093, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 094, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 095, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 096, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 097, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 098, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 099, E, 80, 0, 0, 0, 0, 0
INVAR-52, Run: 100, E, 80, 0, 0, 0, 0, 0
INVAR-53, Run: 001, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 002, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 003, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 004, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 005, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 006, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 007, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 008, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 009, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 010, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 011, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 012, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 013, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 014, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 015, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 016, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 017, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 018, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 019, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 020, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 021, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 022, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 023, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 024, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 025, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 026, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 027, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 028, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 029, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 030, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 031, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 032, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 033, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 034, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 035, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 036, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 037, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 038, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 039, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 040, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 041, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 042, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 043, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 044, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 045, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 046, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 047, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 048, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 049, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 050, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 051, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 052, E, 172, 0, 0, 0, 0, 0
INVAR-53, Run: 053, E, 172, 0, 0, 0, 0, 0
