Input Number, Run_Number, Result@ 100, cpd00022_c0_, cpd00089_c0_, cpd00290_c0_, cpd00079_c0_, cpd00008_c0_, cpd00061_c0_, cpd00067_c0_, cpd00002_c0_, cpd00020_c0_, cpd00009_c0_, cpd00010_c0_, cpd00029_c0_, cpd00169_c0_, cpd11620_c0_, cpd00001_c0_, cpd00102_c0_, cpd11621_c0_, cpd00072_c0_, cpd00095_c0_, cpd00003_c0_, cpd00004_c0_, cpd00203_c0_, cpd00482_c0_
INVAR-1, Run: 089, F, 0, 71, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 29, 0, 0, 50, 50, 0
INVAR-1, Run: 090, F, 0, 73, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 27, 0, 0, 50, 50, 0
INVAR-1, Run: 091, F, 0, 81, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 19, 0, 0, 50, 50, 0
INVAR-1, Run: 092, F, 0, 78, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 22, 0, 0, 50, 50, 0
INVAR-1, Run: 093, F, 0, 76, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 24, 0, 0, 50, 50, 0
INVAR-1, Run: 094, F, 0, 81, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 19, 0, 0, 50, 50, 0
INVAR-1, Run: 095, F, 0, 83, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 17, 0, 0, 50, 50, 0
INVAR-1, Run: 096, F, 0, 78, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 22, 0, 0, 50, 50, 0
INVAR-1, Run: 097, F, 0, 75, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 25, 0, 0, 50, 50, 0
INVAR-1, Run: 098, F, 0, 68, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 32, 0, 0, 50, 50, 0
INVAR-1, Run: 099, F, 0, 67, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 33, 0, 0, 50, 50, 0
INVAR-1, Run: 100, F, 0, 75, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 50, 0, 50, 0, 25, 0, 0, 50, 50, 0
INVAR-2, Run: 001, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 002, F, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 003, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 004, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 005, F, 0, 630, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 20, 0, 1878, 200, 200, 0
INVAR-2, Run: 006, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 007, F, 0, 628, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 22, 0, 1878, 200, 200, 0
INVAR-2, Run: 008, F, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 009, F, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 010, F, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 011, F, 0, 621, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 29, 0, 1878, 200, 200, 0
INVAR-2, Run: 012, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 013, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 014, F, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 015, F, 0, 620, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 30, 0, 1878, 200, 200, 0
INVAR-2, Run: 016, F, 0, 630, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 20, 0, 1878, 200, 200, 0
INVAR-2, Run: 017, F, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 018, F, 0, 628, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 22, 0, 1878, 200, 200, 0
INVAR-2, Run: 019, F, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 020, F, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 021, F, 0, 632, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 18, 0, 1878, 200, 200, 0
INVAR-2, Run: 022, F, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 023, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 024, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 025, F, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 026, F, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 027, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 028, F, 0, 630, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 20, 0, 1878, 200, 200, 0
INVAR-2, Run: 029, F, 0, 632, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 18, 0, 1878, 200, 200, 0
INVAR-2, Run: 030, F, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 031, F, 0, 628, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 22, 0, 1878, 200, 200, 0
INVAR-2, Run: 032, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 033, F, 0, 617, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 33, 0, 1878, 200, 200, 0
INVAR-2, Run: 034, F, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 035, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 036, F, 0, 622, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 28, 0, 1878, 200, 200, 0
INVAR-2, Run: 037, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 038, F, 0, 631, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 19, 0, 1878, 200, 200, 0
INVAR-2, Run: 039, F, 0, 630, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 20, 0, 1878, 200, 200, 0
INVAR-2, Run: 040, F, 0, 632, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 18, 0, 1878, 200, 200, 0
INVAR-2, Run: 041, F, 0, 629, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 21, 0, 1878, 200, 200, 0
INVAR-2, Run: 042, F, 0, 629, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 21, 0, 1878, 200, 200, 0
INVAR-2, Run: 043, F, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 044, F, 0, 629, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 21, 0, 1878, 200, 200, 0
INVAR-2, Run: 045, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 046, F, 0, 628, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 22, 0, 1878, 200, 200, 0
INVAR-2, Run: 047, F, 0, 630, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 20, 0, 1878, 200, 200, 0
INVAR-2, Run: 048, F, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 049, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 050, F, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 051, F, 0, 616, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 34, 0, 1878, 200, 200, 0
INVAR-2, Run: 052, F, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 053, F, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 054, F, 0, 621, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 29, 0, 1878, 200, 200, 0
INVAR-2, Run: 055, F, 0, 632, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 18, 0, 1878, 200, 200, 0
INVAR-2, Run: 056, F, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 057, F, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 058, F, 0, 622, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 28, 0, 1878, 200, 200, 0
INVAR-2, Run: 059, F, 0, 630, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 20, 0, 1878, 200, 200, 0
