Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction4, Reaction5
INVAR-31, Run: 008, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 009, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 010, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 011, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 012, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 013, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 014, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 015, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 016, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 017, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 018, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 019, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 020, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 021, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 022, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 023, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 024, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 025, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 026, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 027, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 028, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 029, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 030, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 031, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 032, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 033, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 034, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 035, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 036, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 037, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 038, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 039, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 040, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 041, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 042, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 043, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 044, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 045, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 046, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 047, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 048, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 049, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 050, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 051, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 052, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 053, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 054, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 055, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 056, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 057, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 058, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 059, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 060, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 061, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 062, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 063, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 064, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 065, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 066, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 067, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 068, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 069, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 070, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 071, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 072, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 073, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 074, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 075, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 076, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 077, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 078, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 079, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 080, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 081, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 082, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 083, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 084, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 085, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 086, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 087, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 088, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 089, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 090, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 091, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 092, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 093, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 094, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 095, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 096, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 097, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 098, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 099, E, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 100, E, 0, 0, 0, 0, 0, 0, 0
INVAR-32, Run: 001, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 002, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 003, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 004, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 005, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 006, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 007, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 008, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 009, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 010, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 011, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 012, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 013, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 014, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 015, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 016, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 017, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 018, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 019, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 020, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 021, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 022, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 023, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 024, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 025, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 026, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 027, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 028, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 029, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 030, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 031, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 032, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 033, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 034, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 035, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 036, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 037, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 038, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 039, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 040, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 041, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 042, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 043, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 044, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 045, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 046, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 047, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 048, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 049, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 050, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 051, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 052, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 053, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 054, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 055, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 056, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 057, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 058, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 059, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 060, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 061, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 062, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 063, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 064, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 065, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 066, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 067, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 068, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 069, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 070, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 071, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 072, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 073, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 074, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 075, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 076, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 077, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 078, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 079, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 080, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 081, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 082, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 083, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 084, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 085, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 086, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 087, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 088, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 089, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 090, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 091, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 092, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 093, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 094, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 095, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 096, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 097, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 098, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 099, E, 0, 0, 2, 0, 16, 0, 16
INVAR-32, Run: 100, E, 0, 0, 2, 0, 16, 0, 16
INVAR-33, Run: 001, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 002, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 003, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 004, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 005, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 006, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 007, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 008, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 009, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 010, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 011, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 012, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 013, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 014, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 015, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 016, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 017, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 018, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 019, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 020, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 021, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 022, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 023, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 024, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 025, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 026, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 027, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 028, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 029, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 030, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 031, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 032, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 033, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 034, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 035, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 036, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 037, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 038, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 039, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 040, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 041, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 042, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 043, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 044, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 045, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 046, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 047, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 048, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 049, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 050, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 051, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 052, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 053, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 054, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 055, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 056, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 057, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 058, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 059, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 060, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 061, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 062, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 063, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 064, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 065, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 066, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 067, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 068, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 069, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 070, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 071, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 072, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 073, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 074, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 075, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 076, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 077, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 078, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 079, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 080, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 081, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 082, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 083, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 084, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 085, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 086, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 087, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 088, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 089, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 090, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 091, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 092, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 093, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 094, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 095, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 096, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 097, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 098, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 099, E, 0, 0, 1, 0, 33, 0, 33
INVAR-33, Run: 100, E, 0, 0, 1, 0, 33, 0, 33
INVAR-34, Run: 001, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 002, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 003, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 004, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 005, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 006, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 007, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 008, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 009, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 010, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 011, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 012, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 013, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 014, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 015, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 016, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 017, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 018, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 019, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 020, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 021, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 022, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 023, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 024, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 025, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 026, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 027, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 028, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 029, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 030, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 031, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 032, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 033, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 034, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 035, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 036, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 037, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 038, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 039, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 040, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 041, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 042, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 043, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 044, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 045, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 046, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 047, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 048, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 049, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 050, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 051, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 052, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 053, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 054, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 055, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 056, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 057, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 058, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 059, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 060, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 061, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 062, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 063, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 064, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 065, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 066, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 067, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 068, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 069, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 070, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 071, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 072, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 073, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 074, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 075, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 076, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 077, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 078, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 079, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 080, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 081, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 082, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 083, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 084, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 085, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 086, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 087, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 088, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 089, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 090, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 091, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 092, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 093, E, 0, 0, 2, 0, 66, 0, 66
INVAR-34, Run: 094, E, 0, 0, 2, 0, 66, 0, 66
