Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9, NEW_REACTION
INVAR-3, Run: 026, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 51, 992, 47, 33, 13, 82, 164, 246, 133, 992, 70
INVAR-3, Run: 027, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 65, 1592, 48, 31, 16, 82, 164, 246, 147, 1592, 68
INVAR-3, Run: 028, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 76, 1067, 48, 26, 21, 82, 164, 246, 158, 1067, 68
INVAR-3, Run: 029, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 80, 1110, 49, 29, 19, 82, 164, 246, 162, 1110, 66
INVAR-3, Run: 030, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 56, 1139, 48, 26, 21, 82, 164, 246, 138, 1139, 68
INVAR-3, Run: 031, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 66, 1225, 46, 27, 18, 82, 164, 246, 148, 1225, 72
INVAR-3, Run: 032, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 64, 1062, 48, 30, 17, 82, 164, 246, 146, 1062, 68
INVAR-3, Run: 033, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 84, 1093, 48, 26, 21, 82, 164, 246, 166, 1093, 68
INVAR-3, Run: 034, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 65, 1368, 47, 31, 15, 82, 164, 246, 147, 1368, 70
INVAR-3, Run: 035, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 492, 0, 164, 67, 1437, 51, 34, 16, 82, 164, 246, 149, 1437, 62
INVAR-3, Run: 036, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 492, 0, 164, 74, 1271, 45, 32, 12, 82, 164, 246, 156, 1271, 74
INVAR-3, Run: 037, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 68, 565, 46, 21, 24, 82, 164, 246, 150, 565, 72
INVAR-3, Run: 038, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 61, 1691, 50, 27, 22, 82, 164, 246, 143, 1691, 64
INVAR-3, Run: 039, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 73, 1058, 48, 31, 16, 82, 164, 246, 155, 1058, 68
INVAR-3, Run: 040, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 77, 1250, 50, 28, 21, 82, 164, 246, 159, 1250, 64
INVAR-3, Run: 041, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 45, 1405, 48, 26, 21, 82, 164, 246, 127, 1405, 68
INVAR-3, Run: 042, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 492, 0, 164, 68, 2232, 51, 33, 17, 82, 164, 246, 150, 2232, 62
INVAR-3, Run: 043, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 56, 1680, 49, 28, 20, 82, 164, 246, 138, 1680, 66
INVAR-3, Run: 044, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 83, 908, 48, 29, 18, 82, 164, 246, 165, 908, 68
INVAR-3, Run: 045, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 59, 577, 48, 22, 25, 82, 164, 246, 141, 577, 68
INVAR-3, Run: 046, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 50, 817, 49, 21, 27, 82, 164, 246, 132, 817, 66
INVAR-3, Run: 047, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 75, 1091, 49, 27, 21, 82, 164, 246, 157, 1091, 66
INVAR-3, Run: 048, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 79, 1415, 49, 31, 17, 82, 164, 246, 161, 1415, 66
INVAR-3, Run: 049, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 70, 1936, 48, 27, 20, 82, 164, 246, 152, 1936, 68
INVAR-3, Run: 050, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 72, 964, 49, 32, 16, 82, 164, 246, 154, 964, 66
INVAR-3, Run: 051, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 79, 1483, 48, 27, 20, 82, 164, 246, 161, 1483, 68
INVAR-3, Run: 052, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 59, 1561, 50, 30, 19, 82, 164, 246, 141, 1561, 64
INVAR-3, Run: 053, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 58, 1494, 49, 34, 14, 82, 164, 246, 140, 1494, 66
INVAR-3, Run: 054, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 87, 812, 47, 30, 16, 82, 164, 246, 169, 812, 70
INVAR-3, Run: 055, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 59, 1160, 48, 22, 25, 82, 164, 246, 141, 1160, 68
INVAR-3, Run: 056, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 65, 952, 46, 27, 18, 82, 164, 246, 147, 952, 72
INVAR-3, Run: 057, F, 0, 0, 0, 0, 22, 22, 0, 0, 1, 492, 0, 164, 90, 1444, 52, 31, 20, 82, 164, 246, 172, 1444, 60
INVAR-3, Run: 058, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 65, 2116, 46, 22, 23, 82, 164, 246, 147, 2116, 72
INVAR-3, Run: 059, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 58, 1318, 49, 26, 22, 82, 164, 246, 140, 1318, 66
INVAR-3, Run: 060, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 67, 1091, 47, 29, 17, 82, 164, 246, 149, 1091, 70
INVAR-3, Run: 061, F, 0, 0, 0, 0, 26, 26, 0, 0, 1, 492, 0, 164, 53, 1298, 54, 40, 13, 82, 164, 246, 135, 1298, 56
INVAR-3, Run: 062, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 53, 1568, 47, 28, 18, 82, 164, 246, 135, 1568, 70
INVAR-3, Run: 063, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 72, 1593, 48, 27, 20, 82, 164, 246, 154, 1593, 68
INVAR-3, Run: 064, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 72, 1090, 50, 31, 18, 82, 164, 246, 154, 1090, 64
INVAR-3, Run: 065, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 65, 1236, 48, 31, 16, 82, 164, 246, 147, 1236, 68
INVAR-3, Run: 066, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 492, 0, 164, 75, 1899, 51, 33, 17, 82, 164, 246, 157, 1899, 62
INVAR-3, Run: 067, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 492, 0, 164, 74, 1212, 51, 28, 22, 82, 164, 246, 156, 1212, 62
INVAR-3, Run: 068, F, 0, 0, 0, 0, 24, 24, 0, 0, 1, 492, 0, 164, 72, 1618, 53, 33, 19, 82, 164, 246, 154, 1618, 58
INVAR-3, Run: 069, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 49, 1400, 46, 27, 18, 82, 164, 246, 131, 1400, 72
INVAR-3, Run: 070, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 73, 1077, 50, 27, 22, 82, 164, 246, 155, 1077, 64
INVAR-3, Run: 071, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 54, 1365, 50, 37, 12, 82, 164, 246, 136, 1365, 64
INVAR-3, Run: 072, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 50, 1190, 47, 32, 14, 82, 164, 246, 132, 1190, 70
INVAR-3, Run: 073, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 46, 1141, 50, 26, 23, 82, 164, 246, 128, 1141, 64
INVAR-3, Run: 074, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 52, 1778, 49, 29, 19, 82, 164, 246, 134, 1778, 66
INVAR-3, Run: 075, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 66, 959, 48, 23, 24, 82, 164, 246, 148, 959, 68
INVAR-3, Run: 076, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 71, 1503, 48, 25, 22, 82, 164, 246, 153, 1503, 68
INVAR-3, Run: 077, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 58, 1617, 47, 36, 10, 82, 164, 246, 140, 1617, 70
INVAR-3, Run: 078, F, 0, 0, 0, 0, 20, 20, 0, 0, 1, 492, 0, 164, 84, 1410, 51, 29, 21, 82, 164, 246, 166, 1410, 62
INVAR-3, Run: 079, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 76, 1174, 46, 22, 23, 82, 164, 246, 158, 1174, 72
INVAR-3, Run: 080, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 55, 1316, 48, 32, 15, 82, 164, 246, 137, 1316, 68
INVAR-3, Run: 081, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 492, 0, 164, 71, 1529, 45, 22, 22, 82, 164, 246, 153, 1529, 74
INVAR-3, Run: 082, F, 0, 0, 0, 0, 24, 24, 0, 0, 1, 492, 0, 164, 69, 911, 53, 35, 17, 82, 164, 246, 151, 911, 58
INVAR-3, Run: 083, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 73, 1620, 50, 31, 18, 82, 164, 246, 155, 1620, 64
INVAR-3, Run: 084, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 72, 1894, 48, 24, 23, 82, 164, 246, 154, 1894, 68
INVAR-3, Run: 085, F, 0, 0, 0, 0, 8, 8, 0, 0, 1, 492, 0, 164, 64, 1315, 45, 28, 16, 82, 164, 246, 146, 1315, 74
INVAR-3, Run: 086, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 67, 1430, 48, 23, 24, 82, 164, 246, 149, 1430, 68
INVAR-3, Run: 087, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 57, 1120, 46, 26, 19, 82, 164, 246, 139, 1120, 72
INVAR-3, Run: 088, F, 0, 0, 0, 0, 14, 14, 0, 0, 1, 492, 0, 164, 64, 1657, 48, 34, 13, 82, 164, 246, 146, 1657, 68
INVAR-3, Run: 089, F, 0, 0, 0, 0, 10, 10, 0, 0, 1, 492, 0, 164, 64, 1085, 46, 28, 17, 82, 164, 246, 146, 1085, 72
INVAR-3, Run: 090, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 66, 1296, 50, 37, 12, 82, 164, 246, 148, 1296, 64
INVAR-3, Run: 091, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 62, 1887, 50, 30, 19, 82, 164, 246, 144, 1887, 64
INVAR-3, Run: 092, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 49, 995, 49, 32, 16, 82, 164, 246, 131, 995, 66
INVAR-3, Run: 093, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 71, 1451, 50, 28, 21, 82, 164, 246, 153, 1451, 64
INVAR-3, Run: 094, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 60, 2508, 50, 33, 16, 82, 164, 246, 142, 2508, 64
INVAR-3, Run: 095, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 99, 1327, 47, 26, 20, 82, 164, 246, 181, 1327, 70
INVAR-3, Run: 096, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 46, 808, 47, 26, 20, 82, 164, 246, 128, 808, 70
INVAR-3, Run: 097, F, 0, 0, 0, 0, 16, 16, 0, 0, 1, 492, 0, 164, 58, 777, 49, 30, 18, 82, 164, 246, 140, 777, 66
INVAR-3, Run: 098, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 65, 699, 47, 29, 17, 82, 164, 246, 147, 699, 70
INVAR-3, Run: 099, F, 0, 0, 0, 0, 12, 12, 0, 0, 1, 492, 0, 164, 69, 1033, 47, 26, 20, 82, 164, 246, 151, 1033, 70
INVAR-3, Run: 100, F, 0, 0, 0, 0, 18, 18, 0, 0, 1, 492, 0, 164, 61, 1968, 50, 30, 19, 82, 164, 246, 143, 1968, 64
INVAR-4, Run: 001, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 8, 255, 14, 10, 3, 19, 39, 58, 27, 255, 11
INVAR-4, Run: 002, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 9, 194, 14, 12, 1, 19, 39, 58, 28, 194, 11
INVAR-4, Run: 003, F, 0, 1, 0, 1, 0, 118, 7, 118, 0, 0, 1, 39, 5, 116, 13, 7, 6, 19, 39, 58, 17, 234, 12
INVAR-4, Run: 004, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 15, 165, 12, 8, 3, 19, 39, 58, 34, 165, 15
INVAR-4, Run: 005, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 12, 153, 15, 11, 3, 19, 39, 58, 31, 153, 9
INVAR-4, Run: 006, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 8, 70, 13, 7, 5, 19, 39, 58, 27, 70, 13
INVAR-4, Run: 007, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 6, 199, 14, 9, 4, 19, 39, 58, 25, 199, 11
INVAR-4, Run: 008, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 15, 135, 13, 5, 7, 19, 39, 58, 34, 135, 13
INVAR-4, Run: 009, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 9, 140, 12, 6, 5, 19, 39, 58, 28, 140, 15
INVAR-4, Run: 010, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 12, 44, 13, 4, 8, 19, 39, 58, 31, 44, 13
INVAR-4, Run: 011, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 10, 77, 14, 11, 2, 19, 39, 58, 29, 77, 11
INVAR-4, Run: 012, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 13, 149, 14, 8, 5, 19, 39, 58, 32, 149, 11
INVAR-4, Run: 013, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 24, 169, 14, 8, 5, 19, 39, 58, 43, 169, 11
INVAR-4, Run: 014, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 19, 151, 14, 7, 6, 19, 39, 58, 38, 151, 11
INVAR-4, Run: 015, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 12, 249, 14, 8, 5, 19, 39, 58, 31, 249, 11
INVAR-4, Run: 016, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 13, 240, 13, 9, 3, 19, 39, 58, 32, 240, 13
INVAR-4, Run: 017, F, 0, 1, 0, 0, 2, 2, 0, 0, 1, 118, 1, 39, 7, 69, 11, 6, 4, 19, 39, 58, 26, 69, 17
INVAR-4, Run: 018, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 8, 88, 12, 8, 3, 19, 39, 58, 27, 88, 15
INVAR-4, Run: 019, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 18, 141, 12, 6, 5, 19, 39, 58, 37, 141, 15
INVAR-4, Run: 020, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 13, 167, 14, 10, 3, 19, 39, 58, 32, 167, 11
INVAR-4, Run: 021, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 17, 190, 13, 9, 3, 19, 39, 58, 36, 190, 13
INVAR-4, Run: 022, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 17, 180, 13, 7, 5, 19, 39, 58, 36, 180, 13
INVAR-4, Run: 023, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 10, 234, 14, 8, 5, 19, 39, 58, 29, 234, 11
INVAR-4, Run: 024, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 12, 243, 15, 12, 2, 19, 39, 58, 31, 243, 9
INVAR-4, Run: 025, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 11, 221, 13, 8, 4, 19, 39, 58, 30, 221, 13
INVAR-4, Run: 026, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 16, 135, 14, 8, 5, 19, 39, 58, 35, 135, 11
INVAR-4, Run: 027, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 10, 139, 12, 6, 5, 19, 39, 58, 29, 139, 15
INVAR-4, Run: 028, F, 0, 1, 0, 0, 2, 9, 6, 7, 0, 111, 1, 39, 19, 152, 14, 14, 0, 19, 39, 58, 32, 159, 11
INVAR-4, Run: 029, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 8, 137, 12, 6, 5, 19, 39, 58, 27, 137, 15
INVAR-4, Run: 030, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 17, 99, 14, 8, 5, 19, 39, 58, 36, 99, 11
INVAR-4, Run: 031, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 4, 172, 14, 8, 5, 19, 39, 58, 23, 172, 11
INVAR-4, Run: 032, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 15, 142, 14, 9, 4, 19, 39, 58, 34, 142, 11
INVAR-4, Run: 033, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 5, 77, 12, 5, 6, 19, 39, 58, 24, 77, 15
INVAR-4, Run: 034, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 14, 121, 13, 9, 3, 19, 39, 58, 33, 121, 13
INVAR-4, Run: 035, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 13, 174, 15, 10, 4, 19, 39, 58, 32, 174, 9
INVAR-4, Run: 036, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 13, 248, 15, 9, 5, 19, 39, 58, 32, 248, 9
INVAR-4, Run: 037, F, 0, 1, 0, 1, 0, 118, 3, 118, 0, 0, 1, 39, 14, 202, 11, 6, 5, 19, 39, 58, 30, 320, 16
INVAR-4, Run: 038, F, 0, 1, 0, 1, 0, 118, 9, 118, 0, 0, 1, 39, 23, 115, 14, 6, 8, 19, 39, 58, 33, 233, 10
INVAR-4, Run: 039, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 18, 151, 15, 7, 7, 19, 39, 58, 37, 151, 9
INVAR-4, Run: 040, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 8, 76, 12, 6, 5, 19, 39, 58, 27, 76, 15
INVAR-4, Run: 041, F, 0, 1, 0, 0, 1, 15, 7, 14, 0, 104, 1, 39, 12, 131, 14, 12, 2, 19, 39, 58, 24, 145, 11
INVAR-4, Run: 042, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 11, 107, 15, 8, 6, 19, 39, 58, 30, 107, 9
INVAR-4, Run: 043, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 7, 149, 14, 5, 8, 19, 39, 58, 26, 149, 11
INVAR-4, Run: 044, F, 0, 1, 0, 1, 0, 118, 9, 118, 0, 0, 1, 39, 5, 134, 14, 8, 6, 19, 39, 58, 15, 252, 10
INVAR-4, Run: 045, F, 0, 1, 0, 0, 5, 6, 1, 1, 0, 117, 1, 39, 13, 170, 13, 11, 2, 19, 39, 58, 31, 171, 13
INVAR-4, Run: 046, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 8, 68, 13, 9, 3, 19, 39, 58, 27, 68, 13
INVAR-4, Run: 047, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 20, 174, 14, 8, 5, 19, 39, 58, 39, 174, 11
INVAR-4, Run: 048, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 8, 152, 13, 9, 3, 19, 39, 58, 27, 152, 13
INVAR-4, Run: 049, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 11, 90, 12, 2, 9, 19, 39, 58, 30, 90, 15
INVAR-4, Run: 050, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 9, 164, 13, 10, 2, 19, 39, 58, 28, 164, 13
INVAR-4, Run: 051, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 7, 102, 12, 4, 7, 19, 39, 58, 26, 102, 15
INVAR-4, Run: 052, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 8, 279, 12, 3, 8, 19, 39, 58, 27, 279, 15
INVAR-4, Run: 053, F, 0, 1, 0, 1, 0, 118, 7, 118, 0, 0, 1, 39, 8, 182, 13, 10, 3, 19, 39, 58, 20, 300, 12
INVAR-4, Run: 054, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 17, 115, 14, 9, 4, 19, 39, 58, 36, 115, 11
INVAR-4, Run: 055, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 16, 92, 13, 7, 5, 19, 39, 58, 35, 92, 13
INVAR-4, Run: 056, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 118, 1, 39, 7, 168, 16, 13, 2, 19, 39, 58, 26, 168, 7
INVAR-4, Run: 057, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 19, 122, 15, 8, 6, 19, 39, 58, 38, 122, 9
INVAR-4, Run: 058, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 17, 118, 13, 6, 6, 19, 39, 58, 36, 118, 13
INVAR-4, Run: 059, F, 0, 1, 0, 0, 4, 7, 2, 3, 0, 115, 1, 39, 7, 209, 13, 8, 5, 19, 39, 58, 24, 212, 13
INVAR-4, Run: 060, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 9, 124, 13, 6, 6, 19, 39, 58, 28, 124, 13
INVAR-4, Run: 061, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 13, 108, 14, 7, 6, 19, 39, 58, 32, 108, 11
INVAR-4, Run: 062, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 8, 142, 14, 9, 4, 19, 39, 58, 27, 142, 11
INVAR-4, Run: 063, F, 0, 1, 0, 0, 2, 7, 4, 5, 0, 113, 1, 39, 18, 128, 13, 9, 4, 19, 39, 58, 33, 133, 13
INVAR-4, Run: 064, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 18, 239, 14, 10, 3, 19, 39, 58, 37, 239, 11
INVAR-4, Run: 065, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 7, 38, 12, 6, 5, 19, 39, 58, 26, 38, 15
INVAR-4, Run: 066, F, 0, 1, 0, 0, 2, 9, 4, 7, 0, 111, 1, 39, 15, 46, 13, 12, 1, 19, 39, 58, 30, 53, 13
INVAR-4, Run: 067, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 7, 77, 13, 9, 3, 19, 39, 58, 26, 77, 13
INVAR-4, Run: 068, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 9, 158, 14, 9, 4, 19, 39, 58, 28, 158, 11
INVAR-4, Run: 069, F, 0, 1, 0, 1, 0, 118, 3, 118, 0, 0, 1, 39, 6, 45, 11, 8, 3, 19, 39, 58, 22, 163, 16
INVAR-4, Run: 070, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 18, 167, 14, 9, 4, 19, 39, 58, 37, 167, 11
INVAR-4, Run: 071, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 6, 132, 13, 6, 6, 19, 39, 58, 25, 132, 13
INVAR-4, Run: 072, F, 0, 1, 0, 0, 10, 10, 0, 0, 1, 118, 1, 39, 15, 256, 15, 10, 4, 19, 39, 58, 34, 256, 9
INVAR-4, Run: 073, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 21, 135, 13, 6, 6, 19, 39, 58, 40, 135, 13
INVAR-4, Run: 074, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 12, 326, 13, 7, 5, 19, 39, 58, 31, 326, 13
INVAR-4, Run: 075, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 9, 138, 13, 4, 8, 19, 39, 58, 28, 138, 13
INVAR-4, Run: 076, F, 0, 1, 0, 0, 12, 12, 0, 0, 1, 118, 1, 39, 12, 99, 16, 12, 3, 19, 39, 58, 31, 99, 7
INVAR-4, Run: 077, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 16, 186, 13, 8, 4, 19, 39, 58, 35, 186, 13
INVAR-4, Run: 078, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 20, 93, 13, 5, 7, 19, 39, 58, 39, 93, 13
INVAR-4, Run: 079, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 10, 221, 14, 7, 6, 19, 39, 58, 29, 221, 11
INVAR-4, Run: 080, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 14, 104, 13, 8, 4, 19, 39, 58, 33, 104, 13
INVAR-4, Run: 081, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 11, 294, 13, 6, 6, 19, 39, 58, 30, 294, 13
INVAR-4, Run: 082, F, 0, 1, 0, 0, 8, 8, 0, 0, 1, 118, 1, 39, 16, 142, 14, 7, 6, 19, 39, 58, 35, 142, 11
INVAR-4, Run: 083, F, 0, 1, 0, 0, 6, 6, 0, 0, 1, 118, 1, 39, 17, 161, 13, 7, 5, 19, 39, 58, 36, 161, 13
INVAR-4, Run: 084, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 13, 139, 12, 3, 8, 19, 39, 58, 32, 139, 15
INVAR-4, Run: 085, F, 0, 1, 0, 0, 1, 5, 5, 4, 0, 114, 1, 39, 12, 174, 13, 5, 8, 19, 39, 58, 26, 178, 13
INVAR-4, Run: 086, F, 0, 1, 0, 0, 4, 4, 0, 0, 1, 118, 1, 39, 16, 70, 12, 8, 3, 19, 39, 58, 35, 70, 15
INVAR-4, Run: 087, F, 0, 1, 0, 1, 0, 118, 9, 118, 0, 0, 1, 39, 6, 209, 14, 11, 3, 19, 39, 58, 16, 327, 10
INVAR-4, Run: 088, F, 0, 1, 0, 1, 0, 118, 3, 118, 0, 0, 1, 39, 11, 136, 11, 8, 3, 19, 39, 58, 27, 254, 16
