Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 1, 0, 0, 0, 0, 16, 5, 4, 0, 9, 0, 0, 15, 9, 20, 10, 1, 1, 16, 2, 0, 23, 2, 26, 3, 1, 1, 1, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 10, 0, 11, 1, 1, 17, 1, 0, 33, 0, 10, 35, 11, 1, 1, 1, 1, 1, 5, 0, 3, 0, 22, 1, 0, 0, 0, 0, 0, 0, 0, 2, 5, 3, 7, 4, 1, 4, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 0, 1, 0, 0, 0, 0, 18, 8, 1, 0, 9, 0, 0, 4, 1, 6, 2, 0, 1, 18, 0, 0, 4, 1, 5, 2, 1, 1, 0, 9, 0, 0, 5, 2, 6, 3, 1, 0, 0, 3, 0, 7, 1, 8, 2, 1, 17, 0, 1, 41, 0, 13, 43, 15, 1, 1, 1, 1, 1, 5, 0, 4, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 2, 1, 4, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 8, 4, 10, 5, 0, 1, 18, 0, 0, 9, 1, 10, 2, 1, 1, 1, 9, 0, 0, 18, 4, 19, 5, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 16, 1, 1, 12, 1, 1, 15, 3, 1, 1, 1, 1, 1, 3, 0, 2, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 3, 16, 1, 18, 2, 1, 6, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 014, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 1, 0, 3, 1, 1, 1, 18, 0, 0, 48, 12, 49, 13, 1, 1, 0, 9, 0, 0, 21, 4, 21, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 17, 1, 0, 4, 2, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 15, 1, 16, 2, 1, 1, 16, 1, 1, 9, 2, 12, 4, 1, 1, 0, 8, 1, 0, 18, 2, 20, 3, 1, 0, 0, 1, 0, 8, 2, 9, 3, 1, 15, 3, 0, 19, 0, 4, 23, 5, 1, 1, 1, 1, 1, 4, 0, 3, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 5, 22, 6, 1, 5, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 3, 0, 1, 0, 0, 0, 0, 18, 9, 0, 0, 9, 0, 0, 5, 1, 6, 2, 0, 1, 18, 0, 0, 0, 0, 1, 1, 1, 1, 0, 9, 0, 0, 18, 6, 19, 7, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 16, 2, 0, 48, 2, 10, 51, 11, 1, 1, 1, 1, 1, 2, 0, 3, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 5, 2, 1, 7, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 6, 0, 1, 0, 0, 0, 0, 16, 6, 3, 0, 7, 1, 1, 1, 1, 7, 3, 1, 1, 15, 3, 0, 8, 0, 12, 1, 1, 1, 1, 9, 0, 0, 1, 0, 2, 1, 1, 0, 0, 3, 0, 4, 0, 5, 1, 1, 17, 1, 0, 7, 0, 1, 9, 2, 1, 1, 1, 1, 1, 3, 0, 6, 0, 27, 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 8, 1, 1, 6, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 018, P, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 2, 0, 0, 1, 0, 0, 0, 17, 8, 0, 0, 6, 1, 0, 0, 0, 2, 1, 1, 1, 17, 0, 1, 14, 2, 16, 4, 1, 1, 0, 9, 0, 0, 7, 3, 8, 4, 1, 0, 0, 0, 0, 6, 0, 7, 1, 1, 15, 2, 0, 1, 0, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 25, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 27, 0, 0, 4, 0, 0, 41, 10, 42, 1, 10, 0
INVAR-1, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 1, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 22, 4, 25, 5, 0, 1, 17, 1, 0, 11, 4, 13, 5, 1, 1, 1, 8, 1, 0, 25, 7, 27, 8, 1, 0, 0, 3, 0, 2, 1, 3, 2, 1, 17, 1, 0, 11, 1, 5, 13, 6, 1, 1, 1, 1, 1, 6, 0, 5, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 1, 2, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 020, P, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 1, 0, 0, 52, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 6, 2, 0, 1, 0, 4, 1, 2, 1, 15, 2, 0, 32, 9, 35, 10, 1, 1, 0, 8, 0, 0, 13, 2, 14, 3, 1, 1, 0, 4, 0, 21, 5, 22, 5, 0, 14, 3, 0, 18, 0, 4, 22, 5, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 021, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 4, 0, 0, 0, 0, 0, 1, 15, 9, 0, 0, 8, 0, 0, 1, 0, 2, 1, 2, 1, 15, 3, 0, 8, 1, 12, 2, 1, 1, 1, 9, 0, 0, 4, 0, 5, 1, 1, 0, 0, 0, 0, 4, 1, 5, 2, 1, 17, 1, 0, 26, 1, 3, 28, 4, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 23, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 31, 1, 0, 6, 0, 0, 23, 4, 25, 1, 5, 1
INVAR-1, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 0, 1, 0, 0, 0, 0, 17, 6, 2, 1, 8, 1, 0, 13, 4, 18, 6, 1, 1, 16, 2, 0, 19, 9, 22, 10, 1, 1, 0, 9, 0, 0, 3, 1, 4, 2, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 17, 1, 0, 9, 0, 7, 11, 8, 1, 1, 1, 1, 1, 4, 0, 4, 0, 30, 1, 0, 0, 0, 0, 0, 0, 0, 1, 23, 5, 25, 6, 1, 5, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 023, P, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 1, 0, 0, 0, 0, 15, 9, 0, 0, 8, 1, 0, 6, 0, 8, 1, 2, 1, 14, 1, 0, 0, 0, 2, 1, 1, 1, 1, 7, 0, 0, 9, 2, 10, 3, 1, 1, 0, 2, 0, 7, 1, 8, 2, 1, 13, 2, 0, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 4, 0, 6, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 4, 30, 5, 1, 3, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 024, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 18, 7, 2, 0, 8, 1, 0, 2, 1, 6, 2, 0, 1, 18, 0, 0, 3, 0, 4, 1, 1, 1, 0, 8, 1, 0, 0, 0, 2, 1, 1, 0, 0, 4, 0, 20, 5, 21, 6, 1, 17, 1, 0, 48, 0, 10, 49, 10, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 0, 1, 0, 0, 0, 0, 17, 8, 1, 0, 6, 3, 0, 15, 4, 20, 5, 1, 1, 17, 1, 0, 14, 2, 16, 3, 1, 1, 0, 9, 0, 0, 5, 2, 6, 3, 1, 0, 0, 2, 0, 12, 3, 13, 4, 1, 14, 4, 0, 26, 0, 6, 31, 7, 1, 1, 1, 1, 1, 7, 0, 4, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 1, 23, 3, 25, 4, 1, 2, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 026, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 1, 2, 4, 3, 0, 1, 16, 2, 0, 25, 8, 28, 9, 1, 1, 2, 9, 0, 0, 24, 4, 25, 5, 1, 0, 0, 3, 0, 13, 3, 13, 3, 0, 15, 3, 0, 4, 0, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 027, P, 0, 2, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 14, 7, 1, 0, 7, 1, 0, 21, 5, 24, 6, 2, 1, 16, 0, 0, 43, 12, 44, 13, 1, 1, 0, 8, 0, 0, 23, 4, 23, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 16, 0, 0, 5, 0, 1, 6, 2, 1, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 7, 2, 0, 2, 1, 5, 2, 1, 1, 16, 2, 0, 33, 13, 36, 14, 1, 1, 0, 7, 2, 0, 0, 1, 3, 2, 1, 0, 0, 1, 0, 6, 0, 7, 1, 1, 16, 2, 0, 34, 1, 6, 37, 6, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
