Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-3, Run: 046, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 553, 6937, 82, 58, 23, 82, 164, 635, 6937
INVAR-3, Run: 047, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 590, 8129, 82, 57, 24, 82, 164, 672, 8129
INVAR-3, Run: 048, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 541, 6637, 82, 52, 29, 82, 164, 623, 6637
INVAR-3, Run: 049, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 728, 7710, 82, 49, 32, 82, 164, 810, 7710
INVAR-3, Run: 050, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 510, 6263, 82, 48, 33, 82, 164, 592, 6263
INVAR-3, Run: 051, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 727, 9118, 82, 57, 24, 82, 164, 809, 9118
INVAR-3, Run: 052, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 598, 5907, 82, 46, 35, 82, 164, 680, 5907
INVAR-3, Run: 053, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 758, 11231, 82, 44, 37, 82, 164, 840, 11231
INVAR-3, Run: 054, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 776, 10179, 82, 43, 38, 82, 164, 858, 10179
INVAR-3, Run: 055, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 474, 6385, 82, 56, 25, 82, 164, 556, 6385
INVAR-3, Run: 056, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 675, 7925, 82, 50, 31, 82, 164, 757, 7925
INVAR-3, Run: 057, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 616, 7374, 82, 59, 22, 82, 164, 698, 7374
INVAR-3, Run: 058, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 693, 6675, 82, 48, 33, 82, 164, 775, 6675
INVAR-3, Run: 059, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 566, 6714, 82, 52, 29, 82, 164, 648, 6714
INVAR-3, Run: 060, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 698, 6474, 82, 47, 34, 82, 164, 780, 6474
INVAR-3, Run: 061, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 408, 6220, 82, 56, 25, 82, 164, 490, 6220
INVAR-3, Run: 062, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 582, 8171, 82, 44, 37, 82, 164, 664, 8171
INVAR-3, Run: 063, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 887, 9499, 82, 53, 28, 82, 164, 969, 9499
INVAR-3, Run: 064, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 648, 9592, 82, 59, 22, 82, 164, 730, 9592
INVAR-3, Run: 065, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 573, 8727, 82, 53, 28, 82, 164, 655, 8727
INVAR-3, Run: 066, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 863, 9421, 82, 53, 28, 82, 164, 945, 9421
INVAR-3, Run: 067, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 852, 10079, 82, 47, 34, 82, 164, 934, 10079
INVAR-3, Run: 068, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 707, 6351, 82, 58, 23, 82, 164, 789, 6351
INVAR-3, Run: 069, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 605, 7631, 82, 50, 31, 82, 164, 687, 7631
INVAR-3, Run: 070, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 582, 7043, 82, 47, 34, 82, 164, 664, 7043
INVAR-3, Run: 071, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 613, 6850, 82, 55, 26, 82, 164, 695, 6850
INVAR-3, Run: 072, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 592, 6657, 82, 53, 28, 82, 164, 674, 6657
INVAR-3, Run: 073, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 572, 8169, 82, 48, 33, 82, 164, 654, 8169
INVAR-3, Run: 074, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 718, 9702, 82, 46, 35, 82, 164, 800, 9702
INVAR-3, Run: 075, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 516, 7471, 82, 58, 23, 82, 164, 598, 7471
INVAR-3, Run: 076, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 635, 8265, 82, 56, 25, 82, 164, 717, 8265
INVAR-3, Run: 077, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 524, 7523, 82, 52, 29, 82, 164, 606, 7523
INVAR-3, Run: 078, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 574, 6808, 82, 51, 30, 82, 164, 656, 6808
INVAR-3, Run: 079, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 797, 9329, 82, 54, 27, 82, 164, 879, 9329
INVAR-3, Run: 080, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 1007, 8707, 82, 45, 36, 82, 164, 1089, 8707
INVAR-3, Run: 081, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 704, 7459, 82, 48, 33, 82, 164, 786, 7459
INVAR-3, Run: 082, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 623, 7023, 82, 53, 28, 82, 164, 705, 7023
INVAR-3, Run: 083, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 617, 9458, 82, 47, 34, 82, 164, 699, 9458
INVAR-3, Run: 084, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 625, 7034, 82, 56, 25, 82, 164, 707, 7034
INVAR-3, Run: 085, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 496, 7034, 82, 48, 33, 82, 164, 578, 7034
INVAR-3, Run: 086, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 552, 8091, 82, 47, 34, 82, 164, 634, 8091
INVAR-3, Run: 087, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 545, 7057, 82, 51, 30, 82, 164, 627, 7057
INVAR-3, Run: 088, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 577, 6875, 82, 52, 29, 82, 164, 659, 6875
INVAR-3, Run: 089, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 479, 7219, 82, 65, 16, 82, 164, 561, 7219
INVAR-3, Run: 090, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 581, 6471, 82, 51, 30, 82, 164, 663, 6471
INVAR-3, Run: 091, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 564, 8027, 82, 51, 30, 82, 164, 646, 8027
INVAR-3, Run: 092, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 576, 6156, 82, 44, 37, 82, 164, 658, 6156
INVAR-3, Run: 093, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 584, 6069, 82, 57, 24, 82, 164, 666, 6069
INVAR-3, Run: 094, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 713, 8080, 82, 42, 39, 82, 164, 795, 8080
INVAR-3, Run: 095, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 859, 9628, 82, 47, 34, 82, 164, 941, 9628
INVAR-3, Run: 096, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 632, 8959, 82, 49, 32, 82, 164, 714, 8959
INVAR-3, Run: 097, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 634, 7374, 82, 56, 25, 82, 164, 716, 7374
INVAR-3, Run: 098, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 548, 5102, 82, 54, 27, 82, 164, 630, 5102
INVAR-3, Run: 099, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 570, 8636, 82, 55, 26, 82, 164, 652, 8636
INVAR-3, Run: 100, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 984, 492, 164, 548, 7373, 82, 54, 27, 82, 164, 630, 7373
INVAR-4, Run: 001, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 92, 1081, 19, 15, 4, 19, 39, 92, 1315
INVAR-4, Run: 002, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 79, 807, 19, 11, 8, 19, 39, 79, 1041
INVAR-4, Run: 003, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 58, 644, 19, 15, 4, 19, 39, 58, 878
INVAR-4, Run: 004, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 52, 436, 19, 13, 6, 19, 39, 52, 670
INVAR-4, Run: 005, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 62, 735, 19, 16, 3, 19, 39, 62, 969
INVAR-4, Run: 006, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 88, 824, 19, 10, 9, 19, 39, 88, 1058
INVAR-4, Run: 007, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 67, 733, 19, 8, 11, 19, 39, 67, 967
INVAR-4, Run: 008, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 60, 496, 19, 12, 7, 19, 39, 60, 730
INVAR-4, Run: 009, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 59, 559, 19, 13, 6, 19, 39, 59, 793
INVAR-4, Run: 010, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 73, 829, 19, 16, 3, 19, 39, 73, 1063
INVAR-4, Run: 011, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 58, 638, 19, 15, 4, 19, 39, 58, 872
INVAR-4, Run: 012, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 120, 1445, 19, 10, 9, 19, 39, 120, 1679
INVAR-4, Run: 013, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 93, 1321, 19, 14, 5, 19, 39, 93, 1555
INVAR-4, Run: 014, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 73, 882, 19, 15, 4, 19, 39, 73, 1116
INVAR-4, Run: 015, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 100, 1237, 19, 16, 3, 19, 39, 100, 1471
INVAR-4, Run: 016, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 99, 1063, 19, 14, 5, 19, 39, 99, 1297
INVAR-4, Run: 017, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 95, 675, 19, 10, 9, 19, 39, 95, 909
INVAR-4, Run: 018, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 62, 525, 19, 9, 10, 19, 39, 62, 759
INVAR-4, Run: 019, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 64, 476, 19, 11, 8, 19, 39, 64, 710
INVAR-4, Run: 020, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 77, 756, 19, 13, 6, 19, 39, 77, 990
INVAR-4, Run: 021, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 113, 892, 19, 10, 9, 19, 39, 113, 1126
INVAR-4, Run: 022, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 78, 799, 19, 14, 5, 19, 39, 78, 1033
INVAR-4, Run: 023, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 73, 463, 19, 12, 7, 19, 39, 73, 697
INVAR-4, Run: 024, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 84, 533, 19, 13, 6, 19, 39, 84, 767
INVAR-4, Run: 025, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 61, 557, 19, 13, 6, 19, 39, 61, 791
INVAR-4, Run: 026, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 137, 1857, 19, 12, 7, 19, 39, 137, 2091
INVAR-4, Run: 027, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 74, 638, 19, 9, 10, 19, 39, 74, 872
INVAR-4, Run: 028, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 73, 730, 19, 14, 5, 19, 39, 73, 964
INVAR-4, Run: 029, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 83, 758, 19, 8, 11, 19, 39, 83, 992
INVAR-4, Run: 030, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 115, 1047, 19, 14, 5, 19, 39, 115, 1281
INVAR-4, Run: 031, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 101, 788, 19, 13, 6, 19, 39, 101, 1022
INVAR-4, Run: 032, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 46, 595, 19, 14, 5, 19, 39, 46, 829
INVAR-4, Run: 033, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 76, 531, 19, 12, 7, 19, 39, 76, 765
INVAR-4, Run: 034, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 123, 1144, 19, 14, 5, 19, 39, 123, 1378
INVAR-4, Run: 035, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 120, 1256, 19, 12, 7, 19, 39, 120, 1490
INVAR-4, Run: 036, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 100, 883, 19, 10, 9, 19, 39, 100, 1117
INVAR-4, Run: 037, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 149, 1705, 19, 12, 7, 19, 39, 149, 1939
INVAR-4, Run: 038, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 78, 1148, 19, 16, 3, 19, 39, 78, 1382
INVAR-4, Run: 039, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 66, 533, 19, 12, 7, 19, 39, 66, 767
INVAR-4, Run: 040, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 87, 617, 19, 12, 7, 19, 39, 87, 851
INVAR-4, Run: 041, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 75, 837, 19, 13, 6, 19, 39, 75, 1071
INVAR-4, Run: 042, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 51, 807, 19, 16, 3, 19, 39, 51, 1041
INVAR-4, Run: 043, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 81, 709, 19, 12, 7, 19, 39, 81, 943
INVAR-4, Run: 044, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 90, 1341, 19, 11, 8, 19, 39, 90, 1575
INVAR-4, Run: 045, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 49, 513, 19, 14, 5, 19, 39, 49, 747
INVAR-4, Run: 046, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 127, 1330, 19, 14, 5, 19, 39, 127, 1564
INVAR-4, Run: 047, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 68, 1029, 19, 13, 6, 19, 39, 68, 1263
INVAR-4, Run: 048, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 86, 928, 19, 11, 8, 19, 39, 86, 1162
INVAR-4, Run: 049, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 109, 1184, 19, 16, 3, 19, 39, 109, 1418
INVAR-4, Run: 050, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 65, 870, 19, 15, 4, 19, 39, 65, 1104
INVAR-4, Run: 051, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 102, 1166, 19, 12, 7, 19, 39, 102, 1400
INVAR-4, Run: 052, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 92, 852, 19, 10, 9, 19, 39, 92, 1086
INVAR-4, Run: 053, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 87, 671, 19, 13, 6, 19, 39, 87, 905
INVAR-4, Run: 054, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 76, 698, 19, 13, 6, 19, 39, 76, 932
INVAR-4, Run: 055, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 80, 966, 19, 11, 8, 19, 39, 80, 1200
INVAR-4, Run: 056, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 90, 667, 19, 14, 5, 19, 39, 90, 901
INVAR-4, Run: 057, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 78, 829, 19, 13, 6, 19, 39, 78, 1063
INVAR-4, Run: 058, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 110, 1462, 19, 15, 4, 19, 39, 110, 1696
INVAR-4, Run: 059, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 68, 494, 19, 13, 6, 19, 39, 68, 728
INVAR-4, Run: 060, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 50, 812, 19, 14, 5, 19, 39, 50, 1046
INVAR-4, Run: 061, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 93, 753, 19, 12, 7, 19, 39, 93, 987
INVAR-4, Run: 062, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 51, 417, 19, 13, 6, 19, 39, 51, 651
INVAR-4, Run: 063, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 96, 1303, 19, 14, 5, 19, 39, 96, 1537
INVAR-4, Run: 064, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 74, 993, 19, 12, 7, 19, 39, 74, 1227
INVAR-4, Run: 065, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 89, 975, 19, 11, 8, 19, 39, 89, 1209
INVAR-4, Run: 066, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 64, 469, 19, 13, 6, 19, 39, 64, 703
INVAR-4, Run: 067, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 123, 1386, 19, 14, 5, 19, 39, 123, 1620
INVAR-4, Run: 068, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 39, 647, 19, 13, 6, 19, 39, 39, 881
INVAR-4, Run: 069, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 75, 727, 19, 12, 7, 19, 39, 75, 961
INVAR-4, Run: 070, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 112, 1385, 19, 11, 8, 19, 39, 112, 1619
INVAR-4, Run: 071, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 85, 1227, 19, 12, 7, 19, 39, 85, 1461
INVAR-4, Run: 072, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 101, 726, 19, 14, 5, 19, 39, 101, 960
INVAR-4, Run: 073, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 126, 1181, 19, 11, 8, 19, 39, 126, 1415
INVAR-4, Run: 074, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 82, 560, 19, 13, 6, 19, 39, 82, 794
INVAR-4, Run: 075, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 44, 483, 19, 13, 6, 19, 39, 44, 717
INVAR-4, Run: 076, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 75, 1034, 19, 15, 4, 19, 39, 75, 1268
INVAR-4, Run: 077, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 96, 1095, 19, 12, 7, 19, 39, 96, 1329
INVAR-4, Run: 078, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 50, 528, 19, 12, 7, 19, 39, 50, 762
INVAR-4, Run: 079, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 77, 663, 19, 13, 6, 19, 39, 77, 897
INVAR-4, Run: 080, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 68, 585, 19, 10, 9, 19, 39, 68, 819
INVAR-4, Run: 081, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 95, 938, 19, 15, 4, 19, 39, 95, 1172
INVAR-4, Run: 082, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 130, 1637, 19, 13, 6, 19, 39, 130, 1871
INVAR-4, Run: 083, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 90, 956, 19, 12, 7, 19, 39, 90, 1190
INVAR-4, Run: 084, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 75, 973, 19, 16, 3, 19, 39, 75, 1207
INVAR-4, Run: 085, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 75, 1170, 19, 11, 8, 19, 39, 75, 1404
INVAR-4, Run: 086, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 72, 992, 19, 12, 7, 19, 39, 72, 1226
INVAR-4, Run: 087, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 80, 1012, 19, 13, 6, 19, 39, 80, 1246
INVAR-4, Run: 088, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 37, 354, 19, 16, 3, 19, 39, 37, 588
INVAR-4, Run: 089, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 58, 492, 19, 12, 7, 19, 39, 58, 726
INVAR-4, Run: 090, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 69, 473, 19, 8, 11, 19, 39, 69, 707
INVAR-4, Run: 091, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 55, 689, 19, 10, 9, 19, 39, 55, 923
INVAR-4, Run: 092, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 67, 556, 19, 11, 8, 19, 39, 67, 790
INVAR-4, Run: 093, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 72, 637, 19, 15, 4, 19, 39, 72, 871
INVAR-4, Run: 094, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 93, 924, 19, 15, 4, 19, 39, 93, 1158
INVAR-4, Run: 095, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 98, 697, 19, 11, 8, 19, 39, 98, 931
INVAR-4, Run: 096, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 102, 1050, 19, 10, 9, 19, 39, 102, 1284
INVAR-4, Run: 097, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 44, 397, 19, 16, 3, 19, 39, 44, 631
INVAR-4, Run: 098, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 128, 1889, 19, 12, 7, 19, 39, 128, 2123
INVAR-4, Run: 099, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 45, 434, 19, 14, 5, 19, 39, 45, 668
INVAR-4, Run: 100, P, 0, 1, 0, 1, 0, 234, 19, 234, 0, 0, 117, 39, 88, 809, 19, 11, 8, 19, 39, 88, 1043
INVAR-5, Run: 001, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 139, 1907, 26, 17, 9, 26, 53, 139, 2225
INVAR-5, Run: 002, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 121, 1329, 26, 17, 9, 26, 53, 121, 1647
INVAR-5, Run: 003, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 133, 878, 26, 15, 11, 26, 53, 133, 1196
INVAR-5, Run: 004, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 141, 1111, 26, 15, 11, 26, 53, 141, 1429
INVAR-5, Run: 005, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 93, 1389, 26, 18, 8, 26, 53, 93, 1707
INVAR-5, Run: 006, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 126, 1456, 26, 16, 10, 26, 53, 126, 1774
INVAR-5, Run: 007, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 81, 656, 26, 17, 9, 26, 53, 81, 974
INVAR-5, Run: 008, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 151, 1349, 26, 16, 10, 26, 53, 151, 1667
INVAR-5, Run: 009, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 119, 1264, 26, 14, 12, 26, 53, 119, 1582
INVAR-5, Run: 010, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 130, 1111, 26, 19, 7, 26, 53, 130, 1429
INVAR-5, Run: 011, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 97, 1038, 26, 21, 5, 26, 53, 97, 1356
INVAR-5, Run: 012, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 153, 1015, 26, 14, 12, 26, 53, 153, 1333
INVAR-5, Run: 013, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 102, 1175, 26, 13, 13, 26, 53, 102, 1493
INVAR-5, Run: 014, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 107, 1199, 26, 20, 6, 26, 53, 107, 1517
INVAR-5, Run: 015, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 191, 1386, 26, 9, 17, 26, 53, 191, 1704
INVAR-5, Run: 016, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 120, 1459, 26, 20, 6, 26, 53, 120, 1777
INVAR-5, Run: 017, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 119, 1477, 26, 20, 6, 26, 53, 119, 1795
INVAR-5, Run: 018, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 154, 1685, 26, 21, 5, 26, 53, 154, 2003
INVAR-5, Run: 019, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 162, 1840, 26, 16, 10, 26, 53, 162, 2158
INVAR-5, Run: 020, P, 0, 1, 0, 1, 0, 318, 26, 318, 0, 0, 159, 53, 122, 1050, 26, 11, 15, 26, 53, 122, 1368
