Input Number, Run_Number, Result@ 100, X2, Y
In10, Run: 088, E, 50, 0
In10, Run: 089, E, 50, 0
In10, Run: 090, E, 50, 0
In10, Run: 091, E, 50, 0
In10, Run: 092, E, 50, 0
In10, Run: 093, E, 50, 0
In10, Run: 094, E, 50, 0
In10, Run: 095, E, 50, 0
In10, Run: 096, E, 50, 0
In10, Run: 097, E, 50, 0
In10, Run: 098, E, 50, 0
In10, Run: 099, E, 50, 0
In10, Run: 100, E, 50, 0
In11, Run: 001, E, 100, 0
In11, Run: 002, E, 100, 0
In11, Run: 003, E, 100, 0
In11, Run: 004, E, 100, 0
In11, Run: 005, E, 100, 0
In11, Run: 006, E, 100, 0
In11, Run: 007, E, 100, 0
In11, Run: 008, E, 100, 0
In11, Run: 009, E, 100, 0
In11, Run: 010, E, 100, 0
In11, Run: 011, E, 100, 0
In11, Run: 012, E, 100, 0
In11, Run: 013, E, 100, 0
In11, Run: 014, E, 100, 0
In11, Run: 015, E, 100, 0
In11, Run: 016, E, 100, 0
In11, Run: 017, E, 100, 0
In11, Run: 018, E, 100, 0
In11, Run: 019, E, 100, 0
In11, Run: 020, E, 100, 0
In11, Run: 021, E, 100, 0
In11, Run: 022, E, 100, 0
In11, Run: 023, E, 100, 0
In11, Run: 024, E, 100, 0
In11, Run: 025, E, 100, 0
In11, Run: 026, E, 100, 0
In11, Run: 027, E, 100, 0
In11, Run: 028, E, 100, 0
In11, Run: 029, E, 100, 0
In11, Run: 030, E, 100, 0
In11, Run: 031, E, 100, 0
In11, Run: 032, E, 100, 0
In11, Run: 033, E, 100, 0
In11, Run: 034, E, 100, 0
In11, Run: 035, E, 100, 0
In11, Run: 036, E, 100, 0
In11, Run: 037, E, 100, 0
In11, Run: 038, E, 100, 0
In11, Run: 039, E, 100, 0
In11, Run: 040, E, 100, 0
In11, Run: 041, E, 100, 0
In11, Run: 042, E, 100, 0
In11, Run: 043, E, 100, 0
In11, Run: 044, E, 100, 0
In11, Run: 045, E, 100, 0
In11, Run: 046, E, 100, 0
In11, Run: 047, E, 100, 0
In11, Run: 048, E, 100, 0
In11, Run: 049, E, 100, 0
In11, Run: 050, E, 100, 0
In11, Run: 051, E, 100, 0
In11, Run: 052, E, 100, 0
In11, Run: 053, E, 100, 0
In11, Run: 054, E, 100, 0
In11, Run: 055, E, 100, 0
In11, Run: 056, E, 100, 0
In11, Run: 057, E, 100, 0
In11, Run: 058, E, 100, 0
In11, Run: 059, E, 100, 0
In11, Run: 060, E, 100, 0
In11, Run: 061, E, 100, 0
In11, Run: 062, E, 100, 0
In11, Run: 063, E, 100, 0
In11, Run: 064, E, 100, 0
In11, Run: 065, E, 100, 0
In11, Run: 066, E, 100, 0
In11, Run: 067, E, 100, 0
In11, Run: 068, E, 100, 0
In11, Run: 069, E, 100, 0
In11, Run: 070, E, 100, 0
In11, Run: 071, E, 100, 0
In11, Run: 072, E, 100, 0
In11, Run: 073, E, 100, 0
In11, Run: 074, E, 100, 0
In11, Run: 075, E, 100, 0
In11, Run: 076, E, 100, 0
In11, Run: 077, E, 100, 0
In11, Run: 078, E, 100, 0
In11, Run: 079, E, 100, 0
In11, Run: 080, E, 100, 0
In11, Run: 081, E, 100, 0
In11, Run: 082, E, 100, 0
In11, Run: 083, E, 100, 0
In11, Run: 084, E, 100, 0
In11, Run: 085, E, 100, 0
In11, Run: 086, E, 100, 0
In11, Run: 087, E, 100, 0
In11, Run: 088, E, 100, 0
In11, Run: 089, E, 100, 0
In11, Run: 090, E, 100, 0
In11, Run: 091, E, 100, 0
In11, Run: 092, E, 100, 0
In11, Run: 093, E, 100, 0
In11, Run: 094, E, 100, 0
In11, Run: 095, E, 100, 0
In11, Run: 096, E, 100, 0
In11, Run: 097, E, 100, 0
In11, Run: 098, E, 100, 0
In11, Run: 099, E, 100, 0
In11, Run: 100, E, 100, 0
In12, Run: 001, E, 200, 0
In12, Run: 002, E, 200, 0
In12, Run: 003, E, 200, 0
In12, Run: 004, E, 200, 0
In12, Run: 005, E, 200, 0
In12, Run: 006, E, 200, 0
In12, Run: 007, E, 200, 0
In12, Run: 008, E, 200, 0
In12, Run: 009, E, 200, 0
In12, Run: 010, E, 200, 0
In12, Run: 011, E, 200, 0
In12, Run: 012, E, 200, 0
In12, Run: 013, E, 200, 0
In12, Run: 014, E, 200, 0
In12, Run: 015, E, 200, 0
In12, Run: 016, E, 200, 0
In12, Run: 017, E, 200, 0
In12, Run: 018, E, 200, 0
In12, Run: 019, E, 200, 0
In12, Run: 020, E, 200, 0
In12, Run: 021, E, 200, 0
In12, Run: 022, E, 200, 0
In12, Run: 023, E, 200, 0
In12, Run: 024, E, 200, 0
In12, Run: 025, E, 200, 0
In12, Run: 026, E, 200, 0
In12, Run: 027, E, 200, 0
In12, Run: 028, E, 200, 0
In12, Run: 029, E, 200, 0
In12, Run: 030, E, 200, 0
In12, Run: 031, E, 200, 0
In12, Run: 032, E, 200, 0
In12, Run: 033, E, 200, 0
In12, Run: 034, E, 200, 0
In12, Run: 035, E, 200, 0
In12, Run: 036, E, 200, 0
In12, Run: 037, E, 200, 0
In12, Run: 038, E, 200, 0
In12, Run: 039, E, 200, 0
In12, Run: 040, E, 200, 0
In12, Run: 041, E, 200, 0
In12, Run: 042, E, 200, 0
In12, Run: 043, E, 200, 0
In12, Run: 044, E, 200, 0
In12, Run: 045, E, 200, 0
In12, Run: 046, E, 200, 0
In12, Run: 047, E, 200, 0
In12, Run: 048, E, 200, 0
In12, Run: 049, E, 200, 0
In12, Run: 050, E, 200, 0
In12, Run: 051, E, 200, 0
In12, Run: 052, E, 200, 0
In12, Run: 053, E, 200, 0
In12, Run: 054, E, 200, 0
In12, Run: 055, E, 200, 0
In12, Run: 056, E, 200, 0
In12, Run: 057, E, 200, 0
In12, Run: 058, E, 200, 0
In12, Run: 059, E, 200, 0
In12, Run: 060, E, 200, 0
In12, Run: 061, E, 200, 0
In12, Run: 062, E, 200, 0
In12, Run: 063, E, 200, 0
In12, Run: 064, E, 200, 0
In12, Run: 065, E, 200, 0
In12, Run: 066, E, 200, 0
In12, Run: 067, E, 200, 0
In12, Run: 068, E, 200, 0
In12, Run: 069, E, 200, 0
In12, Run: 070, E, 200, 0
In12, Run: 071, E, 200, 0
In12, Run: 072, E, 200, 0
In12, Run: 073, E, 200, 0
In12, Run: 074, E, 200, 0
In12, Run: 075, E, 200, 0
In12, Run: 076, E, 200, 0
In12, Run: 077, E, 200, 0
In12, Run: 078, E, 200, 0
In12, Run: 079, E, 200, 0
In12, Run: 080, E, 200, 0
In12, Run: 081, E, 200, 0
In12, Run: 082, E, 200, 0
In12, Run: 083, E, 200, 0
In12, Run: 084, E, 200, 0
In12, Run: 085, E, 200, 0
In12, Run: 086, E, 200, 0
In12, Run: 087, E, 200, 0
In12, Run: 088, E, 200, 0
In12, Run: 089, E, 200, 0
In12, Run: 090, E, 200, 0
In12, Run: 091, E, 200, 0
In12, Run: 092, E, 200, 0
In12, Run: 093, E, 200, 0
In12, Run: 094, E, 200, 0
In12, Run: 095, E, 200, 0
In12, Run: 096, E, 200, 0
In12, Run: 097, E, 200, 0
In12, Run: 098, E, 200, 0
In12, Run: 099, E, 200, 0
In12, Run: 100, E, 200, 0
In13, Run: 001, E, 18, 0
In13, Run: 002, E, 18, 0
In13, Run: 003, E, 18, 0
In13, Run: 004, E, 18, 0
In13, Run: 005, E, 18, 0
In13, Run: 006, E, 18, 0
In13, Run: 007, E, 18, 0
In13, Run: 008, E, 18, 0
In13, Run: 009, E, 18, 0
In13, Run: 010, E, 18, 0
In13, Run: 011, E, 18, 0
In13, Run: 012, E, 18, 0
In13, Run: 013, E, 18, 0
In13, Run: 014, E, 18, 0
In13, Run: 015, E, 18, 0
In13, Run: 016, E, 18, 0
In13, Run: 017, E, 18, 0
In13, Run: 018, E, 18, 0
In13, Run: 019, E, 18, 0
In13, Run: 020, E, 18, 0
In13, Run: 021, E, 18, 0
In13, Run: 022, E, 18, 0
In13, Run: 023, E, 18, 0
In13, Run: 024, E, 18, 0
In13, Run: 025, E, 18, 0
In13, Run: 026, E, 18, 0
In13, Run: 027, E, 18, 0
In13, Run: 028, E, 18, 0
In13, Run: 029, E, 18, 0
In13, Run: 030, E, 18, 0
In13, Run: 031, E, 18, 0
In13, Run: 032, E, 18, 0
In13, Run: 033, E, 18, 0
In13, Run: 034, E, 18, 0
In13, Run: 035, E, 18, 0
In13, Run: 036, E, 18, 0
In13, Run: 037, E, 18, 0
In13, Run: 038, E, 18, 0
In13, Run: 039, E, 18, 0
In13, Run: 040, E, 18, 0
In13, Run: 041, E, 18, 0
In13, Run: 042, E, 18, 0
In13, Run: 043, E, 18, 0
In13, Run: 044, E, 18, 0
In13, Run: 045, E, 18, 0
In13, Run: 046, E, 18, 0
In13, Run: 047, E, 18, 0
In13, Run: 048, E, 18, 0
In13, Run: 049, E, 18, 0
In13, Run: 050, E, 18, 0
In13, Run: 051, E, 18, 0
In13, Run: 052, E, 18, 0
In13, Run: 053, E, 18, 0
In13, Run: 054, E, 18, 0
In13, Run: 055, E, 18, 0
In13, Run: 056, E, 18, 0
In13, Run: 057, E, 18, 0
In13, Run: 058, E, 18, 0
In13, Run: 059, E, 18, 0
In13, Run: 060, E, 18, 0
In13, Run: 061, E, 18, 0
In13, Run: 062, E, 18, 0
In13, Run: 063, E, 18, 0
In13, Run: 064, E, 18, 0
In13, Run: 065, E, 18, 0
In13, Run: 066, E, 18, 0
In13, Run: 067, E, 18, 0
In13, Run: 068, E, 18, 0
In13, Run: 069, E, 18, 0
In13, Run: 070, E, 18, 0
In13, Run: 071, E, 18, 0
In13, Run: 072, E, 18, 0
In13, Run: 073, E, 18, 0
In13, Run: 074, E, 18, 0
In13, Run: 075, E, 18, 0
In13, Run: 076, E, 18, 0
In13, Run: 077, E, 18, 0
In13, Run: 078, E, 18, 0
In13, Run: 079, E, 18, 0
In13, Run: 080, E, 18, 0
In13, Run: 081, E, 18, 0
In13, Run: 082, E, 18, 0
In13, Run: 083, E, 18, 0
In13, Run: 084, E, 18, 0
In13, Run: 085, E, 18, 0
In13, Run: 086, E, 18, 0
In13, Run: 087, E, 18, 0
In13, Run: 088, E, 18, 0
In13, Run: 089, E, 18, 0
In13, Run: 090, E, 18, 0
In13, Run: 091, E, 18, 0
In13, Run: 092, E, 18, 0
In13, Run: 093, E, 18, 0
In13, Run: 094, E, 18, 0
In13, Run: 095, E, 18, 0
In13, Run: 096, E, 18, 0
In13, Run: 097, E, 18, 0
In13, Run: 098, E, 18, 0
In13, Run: 099, E, 18, 0
In13, Run: 100, E, 18, 0
In14, Run: 001, E, 93, 0
In14, Run: 002, E, 93, 0
In14, Run: 003, E, 93, 0
In14, Run: 004, E, 93, 0
In14, Run: 005, E, 93, 0
In14, Run: 006, E, 93, 0
In14, Run: 007, E, 93, 0
In14, Run: 008, E, 93, 0
In14, Run: 009, E, 93, 0
In14, Run: 010, E, 93, 0
In14, Run: 011, E, 93, 0
In14, Run: 012, E, 93, 0
In14, Run: 013, E, 93, 0
In14, Run: 014, E, 93, 0
In14, Run: 015, E, 93, 0
In14, Run: 016, E, 93, 0
In14, Run: 017, E, 93, 0
In14, Run: 018, E, 93, 0
In14, Run: 019, E, 93, 0
In14, Run: 020, E, 93, 0
In14, Run: 021, E, 93, 0
In14, Run: 022, E, 93, 0
In14, Run: 023, E, 93, 0
In14, Run: 024, E, 93, 0
In14, Run: 025, E, 93, 0
In14, Run: 026, E, 93, 0
In14, Run: 027, E, 93, 0
In14, Run: 028, E, 93, 0
In14, Run: 029, E, 93, 0
In14, Run: 030, E, 93, 0
In14, Run: 031, E, 93, 0
In14, Run: 032, E, 93, 0
In14, Run: 033, E, 93, 0
In14, Run: 034, E, 93, 0
In14, Run: 035, E, 93, 0
In14, Run: 036, E, 93, 0
In14, Run: 037, E, 93, 0
In14, Run: 038, E, 93, 0
In14, Run: 039, E, 93, 0
In14, Run: 040, E, 93, 0
In14, Run: 041, E, 93, 0
In14, Run: 042, E, 93, 0
In14, Run: 043, E, 93, 0
In14, Run: 044, E, 93, 0
In14, Run: 045, E, 93, 0
In14, Run: 046, E, 93, 0
In14, Run: 047, E, 93, 0
In14, Run: 048, E, 93, 0
In14, Run: 049, E, 93, 0
In14, Run: 050, E, 93, 0
In14, Run: 051, E, 93, 0
In14, Run: 052, E, 93, 0
In14, Run: 053, E, 93, 0
In14, Run: 054, E, 93, 0
In14, Run: 055, E, 93, 0
In14, Run: 056, E, 93, 0
In14, Run: 057, E, 93, 0
In14, Run: 058, E, 93, 0
In14, Run: 059, E, 93, 0
In14, Run: 060, E, 93, 0
In14, Run: 061, E, 93, 0
In14, Run: 062, E, 93, 0
In14, Run: 063, E, 93, 0
In14, Run: 064, E, 93, 0
In14, Run: 065, E, 93, 0
In14, Run: 066, E, 93, 0
In14, Run: 067, E, 93, 0
In14, Run: 068, E, 93, 0
In14, Run: 069, E, 93, 0
In14, Run: 070, E, 93, 0
In14, Run: 071, E, 93, 0
In14, Run: 072, E, 93, 0
In14, Run: 073, E, 93, 0
In14, Run: 074, E, 93, 0
In14, Run: 075, E, 93, 0
In14, Run: 076, E, 93, 0
In14, Run: 077, E, 93, 0
In14, Run: 078, E, 93, 0
In14, Run: 079, E, 93, 0
In14, Run: 080, E, 93, 0
In14, Run: 081, E, 93, 0
In14, Run: 082, E, 93, 0
In14, Run: 083, E, 93, 0
In14, Run: 084, E, 93, 0
In14, Run: 085, E, 93, 0
In14, Run: 086, E, 93, 0
In14, Run: 087, E, 93, 0
In14, Run: 088, E, 93, 0
In14, Run: 089, E, 93, 0
In14, Run: 090, E, 93, 0
In14, Run: 091, E, 93, 0
In14, Run: 092, E, 93, 0
In14, Run: 093, E, 93, 0
In14, Run: 094, E, 93, 0
In14, Run: 095, E, 93, 0
In14, Run: 096, E, 93, 0
In14, Run: 097, E, 93, 0
In14, Run: 098, E, 93, 0
In14, Run: 099, E, 93, 0
In14, Run: 100, E, 93, 0
In15, Run: 001, E, 173, 0
In15, Run: 002, E, 173, 0
In15, Run: 003, E, 173, 0
In15, Run: 004, E, 173, 0
In15, Run: 005, E, 173, 0
In15, Run: 006, E, 173, 0
In15, Run: 007, E, 173, 0
In15, Run: 008, E, 173, 0
In15, Run: 009, E, 173, 0
In15, Run: 010, E, 173, 0
In15, Run: 011, E, 173, 0
In15, Run: 012, E, 173, 0
In15, Run: 013, E, 173, 0
In15, Run: 014, E, 173, 0
In15, Run: 015, E, 173, 0
In15, Run: 016, E, 173, 0
In15, Run: 017, E, 173, 0
In15, Run: 018, E, 173, 0
In15, Run: 019, E, 173, 0
In15, Run: 020, E, 173, 0
In15, Run: 021, E, 173, 0
In15, Run: 022, E, 173, 0
In15, Run: 023, E, 173, 0
In15, Run: 024, E, 173, 0
In15, Run: 025, E, 173, 0
In15, Run: 026, E, 173, 0
In15, Run: 027, E, 173, 0
In15, Run: 028, E, 173, 0
In15, Run: 029, E, 173, 0
In15, Run: 030, E, 173, 0
In15, Run: 031, E, 173, 0
In15, Run: 032, E, 173, 0
In15, Run: 033, E, 173, 0
In15, Run: 034, E, 173, 0
In15, Run: 035, E, 173, 0
In15, Run: 036, E, 173, 0
In15, Run: 037, E, 173, 0
In15, Run: 038, E, 173, 0
In15, Run: 039, E, 173, 0
In15, Run: 040, E, 173, 0
In15, Run: 041, E, 173, 0
In15, Run: 042, E, 173, 0
In15, Run: 043, E, 173, 0
In15, Run: 044, E, 173, 0
In15, Run: 045, E, 173, 0
In15, Run: 046, E, 173, 0
In15, Run: 047, E, 173, 0
In15, Run: 048, E, 173, 0
In15, Run: 049, E, 173, 0
In15, Run: 050, E, 173, 0
In15, Run: 051, E, 173, 0
In15, Run: 052, E, 173, 0
In15, Run: 053, E, 173, 0
In15, Run: 054, E, 173, 0
In15, Run: 055, E, 173, 0
In15, Run: 056, E, 173, 0
In15, Run: 057, E, 173, 0
In15, Run: 058, E, 173, 0
In15, Run: 059, E, 173, 0
In15, Run: 060, E, 173, 0
In15, Run: 061, E, 173, 0
In15, Run: 062, E, 173, 0
In15, Run: 063, E, 173, 0
In15, Run: 064, E, 173, 0
In15, Run: 065, E, 173, 0
In15, Run: 066, E, 173, 0
In15, Run: 067, E, 173, 0
In15, Run: 068, E, 173, 0
In15, Run: 069, E, 173, 0
In15, Run: 070, E, 173, 0
In15, Run: 071, E, 173, 0
In15, Run: 072, E, 173, 0
In15, Run: 073, E, 173, 0
In15, Run: 074, E, 173, 0
In15, Run: 075, E, 173, 0
In15, Run: 076, E, 173, 0
In15, Run: 077, E, 173, 0
In15, Run: 078, E, 173, 0
In15, Run: 079, E, 173, 0
In15, Run: 080, E, 173, 0
In15, Run: 081, E, 173, 0
In15, Run: 082, E, 173, 0
In15, Run: 083, E, 173, 0
In15, Run: 084, E, 173, 0
In15, Run: 085, E, 173, 0
In15, Run: 086, E, 173, 0
In15, Run: 087, E, 173, 0
In15, Run: 088, E, 173, 0
In15, Run: 089, E, 173, 0
In15, Run: 090, E, 173, 0
In15, Run: 091, E, 173, 0
In15, Run: 092, E, 173, 0
In15, Run: 093, E, 173, 0
In15, Run: 094, E, 173, 0
In15, Run: 095, E, 173, 0
In15, Run: 096, E, 173, 0
In15, Run: 097, E, 173, 0
In15, Run: 098, E, 173, 0
In15, Run: 099, E, 173, 0
In15, Run: 100, E, 173, 0
In17, Run: 001, E, 81, 0
In17, Run: 002, E, 81, 0
In17, Run: 003, E, 81, 0
In17, Run: 004, E, 81, 0
In17, Run: 005, E, 81, 0
In17, Run: 006, E, 81, 0
In17, Run: 007, E, 81, 0
In17, Run: 008, E, 81, 0
In17, Run: 009, E, 81, 0
In17, Run: 010, E, 81, 0
In17, Run: 011, E, 81, 0
In17, Run: 012, E, 81, 0
In17, Run: 013, E, 81, 0
In17, Run: 014, E, 81, 0
In17, Run: 015, E, 81, 0
In17, Run: 016, E, 81, 0
In17, Run: 017, E, 81, 0
In17, Run: 018, E, 81, 0
In17, Run: 019, E, 81, 0
In17, Run: 020, E, 81, 0
In17, Run: 021, E, 81, 0
In17, Run: 022, E, 81, 0
In17, Run: 023, E, 81, 0
In17, Run: 024, E, 81, 0
In17, Run: 025, E, 81, 0
In17, Run: 026, E, 81, 0
In17, Run: 027, E, 81, 0
In17, Run: 028, E, 81, 0
In17, Run: 029, E, 81, 0
In17, Run: 030, E, 81, 0
In17, Run: 031, E, 81, 0
In17, Run: 032, E, 81, 0
In17, Run: 033, E, 81, 0
In17, Run: 034, E, 81, 0
In17, Run: 035, E, 81, 0
In17, Run: 036, E, 81, 0
In17, Run: 037, E, 81, 0
In17, Run: 038, E, 81, 0
In17, Run: 039, E, 81, 0
In17, Run: 040, E, 81, 0
In17, Run: 041, E, 81, 0
In17, Run: 042, E, 81, 0
In17, Run: 043, E, 81, 0
In17, Run: 044, E, 81, 0
In17, Run: 045, E, 81, 0
In17, Run: 046, E, 81, 0
In17, Run: 047, E, 81, 0
In17, Run: 048, E, 81, 0
In17, Run: 049, E, 81, 0
In17, Run: 050, E, 81, 0
In17, Run: 051, E, 81, 0
In17, Run: 052, E, 81, 0
In17, Run: 053, E, 81, 0
In17, Run: 054, E, 81, 0
In17, Run: 055, E, 81, 0
In17, Run: 056, E, 81, 0
In17, Run: 057, E, 81, 0
In17, Run: 058, E, 81, 0
In17, Run: 059, E, 81, 0
In17, Run: 060, E, 81, 0
In17, Run: 061, E, 81, 0
In17, Run: 062, E, 81, 0
In17, Run: 063, E, 81, 0
In17, Run: 064, E, 81, 0
In17, Run: 065, E, 81, 0
In17, Run: 066, E, 81, 0
In17, Run: 067, E, 81, 0
In17, Run: 068, E, 81, 0
In17, Run: 069, E, 81, 0
In17, Run: 070, E, 81, 0
In17, Run: 071, E, 81, 0
In17, Run: 072, E, 81, 0
In17, Run: 073, E, 81, 0
In17, Run: 074, E, 81, 0
In17, Run: 075, E, 81, 0
In17, Run: 076, E, 81, 0
In17, Run: 077, E, 81, 0
In17, Run: 078, E, 81, 0
In17, Run: 079, E, 81, 0
In17, Run: 080, E, 81, 0
In17, Run: 081, E, 81, 0
In17, Run: 082, E, 81, 0
In17, Run: 083, E, 81, 0
In17, Run: 084, E, 81, 0
In17, Run: 085, E, 81, 0
In17, Run: 086, E, 81, 0
In17, Run: 087, E, 81, 0
In17, Run: 088, E, 81, 0
In17, Run: 089, E, 81, 0
In17, Run: 090, E, 81, 0
In17, Run: 091, E, 81, 0
In17, Run: 092, E, 81, 0
In17, Run: 093, E, 81, 0
In17, Run: 094, E, 81, 0
In17, Run: 095, E, 81, 0
In17, Run: 096, E, 81, 0
In17, Run: 097, E, 81, 0
In17, Run: 098, E, 81, 0
In17, Run: 099, E, 81, 0
In17, Run: 100, E, 81, 0
In19, Run: 001, E, 35, 0
In19, Run: 002, E, 35, 0
In19, Run: 003, E, 35, 0
In19, Run: 004, E, 35, 0
In19, Run: 005, E, 35, 0
In19, Run: 006, E, 35, 0
In19, Run: 007, E, 35, 0
In19, Run: 008, E, 35, 0
In19, Run: 009, E, 35, 0
In19, Run: 010, E, 35, 0
In19, Run: 011, E, 35, 0
In19, Run: 012, E, 35, 0
In19, Run: 013, E, 35, 0
In19, Run: 014, E, 35, 0
In19, Run: 015, E, 35, 0
In19, Run: 016, E, 35, 0
In19, Run: 017, E, 35, 0
In19, Run: 018, E, 35, 0
In19, Run: 019, E, 35, 0
In19, Run: 020, E, 35, 0
In19, Run: 021, E, 35, 0
In19, Run: 022, E, 35, 0
In19, Run: 023, E, 35, 0
In19, Run: 024, E, 35, 0
In19, Run: 025, E, 35, 0
In19, Run: 026, E, 35, 0
In19, Run: 027, E, 35, 0
In19, Run: 028, E, 35, 0
In19, Run: 029, E, 35, 0
In19, Run: 030, E, 35, 0
In19, Run: 031, E, 35, 0
In19, Run: 032, E, 35, 0
In19, Run: 033, E, 35, 0
In19, Run: 034, E, 35, 0
In19, Run: 035, E, 35, 0
In19, Run: 036, E, 35, 0
In19, Run: 037, E, 35, 0
In19, Run: 038, E, 35, 0
In19, Run: 039, E, 35, 0
In19, Run: 040, E, 35, 0
In19, Run: 041, E, 35, 0
In19, Run: 042, E, 35, 0
In19, Run: 043, E, 35, 0
In19, Run: 044, E, 35, 0
In19, Run: 045, E, 35, 0
In19, Run: 046, E, 35, 0
In19, Run: 047, E, 35, 0
In19, Run: 048, E, 35, 0
In19, Run: 049, E, 35, 0
In19, Run: 050, E, 35, 0
In19, Run: 051, E, 35, 0
In19, Run: 052, E, 35, 0
In19, Run: 053, E, 35, 0
In19, Run: 054, E, 35, 0
In19, Run: 055, E, 35, 0
In19, Run: 056, E, 35, 0
In19, Run: 057, E, 35, 0
In19, Run: 058, E, 35, 0
In19, Run: 059, E, 35, 0
In19, Run: 060, E, 35, 0
In19, Run: 061, E, 35, 0
In19, Run: 062, E, 35, 0
In19, Run: 063, E, 35, 0
In19, Run: 064, E, 35, 0
In19, Run: 065, E, 35, 0
In19, Run: 066, E, 35, 0
In19, Run: 067, E, 35, 0
In19, Run: 068, E, 35, 0
In19, Run: 069, E, 35, 0
In19, Run: 070, E, 35, 0
In19, Run: 071, E, 35, 0
In19, Run: 072, E, 35, 0
In19, Run: 073, E, 35, 0
In19, Run: 074, E, 35, 0
In19, Run: 075, E, 35, 0
In19, Run: 076, E, 35, 0
In19, Run: 077, E, 35, 0
In19, Run: 078, E, 35, 0
In19, Run: 079, E, 35, 0
In19, Run: 080, E, 35, 0
In19, Run: 081, E, 35, 0
In19, Run: 082, E, 35, 0
In19, Run: 083, E, 35, 0
In19, Run: 084, E, 35, 0
In19, Run: 085, E, 35, 0
In19, Run: 086, E, 35, 0
In19, Run: 087, E, 35, 0
In19, Run: 088, E, 35, 0
In19, Run: 089, E, 35, 0
In19, Run: 090, E, 35, 0
In19, Run: 091, E, 35, 0
In19, Run: 092, E, 35, 0
In19, Run: 093, E, 35, 0
In19, Run: 094, E, 35, 0
In19, Run: 095, E, 35, 0
In19, Run: 096, E, 35, 0
In19, Run: 097, E, 35, 0
In19, Run: 098, E, 35, 0
In19, Run: 099, E, 35, 0
In19, Run: 100, E, 35, 0
In20, Run: 001, E, 91, 0
In20, Run: 002, E, 91, 0
In20, Run: 003, E, 91, 0
In20, Run: 004, E, 91, 0
In20, Run: 005, E, 91, 0
In20, Run: 006, E, 91, 0
In20, Run: 007, E, 91, 0
In20, Run: 008, E, 91, 0
In20, Run: 009, E, 91, 0
In20, Run: 010, E, 91, 0
In20, Run: 011, E, 91, 0
In20, Run: 012, E, 91, 0
In20, Run: 013, E, 91, 0
In20, Run: 014, E, 91, 0
In20, Run: 015, E, 91, 0
In20, Run: 016, E, 91, 0
In20, Run: 017, E, 91, 0
In20, Run: 018, E, 91, 0
In20, Run: 019, E, 91, 0
In20, Run: 020, E, 91, 0
In20, Run: 021, E, 91, 0
In20, Run: 022, E, 91, 0
In20, Run: 023, E, 91, 0
In20, Run: 024, E, 91, 0
In20, Run: 025, E, 91, 0
In20, Run: 026, E, 91, 0
In20, Run: 027, E, 91, 0
In20, Run: 028, E, 91, 0
In20, Run: 029, E, 91, 0
In20, Run: 030, E, 91, 0
In20, Run: 031, E, 91, 0
In20, Run: 032, E, 91, 0
In20, Run: 033, E, 91, 0
In20, Run: 034, E, 91, 0
In20, Run: 035, E, 91, 0
In20, Run: 036, E, 91, 0
In20, Run: 037, E, 91, 0
In20, Run: 038, E, 91, 0
In20, Run: 039, E, 91, 0
In20, Run: 040, E, 91, 0
In20, Run: 041, E, 91, 0
In20, Run: 042, E, 91, 0
In20, Run: 043, E, 91, 0
In20, Run: 044, E, 91, 0
In20, Run: 045, E, 91, 0
In20, Run: 046, E, 91, 0
In20, Run: 047, E, 91, 0
In20, Run: 048, E, 91, 0
In20, Run: 049, E, 91, 0
In20, Run: 050, E, 91, 0
In20, Run: 051, E, 91, 0
In20, Run: 052, E, 91, 0
In20, Run: 053, E, 91, 0
In20, Run: 054, E, 91, 0
In20, Run: 055, E, 91, 0
In20, Run: 056, E, 91, 0
In20, Run: 057, E, 91, 0
In20, Run: 058, E, 91, 0
In20, Run: 059, E, 91, 0
In20, Run: 060, E, 91, 0
In20, Run: 061, E, 91, 0
In20, Run: 062, E, 91, 0
In20, Run: 063, E, 91, 0
In20, Run: 064, E, 91, 0
In20, Run: 065, E, 91, 0
In20, Run: 066, E, 91, 0
In20, Run: 067, E, 91, 0
In20, Run: 068, E, 91, 0
In20, Run: 069, E, 91, 0
In20, Run: 070, E, 91, 0
In20, Run: 071, E, 91, 0
In20, Run: 072, E, 91, 0
In20, Run: 073, E, 91, 0
In20, Run: 074, E, 91, 0
In20, Run: 075, E, 91, 0
In20, Run: 076, E, 91, 0
In20, Run: 077, E, 91, 0
In20, Run: 078, E, 91, 0
In20, Run: 079, E, 91, 0
In20, Run: 080, E, 91, 0
In20, Run: 081, E, 91, 0
In20, Run: 082, E, 91, 0
In20, Run: 083, E, 91, 0
In20, Run: 084, E, 91, 0
In20, Run: 085, E, 91, 0
In20, Run: 086, E, 91, 0
In20, Run: 087, E, 91, 0
In20, Run: 088, E, 91, 0
In20, Run: 089, E, 91, 0
In20, Run: 090, E, 91, 0
In20, Run: 091, E, 91, 0
In20, Run: 092, E, 91, 0
In20, Run: 093, E, 91, 0
In20, Run: 094, E, 91, 0
In20, Run: 095, E, 91, 0
In20, Run: 096, E, 91, 0
In20, Run: 097, E, 91, 0
In20, Run: 098, E, 91, 0
In20, Run: 099, E, 91, 0
In20, Run: 100, E, 91, 0
In21, Run: 001, E, 133, 0
In21, Run: 002, E, 133, 0
In21, Run: 003, E, 133, 0
In21, Run: 004, E, 133, 0
In21, Run: 005, E, 133, 0
In21, Run: 006, E, 133, 0
In21, Run: 007, E, 133, 0
In21, Run: 008, E, 133, 0
In21, Run: 009, E, 133, 0
