Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-1, Run: 091, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 17, 6, 0, 0, 51, 11
INVAR-1, Run: 092, P, 10, 0, 0, 0, 5, 36, 0, 1, 28, 11, 7, 1, 2, 1, 1, 0, 41, 0, 17, 0, 1, 2, 0, 0, 0, 0, 25108, 12505, 6147, 3096, 1466, 12592, 64, 6351, 3050, 1628, 739, 726, 726, 23, 6, 1, 1, 0, 0
INVAR-1, Run: 093, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 21, 6, 1, 0, 41, 15
INVAR-1, Run: 094, P, 0, 10, 0, 0, 0, 96, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 9, 0, 1, 9, 4, 1, 1, 5, 1, 0, 0, 0, 4, 83, 1, 0, 0, 0, 0, 0, 26, 6, 2, 1, 53, 20
INVAR-1, Run: 095, P, 0, 10, 0, 0, 0, 99, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 24, 6, 0, 0, 36, 17
INVAR-1, Run: 096, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 30, 6, 0, 0, 40, 24
INVAR-1, Run: 097, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 2, 10, 5, 1, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 23, 6, 1, 0, 42, 17
INVAR-1, Run: 098, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 20, 6, 1, 0, 41, 14
INVAR-1, Run: 099, P, 0, 10, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 1, 9, 5, 1, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 24, 6, 1, 0, 39, 18
INVAR-1, Run: 100, P, 10, 0, 0, 0, 4, 43, 2, 0, 50, 0, 0, 0, 0, 0, 1, 0, 35, 0, 16, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 22, 6, 2, 0, 0, 0
INVAR-2, Run: 001, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 305, 215, 225, 305, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1039, 0, 0, 0, 0, 0, 0, 41, 6, 1, 0, 998, 35
INVAR-2, Run: 002, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 569, 579, 489, 569, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1709, 0, 0, 0, 0, 0, 0, 70, 6, 0, 0, 1639, 64
INVAR-2, Run: 003, P, 100, 0, 0, 0, 0, 98, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 752, 762, 772, 752, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2086, 0, 0, 0, 0, 0, 0, 83, 6, 0, 0, 2003, 75
INVAR-2, Run: 004, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 91, 1, 11, 91, 4, 1, 1, 3, 0, 0, 0, 0, 3, 893, 0, 0, 0, 0, 0, 0, 87, 6, 2, 1, 806, 81
INVAR-2, Run: 005, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 94, 104, 14, 94, 6, 0, 0, 0, 0, 0, 0, 0, 0, 702, 0, 0, 0, 0, 0, 0, 64, 6, 0, 0, 638, 58
INVAR-2, Run: 006, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 108, 18, 98, 6, 0, 0, 0, 0, 0, 0, 0, 0, 676, 0, 0, 0, 0, 0, 0, 57, 6, 0, 0, 619, 51
INVAR-2, Run: 007, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 195, 105, 115, 195, 6, 0, 0, 0, 0, 0, 0, 0, 0, 819, 0, 0, 0, 0, 0, 0, 54, 6, 0, 0, 765, 48
INVAR-2, Run: 008, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 534, 544, 454, 534, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1685, 0, 0, 0, 0, 0, 0, 71, 6, 0, 0, 1614, 65
INVAR-2, Run: 009, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 93, 103, 13, 93, 6, 0, 0, 0, 0, 0, 0, 0, 0, 690, 0, 0, 0, 0, 0, 0, 56, 6, 0, 0, 634, 50
INVAR-2, Run: 010, P, 0, 0, 0, 100, 1, 91, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 5, 0, 3, 89, 99, 9, 89, 5, 0, 0, 0, 0, 0, 0, 0, 0, 609, 0, 0, 0, 0, 0, 0, 48, 6, 0, 0, 556, 39
INVAR-2, Run: 011, P, 100, 0, 0, 0, 0, 99, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 300, 310, 320, 300, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1415, 0, 0, 0, 0, 0, 0, 88, 6, 1, 0, 1326, 82
INVAR-2, Run: 012, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 702, 712, 722, 702, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2018, 0, 0, 0, 0, 0, 0, 86, 6, 0, 0, 1932, 80
INVAR-2, Run: 013, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 298, 208, 218, 298, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1224, 0, 0, 0, 0, 0, 0, 60, 6, 0, 0, 1164, 54
INVAR-2, Run: 014, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 198, 108, 118, 198, 6, 0, 0, 0, 0, 0, 0, 0, 0, 909, 0, 0, 0, 0, 0, 0, 37, 6, 0, 0, 872, 31
INVAR-2, Run: 015, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 199, 109, 119, 199, 5, 0, 1, 0, 0, 0, 0, 0, 0, 1193, 0, 0, 0, 0, 0, 0, 75, 6, 1, 1, 1118, 69
INVAR-2, Run: 016, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 310, 320, 330, 310, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1273, 0, 0, 0, 0, 0, 0, 71, 6, 1, 0, 1202, 65
INVAR-2, Run: 017, P, 0, 100, 0, 0, 1, 90, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 7, 0, 2, 420, 330, 340, 420, 4, 1, 0, 0, 0, 0, 0, 0, 0, 822, 0, 0, 0, 0, 0, 0, 40, 6, 1, 0, 775, 32
INVAR-2, Run: 018, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 0, 10, 90, 6, 0, 0, 0, 0, 0, 0, 0, 0, 549, 0, 0, 0, 0, 0, 0, 43, 6, 0, 0, 506, 37
INVAR-2, Run: 019, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 91, 101, 11, 91, 6, 0, 0, 0, 0, 0, 0, 0, 0, 449, 0, 0, 0, 0, 0, 0, 32, 6, 0, 0, 417, 26
INVAR-2, Run: 020, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 192, 202, 212, 192, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1010, 0, 0, 0, 0, 0, 0, 58, 6, 0, 0, 952, 52
INVAR-2, Run: 021, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 305, 215, 225, 305, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1355, 0, 0, 0, 0, 0, 0, 58, 6, 1, 0, 1297, 52
INVAR-2, Run: 022, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 93, 103, 13, 93, 5, 1, 0, 0, 0, 0, 0, 0, 0, 854, 0, 0, 0, 0, 0, 0, 86, 6, 1, 0, 768, 80
INVAR-2, Run: 023, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 191, 101, 111, 191, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1236, 0, 0, 0, 0, 0, 0, 89, 6, 1, 0, 1147, 83
INVAR-2, Run: 024, P, 0, 0, 0, 100, 1, 95, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 421, 431, 341, 421, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1562, 0, 0, 0, 0, 0, 0, 86, 6, 0, 0, 1473, 79
INVAR-2, Run: 025, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 92, 102, 12, 92, 6, 0, 0, 0, 0, 0, 0, 0, 0, 572, 0, 0, 0, 0, 0, 0, 39, 6, 0, 0, 533, 33
INVAR-2, Run: 026, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 91, 1, 11, 91, 6, 0, 0, 0, 0, 0, 0, 0, 0, 669, 0, 0, 0, 0, 0, 0, 51, 6, 0, 0, 618, 45
INVAR-2, Run: 027, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 97, 107, 17, 97, 6, 0, 0, 0, 0, 0, 0, 0, 0, 810, 0, 0, 0, 0, 0, 0, 86, 6, 0, 0, 724, 80
INVAR-2, Run: 028, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 192, 102, 112, 192, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1188, 0, 0, 0, 0, 0, 0, 95, 6, 1, 0, 1093, 89
INVAR-2, Run: 029, P, 0, 100, 0, 0, 0, 97, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 318, 228, 238, 318, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1073, 0, 0, 0, 0, 0, 0, 45, 6, 1, 0, 1025, 39
INVAR-2, Run: 030, P, 100, 0, 0, 0, 0, 95, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 94, 104, 114, 94, 6, 0, 0, 0, 0, 0, 0, 0, 0, 736, 0, 0, 0, 0, 0, 0, 59, 6, 0, 0, 672, 53
INVAR-2, Run: 031, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 95, 105, 115, 95, 5, 1, 0, 0, 0, 0, 0, 0, 0, 829, 0, 0, 0, 0, 0, 0, 68, 6, 1, 0, 761, 62
INVAR-2, Run: 032, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 215, 225, 235, 215, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1015, 0, 0, 0, 0, 0, 0, 66, 6, 0, 0, 949, 60
INVAR-2, Run: 033, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 0, 10, 90, 6, 0, 0, 0, 0, 0, 0, 0, 0, 724, 0, 0, 0, 0, 0, 0, 64, 6, 0, 0, 660, 58
INVAR-2, Run: 034, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 314, 324, 234, 314, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1482, 0, 0, 0, 0, 0, 0, 80, 6, 0, 0, 1402, 74
INVAR-2, Run: 035, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 302, 312, 222, 302, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1360, 0, 0, 0, 0, 0, 0, 75, 6, 0, 0, 1285, 69
INVAR-2, Run: 036, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 95, 105, 115, 95, 6, 0, 0, 0, 0, 0, 0, 0, 0, 743, 0, 0, 0, 0, 0, 0, 67, 6, 0, 0, 676, 61
INVAR-2, Run: 037, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 306, 316, 226, 306, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1226, 0, 0, 0, 0, 0, 0, 60, 6, 0, 0, 1166, 54
INVAR-2, Run: 038, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 213, 223, 133, 213, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1070, 0, 0, 0, 0, 0, 0, 87, 6, 0, 0, 983, 81
INVAR-2, Run: 039, P, 0, 0, 0, 100, 0, 96, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 91, 101, 11, 91, 6, 0, 0, 0, 0, 0, 0, 0, 0, 669, 0, 0, 0, 0, 0, 0, 68, 6, 0, 0, 597, 62
INVAR-2, Run: 040, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 100, 110, 90, 6, 0, 0, 0, 0, 0, 0, 0, 0, 535, 0, 0, 0, 0, 0, 0, 47, 6, 0, 0, 488, 41
INVAR-2, Run: 041, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 203, 113, 123, 203, 6, 0, 0, 0, 0, 0, 0, 0, 0, 933, 0, 0, 0, 0, 0, 0, 55, 6, 0, 0, 878, 49
INVAR-2, Run: 042, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 194, 104, 114, 194, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1054, 0, 0, 0, 0, 0, 0, 71, 6, 0, 0, 983, 65
INVAR-2, Run: 043, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 197, 207, 217, 197, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1198, 0, 0, 0, 0, 0, 0, 86, 6, 0, 0, 1112, 80
INVAR-2, Run: 044, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 93, 103, 113, 93, 5, 1, 0, 0, 0, 0, 0, 0, 0, 786, 0, 0, 0, 0, 0, 0, 67, 6, 1, 0, 719, 61
INVAR-2, Run: 045, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 196, 206, 116, 196, 5, 0, 1, 0, 0, 0, 0, 0, 0, 1156, 0, 0, 0, 0, 0, 0, 82, 6, 1, 1, 1074, 76
INVAR-2, Run: 046, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 0, 10, 90, 6, 0, 0, 0, 0, 0, 0, 0, 0, 732, 0, 0, 0, 0, 0, 0, 50, 6, 0, 0, 682, 44
INVAR-2, Run: 047, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 692, 702, 712, 692, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1934, 0, 0, 0, 0, 0, 0, 76, 6, 0, 0, 1858, 70
INVAR-2, Run: 048, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 94, 104, 14, 94, 5, 1, 0, 0, 0, 0, 0, 0, 0, 583, 0, 0, 0, 0, 0, 0, 39, 6, 1, 0, 544, 33
INVAR-2, Run: 049, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 192, 202, 112, 192, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1190, 0, 0, 0, 0, 0, 0, 79, 6, 0, 0, 1111, 73
INVAR-2, Run: 050, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 92, 2, 12, 92, 6, 0, 0, 0, 0, 0, 0, 0, 0, 700, 0, 0, 0, 0, 0, 0, 77, 6, 0, 0, 623, 71
INVAR-2, Run: 051, P, 100, 0, 0, 0, 0, 90, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 8, 0, 2, 95, 105, 115, 95, 6, 0, 0, 0, 0, 0, 0, 0, 0, 853, 0, 0, 0, 0, 0, 0, 70, 6, 0, 0, 775, 62
INVAR-2, Run: 052, P, 100, 0, 0, 0, 0, 97, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 97, 107, 117, 97, 6, 0, 0, 0, 0, 0, 0, 0, 0, 716, 0, 0, 0, 0, 0, 0, 70, 6, 0, 0, 645, 62
INVAR-2, Run: 053, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 108, 18, 98, 6, 0, 0, 0, 0, 0, 0, 0, 0, 651, 0, 0, 0, 0, 0, 0, 49, 6, 0, 0, 602, 43
INVAR-2, Run: 054, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 96, 106, 16, 96, 6, 0, 0, 0, 0, 0, 0, 0, 0, 628, 0, 0, 0, 0, 0, 0, 43, 6, 0, 0, 585, 37
INVAR-2, Run: 055, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 0, 10, 90, 5, 0, 1, 3, 0, 0, 0, 0, 3, 694, 0, 0, 0, 0, 0, 0, 57, 6, 1, 1, 637, 51
INVAR-2, Run: 056, P, 100, 0, 0, 0, 0, 99, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 97, 107, 117, 97, 6, 0, 0, 0, 0, 0, 0, 0, 0, 752, 0, 0, 0, 0, 0, 0, 47, 6, 0, 0, 704, 41
INVAR-2, Run: 057, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 100, 10, 90, 5, 1, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 0, 0, 0, 55, 6, 1, 0, 435, 49
INVAR-2, Run: 058, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 91, 101, 11, 91, 6, 0, 0, 0, 0, 0, 0, 0, 0, 720, 0, 0, 0, 0, 0, 0, 68, 6, 0, 0, 652, 62
INVAR-2, Run: 059, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 93, 103, 13, 93, 6, 0, 0, 0, 0, 0, 0, 0, 0, 639, 0, 0, 0, 0, 0, 0, 62, 6, 0, 0, 577, 56
INVAR-2, Run: 060, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 434, 444, 454, 434, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1689, 0, 0, 0, 0, 0, 0, 71, 6, 1, 0, 1618, 65
INVAR-2, Run: 061, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 198, 208, 118, 198, 6, 0, 0, 0, 0, 0, 0, 0, 0, 931, 0, 0, 0, 0, 0, 0, 60, 6, 0, 0, 871, 54
INVAR-2, Run: 062, P, 0, 100, 0, 0, 0, 98, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 91, 1, 11, 91, 6, 0, 0, 0, 0, 0, 0, 0, 0, 916, 0, 0, 0, 0, 0, 0, 97, 6, 0, 0, 818, 90
INVAR-2, Run: 063, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 200, 210, 220, 200, 5, 1, 0, 0, 0, 0, 0, 0, 0, 777, 0, 0, 0, 0, 0, 0, 44, 6, 1, 0, 733, 38
INVAR-2, Run: 064, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 93, 3, 13, 93, 6, 0, 0, 0, 0, 0, 0, 0, 0, 716, 0, 0, 0, 0, 0, 0, 58, 6, 0, 0, 658, 52
INVAR-2, Run: 065, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 203, 213, 123, 203, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1215, 0, 0, 0, 0, 0, 0, 85, 6, 1, 0, 1130, 79
INVAR-2, Run: 066, P, 0, 0, 0, 100, 1, 89, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 9, 0, 1, 91, 101, 11, 91, 4, 1, 0, 0, 0, 0, 0, 0, 0, 831, 0, 0, 0, 0, 0, 0, 77, 6, 1, 0, 745, 70
INVAR-2, Run: 067, P, 0, 0, 0, 100, 1, 89, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 9, 0, 1, 89, 99, 9, 89, 4, 1, 0, 0, 0, 0, 0, 0, 0, 686, 0, 0, 0, 0, 0, 0, 64, 6, 1, 0, 613, 57
INVAR-2, Run: 068, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 95, 105, 15, 95, 5, 1, 0, 0, 0, 0, 0, 0, 0, 735, 0, 0, 0, 0, 0, 0, 64, 6, 1, 0, 671, 58
INVAR-2, Run: 069, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 93, 103, 113, 93, 6, 0, 0, 0, 0, 0, 0, 0, 0, 879, 0, 0, 0, 0, 0, 0, 83, 6, 0, 0, 796, 77
INVAR-2, Run: 070, P, 0, 0, 0, 100, 0, 99, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 543, 553, 463, 543, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1863, 0, 0, 0, 0, 0, 0, 101, 6, 0, 0, 1762, 94
INVAR-2, Run: 071, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 100, 10, 90, 6, 0, 0, 0, 0, 0, 0, 0, 0, 574, 0, 0, 0, 0, 0, 0, 49, 6, 0, 0, 525, 43
INVAR-2, Run: 072, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1209, 1119, 1129, 1209, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2175, 0, 0, 0, 0, 0, 0, 63, 6, 0, 0, 2112, 57
INVAR-2, Run: 073, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 627, 637, 547, 627, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1915, 0, 0, 0, 0, 0, 0, 80, 6, 0, 0, 1835, 74
INVAR-2, Run: 074, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 99, 109, 119, 99, 5, 1, 0, 0, 0, 0, 0, 0, 0, 761, 0, 0, 0, 0, 0, 0, 65, 6, 1, 0, 696, 59
INVAR-2, Run: 075, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 100, 110, 90, 5, 1, 0, 0, 0, 0, 0, 0, 0, 702, 0, 0, 0, 0, 0, 0, 77, 6, 1, 0, 625, 71
INVAR-2, Run: 076, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 89, 99, 109, 89, 6, 0, 0, 0, 0, 0, 0, 0, 0, 782, 0, 0, 0, 0, 0, 0, 72, 6, 0, 0, 710, 66
INVAR-2, Run: 077, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 95, 105, 15, 95, 5, 1, 0, 0, 0, 0, 0, 0, 0, 650, 0, 0, 0, 0, 0, 0, 51, 6, 1, 0, 599, 45
INVAR-2, Run: 078, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 0, 10, 90, 6, 0, 0, 0, 0, 0, 0, 0, 0, 599, 0, 0, 0, 0, 0, 0, 41, 6, 0, 0, 558, 35
INVAR-2, Run: 079, P, 100, 0, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 308, 318, 328, 308, 2, 4, 0, 0, 0, 0, 0, 0, 0, 1489, 0, 0, 0, 0, 0, 0, 79, 6, 4, 0, 1410, 73
INVAR-2, Run: 080, P, 0, 0, 0, 100, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 90, 100, 10, 90, 6, 0, 0, 0, 0, 0, 0, 0, 0, 618, 0, 0, 0, 0, 0, 0, 48, 6, 0, 0, 570, 42
INVAR-2, Run: 081, P, 0, 100, 0, 0, 0, 100, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 91, 1, 11, 91, 6, 0, 0, 0, 0, 0, 0, 0, 0, 721, 0, 0, 0, 0, 0, 0, 70, 6, 0, 0, 651, 64
