Input Number, Run_Number, Result@ 100, H, PO, X1, M, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 025, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 753, 5014, 90, 48, 41, 74, 164, 246, 827, 5014
INVAR-3, Run: 026, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 584, 4522, 92, 62, 29, 72, 164, 246, 656, 4522
INVAR-3, Run: 027, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 774, 4487, 91, 50, 40, 73, 164, 246, 847, 4487
INVAR-3, Run: 028, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 610, 4784, 94, 53, 40, 70, 164, 246, 680, 4784
INVAR-3, Run: 029, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 512, 3798, 89, 52, 36, 75, 164, 246, 587, 3798
INVAR-3, Run: 030, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 549, 3332, 89, 58, 30, 75, 164, 246, 624, 3332
INVAR-3, Run: 031, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 779, 4690, 92, 60, 31, 72, 164, 246, 851, 4690
INVAR-3, Run: 032, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 695, 3793, 92, 48, 43, 72, 164, 246, 767, 3793
INVAR-3, Run: 033, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 553, 3965, 88, 49, 38, 76, 164, 246, 629, 3965
INVAR-3, Run: 034, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 697, 3379, 92, 57, 34, 72, 164, 246, 769, 3379
INVAR-3, Run: 035, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 610, 4364, 91, 63, 27, 73, 164, 246, 683, 4364
INVAR-3, Run: 036, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 591, 3372, 91, 57, 33, 73, 164, 246, 664, 3372
INVAR-3, Run: 037, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 710, 5317, 90, 59, 30, 74, 164, 246, 784, 5317
INVAR-3, Run: 038, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 492, 0, 6, 164, 682, 3026, 85, 53, 31, 79, 164, 246, 761, 3026
INVAR-3, Run: 039, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 646, 4823, 91, 60, 30, 73, 164, 246, 719, 4823
INVAR-3, Run: 040, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 590, 4105, 88, 52, 35, 76, 164, 246, 666, 4105
INVAR-3, Run: 041, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 504, 3316, 92, 59, 32, 72, 164, 246, 576, 3316
INVAR-3, Run: 042, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 534, 3320, 91, 60, 30, 73, 164, 246, 607, 3320
INVAR-3, Run: 043, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 492, 0, 8, 164, 495, 3263, 86, 60, 25, 78, 164, 246, 573, 3263
INVAR-3, Run: 044, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 585, 4813, 94, 62, 31, 70, 164, 246, 655, 4813
INVAR-3, Run: 045, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 633, 4330, 90, 63, 26, 74, 164, 246, 707, 4330
INVAR-3, Run: 046, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 675, 4636, 90, 48, 41, 74, 164, 246, 749, 4636
INVAR-3, Run: 047, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 607, 4353, 89, 59, 29, 75, 164, 246, 682, 4353
INVAR-3, Run: 048, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 547, 3932, 94, 60, 33, 70, 164, 246, 617, 3932
INVAR-3, Run: 049, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 758, 4515, 90, 55, 34, 74, 164, 246, 832, 4515
INVAR-3, Run: 050, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 637, 5453, 93, 57, 35, 71, 164, 246, 708, 5453
INVAR-3, Run: 051, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 621, 5110, 93, 58, 34, 71, 164, 246, 692, 5110
INVAR-3, Run: 052, P, 0, 0, 0, 0, 69, 69, 0, 0, 1, 492, 0, 26, 164, 581, 5005, 95, 57, 37, 69, 164, 246, 650, 5005
INVAR-3, Run: 053, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 716, 3705, 88, 55, 32, 76, 164, 246, 792, 3705
INVAR-3, Run: 054, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 606, 4111, 90, 50, 39, 74, 164, 246, 680, 4111
INVAR-3, Run: 055, P, 0, 0, 0, 0, 69, 69, 0, 0, 1, 492, 0, 26, 164, 548, 4267, 95, 68, 26, 69, 164, 246, 617, 4267
INVAR-3, Run: 056, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 601, 4684, 90, 56, 33, 74, 164, 246, 675, 4684
INVAR-3, Run: 057, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 707, 3587, 91, 56, 34, 73, 164, 246, 780, 3587
INVAR-3, Run: 058, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 442, 4540, 90, 55, 34, 74, 164, 246, 516, 4540
INVAR-3, Run: 059, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 615, 4766, 93, 52, 40, 71, 164, 246, 686, 4766
INVAR-3, Run: 060, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 440, 4405, 92, 58, 33, 72, 164, 246, 512, 4405
INVAR-3, Run: 061, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 629, 4571, 91, 61, 29, 73, 164, 246, 702, 4571
INVAR-3, Run: 062, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 640, 3858, 93, 56, 36, 71, 164, 246, 711, 3858
INVAR-3, Run: 063, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 602, 4512, 91, 64, 26, 73, 164, 246, 675, 4512
INVAR-3, Run: 064, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 629, 4152, 88, 55, 32, 76, 164, 246, 705, 4152
INVAR-3, Run: 065, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 492, 0, 10, 164, 698, 3943, 87, 57, 29, 77, 164, 246, 775, 3943
INVAR-3, Run: 066, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 764, 5870, 94, 59, 34, 70, 164, 246, 834, 5870
INVAR-3, Run: 067, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 557, 3495, 90, 54, 35, 74, 164, 246, 631, 3495
INVAR-3, Run: 068, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 694, 4206, 90, 45, 44, 74, 164, 246, 768, 4206
INVAR-3, Run: 069, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 704, 4421, 89, 58, 30, 75, 164, 246, 779, 4421
INVAR-3, Run: 070, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 682, 3657, 89, 48, 40, 75, 164, 246, 757, 3657
INVAR-3, Run: 071, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 622, 4971, 93, 65, 27, 71, 164, 246, 693, 4971
INVAR-3, Run: 072, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 591, 3619, 93, 53, 39, 71, 164, 246, 662, 3619
INVAR-3, Run: 073, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 627, 4008, 89, 56, 32, 75, 164, 246, 702, 4008
INVAR-3, Run: 074, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 872, 5350, 91, 57, 33, 73, 164, 246, 945, 5350
INVAR-3, Run: 075, P, 0, 0, 0, 0, 69, 69, 0, 0, 1, 492, 0, 26, 164, 584, 3920, 95, 59, 35, 69, 164, 246, 653, 3920
INVAR-3, Run: 076, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 646, 4397, 92, 57, 34, 72, 164, 246, 718, 4397
INVAR-3, Run: 077, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 702, 3497, 90, 57, 32, 74, 164, 246, 776, 3497
INVAR-3, Run: 078, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 653, 4448, 91, 50, 40, 73, 164, 246, 726, 4448
INVAR-3, Run: 079, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 772, 4197, 89, 62, 26, 75, 164, 246, 847, 4197
INVAR-3, Run: 080, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 595, 4360, 89, 59, 29, 75, 164, 246, 670, 4360
INVAR-3, Run: 081, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 492, 0, 12, 164, 605, 3457, 88, 59, 28, 76, 164, 246, 681, 3457
INVAR-3, Run: 082, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 445, 3500, 89, 57, 31, 75, 164, 246, 520, 3500
INVAR-3, Run: 083, P, 0, 0, 0, 0, 68, 68, 0, 0, 1, 492, 0, 28, 164, 537, 4558, 96, 60, 35, 68, 164, 246, 605, 4558
INVAR-3, Run: 084, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 797, 5655, 91, 57, 33, 73, 164, 246, 870, 5655
INVAR-3, Run: 085, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 687, 5120, 91, 58, 32, 73, 164, 246, 760, 5120
INVAR-3, Run: 086, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 644, 3723, 89, 56, 32, 75, 164, 246, 719, 3723
INVAR-3, Run: 087, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 805, 5086, 91, 57, 33, 73, 164, 246, 878, 5086
INVAR-3, Run: 088, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 606, 5048, 90, 58, 31, 74, 164, 246, 680, 5048
INVAR-3, Run: 089, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 819, 4861, 92, 50, 41, 72, 164, 246, 891, 4861
INVAR-3, Run: 090, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 577, 4767, 92, 58, 33, 72, 164, 246, 649, 4767
INVAR-3, Run: 091, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 492, 0, 14, 164, 788, 5632, 89, 56, 32, 75, 164, 246, 863, 5632
INVAR-3, Run: 092, P, 0, 0, 0, 0, 72, 72, 0, 0, 1, 492, 0, 20, 164, 741, 4542, 92, 59, 32, 72, 164, 246, 813, 4542
INVAR-3, Run: 093, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 635, 4114, 91, 51, 39, 73, 164, 246, 708, 4114
INVAR-3, Run: 094, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 723, 3947, 94, 61, 32, 70, 164, 246, 793, 3947
INVAR-3, Run: 095, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 627, 4136, 91, 59, 31, 73, 164, 246, 700, 4136
INVAR-3, Run: 096, P, 0, 0, 0, 0, 70, 70, 0, 0, 1, 492, 0, 24, 164, 730, 5256, 94, 64, 29, 70, 164, 246, 800, 5256
INVAR-3, Run: 097, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 492, 0, 18, 164, 770, 4893, 91, 51, 39, 73, 164, 246, 843, 4893
INVAR-3, Run: 098, P, 0, 0, 0, 0, 71, 71, 0, 0, 1, 492, 0, 22, 164, 663, 3615, 93, 57, 35, 71, 164, 246, 734, 3615
INVAR-3, Run: 099, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 492, 0, 16, 164, 590, 4549, 90, 60, 29, 74, 164, 246, 664, 4549
INVAR-3, Run: 100, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 492, 0, 10, 164, 600, 3847, 87, 50, 36, 77, 164, 246, 677, 3847
INVAR-4, Run: 001, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 64, 772, 24, 13, 10, 15, 39, 58, 79, 772
INVAR-4, Run: 002, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 64, 526, 22, 12, 9, 17, 39, 58, 81, 526
INVAR-4, Run: 003, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 64, 419, 23, 12, 10, 16, 39, 58, 80, 419
INVAR-4, Run: 004, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 57, 520, 22, 17, 4, 17, 39, 58, 74, 520
INVAR-4, Run: 005, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 86, 570, 24, 17, 6, 15, 39, 58, 101, 570
INVAR-4, Run: 006, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 63, 808, 26, 20, 5, 13, 39, 58, 76, 808
INVAR-4, Run: 007, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 62, 692, 25, 19, 5, 14, 39, 58, 76, 692
INVAR-4, Run: 008, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 53, 328, 24, 18, 5, 15, 39, 58, 68, 328
INVAR-4, Run: 009, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 71, 548, 25, 15, 9, 14, 39, 58, 85, 548
INVAR-4, Run: 010, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 58, 400, 22, 14, 7, 17, 39, 58, 75, 400
INVAR-4, Run: 011, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 62, 637, 22, 14, 7, 17, 39, 58, 79, 637
INVAR-4, Run: 012, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 78, 415, 24, 12, 11, 15, 39, 58, 93, 415
INVAR-4, Run: 013, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 49, 361, 22, 11, 10, 17, 39, 58, 66, 361
INVAR-4, Run: 014, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 58, 339, 21, 12, 8, 18, 39, 58, 76, 339
INVAR-4, Run: 015, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 81, 353, 23, 18, 4, 16, 39, 58, 97, 353
INVAR-4, Run: 016, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 85, 650, 25, 17, 7, 14, 39, 58, 99, 650
INVAR-4, Run: 017, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 74, 592, 24, 11, 12, 15, 39, 58, 89, 592
INVAR-4, Run: 018, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 71, 423, 23, 15, 7, 16, 39, 58, 87, 423
INVAR-4, Run: 019, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 54, 382, 21, 14, 6, 18, 39, 58, 72, 382
INVAR-4, Run: 020, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 44, 349, 25, 11, 13, 14, 39, 58, 58, 349
INVAR-4, Run: 021, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 55, 382, 23, 16, 6, 16, 39, 58, 71, 382
INVAR-4, Run: 022, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 66, 342, 24, 17, 6, 15, 39, 58, 81, 342
INVAR-4, Run: 023, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 74, 435, 23, 16, 6, 16, 39, 58, 90, 435
INVAR-4, Run: 024, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 59, 727, 26, 14, 11, 13, 39, 58, 72, 727
INVAR-4, Run: 025, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 71, 313, 23, 11, 11, 16, 39, 58, 87, 313
INVAR-4, Run: 026, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 48, 460, 24, 17, 6, 15, 39, 58, 63, 460
INVAR-4, Run: 027, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 50, 379, 21, 16, 4, 18, 39, 58, 68, 379
INVAR-4, Run: 028, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 37, 277, 25, 14, 10, 14, 39, 58, 51, 277
INVAR-4, Run: 029, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 55, 402, 25, 10, 14, 14, 39, 58, 69, 402
INVAR-4, Run: 030, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 60, 435, 23, 15, 7, 16, 39, 58, 76, 435
INVAR-4, Run: 031, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 62, 280, 21, 11, 9, 18, 39, 58, 80, 280
INVAR-4, Run: 032, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 42, 476, 24, 18, 5, 15, 39, 58, 57, 476
INVAR-4, Run: 033, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 43, 338, 23, 9, 13, 16, 39, 58, 59, 338
INVAR-4, Run: 034, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 46, 537, 24, 14, 9, 15, 39, 58, 61, 537
INVAR-4, Run: 035, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 70, 551, 25, 14, 10, 14, 39, 58, 84, 551
INVAR-4, Run: 036, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 42, 289, 23, 16, 6, 16, 39, 58, 58, 289
INVAR-4, Run: 037, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 85, 547, 23, 16, 6, 16, 39, 58, 101, 547
INVAR-4, Run: 038, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 81, 564, 25, 13, 11, 14, 39, 58, 95, 564
INVAR-4, Run: 039, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 71, 438, 23, 11, 11, 16, 39, 58, 87, 438
INVAR-4, Run: 040, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 73, 330, 22, 9, 12, 17, 39, 58, 90, 330
INVAR-4, Run: 041, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 39, 262, 23, 13, 9, 16, 39, 58, 55, 262
INVAR-4, Run: 042, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 76, 786, 25, 15, 9, 14, 39, 58, 90, 786
INVAR-4, Run: 043, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 95, 635, 24, 15, 8, 15, 39, 58, 110, 635
INVAR-4, Run: 044, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 68, 648, 25, 16, 8, 14, 39, 58, 82, 648
INVAR-4, Run: 045, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 65, 493, 25, 11, 13, 14, 39, 58, 79, 493
INVAR-4, Run: 046, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 71, 551, 23, 19, 3, 16, 39, 58, 87, 551
INVAR-4, Run: 047, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 54, 428, 26, 13, 12, 13, 39, 58, 67, 428
INVAR-4, Run: 048, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 63, 493, 23, 13, 9, 16, 39, 58, 79, 493
INVAR-4, Run: 049, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 68, 510, 24, 16, 7, 15, 39, 58, 83, 510
INVAR-4, Run: 050, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 81, 399, 23, 11, 11, 16, 39, 58, 97, 399
INVAR-4, Run: 051, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 45, 597, 23, 18, 4, 16, 39, 58, 61, 597
INVAR-4, Run: 052, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 62, 401, 23, 17, 5, 16, 39, 58, 78, 401
INVAR-4, Run: 053, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 64, 483, 26, 15, 10, 13, 39, 58, 77, 483
INVAR-4, Run: 054, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 87, 474, 23, 12, 10, 16, 39, 58, 103, 474
INVAR-4, Run: 055, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 56, 676, 23, 12, 10, 16, 39, 58, 72, 676
INVAR-4, Run: 056, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 82, 562, 24, 13, 10, 15, 39, 58, 97, 562
INVAR-4, Run: 057, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 71, 393, 22, 12, 9, 17, 39, 58, 88, 393
INVAR-4, Run: 058, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 74, 707, 22, 14, 7, 17, 39, 58, 91, 707
INVAR-4, Run: 059, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 62, 400, 24, 14, 9, 15, 39, 58, 77, 400
INVAR-4, Run: 060, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 60, 437, 22, 13, 8, 17, 39, 58, 77, 437
INVAR-4, Run: 061, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 88, 652, 23, 18, 4, 16, 39, 58, 104, 652
INVAR-4, Run: 062, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 64, 280, 22, 15, 6, 17, 39, 58, 81, 280
INVAR-4, Run: 063, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 63, 594, 21, 17, 3, 18, 39, 58, 81, 594
INVAR-4, Run: 064, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 65, 421, 24, 13, 10, 15, 39, 58, 80, 421
INVAR-4, Run: 065, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 56, 325, 21, 12, 8, 18, 39, 58, 74, 325
INVAR-4, Run: 066, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 107, 551, 23, 8, 14, 16, 39, 58, 123, 551
INVAR-4, Run: 067, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 61, 361, 23, 16, 6, 16, 39, 58, 77, 361
INVAR-4, Run: 068, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 44, 375, 24, 17, 6, 15, 39, 58, 59, 375
INVAR-4, Run: 069, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 72, 367, 22, 10, 11, 17, 39, 58, 89, 367
INVAR-4, Run: 070, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 65, 439, 22, 13, 8, 17, 39, 58, 82, 439
INVAR-4, Run: 071, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 61, 436, 21, 14, 6, 18, 39, 58, 79, 436
INVAR-4, Run: 072, P, 0, 0, 0, 0, 11, 11, 0, 0, 1, 118, 1, 17, 39, 53, 458, 28, 18, 9, 11, 39, 58, 64, 458
INVAR-4, Run: 073, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 64, 519, 24, 17, 6, 15, 39, 58, 79, 519
INVAR-4, Run: 074, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 73, 491, 25, 16, 8, 14, 39, 58, 87, 491
INVAR-4, Run: 075, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 67, 352, 22, 14, 7, 17, 39, 58, 84, 352
INVAR-4, Run: 076, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 68, 481, 25, 19, 5, 14, 39, 58, 82, 481
INVAR-4, Run: 077, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 48, 386, 24, 17, 6, 15, 39, 58, 63, 386
INVAR-4, Run: 078, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 68, 599, 22, 13, 8, 17, 39, 58, 85, 599
INVAR-4, Run: 079, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 100, 412, 22, 16, 5, 17, 39, 58, 117, 412
INVAR-4, Run: 080, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 75, 600, 24, 12, 11, 15, 39, 58, 90, 600
INVAR-4, Run: 081, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 79, 760, 26, 14, 11, 13, 39, 58, 92, 760
INVAR-4, Run: 082, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 80, 686, 26, 16, 9, 13, 39, 58, 93, 686
INVAR-4, Run: 083, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 82, 705, 22, 13, 8, 17, 39, 58, 99, 705
INVAR-4, Run: 084, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 43, 436, 22, 15, 6, 17, 39, 58, 60, 436
INVAR-4, Run: 085, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 50, 313, 23, 13, 9, 16, 39, 58, 66, 313
INVAR-4, Run: 086, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 96, 400, 22, 10, 11, 17, 39, 58, 113, 400
INVAR-4, Run: 087, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 78, 638, 26, 14, 11, 13, 39, 58, 91, 638
