Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, Y, PE, CE, CO, E, F
6, Run: 006, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 007, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 008, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 009, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 010, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 011, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 012, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 013, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 014, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 015, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 016, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 017, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 018, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 019, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 020, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 021, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 022, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 023, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 024, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 025, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 026, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 027, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 028, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 029, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 030, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 031, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 032, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 033, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 034, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 035, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 036, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 037, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 038, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 039, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 040, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 041, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 042, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 043, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 044, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 045, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 046, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 047, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 048, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 049, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 050, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 051, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 052, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 053, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 054, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 055, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 056, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 057, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 058, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 059, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 060, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 061, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 062, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 063, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 064, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 065, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 066, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 067, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 068, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 069, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 070, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 071, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 072, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 073, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 074, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 075, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 076, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 077, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 078, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 079, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 080, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 081, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 082, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 083, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 084, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 085, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 086, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 087, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 088, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 089, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 090, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 091, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 092, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 093, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 094, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 095, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 096, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 097, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 098, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 099, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
6, Run: 100, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1
8, Run: 001, P, 0, 0, 0, 0, 0, 16, 136, 1, 2, 0, 24, 0
8, Run: 002, P, 0, 0, 0, 0, 0, 17, 133, 1, 0, 0, 25, 0
8, Run: 003, P, 0, 0, 0, 0, 0, 4, 146, 1, 0, 0, 25, 0
8, Run: 004, P, 0, 0, 0, 0, 0, 16, 134, 1, 0, 0, 25, 0
8, Run: 005, P, 0, 0, 0, 0, 0, 27, 123, 1, 0, 0, 25, 0
8, Run: 006, P, 0, 0, 0, 0, 0, 14, 136, 1, 0, 0, 25, 0
8, Run: 007, P, 0, 0, 0, 0, 0, 25, 125, 1, 0, 0, 25, 0
8, Run: 008, P, 0, 0, 0, 0, 0, 34, 118, 1, 2, 0, 24, 0
8, Run: 009, P, 0, 0, 0, 0, 0, 12, 138, 1, 0, 0, 25, 0
8, Run: 010, P, 0, 0, 0, 0, 0, 31, 121, 1, 2, 0, 24, 0
8, Run: 011, P, 0, 0, 0, 0, 0, 16, 136, 1, 2, 0, 24, 0
8, Run: 012, P, 0, 0, 0, 0, 0, 5, 145, 1, 0, 0, 25, 0
8, Run: 013, P, 0, 0, 0, 0, 0, 6, 144, 1, 0, 0, 25, 0
8, Run: 014, P, 0, 0, 0, 0, 0, 32, 118, 1, 0, 0, 25, 0
8, Run: 015, P, 0, 0, 0, 0, 0, 27, 125, 1, 2, 0, 24, 0
8, Run: 016, P, 0, 0, 0, 0, 0, 6, 144, 1, 0, 0, 25, 0
8, Run: 017, P, 0, 0, 0, 0, 0, 18, 132, 1, 0, 0, 25, 0
8, Run: 018, P, 0, 0, 0, 0, 0, 37, 113, 1, 0, 0, 25, 0
8, Run: 019, P, 0, 0, 0, 0, 0, 49, 103, 1, 2, 0, 24, 0
8, Run: 020, P, 0, 0, 0, 0, 0, 30, 120, 1, 0, 0, 25, 0
8, Run: 021, P, 0, 0, 0, 0, 0, 32, 118, 1, 0, 0, 25, 0
8, Run: 022, P, 0, 0, 0, 0, 0, 17, 133, 1, 0, 0, 25, 0
8, Run: 023, P, 0, 0, 0, 0, 0, 4, 146, 1, 0, 0, 25, 0
8, Run: 024, P, 0, 0, 0, 0, 0, 10, 140, 1, 0, 0, 25, 0
8, Run: 025, P, 0, 0, 0, 0, 0, 2, 148, 1, 0, 0, 25, 0
8, Run: 026, P, 0, 0, 0, 0, 0, 18, 132, 1, 0, 0, 25, 0
8, Run: 027, P, 0, 0, 0, 0, 0, 7, 143, 1, 0, 0, 25, 0
8, Run: 028, P, 0, 0, 0, 0, 0, 15, 137, 1, 2, 0, 24, 0
8, Run: 029, P, 0, 0, 0, 0, 0, 24, 126, 1, 0, 0, 25, 0
8, Run: 030, P, 0, 0, 0, 0, 0, 16, 134, 1, 0, 0, 25, 0
8, Run: 031, P, 0, 0, 0, 0, 0, 10, 142, 1, 2, 0, 24, 0
8, Run: 032, P, 0, 0, 0, 0, 0, 37, 115, 1, 2, 0, 24, 0
8, Run: 033, P, 0, 0, 0, 0, 0, 15, 135, 1, 0, 0, 25, 0
8, Run: 034, P, 0, 0, 0, 0, 0, 15, 135, 1, 0, 0, 25, 0
8, Run: 035, P, 0, 0, 0, 0, 0, 3, 149, 1, 2, 0, 24, 0
8, Run: 036, P, 0, 0, 0, 0, 0, 22, 128, 1, 0, 0, 25, 0
8, Run: 037, P, 0, 0, 0, 0, 0, 28, 124, 1, 2, 0, 24, 0
8, Run: 038, P, 0, 0, 0, 0, 0, 14, 136, 1, 0, 0, 25, 0
8, Run: 039, P, 0, 0, 0, 0, 0, 31, 121, 1, 2, 0, 24, 0
8, Run: 040, P, 0, 0, 0, 0, 0, 39, 111, 1, 0, 0, 25, 0
8, Run: 041, P, 0, 0, 0, 0, 0, 12, 138, 1, 0, 0, 25, 0
8, Run: 042, P, 0, 0, 0, 0, 0, 8, 144, 1, 2, 0, 24, 0
8, Run: 043, P, 0, 0, 0, 0, 0, 2, 148, 1, 0, 0, 25, 0
8, Run: 044, P, 0, 0, 0, 0, 0, 16, 134, 1, 0, 0, 25, 0
8, Run: 045, P, 0, 0, 0, 0, 0, 5, 145, 1, 0, 0, 25, 0
8, Run: 046, P, 0, 0, 0, 0, 0, 26, 124, 1, 0, 0, 25, 0
8, Run: 047, P, 0, 0, 0, 0, 0, 45, 105, 1, 0, 0, 25, 0
8, Run: 048, P, 0, 0, 0, 0, 0, 5, 145, 1, 0, 0, 25, 0
8, Run: 049, P, 0, 0, 0, 0, 0, 2, 148, 1, 0, 0, 25, 0
8, Run: 050, P, 0, 0, 0, 0, 0, 34, 116, 1, 0, 0, 25, 0
8, Run: 051, P, 0, 0, 0, 0, 0, 7, 143, 1, 0, 0, 25, 0
8, Run: 052, P, 0, 0, 0, 0, 0, 25, 125, 1, 0, 0, 25, 0
8, Run: 053, P, 0, 0, 0, 0, 0, 38, 114, 1, 2, 0, 24, 0
8, Run: 054, P, 0, 0, 0, 0, 0, 11, 139, 1, 0, 0, 25, 0
8, Run: 055, P, 0, 0, 0, 0, 0, 12, 138, 1, 0, 0, 25, 0
8, Run: 056, P, 0, 0, 0, 0, 0, 4, 146, 1, 0, 0, 25, 0
8, Run: 057, P, 0, 0, 0, 0, 0, 11, 141, 1, 2, 0, 24, 0
8, Run: 058, P, 0, 0, 0, 0, 0, 18, 132, 1, 0, 0, 25, 0
8, Run: 059, P, 0, 0, 0, 0, 0, 4, 148, 1, 2, 0, 24, 0
8, Run: 060, P, 0, 0, 0, 0, 0, 7, 143, 1, 0, 0, 25, 0
8, Run: 061, P, 0, 0, 0, 0, 0, 24, 128, 1, 2, 0, 24, 0
8, Run: 062, P, 0, 0, 0, 0, 0, 29, 121, 1, 0, 0, 25, 0
8, Run: 063, P, 0, 0, 0, 0, 0, 2, 150, 1, 2, 0, 24, 0
8, Run: 064, P, 0, 0, 0, 0, 0, 21, 129, 1, 0, 0, 25, 0
8, Run: 065, P, 0, 0, 0, 0, 0, 13, 137, 1, 0, 0, 25, 0
8, Run: 066, P, 0, 0, 0, 0, 0, 0, 150, 1, 0, 0, 25, 0
8, Run: 067, P, 0, 0, 0, 0, 0, 5, 145, 1, 0, 0, 25, 0
8, Run: 068, P, 0, 0, 0, 0, 0, 2, 148, 1, 0, 0, 25, 0
8, Run: 069, P, 0, 0, 0, 0, 0, 22, 128, 1, 0, 0, 25, 0
8, Run: 070, P, 0, 0, 0, 0, 0, 9, 141, 1, 0, 0, 25, 0
8, Run: 071, P, 0, 0, 0, 0, 0, 3, 147, 1, 0, 0, 25, 0
8, Run: 072, P, 0, 0, 0, 0, 0, 25, 125, 1, 0, 0, 25, 0
8, Run: 073, P, 0, 0, 0, 0, 0, 1, 151, 1, 2, 0, 24, 0
8, Run: 074, P, 0, 0, 0, 0, 0, 18, 132, 1, 0, 0, 25, 0
8, Run: 075, P, 0, 0, 0, 0, 0, 35, 117, 1, 2, 0, 24, 0
8, Run: 076, P, 0, 0, 0, 0, 0, 5, 145, 1, 0, 0, 25, 0
8, Run: 077, P, 0, 0, 0, 0, 0, 24, 126, 1, 0, 0, 25, 0
8, Run: 078, P, 0, 0, 0, 0, 0, 14, 136, 1, 0, 0, 25, 0
8, Run: 079, P, 0, 0, 0, 0, 0, 18, 132, 1, 0, 0, 25, 0
8, Run: 080, P, 0, 0, 0, 0, 0, 31, 119, 1, 0, 0, 25, 0
8, Run: 081, P, 0, 0, 0, 0, 0, 10, 140, 1, 0, 0, 25, 0
8, Run: 082, P, 0, 0, 0, 0, 0, 4, 146, 1, 0, 0, 25, 0
8, Run: 083, P, 0, 0, 0, 0, 0, 35, 117, 1, 2, 0, 24, 0
8, Run: 084, P, 0, 0, 0, 0, 0, 15, 135, 1, 0, 0, 25, 0
8, Run: 085, P, 0, 0, 0, 0, 0, 11, 139, 1, 0, 0, 25, 0
8, Run: 086, P, 0, 0, 0, 0, 0, 4, 146, 1, 0, 0, 25, 0
8, Run: 087, P, 0, 0, 0, 0, 0, 12, 138, 1, 0, 0, 25, 0
8, Run: 088, P, 0, 0, 0, 0, 0, 26, 126, 1, 2, 0, 24, 0
8, Run: 089, P, 0, 0, 0, 0, 0, 14, 138, 1, 2, 0, 24, 0
8, Run: 090, P, 0, 0, 0, 0, 0, 7, 143, 1, 0, 0, 25, 0
8, Run: 091, P, 0, 0, 0, 0, 0, 14, 136, 1, 0, 0, 25, 0
8, Run: 092, P, 0, 0, 0, 0, 0, 23, 127, 1, 0, 0, 25, 0
8, Run: 093, P, 0, 0, 0, 0, 0, 8, 144, 1, 2, 0, 24, 0
8, Run: 094, P, 0, 0, 0, 0, 0, 2, 148, 1, 0, 0, 25, 0
8, Run: 095, P, 0, 0, 0, 0, 0, 21, 131, 1, 2, 0, 24, 0
8, Run: 096, P, 0, 0, 0, 0, 0, 8, 142, 1, 0, 0, 25, 0
8, Run: 097, P, 0, 0, 0, 0, 0, 7, 143, 1, 0, 0, 25, 0
8, Run: 098, P, 0, 0, 0, 0, 0, 10, 140, 1, 0, 0, 25, 0
8, Run: 099, P, 0, 0, 0, 0, 0, 27, 125, 1, 2, 0, 24, 0
8, Run: 100, P, 0, 0, 0, 0, 0, 20, 130, 1, 0, 0, 25, 0
9, Run: 001, P, 0, 0, 0, 0, 0, 15, 285, 1, 0, 0, 50, 0
9, Run: 002, P, 0, 0, 0, 0, 0, 45, 255, 1, 0, 0, 50, 0
9, Run: 003, P, 0, 0, 0, 0, 0, 6, 294, 1, 0, 0, 50, 0
9, Run: 004, P, 0, 0, 0, 0, 0, 37, 265, 1, 2, 0, 49, 0
9, Run: 005, P, 0, 0, 0, 0, 0, 4, 296, 1, 0, 0, 50, 0
9, Run: 006, P, 0, 0, 0, 0, 0, 10, 290, 1, 0, 0, 50, 0
9, Run: 007, P, 0, 0, 0, 0, 0, 3, 297, 1, 0, 0, 50, 0
9, Run: 008, P, 0, 0, 0, 0, 0, 40, 260, 1, 0, 0, 50, 0
9, Run: 009, P, 0, 0, 0, 0, 0, 5, 297, 1, 2, 0, 49, 0
9, Run: 010, P, 0, 0, 0, 0, 0, 45, 255, 1, 0, 0, 50, 0
9, Run: 011, P, 0, 0, 0, 0, 0, 2, 298, 1, 0, 0, 50, 0
9, Run: 012, P, 0, 0, 0, 0, 0, 3, 297, 1, 0, 0, 50, 0
9, Run: 013, P, 0, 0, 0, 0, 0, 26, 274, 1, 0, 0, 50, 0
9, Run: 014, P, 0, 0, 0, 0, 0, 2, 298, 1, 0, 0, 50, 0
9, Run: 015, P, 0, 0, 0, 0, 0, 4, 296, 1, 0, 0, 50, 0
9, Run: 016, P, 0, 0, 0, 0, 0, 8, 292, 1, 0, 0, 50, 0
9, Run: 017, P, 0, 0, 0, 0, 0, 39, 261, 1, 0, 0, 50, 0
9, Run: 018, P, 0, 0, 0, 0, 0, 31, 269, 1, 0, 0, 50, 0
9, Run: 019, P, 0, 0, 0, 0, 0, 38, 264, 1, 2, 0, 49, 0
9, Run: 020, P, 0, 0, 0, 0, 0, 19, 281, 1, 0, 0, 50, 0
9, Run: 021, P, 0, 0, 1, 0, 0, 0, 301, 1, 0, 0, 50, 1
9, Run: 022, P, 0, 0, 0, 0, 0, 38, 264, 1, 2, 0, 49, 0
9, Run: 023, P, 0, 0, 0, 0, 0, 4, 296, 1, 0, 0, 50, 0
9, Run: 024, P, 0, 0, 0, 0, 0, 21, 279, 1, 0, 0, 50, 0
9, Run: 025, P, 0, 0, 0, 0, 0, 29, 271, 1, 0, 0, 50, 0
9, Run: 026, P, 0, 0, 0, 0, 0, 25, 277, 1, 2, 0, 49, 0
9, Run: 027, P, 0, 0, 0, 0, 0, 72, 230, 1, 2, 0, 49, 0
9, Run: 028, P, 0, 0, 0, 0, 0, 31, 269, 1, 0, 0, 50, 0
9, Run: 029, P, 0, 0, 0, 0, 0, 0, 300, 1, 0, 0, 50, 0
9, Run: 030, P, 0, 0, 0, 0, 0, 15, 285, 1, 0, 0, 50, 0
9, Run: 031, P, 0, 0, 0, 0, 0, 38, 262, 1, 0, 0, 50, 0
9, Run: 032, P, 0, 0, 0, 0, 0, 15, 287, 1, 2, 0, 49, 0
9, Run: 033, P, 0, 0, 0, 0, 0, 7, 295, 1, 2, 0, 49, 0
9, Run: 034, P, 0, 0, 0, 0, 0, 22, 278, 1, 0, 0, 50, 0
9, Run: 035, P, 0, 0, 0, 0, 0, 41, 261, 1, 2, 0, 49, 0
9, Run: 036, P, 0, 0, 0, 0, 0, 15, 285, 1, 0, 0, 50, 0
9, Run: 037, P, 0, 0, 0, 0, 0, 27, 273, 1, 0, 0, 50, 0
9, Run: 038, P, 0, 0, 0, 0, 0, 6, 294, 1, 0, 0, 50, 0
9, Run: 039, P, 0, 0, 0, 0, 0, 2, 300, 1, 2, 0, 49, 0
9, Run: 040, P, 0, 0, 0, 0, 0, 23, 279, 1, 2, 0, 49, 0
9, Run: 041, P, 0, 0, 0, 0, 0, 25, 275, 1, 0, 0, 50, 0
9, Run: 042, P, 0, 0, 0, 0, 0, 13, 287, 1, 0, 0, 50, 0
9, Run: 043, P, 0, 0, 0, 0, 0, 35, 265, 1, 0, 0, 50, 0
9, Run: 044, P, 0, 0, 0, 0, 0, 0, 300, 1, 0, 0, 50, 0
9, Run: 045, P, 0, 0, 0, 0, 0, 11, 289, 1, 0, 0, 50, 0
9, Run: 046, P, 0, 0, 0, 0, 0, 11, 289, 1, 0, 0, 50, 0
9, Run: 047, P, 0, 0, 0, 0, 0, 7, 293, 1, 0, 0, 50, 0
9, Run: 048, P, 0, 0, 0, 0, 0, 19, 281, 1, 0, 0, 50, 0
9, Run: 049, P, 0, 0, 0, 0, 0, 6, 294, 1, 0, 0, 50, 0
9, Run: 050, P, 0, 0, 0, 0, 0, 10, 290, 1, 0, 0, 50, 0
9, Run: 051, P, 0, 0, 0, 0, 0, 15, 285, 1, 0, 0, 50, 0
9, Run: 052, P, 0, 0, 0, 0, 0, 35, 267, 1, 2, 0, 49, 0
9, Run: 053, P, 0, 0, 0, 0, 0, 30, 272, 1, 2, 0, 49, 0
9, Run: 054, P, 0, 0, 0, 0, 0, 13, 287, 1, 0, 0, 50, 0
9, Run: 055, P, 0, 0, 0, 0, 0, 18, 282, 1, 0, 0, 50, 0
9, Run: 056, P, 0, 0, 0, 0, 0, 20, 280, 1, 0, 0, 50, 0
9, Run: 057, P, 0, 0, 0, 0, 0, 18, 282, 1, 0, 0, 50, 0
9, Run: 058, P, 0, 0, 0, 0, 0, 6, 296, 1, 2, 0, 49, 0
9, Run: 059, P, 0, 0, 0, 0, 0, 21, 279, 1, 0, 0, 50, 0
9, Run: 060, P, 0, 0, 0, 0, 0, 19, 281, 1, 0, 0, 50, 0
9, Run: 061, P, 0, 0, 0, 0, 0, 43, 259, 1, 2, 0, 49, 0
9, Run: 062, P, 0, 0, 0, 0, 0, 37, 263, 1, 0, 0, 50, 0
9, Run: 063, P, 0, 0, 0, 0, 0, 1, 299, 1, 0, 0, 50, 0
9, Run: 064, P, 0, 0, 0, 0, 0, 5, 295, 1, 0, 0, 50, 0
9, Run: 065, P, 0, 0, 0, 0, 0, 29, 271, 1, 0, 0, 50, 0
9, Run: 066, P, 0, 0, 0, 0, 0, 64, 236, 1, 0, 0, 50, 0
9, Run: 067, P, 0, 0, 0, 0, 0, 53, 247, 1, 0, 0, 50, 0
9, Run: 068, P, 0, 0, 0, 0, 0, 3, 297, 1, 0, 0, 50, 0
9, Run: 069, P, 0, 0, 0, 0, 0, 3, 297, 1, 0, 0, 50, 0
9, Run: 070, P, 0, 0, 0, 0, 0, 45, 255, 1, 0, 0, 50, 0
9, Run: 071, P, 0, 0, 0, 0, 0, 5, 295, 1, 0, 0, 50, 0
9, Run: 072, P, 0, 0, 0, 0, 0, 29, 271, 1, 0, 0, 50, 0
9, Run: 073, P, 0, 0, 0, 0, 0, 6, 294, 1, 0, 0, 50, 0
9, Run: 074, P, 0, 0, 0, 0, 0, 12, 288, 1, 0, 0, 50, 0
9, Run: 075, P, 0, 0, 0, 0, 0, 28, 274, 1, 2, 0, 49, 0
9, Run: 076, P, 0, 0, 0, 0, 0, 12, 288, 1, 0, 0, 50, 0
9, Run: 077, P, 0, 0, 0, 0, 0, 2, 298, 1, 0, 0, 50, 0
9, Run: 078, P, 0, 0, 0, 0, 0, 51, 249, 1, 0, 0, 50, 0
9, Run: 079, P, 0, 0, 0, 0, 0, 25, 275, 1, 0, 0, 50, 0
9, Run: 080, P, 0, 0, 0, 0, 0, 24, 278, 1, 2, 0, 49, 0
9, Run: 081, P, 0, 0, 0, 0, 0, 5, 295, 1, 0, 0, 50, 0
9, Run: 082, P, 0, 0, 0, 0, 0, 54, 246, 1, 0, 0, 50, 0
9, Run: 083, P, 0, 0, 0, 0, 0, 41, 259, 1, 0, 0, 50, 0
9, Run: 084, P, 0, 0, 0, 0, 0, 50, 250, 1, 0, 0, 50, 0
9, Run: 085, P, 0, 0, 0, 0, 0, 10, 290, 1, 0, 0, 50, 0
9, Run: 086, P, 0, 0, 0, 0, 0, 49, 251, 1, 0, 0, 50, 0
9, Run: 087, P, 0, 0, 0, 0, 0, 24, 278, 1, 2, 0, 49, 0
9, Run: 088, P, 0, 0, 0, 0, 0, 14, 288, 1, 2, 0, 49, 0
9, Run: 089, P, 0, 0, 0, 0, 0, 22, 278, 1, 0, 0, 50, 0
9, Run: 090, P, 0, 0, 0, 0, 0, 41, 259, 1, 0, 0, 50, 0
9, Run: 091, P, 0, 0, 0, 0, 0, 8, 294, 1, 2, 0, 49, 0
9, Run: 092, P, 0, 0, 0, 0, 0, 1, 299, 1, 0, 0, 50, 0
9, Run: 093, P, 0, 0, 0, 0, 0, 11, 289, 1, 0, 0, 50, 0
9, Run: 094, P, 0, 0, 0, 0, 0, 16, 284, 1, 0, 0, 50, 0
9, Run: 095, P, 0, 0, 0, 0, 0, 15, 287, 1, 2, 0, 49, 0
9, Run: 096, P, 0, 0, 0, 0, 0, 20, 280, 1, 0, 0, 50, 0
9, Run: 097, P, 0, 0, 0, 0, 0, 13, 287, 1, 0, 0, 50, 0
9, Run: 098, P, 0, 0, 0, 0, 0, 2, 298, 1, 0, 0, 50, 0
9, Run: 099, P, 0, 0, 0, 0, 0, 16, 284, 1, 0, 0, 50, 0
9, Run: 100, P, 0, 0, 0, 0, 0, 2, 298, 1, 0, 0, 50, 0
