Input Number, Run_Number, Result@ 100, H, CO, M, X1, PO, CE, Y, D, PE, A, B
3, Run: 024, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 025, P, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0
3, Run: 026, P, 0, 0, 0, 0, 0, 69, 43, 0, 1, 596, 0
3, Run: 027, P, 0, 0, 0, 0, 0, 77, 67, 0, 1, 532, 0
3, Run: 028, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 029, P, 0, 0, 0, 0, 0, 78, 70, 0, 1, 524, 0
3, Run: 030, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 031, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 032, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 033, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 034, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 035, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 036, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 037, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 038, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 039, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 040, P, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0
3, Run: 041, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 042, P, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0
3, Run: 043, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 044, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 045, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 046, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 047, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 048, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 049, P, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0
3, Run: 050, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 051, P, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0
3, Run: 052, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 053, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 054, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 055, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 056, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 057, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 058, P, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0
3, Run: 059, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 060, P, 0, 0, 0, 0, 0, 77, 67, 0, 1, 532, 0
3, Run: 061, P, 0, 0, 0, 0, 0, 77, 67, 0, 1, 532, 0
3, Run: 062, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 063, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 064, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 065, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 066, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 067, P, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0
3, Run: 068, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 069, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 070, P, 0, 0, 0, 0, 0, 68, 40, 0, 1, 604, 0
3, Run: 071, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 072, P, 0, 0, 0, 0, 0, 68, 40, 0, 1, 604, 0
3, Run: 073, P, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0
3, Run: 074, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 075, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 076, P, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0
3, Run: 077, P, 0, 0, 0, 0, 0, 71, 49, 0, 1, 580, 0
3, Run: 078, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 079, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 080, P, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0
3, Run: 081, P, 0, 0, 0, 0, 0, 79, 73, 0, 1, 516, 0
3, Run: 082, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 083, P, 0, 0, 0, 0, 0, 76, 64, 0, 1, 540, 0
3, Run: 084, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 085, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 086, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 087, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 088, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 089, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 090, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 091, P, 0, 0, 0, 0, 0, 70, 46, 0, 1, 588, 0
3, Run: 092, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 093, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 094, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
3, Run: 095, P, 0, 0, 0, 0, 0, 73, 55, 0, 1, 564, 0
3, Run: 096, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 097, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 098, P, 0, 0, 0, 0, 0, 75, 61, 0, 1, 548, 0
3, Run: 099, P, 0, 0, 0, 0, 0, 72, 52, 0, 1, 572, 0
3, Run: 100, P, 0, 0, 0, 0, 0, 74, 58, 0, 1, 556, 0
4, Run: 001, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 002, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 003, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 004, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 005, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 006, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 007, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 008, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 009, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 010, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 011, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 012, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 013, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 014, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 015, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 016, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 017, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 018, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 019, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 020, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 021, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 022, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 023, P, 0, 129, 0, 0, 1, 0, 126, 18, 0, 0, 0
4, Run: 024, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 025, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 026, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 027, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 028, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 029, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 030, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 031, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 032, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 033, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 034, P, 0, 129, 0, 0, 1, 0, 126, 18, 0, 0, 0
4, Run: 035, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 036, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 037, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 038, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 039, P, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0
4, Run: 040, P, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0
4, Run: 041, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 042, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 043, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 044, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 045, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 046, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 047, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 048, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 049, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 050, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 051, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 052, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 053, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 054, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 055, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 056, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 057, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 058, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 059, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 060, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 061, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 062, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 063, P, 0, 177, 0, 0, 1, 0, 162, 12, 0, 0, 0
4, Run: 064, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 065, P, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0
4, Run: 066, P, 0, 177, 0, 0, 1, 0, 162, 12, 0, 0, 0
4, Run: 067, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 068, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 069, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 070, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 071, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 072, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 073, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 074, P, 0, 129, 0, 0, 1, 0, 126, 18, 0, 0, 0
4, Run: 075, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 076, P, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0
4, Run: 077, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 078, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 079, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 080, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 081, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 082, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 083, P, 0, 169, 0, 0, 1, 0, 156, 13, 0, 0, 0
4, Run: 084, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 085, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 086, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 087, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 088, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 089, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 090, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 091, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 092, P, 0, 153, 0, 0, 1, 0, 144, 15, 0, 0, 0
4, Run: 093, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 094, P, 0, 129, 0, 0, 1, 0, 126, 18, 0, 0, 0
4, Run: 095, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 096, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
4, Run: 097, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 098, P, 0, 161, 0, 0, 1, 0, 150, 14, 0, 0, 0
4, Run: 099, P, 0, 137, 0, 0, 1, 0, 132, 17, 0, 0, 0
4, Run: 100, P, 0, 145, 0, 0, 1, 0, 138, 16, 0, 0, 0
5, Run: 001, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 002, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 003, P, 0, 227, 0, 0, 1, 0, 210, 18, 0, 0, 0
5, Run: 004, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 005, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 006, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 007, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 008, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 009, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 010, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 011, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 012, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 013, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 014, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 015, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 016, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 017, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 018, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 019, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 020, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 021, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 022, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 023, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 024, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 025, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 026, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 027, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 028, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 029, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 030, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 031, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 032, P, 0, 227, 0, 0, 1, 0, 210, 18, 0, 0, 0
5, Run: 033, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 034, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 035, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 036, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 037, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 038, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 039, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 040, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 041, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 042, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 043, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 044, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 045, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 046, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 047, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 048, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 049, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 050, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 051, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 052, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 053, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 054, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 055, P, 0, 235, 0, 0, 1, 0, 216, 17, 0, 0, 0
5, Run: 056, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 057, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 058, P, 0, 227, 0, 0, 1, 0, 210, 18, 0, 0, 0
5, Run: 059, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 060, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 061, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 062, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 063, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 064, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 065, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 066, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 067, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 068, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 069, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 070, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 071, P, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0
5, Run: 072, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 073, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 074, P, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0
5, Run: 075, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 076, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 077, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 078, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 079, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 080, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 081, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 082, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 083, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 084, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 085, P, 0, 227, 0, 0, 1, 0, 210, 18, 0, 0, 0
5, Run: 086, P, 0, 179, 0, 0, 1, 0, 174, 24, 0, 0, 0
5, Run: 087, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 088, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 089, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 090, P, 0, 203, 0, 0, 1, 0, 192, 21, 0, 0, 0
5, Run: 091, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 092, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 093, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
5, Run: 094, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 095, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 096, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 097, P, 0, 219, 0, 0, 1, 0, 204, 19, 0, 0, 0
5, Run: 098, P, 0, 195, 0, 0, 1, 0, 186, 22, 0, 0, 0
5, Run: 099, P, 0, 187, 0, 0, 1, 0, 180, 23, 0, 0, 0
5, Run: 100, P, 0, 211, 0, 0, 1, 0, 198, 20, 0, 0, 0
6, Run: 001, P, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0
6, Run: 002, P, 0, 569, 0, 0, 1, 0, 558, 82, 0, 0, 0
6, Run: 003, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 004, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 005, P, 0, 625, 0, 0, 1, 0, 600, 75, 0, 0, 0
6, Run: 006, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 007, P, 0, 625, 0, 0, 1, 0, 600, 75, 0, 0, 0
6, Run: 008, P, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0
6, Run: 009, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 010, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 011, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 012, P, 0, 561, 0, 0, 1, 0, 552, 83, 0, 0, 0
6, Run: 013, P, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0
6, Run: 014, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 015, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 016, P, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0
6, Run: 017, P, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0
6, Run: 018, P, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0
6, Run: 019, P, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0
6, Run: 020, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 021, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 022, P, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0
6, Run: 023, P, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0
6, Run: 024, P, 0, 577, 0, 0, 1, 0, 564, 81, 0, 0, 0
6, Run: 025, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 026, P, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0
6, Run: 027, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 028, P, 0, 569, 0, 0, 1, 0, 558, 82, 0, 0, 0
6, Run: 029, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 030, P, 0, 553, 0, 0, 1, 0, 546, 84, 0, 0, 0
6, Run: 031, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 032, P, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0
6, Run: 033, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 034, P, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0
6, Run: 035, P, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0
6, Run: 036, P, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0
6, Run: 037, P, 0, 633, 0, 0, 1, 0, 606, 74, 0, 0, 0
6, Run: 038, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 039, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 040, P, 0, 625, 0, 0, 1, 0, 600, 75, 0, 0, 0
6, Run: 041, P, 0, 617, 0, 0, 1, 0, 594, 76, 0, 0, 0
6, Run: 042, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
6, Run: 043, P, 0, 609, 0, 0, 1, 0, 588, 77, 0, 0, 0
6, Run: 044, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 045, P, 0, 585, 0, 0, 1, 0, 570, 80, 0, 0, 0
6, Run: 046, P, 0, 601, 0, 0, 1, 0, 582, 78, 0, 0, 0
6, Run: 047, P, 0, 593, 0, 0, 1, 0, 576, 79, 0, 0, 0
