Input Number, Run_Number, Result@ 100, Y, X, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-2, Run: 038, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 039, F, 0, 0, 23, 1, 20, 22, 1, 12, 8
INVAR-2, Run: 040, F, 0, 0, 22, 1, 19, 21, 4, 14, 8
INVAR-2, Run: 041, F, 0, 0, 1, 1, 19, 21, 4, 14, 29
INVAR-2, Run: 042, P, 0, 1, 0, 0, 19, 22, 2, 33, 10
INVAR-2, Run: 043, F, 0, 2, 0, 2, 19, 21, 3, 27, 16
INVAR-2, Run: 044, F, 0, 0, 1, 1, 20, 22, 1, 10, 32
INVAR-2, Run: 045, F, 0, 0, 13, 1, 20, 22, 1, 6, 24
INVAR-2, Run: 046, F, 0, 2, 0, 2, 19, 21, 3, 10, 33
INVAR-2, Run: 047, F, 0, 0, 11, 1, 20, 22, 1, 8, 24
INVAR-2, Run: 048, F, 0, 2, 0, 2, 20, 22, 0, 7, 35
INVAR-2, Run: 049, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 050, P, 0, 1, 0, 0, 19, 22, 2, 29, 14
INVAR-2, Run: 051, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 052, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 053, P, 0, 1, 0, 0, 19, 22, 2, 23, 20
INVAR-2, Run: 054, F, 0, 0, 9, 1, 19, 21, 4, 12, 23
INVAR-2, Run: 055, F, 0, 0, 13, 1, 20, 22, 1, 20, 10
INVAR-2, Run: 056, P, 0, 1, 0, 0, 18, 21, 5, 43, 1
INVAR-2, Run: 057, F, 0, 1, 0, 3, 20, 21, 2, 17, 26
INVAR-2, Run: 058, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 059, F, 0, 0, 4, 1, 20, 22, 1, 19, 20
INVAR-2, Run: 060, F, 0, 2, 0, 2, 20, 22, 0, 25, 17
INVAR-2, Run: 061, P, 0, 1, 0, 0, 19, 22, 2, 31, 12
INVAR-2, Run: 062, P, 0, 1, 0, 0, 19, 22, 2, 29, 14
INVAR-2, Run: 063, F, 0, 0, 11, 1, 19, 21, 4, 15, 18
INVAR-2, Run: 064, F, 0, 0, 1, 1, 20, 22, 1, 29, 13
INVAR-2, Run: 065, P, 0, 1, 0, 0, 18, 21, 5, 37, 7
INVAR-2, Run: 066, F, 0, 0, 1, 1, 19, 21, 4, 9, 34
INVAR-2, Run: 067, F, 0, 1, 0, 3, 20, 21, 2, 23, 20
INVAR-2, Run: 068, P, 0, 1, 0, 0, 19, 22, 2, 36, 7
INVAR-2, Run: 069, F, 0, 0, 5, 1, 20, 22, 1, 18, 20
INVAR-2, Run: 070, P, 0, 1, 0, 0, 19, 22, 2, 26, 17
INVAR-2, Run: 071, P, 0, 1, 0, 0, 19, 22, 2, 35, 8
INVAR-2, Run: 072, F, 0, 0, 14, 1, 20, 22, 1, 17, 12
INVAR-2, Run: 073, F, 0, 2, 0, 2, 19, 21, 3, 28, 15
INVAR-2, Run: 074, P, 0, 1, 0, 0, 18, 21, 5, 35, 9
INVAR-2, Run: 075, P, 0, 1, 0, 0, 19, 22, 2, 34, 9
INVAR-2, Run: 076, P, 0, 1, 0, 0, 19, 22, 2, 40, 3
INVAR-2, Run: 077, F, 0, 2, 0, 2, 19, 21, 3, 27, 16
INVAR-2, Run: 078, P, 0, 1, 0, 0, 19, 22, 2, 26, 17
INVAR-2, Run: 079, P, 0, 1, 0, 0, 19, 22, 2, 30, 13
INVAR-2, Run: 080, P, 0, 1, 0, 0, 19, 22, 2, 26, 17
INVAR-2, Run: 081, F, 0, 0, 3, 1, 19, 21, 4, 15, 26
INVAR-2, Run: 082, F, 0, 0, 1, 1, 20, 22, 1, 16, 26
INVAR-2, Run: 083, P, 0, 1, 0, 0, 19, 22, 2, 27, 16
INVAR-2, Run: 084, P, 0, 1, 0, 0, 18, 21, 5, 30, 14
INVAR-2, Run: 085, F, 0, 2, 0, 2, 20, 22, 0, 17, 25
INVAR-2, Run: 086, F, 0, 2, 0, 2, 20, 22, 0, 27, 15
INVAR-2, Run: 087, F, 0, 2, 0, 2, 19, 21, 3, 38, 5
INVAR-2, Run: 088, P, 0, 1, 0, 0, 19, 22, 2, 23, 20
INVAR-2, Run: 089, F, 0, 2, 0, 2, 20, 22, 0, 20, 22
INVAR-2, Run: 090, F, 0, 0, 17, 1, 20, 22, 1, 17, 9
INVAR-2, Run: 091, P, 0, 1, 0, 0, 19, 22, 2, 38, 5
INVAR-2, Run: 092, F, 0, 0, 10, 1, 20, 22, 1, 18, 15
INVAR-2, Run: 093, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-2, Run: 094, F, 0, 0, 14, 1, 20, 22, 1, 12, 17
INVAR-2, Run: 095, P, 0, 1, 0, 0, 19, 22, 2, 37, 6
INVAR-2, Run: 096, F, 0, 0, 1, 1, 20, 22, 1, 27, 15
INVAR-2, Run: 097, F, 0, 0, 3, 1, 19, 21, 4, 17, 24
INVAR-2, Run: 098, P, 0, 1, 0, 0, 19, 22, 2, 28, 15
INVAR-2, Run: 099, F, 0, 0, 11, 1, 20, 22, 1, 25, 7
INVAR-2, Run: 100, P, 0, 1, 0, 0, 19, 22, 2, 32, 11
INVAR-20, Run: 001, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 002, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 003, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 004, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 005, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 006, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 007, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 008, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 009, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 010, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 011, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 012, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 013, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 014, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 015, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 016, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 017, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 018, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 019, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 020, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 021, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 022, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 023, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 024, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 025, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 026, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 027, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 028, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 029, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 030, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 031, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 032, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 033, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 034, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 035, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 036, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 037, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 038, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 039, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 040, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 041, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 042, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 043, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 044, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 045, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 046, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 047, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 048, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 049, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 050, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 051, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 052, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 053, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 054, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 055, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 056, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 057, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 058, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 059, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 060, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 061, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 062, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 063, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 064, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 065, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 066, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 067, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 068, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 069, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 070, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 071, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 072, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 073, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 074, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 075, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 076, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 077, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 078, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 079, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 080, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 081, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 082, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 083, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 084, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 085, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 086, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 087, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 088, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 089, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 090, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 091, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 092, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 093, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 094, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 095, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 096, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 097, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 098, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 099, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-20, Run: 100, P, 0, 1, 0, 0, 30, 0, 0, 30, 0
INVAR-21, Run: 001, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 002, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 003, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 004, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 005, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 006, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 007, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 008, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 009, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 010, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 011, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 012, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 013, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 014, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 015, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 016, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 017, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 018, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 019, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 020, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 021, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 022, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 023, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 024, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 025, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 026, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 027, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 028, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 029, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 030, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 031, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 032, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 033, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 034, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 035, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 036, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 037, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 038, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 039, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 040, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 041, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 042, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 043, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 044, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 045, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 046, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 047, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 048, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 049, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 050, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 051, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 052, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 053, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 054, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 055, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 056, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 057, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 058, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 059, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 060, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 061, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 062, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 063, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 064, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 065, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 066, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 067, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 068, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 069, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 070, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 071, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 072, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 073, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 074, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 075, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 076, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 077, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 078, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 079, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 080, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 081, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 082, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 083, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 084, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 085, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 086, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 087, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 088, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 089, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 090, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 091, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 092, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 093, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 094, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 095, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 096, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 097, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 098, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 099, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-21, Run: 100, P, 0, 1, 0, 0, 44, 0, 0, 44, 0
INVAR-22, Run: 001, F, 0, 0, 5, 1, 7, 16, 1, 12, 7
INVAR-22, Run: 002, F, 0, 0, 14, 1, 7, 16, 1, 10, 0
INVAR-22, Run: 003, F, 0, 0, 18, 1, 7, 16, 1, 3, 3
INVAR-22, Run: 004, F, 0, 0, 4, 1, 7, 16, 1, 14, 6
INVAR-22, Run: 005, F, 0, 0, 4, 1, 7, 16, 1, 10, 10
INVAR-22, Run: 006, P, 0, 1, 0, 0, 6, 16, 2, 21, 3
INVAR-22, Run: 007, F, 0, 0, 1, 1, 7, 16, 1, 13, 10
INVAR-22, Run: 008, F, 0, 2, 0, 2, 6, 15, 3, 10, 14
INVAR-22, Run: 009, P, 0, 1, 0, 0, 6, 16, 2, 22, 2
INVAR-22, Run: 010, P, 0, 1, 0, 0, 6, 16, 2, 13, 11
INVAR-22, Run: 011, P, 0, 1, 0, 0, 6, 16, 2, 23, 1
INVAR-22, Run: 012, P, 0, 1, 0, 0, 6, 16, 2, 15, 9
INVAR-22, Run: 013, P, 0, 1, 0, 0, 6, 16, 2, 18, 6
INVAR-22, Run: 014, F, 0, 0, 3, 1, 7, 16, 1, 8, 13
INVAR-22, Run: 015, F, 0, 2, 0, 2, 6, 15, 3, 11, 13
INVAR-22, Run: 016, F, 0, 0, 1, 1, 7, 16, 1, 16, 7
INVAR-22, Run: 017, F, 0, 2, 0, 2, 7, 16, 0, 3, 20
INVAR-22, Run: 018, F, 0, 0, 1, 1, 6, 15, 4, 2, 22
INVAR-22, Run: 019, F, 0, 0, 13, 1, 6, 15, 4, 8, 4
INVAR-22, Run: 020, P, 0, 1, 0, 0, 6, 16, 2, 15, 9
INVAR-22, Run: 021, F, 0, 0, 2, 1, 7, 16, 1, 16, 6
INVAR-22, Run: 022, F, 0, 2, 0, 2, 7, 16, 0, 14, 9
INVAR-22, Run: 023, P, 0, 1, 0, 0, 6, 16, 2, 23, 1
INVAR-22, Run: 024, F, 0, 2, 0, 2, 7, 16, 0, 14, 9
INVAR-22, Run: 025, F, 0, 0, 6, 1, 7, 16, 1, 9, 9
INVAR-22, Run: 026, F, 0, 2, 0, 2, 7, 16, 0, 1, 22
INVAR-22, Run: 027, P, 0, 1, 0, 0, 6, 16, 2, 24, 0
INVAR-22, Run: 028, F, 0, 2, 0, 2, 7, 16, 0, 4, 19
INVAR-22, Run: 029, F, 0, 2, 0, 2, 6, 15, 3, 14, 10
INVAR-22, Run: 030, F, 0, 2, 0, 2, 6, 15, 3, 6, 18
INVAR-22, Run: 031, P, 0, 1, 0, 0, 6, 16, 2, 17, 7
INVAR-22, Run: 032, P, 0, 1, 0, 0, 6, 16, 2, 19, 5
INVAR-22, Run: 033, F, 0, 0, 1, 1, 7, 16, 1, 14, 9
INVAR-22, Run: 034, P, 0, 1, 0, 0, 6, 16, 2, 19, 5
INVAR-22, Run: 035, F, 0, 2, 0, 2, 6, 15, 3, 19, 5
INVAR-22, Run: 036, P, 0, 1, 0, 0, 6, 16, 2, 14, 10
INVAR-22, Run: 037, F, 0, 0, 7, 1, 7, 16, 1, 5, 12
INVAR-22, Run: 038, P, 0, 1, 0, 0, 5, 15, 5, 20, 5
INVAR-22, Run: 039, F, 0, 2, 0, 2, 7, 16, 0, 3, 20
INVAR-22, Run: 040, F, 0, 2, 0, 2, 7, 16, 0, 20, 3
INVAR-22, Run: 041, F, 0, 0, 1, 1, 7, 16, 1, 15, 8
INVAR-22, Run: 042, P, 0, 1, 0, 0, 6, 16, 2, 14, 10
INVAR-22, Run: 043, F, 0, 2, 0, 2, 7, 16, 0, 14, 9
INVAR-22, Run: 044, F, 0, 1, 0, 3, 7, 15, 2, 7, 17
INVAR-22, Run: 045, F, 0, 0, 5, 1, 7, 16, 1, 10, 9
INVAR-22, Run: 046, F, 0, 1, 0, 3, 7, 15, 2, 19, 5
INVAR-22, Run: 047, F, 0, 0, 8, 1, 7, 16, 1, 10, 6
INVAR-22, Run: 048, F, 0, 0, 7, 1, 6, 15, 4, 9, 9
INVAR-22, Run: 049, P, 0, 1, 0, 0, 6, 16, 2, 19, 5
INVAR-22, Run: 050, F, 0, 0, 2, 1, 7, 16, 1, 12, 10
INVAR-22, Run: 051, F, 0, 2, 0, 2, 6, 15, 3, 12, 12
INVAR-22, Run: 052, P, 0, 1, 0, 0, 6, 16, 2, 15, 9
INVAR-22, Run: 053, P, 0, 1, 0, 0, 6, 16, 2, 18, 6
INVAR-22, Run: 054, F, 0, 0, 2, 1, 7, 16, 1, 15, 7
INVAR-22, Run: 055, F, 0, 2, 0, 2, 6, 15, 3, 12, 12
INVAR-22, Run: 056, F, 0, 1, 0, 3, 7, 15, 2, 8, 16
INVAR-22, Run: 057, F, 0, 0, 5, 1, 7, 16, 1, 10, 9
INVAR-22, Run: 058, P, 0, 1, 0, 0, 6, 16, 2, 18, 6
INVAR-22, Run: 059, F, 0, 2, 0, 2, 7, 16, 0, 10, 13
INVAR-22, Run: 060, P, 0, 1, 0, 0, 6, 16, 2, 16, 8
INVAR-22, Run: 061, P, 0, 1, 0, 0, 6, 16, 2, 18, 6
INVAR-22, Run: 062, F, 0, 0, 6, 4, 8, 15, 1, 8, 10
INVAR-22, Run: 063, P, 0, 1, 0, 0, 6, 16, 2, 15, 9
INVAR-22, Run: 064, F, 0, 0, 10, 1, 7, 16, 1, 11, 3
INVAR-22, Run: 065, F, 0, 0, 3, 1, 7, 16, 1, 2, 19
INVAR-22, Run: 066, F, 0, 0, 11, 1, 7, 16, 1, 4, 9
INVAR-22, Run: 067, F, 0, 0, 2, 1, 7, 16, 1, 6, 16
INVAR-22, Run: 068, P, 0, 1, 0, 0, 6, 16, 2, 9, 15
