Input Number, Run_Number, Result@ 100, X2, Y, Reaction2
INVAR-16, Run: 030, E, 15, 0, 0
INVAR-16, Run: 031, E, 15, 0, 0
INVAR-16, Run: 032, E, 15, 0, 0
INVAR-16, Run: 033, E, 15, 0, 0
INVAR-16, Run: 034, E, 15, 0, 0
INVAR-16, Run: 035, E, 15, 0, 0
INVAR-16, Run: 036, E, 15, 0, 0
INVAR-16, Run: 037, E, 15, 0, 0
INVAR-16, Run: 038, E, 15, 0, 0
INVAR-16, Run: 039, E, 15, 0, 0
INVAR-16, Run: 040, E, 15, 0, 0
INVAR-16, Run: 041, E, 15, 0, 0
INVAR-16, Run: 042, E, 15, 0, 0
INVAR-16, Run: 043, E, 15, 0, 0
INVAR-16, Run: 044, E, 15, 0, 0
INVAR-16, Run: 045, E, 15, 0, 0
INVAR-16, Run: 046, E, 15, 0, 0
INVAR-16, Run: 047, E, 15, 0, 0
INVAR-16, Run: 048, E, 15, 0, 0
INVAR-16, Run: 049, E, 15, 0, 0
INVAR-16, Run: 050, E, 15, 0, 0
INVAR-16, Run: 051, E, 15, 0, 0
INVAR-16, Run: 052, E, 15, 0, 0
INVAR-16, Run: 053, E, 15, 0, 0
INVAR-16, Run: 054, E, 15, 0, 0
INVAR-16, Run: 055, E, 15, 0, 0
INVAR-16, Run: 056, E, 15, 0, 0
INVAR-16, Run: 057, E, 15, 0, 0
INVAR-16, Run: 058, E, 15, 0, 0
INVAR-16, Run: 059, E, 15, 0, 0
INVAR-16, Run: 060, E, 15, 0, 0
INVAR-16, Run: 061, E, 15, 0, 0
INVAR-16, Run: 062, E, 15, 0, 0
INVAR-16, Run: 063, E, 15, 0, 0
INVAR-16, Run: 064, E, 15, 0, 0
INVAR-16, Run: 065, E, 15, 0, 0
INVAR-16, Run: 066, E, 15, 0, 0
INVAR-16, Run: 067, E, 15, 0, 0
INVAR-16, Run: 068, E, 15, 0, 0
INVAR-16, Run: 069, E, 15, 0, 0
INVAR-16, Run: 070, E, 15, 0, 0
INVAR-16, Run: 071, E, 15, 0, 0
INVAR-16, Run: 072, E, 15, 0, 0
INVAR-16, Run: 073, E, 15, 0, 0
INVAR-16, Run: 074, E, 15, 0, 0
INVAR-16, Run: 075, E, 15, 0, 0
INVAR-16, Run: 076, E, 15, 0, 0
INVAR-16, Run: 077, E, 15, 0, 0
INVAR-16, Run: 078, E, 15, 0, 0
INVAR-16, Run: 079, E, 15, 0, 0
INVAR-16, Run: 080, E, 15, 0, 0
INVAR-16, Run: 081, E, 15, 0, 0
INVAR-16, Run: 082, E, 15, 0, 0
INVAR-16, Run: 083, E, 15, 0, 0
INVAR-16, Run: 084, E, 15, 0, 0
INVAR-16, Run: 085, E, 15, 0, 0
INVAR-16, Run: 086, E, 15, 0, 0
INVAR-16, Run: 087, E, 15, 0, 0
INVAR-16, Run: 088, E, 15, 0, 0
INVAR-16, Run: 089, E, 15, 0, 0
INVAR-16, Run: 090, E, 15, 0, 0
INVAR-16, Run: 091, E, 15, 0, 0
INVAR-16, Run: 092, E, 15, 0, 0
INVAR-16, Run: 093, E, 15, 0, 0
INVAR-16, Run: 094, E, 15, 0, 0
INVAR-16, Run: 095, E, 15, 0, 0
INVAR-16, Run: 096, E, 15, 0, 0
INVAR-16, Run: 097, E, 15, 0, 0
INVAR-16, Run: 098, E, 15, 0, 0
INVAR-16, Run: 099, E, 15, 0, 0
INVAR-16, Run: 100, E, 15, 0, 0
INVAR-17, Run: 001, E, 65, 0, 0
INVAR-17, Run: 002, E, 65, 0, 0
INVAR-17, Run: 003, E, 65, 0, 0
INVAR-17, Run: 004, E, 65, 0, 0
INVAR-17, Run: 005, E, 65, 0, 0
INVAR-17, Run: 006, E, 65, 0, 0
INVAR-17, Run: 007, E, 65, 0, 0
INVAR-17, Run: 008, E, 65, 0, 0
INVAR-17, Run: 009, E, 65, 0, 0
INVAR-17, Run: 010, E, 65, 0, 0
INVAR-17, Run: 011, E, 65, 0, 0
INVAR-17, Run: 012, E, 65, 0, 0
INVAR-17, Run: 013, E, 65, 0, 0
INVAR-17, Run: 014, E, 65, 0, 0
INVAR-17, Run: 015, E, 65, 0, 0
INVAR-17, Run: 016, E, 65, 0, 0
INVAR-17, Run: 017, E, 65, 0, 0
INVAR-17, Run: 018, E, 65, 0, 0
INVAR-17, Run: 019, E, 65, 0, 0
INVAR-17, Run: 020, E, 65, 0, 0
INVAR-17, Run: 021, E, 65, 0, 0
INVAR-17, Run: 022, E, 65, 0, 0
INVAR-17, Run: 023, E, 65, 0, 0
INVAR-17, Run: 024, E, 65, 0, 0
INVAR-17, Run: 025, E, 65, 0, 0
INVAR-17, Run: 026, E, 65, 0, 0
INVAR-17, Run: 027, E, 65, 0, 0
INVAR-17, Run: 028, E, 65, 0, 0
INVAR-17, Run: 029, E, 65, 0, 0
INVAR-17, Run: 030, E, 65, 0, 0
INVAR-17, Run: 031, E, 65, 0, 0
INVAR-17, Run: 032, E, 65, 0, 0
INVAR-17, Run: 033, E, 65, 0, 0
INVAR-17, Run: 034, E, 65, 0, 0
INVAR-17, Run: 035, E, 65, 0, 0
INVAR-17, Run: 036, E, 65, 0, 0
INVAR-17, Run: 037, E, 65, 0, 0
INVAR-17, Run: 038, E, 65, 0, 0
INVAR-17, Run: 039, E, 65, 0, 0
INVAR-17, Run: 040, E, 65, 0, 0
INVAR-17, Run: 041, E, 65, 0, 0
INVAR-17, Run: 042, E, 65, 0, 0
INVAR-17, Run: 043, E, 65, 0, 0
INVAR-17, Run: 044, E, 65, 0, 0
INVAR-17, Run: 045, E, 65, 0, 0
INVAR-17, Run: 046, E, 65, 0, 0
INVAR-17, Run: 047, E, 65, 0, 0
INVAR-17, Run: 048, E, 65, 0, 0
INVAR-17, Run: 049, E, 65, 0, 0
INVAR-17, Run: 050, E, 65, 0, 0
INVAR-17, Run: 051, E, 65, 0, 0
INVAR-17, Run: 052, E, 65, 0, 0
INVAR-17, Run: 053, E, 65, 0, 0
INVAR-17, Run: 054, E, 65, 0, 0
INVAR-17, Run: 055, E, 65, 0, 0
INVAR-17, Run: 056, E, 65, 0, 0
INVAR-17, Run: 057, E, 65, 0, 0
INVAR-17, Run: 058, E, 65, 0, 0
INVAR-17, Run: 059, E, 65, 0, 0
INVAR-17, Run: 060, E, 65, 0, 0
INVAR-17, Run: 061, E, 65, 0, 0
INVAR-17, Run: 062, E, 65, 0, 0
INVAR-17, Run: 063, E, 65, 0, 0
INVAR-17, Run: 064, E, 65, 0, 0
INVAR-17, Run: 065, E, 65, 0, 0
INVAR-17, Run: 066, E, 65, 0, 0
INVAR-17, Run: 067, E, 65, 0, 0
INVAR-17, Run: 068, E, 65, 0, 0
INVAR-17, Run: 069, E, 65, 0, 0
INVAR-17, Run: 070, E, 65, 0, 0
INVAR-17, Run: 071, E, 65, 0, 0
INVAR-17, Run: 072, E, 65, 0, 0
INVAR-17, Run: 073, E, 65, 0, 0
INVAR-17, Run: 074, E, 65, 0, 0
INVAR-17, Run: 075, E, 65, 0, 0
INVAR-17, Run: 076, E, 65, 0, 0
INVAR-17, Run: 077, E, 65, 0, 0
INVAR-17, Run: 078, E, 65, 0, 0
INVAR-17, Run: 079, E, 65, 0, 0
INVAR-17, Run: 080, E, 65, 0, 0
INVAR-17, Run: 081, E, 65, 0, 0
INVAR-17, Run: 082, E, 65, 0, 0
INVAR-17, Run: 083, E, 65, 0, 0
INVAR-17, Run: 084, E, 65, 0, 0
INVAR-17, Run: 085, E, 65, 0, 0
INVAR-17, Run: 086, E, 65, 0, 0
INVAR-17, Run: 087, E, 65, 0, 0
INVAR-17, Run: 088, E, 65, 0, 0
INVAR-17, Run: 089, E, 65, 0, 0
INVAR-17, Run: 090, E, 65, 0, 0
INVAR-17, Run: 091, E, 65, 0, 0
INVAR-17, Run: 092, E, 65, 0, 0
INVAR-17, Run: 093, E, 65, 0, 0
INVAR-17, Run: 094, E, 65, 0, 0
INVAR-17, Run: 095, E, 65, 0, 0
INVAR-17, Run: 096, E, 65, 0, 0
INVAR-17, Run: 097, E, 65, 0, 0
INVAR-17, Run: 098, E, 65, 0, 0
INVAR-17, Run: 099, E, 65, 0, 0
INVAR-17, Run: 100, E, 65, 0, 0
INVAR-18, Run: 001, E, 165, 0, 0
INVAR-18, Run: 002, E, 165, 0, 0
INVAR-18, Run: 003, E, 165, 0, 0
INVAR-18, Run: 004, E, 165, 0, 0
INVAR-18, Run: 005, E, 165, 0, 0
INVAR-18, Run: 006, E, 165, 0, 0
INVAR-18, Run: 007, E, 165, 0, 0
INVAR-18, Run: 008, E, 165, 0, 0
INVAR-18, Run: 009, E, 165, 0, 0
INVAR-18, Run: 010, E, 165, 0, 0
INVAR-18, Run: 011, E, 165, 0, 0
INVAR-18, Run: 012, E, 165, 0, 0
INVAR-18, Run: 013, E, 165, 0, 0
INVAR-18, Run: 014, E, 165, 0, 0
INVAR-18, Run: 015, E, 165, 0, 0
INVAR-18, Run: 016, E, 165, 0, 0
INVAR-18, Run: 017, E, 165, 0, 0
INVAR-18, Run: 018, E, 165, 0, 0
INVAR-18, Run: 019, E, 165, 0, 0
INVAR-18, Run: 020, E, 165, 0, 0
INVAR-18, Run: 021, E, 165, 0, 0
INVAR-18, Run: 022, E, 165, 0, 0
INVAR-18, Run: 023, E, 165, 0, 0
INVAR-18, Run: 024, E, 165, 0, 0
INVAR-18, Run: 025, E, 165, 0, 0
INVAR-18, Run: 026, E, 165, 0, 0
INVAR-18, Run: 027, E, 165, 0, 0
INVAR-18, Run: 028, E, 165, 0, 0
INVAR-18, Run: 029, E, 165, 0, 0
INVAR-18, Run: 030, E, 165, 0, 0
INVAR-18, Run: 031, E, 165, 0, 0
INVAR-18, Run: 032, E, 165, 0, 0
INVAR-18, Run: 033, E, 165, 0, 0
INVAR-18, Run: 034, E, 165, 0, 0
INVAR-18, Run: 035, E, 165, 0, 0
INVAR-18, Run: 036, E, 165, 0, 0
INVAR-18, Run: 037, E, 165, 0, 0
INVAR-18, Run: 038, E, 165, 0, 0
INVAR-18, Run: 039, E, 165, 0, 0
INVAR-18, Run: 040, E, 165, 0, 0
INVAR-18, Run: 041, E, 165, 0, 0
INVAR-18, Run: 042, E, 165, 0, 0
INVAR-18, Run: 043, E, 165, 0, 0
INVAR-18, Run: 044, E, 165, 0, 0
INVAR-18, Run: 045, E, 165, 0, 0
INVAR-18, Run: 046, E, 165, 0, 0
INVAR-18, Run: 047, E, 165, 0, 0
INVAR-18, Run: 048, E, 165, 0, 0
INVAR-18, Run: 049, E, 165, 0, 0
INVAR-18, Run: 050, E, 165, 0, 0
INVAR-18, Run: 051, E, 165, 0, 0
INVAR-18, Run: 052, E, 165, 0, 0
INVAR-18, Run: 053, E, 165, 0, 0
INVAR-18, Run: 054, E, 165, 0, 0
INVAR-18, Run: 055, E, 165, 0, 0
INVAR-18, Run: 056, E, 165, 0, 0
INVAR-18, Run: 057, E, 165, 0, 0
INVAR-18, Run: 058, E, 165, 0, 0
INVAR-18, Run: 059, E, 165, 0, 0
INVAR-18, Run: 060, E, 165, 0, 0
INVAR-18, Run: 061, E, 165, 0, 0
INVAR-18, Run: 062, E, 165, 0, 0
INVAR-18, Run: 063, E, 165, 0, 0
INVAR-18, Run: 064, E, 165, 0, 0
INVAR-18, Run: 065, E, 165, 0, 0
INVAR-18, Run: 066, E, 165, 0, 0
INVAR-18, Run: 067, E, 165, 0, 0
INVAR-18, Run: 068, E, 165, 0, 0
INVAR-18, Run: 069, E, 165, 0, 0
INVAR-18, Run: 070, E, 165, 0, 0
INVAR-18, Run: 071, E, 165, 0, 0
INVAR-18, Run: 072, E, 165, 0, 0
INVAR-18, Run: 073, E, 165, 0, 0
INVAR-18, Run: 074, E, 165, 0, 0
INVAR-18, Run: 075, E, 165, 0, 0
INVAR-18, Run: 076, E, 165, 0, 0
INVAR-18, Run: 077, E, 165, 0, 0
INVAR-18, Run: 078, E, 165, 0, 0
INVAR-18, Run: 079, E, 165, 0, 0
INVAR-18, Run: 080, E, 165, 0, 0
INVAR-18, Run: 081, E, 165, 0, 0
INVAR-18, Run: 082, E, 165, 0, 0
INVAR-18, Run: 083, E, 165, 0, 0
INVAR-18, Run: 084, E, 165, 0, 0
INVAR-18, Run: 085, E, 165, 0, 0
INVAR-18, Run: 086, E, 165, 0, 0
INVAR-18, Run: 087, E, 165, 0, 0
INVAR-18, Run: 088, E, 165, 0, 0
INVAR-18, Run: 089, E, 165, 0, 0
INVAR-18, Run: 090, E, 165, 0, 0
INVAR-18, Run: 091, E, 165, 0, 0
INVAR-18, Run: 092, E, 165, 0, 0
INVAR-18, Run: 093, E, 165, 0, 0
INVAR-18, Run: 094, E, 165, 0, 0
INVAR-18, Run: 095, E, 165, 0, 0
INVAR-18, Run: 096, E, 165, 0, 0
INVAR-18, Run: 097, E, 165, 0, 0
INVAR-18, Run: 098, E, 165, 0, 0
INVAR-18, Run: 099, E, 165, 0, 0
INVAR-18, Run: 100, E, 165, 0, 0
INVAR-19, Run: 001, E, 0, 0, 0
INVAR-19, Run: 002, E, 0, 0, 0
INVAR-19, Run: 003, E, 0, 0, 0
INVAR-19, Run: 004, E, 0, 0, 0
INVAR-19, Run: 005, E, 0, 0, 0
INVAR-19, Run: 006, E, 0, 0, 0
INVAR-19, Run: 007, E, 0, 0, 0
INVAR-19, Run: 008, E, 0, 0, 0
INVAR-19, Run: 009, E, 0, 0, 0
INVAR-19, Run: 010, E, 0, 0, 0
INVAR-19, Run: 011, E, 0, 0, 0
INVAR-19, Run: 012, E, 0, 0, 0
INVAR-19, Run: 013, E, 0, 0, 0
INVAR-19, Run: 014, E, 0, 0, 0
INVAR-19, Run: 015, E, 0, 0, 0
INVAR-19, Run: 016, E, 0, 0, 0
INVAR-19, Run: 017, E, 0, 0, 0
INVAR-19, Run: 018, E, 0, 0, 0
INVAR-19, Run: 019, E, 0, 0, 0
INVAR-19, Run: 020, E, 0, 0, 0
INVAR-19, Run: 021, E, 0, 0, 0
INVAR-19, Run: 022, E, 0, 0, 0
INVAR-19, Run: 023, E, 0, 0, 0
INVAR-19, Run: 024, E, 0, 0, 0
INVAR-19, Run: 025, E, 0, 0, 0
INVAR-19, Run: 026, E, 0, 0, 0
INVAR-19, Run: 027, E, 0, 0, 0
INVAR-19, Run: 028, E, 0, 0, 0
INVAR-19, Run: 029, E, 0, 0, 0
INVAR-19, Run: 030, E, 0, 0, 0
INVAR-19, Run: 031, E, 0, 0, 0
INVAR-19, Run: 032, E, 0, 0, 0
INVAR-19, Run: 033, E, 0, 0, 0
INVAR-19, Run: 034, E, 0, 0, 0
INVAR-19, Run: 035, E, 0, 0, 0
INVAR-19, Run: 036, E, 0, 0, 0
INVAR-19, Run: 037, E, 0, 0, 0
INVAR-19, Run: 038, E, 0, 0, 0
INVAR-19, Run: 039, E, 0, 0, 0
INVAR-19, Run: 040, E, 0, 0, 0
INVAR-19, Run: 041, E, 0, 0, 0
INVAR-19, Run: 042, E, 0, 0, 0
INVAR-19, Run: 043, E, 0, 0, 0
INVAR-19, Run: 044, E, 0, 0, 0
INVAR-19, Run: 045, E, 0, 0, 0
INVAR-19, Run: 046, E, 0, 0, 0
INVAR-19, Run: 047, E, 0, 0, 0
INVAR-19, Run: 048, E, 0, 0, 0
INVAR-19, Run: 049, E, 0, 0, 0
INVAR-19, Run: 050, E, 0, 0, 0
INVAR-19, Run: 051, E, 0, 0, 0
INVAR-19, Run: 052, E, 0, 0, 0
INVAR-19, Run: 053, E, 0, 0, 0
INVAR-19, Run: 054, E, 0, 0, 0
INVAR-19, Run: 055, E, 0, 0, 0
INVAR-19, Run: 056, E, 0, 0, 0
INVAR-19, Run: 057, E, 0, 0, 0
INVAR-19, Run: 058, E, 0, 0, 0
INVAR-19, Run: 059, E, 0, 0, 0
INVAR-19, Run: 060, E, 0, 0, 0
INVAR-19, Run: 061, E, 0, 0, 0
INVAR-19, Run: 062, E, 0, 0, 0
INVAR-19, Run: 063, E, 0, 0, 0
INVAR-19, Run: 064, E, 0, 0, 0
INVAR-19, Run: 065, E, 0, 0, 0
INVAR-19, Run: 066, E, 0, 0, 0
INVAR-19, Run: 067, E, 0, 0, 0
INVAR-19, Run: 068, E, 0, 0, 0
INVAR-19, Run: 069, E, 0, 0, 0
INVAR-19, Run: 070, E, 0, 0, 0
INVAR-19, Run: 071, E, 0, 0, 0
INVAR-19, Run: 072, E, 0, 0, 0
INVAR-19, Run: 073, E, 0, 0, 0
INVAR-19, Run: 074, E, 0, 0, 0
INVAR-19, Run: 075, E, 0, 0, 0
INVAR-19, Run: 076, E, 0, 0, 0
INVAR-19, Run: 077, E, 0, 0, 0
INVAR-19, Run: 078, E, 0, 0, 0
INVAR-19, Run: 079, E, 0, 0, 0
INVAR-19, Run: 080, E, 0, 0, 0
INVAR-19, Run: 081, E, 0, 0, 0
INVAR-19, Run: 082, E, 0, 0, 0
INVAR-19, Run: 083, E, 0, 0, 0
INVAR-19, Run: 084, E, 0, 0, 0
INVAR-19, Run: 085, E, 0, 0, 0
INVAR-19, Run: 086, E, 0, 0, 0
INVAR-19, Run: 087, E, 0, 0, 0
INVAR-19, Run: 088, E, 0, 0, 0
INVAR-19, Run: 089, E, 0, 0, 0
INVAR-19, Run: 090, E, 0, 0, 0
INVAR-19, Run: 091, E, 0, 0, 0
INVAR-19, Run: 092, E, 0, 0, 0
INVAR-19, Run: 093, E, 0, 0, 0
INVAR-19, Run: 094, E, 0, 0, 0
INVAR-19, Run: 095, E, 0, 0, 0
INVAR-19, Run: 096, E, 0, 0, 0
INVAR-19, Run: 097, E, 0, 0, 0
INVAR-19, Run: 098, E, 0, 0, 0
INVAR-19, Run: 099, E, 0, 0, 0
INVAR-19, Run: 100, E, 0, 0, 0
INVAR-2, Run: 001, E, 60, 0, 0
INVAR-2, Run: 002, E, 60, 0, 0
INVAR-2, Run: 003, E, 60, 0, 0
INVAR-2, Run: 004, E, 60, 0, 0
INVAR-2, Run: 005, E, 60, 0, 0
INVAR-2, Run: 006, E, 60, 0, 0
INVAR-2, Run: 007, E, 60, 0, 0
INVAR-2, Run: 008, E, 60, 0, 0
INVAR-2, Run: 009, E, 60, 0, 0
INVAR-2, Run: 010, E, 60, 0, 0
INVAR-2, Run: 011, E, 60, 0, 0
INVAR-2, Run: 012, E, 60, 0, 0
INVAR-2, Run: 013, E, 60, 0, 0
INVAR-2, Run: 014, E, 60, 0, 0
INVAR-2, Run: 015, E, 60, 0, 0
INVAR-2, Run: 016, E, 60, 0, 0
INVAR-2, Run: 017, E, 60, 0, 0
INVAR-2, Run: 018, E, 60, 0, 0
INVAR-2, Run: 019, E, 60, 0, 0
INVAR-2, Run: 020, E, 60, 0, 0
INVAR-2, Run: 021, E, 60, 0, 0
INVAR-2, Run: 022, E, 60, 0, 0
INVAR-2, Run: 023, E, 60, 0, 0
INVAR-2, Run: 024, E, 60, 0, 0
INVAR-2, Run: 025, E, 60, 0, 0
INVAR-2, Run: 026, E, 60, 0, 0
INVAR-2, Run: 027, E, 60, 0, 0
INVAR-2, Run: 028, E, 60, 0, 0
INVAR-2, Run: 029, E, 60, 0, 0
INVAR-2, Run: 030, E, 60, 0, 0
INVAR-2, Run: 031, E, 60, 0, 0
INVAR-2, Run: 032, E, 60, 0, 0
INVAR-2, Run: 033, E, 60, 0, 0
INVAR-2, Run: 034, E, 60, 0, 0
INVAR-2, Run: 035, E, 60, 0, 0
INVAR-2, Run: 036, E, 60, 0, 0
INVAR-2, Run: 037, E, 60, 0, 0
INVAR-2, Run: 038, E, 60, 0, 0
INVAR-2, Run: 039, E, 60, 0, 0
INVAR-2, Run: 040, E, 60, 0, 0
INVAR-2, Run: 041, E, 60, 0, 0
INVAR-2, Run: 042, E, 60, 0, 0
INVAR-2, Run: 043, E, 60, 0, 0
INVAR-2, Run: 044, E, 60, 0, 0
INVAR-2, Run: 045, E, 60, 0, 0
INVAR-2, Run: 046, E, 60, 0, 0
INVAR-2, Run: 047, E, 60, 0, 0
INVAR-2, Run: 048, E, 60, 0, 0
INVAR-2, Run: 049, E, 60, 0, 0
INVAR-2, Run: 050, E, 60, 0, 0
INVAR-2, Run: 051, E, 60, 0, 0
INVAR-2, Run: 052, E, 60, 0, 0
INVAR-2, Run: 053, E, 60, 0, 0
INVAR-2, Run: 054, E, 60, 0, 0
INVAR-2, Run: 055, E, 60, 0, 0
INVAR-2, Run: 056, E, 60, 0, 0
INVAR-2, Run: 057, E, 60, 0, 0
INVAR-2, Run: 058, E, 60, 0, 0
INVAR-2, Run: 059, E, 60, 0, 0
INVAR-2, Run: 060, E, 60, 0, 0
INVAR-2, Run: 061, E, 60, 0, 0
INVAR-2, Run: 062, E, 60, 0, 0
INVAR-2, Run: 063, E, 60, 0, 0
INVAR-2, Run: 064, E, 60, 0, 0
INVAR-2, Run: 065, E, 60, 0, 0
INVAR-2, Run: 066, E, 60, 0, 0
INVAR-2, Run: 067, E, 60, 0, 0
INVAR-2, Run: 068, E, 60, 0, 0
INVAR-2, Run: 069, E, 60, 0, 0
INVAR-2, Run: 070, E, 60, 0, 0
INVAR-2, Run: 071, E, 60, 0, 0
INVAR-2, Run: 072, E, 60, 0, 0
INVAR-2, Run: 073, E, 60, 0, 0
INVAR-2, Run: 074, E, 60, 0, 0
INVAR-2, Run: 075, E, 60, 0, 0
INVAR-2, Run: 076, E, 60, 0, 0
INVAR-2, Run: 077, E, 60, 0, 0
INVAR-2, Run: 078, E, 60, 0, 0
INVAR-2, Run: 079, E, 60, 0, 0
INVAR-2, Run: 080, E, 60, 0, 0
INVAR-2, Run: 081, E, 60, 0, 0
INVAR-2, Run: 082, E, 60, 0, 0
INVAR-2, Run: 083, E, 60, 0, 0
INVAR-2, Run: 084, E, 60, 0, 0
INVAR-2, Run: 085, E, 60, 0, 0
INVAR-2, Run: 086, E, 60, 0, 0
INVAR-2, Run: 087, E, 60, 0, 0
INVAR-2, Run: 088, E, 60, 0, 0
INVAR-2, Run: 089, E, 60, 0, 0
INVAR-2, Run: 090, E, 60, 0, 0
INVAR-2, Run: 091, E, 60, 0, 0
INVAR-2, Run: 092, E, 60, 0, 0
INVAR-2, Run: 093, E, 60, 0, 0
INVAR-2, Run: 094, E, 60, 0, 0
INVAR-2, Run: 095, E, 60, 0, 0
INVAR-2, Run: 096, E, 60, 0, 0
INVAR-2, Run: 097, E, 60, 0, 0
INVAR-2, Run: 098, E, 60, 0, 0
INVAR-2, Run: 099, E, 60, 0, 0
INVAR-2, Run: 100, E, 60, 0, 0
INVAR-20, Run: 001, E, 0, 0, 0
INVAR-20, Run: 002, E, 0, 0, 0
INVAR-20, Run: 003, E, 0, 0, 0
INVAR-20, Run: 004, E, 0, 0, 0
INVAR-20, Run: 005, E, 0, 0, 0
INVAR-20, Run: 006, E, 0, 0, 0
INVAR-20, Run: 007, E, 0, 0, 0
INVAR-20, Run: 008, E, 0, 0, 0
INVAR-20, Run: 009, E, 0, 0, 0
INVAR-20, Run: 010, E, 0, 0, 0
INVAR-20, Run: 011, E, 0, 0, 0
INVAR-20, Run: 012, E, 0, 0, 0
INVAR-20, Run: 013, E, 0, 0, 0
INVAR-20, Run: 014, E, 0, 0, 0
INVAR-20, Run: 015, E, 0, 0, 0
INVAR-20, Run: 016, E, 0, 0, 0
INVAR-20, Run: 017, E, 0, 0, 0
INVAR-20, Run: 018, E, 0, 0, 0
INVAR-20, Run: 019, E, 0, 0, 0
INVAR-20, Run: 020, E, 0, 0, 0
INVAR-20, Run: 021, E, 0, 0, 0
INVAR-20, Run: 022, E, 0, 0, 0
INVAR-20, Run: 023, E, 0, 0, 0
INVAR-20, Run: 024, E, 0, 0, 0
INVAR-20, Run: 025, E, 0, 0, 0
INVAR-20, Run: 026, E, 0, 0, 0
INVAR-20, Run: 027, E, 0, 0, 0
INVAR-20, Run: 028, E, 0, 0, 0
INVAR-20, Run: 029, E, 0, 0, 0
INVAR-20, Run: 030, E, 0, 0, 0
INVAR-20, Run: 031, E, 0, 0, 0
INVAR-20, Run: 032, E, 0, 0, 0
INVAR-20, Run: 033, E, 0, 0, 0
INVAR-20, Run: 034, E, 0, 0, 0
INVAR-20, Run: 035, E, 0, 0, 0
INVAR-20, Run: 036, E, 0, 0, 0
INVAR-20, Run: 037, E, 0, 0, 0
INVAR-20, Run: 038, E, 0, 0, 0
INVAR-20, Run: 039, E, 0, 0, 0
INVAR-20, Run: 040, E, 0, 0, 0
INVAR-20, Run: 041, E, 0, 0, 0
INVAR-20, Run: 042, E, 0, 0, 0
INVAR-20, Run: 043, E, 0, 0, 0
INVAR-20, Run: 044, E, 0, 0, 0
INVAR-20, Run: 045, E, 0, 0, 0
INVAR-20, Run: 046, E, 0, 0, 0
INVAR-20, Run: 047, E, 0, 0, 0
INVAR-20, Run: 048, E, 0, 0, 0
INVAR-20, Run: 049, E, 0, 0, 0
INVAR-20, Run: 050, E, 0, 0, 0
INVAR-20, Run: 051, E, 0, 0, 0
INVAR-20, Run: 052, E, 0, 0, 0
INVAR-20, Run: 053, E, 0, 0, 0
INVAR-20, Run: 054, E, 0, 0, 0
INVAR-20, Run: 055, E, 0, 0, 0
INVAR-20, Run: 056, E, 0, 0, 0
INVAR-20, Run: 057, E, 0, 0, 0
INVAR-20, Run: 058, E, 0, 0, 0
INVAR-20, Run: 059, E, 0, 0, 0
INVAR-20, Run: 060, E, 0, 0, 0
INVAR-20, Run: 061, E, 0, 0, 0
INVAR-20, Run: 062, E, 0, 0, 0
INVAR-20, Run: 063, E, 0, 0, 0
INVAR-20, Run: 064, E, 0, 0, 0
INVAR-20, Run: 065, E, 0, 0, 0
INVAR-20, Run: 066, E, 0, 0, 0
INVAR-20, Run: 067, E, 0, 0, 0
INVAR-20, Run: 068, E, 0, 0, 0
INVAR-20, Run: 069, E, 0, 0, 0
INVAR-20, Run: 070, E, 0, 0, 0
INVAR-20, Run: 071, E, 0, 0, 0
INVAR-20, Run: 072, E, 0, 0, 0
INVAR-20, Run: 073, E, 0, 0, 0
INVAR-20, Run: 074, E, 0, 0, 0
INVAR-20, Run: 075, E, 0, 0, 0
INVAR-20, Run: 076, E, 0, 0, 0
INVAR-20, Run: 077, E, 0, 0, 0
INVAR-20, Run: 078, E, 0, 0, 0
INVAR-20, Run: 079, E, 0, 0, 0
INVAR-20, Run: 080, E, 0, 0, 0
INVAR-20, Run: 081, E, 0, 0, 0
INVAR-20, Run: 082, E, 0, 0, 0
INVAR-20, Run: 083, E, 0, 0, 0
INVAR-20, Run: 084, E, 0, 0, 0
INVAR-20, Run: 085, E, 0, 0, 0
INVAR-20, Run: 086, E, 0, 0, 0
INVAR-20, Run: 087, E, 0, 0, 0
INVAR-20, Run: 088, E, 0, 0, 0
INVAR-20, Run: 089, E, 0, 0, 0
INVAR-20, Run: 090, E, 0, 0, 0
INVAR-20, Run: 091, E, 0, 0, 0
INVAR-20, Run: 092, E, 0, 0, 0
INVAR-20, Run: 093, E, 0, 0, 0
INVAR-20, Run: 094, E, 0, 0, 0
INVAR-20, Run: 095, E, 0, 0, 0
INVAR-20, Run: 096, E, 0, 0, 0
INVAR-20, Run: 097, E, 0, 0, 0
INVAR-20, Run: 098, E, 0, 0, 0
INVAR-20, Run: 099, E, 0, 0, 0
INVAR-20, Run: 100, E, 0, 0, 0
INVAR-21, Run: 001, E, 0, 0, 0
INVAR-21, Run: 002, E, 0, 0, 0
INVAR-21, Run: 003, E, 0, 0, 0
INVAR-21, Run: 004, E, 0, 0, 0
INVAR-21, Run: 005, E, 0, 0, 0
INVAR-21, Run: 006, E, 0, 0, 0
INVAR-21, Run: 007, E, 0, 0, 0
INVAR-21, Run: 008, E, 0, 0, 0
INVAR-21, Run: 009, E, 0, 0, 0
INVAR-21, Run: 010, E, 0, 0, 0
INVAR-21, Run: 011, E, 0, 0, 0
