Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 0, 114, 55, 1, 2, 27, 1, 57, 56, 672, 22, 20, 617, 28, 20, 7, 27, 56, 56, 1099, 549
INVAR-2, Run: 093, P, 0, 0, 0, 0, 0, 0, 112, 57, 1, 0, 28, 1, 57, 56, 817, 13, 13, 760, 28, 16, 11, 28, 56, 56, 1621, 810
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 0, 116, 53, 1, 0, 28, 1, 53, 56, 514, 17, 17, 461, 28, 17, 10, 28, 54, 56, 1181, 590
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 0, 138, 30, 1, 2, 27, 0, 32, 56, 468, 16, 14, 438, 28, 17, 10, 27, 44, 56, 832, 416
INVAR-2, Run: 096, P, 0, 0, 0, 0, 0, 0, 146, 23, 1, 2, 27, 1, 25, 56, 489, 25, 23, 466, 28, 18, 9, 27, 40, 56, 897, 448
INVAR-2, Run: 097, P, 0, 0, 0, 0, 0, 0, 148, 21, 1, 2, 27, 1, 23, 56, 511, 15, 13, 490, 28, 20, 7, 27, 39, 56, 867, 433
INVAR-2, Run: 098, P, 0, 0, 0, 0, 0, 0, 44, 124, 1, 0, 28, 0, 124, 56, 714, 34, 34, 590, 28, 13, 14, 28, 90, 56, 1120, 560
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 0, 60, 109, 1, 2, 27, 1, 111, 56, 474, 18, 16, 365, 28, 13, 14, 27, 83, 56, 1097, 548
INVAR-2, Run: 100, P, 0, 0, 0, 0, 0, 0, 138, 30, 1, 2, 27, 0, 32, 56, 822, 26, 24, 792, 28, 15, 12, 27, 44, 56, 1114, 557
INVAR-3, Run: 001, P, 0, 0, 0, 0, 0, 0, 380, 113, 1, 0, 82, 1, 113, 164, 3666, 47, 47, 3553, 82, 59, 22, 82, 138, 164, 5799, 2899
INVAR-3, Run: 002, P, 0, 0, 0, 0, 0, 0, 198, 295, 1, 0, 82, 1, 295, 164, 3327, 48, 48, 3032, 82, 53, 28, 82, 229, 164, 5799, 2899
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 0, 400, 93, 1, 2, 81, 1, 95, 164, 2794, 40, 38, 2701, 82, 57, 24, 81, 129, 164, 5755, 2877
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 0, 106, 387, 1, 0, 82, 1, 387, 164, 3689, 45, 45, 3302, 82, 46, 35, 82, 275, 164, 8023, 4011
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 0, 402, 91, 1, 0, 82, 1, 91, 164, 2577, 72, 72, 2486, 82, 49, 32, 82, 127, 164, 4985, 2492
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 0, 456, 37, 1, 2, 81, 1, 39, 164, 2627, 39, 37, 2590, 82, 54, 27, 81, 101, 164, 2755, 1377
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 0, 442, 51, 1, 0, 82, 1, 51, 164, 3491, 61, 61, 3440, 82, 59, 22, 82, 107, 164, 5115, 2557
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 0, 412, 80, 1, 0, 82, 0, 80, 164, 3418, 43, 43, 3338, 82, 57, 24, 82, 122, 164, 5630, 2815
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 0, 366, 127, 1, 0, 82, 1, 127, 164, 3609, 52, 52, 3482, 82, 61, 20, 82, 145, 164, 6363, 3181
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 0, 230, 262, 1, 2, 81, 0, 264, 164, 3987, 62, 60, 3725, 82, 49, 32, 81, 214, 164, 8620, 4310
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 2, 81, 0, 66, 164, 3482, 57, 55, 3418, 82, 52, 29, 81, 115, 164, 5052, 2526
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 0, 434, 59, 1, 0, 82, 1, 59, 164, 3076, 50, 50, 3017, 82, 49, 32, 82, 111, 164, 4325, 2162
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 0, 418, 75, 1, 2, 81, 1, 77, 164, 3513, 40, 38, 3438, 82, 57, 24, 81, 120, 164, 5417, 2708
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 0, 250, 242, 1, 0, 82, 0, 242, 164, 2538, 45, 45, 2296, 82, 49, 32, 82, 203, 164, 6238, 3119
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 0, 154, 339, 1, 0, 82, 1, 339, 164, 3008, 56, 56, 2669, 82, 49, 32, 82, 251, 164, 6183, 3091
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 0, 82, 0, 64, 164, 3182, 57, 57, 3118, 82, 47, 34, 82, 114, 164, 5620, 2810
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 0, 420, 73, 1, 2, 81, 1, 75, 164, 2825, 61, 59, 2752, 82, 53, 28, 81, 119, 164, 5065, 2532
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 0, 78, 415, 1, 0, 82, 1, 415, 164, 3762, 52, 52, 3347, 82, 49, 32, 82, 289, 164, 7677, 3838
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 0, 244, 249, 1, 0, 82, 1, 249, 164, 3323, 52, 52, 3074, 82, 51, 30, 82, 206, 164, 6315, 3157
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 0, 250, 242, 1, 0, 82, 0, 242, 164, 3334, 62, 62, 3092, 82, 52, 29, 82, 203, 164, 6660, 3330
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 0, 358, 134, 1, 0, 82, 0, 134, 164, 3430, 40, 40, 3296, 82, 50, 31, 82, 149, 164, 7214, 3607
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 0, 26, 467, 1, 0, 82, 1, 467, 164, 3199, 43, 43, 2732, 82, 63, 18, 82, 315, 164, 6083, 3041
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 0, 162, 331, 1, 2, 81, 1, 333, 164, 3629, 47, 45, 3298, 82, 59, 22, 81, 248, 164, 7419, 3709
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 0, 180, 312, 1, 2, 81, 0, 314, 164, 3623, 56, 54, 3311, 82, 50, 31, 81, 239, 164, 9050, 4525
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 0, 28, 465, 1, 0, 82, 1, 465, 164, 3336, 52, 52, 2871, 82, 44, 37, 82, 314, 164, 7829, 3914
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 0, 256, 236, 1, 0, 82, 0, 236, 164, 3426, 38, 38, 3190, 82, 55, 26, 82, 200, 164, 6138, 3069
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 0, 428, 64, 1, 0, 82, 0, 64, 164, 2774, 57, 57, 2710, 82, 53, 28, 82, 114, 164, 5904, 2952
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 0, 324, 169, 1, 0, 82, 1, 169, 164, 3812, 37, 37, 3643, 82, 50, 31, 82, 166, 164, 6067, 3033
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 0, 412, 81, 1, 2, 81, 1, 83, 164, 2747, 64, 62, 2666, 82, 59, 22, 81, 123, 164, 3431, 1715
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 0, 376, 116, 1, 0, 82, 0, 116, 164, 3587, 51, 51, 3471, 82, 56, 25, 82, 140, 164, 7656, 3828
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 0, 136, 356, 1, 0, 82, 0, 356, 164, 4128, 64, 64, 3772, 82, 54, 27, 82, 260, 164, 7278, 3639
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 0, 22, 471, 1, 0, 82, 1, 471, 164, 3945, 36, 36, 3474, 82, 66, 15, 82, 317, 164, 7937, 3968
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 0, 450, 42, 1, 4, 80, 0, 46, 164, 3059, 72, 68, 3017, 82, 48, 33, 80, 105, 164, 3902, 1951
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 0, 378, 115, 1, 2, 81, 1, 117, 164, 3108, 50, 48, 2993, 82, 51, 30, 81, 140, 164, 4535, 2267
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 0, 422, 71, 1, 0, 82, 1, 71, 164, 3718, 51, 51, 3647, 82, 47, 34, 82, 117, 164, 5255, 2627
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 0, 212, 280, 1, 0, 82, 0, 280, 164, 4921, 76, 76, 4641, 82, 45, 36, 82, 222, 164, 8250, 4125
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 0, 244, 249, 1, 0, 82, 1, 249, 164, 4095, 63, 63, 3846, 82, 50, 31, 82, 206, 164, 6845, 3422
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 0, 416, 77, 1, 2, 81, 1, 79, 164, 3413, 50, 48, 3336, 82, 48, 33, 81, 121, 164, 4395, 2197
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 0, 198, 294, 1, 0, 82, 0, 294, 164, 3730, 43, 43, 3436, 82, 53, 28, 82, 229, 164, 7146, 3573
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 0, 222, 270, 1, 2, 81, 0, 272, 164, 3278, 44, 42, 3008, 82, 56, 25, 81, 218, 164, 6360, 3180
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 0, 442, 51, 1, 0, 82, 1, 51, 164, 3847, 72, 72, 3796, 82, 48, 33, 82, 107, 164, 5311, 2655
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 0, 332, 161, 1, 0, 82, 1, 161, 164, 3147, 48, 48, 2986, 82, 54, 27, 82, 162, 164, 6055, 3027
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 0, 416, 77, 1, 2, 81, 1, 79, 164, 3737, 65, 63, 3660, 82, 49, 32, 81, 121, 164, 5141, 2570
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 0, 442, 50, 1, 2, 81, 0, 52, 164, 3049, 51, 49, 2999, 82, 45, 36, 81, 108, 164, 4744, 2372
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 0, 302, 190, 1, 0, 82, 0, 190, 164, 3536, 44, 44, 3346, 82, 53, 28, 82, 177, 164, 6700, 3350
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 0, 202, 290, 1, 0, 82, 0, 290, 164, 3044, 67, 67, 2754, 82, 48, 33, 82, 227, 164, 5656, 2828
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 0, 418, 74, 1, 2, 81, 0, 76, 164, 3178, 52, 50, 3104, 82, 50, 31, 81, 120, 164, 5658, 2829
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 0, 326, 166, 1, 0, 82, 0, 166, 164, 3628, 69, 69, 3462, 82, 44, 37, 82, 165, 164, 6208, 3104
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 0, 368, 125, 1, 0, 82, 1, 125, 164, 3389, 63, 63, 3264, 82, 53, 28, 82, 144, 164, 6135, 3067
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 0, 278, 215, 1, 0, 82, 1, 215, 164, 3261, 45, 45, 3046, 82, 54, 27, 82, 189, 164, 6689, 3344
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 0, 336, 157, 1, 0, 82, 1, 157, 164, 3377, 48, 48, 3220, 82, 58, 23, 82, 160, 164, 5141, 2570
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 0, 448, 45, 1, 2, 81, 1, 47, 164, 3122, 51, 49, 3077, 82, 53, 28, 81, 105, 164, 5221, 2610
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 0, 414, 79, 1, 0, 82, 1, 79, 164, 2528, 40, 40, 2449, 82, 50, 31, 82, 121, 164, 4605, 2302
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 0, 364, 129, 1, 0, 82, 1, 129, 164, 3778, 79, 79, 3649, 82, 45, 36, 82, 146, 164, 7733, 3866
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 0, 382, 110, 1, 2, 81, 0, 112, 164, 3162, 42, 40, 3052, 82, 59, 22, 81, 138, 164, 7260, 3630
INVAR-3, Run: 056, P, 0, 0, 0, 0, 0, 0, 258, 234, 1, 2, 81, 0, 236, 164, 5501, 59, 57, 5267, 82, 52, 29, 81, 200, 164, 11024, 5512
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 0, 106, 386, 1, 0, 82, 0, 386, 164, 3719, 54, 54, 3333, 82, 50, 31, 82, 275, 164, 7820, 3910
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 0, 58, 435, 1, 0, 82, 1, 435, 164, 3373, 47, 47, 2938, 82, 51, 30, 82, 299, 164, 6801, 3400
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 0, 188, 304, 1, 2, 81, 0, 306, 164, 3597, 59, 57, 3293, 82, 51, 30, 81, 235, 164, 7238, 3619
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 0, 330, 162, 1, 0, 82, 0, 162, 164, 3846, 46, 46, 3684, 82, 56, 25, 82, 163, 164, 7200, 3600
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 0, 406, 87, 1, 0, 82, 1, 87, 164, 4025, 53, 53, 3938, 82, 47, 34, 82, 125, 164, 5811, 2905
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 0, 406, 87, 1, 2, 81, 1, 89, 164, 2934, 52, 50, 2847, 82, 52, 29, 81, 126, 164, 4787, 2393
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 0, 274, 218, 1, 2, 81, 0, 220, 164, 2733, 51, 49, 2515, 82, 56, 25, 81, 192, 164, 5298, 2649
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 0, 428, 65, 1, 0, 82, 1, 65, 164, 3359, 56, 56, 3294, 82, 54, 27, 82, 114, 164, 4971, 2485
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 0, 436, 56, 1, 2, 81, 0, 58, 164, 3741, 40, 38, 3685, 82, 57, 24, 81, 111, 164, 5074, 2537
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 0, 390, 103, 1, 2, 81, 1, 105, 164, 2742, 60, 58, 2639, 82, 52, 29, 81, 134, 164, 5153, 2576
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 0, 240, 252, 1, 0, 82, 0, 252, 164, 3080, 47, 47, 2828, 82, 47, 34, 82, 208, 164, 7276, 3638
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 2, 81, 0, 56, 164, 2927, 60, 58, 2873, 82, 48, 33, 81, 110, 164, 6010, 3005
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 0, 306, 186, 1, 2, 81, 0, 188, 164, 3850, 60, 58, 3664, 82, 43, 38, 81, 176, 164, 8008, 4004
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 0, 306, 186, 1, 0, 82, 0, 186, 164, 2977, 55, 55, 2791, 82, 49, 32, 82, 175, 164, 5402, 2701
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 328, 165, 1, 0, 82, 1, 165, 164, 3349, 39, 39, 3184, 82, 50, 31, 82, 164, 164, 5629, 2814
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 240, 252, 1, 2, 81, 0, 254, 164, 3096, 53, 51, 2844, 82, 60, 21, 81, 209, 164, 7056, 3528
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 180, 313, 1, 0, 82, 1, 313, 164, 3637, 45, 45, 3324, 82, 52, 29, 82, 238, 164, 6163, 3081
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 0, 376, 116, 1, 0, 82, 0, 116, 164, 3068, 58, 58, 2952, 82, 49, 32, 82, 140, 164, 4528, 2264
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 228, 265, 1, 0, 82, 1, 265, 164, 3388, 57, 57, 3123, 82, 51, 30, 82, 214, 164, 7373, 3686
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 304, 189, 1, 2, 81, 1, 191, 164, 3203, 49, 47, 3014, 82, 46, 35, 81, 177, 164, 4919, 2459
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 66, 426, 1, 0, 82, 0, 426, 164, 3609, 54, 54, 3183, 82, 51, 30, 82, 295, 164, 6624, 3312
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 0, 194, 298, 1, 0, 82, 0, 298, 164, 4695, 50, 50, 4397, 82, 55, 26, 82, 231, 164, 7286, 3643
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 0, 256, 237, 1, 0, 82, 1, 237, 164, 3849, 62, 62, 3612, 82, 50, 31, 82, 200, 164, 8351, 4175
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 0, 82, 0, 72, 164, 4545, 61, 61, 4473, 82, 45, 36, 82, 118, 164, 6732, 3366
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 402, 90, 1, 0, 82, 0, 90, 164, 3061, 36, 36, 2971, 82, 49, 32, 82, 127, 164, 5388, 2694
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 294, 198, 1, 2, 81, 0, 200, 164, 3323, 40, 38, 3125, 82, 52, 29, 81, 182, 164, 7344, 3672
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 442, 51, 1, 0, 82, 1, 51, 164, 2744, 56, 56, 2693, 82, 43, 38, 82, 107, 164, 4867, 2433
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 0, 422, 70, 1, 0, 82, 0, 70, 164, 3242, 54, 54, 3172, 82, 46, 35, 82, 117, 164, 5736, 2868
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 438, 54, 1, 2, 81, 0, 56, 164, 2870, 55, 53, 2816, 82, 48, 33, 81, 110, 164, 4992, 2496
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 420, 72, 1, 0, 82, 0, 72, 164, 2901, 62, 62, 2829, 82, 43, 38, 82, 118, 164, 7008, 3504
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 444, 49, 1, 2, 81, 1, 51, 164, 3082, 68, 66, 3033, 82, 47, 34, 81, 107, 164, 4075, 2037
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 0, 328, 164, 1, 0, 82, 0, 164, 164, 3100, 55, 55, 2936, 82, 59, 22, 82, 164, 164, 4864, 2432
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 0, 452, 40, 1, 2, 81, 0, 42, 164, 2707, 48, 46, 2667, 82, 44, 37, 81, 103, 164, 4426, 2213
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 404, 88, 1, 2, 81, 0, 90, 164, 2855, 48, 46, 2767, 82, 47, 34, 81, 127, 164, 5734, 2867
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 0, 284, 209, 1, 0, 82, 1, 209, 164, 2603, 46, 46, 2394, 82, 41, 40, 82, 186, 164, 7451, 3725
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 260, 233, 1, 0, 82, 1, 233, 164, 3312, 55, 55, 3079, 82, 51, 30, 82, 198, 164, 6949, 3474
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 0, 158, 334, 1, 0, 82, 0, 334, 164, 3465, 53, 53, 3131, 82, 55, 26, 82, 249, 164, 7320, 3660
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 338, 155, 1, 2, 81, 1, 157, 164, 3238, 58, 56, 3083, 82, 60, 21, 81, 160, 164, 4965, 2482
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 60, 432, 1, 0, 82, 0, 432, 164, 3543, 55, 55, 3111, 82, 57, 24, 82, 298, 164, 6578, 3289
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 322, 170, 1, 0, 82, 0, 170, 164, 3141, 48, 48, 2971, 82, 56, 25, 82, 167, 164, 5896, 2948
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 0, 426, 67, 1, 0, 82, 1, 67, 164, 2692, 63, 63, 2625, 82, 49, 32, 82, 115, 164, 5439, 2719
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 412, 80, 1, 0, 82, 0, 80, 164, 4214, 58, 58, 4134, 82, 41, 40, 82, 122, 164, 8470, 4235
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 346, 146, 1, 0, 82, 0, 146, 164, 3005, 57, 57, 2859, 82, 59, 22, 82, 155, 164, 6288, 3144
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 0, 26, 466, 1, 0, 82, 0, 466, 164, 3703, 57, 57, 3237, 82, 54, 27, 82, 315, 164, 7102, 3551
INVAR-4, Run: 001, P, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 263, 16, 16, 144, 19, 12, 7, 19, 78, 39, 830, 414
INVAR-4, Run: 002, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 349, 15, 15, 232, 19, 12, 7, 19, 78, 39, 778, 389
INVAR-4, Run: 003, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 463, 15, 15, 346, 19, 13, 6, 19, 78, 39, 754, 377
INVAR-4, Run: 004, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 392, 11, 11, 274, 19, 16, 3, 19, 78, 39, 679, 339
INVAR-4, Run: 005, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 739, 18, 18, 622, 19, 8, 11, 19, 78, 39, 906, 453
INVAR-4, Run: 006, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 480, 13, 13, 362, 19, 18, 1, 19, 78, 39, 921, 460
INVAR-4, Run: 007, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 458, 21, 21, 340, 19, 11, 8, 19, 78, 39, 885, 442
INVAR-4, Run: 008, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 342, 19, 19, 224, 19, 14, 5, 19, 78, 39, 715, 357
INVAR-4, Run: 009, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 581, 16, 16, 463, 19, 13, 6, 19, 78, 39, 983, 491
INVAR-4, Run: 010, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 485, 5, 5, 368, 19, 10, 9, 19, 78, 39, 1032, 516
INVAR-4, Run: 011, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 529, 7, 7, 412, 19, 15, 4, 19, 78, 39, 864, 432
INVAR-4, Run: 012, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 636, 10, 10, 518, 19, 14, 5, 19, 78, 39, 1011, 505
INVAR-4, Run: 013, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 449, 11, 11, 331, 19, 15, 4, 19, 78, 39, 841, 420
INVAR-4, Run: 014, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 370, 9, 9, 252, 19, 12, 7, 19, 78, 39, 631, 315
INVAR-4, Run: 015, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 610, 22, 22, 492, 19, 10, 9, 19, 78, 39, 665, 332
INVAR-4, Run: 016, P, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 407, 13, 13, 288, 19, 12, 7, 19, 78, 39, 630, 314
INVAR-4, Run: 017, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 490, 20, 20, 373, 19, 11, 8, 19, 78, 39, 812, 406
INVAR-4, Run: 018, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 388, 18, 18, 271, 19, 10, 9, 19, 78, 39, 1166, 583
INVAR-4, Run: 019, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 524, 13, 13, 406, 19, 11, 8, 19, 78, 39, 847, 423
INVAR-4, Run: 020, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 366, 20, 20, 248, 19, 9, 10, 19, 78, 39, 745, 372
INVAR-4, Run: 021, P, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 686, 12, 12, 567, 19, 10, 9, 19, 78, 39, 686, 342
INVAR-4, Run: 022, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 520, 21, 21, 402, 19, 10, 9, 19, 78, 39, 881, 440
INVAR-4, Run: 023, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 491, 15, 15, 373, 19, 10, 9, 19, 78, 39, 1137, 568
INVAR-4, Run: 024, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 290, 12, 12, 173, 19, 12, 7, 19, 78, 39, 756, 378
INVAR-4, Run: 025, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 448, 12, 12, 330, 19, 14, 5, 19, 78, 39, 747, 373
INVAR-4, Run: 026, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 408, 15, 15, 291, 19, 13, 6, 19, 78, 39, 592, 296
INVAR-4, Run: 027, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 495, 4, 4, 377, 19, 16, 3, 19, 78, 39, 957, 478
INVAR-4, Run: 028, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 424, 14, 14, 306, 19, 9, 10, 19, 78, 39, 677, 338
INVAR-4, Run: 029, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 691, 16, 16, 574, 19, 12, 7, 19, 78, 39, 672, 336
INVAR-4, Run: 030, P, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 544, 16, 16, 426, 19, 11, 8, 19, 78, 39, 879, 439
INVAR-4, Run: 031, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 347, 8, 8, 230, 19, 16, 3, 19, 78, 39, 622, 311
INVAR-4, Run: 032, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 458, 24, 24, 341, 19, 10, 9, 19, 78, 39, 998, 499
INVAR-4, Run: 033, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 565, 11, 11, 448, 19, 15, 4, 19, 78, 39, 900, 450
INVAR-4, Run: 034, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 554, 20, 20, 437, 19, 12, 7, 19, 78, 39, 1104, 552
INVAR-4, Run: 035, P, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 476, 15, 15, 359, 19, 15, 4, 19, 78, 39, 822, 411
