Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 093, F, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1, 12, 27, 35, 62, 13, 12, 1, 13, 27, 40, 35, 144
INVAR-4, Run: 094, F, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1, 16, 23, 30, 88, 11, 4, 7, 11, 23, 34, 30, 158
INVAR-4, Run: 095, F, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1, 14, 25, 27, 50, 12, 8, 4, 12, 25, 37, 27, 126
INVAR-4, Run: 096, F, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1, 14, 25, 25, 76, 12, 10, 2, 12, 25, 37, 25, 152
INVAR-4, Run: 097, F, 0, 0, 48, 0, 0, 0, 10, 0, 1, 41, 0, 19, 20, 9, 35, 10, 7, 2, 10, 20, 30, 19, 54
INVAR-4, Run: 098, F, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1, 14, 25, 24, 71, 12, 8, 4, 12, 25, 37, 24, 147
INVAR-4, Run: 099, F, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0, 13, 26, 17, 83, 13, 7, 5, 13, 26, 39, 30, 96
INVAR-4, Run: 100, F, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1, 14, 25, 44, 109, 12, 9, 3, 12, 25, 37, 44, 185
INVAR-5, Run: 001, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 44, 110, 17, 12, 5, 17, 35, 52, 44, 216
INVAR-5, Run: 002, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 19, 91, 16, 14, 2, 16, 33, 49, 19, 191
INVAR-5, Run: 003, F, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1, 24, 29, 31, 126, 14, 10, 4, 14, 29, 43, 31, 214
INVAR-5, Run: 004, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 29, 110, 16, 11, 5, 16, 33, 49, 29, 210
INVAR-5, Run: 005, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 48, 206, 18, 10, 7, 18, 36, 54, 66, 223
INVAR-5, Run: 006, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 86, 172, 17, 7, 9, 17, 34, 51, 103, 191
INVAR-5, Run: 007, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 43, 76, 16, 14, 2, 16, 33, 49, 43, 176
INVAR-5, Run: 008, F, 56, 0, 108, 1, 0, 1, 0, 13, 0, 0, 1, 26, 27, 15, 56, 13, 8, 5, 13, 27, 40, 15, 138
INVAR-5, Run: 009, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 63, 207, 15, 12, 3, 15, 31, 46, 63, 301
INVAR-5, Run: 010, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 46, 111, 16, 13, 3, 16, 33, 49, 46, 211
INVAR-5, Run: 011, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 20, 69, 17, 12, 4, 17, 34, 51, 37, 88
INVAR-5, Run: 012, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 34, 87, 15, 10, 5, 15, 31, 46, 34, 181
INVAR-5, Run: 013, F, 0, 0, 46, 0, 0, 0, 20, 0, 1, 107, 0, 13, 40, 83, 232, 20, 14, 5, 20, 40, 60, 103, 245
INVAR-5, Run: 014, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 46, 62, 17, 8, 8, 17, 34, 51, 63, 81
INVAR-5, Run: 015, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 25, 85, 17, 15, 1, 17, 34, 51, 42, 104
INVAR-5, Run: 016, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 107, 259, 15, 8, 7, 15, 31, 46, 107, 353
INVAR-5, Run: 017, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 30, 56, 18, 11, 7, 18, 37, 55, 30, 168
INVAR-5, Run: 018, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 57, 136, 16, 8, 8, 16, 33, 49, 57, 236
INVAR-5, Run: 019, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 71, 173, 16, 11, 5, 16, 33, 49, 71, 273
INVAR-5, Run: 020, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 57, 168, 18, 14, 4, 18, 37, 55, 57, 280
INVAR-5, Run: 021, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 30, 115, 16, 10, 5, 16, 32, 48, 46, 136
INVAR-5, Run: 022, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 78, 147, 17, 7, 10, 17, 35, 52, 78, 253
INVAR-5, Run: 023, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 44, 146, 17, 7, 9, 17, 34, 51, 61, 165
INVAR-5, Run: 024, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 31, 68, 16, 10, 5, 16, 32, 48, 47, 89
INVAR-5, Run: 025, F, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0, 23, 30, 43, 133, 15, 6, 8, 15, 30, 45, 58, 156
INVAR-5, Run: 026, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 89, 343, 15, 13, 2, 15, 31, 46, 89, 437
INVAR-5, Run: 027, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 39, 92, 17, 11, 6, 17, 35, 52, 39, 198
INVAR-5, Run: 028, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 45, 125, 18, 9, 8, 18, 36, 54, 63, 142
INVAR-5, Run: 029, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 35, 112, 16, 10, 5, 16, 32, 48, 51, 133
INVAR-5, Run: 030, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 49, 88, 16, 6, 9, 16, 32, 48, 65, 109
INVAR-5, Run: 031, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 93, 331, 17, 11, 6, 17, 35, 52, 93, 437
INVAR-5, Run: 032, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 69, 237, 18, 15, 3, 18, 37, 55, 69, 349
INVAR-5, Run: 033, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 36, 154, 17, 14, 3, 17, 35, 52, 36, 260
INVAR-5, Run: 034, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 55, 102, 19, 7, 11, 19, 38, 57, 74, 117
INVAR-5, Run: 035, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 45, 222, 16, 12, 3, 16, 32, 48, 61, 243
INVAR-5, Run: 036, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 49, 104, 16, 5, 10, 16, 32, 48, 65, 125
INVAR-5, Run: 037, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 28, 71, 17, 9, 7, 17, 34, 51, 45, 90
INVAR-5, Run: 038, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 69, 151, 17, 9, 8, 17, 35, 52, 69, 257
INVAR-5, Run: 039, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 58, 125, 17, 10, 7, 17, 35, 52, 58, 231
INVAR-5, Run: 040, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 35, 53, 17, 13, 4, 17, 35, 52, 35, 159
INVAR-5, Run: 041, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 71, 211, 17, 10, 7, 17, 35, 52, 71, 317
INVAR-5, Run: 042, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 30, 125, 16, 12, 3, 16, 32, 48, 46, 146
INVAR-5, Run: 043, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 55, 167, 16, 7, 9, 16, 33, 49, 55, 267
INVAR-5, Run: 044, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 60, 211, 17, 8, 9, 17, 35, 52, 60, 317
INVAR-5, Run: 045, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 57, 186, 16, 8, 7, 16, 32, 48, 73, 207
INVAR-5, Run: 046, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 44, 204, 18, 10, 7, 18, 36, 54, 62, 221
INVAR-5, Run: 047, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 22, 82, 18, 16, 1, 18, 36, 54, 40, 99
INVAR-5, Run: 048, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 28, 176, 16, 9, 6, 16, 32, 48, 44, 197
INVAR-5, Run: 049, F, 112, 0, 136, 1, 0, 1, 0, 20, 0, 0, 1, 12, 41, 63, 146, 20, 13, 7, 20, 41, 61, 63, 270
INVAR-5, Run: 050, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 44, 119, 16, 8, 8, 16, 33, 49, 44, 219
INVAR-5, Run: 051, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 31, 102, 16, 10, 6, 16, 33, 49, 31, 202
INVAR-5, Run: 052, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 92, 209, 16, 8, 8, 16, 33, 49, 92, 309
INVAR-5, Run: 053, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 53, 140, 16, 10, 6, 16, 33, 49, 53, 240
INVAR-5, Run: 054, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 29, 51, 19, 13, 5, 19, 38, 57, 48, 66
INVAR-5, Run: 055, F, 0, 0, 64, 0, 0, 0, 14, 0, 1, 59, 0, 25, 28, 18, 67, 14, 13, 0, 14, 28, 42, 32, 92
INVAR-5, Run: 056, F, 0, 0, 67, 0, 0, 0, 13, 0, 1, 51, 0, 27, 26, 24, 108, 13, 7, 5, 13, 26, 39, 37, 135
INVAR-5, Run: 057, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 10, 84, 16, 8, 7, 16, 32, 48, 26, 105
INVAR-5, Run: 058, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 27, 55, 17, 10, 7, 17, 35, 52, 27, 161
INVAR-5, Run: 059, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 38, 83, 17, 10, 6, 17, 34, 51, 55, 102
INVAR-5, Run: 060, F, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0, 23, 30, 13, 23, 15, 13, 1, 15, 30, 45, 28, 46
INVAR-5, Run: 061, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 48, 115, 17, 12, 5, 17, 35, 52, 48, 221
INVAR-5, Run: 062, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 32, 130, 16, 9, 6, 16, 32, 48, 48, 151
INVAR-5, Run: 063, F, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0, 23, 30, 39, 98, 15, 10, 4, 15, 30, 45, 54, 121
INVAR-5, Run: 064, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 38, 66, 17, 13, 4, 17, 35, 52, 38, 172
INVAR-5, Run: 065, F, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1, 14, 39, 73, 101, 19, 8, 11, 19, 39, 58, 73, 219
INVAR-5, Run: 066, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 53, 160, 17, 10, 6, 17, 34, 51, 70, 179
INVAR-5, Run: 067, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 47, 108, 17, 11, 6, 17, 35, 52, 47, 214
INVAR-5, Run: 068, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 72, 210, 15, 12, 3, 15, 31, 46, 72, 304
INVAR-5, Run: 069, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 99, 135, 18, 8, 10, 18, 37, 55, 99, 247
INVAR-5, Run: 070, F, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0, 23, 30, 28, 89, 15, 12, 2, 15, 30, 45, 43, 112
INVAR-5, Run: 071, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 47, 48, 18, 12, 6, 18, 37, 55, 47, 160
INVAR-5, Run: 072, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 26, 57, 17, 13, 3, 17, 34, 51, 43, 76
INVAR-5, Run: 073, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 26, 104, 17, 8, 8, 17, 34, 51, 43, 123
INVAR-5, Run: 074, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 69, 121, 19, 10, 8, 19, 38, 57, 88, 136
INVAR-5, Run: 075, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 43, 157, 18, 16, 1, 18, 36, 54, 61, 174
INVAR-5, Run: 076, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 40, 106, 18, 9, 8, 18, 36, 54, 58, 123
INVAR-5, Run: 077, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 47, 141, 18, 12, 6, 18, 37, 55, 47, 253
INVAR-5, Run: 078, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 37, 154, 15, 10, 5, 15, 31, 46, 37, 248
INVAR-5, Run: 079, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 62, 173, 18, 12, 5, 18, 36, 54, 80, 190
INVAR-5, Run: 080, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 61, 149, 16, 11, 5, 16, 33, 49, 61, 249
INVAR-5, Run: 081, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 32, 102, 18, 12, 5, 18, 36, 54, 50, 119
INVAR-5, Run: 082, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 34, 73, 16, 10, 6, 16, 33, 49, 34, 173
INVAR-5, Run: 083, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 39, 61, 18, 12, 5, 18, 36, 54, 57, 78
INVAR-5, Run: 084, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 56, 142, 18, 12, 5, 18, 36, 54, 74, 159
INVAR-5, Run: 085, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 65, 90, 16, 10, 6, 16, 33, 49, 65, 190
INVAR-5, Run: 086, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 29, 43, 16, 14, 2, 16, 33, 49, 29, 143
INVAR-5, Run: 087, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 38, 76, 18, 11, 6, 18, 36, 54, 56, 93
INVAR-5, Run: 088, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 54, 63, 17, 11, 5, 17, 34, 51, 71, 82
INVAR-5, Run: 089, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 37, 111, 15, 9, 6, 15, 31, 46, 37, 205
INVAR-5, Run: 090, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 51, 123, 19, 13, 5, 19, 38, 57, 70, 138
INVAR-5, Run: 091, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 48, 191, 18, 6, 11, 18, 36, 54, 66, 208
INVAR-5, Run: 092, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 55, 156, 17, 12, 5, 17, 35, 52, 55, 262
INVAR-5, Run: 093, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 53, 124, 17, 11, 6, 17, 35, 52, 53, 230
INVAR-5, Run: 094, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 26, 139, 16, 10, 5, 16, 32, 48, 42, 160
INVAR-5, Run: 095, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 47, 121, 17, 12, 5, 17, 35, 52, 47, 227
INVAR-5, Run: 096, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 42, 132, 17, 10, 7, 17, 35, 52, 42, 238
INVAR-5, Run: 097, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 48, 78, 17, 13, 4, 17, 35, 52, 48, 184
INVAR-5, Run: 098, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 46, 221, 17, 11, 5, 17, 34, 51, 63, 240
INVAR-5, Run: 099, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 94, 272, 18, 10, 8, 18, 37, 55, 94, 384
INVAR-5, Run: 100, F, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1, 24, 29, 11, 54, 14, 14, 0, 14, 29, 43, 11, 142
INVAR-6, Run: 001, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 286, 705, 56, 41, 14, 56, 112, 168, 342, 768
INVAR-6, Run: 002, F, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1, 66, 109, 225, 432, 54, 41, 13, 54, 109, 163, 225, 760
INVAR-6, Run: 003, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 180, 701, 54, 31, 22, 54, 108, 162, 234, 768
INVAR-6, Run: 004, F, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0, 71, 104, 303, 952, 52, 35, 16, 52, 104, 156, 355, 1023
INVAR-6, Run: 005, F, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1, 60, 115, 312, 744, 57, 40, 17, 57, 115, 172, 312, 1090
INVAR-6, Run: 006, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 294, 819, 52, 35, 17, 52, 105, 157, 294, 1135
INVAR-6, Run: 007, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 311, 802, 51, 27, 24, 51, 103, 154, 311, 1112
INVAR-6, Run: 008, F, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0, 69, 106, 240, 674, 53, 33, 19, 53, 106, 159, 293, 743
INVAR-6, Run: 009, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 324, 1014, 55, 40, 15, 55, 111, 166, 324, 1348
INVAR-6, Run: 010, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 309, 820, 54, 31, 22, 54, 108, 162, 363, 887
INVAR-6, Run: 011, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 272, 755, 52, 42, 10, 52, 105, 157, 272, 1071
INVAR-6, Run: 012, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 244, 689, 52, 35, 17, 52, 105, 157, 244, 1005
INVAR-6, Run: 013, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 601, 1288, 53, 34, 19, 53, 107, 160, 601, 1610
INVAR-6, Run: 014, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 249, 628, 54, 34, 19, 54, 108, 162, 303, 695
INVAR-6, Run: 015, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 214, 368, 55, 40, 15, 55, 111, 166, 214, 702
INVAR-6, Run: 016, F, 0, 0, 176, 0, 0, 0, 58, 0, 1, 289, 0, 59, 116, 343, 821, 58, 35, 22, 58, 116, 174, 401, 880
INVAR-6, Run: 017, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 224, 699, 54, 33, 20, 54, 108, 162, 278, 766
INVAR-6, Run: 018, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 331, 1042, 51, 29, 22, 51, 103, 154, 331, 1352
INVAR-6, Run: 019, F, 214, 0, 370, 1, 0, 1, 0, 48, 0, 0, 1, 78, 97, 108, 308, 48, 31, 17, 48, 97, 145, 108, 600
INVAR-6, Run: 020, F, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1, 62, 113, 282, 636, 56, 41, 15, 56, 113, 169, 282, 976
INVAR-6, Run: 021, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 213, 519, 55, 33, 22, 55, 111, 166, 213, 853
INVAR-6, Run: 022, F, 0, 0, 176, 0, 0, 0, 58, 0, 1, 289, 0, 59, 116, 284, 528, 58, 32, 25, 58, 116, 174, 342, 587
INVAR-6, Run: 023, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 241, 631, 56, 33, 22, 56, 112, 168, 297, 694
INVAR-6, Run: 024, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 282, 619, 54, 36, 17, 54, 108, 162, 336, 686
INVAR-6, Run: 025, F, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0, 69, 106, 216, 523, 53, 32, 20, 53, 106, 159, 269, 592
INVAR-6, Run: 026, F, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0, 65, 110, 198, 692, 55, 39, 15, 55, 110, 165, 253, 757
INVAR-6, Run: 027, F, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1, 76, 99, 187, 367, 49, 30, 19, 49, 99, 148, 187, 665
INVAR-6, Run: 028, F, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0, 65, 110, 221, 708, 55, 33, 21, 55, 110, 165, 276, 773
INVAR-6, Run: 029, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 222, 468, 52, 31, 21, 52, 105, 157, 222, 784
INVAR-6, Run: 030, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 275, 768, 56, 26, 29, 56, 112, 168, 331, 831
INVAR-6, Run: 031, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 275, 465, 56, 31, 24, 56, 112, 168, 331, 528
INVAR-6, Run: 032, F, 0, 0, 215, 0, 0, 0, 45, 0, 1, 185, 0, 85, 90, 180, 551, 45, 32, 12, 45, 90, 135, 225, 636
INVAR-6, Run: 033, F, 0, 0, 179, 0, 0, 0, 57, 0, 1, 281, 0, 61, 114, 249, 737, 57, 38, 18, 57, 114, 171, 306, 798
INVAR-6, Run: 034, F, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0, 71, 104, 299, 943, 52, 34, 17, 52, 104, 156, 351, 1014
INVAR-6, Run: 035, F, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0, 65, 110, 215, 776, 55, 29, 25, 55, 110, 165, 270, 841
INVAR-6, Run: 036, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 222, 459, 55, 36, 19, 55, 111, 166, 222, 793
INVAR-6, Run: 037, F, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0, 73, 102, 180, 614, 51, 34, 16, 51, 102, 153, 231, 687
INVAR-6, Run: 038, F, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1, 62, 113, 439, 1016, 56, 33, 23, 56, 113, 169, 439, 1356
INVAR-6, Run: 039, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 189, 616, 54, 32, 21, 54, 108, 162, 243, 683
INVAR-6, Run: 040, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 234, 590, 54, 29, 24, 54, 108, 162, 288, 657
INVAR-6, Run: 041, F, 0, 0, 200, 0, 0, 0, 50, 0, 1, 225, 0, 75, 100, 151, 411, 50, 34, 15, 50, 100, 150, 201, 486
INVAR-6, Run: 042, F, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0, 71, 104, 169, 373, 52, 32, 19, 52, 104, 156, 221, 444
INVAR-6, Run: 043, F, 0, 0, 170, 0, 0, 0, 60, 0, 1, 305, 0, 55, 120, 284, 557, 60, 28, 31, 60, 120, 180, 344, 612
INVAR-6, Run: 044, F, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0, 69, 106, 275, 663, 53, 25, 27, 53, 106, 159, 328, 732
INVAR-6, Run: 045, F, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1, 60, 115, 478, 1754, 57, 35, 22, 57, 115, 172, 478, 2100
INVAR-6, Run: 046, F, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1, 74, 101, 174, 588, 50, 34, 16, 50, 101, 151, 174, 892
INVAR-6, Run: 047, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 285, 1043, 56, 33, 22, 56, 112, 168, 341, 1106
INVAR-6, Run: 048, F, 0, 0, 191, 0, 0, 0, 53, 0, 1, 249, 0, 69, 106, 152, 507, 53, 38, 14, 53, 106, 159, 205, 576
INVAR-6, Run: 049, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 369, 780, 55, 37, 18, 55, 111, 166, 369, 1114
INVAR-6, Run: 050, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 284, 792, 54, 25, 28, 54, 108, 162, 338, 859
INVAR-6, Run: 051, F, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1, 74, 101, 233, 538, 50, 38, 12, 50, 101, 151, 233, 842
INVAR-6, Run: 052, F, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1, 66, 109, 493, 1688, 54, 30, 24, 54, 109, 163, 493, 2016
INVAR-6, Run: 053, F, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0, 71, 104, 216, 437, 52, 36, 15, 52, 104, 156, 268, 508
INVAR-6, Run: 054, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 324, 771, 53, 34, 19, 53, 107, 160, 324, 1093
INVAR-6, Run: 055, F, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1, 74, 101, 253, 432, 50, 37, 13, 50, 101, 151, 253, 736
INVAR-6, Run: 056, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 250, 582, 52, 31, 21, 52, 105, 157, 250, 898
