Input Number, Run_Number, Result@ 100, PE, X1, M, Y, H, PO, CE, D, CO, A, B
6, Run: 048, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 049, F, 0, 0, 0, 61, 0, 0, 3, 56, 1, 525, 1
6, Run: 050, F, 0, 0, 0, 87, 0, 0, 32, 28, 0, 526, 1
6, Run: 051, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 052, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 053, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 054, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 055, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 056, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 057, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 058, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 059, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 060, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 061, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 062, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 063, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1
6, Run: 064, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 065, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 066, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1
6, Run: 067, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 068, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 069, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 070, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 071, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 072, P, 1, 0, 0, 113, 0, 0, 62, 0, 0, 526, 1
6, Run: 073, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 074, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 075, F, 0, 0, 0, 93, 0, 0, 38, 22, 0, 526, 1
6, Run: 076, P, 0, 0, 0, 576, 1, 1, 0, 62, 526, 0, 1
6, Run: 077, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 078, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 079, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 080, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 081, F, 0, 0, 0, 79, 0, 0, 24, 36, 0, 526, 1
6, Run: 082, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 083, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 084, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 085, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 086, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 087, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 088, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 089, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 090, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1
6, Run: 091, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1
6, Run: 092, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 093, P, 1, 0, 0, 113, 0, 0, 62, 0, 0, 526, 1
6, Run: 094, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 095, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
6, Run: 096, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1
6, Run: 097, P, 1, 0, 0, 113, 0, 0, 62, 0, 0, 526, 1
6, Run: 098, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 099, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1
6, Run: 100, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1
8, Run: 001, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 002, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 003, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 004, F, 0, 0, 0, 21, 0, 0, 2, 15, 3, 147, 0
8, Run: 005, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 006, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 007, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 008, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 009, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 010, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 011, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 012, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 013, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 014, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 015, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 016, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 017, F, 0, 0, 0, 24, 0, 0, 10, 8, 0, 150, 0
8, Run: 018, F, 0, 0, 0, 22, 0, 0, 6, 11, 0, 150, 0
8, Run: 019, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 020, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 021, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 022, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 023, P, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0
8, Run: 024, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 025, F, 0, 0, 0, 21, 0, 0, 7, 11, 0, 150, 0
8, Run: 026, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 027, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 028, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 029, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 030, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 031, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 032, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 033, F, 0, 0, 0, 20, 0, 0, 6, 12, 0, 150, 0
8, Run: 034, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 035, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 036, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 037, P, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0
8, Run: 038, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 039, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 040, P, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0
8, Run: 041, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 042, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 043, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 044, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 045, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 046, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 047, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 048, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 049, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 050, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 051, F, 0, 0, 0, 21, 0, 0, 5, 12, 0, 150, 0
8, Run: 052, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 053, P, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0
8, Run: 054, F, 0, 0, 0, 26, 0, 0, 10, 7, 0, 150, 0
8, Run: 055, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 056, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 057, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 058, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 059, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 060, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 061, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 062, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 063, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 064, F, 0, 0, 0, 34, 0, 0, 1, 16, 17, 133, 0
8, Run: 065, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 066, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 067, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 068, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 069, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 070, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 071, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 072, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 073, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 074, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 075, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 076, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 077, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 078, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 079, F, 0, 0, 0, 25, 0, 0, 11, 7, 0, 150, 0
8, Run: 080, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 081, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 082, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 083, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 084, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 085, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 086, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 087, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 088, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 089, P, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0
8, Run: 090, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 091, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 092, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 093, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 094, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 095, F, 0, 0, 0, 20, 0, 0, 8, 11, 0, 150, 0
8, Run: 096, P, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0
8, Run: 097, P, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0
8, Run: 098, P, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0
8, Run: 099, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
8, Run: 100, P, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0
9, Run: 001, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 002, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 003, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 004, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 005, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 006, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 007, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 008, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 009, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 010, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 011, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 012, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 013, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 014, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 015, P, 0, 0, 0, 325, 1, 1, 0, 37, 300, 0, 0
9, Run: 016, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 017, F, 0, 0, 0, 52, 0, 0, 2, 32, 18, 282, 0
9, Run: 018, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 019, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 020, P, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0
9, Run: 021, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 022, F, 0, 0, 0, 49, 0, 0, 17, 17, 0, 300, 0
9, Run: 023, P, 0, 0, 0, 325, 1, 1, 0, 37, 300, 0, 0
9, Run: 024, F, 0, 0, 0, 52, 0, 0, 20, 14, 0, 300, 0
9, Run: 025, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 026, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 027, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0
9, Run: 028, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 029, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 030, P, 1, 0, 0, 63, 0, 0, 37, 0, 0, 300, 0
9, Run: 031, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 032, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 033, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 034, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 035, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 036, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 037, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 038, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 039, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 040, F, 0, 0, 0, 60, 0, 0, 30, 5, 0, 300, 0
9, Run: 041, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 042, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 043, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 044, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 045, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 046, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 047, P, 0, 0, 0, 333, 1, 1, 0, 33, 300, 0, 0
9, Run: 048, F, 0, 0, 0, 63, 0, 0, 33, 2, 0, 300, 0
9, Run: 049, F, 0, 0, 0, 50, 0, 0, 18, 16, 0, 300, 0
9, Run: 050, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 051, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 052, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0
9, Run: 053, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 054, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 055, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 056, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0
9, Run: 057, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 058, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 059, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 060, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 061, F, 0, 0, 0, 42, 0, 0, 12, 23, 0, 300, 0
9, Run: 062, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 063, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 064, P, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0
9, Run: 065, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 066, F, 0, 0, 0, 58, 0, 0, 30, 6, 0, 300, 0
9, Run: 067, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 068, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 069, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 070, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 071, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 072, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 073, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 074, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 075, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 076, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 077, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 078, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 079, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 080, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 081, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 082, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 083, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 084, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 085, F, 0, 0, 0, 53, 0, 0, 21, 13, 0, 300, 0
9, Run: 086, P, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0
9, Run: 087, F, 0, 0, 0, 35, 0, 0, 1, 34, 4, 296, 0
9, Run: 088, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 089, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 090, F, 0, 0, 0, 40, 0, 0, 8, 26, 0, 300, 0
9, Run: 091, F, 0, 0, 0, 46, 0, 0, 16, 19, 0, 300, 0
9, Run: 092, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 093, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
9, Run: 094, F, 0, 0, 0, 36, 0, 0, 4, 30, 0, 300, 0
9, Run: 095, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 096, F, 0, 0, 0, 44, 0, 0, 12, 22, 0, 300, 0
9, Run: 097, P, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0
9, Run: 098, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 099, P, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0
9, Run: 100, P, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0
